premise;question;choice1;choice2;label
Barnet strøede fiskemat i tanken. ;effect;Fisken sprang ud af tanken. ;Fisken svømmede mod maden. ;1
Kvinden ændrede sine politiske synspunkter. ;effect;Hun skiftede parti. ;Hun deltog i en protest. ;0
Vasken i badeværelset var tilstoppet. ;effect;Jeg tændte for vandet. ;Jeg hældte afløbsrensning i den. ;1
Passagererne steg af toget. ;cause;Toget ankom til stationen. ;Toget fløj. ;0
Manden trykkede ned på konvolutten. ;effect;Han satte et stempel på konvolutten. ;Han lukkede konvolutten. ;1
Vennerne mistede kontakten. ;cause;De nød hinandens selskab. ;De flyttede til forskellige byer. ;1
Regnskabsføreren forvalte selskabets midler forkert. ;effect;Hun blev fyret fra sin stilling. ;Hun gik på barselsorlov. ;0
Jeg kiggede på uret. ;cause;Jeg hørte uret tikke. ;Jeg ville se på klokken. ;1
Min hånd kramper. ;cause;Jeg skrev essayet for hånd. ;Min kone og jeg holdt hinanden i hånden. ;0
Boltten strammede. ;cause;Jeg har udskiftet bolten. ;Jeg vendte på skiftnøglen. ;1
Parret har underskrevet en lejeaftale for en lejlighed. ;effect;Parret flyttede ind i lejligheden. ;Byen har fordømt lejligheden. ;0
Kvinden sad udenfor på verandaen. ;cause;Hun ville se solnedgangen. ;Hun troede, hun så et lyn. ;0
Manden havde redningsvest på i vandet. ;cause;Han kunne ikke svømme. ;Vandet var lavt. ;0
Kvinden lavede en skrivefejl i tekstbehandleren. ;effect;Hun slettede dokumentet. ;Hun trykkede på backspace-tasten. ;1
Pigen pralede for sine venner. ;cause;Hun fik en dårlig karakter. ;Hun vandt en konkurrence. ;1
Græsset var mudret. ;cause;Det regnede i nat. ;Det var fyldt med ukrudt. ;0
Kvinden sov. ;cause;Hun overnattede på et hotel. ;Hun glemte at sætte vækkeuret. ;1
Manden tog solcreme på. ;cause;Han sad i skyggen. ;Han tog til stranden. ;1
Forskerne beviste teorien. ;effect;Forskerne trak teorien tilbage. ;Individer accepterede teorien. ;1
Fansene på kampen booed. ;cause;Spillet gik i forlængelse. ;Dommeren tog et dårligt valg. ;1
Jeg skrev min kombination på låsen. ;effect;Jeg lukkede låsen. ;Låsen sprang op. ;1
Folkemængden blev mere og mere intens. ;effect;Faren gav sin søn nogle penge. ;Faderen tog sin søns hånd. ;1
Sneen blokerede indkørslen. ;effect;Jeg samlede sneen til en snebold. ;Jeg skovlede sneen væk. ;1
Kajakførerne padlede med deres årer. ;effect;Kajakken nåede kysten. ;Kajakken ramte en bølge. ;0
Pigen mistede kontrollen over sin cykel. ;effect;Hun slap styret. ;Hun kørte ind i et hegn. ;1
Jeg tændte for viften. ;effect;Vand sprøjtet på min hud. ;Jeg følte den kølige luft passere over mig. ;1
Surferne vendte tilbage til stranden. ;cause;De var gennemblødte. ;De så en haj. ;1
Jeg trak afløbsproppen i badekarret. ;effect;Vandet er gået ud af badekarret. ;Vandet sprøjtede på gulvet. ;0
Manden følte sig skyldig i at have været utro mod sin kone. ;effect;Han beskyldte hende for utroskab. ;Han tilstod sin utroskab. ;1
Tintet på plakatet smuldrede. ;cause;Jeg ventede på at blækken tørrede. ;Jeg spildte vand på plakaten. ;1
Barnet vågnede skrigende. ;cause;Han havde mareridt. ;Han har pisset i sengen. ;0
Drengen satte sine fødder op på bordet. ;effect;Hans far satte sig ved bordet. ;Hans far forkyndte ham. ;1
Min ven vendte hovedet i min retning. ;cause;Jeg råbte hans navn. ;Jeg vinkede med armene. ;0
Regeringen undertrykte sine borgere. ;effect;Borgerne gjorde oprør. ;Borgerne er registreret til at stemme. ;0
Drengen var faret vild i skoven. ;effect;Han slog et telt op. ;Han skreg om hjælp. ;1
Kvinden rejste til udlandet. ;cause;Hun ville lære at tegne. ;Hun ville lære om andre kulturer. ;1
Manden var jaloux på sin kollega. ;cause;Hans kollega fik en forfremmelse. ;Hans kollega arbejdede sent. ;0
Manden var vidne til rumvæsner. ;cause;Han havde hallucinationer. ;Han mediterede. ;0
Manden blev blond. ;cause;Han har puttet blegemiddel i den. ;Han har puttet shampoo i den. ;0
Kunstneren skabte nyt værk. ;cause;Hun kritiserede hendes tidligere arbejde. ;Hun følte et slag af inspiration. ;1
Sønnen flyttede hjemmefra. ;cause;Han blev udskrevet fra militæret. ;Han skulle på college. ;1
Bøger faldt ud af bogreolen. ;cause;Regale var dækket af støv. ;Et jordskælv rystede bogreolen. ;1
Strømmen i mit hus gik. ;effect;Jeg tændte for lyset. ;Jeg nulstiller afbryder. ;1
Vi kørte på bjergbanen. ;cause;Det så skræmmende ud. ;Det så sjovt ud. ;1
Posen med popcorn begyndte at knække. ;cause;Jeg hældte smør i posen. ;Jeg har opvarmet den i mikrobølgeovnen. ;1
Et træ faldt ned på elledningen. ;effect;Strømmen i kvarteret gik ud. ;Der var ventet kraftige vinde. ;0
Taleren fremsatte politisk ukorrekte bemærkninger. ;effect;Han kedede publikum. ;Han fornærmede publikum. ;1
Jeg prikkede mig selv med nålen. ;effect;En sveddråbe drypte fra mit ansigt. ;En dråbe blod dannede sig på min finger. ;1
Fisken flød på tankens overflade. ;cause;Den var sulten. ;Den var død. ;1
Manden lød hæs. ;cause;Han var forkølet. ;Han holdt op med at ryge. ;0
Elevatordørene åbnede sig. ;cause;Elevatoren ankom til den udpegede etage. ;Elevatoren blev fanget mellem etager. ;0
Teenageren sneg sig ud af huset. ;cause;Han løj for sine forældre. ;Hans forældre gav ham husarrest. ;1
Badeværelset er oversvømmet. ;cause;Toilettet var overfyldt. ;Vandvarmeren gik i stykker. ;0
Hvalpen blev ved sin ejer. ;cause;Ejeren satte en krave på hvalpen. ;Ejeren holdt hvalpen i snor. ;1
Manden fangede hans spejlbillede. ;cause;Han stod under det store træ. ;Han stod over den rolige sø. ;1
Jeg gik glip af min kæres telefonsamtale. ;effect;Jeg ringede tilbage. ;Jeg mødte hende til middag. ;0
Familien gennemsøgte kvarteret. ;cause;Deres hund løb hjemmefra. ;Der var forsvundet dyre smykker fra deres hjem. ;0
Jeg så mit åndedræt, da jeg udåndede. ;cause;Vejret var koldt. ;Mit bryst følte stramt. ;0
Ansatte dannede en fagforening. ;cause;De ønskede bedre arbejdsvilkår. ;Deres arbejdsgiver hævede deres løn. ;0
Jeg har bagt en æbletærte. ;effect;En rådnende lugt fyldte køkkenet. ;En varm duft fyldte køkkenet. ;1
Kvinden kæmpede for at gå. ;cause;Hun bar høje hæle. ;Hun tog skoene af. ;0
Damp steg op fra vandet i gryden. ;cause;Vandet kogte. ;Jeg dækkede potten. ;0
Alle mine sokker var i vaskeriet. ;effect;Jeg havde sandaler på. ;Jeg havde støvler på. ;0
Politikerens argument blev anset for absurd. ;effect;Han mistede støtte fra vælgerne. ;Han blev anklaget for korruption. ;0
Alle var uenige med parrets forlovelse. ;effect;Parret blev gravide. ;Parret flygtede. ;1
Bygningen var dedikeret til millionæren. ;cause;Millionæren ville have bygningen revet ned. ;Millionermanden bidrog med midlerne til at bygge den. ;1
Salgsassistenten anklagede pigen for at stjæle. ;cause;Salgsassistenten så pigen lægge varer i sin taske. ;Salgsassistenten hjalp pigen med at finde den taske hun kunne lide. ;0
Landet erklærede krig mod det nabolande. ;effect;Soldater blev sendt ud for at kæmpe. ;Soldaterne blev genforenet med deres familier. ;0
Retten fastholdt den kontroversielle dom. ;effect;Et oprør brød ud foran retsbygningen. ;Et par afgav løfter foran retsbygningen. ;0
Pigen lugtede noget brændende. ;cause;Hun tog kagerne ud af krukken. ;Hun glemte kagerne i ovnen. ;1
Det regnede i skyggeslag. ;effect;Stormen blev værre. ;Jeg skyndte mig ind. ;1
Bygningen blev evakueret. ;cause;Elevatoren stoppede med at fungere. ;Brandlarmen gik i gang. ;1
Faren var vred over sin søns alkoholisme. ;effect;Faderen købte en øl til sin søn. ;Faderen smed sin søn ud af huset. ;1
Advokaten gik op ad trappen til sit kontor. ;cause;Sekretæren gik hjem. ;Elevatoren var i stykker. ;1
Manden blev irriteret på sin ven. ;cause;Hans ven afbrød ham. ;Hans ven har købt frokost til ham. ;0
Pigen gav sine penge til kassereren. ;effect;Kassereren gav pigen sin veksel. ;Kassøren glemte at give pigen en kvittering. ;0
Kvinden blev sat i kørestol. ;cause;Hun blev lammet i en ulykke. ;Hun kom ind på hospitalet i en båre. ;0
Borgerne hængte nationalslaget op uden for deres hjem. ;cause;Landet fejrede sin uafhængighed. ;Landet stod over for økonomiske vanskeligheder. ;0
Holdet tabte turneringen. ;effect;De skuffede deres fans. ;De inspirerede deres fans. ;0
Min ven påpegede at jeg havde mad i tænderne. ;effect;Jeg følte mig flov. ;Jeg var stolt. ;0
Drengen slog ikke historieprøven. ;cause;Han var opmærksom i timen. ;Han glemte at studere. ;1
Bygningen i centrum kollapsede. ;cause;Et jordskælv ramte byen. ;Kriminaliteten i byen steg. ;0
Hans kæreste slog op med ham. ;effect;Han bad hende om at tage ham tilbage. ;Hun præsenterede ham for sine forældre. ;0
De to børn rykkede samtidig ned for at hente bolden. ;effect;Bolden rullede væk. ;Deres hoveder kolliderede. ;1
Vaskebjørnen ransagede skraldespanden. ;cause;Der var pap i skraldespanden. ;- Dækken var af skraldespanden. ;1
Drengen skærpede blyanten. ;cause;Det var billigt. ;Det var kedeligt. ;1
Kassøren nægtede kvinden en refusion for kjolen. ;cause;Hun har mistet kvitteringen. ;- Klædet passede ikke. ;0
Skrabningen i min hud var dyb. ;effect;Det helete hurtigt. ;Det efterlod et ar. ;1
Manden fik mærkelige blik fra passagererne på toget. ;cause;Han stirrede på jorden. ;Han talte med sig selv. ;1
Barnet efterlod krummer på gulvet. ;effect;Myrer kravlede til krummerne. ;Barnet lagde brødet væk. ;0
Kvinden gav sin søster et lommetørklæde. ;cause;Kvindens søster faldt sine hænder sammen. ;Kvindens søster begyndte at græde. ;1
Manden tog en mønt. ;cause;Hans læber var revnet. ;Han var bekymret for dårlig ånde. ;1
Parret gik tidligt til showet. ;cause;De forventede trafikken omkring teatret. ;De har vejvisninger til teatret. ;0
Kvinden blev hjemme fra arbejde. ;effect;Hendes chef roste hende. ;Hendes kollega dækkede hende. ;1
Manden underskrev aktivisternes ansøgning. ;cause;Han støttede deres sag. ;Han fordømte dem som vanvittige. ;0
Skuespillerens hjerte fløj før hans optræden. ;cause;Han havde sceneskræk. ;Han huskede sine replikker. ;0
Jeg var fortabt. ;effect;Jeg har talt mine penge. ;Jeg har udfoldet et kort. ;1
Den modne frugt blev liggende i solen. ;effect;Den blev spist. ;Den krymper. ;1
Bilen gik i stykker. ;cause;Jeg tændte tændingen. ;Motoren overophedes. ;1
Manden har ondt i ryggen. ;effect;Han har været hos en psykiater. ;Han blev i sengen i flere dage. ;1
Jeg startede en ild i pejset. ;cause;Jeg havde ikke mere brænde. ;Det var koldt i huset. ;1
Kvinden holdt op med at løbe. ;cause;Hun har kramper i siden. ;Hun fik en ny ånd. ;0
Jeg bankede på min nabos dør. ;effect;Min nabo inviterede mig ind. ;Min nabo forlod sit hus. ;0
Kvinden sukkede af frustration. ;cause;Hendes mand misforstod hendes bekymringer. ;Hendes mand kyssede hende farvel. ;0
Læreren roste eleven. ;cause;Studenten besvarede spørgsmålet korrekt. ;Studenten tøvede med at besvare spørgsmålet. ;0
Kvinden løb tør for æg. ;effect;Hun tog til gården. ;Hun gik til supermarkedet. ;1
Jeg mødte en gammel ven. ;effect;Jeg afslørede en hemmelighed for ham. ;Jeg gav ham et knus. ;1
Kvinden undgik at gå i søen. ;cause;Hun fangede en fisk. ;Det så forurenet ud. ;1
Den studerende kom til timen helt våd. ;cause;Hans paraply var i stykker. ;Hans cykel blev stjålet. ;0
Kursoren på computerskærmen bevægede sig. ;cause;Brugeren klikkede på musen. ;Brugeren flyttede musen. ;1
Chaufføren tog en omvej. ;cause;Der skete en ulykke på hovedvejen. ;Hun fulgte efter lastbilen foran sig. ;0
Jeg hængte det våde sengetøj på vaskebåndet udenfor. ;effect;Linen tørrede. ;Det er blevet plaget. ;0
Kvinden tog sine solbriller på. ;cause;Solen skinnede. ;Hun ringede efter en taxa. ;0
Manden stirrede på nattehimlen. ;cause;Han ville ønske, det var sommer. ;Han syntes, det var smukt. ;1
Jeg følte mig udmattet. ;effect;Jeg gik tidligt i seng. ;Jeg var oppe hele natten. ;0
Manden gik til frisøren. ;cause;Han fik håret til at gro. ;Hans hår var ved at blive langt. ;1
Drengen spillede onde tricks på sin nye klassekammerat. ;cause;Drengen hilste den nye klassekammerat velkommen. ;Drengen kunne ikke lide sin nye klassekammerat. ;1
Jeg havde lyst til et glas mælk. ;cause;Jeg spiste småkager. ;Jeg bagte brød. ;0
Det begyndte at regne. ;effect;Chaufføren tændte forlygterne. ;Chaufføren satte bilen i baggang. ;0
Parkeringspladsen i bygningen var tom. ;effect;Jeg parkerede på den anden side af gaden. ;Jeg parkerede nær indgangen. ;1
Forfatteren gik glip af sin deadline for at indsende udkastet. ;cause;Hun havde en forfatterblokade. ;Hun redigerede udkastet. ;0
- Han lagde på. ;cause;Jeg bad om at tale med en chef. ;Jeg gav mit identifikationsnummer. ;0
Vinden blæste gennem det åbne vindue. ;effect;Dørklokken ringede. ;Gardinerne rystede. ;1
Strømmen i mit hus gik. ;cause;Jeg har taget strømmen fra lampen. ;Jeg sprang en sikring. ;1
Vægtløfteren gryntet. ;cause;Han bøjde sine muskler i spejlet. ;Han løftede stangen over hovedet. ;1
Eleven prøvede at regne det i sit hoved. ;effect;Han tog en lommeregner. ;Han blev forvirret. ;1
Barnet faldt i søvn. ;cause;Faren skiftede babys ble. ;Faren rystede babyen forsigtigt. ;1
Pigen kastede vandballonen efter drengen. ;effect;Drengen fik en hjernerystelse. ;Drengen blev våd. ;1
Fotografen glemte at bruge kameraets blink. ;effect;Billederne blev sløret. ;Alle på billederne nægtede at smile. ;0
Jeg afslog invitationen til fødselsdagsfesten. ;cause;Jeg var ensom. ;Jeg var ude af byen. ;1
Jeg har trænet. ;cause;Jeg følte mig energisk. ;Jeg var bange. ;0
Jeg klemte den fugtige svamp. ;effect;Den har optaget vand. ;Vand siver ud af den. ;1
Feriegæsterne tog en færge til feriestedet. ;cause;- Vi havde ikke tid. ;- Vi boede på en ø. ;1
Teenageren fik en tatovering. ;cause;Hun var bange for nåle. ;Hun ville gøre oprør. ;1
En ukendt bil parkeret uden for mit hus. ;effect;Jeg blev mistænksom. ;Jeg ringede til politiet. ;0
Forbryderen har overgivet sig selv. ;cause;Beviserne implicerede ham. ;Der var ingen beviser mod ham. ;0
Den tunge mand besluttede at tabe sig. ;effect;Han skærer slik ud. ;Han undgik koffein. ;0
Pigen trådte på isen. ;effect;Hun gled. ;Hun rystede. ;0
Kvinden havde ring under øjnene. ;cause;Hun var oppe hele natten. ;Hun lagde sin søn i seng. ;0
Lava flød fra vulkanen. ;cause;Vulkanen brød ud. ;Vulkanen var i dvale. ;0
Kvinden tog skoene på. ;cause;Hun kendte alle til festen. ;Hun ville forlade festen. ;1
Jeg betalte vejafgiftspigen. ;effect;Hun lod mig passere gennem tolden. ;Hun holdt mig inde ved tolden. ;0
Lederen gik konkurs. ;cause;Han solgte sine aktier. ;Han spildte sin formue. ;1
Manden gik til lægen. ;cause;Lægen var på orlov. ;Manden følte sig syg. ;1
Jeg gik ud af mit soveværelse gennem vinduet. ;cause;Huset var i brand. ;Huset var tomt. ;0
Drengens fingre blev afprutte. ;cause;Han tog et langt bad. ;Han skummet sine hænder med sæbe. ;0
Jeg spyttede mælken ud. ;cause;Mælken smagte sur. ;Min mund var tør. ;0
Jeg nåede ikke bussen. ;effect;Jeg kom tidligt på arbejde. ;Jeg kom for sent på arbejde. ;1
Lastbilen kolliderede med bilen. ;effect;Lastbilen accelererede. ;Bilen blev smadret. ;1
Holdet manipulerede konkurrencen til deres fordel. ;effect;De vandt. ;De droppede ud. ;0
Sodavandskoppen synger. ;cause;Jeg vendte flasken om. ;Jeg vendte hætten af. ;1
Drengen var låst ude af sit hus. ;effect;Han kravlede ind gennem et åbent vindue. ;Han klatrede op på taget. ;0
Dørklokken ringede. ;effect;Besøgeren bankede på døren. ;Kvinden kiggede ind gennem lågesluset i døren. ;1
Manden har plaget sit jakkesæt. ;effect;Han har fået det tørret. ;Han hængte den i sit skab. ;0
Pigen klemte tandpastaen. ;effect;Tandpastaen sprøjter ud af røret. ;Pigen spyttede tandpastaen ud. ;0
Civile dødsfald i krigen steg. ;effect;Pacifister demonstrerede. ;Pacifister holdt en parade. ;0
Pigen trak båndet ud af sit hår. ;cause;Hun bandt båndet. ;Båndet så babyagtigt ud. ;1
Han har fået plastikkirurgi. ;effect;Han blev ældre. ;Han så yngre ud. ;1
En kylling dukkede op fra ægget. ;cause;Ægget klokkede. ;Jeg knækkede ægget. ;0
Fangen sultede. ;effect;Han døde. ;Han flygtede. ;0
Manden mistede sin balance på stigen. ;effect;Han klatrede op ad stigen. ;Han faldt ned fra stigen. ;1
Barnet burkede. ;cause;Han tog en slurk sodavand. ;Han åbnede soda-kannen. ;0
En kold luftstrøm kom ind gennem vinduet. ;effect;Jeg slapper af. ;Jeg rystede. ;1
Studenten fik et stipendium til at gå på universitetet. ;cause;Hendes klassekammerater respekterede hende. ;Hun fik gode karakterer. ;1
Pigen gjorde nar af drengen. ;cause;Hun boede ved siden af ham. ;Hun var forelsket i ham. ;1
Den sultne vagabond stjal mad. ;cause;Han fremprovokerede medlidenhed. ;Han havde ingen penge. ;1
Jeg ringede til min ven for at snakke. ;cause;Jeg ville have privatliv. ;Jeg følte mig ensom. ;1
Manden rakte hånden ud til mig. ;effect;Jeg gav ham hånden. ;Jeg gav ham et slag. ;0
Jeg bukkede. ;cause;Fyrværkeriet blev kastet op i luften. ;Frisbeeen svævede mod mit hoved. ;1
Pigen bed sine negle. ;cause;Hun var bekymret. ;Hun blev overrasket. ;0
Jeg vendte bladet på kalenderen. ;cause;Jeg har en aftale på kalenderen. ;Det var begyndelsen på en ny måned. ;1
Manden opdagede at hans kone havde en affære. ;effect;Han fyrede sin advokat. ;Han har søgt om skilsmisse. ;1
Pigen tabte gummikuglen. ;effect;Bolden hoppede. ;Bolden glødte. ;0
Pigen begik en fejl på sin eksamen. ;effect;Hun gættede svaret. ;Hun slettede sit svar. ;1
Spilleren tacklede sin modstander. ;effect;Hans modstander fangede passet. ;Hans modstander ramte jorden. ;1
Jeg plukkede tomaterne fra vinstokken. ;cause;De var modne. ;Jeg vandede dem. ;0
Manden ville være romantisk. ;effect;Han mødte sin ekskæreste til frokost. ;Han købte chokolade til sin kæreste. ;1
Kviksølv i termometeret steg. ;cause;Jeg tabte termometeret. ;Vejret blev varmere. ;1
En tornado kom gennem byen. ;effect;Retsbygningens tag sprang af. ;Vejen blev farligt is. ;0
Den studerende fik vejledning. ;effect;Hans karakterer blev bedre. ;Han snydte på eksamen. ;0
Jeg følte mig tryg. ;cause;Jeg knælede ned på jorden. ;Jeg pakkede mig ind i et tæppe. ;1
Jeg har poleret stenen. ;effect;Det blev glat. ;Det blev skinnende. ;1
Jeg har tilstillet sukker til kaffen. ;effect;Kaffen lugtede stærkt. ;Kaffen smagte sød. ;1
Manden blandede sig gennem papirerne. ;effect;Han har fået et papirskår. ;Han rev papirerne i stykker. ;0
Jeg slog sømmet med hammeren. ;effect;Spidsen sank ind i træet. ;Naglen er blevet rustet. ;0
Fisken bed i snoret. ;effect;Fiskeren fik fisken i sig. ;Fiskeren kaster linjen om. ;0
Den unge var flov over at gå i skole. ;cause;Hun har fået en bumse. ;Hun har fjernet tandbøjlen. ;0
Mit ansigt blev lysere. ;cause;Jeg har fået gode nyheder. ;Jeg mistede tålmodigheden. ;0
Jeg tørrede mine hænder med et håndklæde. ;cause;Håndklædet var vådt. ;Mine hænder var våde. ;1
Manden mistede sin balance på afkroget. ;cause;Stolen vaklede under ham. ;Han spildte maling på afføringen. ;0
Holdkammeraterne gav hinanden skylden. ;cause;De tabte deres spil. ;Deres træner aflyste træningen. ;0
Jeg bad om tilgivelse. ;cause;Jeg fortrød min fejl. ;Jeg nåede mit mål. ;0
Kvinden blev træt af sin date. ;cause;Han stillede hende spørgsmål om hende selv. ;Han talte uafbrudt om sig selv. ;1
Pigen glimtede. ;effect;Hendes kinder rødmede. ;Hendes gruber viste sig. ;1
Fjendtligt skib sprang i luften. ;cause;Den gik over minen. ;Den sejlede ind i havnen. ;0
Manden punkterede sin fod. ;cause;Han gik ind i en pøl. ;Han trådte på glas. ;1
Kriminalbetjentene har undersøgt gerningsstedet for fingeraftryk. ;effect;De opdagede mordernes identitet. ;De fandt våbnet på gerningsstedet. ;0
Der var meget trafik på motorvejen. ;effect;Jeg tog en omvej. ;Jeg bad om et lift. ;0
Landets økonomi gik i opløsning. ;effect;Mange mennesker blev syge. ;Mange mennesker var arbejdsløse. ;1
Overgangsvagten blæste i fløjten på børnene. ;cause;De var ved at gå ind i modkørende trafik. ;Hun genkendte dem fra nabolaget. ;0
Jeg vendte øjnene mod min ven. ;cause;Han fortalte mig sandheden. ;Han gjorde en sarkastisk bemærkning. ;1
Bilen løb tør for benzin. ;effect;Chaufføren var strandet på vejen. ;Chaufføren hentede en lifter. ;0
Kvinden gik i fødsel. ;effect;Barnet blev født. ;Kvinden havde morgenkvalme. ;0
Mandens hat blev blæst væk. ;cause;Han tog hatten af. ;Det var blæsende udenfor. ;1
Pigen var til sin klassekammerats fødselsdagsfest. ;cause;Hun fik en invitation. ;Hun købte en gave. ;0
Drengens pande var varm. ;effect;Hans mor tog hans temperatur. ;Hans mor tog ham med i parken. ;0
Manden sprøjtede sig med cologne. ;cause;Han ville imponere sin date. ;Han har gel i håret. ;0
Strømmen i huset gik ud. ;effect;Jeg ledte efter en lommelygte. ;Jeg tog en skovl. ;0
Familien flyttede ind i et større hus. ;cause;Sønnen er færdig med gymnasiet. ;Moderen fødte tvillinger. ;1
Maratonløberen holdt et langsomt tempo. ;cause;Hun ville spare på sin energi. ;Hun så målstregen. ;0
Drengen sparkede i automaten. ;cause;Maskinen spyttede vekslerne ud. ;- Posen med chips var fast. ;1
