premise;question;choice1;choice2;label
जेव्हा त्याचा मित्र बोलणे संपवतो तेव्हा तो माणूस गप्प राहतो. ;cause;त्याला आपल्या मित्राला पाठिंबा द्यायचा होता. ;तो त्याच्या मित्राच्या शब्दांवर विचार करत होता. ;1
अपघात माझा दोष होता. ;effect;मला वाईट वाटलं. ;मी आरोप केले. ;0
साखळी तुटली. ;cause;साखळी एका टायरच्या भोवती लपेटली होती. ;साखळीत एक तुटलेली दुवा होती. ;1
जोडप्याने तडजोड करण्याचा निर्णय घेतला. ;cause;ते वाद घालून थकले. ;त्यांनी समस्येवर चर्चा करणे टाळले. ;0
त्या महिलेने सार्वजनिक पदासाठी उमेदवारी देण्याचा निर्णय घेतला. ;effect;तिने एका प्रचार व्यवस्थापकाला कामावर घेतले. ;तिने कोर्टात साक्ष दिली. ;0
त्या माणसाने त्याच्या प्रवासासाठी थंड हवामानाची अपेक्षा केली होती. ;effect;त्याने त्याच्या सुटकेसमध्ये उबदार कपडे पॅक केले. ;तो एका मोठ्या सुटकेससह प्रवास करत होता. ;0
त्या विद्यार्थ्याला प्रश्नाचं उत्तर माहीत होतं. ;effect;त्याने हात वर केला. ;तो गोंधळला. ;0
त्या माणसाचे डोळे पाणी आले. ;cause;त्याच्या डोळ्यात धूळ आली. ;त्याने डोळ्यावर गॉगल लावले. ;0
त्या खेळाडूने सलग पाच सामने जिंकले. ;effect;तिच्या विरोधकाने तिच्यावर फसवणुकीचा आरोप केला. ;तिच्या विरोधकाला तिच्याबद्दल वाईट वाटले. ;0
शिक्षिकेने विद्यार्थ्याची परीक्षा फाडली. ;cause;त्याने त्या विद्यार्थ्याला फसवताना पकडलं. ;विद्यार्थ्याची उत्तरे चुकीची होती. ;0
मी बोलणे थांबवले. ;cause;माझा आवाज हरवला. ;माझा श्वास संपला. ;1
फ्रीज केलेले अन्न वितळले. ;cause;मी ते मायक्रोवेव्हमध्ये ठेवले. ;मी ते प्लास्टिकच्या पुठ्ठ्याने झाकले. ;0
कर्मचारी आजारी असल्याचं नाटक करत होता. ;cause;त्याला पोटात दुखत होतं. ;त्याला एक दिवस सुट्टी हवी होती. ;1
मुलगी तलावात पडली. ;cause;ती पूल डेकवर पळत होती. ;ती डायविंग बोर्डवरून उडी मारली. ;1
सिनेमाची तिकिटे विकली गेली. ;cause;तो सिनेमाचा पहिला दिवस होता. ;या चित्रपटाला वाईट आढावा मिळाला. ;0
त्या माणसाचं वजन कमी झालं. ;effect;लोकांनी त्याला वेगळं केलं. ;लोकांनी त्याची प्रशंसा केली. ;1
मुलीच्या हातावर फोड आले. ;cause;तिने एक पत्र टाइप केलं. ;ती दोरीवर चढली. ;1
एक सायकल चालवताना सर्कस कलाकाराने जुगलबंदी केली. ;effect;प्रेक्षक आश्चर्यचकित होऊन जयघोष करू लागले. ;अॅक्रोबॅट ट्रॅपेझवरून झूलत होता. ;0
मी माझा धीर गमावला. ;cause;माझ्या मित्राने मला वाट पाहायला लावली. ;माझा मित्र वेळेवर आला. ;0
युद्ध करणाऱ्या देशांना शांतता हवी होती. ;effect;त्यांनी अण्वस्त्रे विकसित केली. ;त्यांनी करारासाठी वाटाघाटी केल्या. ;1
त्या माणसाने झोपण्याकरता औषधं घेतली होती. ;effect;त्याला झोप लागली. ;त्याला ताप आला होता. ;0
ती स्त्री सोफ्यावर आदळली. ;effect;सोफाचा पाय ढीग झाला. ;तिने तिचे गुडघे दुखवले. ;1
मुलाने बलून दाबला. ;effect;बलून फुटला. ;तो बलून उडला. ;0
ते प्रवासी त्यांच्या हॉटेलच्या खोलीत चेक इन झाले. ;effect;त्यांनी त्यांचे सामान काढले. ;ते विमानतळावर गेले. ;0
मी आंब्याच्या झाडाला चावले. ;effect;आंब्याचा तुकडा कोसळला. ;रस बाहेर पडला. ;1
माझे हात चिकट झाले. ;cause;मी डोनट खाल्ला. ;मला गोड आवडायचं. ;0
मी दरवाजा ढकलला. ;effect;दरवाजा उघडला. ;दरवाजा बंद आहे. ;0
कार्यकर्त्यांनी या उत्पादनांचा बहिष्कार केला. ;cause;उत्पादनांची गुणवत्ता तपासणीसाठी चाचणी घेण्यात आली. ;ही उत्पादने बालमजुरीद्वारे तयार केली गेली. ;1
मी भिंतीत एक छिद्र केले. ;effect;एक उंदीर खड्ड्यातून बाहेर निघाला. ;भोकातून धूळ बाहेर पडून गेली. ;1
त्या स्त्रीला तिच्या बहिणीचा हेवा वाटला. ;cause;तिची बहीण आनंदी होती. ;तिच्या बहिणीचा घटस्फोट झाला. ;0
मी माझ्या शर्टवर वाइन ओतली. ;effect;मी एक अंगरखा घातला. ;मी माझी शर्ट बदलली. ;1
कॅशियरने कॅश रेजिस्टर उघडले. ;cause;ग्राहकांनी त्याच्या पर्समध्ये शोध घेतला. ;ग्राहकाने तिला पैसे दिले. ;1
रस्त्यावरील संगीतकारामुळे गर्दी आकर्षित झाली. ;effect;लोकांनी त्याला चेंज दिले. ;त्याने लोकांना दूर पाठवलं. ;0
तो लहान मुलगा त्याच्या नर्सकडे रडला. ;cause;त्याला त्याच्या आई-वडिलांची आठवण येत होती. ;नाश्ता करण्याची वेळ झाली होती. ;0
पायलटच्या रडारने वादळ आढळले. ;effect;पायलट वादळापासून दूर नेव्हिगेट करत होता. ;पायलट वादळातून उड्डाण करत होता. ;0
झाडाने पाने गळली. ;effect;पानांना रंग मिळाला. ;पाने जमिनीवर जमा झाली. ;1
मुलगा कुटिल मूडमध्ये होता. ;effect;त्याने आपल्या बहिणीसोबत कार्ड गेम खेळण्याचा निर्णय घेतला. ;त्याने आपल्या बहिणीवर एक विनोद करण्याचा निर्णय घेतला. ;1
मुलाला शौचालयात जायचे होते, अशी तक्रार केली. ;effect;त्याच्या वडिलांनी त्याला सोडा पिण्यास दिला. ;त्याच्या वडिलांनी गॅस स्टेशनवर गाडी थांबवली. ;1
मुलाने टाकीमध्ये माशांचे अन्न शिंपडले. ;effect;मासे टाकीतून बाहेर पडले. ;मासे अन्नाकडे पोहले. ;1
महिलेचे राजकीय विचार बदलले. ;effect;तिने आपला पक्ष बदलला. ;ती निषेधात सहभागी झाली. ;0
बाथरूमचा सिंक बंद होता. ;effect;मी नळ चालू केला. ;मी त्यात ड्रेन क्लीनर टाकलं. ;1
प्रवासी ट्रेनमधून उतरले. ;cause;ट्रेन स्टेशनवर आली. ;ट्रेनने आपली शिट्टी वाजवली. ;0
त्या माणसाने लिफाफाच्या ओले फ्लेपवर दाबून ठेवले. ;effect;त्याने लिफाफावर एक मुद्रांक लावला. ;त्याने लिफाफा बंद केला. ;1
मित्र संपर्कात राहिले नाहीत. ;cause;ते एकमेकांच्या कंपनीचा आनंद घेत होते. ;ते वेगवेगळ्या शहरांमध्ये गेले. ;1
अकाउंटंटने कंपनीच्या निधीचा गैरवापर केला. ;effect;तिला तिच्या पदावरून काढून टाकण्यात आले. ;ती प्रसूती रजेवर गेली. ;0
मी घड्याळावर नजर टाकली. ;cause;घड्याळाची घड्याळ वाजत होती. ;मला वेळ तपासून बघायची होती. ;1
माझा हात आकुंचन झाला. ;cause;मी हा निबंध हाताने लिहिला. ;माझी पत्नी आणि मी हात हातात घेतले. ;0
बोल्ट घट्ट झाला. ;cause;मी बूट बदलले. ;मी ग्रिचची चावी फिरवली. ;1
या जोडप्याने एका अपार्टमेंटसाठी भाडे करार केला. ;effect;हे जोडपे अपार्टमेंटमध्ये राहायला गेले. ;शहराच्या वतीने त्या अपार्टमेंटला बंदी घातली. ;0
ती स्त्री बाहेर अंगणात बसली होती. ;cause;तिला सूर्यास्त पहायचा होता. ;तिला वाटलं की तिने वीज पाहिली. ;0
त्या माणसाने पाण्यात लाईफ जॅकेट घातले होते. ;cause;त्याला पोहता येत नव्हतं. ;पाणी उथळ होते. ;0
त्या महिलेने वर्ड प्रोसेसरमध्ये टायपिंगची चूक केली. ;effect;तिने तो दस्तऐवज हटवला. ;तिने बॅकस्पेस की दाबली. ;1
त्या मुलीने तिच्या मित्रांना अभिमानाने सांगितले. ;cause;तिला वाईट गुण मिळाले. ;तिने स्पर्धा जिंकली. ;1
गवत घाणेरडे होते. ;cause;रात्रभर पाऊस पडला. ;ते तणाने भरलेले होते. ;0
ती स्त्री झोपी गेली. ;cause;ती रात्र हॉटेलमध्ये राहिली. ;ती आपला अलार्म घड्याळ सेट करायला विसरली. ;1
त्या माणसाने सनस्क्रीन घातले. ;cause;तो सावलीत बसला. ;तो समुद्रकिनार्यावर गेला. ;1
संशोधकांनी सिद्धांत सिद्ध केला. ;effect;संशोधकांनी सिद्धांत मागे घेतला. ;काही लोकांनी हा सिद्धांत स्वीकारला. ;1
खेळाच्या चाहत्यांनी चिडचिड केली. ;cause;खेळ ओव्हरटाईममध्ये गेला. ;रेफरीने चुकीचा निर्णय घेतला. ;1
मी लॉकवर माझा संयोजन प्रविष्ट केला. ;effect;मी लॉक बंद केला. ;लॉक उघडला. ;1
गर्दी वाढली. ;effect;वडिलांनी आपल्या मुलाला काही पैसे दिले. ;वडिलांनी आपल्या मुलाचा हात पकडला. ;1
बर्फाने रस्ता अडवला होता. ;effect;मी बर्फ गोळा केला आणि बर्फावरुन बर्फ बनवला. ;मी बर्फ बाहेर काढला. ;1
कायाकर्सने त्यांच्या वाऱ्यांना पळवले. ;effect;कायाक किनाऱ्यावर पोहोचला. ;कायाक लाटेला धडकला. ;0
मुलीने तिच्या बाईकवर नियंत्रण गमावलं. ;effect;ती हँडलबार सोडली. ;ती एका कुंपणावर आदळली. ;1
मी पंखा चालू केला. ;effect;माझ्या त्वचेवर पाणी शिंपडले. ;मला माझ्यावर थंड हवा जाणवली. ;1
सर्फर समुद्रकिनार्यावर परतले. ;cause;ते भिजले होते. ;त्यांनी एक शार्क पाहिला. ;1
मी बाथटबमध्ये ड्रेन प्लग काढला. ;effect;टब मधून पाणी बाहेर पडले. ;पाणी जमिनीवर शिंपडले. ;0
पतीला आपल्या पत्नीची फसवणूक केल्याबद्दल दोषी वाटले. ;effect;त्याने तिच्यावर विश्वासघात केल्याचा आरोप केला. ;त्याने तिच्याशी केलेल्या विश्वासघाताने कबूल केले. ;1
पोस्टरवरील शाई धुळीला लागली. ;cause;मी शाई सुकण्याची वाट पाहिली. ;मी पोस्टरवर पाणी ओतलं. ;1
मुलाला रडत जाग आली. ;cause;त्याला एक भयानक स्वप्न पडलं होतं. ;त्याने बेडवर पोटभरलं. ;0
मुलाने त्याचे पाय टेबलावर ठेवले. ;effect;त्याचे वडील टेबलावर बसले. ;त्याच्या वडिलांनी त्याला उपदेश केला. ;1
माझ्या मित्राने माझ्या दिशेने डोके फिरवले. ;cause;मी त्याचे नाव ओरडले. ;मी हात हलवले. ;0
सरकार आपल्या नागरिकांवर अत्याचार करत होते. ;effect;नागरिकांनी बंड केले. ;मतदानासाठी नागरिकांनी नोंदणी केली. ;0
मुलगा जंगलात हरवला होता. ;effect;त्याने तंबू लावला. ;तो मदतीसाठी ओरडला. ;1
ती स्त्री परदेशात गेली. ;cause;तिला रेखाटणं शिकायचं होतं. ;तिला इतर संस्कृतींबद्दल जाणून घ्यायचे होते. ;1
तो माणूस त्याच्या सहकाऱ्याचा ईर्ष्या करत होता. ;cause;त्याच्या सहकाऱ्याला बढती मिळाली. ;त्याच्या सहकाऱ्याने उशिरापर्यंत काम केले. ;0
त्या माणसाने एलियन्सचे साक्षीदार बनले. ;cause;त्याला भ्रम येत होता. ;तो ध्यान करत होता. ;0
त्या माणसाचे केस गोरे झाले. ;cause;त्याने त्यात ब्लीच टाकलं. ;त्याने त्यात शॅम्पू घातला. ;0
कलाकारांनी नवीन कामं केली. ;cause;तिने तिच्या आधीच्या कामावर टीका केली. ;तिला प्रेरणा मिळाली. ;1
[अभ्यासाचे प्रश् न] ;cause;त्याला सैन्यातून निवृत्त करण्यात आले. ;तो कॉलेजला जात होता. ;1
पुस्तके बुकशेल्फमधून पडली. ;cause;शेल्फ्'चे तुकडे धूळाने झाकलेले होते. ;एका भूकंपाने पुस्तकांच्या शेल्फला हादरा दिला. ;1
माझ्या घरात वीज बंद झाली. ;effect;मी एक प्रकाश चालू केला. ;मी सर्किट ब्रेकर रीसेट केला. ;1
आम्ही रोलर कोस्टरवर गेलो. ;cause;ते भितीदायक दिसत होतं. ;मजा वाटली. ;1
पॉपकॉर्नची पिशवी फुटू लागली. ;cause;मी पिशवीत बटर टाकलं. ;मी ते मायक्रोवेव्हमध्ये गरम केलं. ;1
एक झाड वीजवाहिनीवर पडलं. ;effect;शेजारच्या भागात वीज गेली. ;हवामानाच्या अंदाजानुसार जोरदार वारा येण्याची शक्यता आहे. ;0
स्पीकरने राजकीयदृष्ट्या चुकीची टिप्पणी केली. ;effect;त्याने प्रेक्षकांना कंटाळवले. ;त्याने प्रेक्षकांना दुखावले. ;1
मी स्वतः ला पिंजून टाकले. ;effect;माझ्या चेहऱ्यावरून घामाची एक ठिणगी पडली. ;माझ्या बोटावर रक्ताचा थेंब तयार झाला. ;1
मासे टाकीच्या पृष्ठभागावर तरंगत होते. ;cause;त्याला भूक लागली होती. ;ते मृत होते. ;1
त्या माणसाचा आवाज खोकला होता. ;cause;त्याला सर्दी झाली होती. ;त्याने धूम्रपान सोडलं. ;0
लिफ्टचे दरवाजे उघडले. ;cause;लिफ्ट नियुक्त मजल्यावर पोहोचली. ;लिफ्ट मजल्यांच्या मध्ये अडकली. ;0
किशोर घरातून बाहेर पडला. ;cause;त्याने त्याच्या आईवडिलांना खोटं सांगितलं. ;त्याच्या आई-वडिलांनी त्याला धरून ठेवले. ;1
बाथरूममध्ये पाणी भरले. ;cause;टॉयलेट भरून गेले. ;वॉटर हीटर तुटलं. ;0
पिल्ला त्याच्या मालकाजवळ राहिला. ;cause;मालकाने पिल्लाला कॉलर लावला. ;मालकाने पिल्लाला पट्ट्यावर ठेवलं. ;1
त्या माणसाने त्याचा प्रतिबिंब पकडला. ;cause;तो विस्तीर्ण झाडाखाली उभा होता. ;तो शांत तलावावर उभा होता. ;1
मी माझ्या गर्लफ्रेंडचा फोन मिस केला. ;effect;मी तिला परत फोन केला. ;मी तिला डिनरसाठी भेटलो. ;0
कुटुंबाने शेजारच्या परिसरात शोध घेतला. ;cause;त्यांचा कुत्रा घरातून पळून गेला. ;त्यांच्या घरातून महाग दागिने गायब झाले होते. ;0
मी माझा श्वास पाहिला जेव्हा मी श्वास सोडला. ;cause;हवामान थंड होते. ;माझी छाती तणावलेली होती. ;0
कर्मचाऱ्यांनी एक संघटना स्थापन केली. ;cause;त्यांना कामाच्या चांगल्या परिस्थितीची गरज होती. ;त्यांच्या नियोक्त्याने त्यांची पगार वाढवली. ;0
मी एक सफरचंद पाई बनवली. ;effect;एक सडलेला वास स्वयंपाकघर भरला. ;एक उबदार सुगंध स्वयंपाकघर भरले. ;1
त्या महिलेने चालण्यासाठी संघर्ष केला. ;cause;तिने उंच टाच घातली होती. ;तिने तिच्या शूज काढल्या. ;0
पाण्याच्या भांड्यातून वाफ उगवली. ;cause;पाणी उकळलं. ;मी भांडे झाकले. ;0
माझे सगळे सॉक्स वॉशिंग रूममध्ये होते. ;effect;मी सँडल्स घातले होते. ;मी बूट घातले होते. ;0
राजकारणीची युक्तिवाद हास्यास्पद मानली गेली. ;effect;त्यांना मतदारांचा पाठिंबा गमवावा लागला. ;त्याच्यावर भ्रष्टाचाराचा आरोप होता. ;0
या जोडप्याच्या लग्नाला सगळ्यांनी विरोध केला. ;effect;ते दोघे गर्भवती झाले. ;त्या जोडप्याने पळून जाण्याचा प्रयत्न केला. ;1
ही इमारत लक्षाधीश यांना समर्पित होती. ;cause;दशलक्षाधीशांना इमारत पाडायची होती. ;त्या कोट्यधीशाने ते बांधण्यासाठी निधी दिला. ;1
विक्री सहकारीने मुलीवर चोरीचा आरोप केला. ;cause;विक्री सहकारीने मुलीला तिच्या पर्समध्ये माल टाकताना पाहिले. ;विक्री सहकारीने मुलीला तिला आवडलेली पर्स शोधण्यास मदत केली. ;0
देशाने शेजारच्या प्रदेशावर युद्ध पुकारले. ;effect;सैनिकांना लढायला पाठवण्यात आले. ;सैनिक त्यांच्या कुटुंबासोबत पुन्हा एकत्र आले. ;0
न्यायालयाने वादग्रस्त निर्णय कायम ठेवला. ;effect;कोर्टहाऊससमोर दंगल सुरू झाली. ;एका जोडप्याने कोर्टहाऊससमोर शपथ घेतली. ;0
मुलीला जळत्या वस्तूचा वास आला. ;cause;तिने कुकीज जारमधून काढल्या. ;ती बिस्किटे ओव्हनमध्ये ठेवली. ;1
पाऊस पडत होता. ;effect;वादळ आणखीच वाईट झालं. ;मी आत जाण्यासाठी धावत गेलो. ;1
इमारत रिकामी करण्यात आली. ;cause;लिफ्ट काम करणं बंद केलं. ;अग्निचा अलार्म वाजला. ;1
वडिलांनी आपल्या मुलाच्या मद्यपीपणाचा राग व्यक्त केला. ;effect;वडिलांनी आपल्या मुलाला बिअर दिली. ;वडिलांनी आपल्या मुलाला घराबाहेर काढलं. ;1
वकील तिच्या ऑफिसमध्ये पायऱ्या चढला. ;cause;सचिव आज घरी गेले. ;लिफ्ट बिघडली होती. ;1
तो माणूस त्याच्या मित्रावर नाराज झाला. ;cause;त्याच्या मित्राने त्याला अडवले. ;त्याच्या मित्राने त्याला जेवण दिले. ;0
मुलीने तिचे पैसे कॅशियरला दिले. ;effect;कॅशियरने मुलीला तिचे बदलले दिले. ;कॅशियर मुलीला पावती देणे विसरला. ;0
त्या महिलेला व्हीलचेअरमध्ये बसवण्यात आले. ;cause;तिला अपघातात अर्धांगवायू झाला होता. ;ती एका स्ट्रेचरवर रुग्णालयात दाखल झाली. ;0
नागरिकांनी आपल्या घराबाहेर राष्ट्रीय ध्वज लावले. ;cause;देश स्वातंत्र्याचा उत्सव साजरा करत होता. ;देशाला आर्थिक संकटाचा सामना करावा लागत होता. ;0
टीमने स्पर्धा गमावली. ;effect;त्यांनी त्यांच्या चाहत्यांना निराश केले. ;त्यांनी त्यांच्या चाहत्यांना प्रेरणा दिली. ;0
माझ्या मित्राने सांगितलं की माझ्या दातातात खाऊ घातलं होतं. ;effect;मला लाज वाटली. ;मला अभिमान वाटला. ;0
तो मुलगा त्याच्या इतिहास परीक्षेत नापास झाला. ;cause;तो वर्गात लक्ष देत होता. ;तो अभ्यास करायला विसरला. ;1
शहरातील इमारत कोसळली. ;cause;भूकंपाने शहर हादरलं. ;शहरात गुन्हेगारीचे प्रमाण वाढले. ;0
त्या माणसाची गर्लफ्रेंड त्याच्याशी ब्रेकअप करून गेली. ;effect;त्याने तिला विनंती केली की त्याला परत घ्या. ;तिने त्याला तिच्या आई-वडिलांशी ओळख करून दिली. ;0
दोन्ही मुले एकाच वेळी बॉल परत घेण्यासाठी खाली पोहोचली. ;effect;बॉल दूर रोल. ;त्यांचे डोके एकमेकांशी भिडले. ;1
रॅकूनने कचरापेटीची झडती घेतली. ;cause;कचरापेटीत पुठ्ठा होता. ;कचरापेटीचा झाकण बंद होता. ;1
मुलाने पेन्सिल धार केली. ;cause;ते स्वस्त होतं. ;ते कंटाळवाणे होते. ;1
कॅशियरने त्या महिलेला ड्रेसची परतफेड नाकारली. ;cause;तिने तिची पावती गमावली. ;ड्रेस फिट नव्हता. ;0
माझ्या त्वचेवरची खण खूप खोल होती. ;effect;ते लवकर बरे झाले. ;त्यातून एक जखम झाली. ;1
त्या माणसाला ट्रेनमधील प्रवाशांकडून विचित्र नजरेने पाहिले गेले. ;cause;तो जमिनीकडे बघत होता. ;तो स्वतःशीच बोलत होता. ;1
मुलाने जमिनीवर कणकण सोडले. ;effect;मुंग्या खारात रेंगाळल्या. ;मुलाने भाकरी बाजूला ठेवली. ;0
त्या महिलेने आपल्या बहिणीला एक टिशू दिला. ;cause;त्या महिलेच्या बहिणीने हात जोडून घेतले. ;त्या महिलेच्या बहिणीने रडायला सुरुवात केली. ;1
त्या माणसाने एक चॉकलेट घेतली. ;cause;त्याचे ओठ फाटलेले होते. ;त्याला वाईट श्वासोच्छ्वासाविषयी काळजी वाटत होती. ;1
ते दोघे शोसाठी लवकर निघून गेले. ;cause;त्यांनी थिएटरच्या आसपासच्या वाहतुकीची अपेक्षा केली. ;त्यांना नाट्यगृहाचे मार्गदर्शक मिळाले आहेत. ;0
ती स्त्री कामावरुन घरीच राहिली. ;effect;तिच्या बॉसने तिची स्तुती केली. ;तिच्या सहकाऱ्याने तिचे रक्षण केले. ;1
त्या व्यक्तीने कार्यकर्त्यांच्या याचिकेवर स्वाक्षरी केली. ;cause;त्याने त्यांच्या कारणाला पाठिंबा दिला. ;तो त्यांना वेडे म्हणून नाकारतो. ;0
त्याच्या अभिनयापूर्वी अभिनेत्याचे हृदय धडधडत होते. ;cause;त्याला स्टेज फियर होते. ;त्याने त्याची रेकॉर्ड्स लक्षात ठेवली होती. ;0
मी हरवून गेलो होतो. ;effect;मी माझी रोख रक्कम मोजली. ;मी एक नकाशा उघडला. ;1
पक्व फळे सूर्यामध्ये उभे राहिले. ;effect;ते खाल्ले गेले. ;ते शिणले. ;1
गाडी खराब झाली. ;cause;मी इग्निशन चालू केले. ;इंजिन जास्त गरम झाला. ;1
त्या माणसाला पाठदुखी झाली. ;effect;तो एक मानसोपचारतज्ज्ञ भेटायला गेला. ;तो अनेक दिवस बेडवर राहिला. ;1
मी फायरप्लेसमध्ये आग लावली. ;cause;माझ्याकडे अग्नीचे लाकूड संपले होते. ;घरात थंडी होती. ;1
त्या महिलेने जॉगिंग थांबवलं. ;cause;तिला तिच्या बाजूला एक क्रॅम्प आला. ;तिला दुसरा श्वास मिळाला. ;0
मी माझ्या शेजाऱ्याच्या दारात दगडफेक केली. ;effect;माझ्या शेजाऱ्याने मला आत बोलावलं. ;माझी शेजारी घर सोडून गेली. ;0
ती स्त्री निराश होऊन उसासासा टाकला. ;cause;तिचे पती तिच्या चिंतेचा गैरसमज करून घेत होते. ;तिचा नवरा तिला निरोप चुंबन देत होता. ;0
शिक्षकांनी त्या विद्यार्थ्याची प्रशंसा केली. ;cause;त्या विद्यार्थ्याने प्रश्नाचे बरोबर उत्तर दिले. ;विद्यार्थ्याला प्रश्नाचे उत्तर देण्यास संकोच वाटला. ;0
त्या महिलेच्या अंड्या संपल्या. ;effect;ती शेतात गेली. ;ती सुपरमार्केटमध्ये गेली. ;1
मला एका जुन्या मित्राला भेटले. ;effect;मी त्याला एक रहस्य सांगितले. ;मी त्याला मिठी मारली. ;1
ती स्त्री तलावामध्ये जाणे टाळत होती. ;cause;तिने एक मासा पकडला. ;ते दूषित दिसत होते. ;1
तो विद्यार्थी भिजून वर्गात आला. ;cause;त्याची छत्री तुटलेली होती. ;त्याची बाईक चोरीला गेली. ;0
कॉम्प्युटर स्क्रीनवरील कर्सर हलला. ;cause;वापरकर्त्याने माऊसवर क्लिक केले. ;वापरकर्त्याने माउस हलविला. ;1
ड्रायव्हरने एक वळण घेतले. ;cause;मुख्य रस्त्यावर एक अपघात झाला. ;ती तिच्या समोरच्या ट्रकच्या मागे गेली. ;0
मी ओले कपडे बाहेरच्या कपड्यांच्या दोरीवर लावले. ;effect;तागाचे कपडे सुकले. ;तागाचे दाग झाले. ;0
त्या महिलेने चष्मा घातला. ;cause;सूर्यप्रकाश चमकदार होता. ;तिने टॅक्सी बोलावली. ;0
तो माणूस रात्रीच्या आकाशाकडे पाहत होता. ;cause;त्याला वाटलं की आता उन्हाळा आहे. ;त्याला ते सुंदर वाटले. ;1
मला थकवा जाणवत होता. ;effect;मी लवकर झोपी गेलो. ;मी रात्रभर जागलो होतो. ;0
तो माणूस नाईककडे गेला. ;cause;तो आपले केस वाढवत होता. ;त्याचे केस लांब होत होते. ;1
त्या मुलाने त्याच्या नवीन वर्गमित्राशी वाईट युक्त्या केल्या. ;cause;त्या मुलाने त्याच्या नवीन वर्गमित्राचे स्वागत केले. ;मुलाला नवीन वर्गमित्र आवडत नव्हता. ;1
मला एक ग्लास दुधाची तहान लागली. ;cause;मी कुकीज खात होतो. ;मी भाकरी बनवत होतो. ;0
पाऊस पडायला लागला. ;effect;ड्रायव्हरने हेडलाइट चालू केले. ;ड्रायव्हरने कारला उलट दिशेला हलवलं. ;0
इमारतीच्या पार्किंगची जागा रिकामी होती. ;effect;मी रस्त्याच्या दुसऱ्या बाजूला पार्क केले. ;मी प्रवेशद्वार जवळ पार्क केले. ;1
मसुदा सादर करण्यासाठी लेखिकेला मुदतवाढ मिळाली नाही. ;cause;तिला लेखक अडथळा होता. ;तिने मसुदा संपादित केला. ;0
त्या सहकारीने फोन ठेवला. ;cause;मी एका पर्यवेक्षकाशी बोलण्याची मागणी केली. ;मी माझा ओळख क्रमांक दिला. ;0
खुल्या खिडकीतून वारा वाहू लागला. ;effect;दार वाजलं. ;पडदे थरथरले. ;1
माझ्या घरात वीज बंद झाली. ;cause;मी दिवा काढला. ;मी फ्यूज फोडलं. ;1
वेटलिफ्टरने ओरडले. ;cause;त्याने आरशात आपले स्नायू झुकवले. ;त्याने बार त्याच्या डोक्यावर उचलला. ;1
त्या विद्यार्थ्याने त्याच्या डोक्यात गणित करण्याचा प्रयत्न केला. ;effect;त्याने एक कॅल्क्युलेटर काढलं. ;तो गोंधळला. ;1
बाळ झोपून गेलं. ;cause;वडिलांनी बाळाची डायपर बदलली. ;वडिलांनी मुलाला हळूवारपणे हाक मारली. ;1
