premise;question;choice1;choice2;label
소녀는 코드를 외우게 됐어요 ;cause;그녀는 스스로에게 그것을 낭송했습니다. ;그녀는 그것을 적어두는 것을 잊었다. ;0
나는 물을 잔에 부었다. ;effect;그 물은 내 목마른 것을 해소했다. ;잔이 가득 찼다. ;1
그 남자는 친구가 말을 끝냈을 때 침묵을 지켰다. ;cause;그는 친구에게 지원을 제공하려고 했습니다. ;그는 친구의 말을 생각하고 있었다. ;1
사고는 내 잘못이야 ;effect;죄책감을 느꼈어요 ;고소했지 ;0
체인이 찢어졌어 ;cause;그 사슬은 타이어에 싸여있었어 ;그 사슬의 한 연결고리가 끊어졌어요. ;1
그 부부는 타협하기로 결정했습니다. ;cause;그들은 논쟁을 지쳐 버렸습니다. ;그들은 문제를 논의하는 것을 피했다. ;0
그 여자는 공직에 출마하기로 결정했습니다. ;effect;캠페인 매니저를 고용했어요 ;법정에서 증언을 했지 ;0
그 남자는 여행에 추운 날씨를 예상했다. ;effect;그는 가방에 따뜻한 옷을 넣었다. ;그는 큰 수하물 가방으로 여행했다. ;0
그 학생은 질문에 대한 답을 알고 있었다. ;effect;그는 손을 올렸다. ;- 어졌어 ;0
그 남자 눈물이 흘렀다. ;cause;먼지가 눈에 들어갔어 ;그는 눈을 보호 안경으로 덮었다. ;0
그 선수는 5경기 연속으로 승리했다. ;effect;그녀의 상대는 그녀를 사기죄로 고발했습니다. ;그녀의 상대는 그녀를 유감스럽게 느꼈습니다. ;0
선생님은 학생의 시험을 찢어 냈습니다. ;cause;그는 학생이 사기를 하는 것을 잡았다. ;학생의 답이 틀렸다. ;0
저는 말을 멈추기 위해 잠시 멈추었습니다. ;cause;목소리가 없어졌어 ;숨이 막혔어요 ;1
냉동식품이 녹아들었지 ;cause;마이크로웨이브에 넣었어요 ;플라스틱으로 덮었지 ;0
직원은 병에 걸린 척 했다. ;cause;그는 위축증이 있었어요. ;하루 쉬고 싶어서요 ;1
소녀가 수영장에 떨어졌어요. ;cause;수영장 갑판에서 뛰었어요 ;그녀는 다이빙보드에서 뛰어내렸다. ;1
영화 티켓은 다 팔렸어 ;cause;영화 개봉일이었죠. ;영화는 평가가 좋지 않았다. ;0
그 남자는 살이 빠졌어. ;effect;사람들은 그를 고립시켰죠. ;사람들은 그에게 칭찬을 했다. ;1
소녀의 손은 붓이 나게 되었습니다. ;cause;그녀는 편지를 타이핑했다. ;그녀는 로프에 올라갔어요. ;1
서커스 공연자는 유니사이클을 타고 글링을 했다. ;effect;청중 들 은 놀라서 환호 하였다. ;그 아크로바트는 트라페지에서 흔들렸다. ;0
참을성이 없어졌어 ;cause;내 친구가 날 기다리게 했어. ;내 친구는 시간에 도착했다. ;0
전쟁 중인 나라 들 은 평화 를 원했습니다. ;effect;그들은 핵무기를 개발했습니다. ;그들은 협상을 했습니다. ;1
그 남자는 수면제를 먹었다. ;effect;그는 졸았다. ;열이 났어요 ;0
그 여자는 소파에 부딪혔어요. ;effect;소파의 다리가 풀렸어. ;무릎에 멍이 생겼어 ;1
소년은 풍선을 눌렀다. ;effect;풍선이 터졌어요 ;풍선이 날아갔어. ;0
그들은 호텔에 체크인한 여행자들이었습니다. ;effect;그들은 수갑을 풀었다. ;그들은 공항으로 갔어요. ;0
난 복숭아를 씹어봤어 ;effect;복숭아가 멍해졌어 ;주스가 쏟아져 나왔어 ;1
내 손은 끈적거렸다 ;cause;도넛을 먹었어요 ;저는 달콤한 것을 좋아했습니다. ;0
문을 밀고 들어왔어요 ;effect;문이 열렸어요 ;문이 잠겼어 ;0
활동가들은 제품을 불매했습니다. ;cause;제품들은 품질보증에 대한 테스트를 받았습니다. ;그 제품은 아동 노동을 통해 제조되었습니다. ;1
벽에 구멍을 뚫었지 ;effect;쥐가 구멍에서 튀어나왔다. ;먼지가 구멍에서 날려나갔다. ;1
그 여자는 동생을 부러워했다. ;cause;그녀의 누이는 행복했다. ;동생이 이혼했어요 ;0
셔츠에 와인을 뿌렸어 ;effect;전 사두리를 입었어요 ;셔츠를 갈아입었어요 ;1
현금관리자는 현금기기를 열었다. ;cause;고객은 그의 지갑을 검색했다. ;고객님이 돈을 주더군요. ;1
거리 음악가는 군중을 끌어들였다. ;effect;사람들은 그에게 돈을 주고 ;그는 군중을 쫓아냈습니다. ;0
작은 소년은 보모에게 울었다. ;cause;부모님을 그리워했어요 ;간식 시간이었죠. ;0
조종사의 레이더는 폭풍을 감지했습니다. ;effect;조종사는 폭풍에서 멀리 떠났다. ;조종사는 폭풍을 통과했습니다. ;0
나무는 잎을 내렸다. ;effect;잎은 색이 변했어요. ;잎은 땅에 쌓여 있었다. ;1
그 소년은 사나운 기분이었다. ;effect;그는 여동생과 카드 게임을 하기로 결심했다. ;그는 동생을 놀리기로 결심했다. ;1
아이는 화장실에 가야 한다고 불평했다. ;effect;그의 아버지는 그에게 음료수를 주셨다. ;그의 아버지는 주유소에서 차를 멈췄습니다. ;1
아이는 물고기 먹이를 탱크에 뿌렸다. ;effect;물고기는 탱크 밖으로 뛰어 나왔다. ;물고기는 먹이를 향해 수영했다. ;1
그 여자의 정치적 견해가 바뀌었습니다. ;effect;그녀는 당을 바꾸었습니다. ;그녀는 시위에 참여했습니다. ;0
화장실 싱크대가 막혀있었지 ;effect;내가 수도꼭지를 어 ;배수청소제를 넣었어요 ;1
승객들은 기차에서 내려갔다. ;cause;기차가 역에 도착했다. ;열차는 휘파람을 불렀다. ;0
그 남자는 봉투의 습한 접시에 누르고. ;effect;그는 봉투에 우표를 붙였다. ;그는 봉투를 봉인했다. ;1
친구들은 연락을 끊었습니다. ;cause;그들은 서로의 회사를 즐겼습니다. ;그들은 다른 도시로 이사했습니다. ;1
회계사는 회사의 자금을 잘못 관리했다. ;effect;그녀는 직장에서 해고되었습니다. ;출산휴직을 떠났어요 ;0
시계를 봤어요 ;cause;시계가 거리는 소리가 들렸어 ;시간을 확인하고 싶었어요. ;1
손이 꽉 꽉 꽉 꽉 꽉 꽉 꽉 꽉 ;cause;저는 수작업으로 에세이를 썼습니다. ;제 아내와 저는 손을 잡고 있었습니다. ;0
볼트가 단단해졌어 ;cause;볼트를 교체했어 ;난 그레인키를 돌려놨어 ;1
그 부부는 아파트 임대 계약을 체결했습니다. ;effect;부부는 아파트로 이사 갔어요. ;시는 그 아파트를 폐지했습니다. ;0
그 여자는 현관 밖에서 앉아 있었다. ;cause;그녀는 해가 지는 것을 보고 싶어했습니다. ;그녀는 번개를 보았다고 생각했어요. ;0
그 남자는 물에 구명조끼를 입고 있었다. ;cause;수영도 못했어요 ;물이 었다. ;0
그 여자는 워드 프로세서에서 글쓰기 오류를 범했습니다. ;effect;그녀는 그 문서를 삭제했다. ;백스페이스 키를 누르고 ;1
그 소녀는 친구들에게 자랑했다. ;cause;성적도 안 좋았어 ;그녀는 대회에서 우승했습니다. ;1
잔디밭은 진흙이었다. ;cause;밤새 비가 내렸어 ;풀이 가득 차있었어요 ;0
그 여자는 잠이 들었어 ;cause;그녀는 호텔에서 밤을 보냈다. ;그녀는 깨기기를 설정하는 것을 잊었다. ;1
그 남자가 자외선 차단제를 썼어요 ;cause;그는 그늘에 앉아 있었다. ;해변에 갔어 ;1
연구자들은 그 이론을 증명했습니다. ;effect;연구자들은 그 이론을 철회했습니다. ;개인들은 그 이론을 받아들였습니다. ;1
경기에서 팬들은 부어부어 쳤다. ;cause;경기는 연장전으로 진행됐습니다. ;심판이 잘못 판단했어 ;1
잠금기에 내 조합을 입력했어 ;effect;잠금을 닫았어요 ;잠금기가 열렸어 ;1
군중은 격화. ;effect;아버지는 아들에게 돈을 주었다. ;아버지는 아들의 손을 잡았다. ;1
눈이 차길을 막고 있었어요. ;effect;저는 눈덩이를 눈덩이로 모았습니다. ;난 눈이 어 버렸어 ;1
카이악 선원들은 그들의 오리를 다. ;effect;카야크가 해변에 도착했다. ;카약이 파도에 부딪혔어요. ;0
소녀는 자전거를 제어할 수 없게 되었다. ;effect;그녀는 핸들러를 놓아줬어요. ;울타리를 부딪혔어 ;1
팬을 켜서 ;effect;물은 내 피부에 뿌려졌어 ;차가운 공기가 날 어가는 걸 느꼈어요. ;1
서퍼들은 해변으로 돌아왔다. ;cause;다 젖어있었어요 ;그들은 상어를 봤어요. ;1
욕조의 배수 꽂이를 꺼냈어요 ;effect;욕조에서 물이 흘러나왔어요 ;물이 바닥에 스프레이. ;0
남편은 아내를 배신한 것에 대해 죄책감을 느꼈습니다. ;effect;그는 그녀를 불륜으로 비난했습니다. ;그는 그녀에게 자신의 불륜을 고백했다. ;1
포스터에 잉크가 묻어있었지 ;cause;잉크가 마르지 않을 때까지 기다렸어요. ;포스터에 물을 뿌렸어 ;1
아이는 울부짖으며 깨어났다. ;cause;악몽을 꾸고 있었어 ;침대에 오줌을 어 ;0
소년은 테이블 위에 발을 올려놓았다. ;effect;그의 아버지는 테이블에 앉았다. ;그의 아버지는 그에게 설교를 했습니다. ;1
내 친구는 내 쪽으로 머리를 돌렸다. ;cause;난 그의 이름을 외쳤다. ;저는 팔을 흔들었습니다. ;0
정부 는 시민 들 을 억압 하였다. ;effect;시민들은 반란을 일으켰습니다. ;시민들은 투표에 등록했습니다. ;0
소년은 숲에서 길을 잃었다. ;effect;그는 텐트를 세웠다. ;그는 도움을 요청했습니다. ;1
그 여자는 해외로 여행을 떠났다. ;cause;그녀는 그림을 배우고 싶어 했습니다. ;그녀는 다른 문화에 대해 배우고 싶어했습니다. ;1
그 남자는 동료에게 질투를 하고 있었다. ;cause;그의 동료가 승진을 받았어요. ;그의 동료는 늦게까지 일했다. ;0
그 사람은 외계인을 목격했습니다. ;cause;환각을 보였어 ;그는 명상하고 있었다. ;0
그 남자의 머리는 금발이 되었다. ;cause;- 백화제를 넣었지 ;샴푸를 넣었지 ;0
그 예술가 는 새로운 작품을 만들었습니다. ;cause;그녀는 그녀의 이전 작품을 비판했다. ;그녀는 영감을 스톡을 느꼈다. ;1
아들 은 집 을 떠나게 되었습니다. ;cause;그는 군에서 퇴역했습니다. ;대학에 가고 있었어요 ;1
책들이 책장 밖으로 떨어졌다. ;cause;선반은 먼지로 덮여 있었다. ;지진이 책장을 흔들었다. ;1
우리 집의 전기가 꺼졌어요. ;effect;전등을 켜서 ;전원 차단기를 재설정했어요 ;1
우리는 열차를 타고 갔어요. ;cause;무서웠어요 ;재밌는 것 같았어 ;1
팝콘이 튀기 시작했어요 ;cause;나는 가방에 버터를 부어 넣었다. ;마이크로웨이브에 넣어서 가열했어요 ;1
나무가 전력선에 떨어졌어 ;effect;이웃의 전기가 꺼졌어요. ;기상청은 강한 바람을 예고했다. ;0
연설자는 정치적으로 부적절한 발언을 했다. ;effect;그는 관객들을 지루하게 만들었어요. ;그는 관객들을 모욕했습니다. ;1
내가 찌른 건 다 ;effect;얼굴에 땀이 아오르더군요. ;손가락에 피 한 방울이 형성되었습니다. ;1
물고기는 탱크의 표면에 떠 있었다. ;cause;배고프고 ;죽은 거였어 ;1
그 남자의 목소리는 게 들렸다. ;cause;그는 감기에 걸렸어요. ;담배 끊었지 ;0
엘리베이터 문이 열렸어 ;cause;엘리베이터는 지정된 층에 도착했다. ;엘리베이터가 층 사이에 갇혔어 ;0
십대 아이가 집 밖으로 도주했어요 ;cause;그는 부모에게 거짓말을 했습니다. ;부모님이 징계하셨어요 ;1
화장실이 물에 잠겼어 ;cause;화장실이 넘쳐나서 ;난방기가 고장 났어요 ;0
강아지는 주인의 곁에 머물렀다. ;cause;주인님이 강아지 목걸이를 붙여줬어요 ;주인님은 강아지를 리스 위에 두었습니다. ;1
그 남자는 그의 반사경을 잡았습니다. ;cause;그는 뻗어있는 나무 밑에 서 있었다. ;그는 조용한 호수 위에 서 있었다. ;1
여자친구 전화는 못 들었어 ;effect;다시 전화했어요 ;저녁에 만났어요 ;0
가족들은 이웃을 찾아봤습니다. ;cause;그들의 개는 집에서 도망쳤다. ;비싼 보석들이 집 밖으로 사라졌어요 ;0
숨을 내쉬는 걸 봤어요 ;cause;날씨는 추웠어요. ;가슴이 꽉 꽉 꽉 꽉 꽉 꽉 꽉 꽉 꽉 ;0
직원들은 노동조합을 결성했습니다. ;cause;그들은 더 나은 노동 조건을 원했습니다. ;그들의 고용주는 그들의 임금을 올렸습니다. ;0
사과 파이를 구웠어요. ;effect;썩는 냄새가 부엌을 가득 채웠다. ;따뜻한 향기가 부엌을 가득 채웠다. ;1
그 여자는 걸기 위해 고군분투했습니다. ;cause;그녀는 하이힐을 신고 있었어요. ;그녀는 신발을 벗었다. ;0
물의 냄비에서 증기가 상승했다. ;cause;물이 끓어오르더군요. ;난 을 덮었어 ;0
내 양말은 모두 세탁실에 있었어 ;effect;샌달을 입고 있었어요. ;부츠를 입었어요 ;0
정치인의 주장은 터무니없는 것으로 간주되었습니다. ;effect;그는 유권자들의 지지를 잃었습니다. ;그는 부패 혐의로 기소되었습니다. ;0
모두들 이 커플의 약혼을 반대했다. ;effect;그 부부는 임신을 했습니다. ;그 커플은 도망쳤어요. ;1
그 건물은 백만장자에게 헌정되었습니다. ;cause;백만장자는 건물을 철거하기를 원했습니다. ;그 백만장자는 그것을 짓기 위해 기금을 기부했습니다. ;1
판매원 동료는 소녀를 도둑질 했다고 비난했습니다. ;cause;판매원 동료는 소녀가 그녀의 지갑에 상품을 넣는 것을 봤습니다. ;판매원 동료는 소녀가 좋아하는 지갑을 찾도록 도왔다. ;0
그 나라는 이웃 나라와 전쟁을 선포했다. ;effect;군인들이 전투에 파견됐습니다. ;군인들은 가족들과 다시 만나게 되었습니다. ;0
법원은 논란의 여지가 있는 판결을 확정했습니다. ;effect;법원 앞에서 폭동이 일어났습니다. ;한 부부가 법원 앞에서 서약을 했습니다. ;0
소녀는 뭔가 불타는 냄새를 맡았어요. ;cause;그녀는 병에서 쿠키를 꺼냈어요. ;쿠키를 오븐에 두고 갔어요 ;1
비가 쏟아져 내리고 있었다. ;effect;폭풍은 더 심해졌다. ;나는 안으로 들어가려고 달려갔다. ;1
건물은 대피했습니다. ;cause;엘리베이터가 작동을 멈췄다. ;화재 경보가 울려 ;1
아버지 는 아들 의 알코올 중독 에 불쾌 하였다. ;effect;아버지는 아들에게 맥주를 사주었다. ;아버지는 아들을 집 밖으로 내쫓았다. ;1
변호사는 계단을 타고 사무실로 올라갔다. ;cause;비서님은 하루 종일 집에 갔어요 ;엘리베이터는 고장 났어요 ;1
그 남자는 친구에게 짜증이 났어요. ;cause;그의 친구는 그를 방해했다. ;친구한테 점심 먹으라고 해줬어요 ;0
소녀는 돈을 현금관에게 건네줬다. ;effect;현금관리자는 소녀에게 환전금을 주었다. ;현금관리자는 여자에게 영수증을 줄 것을 잊었다. ;0
그 여자는 휠체어에 앉혔습니다. ;cause;그녀는 사고로 마비되었습니다. ;그녀는 침대에서 병원에 들어갔다. ;0
시민 들 은 집 앞 에 국기 를 걸었다. ;cause;그 나라는 독립 기념일을 기념하고 있었습니다. ;그 나라는 경제적인 어려움에 직면해 있었습니다. ;0
팀은 대회에서 졌다. ;effect;그들은 팬들을 실망시켰습니다. ;그들은 팬들에게 영감을 주었습니다. ;0
제 친구가 제 치아에 음식이 끼어있다고 지적했습니다. ;effect;부끄러워했어요 ;저는 자랑스러워했습니다. ;0
그 소년은 역사 시험에 떨어졌다. ;cause;그는 수업에 집중했다. ;공부하는 걸 잊었어 ;1
시내 건물이 무너졌어요 ;cause;지진이 도시를 덮쳤다. ;도시에서의 범죄율이 증가했습니다. ;0
그 남자친구랑 헤어졌어요 ;effect;그는 그녀를 다시 데려가달라고 간청했습니다. ;그녀는 그를 부모에게 소개했다. ;0
두 아이는 동시에 공을 꺼내려고 손을 내려놓았다. ;effect;공이 굴러 갔어요 ;두 사람의 머리가 충돌했어요 ;1
라쿠누가 쓰레기통을 뒤져봤어 ;cause;쓰레기통에는 카르본이 있었어요 ;뚜이 쓰레기통에서 떨어져있었지 ;1
소년은 연필을 날카롭게 했다. ;cause;값싸게 샀어요 ;지루한 일이었어요. ;1
현금 관리는 그 여자에게 드레스의 환불을 거부했습니다. ;cause;수표를 잃어버렸어요 ;옷이 안 맞았어 ;0
내 피부에 있는 긁은 부분이 깊었습니다. ;effect;빨리 낫게 됐어 ;상처가 남았어 ;1
그 남자는 기차에 타고 있던 승객들로부터 이상한 시선을 받았다. ;cause;그는 바닥을 쳐다보고 있었다. ;자기 자신에게 말했어요 ;1
아이는 바닥에 찌꺼기를 남겼다. ;effect;개미들이 쪼개진 빵 조각으로 기어 들어갔어요 ;아이는 빵을 치워놨다. ;0
그 여자 는 누이 에게 손 찌개 를 건네 주었다. ;cause;그 여자의 동생은 손을 접었다. ;그 여자의 누이는 울기 시작했어요. ;1
그 남자는 멘트를 가져갔어 ;cause;입술이 갈라졌어요 ;입 냄새가 안 좋아서 걱정됐어요 ;1
그 부부는 쇼를 위해 일찍 떠났다. ;cause;그들은 극장 주변 교통을 예상했습니다. ;극장 안내를 받았어 ;0
그 여자는 일에서 집에 머물렀다. ;effect;그녀의 상사는 그녀를 칭찬했다. ;동료가 그녀를 덮어줬어요 ;1
그 남자는 활동가들의 청원서에 서명했습니다. ;cause;그는 그들의 목적을 지지했습니다. ;그는 그들을 미쳤다고 비난했습니다. ;0
연극을 하기 전에 배우의 심장이 뛰고 있었다. ;cause;무대 공포증도 있었어요 ;그는 그의 대사를 외쳤다. ;0
난 길을 잃었어 ;effect;내 현금을 세었지 ;지도를 펼쳤어요. ;1
익은 과일은 햇볕에 니다. ;effect;먹어 버렸어 ;어졌어요 ;1
차가 고장 났어요 ;cause;시동을 켰어요 ;엔진이 과열됐어 ;1
그 남자는 허리를 다쳤어요. ;effect;정신과 의사에게 갔어요 ;그는 며칠 동안 침대에 누워 있었다. ;1
난 벽난로에서 불을 켰어. ;cause;난 불꽃을 켜기 위해 나무가 없어졌어 ;집에 차가웠어요 ;1
그 여자는 조깅을 그만뒀어요. ;cause;옆구리가 거렸어 ;그녀는 새로운 바람을 어요. ;0
이웃집 문을 두드렸어요. ;effect;이웃이 저를 초대했습니다. ;내 이웃이 집을 떠났어 ;0
그 여인은 좌절감으로 숨쉬었다. ;cause;남편은 그녀의 걱정을 오해했습니다. ;남편은 그녀에게 작별 인사를 했다. ;0
선생님은 학생을 칭찬했습니다. ;cause;학생은 질문에 올바르게 대답했다. ;학생은 질문에 대답하는 것을 주저했다. ;0
그 여인은 계란이 다 떨어졌어요. ;effect;농장으로 갔어요 ;슈퍼마켓에 갔어요 ;1
옛날 친구를 만났어요 ;effect;난 그에게 비밀을 털어놨어 ;저는 그를 포옹했습니다. ;1
그 여자는 호수에 들어가는 것을 피했다. ;cause;그녀는 물고기를 잡았다. ;오염된 것 같았어요 ;1
그 학생은 젖은 채로 수업에 들어왔다. ;cause;그의 우산이 깨졌어요. ;자전거가 도난당했어 ;0
컴퓨터 화면의 커서가 움직였다. ;cause;사용자가 마우스를 클릭했습니다. ;사용자가 마우스를 이동시켰습니다. ;1
운전자는 우회로 갔어요 ;cause;주요 도로에서 사고가 발생했습니다. ;그녀는 앞에 있는 트럭을 따라갔다. ;0
저는 야외의 옷줄에 젖은 가죽을 매달았습니다. ;effect;가죽이 말랐어요. ;옷이 얼룩졌어 ;0
그 여자는 안경을 입었다. ;cause;햇빛이 밝았다. ;그녀는 택시를 불러줬어요. ;0
그 남자는 밤하늘을 쳐다보았다. ;cause;여름이 되었으면 좋겠다고 생각했어요. ;그는 그것이 아름답다고 생각했습니다. ;1
저는 지쳐있었어요. ;effect;일찍 잠들었어 ;밤새 깨어있었어요 ;0
그 남자는 수염집에 갔다. ;cause;그는 머리카락을 자르고 있었다. ;머리가 길어지고 있었어요. ;1
그 소년은 새 동급생에게 악의적인 장난을 치었다. ;cause;소년은 새 동급 친구를 환영했다. ;그 소년은 새 동급 친구를 싫어했다. ;1
우유 한 잔을 먹고 싶었어요. ;cause;쿠키를 먹고 있었어요 ;빵을 구워서 ;0
비가 내리기 시작했어요. ;effect;운전자는 헤드라이트를 켜고 ;운전자는 차를 역으로 돌렸다. ;0
건물의 주차장은 텅 비어 있었다. ;effect;길 건너편에 주차했어요 ;입구 근처에 주차했어요 ;1
작가는 초안 제출의 기한을 놓쳤다. ;cause;그녀는 작가의 차단을 가지고 있었다. ;그녀는 초안을 편집했습니다. ;0
동료가 전화 끊었어 ;cause;상사님과 얘기해 달라고 부탁했어요 ;제 신분증 번호를 제공했습니다. ;0
바람이 열린 창문을 통해 불어왔다. ;effect;문이 울렸다 ;커튼이 떨렸다. ;1
우리 집의 전기가 꺼졌어요. ;cause;전구를 꺼냈어요 ;피지불가 됐어 ;1
웨이트 리프터 거렸다. ;cause;그는 거울 앞에서 근육을 굽혔다. ;그는 바를 머리 위로 들어 올렸다. ;1
그 학생은 머릿속에서 계산을 하려고 했습니다. ;effect;그는 계산기를 꺼내 냈습니다. ;그는 혼란스러워했습니다. ;1
아기가 잠들었어 ;cause;아버지는 아기의 기저귀를 바꿨다. ;아버지는 부드럽게 아기를 흔들었다. ;1
소녀는 소년에게 물 풍선을 던졌다. ;effect;- 그 아이는 뇌진탕을 받았어 ;그 아이는 젖어 버렸어. ;1
사진작가는 카메라의 플래시를 사용하는 것을 잊었습니다. ;effect;사진이 흐릿해졌어요. ;사진에 있는 모든 사람들은 웃지 않았습니다. ;0
나는 생일파티에 초대받은 것을 거절했다. ;cause;외롭다 ;난 시내 밖에 있었어 ;1
운동도 했지 ;cause;전 활기를 느꼈습니다. ;난 겁에 질렸어 ;0
난 습한 스폰지를 눌렀어. ;effect;물도 흡수됐어요 ;물이 흘러나왔어요 ;1
휴가객들은 페리를 타고 휴양지로 갔다. ;cause;리조트는 예약됐어요 ;리조트는 섬에 있었다. ;1
십대 아이는 문신을 하고 있어요. ;cause;그녀는 바늘을 무서워했어요. ;그녀는 반란을 하고 싶어했어요. ;1
낯선 차가 우리 집 앞에 주차되어 있었다. ;effect;의심이 들기 시작했어요 ;경찰을 불렀어요 ;0
범죄자는 스스로 항복했다. ;cause;증거는 그를 유죄로 인정했습니다. ;그를 비난할 증거는 없었어요 ;0
그 무겁고 뚱뚱한 남자는 살을 빼기로 결심했다. ;effect;그는 과자를 끊었다. ;그는 카페인을 피했습니다. ;0
소녀가 얼음 위에 발을 딛었다. ;effect;미끄러졌어 ;그녀는 떨었다. ;0
그 여자는 눈 밑에 반지들을 가지고 있었다. ;cause;밤새 깨어있었어요 ;그녀는 아들을 침대에 눕혔다. ;0
화산에서 용암이 흘러나왔다. ;cause;화산이 폭발했습니다. ;화산은 잠잠해 있었다. ;0
그 여자는 신발을 신었다. ;cause;파티에 온 모든 사람들을 알고 있었어요 ;파티에서 나가고 싶어 했어요 ;1
요금소 직원에게 돈을 줬어요 ;effect;그녀는 통행료를 치는 곳을 통과시켜줬어요. ;그녀는 통행료 부두에서 나를 붙잡았다. ;0
경영자는 파산했습니다. ;cause;그는 회사의 주식을 팔았습니다. ;그는 재산을 낭비했다. ;1
그 남자는 의사에게 갔다. ;cause;의사님은 휴직 중이셨죠 ;그 남자는 아픈 기분이 들었어요. ;1
창문으로 침실에서 나왔습니다. ;cause;집도 불타고 있었어요 ;집은 텅 비어 있었다. ;0
소년의 손가락이 찌그러져 버렸어요. ;cause;그는 긴 샤워를 했다. ;그는 비누로 손을 다. ;0
우유를 뱉어 내렸어요 ;cause;우유가 쓴맛이 났어요. ;입이 건조했어요 ;0
버스를 놓쳤어 ;effect;일하러 일찍 왔어요 ;일하러 늦었어 ;1
트럭이 차와 충돌했다. ;effect;트럭이 속도를 올렸어요. ;차가 부러졌어 ;1
팀은 공모전을 자기들 편으로 조작했습니다. ;effect;그들은 이겼어요. ;그들은 학교를 그만뒀어요. ;0
소다병이 시끄러졌어요. ;cause;병을 뒤집어놨어요 ;뚜을 꺾고 ;1
그 소년은 집 밖으로 잠겨 있었다. ;effect;그는 열린 창문으로 기어 들어왔어요. ;그는 지붕으로 올라갔다. ;0
문이 울렸다 ;effect;방문자는 문에 두드렸다. ;그 여자는 문의 열쇠 구멍을 통해 들여다 보았다. ;1
그 남자는 그의 슈트에 얼룩을 씌웠어요. ;effect;세탁도 했지 ;옷장에 걸고 있었어요 ;0
소녀는 치약 튜브를 눌렀다. ;effect;치약이 튜브에서 튀어나왔어요 ;소녀가 치약을 뱉어 내렸어요. ;0
전쟁으로 인한 민간인 사망자 수가 급증했습니다. ;effect;평화주의자들이 시위를 벌였습니다. ;평화주의자들은 퍼레이드를 열었습니다. ;0
소녀는 머리에서 리본을 뽑았다. ;cause;그녀는 리본을 묶었습니다. ;리본이 아기처럼 생겼어요 ;1
그 남자는 성형수술을 받았어 ;effect;그는 늙었다. ;그는 젊어 보였습니다. ;1
계란에서 새끼 닭이 나왔어요. ;cause;계란이 싹이 나갔어요 ;난 알을 찢어놨어 ;0
죄수는 굶어 죽었어요 ;effect;그는 죽었어 ;도망쳤어요 ;0
그 남자는 사다리에서 균형을 잃었다. ;effect;그는 사다리를 올라갔다. ;그는 사다리에서 떨어졌다. ;1
아이가 거렸다. ;cause;그는 소다를 한 잔 마셨다. ;그는 소다 캔을 열었어요. ;0
창문으로 차가운 바람이 들어왔다. ;effect;난 진정했어 ;나는 떨었다. ;1
그 학생은 대학에 가기 위해 장학금을 받았다. ;cause;동급생들은 그녀를 존경했다. ;좋은 성적을 얻었지 ;1
소녀는 소년을 조롱했다. ;cause;그녀는 그의 이웃집에 살고 있었습니다. ;그녀는 그에게 매료되어 있었다. ;1
배고픈 방랑이 음식을 훔쳤다. ;cause;그는 동정심을 자극했습니다. ;그는 돈이 없었어요. ;1
친구한테 전화해서 얘기하고 싶었어요 ;cause;사생활을 원했어요 ;외로움을 느꼈어요 ;1
그 남자는 내게 손을 내밀었다. ;effect;저는 그의 손을 맞았습니다. ;- 내가 그를 때렸어 ;0
