premise;question;choice1;choice2;label
De leraar scheurde het examen van de student. ;cause;Hij betrapte de student op valsspelen. ;De antwoorden van de student waren onjuist. ;0
Ik stopte om te stoppen met praten. ;cause;Ik ben mijn stem kwijt. ;Ik raakte buiten adem. ;1
Het bevroren voedsel ontdooide. ;cause;Ik heb het in de magnetron gedaan. ;Ik heb het bedekt met plastic folie. ;0
De werknemer deed alsof hij ziek was. ;cause;Hij had buikkrampen. ;Hij wilde een dag vrij. ;1
Het meisje landde in het zwembad. ;cause;Ze rende op het zwembaddek. ;Ze sprong van het springplank. ;1
De bioscoopkaartjes zijn uitverkocht. ;cause;Het was de openingsdag van de film. ;De film kreeg slechte recensies. ;0
De man is afgevallen. ;effect;Mensen hebben hem geïsoleerd. ;Mensen complimenteerden hem. ;1
Het meisje kreeg blaren in haar handen. ;cause;Ze heeft een brief getypt. ;Ze klom op een touw. ;1
De circusartiest jongleerde terwijl hij op een eenwieler reed. ;effect;Het publiek juichte in verbazing. ;De acrobat zwaaide van een trapeze. ;0
Ik verloor mijn geduld. ;cause;Mijn vriend liet me wachten. ;Mijn vriend kwam op tijd. ;0
De oorlogvoerende landen wilden vrede. ;effect;Ze ontwikkelden kernwapens. ;Ze onderhandelden over een verdrag. ;1
De man nam slaappillen. ;effect;Hij werd slaperig. ;Hij had koorts. ;0
De vrouw botste tegen de bank. ;effect;Het been van de bank is losgekomen. ;Ze heeft een kneuzing op haar knie. ;1
De jongen drukte de ballon. ;effect;De ballon is gesprongen. ;De ballon vloog weg. ;0
De reizigers checkten in op hun hotelkamer. ;effect;Ze hebben hun koffers uitgepakt. ;Ze zijn naar het vliegveld gegaan. ;0
Ik beet in de perzik. ;effect;De perzik is gekneusd. ;Het is uitgekomen. ;1
Mijn handen werden kleverig. ;cause;Ik heb een donut gegeten. ;Ik had een zoete tand. ;0
Ik duwde de deur. ;effect;De deur ging open. ;De deur is op slot. ;0
Activisten boycotten de producten. ;cause;De producten zijn getest op kwaliteitsborging. ;De producten werden vervaardigd door kinderarbeid. ;1
Ik heb een gat in de muur geboord. ;effect;Een muis kroop uit het gat. ;Er kwam stof uit het gat. ;1
De vrouw voelde jaloezie naar haar zus. ;cause;Haar zus was blij. ;Haar zus is gescheiden. ;0
Ik heb wijn op mijn shirt gemorst. ;effect;Ik heb een schort aan. ;Ik heb mijn shirt omgekleed. ;1
De kassier opende de kassa. ;cause;De klant heeft zijn portemonnee doorzocht. ;De klant gaf haar geld. ;1
De straatmuzikant trok een menigte aan. ;effect;Mensen gaven hem wisselgeld. ;Hij stuurde de menigte weg. ;0
De kleine jongen huilde naar zijn oppas. ;cause;Hij miste zijn ouders. ;Het was snacktijd. ;0
De radar van de piloot heeft een storm gedetecteerd. ;effect;De piloot ging weg van de storm. ;De piloot vloog door de storm. ;0
De boom liet zijn bladeren vallen. ;effect;De bladeren veranderden in kleur. ;De bladeren verzamelden zich op de grond. ;1
De jongen was in een ondeugende stemming. ;effect;Hij besloot een kaartspel te spelen met zijn zus. ;Hij besloot een grapje te maken met zijn zus. ;1
Het kind klaagde dat het naar de wc moest. ;effect;Zijn vader gaf hem een frisdrank te drinken. ;Zijn vader stopte de auto bij een tankstation. ;1
Het kind sprenkelde visvoer in de tank. ;effect;De vis sprong uit de tank. ;De vis zwom naar het voedsel toe. ;1
De politieke opvattingen van de vrouw veranderden. ;effect;Ze is van partij veranderd. ;Ze was betrokken bij een protest. ;0
De wastafel was verstopt. ;effect;Ik heb de kraan open gedaan. ;Ik heb er afvoerreiniger in gegooid. ;1
De passagiers stapten uit de trein. ;cause;De trein kwam aan op het station. ;De trein fluit. ;0
De man drukte op de vochtige flap van de envelop. ;effect;Hij heeft een stempel op de envelop gezet. ;Hij heeft de envelop gesloten. ;1
De vrienden verloren contact. ;cause;Ze genoten van elkaars gezelschap. ;Ze verhuisden naar verschillende steden. ;1
De accountant heeft het geld van het bedrijf verkeerd gebruikt. ;effect;Ze werd ontslagen. ;Ze ging op zwangerschapsverlof. ;0
Ik keek naar de klok. ;cause;Ik hoorde de klok tikken. ;Ik wilde de tijd controleren. ;1
Mijn hand kreeg kramp. ;cause;Ik heb het essay met de hand geschreven. ;Mijn vrouw en ik hielden elkaar vast. ;0
De schroef is gespannen. ;cause;Ik heb de bout vervangen. ;Ik heb de moersleutel gedraaid. ;1
Het echtpaar tekende een huurcontract voor een appartement. ;effect;Het stel verhuisde naar het appartement. ;De stad heeft het appartement veroordeeld. ;0
De vrouw zat buiten op de veranda. ;cause;Ze wilde de zonsondergang zien. ;Ze dacht dat ze een bliksem zag. ;0
De man droeg een reddingsvest in het water. ;cause;Hij kon niet zwemmen. ;Het water was ondiep. ;0
De vrouw heeft een typefout gemaakt in de tekstverwerker. ;effect;Ze heeft het document verwijderd. ;Ze drukte op de backspace-toets. ;1
Het meisje schepte op tegen haar vrienden. ;cause;Ze kreeg een slecht cijfer. ;Ze won een wedstrijd. ;1
Het grasveld was modderig. ;cause;Het regende de hele nacht. ;Het was vol met onkruid. ;0
De vrouw is in slaap gevallen. ;cause;Ze heeft in een hotel overnacht. ;Ze vergat haar wekker in te stellen. ;1
De man heeft zonnebrandcrème op. ;cause;Hij zat in de schaduw. ;Hij ging naar het strand. ;1
De onderzoekers bewezen de theorie. ;effect;De onderzoekers hebben de theorie ingetrokken. ;Individuen accepteerden de theorie. ;1
De fans bij de wedstrijd booed. ;cause;De wedstrijd ging in de verlenging. ;De scheidsrechter heeft een verkeerde beslissing genomen. ;1
Ik heb mijn combinatie ingegeven op het slot. ;effect;Ik heb het slot dichtgemaakt. ;Het slot is open. ;1
De menigte werd intenser. ;effect;De vader gaf zijn zoon wat geld. ;De vader greep zijn zoon bij de hand. ;1
De sneeuw blokkeerde de oprit. ;effect;Ik verzamelde de sneeuw tot een sneeuwbal. ;Ik heb de sneeuw uit de weg gehaald. ;1
De kajakers peddelden met hun roeischaal. ;effect;De kajak bereikte de kust. ;De kajak raakte een golf. ;0
Het meisje verloor de controle over haar fiets. ;effect;Ze liet het stuur los. ;Ze is tegen een hek gereden. ;1
Ik heb de ventilator aan gezet. ;effect;Water op mijn huid gesprenkeld. ;Ik voelde hoe koele lucht over me heen ging. ;1
De surfers keerden terug naar het strand. ;cause;Ze waren doorweekt. ;Ze zagen een haai. ;1
Ik heb de afvoerstop in de badkuip uitgetrokken. ;effect;Het water is uit de badkuip gedrenkt. ;Het water spatte op de vloer. ;0
De man voelde zich schuldig omdat hij zijn vrouw bedroog. ;effect;Hij beschuldigde haar van ontrouw. ;Hij bekende zijn ontrouw aan haar. ;1
De inkt op de poster is vervlekt. ;cause;Ik wachtte tot de inkt droog was. ;Ik heb water op de poster gemorst. ;1
Het kind werd schreeuwend wakker. ;cause;Hij had een nachtmerrie. ;Hij plaste in bed. ;0
De jongen legde zijn voeten op de tafel. ;effect;Zijn vader ging aan tafel zitten. ;Zijn vader gaf hem een preek. ;1
Mijn vriend draaide zijn hoofd in mijn richting. ;cause;Ik riep zijn naam. ;Ik zwaaide met mijn armen. ;0
De regering onderdrukte haar burgers. ;effect;De burgers verrichtten een opstand. ;De burgers die zich hebben geregistreerd om te stemmen. ;0
De jongen was verdwaald in het bos. ;effect;Hij heeft een tent opgetrokken. ;Hij schreeuwde om hulp. ;1
De vrouw reisde naar het buitenland. ;cause;Ze wilde leren tekenen. ;Ze wilde andere culturen leren kennen. ;1
De man was jaloers op zijn collega. ;cause;Zijn collega kreeg een promotie. ;Zijn collega werkte tot laat. ;0
De man zag aliens. ;cause;Hij had hallucinaties. ;Hij was aan het mediteren. ;0
Zijn haar werd blond. ;cause;Hij heeft bleekmiddel erin gedaan. ;Hij heeft shampoo erin gedaan. ;0
De kunstenaar creëerde nieuw werk. ;cause;Ze bekritiseerde haar vorige werk. ;Ze voelde een slag van inspiratie. ;1
De zoon verhuisde van huis. ;cause;Hij is ontslagen uit het leger. ;Hij ging naar de universiteit. ;1
Boeken vielen uit de boekenkast. ;cause;De planken waren bedekt met stof. ;Een aardbeving schudde de boekenkast. ;1
De stroom in mijn huis is uit. ;effect;Ik heb een licht aangestoken. ;Ik heb de stroomonderbreker gereset. ;1
We reden op de achtbaan. ;cause;Het zag er eng uit. ;Het zag er leuk uit. ;1
De zak popcorn begon te knallen. ;cause;Ik heb boter in de zak gegooid. ;Ik heb het in de magnetron verwarmd. ;1
Een boom viel op de elektriciteitsleiding. ;effect;De elektriciteit in de buurt is uit. ;De weersvoorspelling voorspelde zware winden. ;0
De spreker maakte politiek incorrecte opmerkingen. ;effect;Hij verveelde het publiek. ;Hij beledigde het publiek. ;1
Ik heb mezelf met de speld gestoken. ;effect;Een druppel zweet druppelde van mijn gezicht. ;Een druppel bloed op mijn vinger. ;1
De vis zweefde op het oppervlak van de tank. ;cause;Het had honger. ;Het was dood. ;1
De stem van de man klonk hees. ;cause;Hij was verkouden. ;Hij is gestopt met roken. ;0
De liftdeuren gingen open. ;cause;De lift kwam aan op de aangewezen verdieping. ;De lift zat vast tussen de verdiepingen. ;0
De tiener is het huis uit geslopen. ;cause;Hij loog tegen zijn ouders. ;Zijn ouders gaven hem huisarrest. ;1
De badkamer is overstroomd. ;cause;Het toilet is overstroomd. ;De waterverwarmer is kapot. ;0
De pup bleef bij zijn eigenaar. ;cause;De eigenaar heeft een kraag om de pup. ;De eigenaar hield de pup aan de lijn. ;1
De man zag zijn weerspiegeling. ;cause;Hij stond onder de uitgestrekte boom. ;Hij stond boven het rustige meer. ;1
Ik heb het telefoontje van mijn vriendin gemist. ;effect;Ik heb haar teruggebeld. ;Ik heb met haar gegeten. ;0
De familie heeft de buurt doorzocht. ;cause;Hun hond is weggelopen. ;Er ontbraken dure sieraden uit hun huis. ;0
Ik zag mijn ademhaling toen ik uitademde. ;cause;Het was koud. ;Mijn borst voelde strak. ;0
De werknemers vormden een vakbond. ;cause;Zij wilden betere arbeidsomstandigheden. ;Hun werkgever verhoogde hun loon. ;0
Ik heb een appeltaart gebakken. ;effect;Een rottende geur vulde de keuken. ;Een warm aroma vulde de keuken. ;1
De vrouw worstelde om te lopen. ;cause;Ze droeg hoge hakken. ;Ze trok haar schoenen uit. ;0
Er kwam stoom uit de pot met water. ;cause;Het water kookte. ;Ik heb de pot bedekt. ;0
Al mijn sokken waren in de was. ;effect;Ik droeg sandalen. ;Ik droeg laarzen. ;0
Het argument van de politicus werd als absurd beschouwd. ;effect;Hij verloor de steun van de kiezers. ;Hij werd beschuldigd van corruptie. ;0
Iedereen was het niet eens met de verloving van het paar. ;effect;Het stel werd zwanger. ;Het stel is weggelopen. ;1
Het gebouw was opgedragen aan de miljonair. ;cause;De miljonair wilde het gebouw afbreken. ;De miljonair heeft de fondsen bijgedragen om het te bouwen. ;1
De verkoopmedewerker beschuldigde het meisje van diefstal. ;cause;De verkoopmedewerker zag het meisje merchandise in haar tas stoppen. ;De verkoopmedewerker hielp het meisje de tas te vinden die ze leuk vond. ;0
Het land verklaarde de oorlog aan het naburige grondgebied. ;effect;Soldaten werden uitgezonden om te vechten. ;Soldaten werden herenigd met hun families. ;0
De rechtbank bevestigde de controversiële uitspraak. ;effect;Er brak een rel los voor het gerechtsgebouw. ;Een stel heeft voor de rechtbank geloften gedaan. ;0
Het meisje rook iets brandends. ;cause;Ze nam de koekjes uit de pot. ;Ze heeft de koekjes in de oven laten liggen. ;1
Het regende in stort. ;effect;De storm werd erger. ;Ik rende naar binnen. ;1
Het gebouw is geëvacueerd. ;cause;De lift is gestopt met werken. ;Het brandalarm ging af. ;1
De vader was boos op de alcoholisme van zijn zoon. ;effect;De vader kocht zijn zoon een biertje. ;De vader schopte zijn zoon uit het huis. ;1
De advocaat ging naar haar kantoor. ;cause;De secretaresse is naar huis gegaan. ;De lift was niet in orde. ;1
De man werd geïrriteerd door zijn vriend. ;cause;Zijn vriend onderbrak hem. ;Zijn vriend kocht hem lunch. ;0
Het meisje gaf haar geld aan de kassier. ;effect;De kassier gaf het meisje haar wisselgeld. ;De kassier vergat het meisje een bonnetje te geven. ;0
De vrouw werd in een rolstoel gezet. ;cause;Ze was verlamd bij een ongeluk. ;Ze kwam het ziekenhuis binnen in een brancard. ;0
Burgers hingen de nationale vlag buiten hun huizen op. ;cause;Het land herdenkte zijn onafhankelijkheid. ;Het land stond voor economische moeilijkheden. ;0
Het team verloor het toernooi. ;effect;Ze hebben hun fans teleurgesteld. ;Ze inspireerden hun fans. ;0
Mijn vriend wees erop dat ik eten in mijn tanden had. ;effect;Ik schaamde me. ;Ik voelde me trots. ;0
De jongen is niet geslaagd voor zijn geschiedenis examen. ;cause;Hij was opmerkzaam in de klas. ;Hij is vergeten te studeren. ;1
Het gebouw in het centrum is ingestort. ;cause;Een aardbeving trof de stad. ;De criminaliteit in de stad nam toe. ;0
De vriendin van de man heeft het uitgemaakt. ;effect;Hij smeekte haar om hem terug te nemen. ;Ze stelde hem voor aan haar ouders. ;0
De twee kinderen reikten tegelijkertijd naar beneden om de bal op te halen. ;effect;De bal rolde weg. ;Hun hoofden botsten. ;1
De wasbeer heeft de vuilnisbak geplunderd. ;cause;Er zat karton in de vuilnisbak. ;Het deksel was van de vuilnisbak. ;1
De jongen heeft het potlood geslepen. ;cause;Het was goedkoop. ;Het was saai. ;1
De kassier weigerde de vrouw een terugbetaling voor de jurk. ;cause;Ze is haar bonnetje kwijt. ;De jurk paste niet. ;0
De schram in mijn huid was diep. ;effect;Het is snel genezen. ;Het heeft een litteken achtergelaten. ;1
De man kreeg vreemde blikken van de passagiers in de trein. ;cause;Hij staarde naar de grond. ;Hij praatte tegen zichzelf. ;1
Het kind liet kruimels op de vloer liggen. ;effect;Mieren kruipen naar de kruimels. ;Het kind legde het brood weg. ;0
De vrouw gaf haar zuster een zakdoek. ;cause;De zus van de vrouw sloeg haar handen samen. ;De zuster van de vrouw begon te huilen. ;1
De man nam een munt. ;cause;Zijn lippen waren gescheurd. ;Hij maakte zich zorgen over slechte adem. ;1
Het stel vertrok vroeg voor de show. ;cause;Ze hadden het verkeer rond het theater verwacht. ;Ze hebben de weg naar het theater. ;0
De vrouw bleef thuis van haar werk. ;effect;Haar baas prees haar. ;Haar collega heeft haar ingedekt. ;1
De man tekende de petitie van de activisten. ;cause;Hij steunde hun zaak. ;Hij beschuldigde hen van waanzin. ;0
Het hart van de acteur was op hol voor zijn optreden. ;cause;Hij had scalphobie. ;Hij heeft zijn tekst onthouden. ;0
Ik was verdwaald. ;effect;Ik heb mijn geld geteld. ;Ik heb een kaart ontvouwd. ;1
De rijpe vruchten bleven in de zon hangen. ;effect;Het is opgegeten. ;Het is versleten. ;1
De auto is kapot. ;cause;Ik heb de ontsteking aangezet. ;De motor oververhitte. ;1
De man heeft zijn rug bezeerd. ;effect;Hij is naar een psychiater geweest. ;Hij bleef enkele dagen in bed. ;1
Ik heb een brand in de open haard gestoken. ;cause;Ik had geen brandhout meer. ;Het was koud in het huis. ;1
De vrouw stopte met joggen. ;cause;Ze heeft kramp in haar zij. ;Ze kreeg een tweede adem. ;0
Ik klopte op de deur van mijn buurman. ;effect;Mijn buurman nodigde me binnen. ;Mijn buurvrouw is haar huis verlaten. ;0
De vrouw zuchtte van frustratie. ;cause;Haar man had haar zorgen verkeerd begrepen. ;Haar man kuste haar tot ziens. ;0
De leraar prees de student. ;cause;De student gaf het juiste antwoord op de vraag. ;De student aarzelde om de vraag te beantwoorden. ;0
De vrouw had geen eieren meer. ;effect;Ze ging naar de boerderij. ;Ze ging naar de supermarkt. ;1
Ik ontmoette een oude vriend. ;effect;Ik heb hem een geheim verteld. ;Ik gaf hem een knuffel. ;1
De vrouw vermijdde het gaan in het meer. ;cause;Ze heeft een vis gevangen. ;Het zag er besmet uit. ;1
De student kwam nat naar de klas. ;cause;Zijn paraplu was kapot. ;Zijn fiets is gestolen. ;0
De cursor op het computerscherm bewoog. ;cause;De gebruiker klikte met de muis. ;De gebruiker heeft de muis verplaatst. ;1
De chauffeur nam een omweg. ;cause;Er is een ongeluk gebeurd op de hoofdweg. ;Ze volgde de truck voor haar. ;0
Ik hing het natte linnengoed op de waslijn buiten. ;effect;Het linnen is droog. ;Het linnen is bevuild. ;0
De vrouw zette haar bril op. ;cause;Het zonlicht was helder. ;Ze heeft een taxi gebeld. ;0
De man staarde naar de nachtelijke hemel. ;cause;Hij wou dat het zomer was. ;Hij vond het prachtig. ;1
Ik voelde me uitgeput. ;effect;Ik ging vroeg naar bed. ;Ik ben de hele nacht wakker gebleven. ;0
De man ging naar de kapper. ;cause;Hij liet zijn haar uitgroeien. ;Zijn haar werd lang. ;1
De jongen speelde gemeen met zijn nieuwe klasgenoot. ;cause;De jongen verwelkomde de nieuwe klasgenoot. ;De jongen vond de nieuwe klasgenoot niet leuk. ;1
Ik had een drang naar een glas melk. ;cause;Ik at koekjes. ;Ik was brood aan het bakken. ;0
Het begon te regenen. ;effect;De chauffeur zette de koplampen aan. ;De bestuurder schakelde de auto achteruit. ;0
De parkeerplaats van het gebouw was leeg. ;effect;Ik heb aan de overkant geparkeerd. ;Ik heb bij de ingang geparkeerd. ;1
De schrijfster heeft haar deadline voor het indienen van het concept gemist. ;cause;Ze had een schrijversblok. ;Ze heeft het ontwerp bewerkt. ;0
De medewerker hing op. ;cause;Ik vroeg om een supervisor. ;Ik heb mijn identificatienummer gegeven. ;0
De wind waaide door het open raam. ;effect;De deurbel ging. ;De gordijnen beefden. ;1
De stroom in mijn huis is uit. ;cause;Ik heb de lamp uitgekoppeld. ;Ik heb een zekering laten ontploffen. ;1
De gewichtheffer gromde. ;cause;Hij bewoog zijn spieren in de spiegel. ;Hij tilde de balk over zijn hoofd. ;1
De student probeerde het in zijn hoofd te berekenen. ;effect;Hij haalde een rekenmachine uit. ;Hij raakte in de war. ;1
De baby viel in slaap. ;cause;De vader heeft de luier van de baby veranderd. ;De vader schudde de baby zachtjes. ;1
Het meisje gooide de waterballon naar de jongen. ;effect;De jongen heeft een hersenschudding. ;De jongen is doorweekt. ;1
De fotograaf vergat de flitser van de camera te gebruiken. ;effect;De foto's waren wazig. ;Iedereen op de foto's weigerde te glimlachen. ;0
Ik heb de uitnodiging voor het verjaardagsfeestje afgewezen. ;cause;Ik was eenzaam. ;Ik was de stad uit. ;1
Ik heb getraind. ;cause;Ik voelde me energiek. ;Ik was bang. ;0
Ik heb de natte spons geperst. ;effect;Het heeft water opgenomen. ;Er lekte water uit. ;1
De vakantiegangers namen een veerboot naar het resort. ;cause;Het resort was volgeboekt. ;Het resort lag op een eiland. ;1
De tiener heeft een tatoeage. ;cause;Ze was bang voor naalden. ;Ze wilde rebelleren. ;1
Een onbekende auto geparkeerd voor mijn huis. ;effect;Ik werd achterdochtig. ;Ik heb de politie gebeld. ;0
De crimineel gaf zich aan. ;cause;Het bewijs betrof hem. ;Er was geen bewijs tegen hem. ;0
De dikke man besloot af te vallen. ;effect;Hij heeft geen snoep meer. ;Hij vermijdde cafeïne. ;0
Het meisje stapte op het ijs. ;effect;Ze gleed. ;Ze beefde. ;0
De vrouw had ringen onder haar ogen. ;cause;Ze bleef de hele nacht wakker. ;Ze heeft haar zoon naar bed gebracht. ;0
Lava stroomde uit de vulkaan. ;cause;De vulkaan barstte uit. ;De vulkaan was slapend. ;0
De vrouw trok haar schoenen aan. ;cause;Ze kende iedereen op het feest. ;Ze wilde het feest verlaten. ;1
Ik heb de tolkoperateur betaald. ;effect;Ze liet me door de tolkist. ;Ze hield me tegen bij de tol. ;0
De directeur ging failliet. ;cause;Hij verkocht zijn aandelen. ;Hij verspilde zijn fortuin. ;1
De man ging naar de dokter. ;cause;De dokter was met verlof. ;De man voelde zich ziek. ;1
Ik verliet mijn slaapkamer door het raam. ;cause;Het huis stond in brand. ;Het huis was leeg. ;0
De vingers van de jongen werden afgeknipt. ;cause;Hij nam een lange douche. ;Hij heeft zijn handen met zeep bespuugd. ;0
Ik spuug de melk uit. ;cause;De melk smaakte zuur. ;Mijn mond was droog. ;0
Ik heb de bus gemist. ;effect;Ik was vroeg op het werk. ;Ik was te laat voor het werk. ;1
De vrachtwagen botste met de auto. ;effect;De truck ging sneller. ;De auto is kapot. ;1
Het team heeft de wedstrijd in hun voordeel vervalst. ;effect;Ze hebben gewonnen. ;Ze zijn gestopt. ;0
De frisdrankfles zisse. ;cause;Ik heb de fles omgedraaid. ;Ik heb de dop afgedraaid. ;1
De jongen was uit zijn huis gesloten. ;effect;Hij is door een open raam naar binnen gekropen. ;Hij klom naar het dak. ;0
De deurbel ging. ;effect;De bezoeker klopte op de deur. ;De vrouw keek door het sleutelgat in de deur. ;1
De man heeft zijn pak bevlekt. ;effect;Hij heeft het in de stomerij laten doen. ;Hij hing het in zijn kast. ;0
Het meisje knijpte de tube tandpasta uit. ;effect;De tandpasta sprong uit de buis. ;Het meisje spuugde de tandpasta uit. ;0
De burgersterfte in de oorlog steeg. ;effect;Pacifisten organiseerden een protest. ;Pacifisten hielden een parade. ;0
Het meisje rukte het lint uit haar haar. ;cause;Ze heeft het lint vastgebonden. ;Het lint zag er babyachtig uit. ;1
De man heeft plastische chirurgie gehad. ;effect;Hij is ouder geworden. ;Hij zag er jonger uit. ;1
Uit het ei kwam een kippenjong. ;cause;Het ei is uitgekomen. ;Ik heb het ei gebroken. ;0
De gevangene verhongerde. ;effect;Hij is overleden. ;Hij is gevlucht. ;0
De man verloor zijn evenwicht op de ladder. ;effect;Hij klom de ladder op. ;Hij viel van de ladder. ;1
Het kind boerde. ;cause;Hij nam een slok frisdrank. ;Hij opende het soda blikje. ;0
Er kwam een koude luchtstroom door het raam. ;effect;Ik ontspan. ;Ik beefde. ;1
De student kreeg een beurs om naar de universiteit te gaan. ;cause;Haar klasgenoten hadden respect voor haar. ;Ze had goede cijfers. ;1
Het meisje maakte de jongen belachelijk. ;cause;Ze woonde naast hem. ;Ze was verliefd op hem. ;1
De hongerige zwerver stal eten. ;cause;Hij wekte medelijden op. ;Hij had geen geld. ;1
Ik belde mijn vriend om te praten. ;cause;Ik wilde privacy. ;Ik voelde me eenzaam. ;1
De man stak zijn hand naar me uit. ;effect;Ik gaf hem de hand. ;Ik sloeg hem. ;0
Ik heb me verstopt. ;cause;Het vuurwerk ging omhoog. ;De frisbee vloog naar mijn hoofd. ;1
Het meisje beet in haar nagels. ;cause;Ze was bezorgd. ;Ze was verrast. ;0
Ik heb de kalender omgedraaid. ;cause;Ik heb een afspraak op de kalender. ;Het was het begin van een nieuwe maand. ;1
De man ontdekte dat zijn vrouw een affaire had. ;effect;Hij heeft zijn advocaat ontslagen. ;Hij heeft de scheiding aangevraagd. ;1
Het meisje liet de rubberen bal vallen. ;effect;De bal sprong. ;De bal gloeide. ;0
Het meisje heeft een fout gemaakt bij haar examen. ;effect;Ze raadde het antwoord. ;Ze heeft haar antwoord gewist. ;1
De speler tackelde zijn tegenstander. ;effect;Zijn tegenstander pakte de pas. ;Zijn tegenstander viel op de grond. ;1
Ik heb de tomaten van de wijnstok geplukt. ;cause;Ze waren rijp. ;Ik heb ze water gegeven. ;0
De man wilde romantisch doen. ;effect;Hij heeft zijn ex-vriendin ontmoet voor de lunch. ;Hij kocht chocolaatjes voor zijn vriendin. ;1
Het kwik in de thermometer steeg. ;cause;Ik liet de thermometer vallen. ;Het weer werd warmer. ;1
Een tornado kwam door de stad. ;effect;Het dak van het gerechtsgebouw is opgeblazen. ;De snelweg werd gevaarlijk bevroren. ;0
De student kreeg bijles. ;effect;Zijn cijfers zijn verbeterd. ;Hij heeft gespijbeld op het examen. ;0
Ik voelde me op mijn gemak. ;cause;Ik knielde op de grond. ;Ik heb mezelf in een deken gewikkeld. ;1
Ik heb de steen gepolijst. ;effect;Het werd glad. ;Het werd glanzend. ;1
Ik heb suiker aan de koffie gedaan. ;effect;De koffie rook sterk. ;De koffie smaakte zoet. ;1
De man scharrelde door de kranten. ;effect;Hij heeft zich gesneden. ;Hij heeft de kranten versnipperd. ;0
Ik sloeg de spijker met de hamer. ;effect;De spijker is in het hout geslagen. ;De spijker is roestig geworden. ;0
De vis heeft de lijn gebeten. ;effect;De visser trok de vis in. ;De visser werpt de lijn opnieuw. ;0
De tiener schaamde zich om naar school te gaan. ;cause;Ze heeft een puistje. ;Ze heeft haar beugel af. ;0
Mijn gezichtsuitdrukking verlichtte. ;cause;Ik heb goed nieuws. ;Ik verloor mijn geduld. ;0
Ik veegde mijn handen af met een handdoek. ;cause;De handdoek was nat. ;Mijn handen waren nat. ;1
De man verloor zijn evenwicht op de kruk. ;cause;De kruk schudde onder hem. ;Hij heeft verf op de kruk gemorst. ;0
De teamleden gaven elkaar de schuld. ;cause;Ze hebben hun spel verloren. ;Hun coach heeft de training afgezegd. ;0
