premise;question;choice1;choice2;label
Potniki v vlaku so ga čudno gledali. ;cause;Gledal je v tla. ;Govoril je sam s sabo. ;1
Otrok je pustil drobtinice na tleh. ;effect;Mravlje so se splezale do drobtin. ;Otrok je odložil kruh. ;0
Ženska je sestri dala robček. ;cause;Ženska sestra je sklenila roke. ;Ženin sestra je začela jokati. ;1
Človek je vzel kovanec. ;cause;Njegove ustnice so bile razpokane. ;Skrbelo ga je zaradi zadah. ;1
Par je odšel na predstavo. ;cause;Pričakovali so promet okoli gledališča. ;Imajo navodila za gledališče. ;0
Ženska je ostala doma, ne na delu. ;effect;Šef jo je pohvalil. ;Sodelavec jo je pokril. ;1
Moški je podpisal peticijo aktivistov. ;cause;Podpiral je njihov cilj. ;Oznanil jih je kot nore. ;0
Pred nastopom je igralcu srce trepetalo. ;cause;-Bil je prestrašen. ;Zapisal si je replike. ;0
Bil sem izgubljen. ;effect;Preštel sem denar. ;Razložil sem zemljevid. ;1
Zrele sadeže so se zadržale na soncu. ;effect;Pojedli so ga. ;Zmačala se je. ;1
Avto se je pokvaril. ;cause;Vklopil sem vžig. ;Motor se je pregreval. ;1
Človek je poškodoval hrbet. ;effect;Šel je k psihiatru. ;Več dni je ležal v postelji. ;1
Prižgal sem ogenj v kaminu. ;cause;Ni mi bilo drva za ogenj. ;V hiši je bilo hladno. ;1
Ženska je nehala tekati. ;cause;Krč ima v boku. ;Dobila je nov duh. ;0
Klopal sem na sosedova vrata. ;effect;Sosed me je povabil noter. ;Moja soseda je zapustila hišo. ;0
Ženska je od razočaranja vzdihnila. ;cause;Njen mož je napačno razumel njeno skrb. ;Njen mož jo je poljubil za slovo. ;0
Učitelj je učenca pohvalil. ;cause;Študent je pravilno odgovoril na vprašanje. ;Študent je okleval, da bi odgovoril na vprašanje. ;0
Ženski so zmanjkalo jajc. ;effect;Šla je na kmetijo. ;Šla je v trgovino. ;1
Srečal sem starega prijatelja. ;effect;Odkril sem mu skrivnost. ;Objela sem ga. ;1
Ženska se je izognila spanju v jezero. ;cause;Ujela je ribo. ;Videti je bilo kontaminirano. ;1
Študent je prišel v razred moker. ;cause;Njegov dežnik je bil zlomljen. ;Ukradli so mu kolo. ;0
Na računalniku se je premaknil kazalec. ;cause;Uporabnik je kliknil miško. ;Uporabnik je premaknil miško. ;1
Voznik je šel na drugi poti. ;cause;Na glavni cesti je bila nesreča. ;Sledila je tovornjaku pred njo. ;0
Mokro perilo sem obesila na zunanjo opralnico. ;effect;Ploščo je posušilo. ;-Plašč je umazana. ;0
Ženska si je oblekla očala. ;cause;Sončna svetloba je bila svetla. ;Poklicala je taksi. ;0
Človek je buljil v nočno nebo. ;cause;Želel si je, da bi bilo poletje. ;Mislil je, da je čudovito. ;1
Počutil sem se izčrpan. ;effect;Zgodaj sem šla spat. ;Celo noč sem bila budna. ;0
Mož je šel k frizerju. ;cause;Lasje so mu rasli. ;Njegovi lasje so se mu podaljšali. ;1
Fant je igral zlobne trike na svojega novega sošolca. ;cause;Fant je pozdravil novega sošolca. ;Fant ni maral novega sošolca. ;1
Želel sem kozarec mleka. ;cause;Jedel sem piškote. ;Pečal sem kruh. ;0
Začelo je deževati. ;effect;Voznik je prižgal luči. ;Voznik je obrnil avto v zaostanek. ;0
Parkirišče stavbe je bilo prazno. ;effect;Parkirala sem čez cesto. ;Parkiral sem blizu vhoda. ;1
Pisateljica ni prišla do roka za predložitev osnutka. ;cause;Imela je pisateljsko blokado. ;Ona je uredila osnutek. ;0
Sodelavec mi je odložil. ;cause;Prosil sem za pogovor z nadzornikom. ;Dal sem jim svojo identifikacijsko številko. ;0
Veter je pihal skozi odprto okno. ;effect;Zvonilo je zvonilo. ;Zavese so se tresle. ;1
V moji hiši je zmanjkalo elektrike. ;cause;Odklopil sem svetilko. ;-Pomiri se. ;1
-Vzdigovalec je brknil. ;cause;Zgrabil je mišice pred ogledalom. ;Dvignil je palico nad glavo. ;1
Študent je poskusil izračunati v glavi. ;effect;Izvlekel je kalkulator. ;Zmedel se je. ;1
Dojenček je zaspal. ;cause;Oče je zamenjal pleničko. ;Oče je nežno zamahnil dojenčka. ;1
Dekle je vrglo vodni balon na fanta. ;effect;Fant je imel pretres možganov. ;Fant je bil moker. ;1
Fotograf je pozabil uporabiti blisk na fotoaparatu. ;effect;Fotografije so bile zamegljene. ;Vsi na fotografijah se niso hoteli nasmejati. ;0
Odklonil sem povabilo na rojstnodnevno zabavo. ;cause;Bil sem osamljen. ;Bil sem zunaj mesta. ;1
Vadila sem. ;cause;Počutil sem se energičnega. ;-Bil sem prestrašen. ;0
Zdrla sem vlažno spužvo. ;effect;Vzel je vodo. ;Iz nje je priletela voda. ;1
Počitniški potniki so se peljali na trajekt do letovišča. ;cause;-V hotelu je bilo polno. ;-Resort je bil na otoku. ;1
Najstnik je dobil tetovažo. ;cause;Strah jo je bilo igel. ;Hotela se je upreti. ;1
Neznan avto je bil parkiran pred mojo hišo. ;effect;Postala sem sumljiva. ;Poklicala sem policijo. ;0
Zločinec se je predal. ;cause;Dokazi so ga vpletli. ;Ni bilo dokazov proti njemu. ;0
Težavni moški se je odločil, da bo shujšal. ;effect;Izrezal je sladkarije. ;Izogibal se je kofeinu. ;0
Dekle je stopila na led. ;effect;-Pokliznil se je. ;Drhtla je. ;0
Ženska je imela obroče pod očmi. ;cause;Celo noč je bila budna. ;Svojega sina je dala spat. ;0
Lava je tekla iz vulkana. ;cause;Vulkan je izbruhnil. ;Vulkan je bil miren. ;0
Ženska si je oblekla čevlje. ;cause;Poznala je vse na zabavi. ;Hotela je zapustiti zabavo. ;1
Plačal sem plačnika. ;effect;Pustila me je skozi cestninsko postajo. ;Zadržala me je pri cestnini. ;0
Izvršni direktor je bankrotiral. ;cause;Prodala je delnice podjetja. ;Raztrgal je svojo bogastvo. ;1
Mož je šel k zdravniku. ;cause;Zdravnik je bil na dopustu. ;Človek je bil bolan. ;1
Izstopil sem skozi okno. ;cause;Hiša je gorela. ;Hiša je bila prazna. ;0
Fantovi prsti so postali obrezani. ;cause;Dolgo se je tuširal. ;Roke je obrisal z milom. ;0
Izpljunil sem mleko. ;cause;Mleko je bilo kislo. ;Usta so mi bila suha. ;0
Zamudila sem avtobus. ;effect;Zgodaj sem prišel v službo. ;Zamudila sem v službo. ;1
Tovornjak se je zbil z avtom. ;effect;Tovornjak je pospešil. ;Avto je razbit. ;1
Ekipa je izmislila tekmovanje v svojo korist. ;effect;Zmagali so. ;Odnehali so. ;0
-Vodnik je zašepetal. ;cause;Obrnila sem steklenico. ;Odvrtil sem pokrovček. ;1
Fant je bil zaklenjen iz svoje hiše. ;effect;Vstopil je skozi odprto okno. ;Splezal je na streho. ;0
Zvonilo je zvonilo. ;effect;Obiskovalec je potrkal na vrata. ;Ženska je strmela skozi ključavnico na vratih. ;1
Človek je umazal obleko. ;effect;-Na kemičnem čistilniku je. ;Obesil jo je v omari. ;0
Dekle je stisnilo cev zobne paste. ;effect;Zobna pasta je šprtila iz cevi. ;Dekle je izpljunilo zobno pasto. ;0
Civilne smrti zaradi vojne so se povečale. ;effect;Pacifisti so organizirali protest. ;Pacifisti so imeli parado. ;0
Dekle je iztrglo trak iz las. ;cause;Ona je zavezala trak. ;Trak je bil videti kot otrok. ;1
-Plastično je bil operiran. ;effect;Stara se je. ;Videti je bil mlajši. ;1
Iz jajca je izšel piščanec. ;cause;Jajce se je izleglo. ;Jaz sem razbila jajce. ;0
Zapornik je umrl od lakote. ;effect;Umrl je. ;Pobegnil je. ;0
Človek je izgubil ravnotežje na lestvici. ;effect;-Plezal je po lestvi. ;Padel je s lestve. ;1
Otrok je bruhal. ;cause;Vzel je žolček sode. ;Odprl je soda. ;0
Hladni zrak je prišel skozi okno. ;effect;Sprostila sem se. ;Drhtala sem se. ;1
Študent je prejel štipendijo za študij na univerzi. ;cause;Sošolci so jo spoštovali. ;Imela je dobre ocene. ;1
Dekle se je norčevalo iz fanta. ;cause;Živel je zraven njega. ;Zaljubljena je bila vanj. ;1
Lačen brezdomec je ukradel hrano. ;cause;-Povzdignil je sočutje. ;Ni imel denarja. ;1
Poklical sem prijatelja, da bi se pogovoril. ;cause;Hotel sem zasebnost. ;Počutil sem se osamljenega. ;1
Moški mi je podal roko. ;effect;-Roko sem mu dal. ;Udaril sem ga. ;0
-Umaknil sem se. ;cause;V zraku je bil ognjemet. ;Frisbee je poletel proti moji glavi. ;1
Dekle si je ugriznilo nohte. ;cause;Skrbelo jo je. ;Presenečena je bila. ;0
Obrnil sem stran na koledar. ;cause;V koledarju sem označil sestanek. ;Bil je začetek novega meseca. ;1
Mož je odkril, da ima žena razmerje. ;effect;Odpustil je odvetnika. ;Vložil je zahtevo za ločitev. ;1
Dekle je spustilo gumijasto kroglo. ;effect;Žoga je odbila. ;Žoga je sijala. ;0
Dekle je naredilo napako na izpitu. ;effect;Uganila je odgovor. ;Izbrisala je odgovor. ;1
Igralec je napadel nasprotnika. ;effect;Njegov nasprotnik je ujel prehod. ;Njegov nasprotnik je padel na tla. ;1
Iz vinograda sem pobral paradižnik. ;cause;Bila sta zrela. ;Zalival sem jih. ;0
Hotel je biti romantičen. ;effect;S svojo bivšo punco je šel na kosilo. ;Kupil je punci čokoladice. ;1
Rtnja v termometru je narasla. ;cause;Izpustil sem termometer. ;Vreme se je segrelo. ;1
Tornado je prišel skozi mesto. ;effect;Streha sodišča je odletela. ;Avtocesta je postala nevarno ledeno. ;0
Študent je prejel inštrukcije. ;effect;Njegove ocene so se izboljšale. ;-Vezel je na izpitu. ;0
Počutil sem se udobno. ;cause;Pokleknil sem na tla. ;Zavila sem se v odejo. ;1
-Obrisala sem kamen. ;effect;Postalo je drsno. ;Postala je bleščeča. ;1
Kavi sem dodal sladkor. ;effect;Kava je močno dihala. ;Kava je bila sladka. ;1
Moški je brskal po časopisih. ;effect;-Porezal se je. ;Raztrgal je papirje. ;0
Z kladivom sem udaril v žebelj. ;effect;Žebelj je potopil v les. ;-Klavnik je zarjavel. ;0
Riba je ugriznila vrv. ;effect;Ribič je vlekel ribo. ;Ribič preoblikuje vrv. ;0
Najstnik se je sramoval hoditi v šolo. ;cause;-Probol je dobila. ;Odstranil je aparat. ;0
Izraz mojega obraza se je razsvetlil. ;cause;Dober novica. ;Izgubil sem potrpljenje. ;0
Obrisal sem si roke s brisačo. ;cause;Brisača je bila mokra. ;Moje roke so bile mokre. ;1
Človek je izgubil ravnotežje na stolicu. ;cause;Stolica se je pod njim zamahnila. ;Prelil je barvo na stol. ;0
Ekipa se je krivila med seboj. ;cause;Izgubili so igro. ;Trener je odpovedal trening. ;0
Prosil sem za odpuščanje. ;cause;Obžaloval sem svojo napako. ;Dosegel sem svoj cilj. ;0
Ženska se je naveličala svojega zmenka. ;cause;Vprašal jo je o sebi. ;Neprestano je govoril o sebi. ;1
Dekle se je nasmehnilo. ;effect;Njene ličke so se rdečile. ;Videti so se ji luknji. ;1
Sovražni ladji je eksplodiral. ;cause;Preletelo je nad rudnikom. ;Pripeljal se je v pristanišče. ;0
Človek si je prebodel nogo. ;cause;Vstopil je v lok. ;Stopil je na razbito steklo. ;1
Detektivi so iskali prstne odtise na kraju zločina. ;effect;Odkrili so identiteto morilca. ;Našli so orožje na kraju zločina. ;0
Na avtocesti je bilo veliko prometa. ;effect;-Obočil sem. ;Prosil sem za prevoz. ;0
Gospodarstvo države se je zmanjšalo. ;effect;Veliko ljudi je zbolelo. ;Veliko ljudi je bilo brezposelnih. ;1
Varnostnik na prehodu je zavihtel na otroke. ;cause;Skoraj sta se spravila v nasproti prihajajoči promet. ;Prepoznala jih je iz soseske. ;0
Z očmi sem se obrnil k prijatelju. ;cause;Resnico mi je povedal. ;Sarkastično je rekel. ;1
Avtu je zmanjkalo bencina. ;effect;Voznik je ostal na cesti. ;Voznik je vzel stopača. ;0
Ženska je začela roditi. ;effect;Otrok je bil rojen. ;Ženska je imela jutranjo slabost. ;0
Moški klobuk je odletel. ;cause;Slekel je klobuk. ;Zunaj je bilo vetrovno. ;1
Dekle je bilo na rojstni zabavi sošolca. ;cause;Prejela je povabilo. ;Kupila je darilo. ;0
