premise;question;choice1;choice2;label
電影票都賣曬. ;cause;嗰日系電影嘅開幕日. ;影片收到好差嘅評論. ;0
個男人減咗肥. ;effect;人哋將佢孤立 ;人哋會向佢致敬 ;1
個女仔嘅手上有. ;cause;佢打印咗一封信. ;佢爬上一條. ;1
個馬戲團表演者喺單車上行時玩. ;effect;觀眾都好驚訝,歡呼 ;呢個跳舞者從一架飛天輪上跳起嚟. ;0
我失去了耐心. ;cause;我朋友叫我等. ;我朋友係準時到咗. ;0
兩國都想和平 ;effect;佢哋研發出原子彈 ;佢哋談判咗一條約. ;1
呢個男人食咗藥可以瞓覺. ;effect;佢開始昏昏欲睡. ;佢發燒. ;0
呢個女人撞到個沙發. ;effect;沙發嘅腳咗. ;佢傷咗隻膝. ;1
個男仔壓住氣球. ;effect;個氣球彈咗. ;個氣球飛走咗. ;0
佢哋係旅遊者,入住酒店嘅房間 ;effect;佢哋出行李. ;佢哋去咗機場. ;0
我咬咗一個桃. ;effect;桃花咗 ;果汁倒出來 ;1
我手就住咗. ;cause;我食咗個甜甜圈. ;我好鍾意甜食 ;0
我推開咗個門. ;effect;門打開咗. ;門鎖咗. ;0
社運人士抵制呢啲產品 ;cause;呢啲產品都經過咗質量保證嘅測試. ;呢啲產品都係由童工製造 ;1
我喺牆上咗個. ;effect;一隻老鼠爬出洞. ;塵埃從個洞里飛出嚟. ;1
呢個女人對佢妹妹好羨慕. ;cause;佢姐姐好開心. ;佢姐姐離婚咗. ;0
我咗酒喺我衫上. ;effect;我著咗一條圍. ;我換咗件衫. ;1
收銀員打開收銀機. ;cause;客人搜查咗佢個錢包. ;客人將錢畀佢. ;1
個街頭音樂家吸引咗一群人. ;effect;人哋畀咗佢錢 ;佢叫人群走咗. ;0
個小男仔向保姆喊咗. ;cause;佢好想念佢嘅父母. ;嗰陣係零食時間 ;0
飛行員嘅雷達發現咗一個風暴. ;effect;飛行員喺風裏面航行 ;飛行員飛過風暴. ;0
樹落咗葉. ;effect;葉子變咗色彩. ;葉子堆埋喺地上. ;1
呢個男仔好氣. ;effect;佢決定同佢妹妹打一場牌. ;佢決定要同佢妹妹講個玩笑. ;1
個細路抱怨佢要去廁所. ;effect;佢爸爸畀佢飲水. ;佢爸爸喺加油站停咗車 ;1
個細路將魚糧入水箱. ;effect;魚跳出水箱. ;魚游到食物邊. ;1
呢個女人改變咗佢嘅政治觀點. ;effect;佢改變咗佢嘅黨派. ;佢參與一個抗議. ;0
浴室嘅水槽塞咗. ;effect;我咗水龍頭. ;我倒咗水槽清潔劑入去 ;1
乘客落咗火車. ;cause;列車到咗火車站. ;列車吹咗笛子. ;0
個男人壓住信封嗰個嘅. ;effect;佢將個印記放喺信封上. ;佢將信封封咗. ;1
佢哋唔再聯繫. ;cause;佢哋鐘意同其他人一齊. ;佢哋搬咗去唔同城市 ;1
公司嘅會計師管理得唔好. ;effect;佢俾佢個職位咗. ;佢放咗假期. ;0
我睇住個鐘. ;cause;我聽到鐘聲響. ;我想睇下時間. ;1
我手咗. ;cause;我用手寫咗個散文. ;我老婆同我一齊手係度 ;0
螺栓緊咗. ;cause;我換咗個螺栓. ;我扭咗個匙. ;1
呢對夫婦簽咗一間公寓租賃合同. ;effect;呢對夫婦搬入咗嗰間公寓. ;市政府關閉咗呢間公寓 ;0
個女人坐喺門外,企喺門廊度. ;cause;佢想睇日落. ;佢覺得自己睇到閃電. ;0
個男人喺水裡面戴住救生衣. ;cause;佢唔識游水. ;水係. ;0
呢個女人喺文字處理器上犯咗個字錯. ;effect;佢咗嗰份文件. ;佢按住後置鍵. ;1
個女仔喺佢朋友面前吹. ;cause;佢嘅成績唔好. ;佢贏咗一個比賽. ;1
草上有泥. ;cause;一夜之間大雨. ;果度有好多雜草. ;0
呢個女人瞓得著咗 ;cause;佢喺一間酒店住咗一晚. ;佢唔記得將鐘擺上. ;1
個男人戴咗防曬. ;cause;佢坐喺陰影下. ;佢去咗海灘. ;1
研究員證明咗呢個理論. ;effect;研究員收回呢個理論. ;個個人都接受咗呢個理論 ;1
球迷喺比賽上都咗. ;cause;遊戲開始延長時間. ;裁判犯咗一個錯誤嘅判斷. ;1
我輸入咗鎖匙眼嘅組合 ;effect;我關咗個門. ;鎖匙打開咗. ;1
群眾愈嚟愈強烈. ;effect;父親畀咗佢個仔啲錢. ;個阿爸拉住個仔嘅手. ;1
雪遮住車道. ;effect;我將雪成一個雪球. ;我咗雪去. ;1
皮划艇員喺帆上 ;effect;皮划艇到岸上. ;皮划艇撞到一波浪. ;0
個女仔唔再控制佢架單車. ;effect;佢放手住咗方向盤 ;佢撞到圍. ;1
我開咗扇風機. ;effect;我身上咗好多水 ;我覺得涼爽嘅空氣過咗我身邊. ;1
衝浪者返到海灘上 ;cause;佢哋都晒頭 ;佢哋見到一隻魚. ;1
我咗浴嘅排水栓. ;effect;水都咗出嚟 ;水到地板上. ;0
個老公因為欺負咗佢老婆而覺得愧. ;effect;佢指控佢係唔忠實. ;佢話佢同佢唔忠實. ;1
畫面嘅墨水都咗 ;cause;我等咗墨水乾咗. ;我咗水落海報上. ;1
個細路叫醒咗,佢都喊咗. ;cause;佢做咗一個惡夢. ;佢喺床上. ;0
個男仔將腳擺喺上. ;effect;佢爸爸坐咗下飯桌. ;佢爸爸教佢好多嘢, ;1
我朋友轉頭向我. ;cause;我喊住佢個名. ;我搖咗一下雙臂. ;0
政府壓迫人民. ;effect;市民開始起義. ;公民登記投票. ;0
個男仔喺森林中迷路咗. ;effect;佢起咗間帳. ;佢叫求人幫手. ;1
呢個女人出國旅行. ;cause;佢想學點樣畫. ;佢想了解其他文化. ;1
呢個男人嫉妒佢同事. ;cause;佢嘅同事升咗上工 ;佢嘅同事喺工作時間做得好遲. ;0
呢個男人有目睹外星人出現嘅證據. ;cause;佢喺度幻覺 ;佢喺度冥想緊. ;0
佢嘅頭髮變咗黃色. ;cause;佢將漂白劑放入去 ;佢將洗髮精放入去 ;0
呢個藝術家創作咗新嘅作品. ;cause;佢批評佢以前嘅作品. ;佢覺得有啟發. ;1
佢嘅仔離咗屋企 ;cause;佢係從軍隊出咗隊. ;佢要去讀大學. ;1
書本落咗書櫃度. ;cause;啲書架都俾塵埃覆蓋咗. ;地震震撼咗書櫃. ;1
我屋企嘅電斷咗. ;effect;我點開咗燈. ;我重置咗個電路斷線器. ;1
我哋喺嗰條過山車上騎過 ;cause;我覺得好恐怖 ;睇起嚟好好玩. ;1
爆米花袋開始彈起. ;cause;我將油倒入袋裡. ;我將佢放喺微波裡邊. ;1
一棵樹落喺電線上. ;effect;隔區嘅電都斷咗. ;氣象預測有好大嘅風. ;0
講者講咗一啲政治上唔正確嘅說話. ;effect;佢令觀眾好悶. ;佢冒犯咗觀眾. ;1
我用針刺咗自己. ;effect;我面上滴落咗一滴汗水. ;我手指上滴咗一滴血. ;1
魚喺水槽表面漂浮. ;cause;佢好餓 ;佢已經死咗 ;1
個男人聲音好. ;cause;佢有感冒. ;佢唔再吸煙. ;0
升降機門打開. ;cause;升降機到達指定樓層. ;電梯卡住兩層樓. ;0
呢個十歲嘅女仔偷偷地走咗出屋企. ;cause;佢咗佢父母. ;佢父母俾佢坐牢. ;1
浴室淹水. ;cause;廁所水都溢出咗. ;暖水器壞咗. ;0
個仔仔喺主人身邊住. ;cause;個主人將個仔仔戴上頸項圈. ;個主人將個仔仔綁喺帶上. ;1
個男人見到佢自己影嘅反光. ;cause;佢企喺一棵長嘅樹下. ;佢企喺個平靜嘅湖面上. ;1
我唔上咗我女朋友嘅電話 ;effect;我打返電話畀佢 ;我同佢一齊食晚餐. ;0
佢哋搜查咗成個街區 ;cause;佢哋個狗離開屋企. ;佢哋屋企冇貴嘅珠寶. ;0
我見到我氣時,我睇到我口氣. ;cause;天氣好冷. ;我覺得我胸部好. ;0
員工組建咗工會. ;cause;佢哋想改善工作環境 ;佢哋嘅僱主提咗工資 ;0
我煮咗一個果派. ;effect;房充滿腐爛嘅味道. ;暖暖嘅香味喺房入邊散發. ;1
呢個女人好難行路. ;cause;佢戴住高跟鞋. ;佢脫咗鞋. ;0
蒸氣從水鍋上升起. ;cause;水沸騰咗. ;我收埋曬啲錢. ;0
我所有都係洗衣間. ;effect;我著住涼鞋. ;我著住靴子. ;0
政治家嘅論點被認為係荒謬嘅. ;effect;佢失去選民嘅支持. ;佢被指控貪污. ;0
每個人都唔認同呢對夫婦嘅訂婚. ;effect;呢對夫婦懷孕咗. ;呢對夫婦逃亡咗. ;1
呢棟大樓係致敬呢個百萬富翁嘅. ;cause;百萬富翁想將建築物拆毀. ;百萬富翁捐出資金嚟起佢. ;1
嗰個銷售員同個女仔講佢偷咗. ;cause;嗰個銷售員見到個女仔放啲貨入佢個錢包度 ;嗰個銷售員幫個女仔搵到佢鍾意嘅錢包. ;0
該國宣佈對鄰國宣戰. ;effect;軍隊被派去打仗. ;士兵同家人重新聯繫埋一齊. ;0
法院支持咗呢個爭議性嘅裁決. ;effect;喺法庭前發生咗一場暴動. ;有對夫婦喺法庭前交咗婚禮 ;0
個女仔聞到有嘢燃燒嘅味道. ;cause;佢將餅乾從裡面出來. ;佢將餅乾擺喺裡面. ;1
雨落得好大. ;effect;暴風越嚟越嚴重. ;我去入去. ;1
呢棟大樓都俾人走咗. ;cause;升降機唔再運作. ;防火報警響起. ;1
佢嘅父親好憎佢個仔酒. ;effect;父親買咗個酒俾佢個仔. ;個阿爸將佢個仔出屋企. ;1
律師上咗樓梯去佢辦公室. ;cause;秘書今日返屋企 ;升降機唔正常運作. ;1
個男人對佢朋友好. ;cause;佢嘅朋友打斷佢. ;佢嘅朋友為佢買咗午餐. ;0
個女仔將佢啲錢交咗俾櫃員. ;effect;收銀員畀咗個女仔佢餘錢. ;收銀員唔記得畀女仔張收據. ;0
個女人坐喺輪椅上邊 ;cause;佢因為車禍咗 ;佢喺張床上入嚟醫院. ;0
市民喺屋企門口掛起國旗. ;cause;國家慶祝緊獨立. ;國家正面對經濟困難. ;0
隊伍輸咗比賽. ;effect;佢哋令粉絲失望. ;佢哋激發咗佢哋嘅粉絲 ;0
我朋友指出我牙入面有食物塞住咗. ;effect;我覺得好尬 ;我覺得好自豪 ;0
呢個男仔喺歷史考試唔合格. ;cause;佢係課堂上好專心. ;佢唔記得要讀書. ;1
城區嘅大樓塌咗 ;cause;地震擊中城市. ;呢座城市嘅犯罪率上升咗. ;0
佢嘅女朋友同佢分咗. ;effect;佢求佢將佢帶返嚟屋企. ;佢介紹佢俾佢父母知. ;0
兩個細路同時伸手去攞返個波. ;effect;球就飛走咗. ;佢哋嘅頭撞埋一齊 ;1
熊掃垃圾桶. ;cause;垃圾桶裡面有紙. ;垃圾桶個蓋係開咗. ;1
個男仔咗個筆. ;cause;價錢好便宜. ;聽落好無聊 ;1
櫃員拒絕為呢位女士退錢. ;cause;佢將收據丟咗. ;衫唔啱我. ;0
我身體嘅傷口好深 ;effect;佢好快咁愈返. ;佢留低咗一條痕. ;1
列車上嘅乘客對呢個人有好奇嘅睇法. ;cause;佢喺度緊地面. ;佢喺度同自己講嘢. ;1
個細路喺地板上留咗碎片. ;effect;爬過啲碎片. ;個細路將麵包擺埋一邊. ;0
呢個女人將一張紙巾畀佢妹妹. ;cause;果個女人嘅妹妹,佢隻手都咗埋一齊. ;果個女人嘅妹妹開始喊. ;1
呢個男人有錢. ;cause;佢條嘴唇咗. ;佢擔心口臭. ;1
呢對夫婦好早就去咗表演. ;cause;佢哋預料到劇院周圍會有交通. ;佢哋有劇院嘅方向. ;0
呢個女人喺屋企工作. ;effect;佢嘅老讚揚佢. ;佢嘅同事為佢做咗個掩護 ;1
呢個男人簽咗個活動人嘅簽名. ;cause;佢支持佢哋嘅原因. ;佢話佢哋瘋咗 ;0
演員喺表演之前心臟都動. ;cause;佢好驚嘅 ;佢學得好熟. ;0
我已經迷失咗. ;effect;我數咗我嘅現金. ;我將地圖展開. ;1
果實熟咗,落喺太陽之下. ;effect;佢俾人食咗. ;佢開始返 ;1
車壞咗. ;cause;我開咗火車 ;引擎過熱. ;1
呢個男人背痛咗. ;effect;佢去咗睇精神科醫生. ;佢喺床上瞓咗幾日. ;1
我喺壁上點咗火. ;cause;我冇啲柴火. ;呢間屋好冷. ;1
呢個女人唔再跑. ;cause;佢嘅側邊有. ;佢重新得到新生命 ;0
我敲咗我隔壁人門. ;effect;我個鄰居請我入嚟. ;我個鄰居離開咗佢屋企. ;0
呢個女人因為失望而喘息. ;cause;佢丈夫唔明白佢有咩擔心. ;佢老公吻佢送別. ;0
老師讚揚咗學生. ;cause;學生答對咗問題. ;個學生猶要回答問題. ;0
嗰個女人冇啲卵. ;effect;佢去咗農場. ;佢去咗超市. ;1
我遇到一個老朋友. ;effect;我將一個秘密話俾佢知. ;我擁抱咗佢. ;1
呢個女人唔想入湖. ;cause;佢捉到咗魚. ;啲油睇落去係污染緊嘅 ;1
個學生一路潮湿咁嚟到課室. ;cause;佢嘅傘打碎咗. ;佢嘅單車俾人偷走. ;0
電腦幕上嘅光標移咗. ;cause;用戶點擊咗老鼠. ;用戶移咗老鼠. ;1
司機轉咗一條路 ;cause;喺主要嘅路上發生咗一個意外. ;佢跟住喺佢前面嘅貨車. ;0
我將嘅床單掛喺外面嘅衣上. ;effect;麻布乾咗. ;麻布上有污. ;0
呢個女人戴上咗墨鏡. ;cause;太陽光好發光. ;佢叫咗個計程車嚟. ;0
個男人望住夜空. ;cause;佢希望今時係夏天. ;佢覺得佢好靚. ;1
我覺得好疲倦. ;effect;我好早就去瞓覺. ;我成晚唔瞓覺. ;0
個男人去咗理髮師. ;cause;佢嘅頭髮長咗長長. ;佢嘅頭髮長咗長長. ;1
呢個男仔同佢新嘅同學玩咗好多壞嘅遊戲. ;cause;呢個男仔歡迎新嘅同學. ;呢個男仔唔鍾意佢新嘅同學. ;1
我好想飲杯奶. ;cause;我食梗餅乾. ;我喺度麵包. ;0
開始下雨. ;effect;司機開咗前燈. ;司機將車轉向後方. ;0
呢棟大樓嘅停車場係空嘅. ;effect;我泊車喺街對面. ;我泊車喺入口附近. ;1
作者唔喺最後嘅時間嚟寫稿. ;cause;佢有筆者阻塞. ;佢編輯咗個草稿. ;0
個同事就打電話畀我 ;cause;我要求同一個主管講 ;我畀咗佢我個人檔案編號 ;0
風從開嘅窗口吹過嚟. ;effect;鈴響咗. ;窗都起咗. ;1
我屋企嘅電斷咗. ;cause;我咗燈. ;我咗個保險. ;1
手叫咗 ;cause;佢喺鏡面度扭曲咗佢嘅肌肉. ;佢將抬到頭上. ;1
呢個學生想用佢腦去計 ;effect;佢攞出一台計數器 ;佢開始有啲迷 ;1
細路瞓著咗. ;cause;爸爸換咗細路嘅尿布. ;個阿爸細細咁搖住個細路. ;1
個女仔向個男仔丟咗水氣球. ;effect;呢個男仔受咗腦震 ;呢個男仔都水. ;1
攝影師唔記得用相機嘅閃光燈. ;effect;啲相好模糊. ;響相入面嘅人都笑唔到 ;0
我拒絕咗個生日派對嘅邀請. ;cause;我覺得寂. ;我出國咗. ;1
我做運動. ;cause;我覺得我有活力. ;我真係好驚 ;0
我壓咗個. ;effect;佢吸收咗水 ;水會從佢入邊流出嚟 ;1
度假者坐過渡輪去度假村. ;cause;度假村已經有人出去玩. ;呢個度假村喺一個島上 ;1
呢個細路有個刺青. ;cause;佢好驚針. ;佢想起義. ;1
一架我唔識嘅車停喺我屋企對面 ;effect;我開始懷疑. ;我打電話俾警察. ;0
犯人自首. ;cause;啲證據都指向佢 ;冇任何證據可以佢 ;0
呢個肥胖嘅男人決定減肥. ;effect;佢唔再食糖果. ;佢避免咗咖啡因. ;0
個女仔踩咗冰. ;effect;佢滑咗. ;佢就咗. ;0
嗰個女人喺眼底有圈. ;cause;佢成晚唔瞓左. ;佢將個仔放咗瞓覺. ;0
岩從火山流過來. ;cause;火山爆發咗. ;嗰個火山一直無活動. ;0
呢個女人著咗佢嘅鞋. ;cause;佢係派對上識得每個人. ;佢想離開派對. ;1
我俾咗錢收費站嘅服務員. ;effect;佢畀我通過收費站. ;佢喺收費站住我. ;0
公司經理破產咗 ;cause;佢賣咗佢公司嘅股票. ;佢浪費咗佢所有嘅財富. ;1
呢個男人去咗醫生. ;cause;醫生係度放假. ;呢個男人覺得唔好. ;1
我從窗口出咗間睡房. ;cause;屋子都著緊火. ;房間冇人住. ;0
仔仔嘅手指變咗唔. ;cause;佢沖咗個好長嘅淋浴. ;佢用肥咗手. ;0
我吐出咗牛奶. ;cause;牛奶味道酸. ;我個嘴好乾. ;0
我錯過咗巴士. ;effect;我上班太早咗. ;我遲到返工. ;1
貨車撞到嗰架車. ;effect;貨車加速咗. ;部車被撞到. ;1
球隊將比賽操控到自己利益 ;effect;佢哋贏咗. ;佢哋就學 ;0
果酒瓶響起一聲 ;cause;我轉過個樽. ;我將個帽子扭開. ;1
呢個男仔俾人鎖咗喺佢屋企嘅門外. ;effect;佢喺個開嘅窗入嚟. ;佢爬上屋頂. ;0
鈴響咗. ;effect;嗰個客人敲門. ;呢個女人用個鎖匙眼望入門口. ;1
個男人玷污咗佢嘅西裝. ;effect;佢將啲嘢攞去洗乾淨. ;佢將佢擺喺衣櫃度. ;0
個女仔壓住牙膏管. ;effect;牙膏噴出嚟就好似噴咗管一樣. ;個女仔吐咗牙膏. ;0
戰亂中嘅平民死亡人數亦都增加咗 ;effect;和平主義者組織咗一場抗議. ;和平主義者舉行咗一場遊行. ;0
個女仔喺頭髮上拉咗個帶. ;cause;佢綁咗條帶. ;條帶睇落好似個細路噉 ;1
佢做咗整形手術. ;effect;佢之後嘅年齡. ;佢睇起嚟仲年輕. ;1
一個小雞從蛋裡頭出咗來. ;cause;卵子咗. ;我打破咗個蛋. ;0
囚犯餓死. ;effect;佢去咗. ;佢逃走咗. ;0
個男人喺梯度上失去了平衡. ;effect;佢爬上咗梯子. ;佢從梯度跌落嚟. ;1
個細路咗. ;cause;佢飲咗一蘇打水. ;佢打開咗個蘇打水. ;0
一條冷氣從窗口入來. ;effect;我放鬆咗. ;我咗. ;1
嗰個學生得到大學學費. ;cause;佢嘅同學都好尊敬佢. ;佢嘅成績好好 ;1
個女仔同個男仔玩笑. ;cause;佢係佢隔壁嘅鄰居. ;佢對佢有. ;1
嗰個餓嘅流浪漢偷咗啲食物. ;cause;佢鼓勵大家對佢抱歉 ;佢冇錢. ;1
我打電話畀我朋友聊天. ;cause;我想要一個私處. ;我覺得寂. ;1
呢個男人伸咗一隻手俾我. ;effect;我握住佢嘅手. ;我打咗佢. ;0
我住咗 ;cause;煙花開始喺空中. ;飛盤飛向我嘅頭. ;1
個女仔咬咗佢嘅指甲. ;cause;佢好擔心. ;佢好驚訝 ;0
我翻轉咗日嘅頁面. ;cause;我喺日上面寫咗個約會. ;係一個新月嘅開始. ;1
個老公發現佢老婆有另一個男人. ;effect;佢咗佢嘅律師. ;佢申請離婚. ;1
個女仔丟咗個球. ;effect;球跳咗. ;球發出光. ;0
呢個女仔喺考試上犯咗個錯. ;effect;佢估計咗答案. ;佢咗佢答案. ;1
玩家住對手. ;effect;佢嘅對手捉住咗嗰球. ;佢嘅對手跌落地 ;1
我從葡萄樹上番茄. ;cause;佢哋都好成熟. ;我水俾佢哋. ;0
呢個男人想表現到浪漫 ;effect;佢同前女友一齊食午餐. ;佢買咗佢女朋友嘅朱古力. ;1
溫度計嘅度上升咗. ;cause;我丟咗個溫度計. ;天氣變暖咗. ;1
一場旋風喺城度過. ;effect;法院大廈嘅屋頂都被炸開. ;高速公路變咗危險嘅冰. ;0
學生亦獲益於補習班. ;effect;佢嘅成績都提高咗 ;佢喺考試上作弊咗. ;0
我覺得舒服. ;cause;我跪喺地度. ;我將自己包裹喺毯上. ;1
我磨咗石頭. ;effect;佢開始滑落嚟 ;啲嘢開始發光. ;1
我將糖加入咖啡. ;effect;咖啡有好強嘅味道. ;咖啡好甜. ;1
個男人翻過報紙. ;effect;佢喺紙上面傷咗一條. ;佢撕碎咗嗰啲紙. ;0
我用子打咗個釘. ;effect;釘子入咗木頭. ;釘子開始咗. ;0
魚咬咗個. ;effect;漁師將魚入水. ;漁師重新魚線 ;0
呢個細路去返學都好尬 ;cause;佢有一個. ;佢將牙套咗出嚟 ;0
我個表情好開心 ;cause;我收到好消息. ;我失去了耐心. ;0
我用毛巾擦咗手. ;cause;毛巾係潮嘅. ;我手都咗. ;1
個男人喺上失去了平衡. ;cause;個喺佢下面搖搖. ;佢喺子上咗顏料. ;0
隊友會互相指責. ;cause;佢哋輸咗. ;佢哋嘅教練取消咗練習 ;0
我求過原. ;cause;我後悔咗我犯嘅錯. ;我達到咗我嘅目標. ;0
呢個女人好厭佢男朋友. ;cause;佢問佢關於自己嘅問題. ;佢好唔停咁講自己. ;1
個女仔笑咗一笑. ;effect;佢嘅臉紅咗. ;佢嘅穴都露出嚟 ;1
敵方嘅船爆炸咗. ;cause;佢穿過呢個礦山 ;佢開船入港. ;0
個男人刺咗佢隻腳. ;cause;佢走入個水池. ;佢踩咗碎玻璃. ;1
偵探人員去查咗個案地,搵啲指紋. ;effect;佢哋發現咗謀殺犯嘅身分. ;佢哋喺犯罪現場搵到咗呢把武器. ;0
高速公路上有好多交通. ;effect;我走左轉頭. ;我問佢要唔要我送佢去. ;0
國家嘅經濟衰退. ;effect;好多人因為咁而病咗 ;好多人面臨失業問題 ;1
護衛對細路仔吹口笛. ;cause;佢哋即刻要行入迎面車流 ;佢喺附近認識佢哋 ;0
我轉動眼睛望住我朋友. ;cause;佢話我知真相. ;佢講咗一個諷刺嘅說話. ;1
車嘅油耗用咗. ;effect;司機喺路上被困住. ;司機上咗一個乘客. ;0
呢個女人生咗產. ;effect;個細路出咗世. ;呢個女人有早上嘅恶心. ;0
個男人戴嘅帽子就被風吹走咗. ;cause;佢脫咗帽. ;外面好風. ;1
個女仔去咗佢同學嘅生日派對. ;cause;佢收到一個邀請. ;佢買咗一張禮物. ;0
個男仔嘅額頭覺得好熱. ;effect;佢媽媽量咗佢體溫. ;佢媽媽帶佢去公園. ;0
個男人用香水噴咗喺自己身上. ;cause;佢想令佢約會嘅女朋友印象深刻 ;佢將膠水塗喺頭髮上. ;0
呢間屋嘅電氣斷咗. ;effect;我搵咗一手電筒. ;我起一隻. ;0
佢哋嘅家庭搬咗去住一間大屋. ;cause;佢個仔啱啱畢業. ;個媽媽生咗雙胞胎. ;1
果個馬拉松跑者一直慢慢跑. ;cause;佢想返能量. ;佢睇住個終點. ;0
個男仔咗自動販賣機. ;cause;機器吐出咗零錢. ;果個卡住咗. ;1
我朋友個狗死咗. ;effect;我轉動眼睛望住佢. ;我擁抱咗佢. ;1
商人嗰個信用卡俾人拒咗 ;effect;佢寫咗一張借貸 ;佢用現金嚟付 ;1
呢個男人有個詛咒. ;cause;佢剪咗佢嘅指甲. ;佢撞到腳. ;1
呢個男人為佢哥哥感到驕傲. ;cause;佢同佢兄弟同佢哋嘅父母架. ;佢兄弟被大學錄取. ;1
呢個女仔想了解太陽系 ;effect;佢去咗圖書館. ;佢睇住星空. ;0
張海報掛喺牆上. ;cause;我將海報放喺門口上面. ;我將膠紙喺海報嘅後面 ;1
客戶批准建築師對建築物嘅設計圖. ;effect;建築師係建造建築嘅. ;建築師調整咗啲設計圖. ;0
個男人落咗個匙. ;cause;佢手就緊 ;佢咗個. ;0
公司嘅首席執行官辭咗職. ;effect;董事會解散咗公司. ;董事會搵到一個替代者 ;1
我到講座時遲到. ;effect;我坐咗後排嘅座位. ;我行近咗個講台 ;0
呢個人出咗監獄. ;cause;佢屋企人為佢保險 ;佢攻擊咗另一名囚犯 ;0
佢哋嘅家人全部損失咗 ;cause;佢哋賣咗自己嘅屋企. ;佢哋嘅屋企起咗火. ;1
我踩住咗個頭. ;effect;呢個樽係由回收利用嚟 ;頭被碎. ;1
個女仔加入討論團隊. ;effect;佢學識用電腦. ;佢學識咗溝通嘅技巧 ;1
我個心情好咗. ;cause;我聽音樂. ;我洗碗. ;0
呢個慈善機構嘅目標係籌款. ;effect;佢哋為無家可歸者提供食物 ;佢哋開咗一場拍賣 ;1
輪椅落咗急落嘅山坡. ;effect;乘客都笑咗. ;乘客都喊咗 ;1
我好,我冇辦法再同佢講. ;effect;我離開屋企之後睇咗信箱. ;我離開屋企時,咗門. ;1
呢個男人想睇日出. ;effect;佢去咗北方 ;佢好早起咗. ;1
我折咗嗰張紙. ;effect;我將嗰張紙回收返嚟. ;紙張咗. ;1
國家經歷咗一場大自然災害. ;effect;其他國家嘅領袖同佢結盟 ;其他國家嘅領袖亦派人去應急援助 ;1
細路嘅衫都晒 ;cause;佢爬出水池. ;佢落入水池. ;1
