premise;question;choice1;choice2;label
A lánc szétment. ;cause;A lánc egy gumiabroncs körül volt tekerve. ;Elromlott a láncszem. ;1
A pár úgy döntött, hogy kompromisszumot köt. ;cause;Elegük lett a vitából. ;Kerülte a problémáról való beszélgetést. ;0
A nő úgy döntött, hogy indul a közhivatalba. ;effect;Felbérelt egy kampánymenedzsert. ;Tanúskodott a bíróságon. ;0
Az ember a hideg időjárás miatt utazott. ;effect;Meleg ruhákat pakolt a bőröndjébe. ;Egy nagy bőröndgel utazott. ;0
A diák tudta a kérdésre adott választ. ;effect;Felemelte a kezét. ;Elcseszte. ;0
A férfi szemei könnyekbe fulladtak. ;cause;Por került a szemébe. ;A szemére védőszemüveget tett. ;0
A játékos öt meccset nyert egymás után. ;effect;Az ellenfele csalással vádolta meg. ;Az ellenfele sajnálta. ;0
A tanár széttépte a diák vizsgáját. ;cause;Megkapta a diákot csalás közben. ;A tanuló válaszai helytelenek voltak. ;0
Megálltam, hogy ne beszéljek. ;cause;Elvesztettem a hangom. ;Kifulladtam a lélegzetemből. ;1
A fagyasztott étel felolvadt. ;cause;A mikrohullámú sütőbe tettem. ;Műanyag csomagolással borítottam. ;0
A munkavállaló betegnek tetteti magát. ;cause;Gyomorkrampója volt. ;Egy szabadnapot akart. ;1
A lány a medencébe esett. ;cause;A medencén futott. ;Leugrott a ugródeszkáról. ;1
Elárulták a mozijegyeket. ;cause;A film nyitó napja volt. ;A film rossz kritikákat kapott. ;0
A férfi lefogyott. ;effect;Az emberek elszigetelték. ;Az emberek dicsérik. ;1
A lány kezei hólyagokkal lettek. ;cause;Leírt egy levelet. ;Felfüggedt egy kötélre. ;1
A cirkuszi előadó egy egykerekű kerékpáron zsonglőrködött. ;effect;A közönség megdöbbent és tapsolt. ;Az akrobata a trapézison lógt. ;0
Elvesztettem a türelmemet. ;cause;A barátom megvárakoztatott. ;A barátom időben érkezett. ;0
A háborúzó országok békét akartak. ;effect;Nukleáris fegyvereket fejlesztettek. ;Megállapodást kötöttek. ;1
Az ember alvószert vett be. ;effect;Álmos lett. ;Lázas volt. ;0
A nő beleütközött a kanapéba. ;effect;Elcsúszott a kanapé lába. ;Megsérítette a térdét. ;1
A fiú szorította a ballont. ;effect;A lufi megrepedt. ;A lufi elrepült. ;0
A vendégek a szállodai szobájukban szálltak be. ;effect;Kinyitották a bőröndjüket. ;Elmentek a reptérre. ;0
Megharaptam a barackot. ;effect;A barack meg van zúzva. ;Kiöntött a gyümölcslé. ;1
A kezem ragadós lett. ;cause;Megettem egy fánkot. ;Édeskedtem a cukorkát. ;0
Én nyomtam az ajtót. ;effect;Az ajtó kinyílt. ;Az ajtó zárva. ;0
A aktivisták bojkottálták a termékeket. ;cause;A termékeket minőségbiztosításra vizsgálták. ;A termékeket gyermekmunkával gyártották. ;1
Lyukat fúrtam a falba. ;effect;Egy egér mászott ki a lyukból. ;A por kifújta a lyukat. ;1
A nő irigyelte a húgát. ;cause;A húga boldog volt. ;A húga elvált. ;0
Borral öntöttem az ingem. ;effect;Felvettem egy kötényt. ;Átöltöttem az ingem. ;1
A pénztáros kinyitotta a kasszát. ;cause;A vevő átkutatta a tárcáját. ;A vevő átadta a pénzét. ;1
Az utcai zenész vonzott egy tömeget. ;effect;Az emberek aprót adtak neki. ;Elküldte a tömeget. ;0
A kisfiú sírt a bébiszitterének. ;cause;Hiányoztak a szülei. ;Étkezés volt. ;0
A pilóta radara viharra jelez. ;effect;A pilóta elhajózott a vihar elől. ;A pilóta átrepült a viharon. ;0
A fa levette a leveleket. ;effect;A levelek színeket öltöttek. ;A levelek a földön halmozódtak fel. ;1
A fiú rossz hangulatban volt. ;effect;Elhatározta, hogy kártyáz a húgával. ;Úgy döntött, hogy egy viccet játszik a húgával. ;1
A gyermek panaszkodott, hogy mosdóba kell mennie. ;effect;Az apja adott neki egy üdítőt inni. ;Az apja megállította az autót egy benzinkútnál. ;1
A gyerek halét szórta a tartályba. ;effect;A hal kiugrott a tartályból. ;A hal az étel felé úszott. ;1
A nő politikai nézetei megváltoztak. ;effect;Megváltotta a párttagságát. ;Tiltakozott. ;0
A fürdőszobai mosogató el volt dugva. ;effect;Kinyitottam a csapot. ;Beöntöttem benne szennyvíztisztítót. ;1
Az utasok lementek a vonatról. ;cause;A vonat megérkezett az állomásra. ;A vonat sípolást adott. ;0
A férfi lenyomta a boríték nedves lapját. ;effect;Pecsétet tett a borítékra. ;Bezárta a borítékot. ;1
A barátok elvesztették a kapcsolatot. ;cause;Élvezték egymás társaságát. ;Más városokba költöztek. ;1
A könyvelő rosszul kezelte a cég pénzét. ;effect;Kirúgták a pozíciójából. ;Szülésznapi szabadságra ment. ;0
Megnéztem az órát. ;cause;Hallottam, hogy tik-tik az óra. ;Csak meg akartam nézni az időt. ;1
A kezem összehúzódott. ;cause;Kézzel írtam az esszét. ;A feleségem és én kéz a kézben tartottuk egymást. ;0
A csavar meghúzódott. ;cause;Kicseréltem a csavarral. ;Megfordítottam a csavarkulcsot. ;1
A pár aláírt egy bérleti szerződést egy lakásért. ;effect;A pár beköltözik a lakásba. ;A város elítélte a lakást. ;0
A nő kint ült a verandán. ;cause;A naplementét akarta nézni. ;Azt hitte, villámot látott. ;0
A férfi mentőmellényt viselt a vízben. ;cause;Nem tudott úszni. ;A víz sekély volt. ;0
A nő betűt hibázott a szövegfeldolgozóban. ;effect;Törölte a dokumentumot. ;Megnyomta a háttérkulcsot. ;1
A lány a barátaival dicsekedett. ;cause;Rossz jegyet kapott. ;Nyert egy versenyt. ;1
A gyep sáros volt. ;cause;Az éjszaka folyamán esett. ;Tele volt gyomokkal. ;0
A nő elaludt. ;cause;Egy szállodában töltötte az éjszakát. ;Elfelejtette beállítani az ébresztőóráját. ;1
A férfi felvette a naptejet. ;cause;Az árnyékban ült. ;Elment a tengerpartra. ;1
A kutatók bizonyították az elméletet. ;effect;A kutatók visszavonták az elméletet. ;Az egyének elfogadták az elméletet. ;1
A szurkolók a meccsen bujkáltak. ;cause;A játék továbblépett. ;A bíró rossz döntést hozott. ;1
Beírtam a kombinációt a zárba. ;effect;Bezártam a zárat. ;A zár kinyílt. ;1
A tömeg fokozódott. ;effect;Az apa pénzt adott a fiának. ;Az apa megragadta a fia kezét. ;1
A hó elzárta a felhajtót. ;effect;Hólabdá alakítottam a havat. ;Eltakarítottam a havat. ;1
A kajakosok evezettek. ;effect;A kajak elért a partot. ;A kajak egy hullámba ütközött. ;0
A lány elvesztette a motorral való irányítást. ;effect;Elengedte a kormányt. ;Egy kerítésbe ütközött. ;1
Bekapcsoltam a ventilátorot. ;effect;Vízre verték a bőröm. ;Éreztem, ahogy a hűvös levegő áthalad rajtam. ;1
A szörfösök visszatértek a partra. ;cause;Át voltak áztatva. ;Látott egy cápát. ;1
Kihúztam a fürdőkád lecsapóját. ;effect;A víz lecsapott a kádból. ;A víz a padlóra csöpögött. ;0
A férj bűntudatot érezett, amiért megcsalta a feleségét. ;effect;Hűtlenséggel vádolta meg. ;Bevallotta a hűtlenségét. ;1
A plakátot bepiszkálta a tinta. ;cause;Megvártam, hogy megszáradjon a tintája. ;Vízzel öntöttem a plakátot. ;1
A gyerek sikoltozva ébredt fel. ;cause;Rémálma volt. ;Megpisilt az ágyban. ;0
A fiú felrakta a lábát az asztalra. ;effect;Az apja leült az asztalhoz. ;Az apja tanította. ;1
A barátom a fejét rám fordította. ;cause;Kiáltottam a nevét. ;Megmozdítottam a karomat. ;0
A kormány elnyomta a polgárait. ;effect;A polgárok lázadást indítottak. ;A szavazói nyilvántartásba vettek. ;0
A fiú elveszett az erdőben. ;effect;Felállított egy sátrat. ;Segítségért kiáltott. ;1
A nő külföldre utazott. ;cause;Meg akart tanulni rajzolni. ;Más kultúrákról akart tanulni. ;1
A férfi féltékeny volt a munkatársa iránt. ;cause;A munkatársa előléptették. ;A munkatársa sokáig dolgozott. ;0
A férfi idegenek szemtanúja volt. ;cause;Hallucinált. ;Meditált. ;0
A férfi haja szőke lett. ;cause;Fehérítőt tett bele. ;Bevette a sampont. ;0
A művész új művet alkotott. ;cause;Kritikálta a korábbi munkáját. ;Egy ihletést érezett. ;1
A fiú elköltözik otthonról. ;cause;Elbocsátották a hadseregből. ;Egyetemre ment. ;1
A könyvek leesnek a könyvespolcról. ;cause;A polcok porral voltak borítva. ;A földrengés megrázta a könyvespolcot. ;1
A házamban leállt az áram. ;effect;Felkapcsoltam a lámpát. ;Átállítom a kapcsolót. ;1
A hullámvasútnál voltunk. ;cause;Ijesztőnek tűnt. ;Jó mókának tűnt. ;1
A zacskó kukorica elkezdett kitörni. ;cause;Valamit beleöntöttem a zsákba. ;Megmelegítettem a mikrohullámú sütőben. ;1
Egy fa esett le az áramvezetékre. ;effect;A környéken leállt az áram. ;Az előrejelzés szerint erős szél fog. ;0
A szónok politikusan helytelen megjegyzéseket tett. ;effect;Untatta a közönséget. ;Megsértette a közönséget. ;1
Megszúrtam magam a tűvel. ;effect;Egy verejtékperla csöpögött az arcomról. ;Egy csepp vér alakult az ujjamra. ;1
A hal lebegett a tartály felszínén. ;cause;Éhes volt. ;Halott volt. ;1
A férfi hangja horognak hangzott. ;cause;Megfázott. ;Abbahagyták a dohányzást. ;0
A lift ajtaja kinyílt. ;cause;A lift a kijelölt emeletre érkezett. ;A lift a két emelet között ragadt. ;0
A tinédzser kisurrant a házból. ;cause;Hazudott a szüleinek. ;A szülei büntetést szabtak ki. ;1
A fürdő elárasztott. ;cause;Túláradt a vécén. ;Elromlott a fűtő. ;0
A kiskutya a gazdája mellett maradt. ;cause;A tulajdonos nyakörvet tett a kiskutyának. ;A tulajdonos pórázon tartotta a kiskutyát. ;1
A férfi megragadta a tükörképét. ;cause;A hatalmas fa alatt állt. ;A nyugodt tó felett állt. ;1
Lemaradtam a barátnőm hívásáról. ;effect;Visszahívtam. ;Vacsoráztam vele. ;0
A család átkutatta a környéket. ;cause;A kutyájuk elfutott otthonról. ;Drága ékszerek tűntek el az otthonukból. ;0
Láttam a leheletemet, amikor kiégettem. ;cause;Hideg volt az idő. ;A mellkasom szorult. ;0
A dolgozók szakszervezetet alapítottak. ;cause;Jobb munkakörülményeket akartak. ;A munkáltató emelte a fizetésüket. ;0
Almáskenyéret sütöttem. ;effect;Egy rothadó szag töltötte be a konyhát. ;Egy meleg illat töltötte be a konyhát. ;1
A nő küzdött, hogy járjon. ;cause;Magas sarkú cipőt viselt. ;Levette a cipőjét. ;0
A gőz a víz edényéből emelkedett. ;cause;A víz forrott. ;Én fedeztem a pénzt. ;0
Az összes zoknim a mosodában volt. ;effect;Sándalokat hordtam. ;Csizmát hordtam. ;0
A politikus érvelését abszurdnak tartották. ;effect;Elvesztette a szavazók támogatását. ;A korrupció vádjával. ;0
Mindenki nem helyeselte a pár eljegyzését. ;effect;A pár terhes lett. ;A pár elfutott. ;1
Az épületet a milliomosnak szentelték. ;cause;A milliomos azt akarta, hogy az épületet lebontják. ;A milliomos adta a pénzt, hogy megépítsék. ;1
Az eladó társa lopással vádolta a lányt. ;cause;Az eladó látta, hogy a lány árut tett a táskájába. ;Az eladó segített a lánynak megtalálni a tárcát, amit szeretett. ;0
Az ország hadat üzent a szomszédos területnek. ;effect;Katonákat küldtek a harcba. ;A katonák újra összejöttek a családjukkal. ;0
A bíróság megerősítette a vitatott ítéletet. ;effect;A bíróság előtt lázadás tört ki. ;Egy pár esküt tett a bíróság előtt. ;0
A lány égető szagot érzett. ;cause;Kivette a süteményt a korsóból. ;A süteményeket a sütőben hagyta. ;1
Esett a vihar. ;effect;A vihar egyre rosszabb lett. ;Befutottam. ;1
Az épületet kiürítették. ;cause;A lift nem működött. ;Felment a tűzjelző. ;1
Az apa ellenszenves volt a fia alkoholismusa miatt. ;effect;Az apa sört vett a fiának. ;Az apa kidobta a fiát a házból. ;1
Az ügyvéd felment a lépcsőn az irodájába. ;cause;A titkárnő hazament. ;A lift nem működött. ;1
A férfi bosszantotta a barátját. ;cause;A barátja félbeszakította. ;A barátja vett neki ebédet. ;0
A lány átadta a pénzét a pénztárosnak. ;effect;A pénztáros odaadta a lánynak a visszajárót. ;A pénztáros elfelejtette a számlát adni a lánynak. ;0
A nőt kerekesszékbe helyezték. ;cause;Megsérült egy balesetben. ;Egy hordágyban lépett be a kórházba. ;0
A polgárok a nemzeti zászlót felfüggesztették az otthonaik előtt. ;cause;Az ország ünnepelte a függetlenségét. ;Az ország gazdasági nehézségekkel küzdött. ;0
A csapat elvesztette a bajnokságot. ;effect;Csalódást okoztak a rajongóiknak. ;Inspirálták a rajongóikat. ;0
A barátom rámutatott, hogy a fogaim között ragadt az étel. ;effect;Szégyelltem magam. ;Büszke voltam rá. ;0
A fiú nem sikerült a történelem vizsgáján. ;cause;Figyelmes volt az órákban. ;Elfelejtette tanulni. ;1
A belvárosi épület összeomlott. ;cause;Földrengés érte a várost. ;A bűnözés aránya a városban emelkedett. ;0
A férfi barátnője szakított vele. ;effect;Könyörgött, hogy vegye vissza. ;Bemutatta a szüleinek. ;0
A két gyerek egyszerre nyúlt le, hogy visszaszerezze a labdát. ;effect;A labda elforgott. ;Összeütöttek a fejük. ;1
A mosómedve átkutatta a szemetesedényt. ;cause;Karton volt a szemetesben. ;A szemetes teteje le volt zárva. ;1
A fiú megélesítette a ceruzát. ;cause;Olcsó volt. ;Unalmas volt. ;1
A pénztáros megtagadta a nőnek a ruháért a visszatérítést. ;cause;Elvesztette a számláját. ;Nem volt jó a ruhám. ;0
A bőrömön lévő karcolás mély volt. ;effect;Gyorsan meggyógyult. ;Egy sebhely maradt. ;1
A vonaton az utasok furcsa tekinteteket vetettek rá. ;cause;A földet bámulta. ;Magával beszélt. ;1
A gyermek apró darabokat hagyott a padlón. ;effect;A hangyák a morzsákra másztak. ;A gyermek elhelyezte a kenyeret. ;0
A nő egy zsebkendőt adott a nővérének. ;cause;A nő húga összecsukta a kezét. ;A nő húga sírni kezdett. ;1
Az ember elvette a pénzét. ;cause;A szája megrepedt. ;Aggódott a rossz lehelet miatt. ;1
A pár korán elment a műsorra. ;cause;A színház környékén várták a forgalmat. ;Megvan a színházhoz vezető út. ;0
A nő otthon maradt a munkából. ;effect;A főnöke dicsérte. ;A munkatársa fedezte. ;1
A férfi aláírta az aktivisták petícióját. ;cause;Támogatta az ügyüket. ;Őrülteknek nevezte őket. ;0
A színész szíve remegett a fellépése előtt. ;cause;Színpánta volt. ;Megjegyezte a szövegét. ;0
Eltévedtem. ;effect;Megszámoltam a pénzemet. ;Kinyitottam egy térképet. ;1
A érett gyümölcsök a napfényben maradtak. ;effect;Megették. ;Összepirult. ;1
Elromlott az autó. ;cause;Bekapcsoltam a gyújtót. ;Túlmelegedett a motor. ;1
A férfi megsértette a hátát. ;effect;Pszichiáterhez ment. ;Több napig ágyban maradt. ;1
Tűzöt gyújtottam a kandallóban. ;cause;Elfogyott a tűzifű. ;Hideg volt a házban. ;1
A nő leállt a futásról. ;cause;- A oldalán görcsöt kapott. ;Megkapta a második lélegzetet. ;0
Kopogtam a szomszéd ajtaján. ;effect;A szomszédunk behívott. ;A szomszéd elhagyta a házát. ;0
A nő csalódottan sóhajtott. ;cause;A férje félreértette a gondjait. ;A férje búcsúcsókot adott neki. ;0
A tanár dicsérte a tanulót. ;cause;A tanuló helyesen válaszolt a kérdésre. ;A diák habozott a kérdés megválaszolásában. ;0
A nőnek elfogyott a tojása. ;effect;A farmon van. ;Elment a szupermarketbe. ;1
Találkoztam egy régi barátommal. ;effect;Egy titkot fedtem fel neki. ;Megöleltem. ;1
A nő elkerülte, hogy a tóba menjen. ;cause;Elkapott egy halat. ;Szennyezettnek tűnt. ;1
A diák ázottan ázottan érkezett az osztályba. ;cause;Eltört az esernyője. ;Ellopták a biciklijét. ;0
A kurzor a számítógép képernyőjén megmozdult. ;cause;A felhasználó rákattintott az egérre. ;A felhasználó elmozdította az egeret. ;1
A sofőr elkerült. ;cause;Baleset történt a főúton. ;Követte az előtte lévő teherautót. ;0
A nedves ruhát a ruhavezetékre akasztottam. ;effect;A vászon ruhák megszáradtak. ;A vászonfesték. ;0
A nő felvette a szemüvegét. ;cause;A napfény fényes volt. ;Hívott egy taxit. ;0
Az ember a éjszakai égboltot bámulta. ;cause;Azt kívánta, bár nyár lenne. ;Azt gondolta, hogy gyönyörű. ;1
Ki voltam merülve. ;effect;Korán lefeküdtem. ;Egész éjjel fent voltam. ;0
A férfi a borbélyhoz ment. ;cause;A haja is kinőtt. ;A haja egyre hosszabb lett. ;1
A fiú gonosz trükköket játszott az új osztálytársa ellen. ;cause;A fiú üdvözölte az új osztálytársat. ;A fiú nem kedvelte az új osztálytársat. ;1
Egy pohár tejet akartam. ;cause;Süteményt ettem. ;Kenyeret sütöttem. ;0
Esni kezdett. ;effect;A sofőr felkapcsolta a fényszórót. ;A sofőr visszafordította az autót. ;0
Az épület parkolója üres volt. ;effect;Az utca túloldalán parkoltam. ;A bejáratnál parkoltam. ;1
Az író elmaradt a tervezet benyújtásának határidejéről. ;cause;Írói blokkban volt. ;Ő szerkesztette a vázlatot. ;0
A társ letette a telefont. ;cause;Kérdeztem, hogy beszéljek egy felügyelővel. ;Megadtam a személyi számomat. ;0
A szél áthatott a nyitott ablakon. ;effect;Kihallgattak. ;A függönyök remegtek. ;1
A házamban leállt az áram. ;cause;Kihúztam a lámpát. ;Elégett egy biztosíték. ;1
A súlyemelő morgott. ;cause;Megszúrt az izmait a tükörben. ;Felemelte a rúdot a feje fölé. ;1
A diák megpróbálta fejben kiszámolni. ;effect;Kiszedte a számológépét. ;Összezavarodott. ;1
A baba elaludt. ;cause;Az apa pelenkát cserélt a babának. ;Az apa finoman megrázta a babát. ;1
A lány a fiúra dobta a vízballont. ;effect;A fiú agyrázkódást kapott. ;A fiú áztatta magát. ;1
A fényképész elfelejtette használni a fényképezőgép villanását. ;effect;A képek elmosódtak. ;A képeken mindenki nem akart mosolyogni. ;0
Elutasítottam a meghívást a szülinapi buliba. ;cause;Magányos voltam. ;Nem voltam a városban. ;1
- Gyakoroltam. ;cause;Energiásnak éreztem magam. ;- Féltem. ;0
Kihúztam a nedves szivacsot. ;effect;Vízbe szívódott. ;Víz szivárgott ki belőle. ;1
A nyaralók kompot vettek a nyaralóhelyre. ;cause;A szállás foglalt volt. ;A nyaraló egy szigeten volt. ;1
A tinédzser tetoválást csinált. ;cause;Félt a tűktől. ;Fel akart lázadni. ;1
Egy ismeretlen autó parkolt a házam előtt. ;effect;Gyanakodtam. ;Hívtam a rendőrséget. ;0
A bűnöző megadta magát. ;cause;A bizonyítékok rájuk mutattak. ;Nem volt bizonyíték ellene. ;0
A súlyzó férfi úgy döntött, hogy lefogy. ;effect;Leállt a cukorkáról. ;Került a koffeint. ;0
A lány a jégen lépett. ;effect;Elcsúszott. ;Reszketett. ;0
A nőnek gyűrűi voltak a szemei alatt. ;cause;Egész éjjel fenn volt. ;Letette a fiát az ágyba. ;0
A láva a vulkánból áramlott. ;cause;A vulkán kitört. ;A vulkán alvó volt. ;0
A nő cipőjét vette fel. ;cause;Mindenkit ismerett a partin. ;El akart menni a bulitól. ;1
Fizettem a járókelőnek. ;effect;Átengedett a tollban. ;A járóhídon tartotta meg. ;0
A vezérigazgató csődbe ment. ;cause;Eladta a cég részvényeit. ;Elpocsékolta a vagyonát. ;1
Az ember elment az orvoshoz. ;cause;Az orvos szabadságon volt. ;A férfi betegnek érezte magát. ;1
Az ablakon léptem ki a hálószobámból. ;cause;A ház lángokban állt. ;A ház üres volt. ;0
A fiú ujjai szilánkokká váltak. ;cause;Hosszú ideig zuhanyozott. ;Szappannal köpötte a kezét. ;0
Ki köpöm a tejet. ;cause;A tej savanyú volt. ;Száraz volt a szám. ;0
Lekésem a buszt. ;effect;Korán mentem dolgozni. ;Elkéstem a munkából. ;1
A teherautó összeütközött az autóval. ;effect;A teherautó felgyorsult. ;A kocsi összetört. ;1
A csapat a saját javára alakította a versenyt. ;effect;Megnyerték. ;Kihagyták. ;0
A szódás üveg sípolt. ;cause;Átfordítottam az üveget. ;Lefordítottam a kupakot. ;1
A fiút kizárták a házából. ;effect;Egy nyitott ablakon keresztül mászott be. ;Felmászott a tetőre. ;0
Kihallgattak. ;effect;A látogató kopogtatott az ajtón. ;A nő a kulcslyukon keresztül nézett be az ajtón. ;1
A férfi bepiszkálta az öltönyét. ;effect;A tisztítóba vitték. ;A szekrényébe akasztotta. ;0
A lány megnyomta a fogkrém csövet. ;effect;A fogkrém a csövből csöpögött ki. ;A lány kiöntötte a fogkrémet. ;0
A háborúban civil halálesetek száma megugrott. ;effect;A pacifisták tüntetést tartottak. ;A pacifisták felvonulást tartottak. ;0
A lány kihúzta a szalagot a hajától. ;cause;Ő kötötte a szalagot. ;A szalag gyerekesnek tűnt. ;1
A férfi műtétet végzett. ;effect;Megöregedett. ;Fiatalabbnak tűnt. ;1
Egy kis tyúk jött ki a tojásból. ;cause;A tojás kikelt. ;Megtörtem a tojást. ;0
A fogoly éhen halt. ;effect;Meghalt. ;Elmenekült. ;0
A férfi elvesztette az egyensúlyát a létrán. ;effect;Felmászott a létrán. ;Leesett a létráról. ;1
A gyerek röpögött. ;cause;Egy kortyot üdítőt ivott. ;Kinyitotta a szódát. ;0
Hideg áramlás jött be az ablakon. ;effect;Én pihentem. ;Reszketek. ;1
A diák ösztöndíjat kapott, hogy egyetemre menjen. ;cause;Az osztálytársai tisztelték. ;Jó jegyeit szerezte. ;1
A lány gúnyolódott a fiúval. ;cause;A szomszédja volt. ;Be volt zúgva. ;1
Az éhes csavargó ellopta az ételt. ;cause;Szánalmat keltett. ;Nem volt pénze. ;1
Felhívtam a barátomat, hogy beszélgessünk. ;cause;Magányt akartam. ;Magányosnak éreztem magam. ;1
Az a férfi kinyújtotta a kezét. ;effect;Megfogtam a kezét. ;Megpofoztam. ;0
Meghúztam magam. ;cause;A tűzijátékok a levegőben indultak. ;A frisbi a fejem felé ugrott. ;1
A lány megharapta a körmeit. ;cause;Aggódott. ;Meglepődött. ;0
Megfordítottam a naptárat. ;cause;Megjelöltem egy találkozót a naptárban. ;Egy új hónap kezdete volt. ;1
A férj rájött, hogy a feleségének viszonya van valakivel. ;effect;Kirúgta az ügyvédjét. ;Elválást kért. ;1
A lány elejtette a gumibalt. ;effect;A labda ugrott. ;A labda ragyogott. ;0
A lány hibázott a vizsgán. ;effect;Megtalálta a választ. ;Kitörölte a válaszát. ;1
A játékos elkapta az ellenfelét. ;effect;Az ellenfele elkapta a passzot. ;Az ellenfele a földre esett. ;1
Én szedtem a paradicsomot a szőlőről. ;cause;Éretettek voltak. ;Megöntöttem őket. ;0
A férfi romantikus akart lenni. ;effect;A volt barátnőjével ebédelt. ;Csokoládét vett a barátnőjének. ;1
A termométer higanyértéke emelkedett. ;cause;Elhagytam a hőmérőt. ;Az idő melegebb lett. ;1
Egy tornádó jött át a városon. ;effect;A bíróság teteje felrobbant. ;A főút veszélyesen jeges lett. ;0
A diákot segítő tanárnak nevezték. ;effect;A jegyei javultak. ;Csalás volt a vizsgán. ;0
Kényelmesen éreztem magam. ;cause;Letérdeltem a földre. ;Beburkoltam magam egy takaróba. ;1
Megtisztítottam a követ. ;effect;Elcsúszott. ;Csillogott. ;1
Cukrot tettem a kávéba. ;effect;A kávé erős illatú volt. ;A kávé édes volt. ;1
Az ember átfésülte a papírokat. ;effect;Megvágta magát egy papírral. ;Szétzúzta a papírokat. ;0
A kalapáccsal ütöttem a szögbe. ;effect;A szög belemerült a fába. ;A szög rozsdásodott. ;0
A hal megharapta a kötelet. ;effect;A halász a halat a vízbe szorította. ;A halász újra eldobja a kötelet. ;0
A tinédzser szégyellte az iskolát. ;cause;- Van egy pattanása. ;Levette a fogszabályzót. ;0
Az arckifejezésem felgyulladt. ;cause;Jó híreket kaptam. ;Elvesztettem a türelmemet. ;0
Egy törülközővel töröltem a kezem. ;cause;A törülköző nedves volt. ;A kezem nedves volt. ;1
A férfi elvesztette az egyensúlyát a székben. ;cause;A szék megrándult alatta. ;Festéket öntött a székre. ;0
A csapattársak egymás hibáját terhelték. ;cause;Elvesztették a játékot. ;Az edzőjük lemondta a gyakorlást. ;0
Bocsánatot kértem. ;cause;Bántam a hibámat. ;Elértem a célomat. ;0
A nő unatkozott a társával. ;cause;Kérdezett tőle magáról. ;Folyamatosan beszélt magáról. ;1
A lány mosolyt vetett. ;effect;Vörös lett az arcán. ;Megjelentek a gödrök. ;1
Az ellenséges hajó felrobbant. ;cause;A bányánál ment át. ;A kikötőbe hajózott. ;0
A férfi meglőtte a lábát. ;cause;Egy tólyába ment be. ;Üvegtörésen lépett. ;1
A nyomozók leporolták a helyszínt ujjlenyomatok után. ;effect;Megtalálták a gyilkos személyazonosságát. ;A fegyver a helyszínen volt. ;0
Sok volt a forgalom az autópályán. ;effect;Egy kis kanyarral mentem. ;- Kérdeztem, hogy vigyenek. ;0
A nemzet gazdasága hanyatlott. ;effect;Sokan megbetegedtek. ;Sokan munkanélküliek voltak. ;1
A határőr fütyülte a gyerekeket. ;cause;Épp az ellenkező forgalomba akartak menni. ;Felismeri őket a szomszédból. ;0
Megfordítottam a szemem a barátomra. ;cause;Ő mondta el az igazat. ;Egy szarkasztikus megjegyzést tett. ;1
A kocsiban kifogyott a benzin. ;effect;A sofőr az úton ragadt. ;A sofőr felvette egy stopposat. ;0
A nőnek megkezdődött a szülés. ;effect;A baba megszületett. ;A nőnek reggeli rosszul volt. ;0
A férfi sapkája elfújta. ;cause;Levette a kalapot. ;Szeles volt odakint. ;1
A lány részt vett egy osztálytársa születésnapi buliján. ;cause;Meghívót kapott. ;Vett egy ajándékot. ;0
