premise;question;choice1;choice2;label
അപകടം എന്റെ തെറ്റായിരുന്നു. ;effect;എനിക്ക് കുറ്റബോധം തോന്നി. ;ഞാന് പരാതി നല് കി. ;0
ചങ്ങല പൊട്ടിച്ചു. ;cause;ചങ്ങല ഒരു ടയറിന് ചുറ്റും പൊതിഞ്ഞിരുന്നു. ;ശൃംഖലയിലെ ഒരു കണ്ണി തകർന്നു. ;1
ദമ്പതികൾ വിട്ടുവീഴ്ച ചെയ്യാൻ തീരുമാനിച്ചു. ;cause;അവര് തര് ക്കത്തില് മടുത്തു. ;അവര് പ്രശ്നം ചർച്ച ചെയ്യാന് വിസമ്മതിച്ചു. ;0
ആ സ്ത്രീ ഒരു പൊതു ഓഫീസിനു വേണ്ടി മത്സരിക്കാന് തീരുമാനിച്ചു. ;effect;അവൾ ഒരു കാമ്പയിൻ മാനേജരെ നിയമിച്ചു. ;കോടതിയില് അവൾ സാക്ഷ്യം വഹിച്ചു. ;0
ആ മനുഷ്യൻ തണുത്ത കാലാവസ്ഥ പ്രതീക്ഷിച്ചിരുന്നു. ;effect;അവന് റെ സഞ്ചിയില് ചൂടുള്ള വസ്ത്രങ്ങള് ഒക്കെയുണ്ടായിരുന്നു. ;അവന് ഒരു വലിയ സഞ്ചിയുമായി യാത്ര ചെയ്തു. ;0
ആ വിദ്യാര് ത്ഥിക്ക് ചോദ്യത്തിന് റെ ഉത്തരം അറിയാമായിരുന്നു. ;effect;അദ്ദേഹം കൈ ഉയര് ത്തി. ;അവൻ ഒരു മണ്ടനായിരുന്നു. ;0
ആ മനുഷ്യന് കണ്ണുനീര് വന്നു. ;cause;കണ്ണുകളില് പൊടി കയറി. ;അവന് കണ്ണിന് മേല് ഗോഗ്ളസ് ഇട്ടു. ;0
ആ കളിക്കാരന് തുടര് ച്ചയായി അഞ്ചു കളികള് ജയിച്ചു. ;effect;അവളുടെ എതിരാളി അവളെ ചതിച്ചെന്ന് കുറ്റപ്പെടുത്തി. ;അവളുടെ എതിരാളിക്ക് അവളോട് സഹതാപം തോന്നി. ;0
ടീച്ചര് ആ വിദ്യാര് ഥിയുടെ പരീക്ഷയെ കീറി. ;cause;വിദ്യാര് ത്ഥി കള്ളം പറയുന്നതില് അവന് പിടികിട്ടി. ;വിദ്യാര് ത്ഥിയുടെ ഉത്തരങ്ങള് തെറ്റായിരുന്നു. ;0
സംസാരം നിർത്താന് ഞാന് ഒരു ഇടവേള എടുത്തു. ;cause;എനിക്ക് ശബ്ദം നഷ്ടമായി. ;എനിക്ക് ശ്വാസം മുട്ടി. ;1
ഫ്രോസണുകള് തണുത്തു പോയി. ;cause;ഞാന് അത് മൈക്രോവേവ് ഓവനിൽ ഇട്ടു. ;ഞാൻ അത് പ്ലാസ്റ്റിക് പൊതിഞ്ഞു മൂടി. ;0
ആ ജീവനക്കാരന് രോഗിയാണെന്ന് നടിച്ചു. ;cause;അവന് വയറുവേദന ഉണ്ടായിരുന്നു. ;അവന് ഒരു ദിവസം അവധി വേണമായിരുന്നു. ;1
ആ പെൺകുട്ടി കുളത്തിൽ വീണു. ;cause;അവൾ ബീച്ച് ഡെക്കിൽ ഓടി. ;അവൾ ഡൈവിംഗ് ബോർഡിൽ നിന്ന് ചാടി. ;1
സിനിമ ടിക്കറ്റ് വിറ്റു തീർന്നു. ;cause;അത് സിനിമയുടെ പ്രദർശന ദിനമായിരുന്നു. ;സിനിമയ്ക്ക് മോശം അവലോകനങ്ങൾ ലഭിച്ചു. ;0
ആ മനുഷ്യന് ശരീരഭാരം കുറഞ്ഞു. ;effect;ആളുകൾ അയാളെ ഒറ്റപ്പെടുത്തി. ;ആളുകൾ അവനെ അഭിനന്ദിച്ചു. ;1
ആ പെൺകുട്ടിയുടെ കൈകളിൽ കുമിളകൾ വന്നു. ;cause;അവൾ ഒരു കത്ത് ടൈപ്പ് ചെയ്തു. ;അവൾ ഒരു കയറിൽ കയറി. ;1
സിര് ക്കസ് നടന് ഒരു യുണിസൈക്കിള് ഓടിക്കുന്നതിനിടയില് തമാശ പറഞ്ഞു. ;effect;പ്രേക്ഷകർ വിസ്മയത്തോടെ ആഹ്ലാദിച്ചു. ;ആ അക്രോബാറ്റ് ഒരു ട്രാപ്പസിൽ നിന്ന് ചാടി. ;0
എനിക്ക് ക്ഷമ നഷ്ടമായി. ;cause;എന്റെ സുഹൃത്ത് എന്നെ കാത്തിരിപ്പിച്ചു. ;എന്റെ സുഹൃത്ത് കൃത്യസമയത്ത് എത്തി. ;0
യുദ്ധം ചെയ്യുന്ന രാജ്യങ്ങൾ സമാധാനം ആഗ്രഹിച്ചു. ;effect;അവര് ആണവായുധം വികസിപ്പിച്ചു. ;അവര് ഒരു ഉടമ്പടി ഉണ്ടാക്കിയിട്ടുണ്ട്. ;1
ആ മനുഷ്യൻ ഉറക്ക മരുന്നുകൾ എടുത്തിരുന്നു. ;effect;അവന് മയങ്ങി. ;അവന് പനി ഉണ്ടായിരുന്നു. ;0
ആ സ്ത്രീ സോഫയില് ഇടറി വീണു. ;effect;സോഫയുടെ കാലു പൊളിഞ്ഞു. ;അവളുടെ മുട്ടുകുത്തി. ;1
ആ കുട്ടി ബലൂൺ മുറുക്കി. ;effect;ബലൂൺ പൊട്ടി. ;ബലൂൺ പറന്നു പോയി. ;0
അവര് ഹോട്ടല് മുറിയില് ചെക്ക് ഇൻ ചെയ്ത യാത്രക്കാരാണ്. ;effect;അവര് അവരുടെ സഞ്ചികള് അഴിച്ചു. ;അവര് വിമാനത്താവളത്തിലേക്ക് പോയി. ;0
ഞാന് ആ പീച്ചില് കടിച്ചു. ;effect;ആ പീച്ച് പൊള്ളലേറ്റു. ;ജ്യൂസ് ഒഴുകി. ;1
എന്റെ കൈകൾ പരുക്കനായി. ;cause;ഞാന് ഒരു ഡൊണട്ട് കഴിച്ചു. ;എനിക്ക് മധുരം ഇഷ്ടമായിരുന്നു. ;0
ഞാന് വാതില് തള്ളി. ;effect;വാതിൽ തുറന്നു. ;വാതിൽ പൂട്ടിയിരിക്കുന്നു. ;0
ആക്ടിവിസ്റ്റുകള് ഉത്പന്നങ്ങള് ബഹിഷ്കരിച്ചു ;cause;ഉല് പന്നങ്ങള് ഗുണനിലവാര ഉറപ്പാക്കലിനായി പരിശോധിച്ചു. ;കുട്ടികളുടെ അധ്വാനത്തിലൂടെയാണ് ഉത്പന്നങ്ങൾ നിർമ്മിച്ചിരുന്നത്. ;1
ഞാന് മതിലില് ഒരു ദ്വാരം തുരന്നു. ;effect;ഒരു എലി കുഴിയിൽ നിന്നും പുറത്ത് വന്നു. ;കുഴിയിൽ നിന്ന് പൊടി പൊങ്ങി. ;1
ആ സ്ത്രീക്ക് അവളുടെ സഹോദരിയെ അസൂയ തോന്നി. ;cause;അവളുടെ സഹോദരി സന്തോഷവതിയായിരുന്നു. ;അവളുടെ സഹോദരി വിവാഹമോചനം നേടി. ;0
എന്റെ ഷർട്ടിൽ വീഞ്ഞ് ഒഴിച്ചു. ;effect;ഞാൻ ഒരു അപ്രോൺ ധരിച്ചു. ;ഞാന് ഷര് ട്ട് മാറിയിട്ടുണ്ട്. ;1
കാഷ്യർ കാഷ് രജിസ്റ്റർ തുറന്നു. ;cause;കസ്റ്റമർ അയാളുടെ പേഴ്സ് പരിശോധിച്ചു. ;കസ്റ്റമർ അവളുടെ കയ്യില് പൈസ കൊടുത്തു. ;1
തെരുവ് സംഗീതജ്ഞന് ഒരു ജനക്കൂട്ടത്തെ ആകർഷിച്ചു. ;effect;ആളുകൾ അവന് ചില്ലറ കൊടുത്തു. ;അദ്ദേഹം ആ ജനക്കൂട്ടത്തെ പിരിച്ചുവിട്ടു. ;0
ആ കൊച്ചു കുട്ടി ബേബി സിറ്ററിനോട് കരഞ്ഞു. ;cause;അവന് റെ മാതാപിതാക്കളെ കാണാതായി. ;അത് ലഘുഭക്ഷണ സമയമായിരുന്നു. ;0
പൈലറ്റിന്റെ റഡാറിൽ ഒരു കൊടുങ്കാറ്റ് കണ്ടു. ;effect;പൈലറ്റ് കൊടുങ്കാറ്റില് നിന്നും മാറി നാവിഗേറ്റ് ചെയ്തു. ;പൈലറ്റ് കൊടുങ്കാറ്റിനെ അതിജീവിച്ചു. ;0
മരത്തിന് ഇലകൾ വീണു. ;effect;ഇലകൾ നിറം മാറി. ;ഇലകൾ നിലത്ത് കൂട്ടിയിണക്കിയിരുന്നു. ;1
ആ കുട്ടി ഒരു മോശം മൂഡിലായിരുന്നു. ;effect;അവന് ചേച്ചിയോടൊപ്പം ഒരു കളി കളിക്കാൻ തീരുമാനിച്ചു. ;അവന് ചേച്ചിയെ കളിയാക്കാന് തീരുമാനിച്ചു. ;1
കുളിമുറിയില് പോകണമെന്ന് കുട്ടി പരാതിപ്പെട്ടു. ;effect;അച്ഛന് അവന് ഒരു സോഡ കുടിക്കാൻ കൊടുത്തു. ;അയാളുടെ അച്ഛന് ഒരു ഗ്യാസ് സ്റ്റേഷനില് വണ്ടി നിർത്തി. ;1
കുട്ടി മീന് ഭക്ഷണം ടാങ്കില് തളിച്ചു. ;effect;മീന് ടാങ്കില് നിന്നും ചാടി. ;മീന് ആഹാരത്തിന്റെ അടുത്തേക്ക് നീന്തി. ;1
സ്ത്രീയുടെ രാഷ്ട്രീയ കാഴ്ചപ്പാടുകൾ മാറി. ;effect;അവൾ പാർട്ടി അംഗത്വം മാറ്റി. ;അവള് ഒരു പ്രതിഷേധത്തില് ഏര് പെട്ടു. ;0
ബാത്ത് റൂം സിങ്ക് പൂട്ടി. ;effect;ഞാൻ ടാപ്പ് തുറന്നു. ;ഞാന് അതിലേക്ക് ഡ്രെയിന് ക്ലീനര് ഒഴിച്ചു. ;1
യാത്രക്കാര് ട്രെയിനില് നിന്ന് ഇറങ്ങി. ;cause;ട്രെയിൻ സ്റ്റേഷനിൽ എത്തി. ;ട്രെയിൻ അതിന്റെ വിസിൽ മുഴക്കി. ;0
ആ മനുഷ്യൻ ആ എൻവലപ്പിന്റെ ഈർപ്പമുള്ള ഫ്ലാപ്പില് അമർത്തി. ;effect;അദ്ദേഹം ആ കവറില് ഒരു മുദ്ര വെച്ചു. ;അദ്ദേഹം ആ കവറിനെ അടച്ചു പൂട്ടി. ;1
സുഹൃത്തുക്കളുടെ ബന്ധം നഷ്ടപ്പെട്ടു. ;cause;അവര് പരസ്പരം ആസ്വദിച്ചു. ;അവര് പല നഗരങ്ങളിലേക്കും മാറി. ;1
അക്കൌണ്ടന് റ് കമ്പനിയുടെ ഫണ്ട് മോശമായി കൈകാര്യം ചെയ്തു. ;effect;അവളെ ജോലിയിൽ നിന്ന് പിരിച്ചുവിട്ടു. ;അവൾ പ്രസവാവധിക്ക് പോയി. ;0
ഞാന് വാച്ചിലേക്ക് നോക്കി. ;cause;സമയം മണികൂര് കേട്ടു. ;സമയം നോക്കാനാ വന്നത്. ;1
എന്റെ കൈ ഞെരുങ്ങി. ;cause;ഞാന് ആ ലേഖനം കൈകൊണ്ട് എഴുതി. ;ഞാനും ഭാര്യയും കൈകോർത്തു. ;0
ബോൾട്ട് കട്ടയായി. ;cause;ഞാന് ബോൾട്ട് മാറ്റി വച്ചു. ;ഞാന് താക്കോല് തിരിഞ്ഞു. ;1
ഈ ദമ്പതികൾ ഒരു അപ്പാർട്ട്മെന്റിന്റെ വാടക കരാറിൽ ഒപ്പുവച്ചു. ;effect;ആ ദമ്പതികൾ അപ്പാർട്ട്മെന്റിലേക്ക് മാറി. ;നഗരം ആ അപ്പാർട്ട്മെന്റിനെ നിരോധിച്ചു. ;0
ആ സ്ത്രീ വെർസിക്കിനു പുറത്തു ഇരുന്നു. ;cause;അവൾക്ക് സൂര്യാസ്തമയം കാണണം. ;അവൾ മിന്നല് കണ്ടു എന്ന് കരുതി. ;0
ആ മനുഷ്യൻ വെള്ളത്തില് ഒരു ലൈഫ് ജാക്കറ്റ് ധരിച്ചിരുന്നു. ;cause;അവന് നീന്താന് അറിയില്ലായിരുന്നു. ;വെള്ളം ആഴമില്ലാത്തതായിരുന്നു. ;0
ആ സ്ത്രീ വേഡ് പ്രോസസ്സറിൽ ഒരു ടൈപ്പ് എറിഞ്ഞു. ;effect;അവള് ആ രേഖ മായ്ച്ചു. ;അവൾ ബാക്ക് സ്പേസ് കീ അമർത്തി. ;1
ആ പെൺകുട്ടി അവളുടെ കൂട്ടുകാരോട് പൊങ്ങച്ചം പറഞ്ഞു. ;cause;അവൾക്ക് മോശം ഗ്രേഡ് കിട്ടി. ;അവള് ഒരു മത്സരത്തില് ജയിച്ചു. ;1
പുൽത്തകിടി മണ്ണായിരുന്നു. ;cause;രാത്രി മുഴുവനും മഴ പെയ്തു. ;അത് കളകളാൽ നിറഞ്ഞിരുന്നു. ;0
ആ സ്ത്രീ ഉറങ്ങി പോയി. ;cause;അവൾ ഒരു ഹോട്ടലിൽ രാത്രി താമസിച്ചു. ;അവളുടെ അലാറം സജ്ജമാക്കാൻ മറന്നു. ;1
ആ മനുഷ്യൻ സൺസ്ക്രീം ധരിച്ചു. ;cause;അവന് തണലില് ഇരുന്നു. ;അവന് കടല് തീരത്ത് പോയി. ;1
ഗവേഷകർ ഈ സിദ്ധാന്തം തെളിയിച്ചു. ;effect;ഗവേഷകർ ആ സിദ്ധാന്തം പിൻവലിച്ചു. ;വ്യക്തികൾ ഈ സിദ്ധാന്തം അംഗീകരിച്ചു. ;1
കളിയിലെ ആരാധകര് ബഹളം വച്ചു. ;cause;കളി ഓവർ ടൈമിലേക്ക് പോയി. ;റഫറി തെറ്റായ തീരുമാനമെടുത്തു. ;1
ഞാൻ എന്റെ കോമ്പിനേഷൻ ലോക്കിൽ എന്റർ ചെയ്തു. ;effect;ഞാൻ പൂട്ടിയിട്ടു. ;പൂള് തുറന്നു. ;1
ജനക്കൂട്ടം ശക്തമായി. ;effect;അച്ഛന് മകന് കുറച്ച് പണം കൊടുത്തു. ;അച്ഛന് മകന്റെ കൈ പിടിച്ചു. ;1
മഞ്ഞും വഴി തടഞ്ഞു. ;effect;ഞാന് മഞ്ഞിനെ ഒരു മഞ്ഞുമൂടിയില് കൂട്ടിച്ചേര് ത്തു. ;ഞാന് മഞ്ഞിനെ മാറ്റി. ;1
കായകക്കാര് അവരുടെ തോണികള് ഓടിച്ചു. ;effect;കായക് കരയിലെത്തി. ;കയാക്ക് ഒരു തിരമാലയെ തല്ലി. ;0
ആ പെൺകുട്ടിയുടെ ബൈക്കിന് മേല് നിയന്ത്രണം നഷ്ടപ്പെട്ടു. ;effect;അവൾ ഹാൻഡിൽബാറിൽ നിന്ന് ഇറങ്ങി. ;അവൾ ഒരു വേലിയിൽ തട്ടി. ;1
ഞാന് ഫാന് ഓണ് ചെയ്തു. ;effect;എന്റെ ചർമ്മത്തിന് മുകളിൽ വെള്ളം തളിച്ചു. ;തണുത്ത വായു എന്റെ മേല് ചാടിയിറങ്ങുന്നത് എനിക്ക് അനുഭവപ്പെട്ടു. ;1
സർഫര് മാര് തിരികെ ബീച്ചില് എത്തി. ;cause;അവയെല്ലാം നനഞ്ഞു. ;അവര് ഒരു സ്രാവ് കണ്ടു. ;1
കുളിമുറിയിലെ ഡ്രെയിന് പ്ലഗ് ഞാന് ഊരി. ;effect;ട്യൂബില് നിന്ന് വെള്ളം ഒഴുകി. ;വെള്ളം തറയില് തുള്ളി. ;0
ഭാര്യയെ ചതിച്ചതിന് ഭർത്താവിന് കുറ്റബോധം തോന്നി. ;effect;അവന് അവളെ വഞ്ചനയെന്ന് കുറ്റപ്പെടുത്തി. ;അവന് അവളുടെ കൂടെ അവിശ്വസ്തനായിരുന്നു. ;1
പോസ്റ്ററിലെ മഷി മാഞ്ഞു പോയി. ;cause;മഷി ഉണങ്ങുന്നത് വരെ ഞാന് കാത്തിരുന്നു. ;പോസ്റ്ററില് വെള്ളം ഒഴിച്ചു. ;1
കുട്ടി കരഞ്ഞുകൊണ്ട് ഉണർന്നു. ;cause;അവന് ഒരു പേടിസ്വപ്നം കണ്ടു. ;അവന് കിടക്കയിൽ നനഞ്ഞു. ;0
ആ കുട്ടി മേശപ്പുറത്ത് കാലു വച്ചു. ;effect;അവന്റെ അച്ഛന് മേശപ്പുറത്ത് ഇരുന്നു. ;അച്ഛന് അവനെ ഉപദേശിച്ചു. ;1
എന്റെ സുഹൃത്ത് എന്റെ നേരെ തല തിരിഞ്ഞു. ;cause;ഞാന് അയാളുടെ പേര് വിളിച്ചു. ;ഞാൻ കൈകൾ കുലുക്കി. ;0
ഭരണകൂടം പൌരന്മാരെ അടിച്ചമർത്തുന്നു. ;effect;പൌരന്മാര് ഒരു കലാപം നടത്തിയിരുന്നു. ;വോട്ടര് ക്കായി രജിസ്റ്റര് ചെയ്ത പൌരന്മാര്. ;0
ആ കുട്ടി കാട്ടിൽ വഴിതെറ്റിപ്പോയി. ;effect;അവന് ഒരു കൂടാരം കെട്ടിയിട്ടുണ്ട്. ;അവൻ സഹായത്തിനായി നിലവിളിച്ചു. ;1
ആ സ്ത്രീ വിദേശത്തേക്ക് യാത്ര ചെയ്തു. ;cause;അവൾക്ക് വരയ്ക്കാൻ പഠിക്കണം എന്ന് തോന്നി. ;അവൾക്ക് മറ്റു സംസ്കാരങ്ങളെ കുറിച്ച് പഠിക്കാന് ആഗ്രഹമുണ്ടായിരുന്നു. ;1
ആ മനുഷ്യൻ സഹപ്രവർത്തകനോട് അസൂയപ്പെട്ടു. ;cause;അയാളുടെ സഹപ്രവർത്തകന് ഒരു പ്രൊമോഷന് കിട്ടി. ;അയാളുടെ സഹപ്രവർത്തകൻ രാത്രി വരെ ജോലി ചെയ്തു. ;0
അന്യഗ്രഹ ജീവികളെ കണ്ട ആളാണ്. ;cause;അവന് ഹാലുസിനേഷനായിരുന്നു. ;അദ്ദേഹം ധ്യാനിക്കുകയായിരുന്നു. ;0
ആ മനുഷ്യന് റെ മുടി വെളുത്തതായി മാറി. ;cause;അവന് അതിൽ ബ്ലീച്ച് ഇട്ടു. ;അവന് ഷാംപൂ ഇട്ടു. ;0
കലാകാരന് പുതിയ പ്രവര് ത്തനങ്ങള് സൃഷ്ടിച്ചു. ;cause;അവളുടെ മുൻ പ്രവര് ത്തനങ്ങളെ അവഹേളിച്ചു. ;അവൾക്ക് ഒരു പ്രേരണ കിട്ടി. ;1
മകന് വീട് വിട്ട് മാറി. ;cause;സൈന്യത്തില് നിന്നും വിരമിച്ചു. ;അവന് കോളേജിൽ പോകാനിരുന്നതാണ്. ;1
പുസ്തകങ്ങൾ പുസ്തകശാലയിൽ നിന്ന് വീണു. ;cause;ഷെൽഫുകള് പൊടി കൊണ്ട് മൂടിയിരുന്നു. ;ഒരു ഭൂകമ്പം പുസ്തക ശാല ഇളക്കി. ;1
എന്റെ വീട്ടിലെ വൈദ്യുതി പോയി. ;effect;ഞാന് ഒരു വിളക്ക് കത്തിച്ചു. ;ഞാന് സർക്യൂട്ട് ബ്രേക്കര് റീ സെറ്റ് ചെയ്തു. ;1
ഞങ്ങൾ റോളര് കോസ്റ്റര് ഓടിച്ചു. ;cause;അത് ഭയാനകമായി കാണപ്പെട്ടു. ;അത് രസകരമായി തോന്നി. ;1
പോപ് കോര് ണിന്റെ ബാഗ് പൊട്ടാൻ തുടങ്ങി. ;cause;ഞാൻ ബട്ടറി ബാഗിൽ ഒഴിച്ചു. ;ഞാൻ അത് മൈക്രോവേവ് ഓവനിൽ ചൂടാക്കി. ;1
ഒരു മരം വൈദ്യുതി ലൈനിന് മുകളില് വീണു. ;effect;അയല് പ്രദേശത്തെ വൈദ്യുതി പോയി. ;കാറ്റിന് കനത്ത കാറ്റ് പ്രവചിച്ചിരുന്നു. ;0
സ്പീക്കര് രാഷ്ട്രീയമായി തെറ്റായ അഭിപ്രായങ്ങള് പറഞ്ഞു. ;effect;അദ്ദേഹം പ്രേക്ഷകരെ ബോറടിപ്പിച്ചു. ;അദ്ദേഹം പ്രേക്ഷകരെ വ്രണപ്പെടുത്തി. ;1
ഞാനാ കുത്തി സ്വയം കുത്തി. ;effect;എന്റെ മുഖത്തു നിന്നും ഒരു വിയർപ്പ് തുള്ളി ഒഴുകി. ;എന്റെ വിരലില് ഒരു തുള്ളി രക്തം രൂപപ്പെട്ടു. ;1
ആ മീന് ടാങ്കിന്റെ ഉപരിതലത്തില് പൊങ്ങിക്കിടന്നു. ;cause;അവനു വിശപ്പുണ്ടായിരുന്നു. ;അത് മരിച്ചു പോയിരുന്നു. ;1
ആ മനുഷ്യന് റെ ശബ്ദം കുറവായിരുന്നു. ;cause;അവന് ഒരു പനി ഉണ്ടായിരുന്നു. ;അദ്ദേഹം പുകവലി നിർത്തി. ;0
ലിഫ്റ്റിന്റെ വാതിലുകൾ തുറന്നു. ;cause;ലിഫ്റ്റ് നിശ്ചിത നിലയിലെത്തി. ;ലിഫ്റ്റ് നിലകൾക്കിടയിൽ കുടുങ്ങി. ;0
കൌമാരക്കാരന് വീട്ടിൽ നിന്ന് ഒളിച്ചോടി. ;cause;അവന് റെ മാതാപിതാക്കളെ കളവാക്കിയിരുന്നു. ;അവന്റെ മാതാപിതാക്കള് അവനെ വിലക്കി. ;1
കുളിമുറി വെള്ളം കയറി. ;cause;ടോയ്ലറ്റ് നിറഞ്ഞു. ;വാട്ടര് ഹീറ്റര് കേടായി. ;0
കുഞ്ഞ് അതിന്റെ ഉടമയുടെ അടുത്ത് തന്നെ നിന്നു. ;cause;ഉടമസ്ഥന് നായക്കുട്ടിയുടെ കഴുത്തിൽ ഒരു കോളര് വെച്ചു. ;ഉടമസ്ഥന് നായക്കുട്ടിയെ ഒരു ലീഫില് പിടിച്ചു. ;1
ആ മനുഷ്യൻ അയാളുടെ പ്രതിഫലനം കണ്ടു. ;cause;അവന് ആ വലിയ മരത്തിന് കീഴില് നിന്നു. ;ശാന്തമായ തടാകത്തിന് മുകളില് അദ്ദേഹം നിന്നു. ;1
എന്റെ കാമുകിയുടെ ഫോൺകോൾ എനിക്ക് കിട്ടിയില്ല. ;effect;ഞാന് അവളെ തിരികെ വിളിച്ചു. ;ഞാന് അവളെ അത്താഴത്തിന് കണ്ടുമുട്ടി. ;0
കുടുംബം അയൽപക്കത്തെല്ലാം തിരഞ്ഞു. ;cause;അവരുടെ നായ വീട്ടിൽ നിന്നും ഓടിപ്പോയി. ;അവരുടെ വീട്ടിൽ നിന്ന് വിലപിടിപ്പുള്ള ആഭരണങ്ങൾ കാണാതായിരുന്നു. ;0
ഞാന് ശ്വാസം വലിക്കുമ്പോൾ എന്റെ ശ്വാസം ഞാന് കണ്ടു. ;cause;കാലാവസ്ഥ തണുപ്പായിരുന്നു. ;എന്റെ നെഞ്ചു കട്ടപിടിച്ചു. ;0
തൊഴിലാളികള് ഒരു യൂണിയന് രൂപീകരിച്ചു. ;cause;അവര് ക്ക് വേലയുടെ മെച്ചപ്പെട്ട അവസ്ഥയാണ് വേണ്ടിയിരുന്നത്. ;അവരുടെ തൊഴിലുടമ അവരുടെ വേതനം ഉയര് ത്തി. ;0
ഞാൻ ഒരു ആപ്പിൾ പൈ ഉണ്ടാക്കി. ;effect;അടുക്കളയിൽ ഒരു ദുർഗന്ധം നിറഞ്ഞു. ;ഒരു ചൂടുള്ള സുഗന്ധം അടുക്കളയിൽ നിറഞ്ഞു. ;1
