premise;question;choice1;choice2;label
Tiang nénten sabar malih. ;cause;Timpal tiange ngaenang tiang ngantosang. ;Timpal tiange rauh ring galah sane sampun kapastiang. ;0
Negara-negara sané maperang punika meled pisan mangda wenten dame. ;effect;Ipun nglimbakang sanjata nuklir. ;Ipun negosiasi indik pakta. ;1
Anaké punika nginum ubad anggén sirep. ;effect;Ida rumasa sirep. ;Ida punika sungkan panes. ;0
Anak istri punika nabrak sofa. ;effect;Cokor sofaé ulung. ;Ida ngerusak lututnyane. ;1
Anaké punika ngempetang baloné. ;effect;Baloné punika puun. ;Baloné punika makeber. ;0
Dane punika sami pada rauh saking makudang-kudang kota. ;effect;Ipun ngempak kopernyane. ;Ipun sampun mamargi ka bandara. ;0
Tiang ngigel ring buah persiké punika. ;effect;Peach punika mabul. ;Jamu punika raris kaketisang. ;1
Tangan tiangé dados lengket. ;cause;Tiang ngajeng donut. ;Titiang seneng pisan ring barang-barang sane manis. ;0
Tiang ngedorong jelanané. ;effect;Pintu mabukak. ;Pintué sampun kakunci. ;0
Para aktivis ngaonang produk punika. ;cause;Produk punika kauji antuk jaminan kualitas. ;Produk punika kakaryanin antuk buruh alit. ;1
Tiang ngetrokan tembok. ;effect;Wenten bikul sane medal saking bungunge punika. ;Debu raris medal saking bungut punika. ;1
Anake istri punika iri ati ring semetonnyane. ;cause;Adin ipuné liang pisan. ;Adin ipuné sampun palas. ;0
Tiang ngucur anggur ring kaos tiangé. ;effect;Tiang nganggén payuk. ;Tiang magentos baju. ;1
Jero kasir ngampakang mesin kas. ;cause;Pelanggan punika ngerereh dompétnyané. ;Jero punika raris ngaturang jinah ring anake istri punika. ;1
Musisi ring margi punika ngawinang akeh anake rauh. ;effect;Anake akeh pada ngedumang jinah ring dane. ;Raris anake akeh punika sami pada budal. ;0
Anake alit punika raris nangis ring anake sane ngumbah rare punika. ;cause;Ia kangen teken reramanne. ;Daweg punika galah ngajeng. ;0
Radar piloté nyantenang bada. ;effect;Piloté nglintangin bada. ;Piloté makeber nglintangin bada. ;0
Punyan kayune punika nganteg daunnyane. ;effect;Daun-dauné mawarna. ;Daun-dauné makumpul ring tanahé. ;1
Anake alit punika setata setata geting ring deweknyane. ;effect;Ia makeneh lakar maplalianan kartu ngajak nyama luhne. ;Ia makeneh lakar ngaenang adinne ngigel. ;1
Anak alit punika ngadu ring genah kosan. ;effect;Ajinnyane ngicen ida nginem soda. ;Ajinnyane ngejuk mobil ring tongos bensin. ;1
Anake alit punika raris ngentungang saang ring toyane punika. ;effect;Ikané punika raris malaib saking genah toyané. ;Ikan punika raris malayar ngungsi genah ajengannyane. ;1
Pikayunan politik anake istri punika magentos. ;effect;Dané ngentosin pahan partai. ;Dané sareng ring aksi protes. ;0
Sink kamar mandié sampun sumbat. ;effect;Tiang nguripang kran. ;Tiang ngenahang deterjen ring jeroan. ;1
Para panumpangé tedun saking kereta api. ;cause;Keréta api rauh ring stasiun. ;Kereta api punika nyerit. ;0
Anake punika raris ngenahang limannyane ring amplop-amplop sane majemuk. ;effect;Ida ngenahang cap ring amplop punika. ;Ida ngubetang bungkusé. ;1
Timpal-timpalne tusing buin matemu. ;cause;Ipun seneng sareng-sareng. ;Ipun ngungsi ka kota sané matiosan. ;1
Juru bacakané nyidaang ngubadin jinah perusahaan. ;effect;Dané kapademang ri tatkala ngambil swadharmannyané. ;Ipun polih cuti sakit. ;0
Tiang nyingakin jam. ;cause;Tiang ningeh jam majalan. ;Tiang makeneh mariksa jam. ;1
Tangan tiangé ngempet. ;cause;Tiang nulis esai punika antuk tangan. ;Tiang miwah kurenan tiange saling sautin. ;0
Boloté punika sayan ngiket. ;cause;Tiang ngentosin bautne. ;Tiang ngalinggihin kunci punika. ;1
Pasangan punika ngénter kontrak nyewa apartemen. ;effect;Pasangan punika raris ngungsi ka apartemen punika. ;Kotané ngukum umah punika. ;0
Anake istri punika raris negak ring jabaan pameremannyane. ;cause;Dané meled nyingakin suryané surup. ;Ipun mitaenang ipun nyingakin kilap. ;0
Anaké punika mabusana jas selam ring toyane. ;cause;Dané nénten uning nglangi. ;Toyane punika nenten dalem pisan. ;0
Anak istri punika iwang nyurat ring mesin pengolah teks. ;effect;Dané ngusap suratan punika. ;Ipun ngetok tombol backspace. ;1
Anake luh ento matimpuh-timpahin timpal-timpalne. ;cause;Dané polih nilai sané nénten becik. ;Dané ngamolihang jayanti. ;1
Sawahé punika bek madaging lumpur. ;cause;Ring wengi punika raris sabeh bales pisan. ;Irika akeh wenten padang rumpuh. ;0
Anake luh ento pules pesan. ;cause;Ipun maletan awengi ring hotel. ;Ia lali ngenahang jam alarmne. ;1
Anake punika raris nganggen sanganan. ;cause;Ida malinggih ring genah sane teduh. ;Ida lunga ka pasisi. ;1
Para peneliti muktiang teori punika. ;effect;Para peneliti nulak teori punika. ;Jadma sané ngidepang teori punika. ;1
Para suporter ring pacentokané punika raris ngeling. ;cause;Pacentokané raris kalanturang antuk galah tambahan. ;Sang sané nepas nepasin iwang. ;1
Tiang nyatet kombinasi tiang ring kunci. ;effect;Tiang nutup kunci. ;Kunciné punika mabukak. ;1
Anake punika sayan maweweh-weweh akehipun. ;effect;Bapanne ngaenang pianakne pipis. ;Bapanne raris ngambil liman pianakne. ;1
Saljune sampun ngebekin margi. ;effect;Tiang ngumpul salju dados bola salju. ;Tiang ngicalang saljune punika. ;1
Para juru kajak ngerauhin dayungnyane. ;effect;Kayak punika raris rauh ring pasisi. ;Kayak punika nabrak ombak. ;0
Anake luh ento tusing nyidayang ngendep sepeda. ;effect;Ipun ngutang kemudi. ;Ipun nabrak pager. ;1
Tiang nguripang kipas angin. ;effect;Toyane punika raris ngetisin cokor tiange. ;Tiang marasa kadi udara dingin ngliwatin tiang. ;1
Para peselancaré mawali ka pasisi. ;cause;Ipun sami sampun leteh. ;Ipun nyingakin guak. ;1
Tiang ngisep colokan ring bak mandi. ;effect;Toyane punika raris medal saking bak. ;Toyane punika raris nylempoh ring tanahe. ;0
Sang lanang rumasa iwang santukan nenten satia ring rabinnyane. ;effect;Dané nganikayang sang istri nénten satia ring sang lanang. ;Dané ngakuang nénten satia ring ipun. ;1
Tinta ring posteré sampun makenyem. ;cause;Tiang ngantosang mangdané tinta punika tuh. ;Tiang ngencebang yeh ring poster punika. ;1
Anak alit punika bangun raris jerit-jerit. ;cause;Ida sampun ngugut. ;Ida ngumbah kasur. ;0
Anake alit punika nganampekin mejan antuk cokornyane. ;effect;Bapannyane raris negak ring mejane. ;Ajinnyane sane ngajahin. ;1
Timpal tiange ngaksi tiang. ;cause;Tiang nyerit adannyane. ;Tiang nguntul. ;0
Pamréntah punika nyangsarain rakyatnyané. ;effect;Parajanane sami pada brontak. ;Parajanane sampun pada kadaptar jagi milih. ;0
Anake alit punika sampun ical ring tengah alase. ;effect;Ida ngwangun kemah. ;Ipun jerit-jerit nunas tulung. ;1
Anak istri punika sampun lunga ka dura negara. ;cause;Dané meled malajah ngambar. ;Dané meled malajah indik budaya tiosan. ;1
Anake punika iri ati ring timpalnyane punika. ;cause;Timpal ipuné polih panugrahan. ;Timpal ipuné makarya ngantos wengi. ;0
Anake punika sampun manggihin anak lianan. ;cause;Ia ngigel. ;Ida sedek makarya pamineh-pamineh. ;0
Rambut anake punika mawarna kuning. ;cause;Ida ngenahang pemutih ring tengah. ;Ida ngenahang sampo ring jeroné. ;0
Sang seniman ngaryanin karya anyar. ;cause;Dané nganikayang pakaryannyané sané sampun lintang. ;Ipun marasa polih inspirasi. ;1
Putran danene raris nilar umahnyane. ;cause;Ida sampun kalugra medal saking militer. ;Ia lakar masekolah di perguruan tinggi. ;1
Buku-buku ulung saking rak bukuné. ;cause;Rak-raknyané bek antuk lebu. ;Geringgitan bumi ngrebehang rak buku punika. ;1
Listrik ring umah titiangé matilar. ;effect;Tiang ngalangin lampu. ;Tiang ngareset pemutus sirkuit. ;1
Tiang sareng ipun numpak roller coaster. ;cause;Punika sané ngawinang jejeh. ;Punika kanten becik. ;1
Keranjang jagungé punika raris ngawitin makeplug. ;cause;Tiang ngenahang mentega ka tasé punika. ;Tiang ngelemang ring microwave. ;1
Wit sané ulung ring kabel listrik. ;effect;Listrik ring genah punika matilar. ;Prakiraan cuacaé maosang anginé pacang nibenin. ;0
Sang sané mapidarta ngicénin komentar sané nénten manut ring politik. ;effect;Ida ngawinang penontoné marasa jengah. ;Ida ngawinang duka para penontoné. ;1
Tiang nyuduk dewek tiangé aji pin punika. ;effect;Tlektekang pisan munyin tiange. ;Jeriji getih marupa tetebus ring jerijin tiange. ;1
Ikané punika ngambang ring toyane. ;cause;Ipun seduk. ;Ipun sampun padem. ;1
Suaran anake punika sakadi suaran anak kolok. ;cause;Dané sungkan. ;Dané suud nginem roko. ;0
Pintu lifté mabukak. ;cause;Lift rauh ring lantai sané kaaturang. ;Lifté macemplung ring pantaraning lantai. ;0
Anaké punika malaib saking umah. ;cause;Dané ngapus reramannyané. ;Meme bapannyane ngukum ipun. ;1
Kamar mandié kacemerin toya. ;cause;Toileté sampun makebyah. ;Panas yehnyané usak. ;0
Anaké punika kantun nampek ring gustinnyané. ;cause;Sang sané nuénang sampun ngrangsuk guling ring anaké alit punika. ;Sang sane madue asu punika raris ngambel asu punika. ;1
Anake punika jeg manggihin gegambaran ragan idane. ;cause;Ida ngadeg ring sor wit tarune sane ageng. ;Ida ngadeg ring duur danune sane asri. ;1
Tiang tusing polih telepon saking pacar tiange. ;effect;Tiang sampun nelpon ipun. ;Tiang matemu sareng ipun rikala marayunan. ;0
Kulawargan danene raris nyliksik sawewengkon genahe punika. ;cause;Asu ipuné malaib saking jeroné. ;Sesayut-sesayut sané mael-mael ilang saking umah ipuné. ;0
Tiang nyingakin ambegan tiangé rikala tiang ngutang napas. ;cause;Cuacaé dingin pisan. ;Dada tiangé ngrasayang kaku. ;0
Para karyawan punika ngwangun serikat buruh. ;cause;Ipun meled mangda kahanan pakaryan ipuné becikan. ;Majikan ipuné ngedongorin upah ipuné. ;0
Tiang ngaé jajan apel. ;effect;Gandané sané makenyem nglikub dapuré. ;Gandané sané anget ngenyudin dapur. ;1
Anake istri punika kantun malaib-laiban mamargi. ;cause;Dané nganggén sepatu hak tinggi. ;Ipun ngicalang sepatunnyane. ;0
Panesne makeber saking bokorne. ;cause;Toyane punika raris mendem. ;Tiang sampun nyayubin. ;0
Makasami kaus kakuku sampun ring genah ngumbah. ;effect;Tiang nganggen sandal. ;Tiang nganggen sepatu bot. ;0
Argumen politisi punika kasengguh nénten masuk akal. ;effect;Ida nénten malih polih dukungan saking pamilet. ;Ida katiwakin pamidanda korupsi. ;0
Makasami nénten setuju indik pawiwahan sang kalih punika. ;effect;Pasangan punika raris mobot. ;Pasangan punika malaib. ;1
Wangunan punika kaaturang majeng ring jutawan punika. ;cause;Jero jutawan punika meled mangda wangunan punika kausak. ;Jero jutawan punika ngicénin jinah anggén ngwangun. ;1
Sang madagang punika nalih anake istri punika mamaling. ;cause;Sang madagang nyingakin anak luh punika ngenahang barang dagangan ring karungnyane. ;Rakan dagangane nulungin anake luh ento ngalih dompet ane demenina. ;0
Negara punika raris nguningayang perang ring wewidangan tetangga. ;effect;Prajurite kapangandikayang medal ka payudan. ;Para prajurit mawali sareng kulawarga. ;0
Mahkamah ngamanggehang kaputusan sané kontroversial punika. ;effect;Ring ajeng gedung pengadilan, wénten kerusuhan. ;Pasangan punika raris ngéwa rabi ring ajeng gedung pengadilan. ;0
Anake luh ento ngrasayang ada ane ngendih. ;cause;Ia ngambil jaje saking toples. ;Ia ngutang jaje-jaje di oven. ;1
Dugas punika sabehé macul. ;effect;Badai punika sayan-sayan ageng. ;Tiang gelis ngranjing. ;1
Wangunan punika sampun kaungsi. ;cause;Lifté nénten malih magingsir. ;Alarm kebakarané majalan. ;1
Ajinne geting teken anakne ane demen mapunyah-punyahan. ;effect;Bapanne meliang pianakne bir. ;Bapanne nglempag pianakne uli jumahne. ;1
Pengacara punika raris munggah ka kantornyané. ;cause;Sekretarisé sampun budal. ;Lifté nénten maguna. ;1
Anake punika raris brangti ring sawitrannyane. ;cause;Timpalné ngrenggeng. ;Timpalné ngaénang ia madaar. ;0
Anake luh ento nyerahang pipisne teken juru gae. ;effect;Jero kasir nyukserahang jinah bolongné ring anak luh punika. ;Jero kasir lali ngicénin sang putri resi. ;0
Anake istri punika kagenahang ring kursi roda. ;cause;Dané lumpuh sangkaning kecelakaan. ;Ipun ngranjing ka rumah sakit nganggén brankas. ;0
Wargi ngantungang panji nasional ring jaba umah ipuné. ;cause;Negara punika ngelingin rahina kamerdékaannyané. ;Panegara punika katiben pikobet ekonomi. ;0
Tim punika kalah ring turnamen. ;effect;Ipun ngawinang fansnyané kuciwa. ;Ipun dados inspirasi majeng ring fansnyané. ;0
Timpal tiange nyambatang ring tiang, mungguing tiang ngelah ajengan ane macemplung di giginan tiange. ;effect;Tiang marasa kimud. ;Tiang marasa bangga ring dewek. ;0
Anaké punika nénten lulus ring ujian sejarah. ;cause;Dané nguratiang paplajahan. ;Ia lali malajah. ;1
Wangunan ring tengah kota uug. ;cause;Kotane punika raris magejeran. ;Kawéntenan kriminalitas ring kotaé sayan nincap. ;0
Pacarné sampun palas sareng ipun. ;effect;Ia mapinunas teken Ida apang Ida buin kaajak. ;Ipun ngajakin reramannyane matemu. ;0
Maka kalih alit-alite punika raris ngambil bola punika. ;effect;Bola punika raris malaib. ;Prabunnyane raris masebun. ;1
I rakuné ngrusak tong sampah. ;cause;Wenten karton ring tong sampah. ;Panutupnyané sampun kapuputang saking tong sampah. ;1
Anaké punika ngusap-usapang pensil. ;cause;Punika murah. ;Punika nénten ngawé manah. ;1
Juru kasir nénten naur jinah ipuné. ;cause;Ipun kélangan resi. ;Busana punika nénten muat. ;0
Kakratik kulit tiange daleman pisan. ;effect;Gelisang sampun. ;Punika sané ngawinang bekas. ;1
Jadmane ring kreta punika sami pada pakrimik. ;cause;Ida nganengneng tanahe. ;Ida mabaos ring ragan idane ngraga. ;1
Anak alit punika ngutang sisan-sisan roti ring tanahe. ;effect;Semut-semut punika pada ngrangsukin rotine punika. ;Anake alit punika raris ngambil rotine punika tumuli karanjingang ring genahnyane. ;0
Anake istri punika raris ngaturang selah ring nyamannyane sane luh. ;cause;Nyoman anake luh punika raris ngleserang limanipune. ;Adin danene raris nangis. ;1
Anake punika ngambil jinah perak akidik. ;cause;Bibihné macepol. ;Dané jejeh indik ambunnyané sané kaon. ;1
Pasangan punika raris mamargi dumunan jagi nonton acara punika. ;cause;Ipun sampun nyumponin kawéntenan lalu lintas ring teater. ;Ipun polih pituduh jalan ka teater. ;0
Anak istri punika nénten lunga ka genah makarya. ;effect;Bosnyané ngajumang ipun. ;Timpal ipuné makarya ring genah sané pateh. ;1
Anake punika raris ngedengang tangannyane ring anake sane nalih anake punika. ;cause;Ida nyokong tetujon ipune. ;Ida nyisipang ipun sami, tur maosang mungguing ipun sami pada buduh. ;0
Manah aktoré makenyem pisan sadurung dané maplalian. ;cause;Dané madué rasa takut ring panggung. ;Dané malajahin gatra-gatra punika. ;0
Tiang sampun kaleson. ;effect;Tiang ngitungang pipis tiange. ;Tiang ngunggahang peta. ;1
Woh-wohan sané sampun masak punika kantun ring tengahing surya. ;effect;Punika sampun kajengang. ;Punika sampun masebun. ;1
Mobilnyané rusak. ;cause;Tiang nguripang motor. ;Mesinnyané panes. ;1
Anake punika sakit punggung. ;effect;Dané ngrauhin psikiater. ;Ia tetep sirep makudang-kudang dina. ;1
Tiang ngenyit api ring genah api. ;cause;Tiang kehabisan kayu api. ;Ring jeroan dingin pisan. ;1
Anake istri punika nenten malih malaib-laiban. ;cause;Ipun keni kram ring sisin batisnyané. ;Ipun polih galah malih. ;0
Tiang ngetok jelanan umah timpal tiange. ;effect;Tetangga tiange ngajakin tiang macelep ka jeroan. ;Tetanggalan tiange sampun makaon saking jeronnyane. ;0
Anake istri punika raris jerit-jerit santukan dane kalintang osek. ;cause;Timpalnyane iwang ngresepang pikobetnyane. ;Timpalnyane raris ngucapang pangayu bagia ring ipun. ;0
Sang guru raris muji sisyane punika. ;cause;Sang sisia nyaurin antuk pasaur sané patut. ;Sang sisia nénten purun nyaurin pitaken punika. ;0
Anak istri punika nénten malih madué jaja. ;effect;Ipun lunga ka uma. ;Ipun ka supermarket. ;1
Tiang matemu sareng timpal tiangé sané sampun sué. ;effect;Tiang nyritayang rahasia ring ipun. ;Tiang ngrangkul ipun. ;1
Anak istri punika nenten kayun macebur ka danune punika. ;cause;Ipun polih ulam. ;Punika sakadi keni pinungkan. ;1
Sang sisia rauh ring kelasnyané sané payu pisan. ;cause;Payungnyané rusak. ;Sepedanyané sampun kaajak. ;0
Kursor ring layar komputer magingsir. ;cause;Sang sané nganggén klik mouse. ;Sang sané nganggén punika ngingsirang mouse. ;1
Sang supir raris ngungsi. ;cause;Wenten kecelakaan ring margi utama. ;Ipun nututin mobilé ring arepnyané. ;0
Tiang ngantungang kain lenen sane sampun basah ring tali pangangge. ;effect;Wastra punika raris tuh. ;Linen sane macet. ;0
Anake istri punika raris nganggen kacamata. ;cause;Sinar suryane galang pisan. ;Ipun nyambat taksi. ;0
Anake punika tumuli maliat ngeton langite sane ening. ;cause;Dané mapangapti yéning sampun masan panes. ;Dané marasa yéning punika wantah sané pinih becik. ;1
Titiang marasa lemet pisan. ;effect;Tiang makeneh enggal sirep. ;Tiang nénten sirep selami punika. ;0
Anake punika raris mamargi ka genah anake ngetep bokipune. ;cause;Ida sampun ngamecikang rambut idane. ;Rambutne suba nyansan lantang. ;1
Anak alit punika raris ngapus timpalnyane sane anyar. ;cause;Anak alit punika nyambut timpalnyane sane anyar punika. ;Anak alit punika nénten seneng ring timpal kelasnyané sané anyar. ;1
Tiang dot nginem susu. ;cause;Tiang ngajengang jaje. ;Tiang sedeng makarya roti. ;0
Dugas punika raris ujan. ;effect;Supirné nyunarin lampu. ;Sang supir raris nguripang mobilé. ;0
Parkir ring wangunan punika nénten wénten sané negakin. ;effect;Tiang parkir ring seberang jalan. ;Tiang parkir ring samping pamedal. ;1
Pangawi punika nénten prasida nyujur galah sané kacumpuin antuk nyuratang unteng-untengnyané. ;cause;Ipun madué blok panulis. ;Dané ngedit naskah punika. ;0
Rakan tiangé raris ngusapin tiang. ;cause;Tiang nunas mangda prasida mabaos sareng sang sané ngawasin. ;Tiang ngicénin nomor identifikasi tiangé. ;0
Anginé nyonsot saking jendélané sané mabukak. ;effect;Suaran jelanané nyareng. ;Galahnyane nglincak. ;1
Listrik ring umah titiangé matilar. ;cause;Tiang ngilangang lampu. ;Tiang nglempag sekering. ;1
Sang olahragawan raris ngrenggut. ;cause;Ida ngusap-usap awak ring penyingakané. ;Ida ngunggahang prabuné ring duur sirahnyané. ;1
Pelajar punika mautsaha ngitungang antuk pikayunan. ;effect;Dané ngambil kalkulator. ;Ida bingung. ;1
Bayi ngantuk. ;cause;Bapanne ngentosin popok anake cerik ento. ;Bapanne ngeling-elingang anake alit punika. ;1
Anake luh ento ngentungang balon yehne ka anake muani ento. ;effect;Anake alit punika sampun keni gegésonan. ;Anake alit punika raris keni pinakit. ;1
Sang sané ngambil gambar lali nganggén lampu kilat ring kameranyané. ;effect;Foto-fotone punika dados leleh. ;Samian sané wénten ring foto nénten kayun mesem. ;0
Tiang nulak undangan ring pesta ulang tahunne. ;cause;Tiang marasa sepi. ;Tiang sampun matilar saking kota. ;1
Tiang malatih. ;cause;Titiang marasa degdeg ring manah. ;Tiang jejeh pisan. ;0
Tiang nglemesin sponsé sané uyah punika. ;effect;Punika sampun ngisep toya. ;Toyane punika raris nyat. ;1
Para tamiu punika raris malayar antuk kapal feri ka genah punika. ;cause;Resor punika sampun kadagingin. ;Resor punika magenah ring satunggil nusa. ;1
Anaké punika sampun madué tato. ;cause;Ipun jejeh teken jarum. ;Ipun meled pisan dados anak dursila. ;1
Wenten montor sane tan uningin tiang, mararian ring arepan umahan tiange. ;effect;Tiang marasa curiga. ;Tiang sampun nelpon polisi. ;0
Sang sané ngamademang punika nyerah. ;cause;Bukti punika nyihnayang dane sareng sami. ;Nenten wenten bukti sane nyihnayang dane iwang. ;0
Anak lanang sané lemet punika raris ngambil pamutus pacang ngirangin awaknyané. ;effect;Ida nenten malih nunas permen. ;Dané nyingkahang kafein. ;0
Anake luh ento ngenjekin es. ;effect;Ipun ngeles. ;Ipun ngeling. ;0
Anak istri punika nganggen gelang ring arepnyane. ;cause;Ipun nénten sirep selami wengi. ;Ia ngajak pianakne masare. ;0
Lava sané medal saking gunung marapi punika. ;cause;Gunung punika raris malepuk. ;Gunung punika nénten aktif. ;0
Anake luh ento ngrangsuk sapatune. ;cause;Ipun uning ring makasami anake ring pesta punika. ;Dané makeneh matilar saking partai. ;1
Tiang naur juru parkir ring genah pamuputan. ;effect;Ipun nglugrain titiang nglintangin genah pamuputan. ;Ipun ngejuk tiang ring genah tiang naur pajeg. ;0
Sang sané ngenterang punika bangkrut. ;cause;Dané ngadol saham perusahaannyané. ;Ia ngura-ura kasugihanne. ;1
Anake punika raris tangkil ring dokter. ;cause;Dokteré sampun cuti. ;Anake punika marasa sungkan. ;1
Tiang medal saking kamaré saking jendéla. ;cause;Umahne ngendih. ;Genahne puyung. ;0
Jari-jarine punika raris dados lemet. ;cause;Ida sampun mandi panjang. ;Dané ngusap tangannyané antuk sabun. ;0
Tiang nyilurin susu punika. ;cause;Susu punika rasanipun pait. ;Bibih tiange tuh. ;0
Tiang sampun lempas saking bis. ;effect;Tiang makelo ka kantor. ;Tiang telat mantuk ka genah makarya. ;1
Truké punika masebatan sareng mobilé. ;effect;Truk punika nyansan ngelis. ;Mobilé punika uug. ;1
Tim punika ngapus kontes punika mangda becik antuk ipun. ;effect;Ipun sané menang. ;Ipun nénten malih masekolah. ;0
Botol soda punika nyerit. ;cause;Tiang ngalinggihin botol punika. ;Tiang ngalingkus topiné. ;1
Anake alit punika sampun tan kicen ngranjing ka umahnyane. ;effect;Dané nyusup ngeranjing saking jendéla sané mabukak. ;Ida munggah ka duur umahe punika. ;0
Suaran jelanané nyareng. ;effect;Sang tamiu raris ngampakang lawange. ;Anake istri punika ngintip saking bungas korine. ;1
Anake punika ngletehin panganggennyane. ;effect;Ida sampun nyuciang. ;Ipun ngantungang ring lemari. ;0
Anake luh punika ngusap-usapin tabung toothpaste punika. ;effect;Upakara punika metu saking tabung. ;Anake luh ento nyilurin lakar lakar lakar lakar lakar lakar. ;0
Kapademang krama sipil saking perangé punika sayan nincap. ;effect;Para pacifist nglaksanayang protes. ;Para pacifist ngelaksanayang parade. ;0
Anake luh ento nguntul talin rambutne. ;cause;Ipun ngiket pita. ;Pita punika sakadi anak alit. ;1
Anake punika sampun polih operasi plastik. ;effect;Ida sampun lingsir. ;Ida nyingakin truna. ;1
Anak ayam sané alit medal saking jaja. ;cause;Telur punika raris leb. ;Tiang ngrusak jaja. ;0
Jadmane punika padem ulihan seduk. ;effect;Ida sampun seda. ;Ida malaib. ;0
Anaké punika nénten malih tegteg ring undagané. ;effect;Ida munggah ring undagan. ;Ia ulung uli undagané. ;1
Anak alit punika ngrered. ;cause;Dané nginem gelas soda. ;Ida ngampakang soda punika. ;0
Wenten angin dingin sane nglintik saking jendelane. ;effect;Tiang makenyem. ;Tiang ngeling. ;1
