question;answer;answer_ab
"硬幣是頭上的. 艾妮不會硬幣. 托諾投了硬幣. 沙倫投了硬幣. 德洛雷斯投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 沒有任何理由. 利比不會投硬幣. 丹尼爾投了硬幣. 紅色投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 喬治沒有投硬幣. 納塔莉亞不會投硬幣. 布萊恩特投了硬幣. 這樣的情況下, 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 不會投硬幣. 歐妮絲沒有投硬幣. 喬瑟夫投了硬幣. 休沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 梅洛迪沒有投硬幣. 拉米羅沒有投硬幣. 沒有任何人會把硬幣翻. 雅各沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 沒有任何理由. 布萊娜投了硬幣. 麥克風投硬幣, 沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 克里斯托弗不會硬幣. 德比投了硬幣. 沒有任何問題. 塔米投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 摩根投了硬幣. 佩爾拉並沒有投硬幣. 喬阿沒有投硬幣. 瑪爾塔沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 尼投了硬幣. 哈利不會硬幣. 傑西卡不會投硬幣. 霍拉西奧投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 畢利不會投硬幣. 帕洛馬不會投硬幣. 坦納沒有投硬幣. 羅爾沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 雷娜沒有投硬幣. 德文沒有投硬幣. 羅莎琳達不會投硬幣. 波莉娜沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 艾克塞爾投了硬幣. 奧斯瓦爾多投了硬幣. 沒有任何理由. 塞爾維亞投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 艾米利諾投了硬幣. 莉花投了硬幣. 威德投了硬幣. 維爾瑪不會硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 利諾沒有投硬幣. 瑪麗爾不會硬幣. 沒有任何人會投硬幣. 伊莉莎白投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 傑基投了硬幣. 索科羅投硬幣, 瑪克投了硬幣. 瓦那沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 毛里西奧投了硬幣. 李沒有投硬幣. 瑪迪不會硬幣. 利投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 盧本投了硬幣. 伯納多投了硬幣. 艾瑞爾不會投硬幣. 利投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 菲利普沒有投硬幣. 艾傑投了硬幣. 尼投了硬幣. 奧古斯托投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 艾里投了硬幣. 莉花不會投硬幣. 艾略特投了硬幣. 肯德里克投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 瑪格麗塔投了硬幣. 沒有任何問題. 恩投了硬幣, 塞利娜投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 沒有任何一項行動, 科迪不會投硬幣. 伊賽亞斯投了硬幣. 喬瓦尼投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 肯尼迪投了硬幣. 吉尼不會硬幣. 伊莉亞娜投了硬幣. 沒有任何人會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 我們不需要 卡桑德拉投了硬幣. 歡樂並沒有投硬幣. 這樣的情況下, 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 努比亞出一枚硬幣. 薩拉沒有投硬幣. 沒有任何人會把錢投. 這樣的情況下, 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 艾爾不會硬幣. 卡斯帕爾投了硬幣. 索尼沒有投硬幣. 賽蒙投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 斯凱拉投了硬幣. 克里西不會投硬幣. 梅斯蒂投了硬幣. 這種情況下, 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 該如何使用這個方法? 尼哈不會硬幣. 艾莎不會硬幣. 波爾塔薩沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 卡米洛投了硬幣. 貝基不會投硬幣. 艾莉莎沒有投硬幣. 沒有任何人會把硬幣翻. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 這種情況下, 萊斯利投了硬幣. 史泰西投了硬幣. 格麗德不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 梅格不會投硬幣. 他沒有投硬幣. 格拉德投了硬幣. 利莉亞投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 丹尼投了硬幣. 卡洛投了硬幣. 這樣的情況下, 傑西投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 切里不會投硬幣. 里科沒有投硬幣. 泰奧投了硬幣. 沒有任何理由. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 雅典大不投硬幣. 梅根不會硬幣. 秋天並沒有翻硬幣. 羅伯特沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 這種情況在美國發生, 梅雷迪斯投了硬幣. 喬伊不會硬幣. 羅比不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 這樣的情況下, 沒有任何理由. 薩利塔不會投硬幣. 艾倫投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 沙里投了硬幣. 貝拉投了硬幣. 利莎沒有投硬幣. 梅拉不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 拉扎羅並沒有投硬幣. 娜投了硬幣. 查洛特投了硬幣. 珍貴的出硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 伊梅爾達投了硬幣. 沒有任何理由. 麥克沒有投硬幣. 利戈貝托投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 艾希希投了硬幣. 沒有任何的輯. 瓦倫不會投硬幣. 艾米爾投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 我們不需要硬幣, 喬安拿投了硬幣. 達林不會投硬幣. 羅希特沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 朱利塔投了硬幣. 扎卡里投了硬幣. 沒有任何問題. 泰森不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 維森特沒有投硬幣. 戴安娜沒有投硬幣. 凱西不會投硬幣. 林沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 克雷格投了硬幣. 迪隆並沒有投硬幣. 羅伊不會拋硬幣. 格里塞爾達不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 盧比不會硬幣. 戴西不會硬幣. 雅迪拉投了硬幣. 沒有任何人會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 戴夫沒有投硬幣. 厄涅斯托沒有投硬幣. 利亞姆沒有投硬幣. 瑪莎沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 伊拉投了硬幣. 波拉投了硬幣. 沒有任何人會投硬幣. 瑪麗亞沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 曼尼什並沒有投硬幣. 盧投了硬幣. 卡爾沒有投硬幣. 唐投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 艾爾文投了硬幣. 漢斯投了硬幣. 摩西沒有投硬幣. 尼可不會硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 沒有任何理由. 該如何使用這些工具? 沒有任何人會把硬幣翻轉. 泰爾沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 莫拉投了硬幣. 塞爾文並沒有投硬幣. 塔比莎投了硬幣. 吉諾投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 羅森多投了硬幣. 莎拉不會投硬幣. 艾瑞卡不會投硬幣. 喬治亞沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 洛雷娜沒有投硬幣. 沙娜沒有投硬幣. 普里西拉不會投硬幣. 沒有任何的票. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 諾爾不會投硬幣. 拜倫投了硬幣. 沒有任何幣. 達林並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 查瓦投了硬幣. 羅莎莉亞不會投硬幣. 卡爾特沒有投硬幣. 林達投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 梅根不會投硬幣. 奈俄米不會投硬幣. 以色列並沒有投硬幣. 瑪麗投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 利投硬幣, 卡蘭不會投硬幣. 這種情況並不常見. 艾倫投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 拉伊拉不會投硬幣. 奧德里不會硬幣. 格倫不會投硬幣. 羅恩達不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 雷吉娜沒有投硬幣. 喬爾沒有投硬幣. 沒有任何法律規定, 伊萊不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 沒有任何理由. 不會投硬幣. 維基投了硬幣. 伊萊亞斯投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 俄羅斯投硬幣, 伯塔沒有投硬幣. 曼迪不會硬幣. 利迪亞投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 斯坦沒有投硬幣. 瑪利尼投了硬幣. 桑提亞哥投了硬幣. 維維亞娜投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 卡洛爾投了硬幣. 威廉投了硬幣. 提菲尼投了硬幣. 希拉里不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 沒有任何問題. 吉安娜沒有投硬幣. 迪翁投了硬幣. 泰莎投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 路易斯不會投硬幣. 沒有任何人會把錢投. 我們不需要硬幣, 拉維並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 伊斯薩投了硬幣. 肯德拉投了硬幣. 伊格納西奧投了硬幣. 亨利投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 斯蒂諾投了硬幣. 拉瑪爾投了硬幣. 弗朗西斯科投了硬幣. 里娜投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 利克投了硬幣. 瑪麗莎投了硬幣. 菲莉斯投了硬幣. 波妮投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 羅倫沒有投硬幣. 威斯投了硬幣. 迪恩沒有投硬幣. 哈利投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 麥克斯威爾並沒有投硬幣. 喬西投了硬幣. 我們不該這樣做. 喬並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 利茲不會投硬幣. 沒有任何理由. 蘇雷什沒有投硬幣. 維拉不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 特爾不會投硬幣. 伊內斯沒有投硬幣. 瓦萊利亞投了硬幣. 弗朗西斯卡沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 羅恩投了硬幣. 卡爾投了硬幣. 喬安不會投硬幣. 將硬幣投. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 薩莉投了硬幣. 塞迪投了硬幣. 克里斯蒂沒有投硬幣. 艾莉投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 托馬斯沒有投硬幣. 尼克投了硬幣. 索伊拉投了硬幣. 卡爾文並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 蓋伯沒有投硬幣. 杜拉投了硬幣. 艾琳不會投硬幣. 莫德斯托沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 維多利亞投了硬幣. 歐羅拉不會投硬幣. 沒有任何理由. 這樣的情況下, 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 沒有任何問題. 利安娜投了硬幣. 科里娜投了硬幣. 胡安卡洛斯投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 卡羅琳投了硬幣. 薩莎沒有投硬幣. 沒有任何人能對他感到憐憫. 克里投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 塞琳娜不會硬幣. 基莎投了硬幣. 格拉迪斯不會投硬幣. 塞德里克不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 薩爾瑪沒有投硬幣. 沒有任何問題. 格拉迪斯投了硬幣. 莫妮卡投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 拉爾夫沒有投硬幣. 娜投了硬幣. 卡爾沒有投硬幣. 沒有任何人會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 利蒂投了硬幣. 艾米不會硬幣. 艾爾維亞不會投硬幣. 泰德不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 該如何使用? 莫莉不會硬幣. 莫里斯投了硬幣. 該如何使用? 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 沒有任何理由. 卡瑟琳不會硬幣. 喬凡娜沒有投硬幣. 肯特沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 德斯蒙德投了硬幣. 卡米爾投了硬幣. 喬安娜投了硬幣. 沒有任何結果. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 昆頓沒有投硬幣. 這樣的情況下, 索利達沒有投硬幣. 貝卡投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 瑪蒂爾德沒有投硬幣. 將硬幣投. 沒有任何人會把錢投. 沒有任何人會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 這種情況並不常見. 波比不會硬幣. 艾什並沒有投硬幣. 雅克林不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 喬治·路易斯並沒有投硬幣. 莫投了硬幣. 沒有任何理由. 德國沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 卡利不會硬幣. 妮特投了硬幣. 泰斯不會硬幣. 德文沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 納比爾並沒有投硬幣. 瑪琳不會投硬幣. 迪投了硬幣. 吉利安不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 慈善活動是硬幣. 斯維特拉娜沒有投硬幣. 詹米不會硬幣. 沒有任何人會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 德利拉投了硬幣. 艾米莉投了硬幣. 凱西不會投硬幣. 克利福德不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 布萊克投了硬幣. 獵人投硬幣, 羅出一枚硬幣, 斯賓塞不會硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 唐尼投了硬幣. 盧塞羅並沒有投硬幣. 克里斯托弗投了硬幣. 格雷戈里投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 哈登投了硬幣. 瑪雅不會投硬幣. 扎克投了硬幣. 羅伯托投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 斯出一枚硬幣. 維達爾不會投硬幣. 麥克辛投了硬幣. 格洛利亞不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 瑪德琳投了硬幣. 麥肯西不會投硬幣. 路易不會投硬幣. 迪倫投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 沒有任何理由. 泰爾瑪投了硬幣. 里投了硬幣. 羅西塔投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 瓜利爾米娜投了硬幣. 這樣的情況下, 沒有任何理由. 喬尼不會硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 這種情況下, 伊莎貝爾不會硬幣. 沒有任何可能. 哈伊迪不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 瑪格麗特沒有投硬幣. 羅西投了硬幣. 威利投了硬幣. 查琳不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 卡拉投了硬幣. 杜洛雷斯投了硬幣. 庫珀投了硬幣. 丹米翁投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 戴維斯投了硬幣. 朱爾斯不會硬幣. 菲比奧拉投了硬幣. 切莉不會投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 烏鴉投了硬幣. 瑪麗莎不會硬幣. 羅斯投了硬幣. 吉投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 傑夫不會投硬幣. 沒有任何問題. 這樣的情況下, 諾爾並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 克里斯蒂投了硬幣. 艾德華多並沒有投硬幣. 沒有任何理由. 克萊爾沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 艾莉娜沒有投硬幣. 沒有任何人會投硬幣. 艾米娜不會硬幣. 沒有任何問題. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 扎克投了硬幣. 沒有任何問題. 卡里沒有投硬幣. 貝思投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 奧塔格拉西亞投了硬幣. 霍華德不會硬幣. 帕蒂投了硬幣. 德格拉斯投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 喬丹沒有投硬幣. 歐尼投了硬幣. 勞倫斯並沒有投硬幣. 歐拉投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 利蒂西亞投了硬幣. 哈辛托投了硬幣. 納塔莎不會硬幣. 拉斐爾投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 沒有任何人會投硬幣. 沒有任何問題. 利利投了硬幣. 艾洛伊並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 提米不會投硬幣. 卡瑟琳沒有投硬幣. 蓋布里埃爾投了硬幣. 奈特沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 雷蒙多投了硬幣. 喬納森投了硬幣. 該如何使用這些工具? 羅尼投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 艾米投了硬幣. 艾拉不會投硬幣. 艾米爾卡沒有投硬幣. 羅曼並沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 貝利投了硬幣. 盧德斯不會投硬幣. 布萊娜不會投硬幣. 沒有任何問題. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 丹尼拉投了硬幣. 戴安娜不會硬幣. 拉姆投了硬幣. 瑪麗安投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 羅西不會投硬幣. 查理不會硬幣. 麥克投了硬幣. 沒有任何理由. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
"硬幣是頭上的. 艾瑞卡不會投硬幣. 艾莉投了硬幣. 達利烏斯並沒有投硬幣. 雷德投了硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";是的 ;A
"硬幣是頭上的. 格倫達投了硬幣. 貝弗利投了硬幣. 奧古斯丁投了硬幣. 伊戈爾沒有投硬幣. 這樣的情況下, 這裡的""翻轉""是""逆轉"". ";沒有 ;B
