question;answer;answer_ab
"Een munt is heads up. Rena gooit de munt niet om. Devon gooit de munt niet om. Rosalinda gooit de munt niet om. Paulina gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Axel gooit de munt om. Osvaldo gooit de munt. Mildred gooit de munt niet om. Sylvia gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Emiliano gooit de munt. Jasmin gooit de munt. Wade gooit de munt. Vilma gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Lino gooit de munt niet om. Mariel gooit de munt niet om. Aditya gooit de munt niet om. Elisabeth gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Jacky gooit de munt. Socorro gooit de munt om. Mark gooit de munt om. Wanda gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Mauricio gooit de munt om. Lee gooit de munt niet om. Madi gooit de munt niet om. Lizzie gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Ruben gooit de munt om. Bernardo gooit de munt. Ariel gooit de munt niet om. Shelley gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Phillip gooit de munt niet om. Ajay gooit de munt. Janie gooit de munt. Augusto gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Ari gooit de munt. Jasmine gooit de munt niet om. Elliot gooit de munt om. Kendrick gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Margarita gooit de munt om. Anabel gooit de munt om. Shaun gooit de munt. Celina gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Geo gooit de munt niet om. Kody gooit de munt niet om. Isaias gooit de munt om. Giovanni gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Kennedy gooit de munt. Ginny gooit de munt niet om. Iliana gooit de munt om. Sky gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Billy gooit de munt. Kassandra gooit de munt om. Joy gooit de munt niet om. Abe gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Nubië werpt de munt. Sarah gooit de munt niet om. Jalen gooit de munt niet om. Kris gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Ale gooit de munt niet om. Gaspar gooit de munt om. Sonny gooit de munt niet om. Simon gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Skylar gooit de munt. Chrissy gooit de munt niet om. Misty gooit de munt. Kike gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Gavin gooit de munt. Neha gooit de munt niet om. Asha gooit de munt niet om. Baltazar gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Camilo gooit de munt. Becky gooit de munt niet om. Eliza gooit de munt niet om. Rebecca gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Isela gooit de munt. Leslie gooit de munt. Stacy gooit de munt. Ingrid gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Meg gooit de munt niet om. Andrey gooit de munt niet om. Gerard gooit de munt. Lilia gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Denny gooit de munt. Carlo gooit de munt om. Reinaldo gooit de munt. Jessi gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Cheri gooit de munt niet om. Rico gooit de munt niet om. Teo gooit de munt. Jezus werpt de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Alexandria gooit de munt niet om. Meghan gooit de munt niet om. De herfst laat de munt niet omgooien. Robert gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Jr gooit de munt. Meredith gooit de munt om. Zoe gooit de munt niet om. Robby gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Pretty gooit de munt. Jada gooit de munt. Sarita gooit de munt niet om. Allen gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Shari gooit de munt om. Bella gooit de munt. Liza gooit de munt niet om. Maira gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Lazaro gooit de munt niet om. Ana gooit de munt om. Charlotte gooit de munt om. Precious gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Imelda gooit de munt. Andi gooit de munt. Mack gooit de munt niet om. Rigoberto gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Ashish gooit de munt om. Tracey gooit de munt om. Varun gooit de munt niet om. Emil gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Marian gooit de munt niet om. Joanne gooit de munt. Darrin gooit de munt niet om. Rohit gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Julieta gooit de munt. Zachary gooit de munt. Jared gooit de munt. Tyson gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Vicente gooit de munt niet om. Dayana gooit de munt niet om. Kasey gooit de munt niet om. Lin gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Craig gooit de munt om. Dillon gooit de munt niet om. Troy gooit de munt niet om. Griselda gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Rubi gooit de munt niet om. Daisy gooit de munt niet om. Yadira gooit de munt. De kerstman gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Dave gooit de munt niet om. Ernesto gooit de munt niet om. Liam gooit de munt niet om. Marsha gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Ira gooit de munt. Paola gooit de munt. Jose Antonio gooit de munt niet om. Maria gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Manish gooit de munt niet om. Lu gooit de munt. Karl gooit de munt niet om. Don gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Irving gooit de munt. Hans gooit de munt om. Mozes gooit de munt niet om. Nicole gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Micaela gooit de munt niet om. Kevin gooit de munt om. Diamant gooit de munt niet om. Ty gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Maura gooit de munt. Selvin gooit de munt niet om. Tabitha gooit de munt. Gino gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Rosendo gooit de munt. Shayla gooit de munt niet om. Erica gooit de munt niet om. Georgia gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Lorena gooit de munt niet om. Shana gooit de munt niet om. Priscilla gooit de munt niet om. Summer gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Noelle gooit de munt niet om. Byron gooit de munt om. Jane gooit de munt niet om. Darin gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Chava gooit de munt. Rosalia gooit de munt niet om. Kurt gooit de munt niet om. Linda gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Meagan gooit de munt niet om. Naomi gooit de munt niet om. Israël doet niet mee. Marie gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Michele gooit de munt. Karan gooit de munt niet om. Abraham gooit de munt niet om. Ellen gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Laila gooit de munt niet om. Audrey gooit de munt niet om. Glenn gooit de munt niet om. Rhonda gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Regina gooit de munt niet om. Joel gooit de munt niet om. Gerechtigheid laat de munt niet omgooien. Eli gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Janet gooit de munt niet om. Mieren gooien geen munt. Vickie gooit de munt. Elias gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Russ gooit de munt. Berta gooit de munt niet om. Mandy gooit de munt niet om. Lydia gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Tristan gooit de munt niet om. Marleny gooit de munt om. Santiago gooit de munt. Viviana gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Carole gooit de munt. William gooit de munt om. Tiffany gooit de munt om. Hilary gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Amparo gooit de munt om. Gianna gooit de munt niet om. Dion gooit de munt om. Tessa gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Lewis gooit de munt niet om. Azucena gooit de munt niet om. Kai gooit de munt niet om. Ravi gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Issa gooit de munt om. Kendra gooit de munt. Ignacio gooit de munt om. Henry gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Faustino gooit de munt om. Lamar gooit de munt. Fransisco gooit de munt om. Rina gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Angelique gooit de munt om. Marissa gooit de munt. Phyllis gooit de munt. Bonnie gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Loren gooit de munt niet om. Wes gooit de munt om. Dean gooit de munt niet om. Hayley gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Maxwell gooit de munt niet om. Jose gooit de munt om. Beto gooit de munt niet om. Joe gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Liz gooit de munt niet om. Andrea gooit de munt om. Suresh gooit de munt niet om. Vera gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Chantal gooit de munt niet om. Ines gooit de munt niet om. Valeria gooit de munt. Francesca gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Ron gooit de munt. Carl gooit de munt om. Joann gooit de munt niet om. Young gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Sally gooit de munt om. Sadie gooit de munt om. Christie gooit de munt niet om. Ellie gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Tomas gooit de munt niet om. Nic gooit de munt om. Zoila gooit de munt. Calvin gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Gabe gooit de munt niet om. Dora gooit de munt. Aileen gooit de munt niet om. Modesto gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Victoria gooit de munt om. Aurora gooit de munt niet om. Amalia gooit de munt niet om. Prinses gooit geen munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Alec gooit de munt om. Arianna gooit de munt om. Corina gooit de munt om. Juancarlos gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Carolyn gooit de munt om. Sasha gooit de munt niet om. Barmhartigheid is niet zo. Keri gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Selena gooit de munt niet om. Keisha gooit de munt. Gladys gooit de munt niet om. Cedric gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Salma gooit de munt niet om. Pj gooit de munt. Gladis gooit de munt om. Monica gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Ralph gooit de munt niet om. Jeanne gooit de munt. Kyle gooit de munt niet om. Alejandro gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Letty gooit de munt. Aimee gooit de munt niet om. Elvia gooit de munt niet om. Ted gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. April gooit de munt niet om. Molly gooit de munt niet om. Maurice gooit de munt. Jaclyn gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Markus gooit de munt niet om. Kathryn gooit de munt niet om. Giovanna gooit de munt niet om. Kent gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Desmond gooit de munt. Camille gooit de munt. Joana gooit de munt om. Garcia gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Quinton gooit de munt niet om. Sam gooit de munt om. Soledad gooit de munt niet om. Becca gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Matilde gooit de munt niet om. Jan gooit de munt om. Marcel gooit de munt niet om. Mimi gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Manolo gooit de munt niet om. Bobbie gooit de munt niet om. Ash gooit de munt niet om. Jaqueline gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Jorge Luis gooit de munt niet om. Mo gooit de munt. Alexia gooit de munt. Jerry gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Kali gooit de munt niet om. Jeanette gooit de munt. Tess gooit de munt niet om. Devin gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Nabil gooit de munt niet om. Marlene gooit de munt niet om. Wendy gooit de munt. Jillian gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Liefdadigheid gooit de munt om. Svetlana gooit de munt niet om. Jamie gooit de munt niet om. Jose A gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Dalila gooit de munt. Emily gooit de munt om. Casey gooit de munt niet om. Clifford gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Blake gooit de munt om. Hunter gooit de munt. Lou gooit de munt. Spencer gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Donny gooit de munt. Lucero gooit de munt niet om. Christopher gooit de munt om. Gregory gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Hayden gooit de munt. Maya gooit de munt niet om. Zack gooit de munt. Roberto gooit de munt. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Nee, nee. ;B
"Een munt is heads up. Jesús gooit de munt om. Vidal gooit de munt niet om. Maxine gooit de munt om. Gloria gooit de munt niet om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
"Een munt is heads up. Madeline gooit de munt om. Mckenzie gooit de munt niet om. Louie gooit de munt niet om. Dylan gooit de munt om. Is de munt nog steeds omhoog? Merk op dat ""omdraaien"" hier ""omkeren"" betekent. ";Ja, dat klopt. ;A
