question;answer;answer_ab
"Koin adalah kepala ke atas. Lino tidak melempar koin. Mariel tidak melempar koin. Aditya tidak melempar koin. Elisabeth melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Jacky melempar koin. Socorro melempar koin. Mark melempar koin. Wanda tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Mauricio melemparkan koin. Lee tidak melempar koin. Madi tidak melempar koin. Lizzie melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Ruben melempar koin. Bernardo melempar koin. Ariel tidak melempar koin. Shelley melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Phillip tidak melempar koin. Ajay melempar koin. Janie melempar koin. Augusto melemparkan koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Ari melempar koin. Jasmine tidak melempar koin. Elliot melempar koin. Kendrick melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Margarita melempar koin. Anabel melempar koin. Shaun melempar koin. Celina melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Geo tidak melempar koin. Kody tidak melempar koin. Isaias melempar koin. Giovanni melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Kennedy melempar koin. Ginny tidak melempar koin. Iliana melempar koin. Sky tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Billy melempar koin. Kassandra melemparkan koin. Joy tidak melempar koin. Abe melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Nubia membalik koin. Sarah tidak melempar koin. Jalen tidak melempar koin. Kris melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Ale tidak melempar koin. Gaspar melempar koin. Sonny tidak melempar koin. Simon melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Skylar melempar koin. Chrissy tidak melempar koin. Misty melempar koin. Kike melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Gavin melempar koin. Neha tidak melempar koin. Asha tidak melempar koin. Baltazar tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Camilo melempar koin. Becky tidak melempar koin. Eliza tidak melempar koin. Rebecca tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Isela melempar koin. Leslie melempar koin. Stacy melempar koin. Ingrid tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Meg tidak melempar koin. Andrey tidak melempar koin. Gerard melempar koin. Lilia melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Denny melempar koin. Carlo melempar koin. Reinaldo melempar koin. Jessi melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Cheri tidak melempar koin. Rico tidak melempar koin. Teo melempar koin. Yesus tidak membalikkan koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Alexandria tidak melempar koin. Meghan tidak melempar koin. Musim gugur tidak membalik koin. Robert tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Jr melempar koin. Meredith melempar koin. Zoe tidak melempar koin. Robby tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Pretty melempar koin. Jada melempar koin. Sarita tidak melempar koin. Allen melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Shari melempar koin. Bella melempar koin. Liza tidak melempar koin. Maira tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Lazaro tidak melempar koin. Ana melemparkan koin. Charlotte melempar koin. Precious melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Imelda melempar koin. Andi melempar koin. Mack tidak melempar koin. Rigoberto melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Ashish melempar koin. Tracey melempar koin. Varun tidak melempar koin. Emil melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Marian tidak melempar koin. Joanne melempar koin. Darrin tidak melempar koin. Rohit tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Julieta melempar koin. Zachary melempar koin. Jared melempar koin. Tyson tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Vicente tidak melempar koin. Dayana tidak melempar koin. Kasey tidak melempar koin. Lin tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Craig melempar koin. Dillon tidak melempar koin. Troy tidak melempar koin. Griselda tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Rubi tidak melempar koin. Daisy tidak melempar koin. Yadira melempar koin. Santa tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Dave tidak melempar koin. Ernesto tidak melempar koin. Liam tidak melempar koin. Marsha tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Ira melempar koin. Paola melemparkan koin. Jose Antonio tidak melempar koin. Maria tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Manish tidak melempar koin. Lu melempar koin. Karl tidak melempar koin. Don melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Irving melempar koin. Hans melempar koin. Musa tidak melempar koin. Nicole tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Micaela tidak melempar koin. Kevin melempar koin. Diamond tidak melempar koin. Ty tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Maura melempar koin. Selvin tidak melempar koin. Tabitha melemparkan koin. Gino melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Rosendo melempar koin. Shayla tidak melempar koin. Erica tidak melempar koin. Georgia tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Lorena tidak melempar koin. Shana tidak melempar koin. Priscilla tidak melempar koin. Summer tidak membalik koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Noelle tidak melempar koin. Byron melempar koin. Jane tidak melempar koin. Darin tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Chava melempar koin. Rosalia tidak melempar koin. Kurt tidak melempar koin. Linda melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Meagan tidak melempar koin. Naomi tidak melempar koin. Israel tidak membalik koin. Marie melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Michele melempar koin. Karan tidak melempar koin. Abraham tidak membalikkan koin. Ellen melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Laila tidak melempar koin. Audrey tidak melempar koin. Glenn tidak melempar koin. Rhonda tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Regina tidak melempar koin. Joel tidak melempar koin. Keadilan tidak membalik koin. Eli tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Janet tidak melempar koin. Ant tidak melempar koin. Vickie melempar koin. Elias melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Russ melempar koin. Berta tidak melempar koin. Mandy tidak melempar koin. Lydia melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Tristan tidak melempar koin. Marleny melempar koin. Santiago melempar koin. Viviana melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Carole melempar koin. William melempar koin. Tiffany melempar koin. Hilary tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Amparo melempar koin. Gianna tidak melempar koin. Dion melempar koin. Tessa melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Lewis tidak melempar koin. Azucena tidak melempar koin. Kai tidak melempar koin. Ravi tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Issa melempar koin. Kendra melempar koin. Ignacio melempar koin. Henry melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Faustino melempar koin. Lamar melempar koin. Fransisco melempar koin. Rina melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Angelique melempar koin. Marissa melempar koin. Phyllis melempar koin. Bonnie melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Loren tidak melempar koin. Wes melempar koin. Dean tidak melempar koin. Hayley melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Maxwell tidak melempar koin. Jose melempar koin. Beto tidak melempar koin. Joe tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Liz tidak melempar koin. Andrea melempar koin. Suresh tidak melempar koin. Vera tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Chantal tidak melempar koin. Ines tidak melempar koin. Valeria melemparkan koin. Francesca tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Ron melempar koin. Carl melempar koin. Joann tidak melempar koin. Young melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Sally melempar koin. Sadie melempar koin. Christie tidak melempar koin. Ellie melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Tomas tidak melempar koin. Nic melempar koin. Zoila melempar koin. Calvin tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Gabe tidak melempar koin. Dora melempar koin. Aileen tidak melempar koin. Modesto tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Victoria melempar koin. Aurora tidak melempar koin. Amalia tidak melempar koin. Putri tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Alec melempar koin. Arianna melemparkan koin. Corina melempar koin. Juancarlos melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Carolyn melempar koin. Sasha tidak melempar koin. Mercy tidak membalik koin. Keri melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Selena tidak melempar koin. Keisha melempar koin. Gladys tidak melempar koin. Cedric tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Salma tidak melempar koin. Pj melempar koin. Gladis melempar koin. Monica melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Ralph tidak melempar koin. Jeanne melempar koin. Kyle tidak melempar koin. Alejandro tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Letty melempar koin. Aimee tidak melempar koin. Elvia tidak melempar koin. Ted tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. April tidak melempar koin. Molly tidak melempar koin. Maurice melempar koin. Jaclyn melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Markus tidak melempar koin. Kathryn tidak melempar koin. Giovanna tidak melempar koin. Kent tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Desmond melempar koin. Camille melempar koin. Joana melemparkan koin. Garcia melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Quinton tidak melempar koin. Sam melempar koin. Soledad tidak melempar koin. Becca melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Matilde tidak melempar koin. Jan melempar koin. Marcel tidak melempar koin. Mimi tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Manolo tidak melempar koin. Bobbie tidak melempar koin. Ash tidak melempar koin. Jaqueline tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Jorge Luis tidak melempar koin. Mo melempar koin. Alexia melempar koin. Jerry tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Kali tidak melempar koin. Jeanette melempar koin. Tess tidak melempar koin. Devin tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Nabil tidak melempar koin. Marlene tidak melempar koin. Wendy melempar koin. Jillian tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Amal melempar koin. Svetlana tidak melempar koin. Jamie tidak melempar koin. Jose A tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Dalila melemparkan koin. Emily melempar koin. Casey tidak melempar koin. Clifford tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Blake melempar koin. Hunter melempar koin. Lou melempar koin. Spencer tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Donny melempar koin. Lucero tidak melempar koin. Christopher melempar koin. Gregory melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Hayden melempar koin. Maya tidak melempar koin. Zack melempar koin. Roberto melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Jesús melemparkan koin. Vidal tidak melempar koin. Maxine melempar koin. Gloria tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Madeline melempar koin. Mckenzie tidak melempar koin. Louie tidak melempar koin. Dylan melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Ya, tentu saja. ;A
"Koin adalah kepala ke atas. Anastasia tidak melempar koin. Thelma melempar koin. Sheri melempar koin. Rosita melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
"Koin adalah kepala ke atas. Guillermina melempar koin. Evelin melempar koin. Dominique melempar koin. Johnny tidak melempar koin. Apakah koin masih kepala ke atas? Perhatikan bahwa ""flip"" di sini berarti ""balik"". ";Tidak ;B
