question;answer;answer_ab
"Una moneda es cabeza arriba. Gavin lanza la moneda. Neha no lanza la moneda. Asha no lanza la moneda. Baltazar no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Camilo lanza la moneda. Becky no lanza la moneda. Eliza no lanza la moneda. Rebecca no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Isela lanza la moneda. Leslie lanza la moneda. Stacy lanza la moneda. Ingrid no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Meg no lanza la moneda. Andrey no lanza la moneda. Gerard lanza la moneda. Lilia lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Denny lanza la moneda. Carlo lanza la moneda. Reinaldo lanza la moneda. Jessi lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Cheri no lanza la moneda. Rico no lanza la moneda. Teo lanza la moneda. Jesús no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Alexandria no lanza la moneda. Meghan no lanza la moneda. El otoño no lanza la moneda. Robert no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Jr. lanza la moneda. Meredith lanza la moneda. Zoe no lanza la moneda. Robby no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. El bonito lanza la moneda. Jada lanza la moneda. Sarita no lanza la moneda. Allen lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Shari lanza la moneda. Bella lanza la moneda. Liza no lanza la moneda. Maira no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Lazaro no lanza la moneda. Ana lanza la moneda. Charlotte lanza la moneda. Precious lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Imelda lanza la moneda. Andi lanza la moneda. Mack no lanza la moneda. Rigoberto lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Ashish lanza la moneda. Tracey lanza la moneda. Varun no lanza la moneda. Emil lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Marian no lanza la moneda. Joanne lanza la moneda. Darrin no lanza la moneda. Rohit no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Julieta lanza la moneda. Zachary lanza la moneda. Jared lanza la moneda. Tyson no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Vicente no lanza la moneda. Dayana no lanza la moneda. Kasey no lanza la moneda. Lin no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Craig lanza la moneda. Dillon no lanza la moneda. Troy no lanza la moneda. Griselda no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Rubi no lanza la moneda. Daisy no lanza la moneda. Yadira lanza la moneda. Santa no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Dave no lanza la moneda. Ernesto no lanza la moneda. Liam no lanza la moneda. Marsha no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Ira lanza la moneda. Paola lanza la moneda. José Antonio no lanza la moneda. María no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Manish no lanza la moneda. Lu lanza la moneda. Karl no lanza la moneda. Don lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Irving lanza la moneda. Hans lanza la moneda. Moisés no lanza la moneda. Nicole no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Micaela no lanza la moneda. Kevin lanza la moneda. El diamante no lanza la moneda. Ty no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Maura lanza la moneda. Selvin no lanza la moneda. Tabitha lanza la moneda. Gino lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Rosendo lanza la moneda. Shayla no lanza la moneda. Erica no lanza la moneda. Georgia no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Lorena no lanza la moneda. Shana no lanza la moneda. Priscilla no lanza la moneda. Summer no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Noelle no lanza la moneda. Byron lanza la moneda. Jane no lanza la moneda. Darin no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Chava lanza la moneda. Rosalia no lanza la moneda. Kurt no lanza la moneda. Linda lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Meagan no lanza la moneda. Naomi no lanza la moneda. Israel no lanza la moneda. Marie lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Michele lanza la moneda. Karan no lanza la moneda. Abraham no lanza la moneda. Ellen lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Laila no lanza la moneda. Audrey no lanza la moneda. Glenn no lanza la moneda. Rhonda no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Regina no lanza la moneda. Joel no lanza la moneda. La justicia no lanza la moneda. Eli no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Janet no lanza la moneda. La hormiga no lanza la moneda. Vickie lanza la moneda. Elias lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Russ lanza la moneda. Berta no lanza la moneda. Mandy no lanza la moneda. Lydia lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Tristán no lanza la moneda. Marleny lanza la moneda. Santiago lanza la moneda. Viviana lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Carole lanza la moneda. William lanza la moneda. Tiffany lanza la moneda. Hilary no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Amparo lanza la moneda. Gianna no lanza la moneda. Dion lanza la moneda. Tessa lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Lewis no lanza la moneda. Azucena no lanza la moneda. Kai no lanza la moneda. Ravi no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Issa lanza la moneda. Kendra lanza la moneda. Ignacio lanza la moneda. Henry lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Faustino lanza la moneda. Lamar lanza la moneda. Francisco lanza la moneda. Rina lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Angélica lanza la moneda. Marissa lanza la moneda. Phyllis lanza la moneda. Bonnie lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Loren no lanza la moneda. Wes lanza la moneda. Dean no lanza la moneda. Hayley lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Maxwell no lanza la moneda. José lanza la moneda. Beto no lanza la moneda. Joe no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Liz no lanza la moneda. Andrea lanza la moneda. Suresh no lanza la moneda. Vera no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Chantal no lanza la moneda. Inés no lanza la moneda. Valeria lanza la moneda. Francesca no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Ron lanza la moneda. Carl lanza la moneda. Joann no lanza la moneda. Young lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Sally lanza la moneda. Sadie lanza la moneda. Christie no lanza la moneda. Ellie lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Tomas no lanza la moneda. Nic lanza la moneda. Zoila lanza la moneda. Calvin no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Gabe no lanza la moneda. Dora lanza la moneda. Aileen no lanza la moneda. Modesto no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Victoria lanza la moneda. Aurora no lanza la moneda. Amalia no lanza la moneda. La princesa no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Alec lanza la moneda. Arianna lanza la moneda. Corina lanza la moneda. Juancarlos lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Carolyn lanza la moneda. Sasha no lanza la moneda. La misericordia no lanza la moneda. Keri lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Selena no lanza la moneda. Keisha lanza la moneda. Gladys no lanza la moneda. Cedric no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Salma no lanza la moneda. PJ lanza la moneda. Gladis lanza la moneda. Monica lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Ralph no lanza la moneda. Jeanne lanza la moneda. Kyle no lanza la moneda. Alejandro no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Letty lanza la moneda. Aimee no lanza la moneda. Elvia no lanza la moneda. Ted no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. April no lanza la moneda. Molly no lanza la moneda. Maurice lanza la moneda. Jaclyn lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Markus no lanza la moneda. Kathryn no lanza la moneda. Giovanna no lanza la moneda. Kent no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Desmond lanza la moneda. Camille lanza la moneda. Joana lanza la moneda. García lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Quinton no lanza la moneda. Sam lanza la moneda. Soledad no lanza la moneda. Becca lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Matilde no lanza la moneda. Jan lanza la moneda. Marcel no lanza la moneda. Mimi no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Manolo no lanza la moneda. Bobbie no lanza la moneda. Ash no lanza la moneda. Jaqueline no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Jorge Luis no lanza la moneda. Mo lanza la moneda. Alexia lanza la moneda. Jerry no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Kali no lanza la moneda. Jeanette lanza la moneda. Tess no lanza la moneda. Devin no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Nabil no lanza la moneda. Marlene no lanza la moneda. Wendy lanza la moneda. Jillian no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. La caridad lanza la moneda. Svetlana no lanza la moneda. Jamie no lanza la moneda. José A. no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Dalila lanza la moneda. Emily lanza la moneda. Casey no lanza la moneda. Clifford no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Blake lanza la moneda. Hunter lanza la moneda. Lou lanza la moneda. Spencer no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Donny lanza la moneda. Lucero no lanza la moneda. Christopher lanza la moneda. Gregory lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Hayden lanza la moneda. Maya no lanza la moneda. Zack lanza la moneda. Roberto lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";No, no. ;B
"Una moneda es cabeza arriba. Jesús lanza la moneda. Vidal no lanza la moneda. Maxine lanza la moneda. Gloria no lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
"Una moneda es cabeza arriba. Madeline lanza la moneda. Mckenzie no lanza la moneda. Louie no lanza la moneda. Dylan lanza la moneda. ¿La moneda todavía está cara arriba? Note que ""voltear"" aquí quiere decir ""voltear"". ";Sí, por supuesto. ;A
