question;answer;answer_ab
"O monedă e capul sus. Cinthia nu aruncă moneda. Lloyd nu aruncă moneda. Jacqueline aruncă moneda. JC aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Sterling aruncă moneda. Jenifer aruncă moneda. Patsy aruncă moneda. Denise aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Beatriz aruncă moneda. Gillian nu aruncă moneda. Coco nu aruncă moneda. Vivian nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Prince aruncă moneda. Rene aruncă moneda. Vishal aruncă moneda. Patrick nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Jae nu aruncă moneda. Dennis nu aruncă moneda. Cris aruncă moneda. Bernadette aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Hank nu aruncă moneda. Janine nu aruncă moneda. Frankie aruncă moneda. Isa aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Max nu aruncă moneda. Mikey nu aruncă moneda. Cynthia nu aruncă moneda. Holly aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Christy aruncă moneda. Rey nu aruncă moneda. Michelle aruncă moneda. Dolly nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Annie nu aruncă moneda. Toño aruncă moneda. Sharon aruncă moneda. Delores aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Jessy nu aruncă moneda. Libby nu aruncă moneda. Danielle aruncă moneda. Roşu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Jorge nu aruncă moneda. Natalia nu aruncă moneda. Bryant aruncă moneda. Kiran aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Yan nu aruncă moneda. Eunice nu aruncă moneda. Joseph aruncă moneda. Hugh nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Melody nu aruncă moneda. Ramiro nu aruncă moneda. Humberto nu aruncă moneda. Jacob nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Domingo nu aruncă moneda. Briana aruncă moneda. Michael aruncă moneda. Joan nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Kristopher nu aruncă moneda. Deb aruncă moneda. Jake aruncă moneda. Tammy aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Morgan aruncă moneda. Perla nu aruncă moneda. Joao nu aruncă moneda. Marta nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Penny aruncă moneda. Harry nu aruncă moneda. Jessica nu aruncă moneda. Horacio aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Billie nu aruncă moneda. Paloma nu aruncă moneda. Tanner nu aruncă moneda. Raul nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Rena nu aruncă moneda. Devon nu aruncă moneda. Rosalinda nu aruncă moneda. Paulina nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Axel aruncă moneda. Osvaldo aruncă moneda. Mildred nu aruncă moneda. Sylvia aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Emiliano aruncă moneda. Jasmin aruncă moneda. Wade aruncă moneda. Vilma nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Lino nu aruncă moneda. Mariel nu aruncă moneda. Aditya nu aruncă moneda. Elisabeth aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Jacky aruncă moneda. Socorro aruncă moneda. Mark aruncă moneda. Wanda nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Mauricio aruncă moneda. Lee nu aruncă moneda. Madi nu aruncă moneda. Lizzie aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Ruben aruncă moneda. Bernardo aruncă moneda. Ariel nu aruncă moneda. Shelley aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Phillip nu aruncă moneda. Ajay aruncă moneda. Janie aruncă moneda. Augusto aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Ari aruncă moneda. Jasmine nu aruncă moneda. Elliot aruncă moneda. Kendrick aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Margarita aruncă moneda. Anabel aruncă moneda. Shaun aruncă moneda. Celina aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Geo nu aruncă moneda. Kody nu aruncă moneda. Isaias aruncă moneda. Giovanni aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Kennedy aruncă moneda. Ginny nu aruncă moneda. Iliana aruncă moneda. Sky nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Billy aruncă moneda. Kassandra aruncă moneda. Bucuria nu aruncă moneda. Abe aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Nubia aruncă moneda. Sarah nu aruncă moneda. Jalen nu aruncă moneda. Kris aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Ale nu aruncă moneda. Gaspar aruncă moneda. Sonny nu aruncă moneda. Simon aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Skylar aruncă moneda. Chrissy nu aruncă moneda. Misty aruncă moneda. Kike aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Gavin aruncă moneda. Neha nu aruncă moneda. Asha nu aruncă moneda. Baltazar nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Camilo aruncă moneda. Becky nu aruncă moneda. Eliza nu aruncă moneda. Rebecca nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Isela aruncă moneda. Leslie aruncă moneda. Stacy aruncă moneda. Ingrid nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Meg nu aruncă moneda. Andrey nu aruncă moneda. Gerard aruncă moneda. Lilia aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Denny aruncă moneda. Carlo aruncă moneda. Reinaldo aruncă moneda. Jessi aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Cheri nu aruncă moneda. Rico nu aruncă moneda. Teo aruncă moneda. Isus nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Alexandria nu aruncă moneda. Meghan nu aruncă moneda. Toamna nu aruncă moneda. Robert nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Jr aruncă moneda. Meredith aruncă moneda. Zoe nu aruncă moneda. Robby nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Frumoasa aruncă moneda. Jada aruncă moneda. Sarita nu aruncă moneda. Allen aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Shari aruncă moneda. Bella aruncă moneda. Liza nu aruncă moneda. Maira nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Lazaro nu aruncă moneda. Ana aruncă moneda. Charlotte aruncă moneda. Precious aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Imelda aruncă moneda. Andi aruncă moneda. Mack nu aruncă moneda. Rigoberto aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Ashish aruncă moneda. Tracey aruncă moneda. Varun nu aruncă moneda. Emil aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Marian nu aruncă moneda. Joanne aruncă moneda. Darrin nu aruncă moneda. Rohit nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Julieta aruncă moneda. Zachary aruncă moneda. Jared aruncă moneda. Tyson nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Vicente nu aruncă moneda. Dayana nu aruncă moneda. Kasey nu aruncă moneda. Lin nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Craig aruncă moneda. Dillon nu aruncă moneda. Troy nu aruncă moneda. Griselda nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Rubi nu aruncă moneda. Daisy nu aruncă moneda. Yadira aruncă moneda. Moş Crăciun nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Dave nu aruncă moneda. Ernesto nu aruncă moneda. Liam nu aruncă moneda. Marsha nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Ira aruncă moneda. Paola aruncă moneda. Jose Antonio nu aruncă moneda. Maria nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Manish nu aruncă moneda. Lu aruncă moneda. Karl nu aruncă moneda. Don aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Irving aruncă moneda. Hans aruncă moneda. Moise nu aruncă moneda. Nicole nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Micaela nu aruncă moneda. Kevin aruncă moneda. Diamond nu aruncă moneda. Ty nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Maura aruncă moneda. Selvin nu aruncă moneda. Tabitha aruncă moneda. Gino aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Rosendo aruncă moneda. Shayla nu aruncă moneda. Erica nu aruncă moneda. Georgia nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Lorena nu aruncă moneda. Shana nu aruncă moneda. Priscilla nu aruncă moneda. Summer nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Noelle nu aruncă moneda. Byron aruncă moneda. Jane nu aruncă moneda. Darin nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Chava aruncă moneda. Rosalia nu aruncă moneda. Kurt nu aruncă moneda. Linda aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Meagan nu aruncă moneda. Naomi nu aruncă moneda. Israelul nu aruncă moneda. Marie aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Michele aruncă moneda. Karan nu aruncă moneda. Avraam nu aruncă moneda. Ellen aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Laila nu aruncă moneda. Audrey nu aruncă moneda. Glenn nu aruncă moneda. Rhonda nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Regina nu aruncă moneda. Joel nu aruncă moneda. Justiţia nu aruncă moneda. Eli nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Janet nu aruncă moneda. Furnica nu aruncă moneda. Vickie aruncă moneda. Elias aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Russ aruncă moneda. Berta nu aruncă moneda. Mandy nu aruncă moneda. Lydia aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Tristan nu aruncă moneda. Marleny aruncă moneda. Santiago aruncă moneda. Viviana aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Carole aruncă moneda. William aruncă moneda. Tiffany aruncă moneda. Hilary nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Amparo aruncă moneda. Gianna nu aruncă moneda. Dion aruncă moneda. Tessa aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Lewis nu aruncă moneda. Azucena nu aruncă moneda. Kai nu aruncă moneda. Ravi nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Issa aruncă moneda. Kendra aruncă moneda. Ignacio aruncă moneda. Henry aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Faustino aruncă moneda. Lamar aruncă moneda. Fransisco aruncă moneda. Rina aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Angelique aruncă moneda. Marissa aruncă moneda. Phyllis aruncă moneda. Bonnie aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Loren nu aruncă moneda. Wes aruncă moneda. Dean nu aruncă moneda. Hayley aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Maxwell nu aruncă moneda. Jose aruncă moneda. Beto nu aruncă moneda. Joe nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Liz nu aruncă moneda. Andrea aruncă moneda. Suresh nu aruncă moneda. Vera nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Chantal nu aruncă moneda. Ines nu aruncă moneda. Valeria aruncă moneda. Francesca nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Ron aruncă moneda. Carl aruncă moneda. Joann nu aruncă moneda. Young aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Sally aruncă moneda. Sadie aruncă moneda. Christie nu aruncă moneda. Ellie aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Tomas nu aruncă moneda. Nic aruncă moneda. Zoila aruncă moneda. Calvin nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Gabe nu aruncă moneda. Dora aruncă moneda. Aileen nu aruncă moneda. Modesto nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Victoria aruncă moneda. Aurora nu aruncă moneda. Amalia nu aruncă moneda. Prinţesa nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Alec aruncă moneda. Arianna aruncă moneda. Corina aruncă moneda. Juancarlos aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Carolyn aruncă moneda. Sasha nu aruncă moneda. Milostivirea nu aruncă moneda. Keri aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Selena nu aruncă moneda. Keisha aruncă moneda. Gladys nu aruncă moneda. Cedric nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Salma nu aruncă moneda. Pj aruncă moneda. Gladis aruncă moneda. Monica aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Ralph nu aruncă moneda. Jeanne aruncă moneda. Kyle nu aruncă moneda. Alejandro nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Letty aruncă moneda. Aimee nu aruncă moneda. Elvia nu aruncă moneda. Ted nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. April nu aruncă moneda. Molly nu aruncă moneda. Maurice aruncă moneda. Jaclyn aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Markus nu aruncă moneda. Kathryn nu aruncă moneda. Giovanna nu aruncă moneda. Kent nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Desmond aruncă moneda. Camille aruncă moneda. Joana aruncă moneda. Garcia aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Quinton nu aruncă moneda. Sam aruncă moneda. Soledad nu aruncă moneda. Becca aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Matilde nu aruncă moneda. Jan aruncă moneda. Marcel nu aruncă moneda. Mimi nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Manolo nu aruncă moneda. Bobbie nu aruncă moneda. Ash nu aruncă moneda. Jaqueline nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Jorge Luis nu aruncă moneda. Mo aruncă moneda. Alexia aruncă moneda. Jerry nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Kali nu aruncă moneda. Jeanette aruncă moneda. Tess nu aruncă moneda. Devin nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Nabil nu aruncă moneda. Marlene nu aruncă moneda. Wendy aruncă moneda. Jillian nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Caritatea aruncă moneda. Svetlana nu aruncă moneda. Jamie nu aruncă moneda. Jose A nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Dalila aruncă moneda. Emily aruncă moneda. Casey nu aruncă moneda. Clifford nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Blake aruncă moneda. Hunter aruncă moneda. Lou aruncă moneda. Spencer nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Donny aruncă moneda. Lucero nu aruncă moneda. Christopher aruncă moneda. Gregory aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Hayden aruncă moneda. Maya nu aruncă moneda. Zack aruncă moneda. Roberto aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Jesús aruncă moneda. Vidal nu aruncă moneda. Maxine aruncă moneda. Gloria nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Madeline aruncă moneda. Mckenzie nu aruncă moneda. Louie nu aruncă moneda. Dylan aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Anastasia nu aruncă moneda. Thelma aruncă moneda. Sheri aruncă moneda. Rosita aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Guillermina aruncă moneda. Evelin aruncă moneda. Dominique aruncă moneda. Johnny nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Sid aruncă moneda. Isabelle nu aruncă moneda. Jackson aruncă moneda. Heidy nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Margaret nu aruncă moneda. Rosi aruncă moneda. Willy aruncă moneda. Charlene nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Carla aruncă moneda. Dolores aruncă moneda. Cooper aruncă moneda. Damion aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Davis aruncă moneda. Jules nu aruncă moneda. Fabiola aruncă moneda. Cherie nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
"O monedă e capul sus. Raven aruncă moneda. Marisela nu aruncă moneda. Ross aruncă moneda. Angie aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Nu, nu. ;B
"O monedă e capul sus. Jeff nu aruncă moneda. Jen aruncă moneda. Giselle aruncă moneda. Noel nu aruncă moneda. Moneda e încă în sus? Observaţi că ""turn"" înseamnă ""întoarce"". ";Da, domnule. ;A
