question;answer;answer_ab
"Монета - это голова вверх. Иса бросает монету. Кендра бросает монету. Игнасио бросает монету. Генри бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Фаустино бросает монету. Ламар бросает монету. Франсиско бросает монету. Рина бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Анжелика бросает монету. Марисса бросает монету. Филис бросает монету. Бонни бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Лорен не бросает монету. Уэс бросает монету. Дин не бросает монету. Хейли бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Максвелл не бросает монету. Хосе бросает монету. Бето не бросает монету. Джо не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Лиз не бросает монету. Андреа бросает монету. Суреш не бросает монету. Вера не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Шанталь не бросает монету. Инес не бросает монету. Валериа бросает монету. Франческа не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Рон бросает монету. Карл бросает монету. Джоан не бросает монету. Янг бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Салли бросает монету. Сейди бросает монету. Кристи не бросает монету. Элли бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Томас не бросает монету. Ник бросает монету. Зоила бросает монету. Кальвин не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Гейб не бросает монету. Дора бросает монету. Эйлин не бросает монету. Модесто не подбрасывает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Виктория бросает монету. Аврора не бросает монету. Амалия не бросает монету. Принцесса не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Алек бросает монету. Арианна бросает монету. Корина бросает монету. Хуанкарлос бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Кэролин бросает монету. Саша не бросает монету. Милосердие не подбрасывает монету. Кери бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Селена не бросает монету. Кейша бросает монету. Гладис не бросает монету. Седрик не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Салма не бросает монету. ПДЖ бросает монету. Гладис бросает монету. Моника бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Ральф не бросает монету. Жанна бросает монету. Кайл не бросает монету. Алехандро не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Летти бросает монету. Эйми не бросает монету. Элвия не бросает монету. Тед не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Эйприл не бросает монету. Молли не бросает монету. Морис бросает монету. Джеклин бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Маркус не бросает монету. Кэтрин не бросает монету. Джованна не бросает монету. Кент не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Десмонд бросает монету. Камилла бросает монету. Джоана бросает монету. Гарсия бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Квинтон не бросает монету. Сэм бросает монету. Соледад не бросает монету. Бекка бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Матильда не бросает монету. Ян бросает монету. Марсель не бросает монету. Мими не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
"Монета - это голова вверх. Маноло не бросает монету. Бобби не бросает монету. Эш не бросает монету. Жаклин не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Хорхе Луис не бросает монету. Мо бросает монету. Алексия бросает монету. Джерри не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Да, конечно ;A
"Монета - это голова вверх. Кали не бросает монету. Жанетт бросает монету. Тесс не бросает монету. Девин не бросает монету. Монета все еще вверх? Обратите внимание, что ""перевернуть"" здесь означает ""обернуть назад"". ";Нет, нет ;B
