question;answer;answer_ab
"Một đồng xu là đầu lên. Rosendo ném đồng xu. Shayla không ném đồng xu. Erica không ném đồng xu. Georgia không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Lorena không ném đồng xu. Shana không ném đồng xu. Priscilla không ném đồng xu. Summer không lật đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Noelle không ném đồng xu. Byron ném đồng xu. Jane không ném đồng xu. Darin không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Chava ném đồng xu. Rosalia không ném đồng xu. Kurt không ném đồng xu. Linda ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Meagan không ném đồng xu. Naomi không ném đồng xu. Israel không lật đồng xu. Marie ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Michele ném đồng xu. Karan không ném đồng xu. Abraham không ném đồng xu. Ellen ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Laila không ném đồng xu. Audrey không ném đồng xu. Glenn không ném đồng xu. Rhonda không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Regina không ném đồng xu. Joel không ném đồng xu. Công lý không lật đồng xu. Eli không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Janet không ném đồng xu. Con kiến không ném đồng xu. Vickie ném đồng xu. Elias ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Russ ném đồng xu. Berta không ném đồng xu. Mandy không ném đồng xu. Lydia ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Tristan không ném đồng xu. Marleny ném đồng xu. Santiago ném đồng xu. Viviana ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Carole ném đồng xu. William ném đồng xu. Tiffany ném đồng xu. Hilary không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Amparo ném đồng xu. Gianna không ném đồng xu. Dion ném đồng xu. Tessa ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Lewis không ném đồng xu. Azucena không ném đồng xu. Kai không ném đồng xu. Ravi không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Issa ném đồng xu. Kendra ném đồng xu. Ignacio ném đồng xu. Henry ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Faustino ném đồng xu. Lamar ném đồng xu. Fransisco ném đồng xu. Rina ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Angelique ném đồng xu. Marissa ném đồng xu. Phyllis ném đồng xu. Bonnie ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Loren không ném đồng xu. Wes ném đồng xu. Dean không ném đồng xu. Hayley ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Maxwell không ném đồng xu. Jose ném đồng xu. Beto không ném đồng xu. Joe không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Liz không ném đồng xu. Andrea ném đồng xu. Suresh không ném đồng xu. Vera không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Chantal không ném đồng xu. Ines không ném đồng xu. Valeria ném đồng xu. Francesca không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Ron ném đồng xu. Carl ném đồng xu. Joann không ném đồng xu. Young ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Sally ném đồng xu. Sadie ném đồng xu. Christie không ném đồng xu. Ellie ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Tomas không ném đồng xu. Nic ném đồng xu. Zoila ném đồng xu. Calvin không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Gabe không ném đồng xu. Dora ném đồng xu. Aileen không ném đồng xu. Modesto không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Victoria ném đồng xu. Aurora không ném đồng xu. Amalia không ném đồng xu. Công chúa không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Alec ném đồng xu. Arianna ném đồng xu. Corina ném đồng xu. Juancarlos ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Carolyn ném đồng xu. Sasha không ném đồng xu. Lòng thương xót không lật đồng xu. Keri ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Selena không ném đồng xu. Keisha ném đồng xu. Gladys không ném đồng xu. Cedric không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Salma không ném đồng xu. Pj ném đồng xu. Gladis ném đồng xu. Monica ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Ralph không ném đồng xu. Jeanne ném đồng xu. Kyle không ném đồng xu. Alejandro không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Letty ném đồng xu. Aimee không ném đồng xu. Elvia không ném đồng xu. Ted không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. April không ném đồng xu. Molly không ném đồng xu. Maurice ném đồng xu. Jaclyn ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Markus không ném đồng xu. Kathryn không ném đồng xu. Giovanna không ném đồng xu. Kent không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Desmond ném đồng xu. Camille ném đồng xu. Joana ném đồng xu. Garcia ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Quinton không ném đồng xu. Sam ném đồng xu. Soledad không ném đồng xu. Becca ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Matilde không ném đồng xu. Jan ném đồng xu. Marcel không ném đồng xu. Mimi không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
"Một đồng xu là đầu lên. Manolo không ném đồng xu. Bobbie không ném đồng xu. Ash không ném đồng xu. Jaqueline không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Jorge Luis không ném đồng xu. Mo ném đồng xu. Alexia ném đồng xu. Jerry không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Ừ ;A
"Một đồng xu là đầu lên. Kali không ném đồng xu. Jeanette ném đồng xu. Tess không ném đồng xu. Devin không ném đồng xu. Đồng xu vẫn còn đầu lên không? Hãy lưu ý rằng ""flip"" ở đây có nghĩa là ""reverse"". ";Không ;B
