question;answer;answer_ab
"Манета - гэта галава ўверх. Б'етрыс кідае манету. Джыліян не кідае манету. Кока не кідае манету. Вівіян не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Прынц пакідае манету. Рэнэ кідае манету. Вішал пакідае манету. Патрык не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Чжэ не кідае манету. Дэніс не кідае манету. Крыс пакідае манету. Бернадэтт кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Хэнк не кідае манету. Жаніна не кідае манету. Фрэнкі кідае манету. Іса кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Макс не кідае манету. Мікі не кідае манету. Сінція не кідае манету. Холлі кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Крысці кідае манету. Рэй не кідае манету. Мішэль пакідае манету. Долі не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Энні не кідае манету. Тоніа кідае манету. Шарон пакідае манету. Дэларес кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Джэсі не кідае манету. Лібі не кідае манету. Даніэль пакідае манету. Чырвоны кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Хорхэ не кідае манету. Наталля не кідае манету. Браянт пакідае манету. Кіран пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Ян не кідае манету. Юніса не кідае манету. Джозэф кідае манету. Х'ю не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Меладзі не кідае манету. Раміра не кідае манету. Гумберта не кідае манету. Джэйкаб не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Домінга не кідае манету. Брыяна кідае манету. Майкл пакідае манету. Джоан не кідаць манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Крыстафер не кідае манету. Дэб кідае манету. Джэйк кідае манету. Тэммі кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Морган кідае манету. Перла не кідае манету. Хааа не кідае манету. Марта не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Пенні пакідае манету. Гары не кідае манету. Джэсіка не кідае манету. Гарацыя кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Білі не кідае манету. Палома не кідае манету. Танэр не кідае манету. Раўль не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Рэна не кідае манету. Дэвон не кідае манету. Разалінда не кідае манету. Паліна не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Аксель кідае манету. Освальда кідае манету. Мілдрэд не кідае манету. Сільвія кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Эміліяна кідае манету. Жасмін пакідае манету. Уэйд кідае манету. Вільма не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ліну не кідаюць манетку. Марыэль не кідае манету. Адзітыя не кідае манету. Элізабэт кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Джэкі кідае манету. Сокарра пакідае манету. Марк кідае манету. Ванда не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Маўрысіа кідае манету. Лі не кідае манету. Мадзі не кідае манету. Ліззі кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Рубен кідае манету. Бернарда кідае манету. Арыэль не кідае манету. Шэлі кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Філіп не кідае манету. Аджэй кідае манету. Джэні пакідае манету. Аўгуста кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ары пакідае манету. Жасмін не кідае манету. Эліёт кідае манету. Кендрык пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Маргарыта кідае манету. Анабель кідае манету. Шон кідае манету. Селіна кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Геа не кідае манету. Кодзі не кідае манету. Ісаяс паварочвае манету. Джавані пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Кенэдзі пакідае манету. Джыні не кідае манету. Іліяна кідае манету. Неба не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Білі кідае манету. Кассандра кідае манету. Радасць не кідаецца манетай. Эйб пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Нубія пакаціла манету. Сара не кідае манету. Ялен не кідае манету. Крыс пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Але не кідае манету. Гаспар кідае манету. Сонні не кідае манету. Сайман кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Скайлар кідае манету. Крысі не кідае манету. Місты пакідае манету. Кік кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Гэвін пакідае манету. Неха не кідае манету. Аша не кідае манету. Бальтазар не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Каміла кідае манету. Бэкі не кідае манету. Эліза не кідае манету. Рэбэка не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ісела кідае манету. Леслі кідае манету. Стэйсі пакідае манету. Інгрыд не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Мэг не кідае манету. Андрэй не кідае манету. Жэрард кідае манету. Лілія кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Дэнні пакідае манету. Карла кідае манету. Рэналда кідае манету. Джэсі кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Шэры не кідае манету. Рыка не кідае манету. Тэа пакідае манету. Ісус не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Аляксандр не кідае манету. Меган не кідае манету. Восень не перагортвае манету. Роберт не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Малодшы кідае манету. Мерыдыт кідае манету. Зоі не кідае манету. Роббі не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Прыгажуні кідаюць манету. Джада пакідае манету. Сарыта не кідае манету. Ален кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Шары кідае манету. Бэла кідае манету. Ліза не кідае манету. Майра не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Лазара не кідае манету. Ана кідае манету. Шарлот кідае манету. Прэшэй абганяе манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Імельда кідае манету. Андзі кідае манету. Мак не кідае манету. Рыгаберта пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ашыш пакідае манету. Трэйсі пакідае манету. Варун не кідае манету. Эміль кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Мэрыян не кідае манету. Жаанна кідае манету. Дарэн не кідае манету. Рохіт не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Джульета кідае манету. Закарыя кідае манету. Джэрад пакідае манету. Тайсан не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Вісэнт не кідае манету. Даяна не кідае манету. Кейсі не кідае манету. Лін не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Крэйг пакідае манету. Дылён не кідае манету. Трой не кідае манету. Грысельда не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Рубі не кідае манету. Дэйзі не кідае манету. Ядзіра кідае манету. Санта не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Дэйв не кідае манету. Эрнэста не кідае манету. Ліам не кідае манету. Марша не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Айра кідае манету. Паола кідае манету. Хосэ Антоніа не кідае манету. Марыя не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Маніш не кідае манету. Лу пакідае манету. Карл не кідае манету. Дон пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Ірвінг кідае манету. Ганс пакідае манету. Майсей не кідае манету. Ніколь не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Мікаэла не кідае манету. Кевін пакідае манету. Алмаз не кідае манету. Тай не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Маура кідае манету. Селвін не кідае манету. Табіта пакідае манету. Джына кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Розендо кідае манету. Шэйла не кідае манету. Эрыка не кідае манету. Грузія не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Але Лорэна не кідае манету. Шана не кідае манету. Прыссіла не кідае манету. Лета не кідаецца манеты. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Ноэль не кідае манету. Байран кідае манету. Джэйн не кідае манету. Дарэн не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Чава пакідае манету. Разалія не кідае манету. Курт не кідае манету. Лінда кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Меган не кідае манету. Наомі не кідае манету. Ізраіль не кідае манету. Марыя кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Мішэль пакідае манету. Каран не кідае манету. Абрагам не кідае манету. Эллен кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Лейла не кідае манету. Аўдры не кідае манету. Глен не кідае манету. Ронда не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Рэджына не кідае манету. Джоэл не кідае манету. Справядлівасць не кідаецца манетай. Ілай не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Джанет не кідае манету. Мурашка не кідае манету. Вікі кідае манету. Ільяс пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Рас пакідае манету. Берта не кідае манету. Мэндзі не кідае манету. Лідзія кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Трыстан не кідае манету. Марліні пакідае манету. Сант'яга пакідае манету. Вівіяна кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Кэрал кідае манету. Уільям кідае манету. Ціфані кідае манету. Гілары не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ампаро кідае манету. Джыяна не кідае манету. Дыён кідае манету. Тэса пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Льюіс не кідае манету. Азучэна не кідае манету. Кай не кідае манету. Раві не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Іса кідае манету. Кэндра кідае манету. Ігнацыя пакідае манету. Генры пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Фаўсціна кідае манету. Ламар кідае манету. Франсіска кідае манету. Рына пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Анджэлік кідае манету. Марыса кідае манету. Філіс кідае манету. Бонні пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Лорэн не кідае манету. Уэс пакідае манету. Дзін не кідае манету. Хейлі кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Максвелл не кідае манету. Хосэ пакідае манету. Бэта не кідае манету. Джо не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ліз не кідае манету. Андрэа кідае манету. Сурэш не кідае манету. Вера не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Шанталь не кідае манету. Інес не кідае манету. Валерыя кідае манету. Франчэска не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Рон кідае манету. Карл кідае манету. Джоанна не кідае манету. Ён адкідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Саллі пакідае манету. Сэдзі пакідае манету. Крысці не кідае манету. Элі пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Томаш не кідае манету. Нік кідае манету. Зоіла пакідае манету. Калвін не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Гейб не кідае манету. Дора кідае манету. Айлін не кідае манету. Мадэста не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Вікторыя пакідае манету. Аўрора не кідае манету. Амалія не кідае манету. Прынцэса не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Алек кідае манету. Арыяна кідае манету. Карына кідае манету. Хуанкарлас кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Кэралін кідае манету. Саша не кідае манету. Міласэрнасць не кідаецца манетай. Кэры пакідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Сэліна не кідае манету. Кіша кідае манету. Глэдзіс не кідае манету. Сэдрык не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Салма не кідае манету. П'едж пакідае манету. Глэдзіс пакідае манету. Моніка кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Ральф не кідае манету. Жанна кідае манету. Кайл не кідае манету. Алехандра не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Летці пакідае манету. Эймі не кідае манету. Эльвія не кідае манету. Тэд не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Красавік не кідае манету. Малі не кідае манету. Маўрыс кідае манету. Джэклін кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Маркус не кідае манету. Кэтрын не кідае манету. Джованна не кідае манету. Кент не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Дзэзмонд кідае манету. Каміла кідае манету. Яна кідае манету. Гарсія кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Квінтан не кідае манету. Сэм кідае манету. Саледад не кідае манету. Бэка кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Мацільда не кідае манету. Ян кідае манету. Марсель не кідае манету. Мімі не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Манола не кідае манету. Бобі не кідаць манету. Эш не кідае манету. Жаклін не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Хорхэ Луіс не кідае манету. Мо кідае манету. Алексія кідае манету. Джэры не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";так, так ;A
"Манета - гэта галава ўверх. Калі не кідае манету. Жанет кідае манету. Тэсс не кідае манету. Дэвін не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
"Манета - гэта галава ўверх. Набіл не кідае манету. Марлін не кідае манету. Вендзі кідае манету. Джыліян не кідае манету. Ці маецца манета ўсё яшчэ галавы ўверх? Звярніце ўвагу, што ""павярнуць"" тут азначае ""адваротны"". ";не ;B
