question;answer;answer_ab
"Novčić je glava gore. Jorge ne baca novčić. Natalia ne baca novčić. Bryant baca novčić. Kiran baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Yan ne baca novčić. Eunice ne baca novčić. Joseph baca novčić. Hugh ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Melody ne baca novčić. Ramiro ne baca novčić. Humberto ne baca novčić. Jacob ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Domingo ne baca novčić. Briana baca novčić. Michael baca novčić. Joan ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Kristopher ne baca novčić. Deb baca novčić. Jake baca novčić. Tammy baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Morgan baca novčić. Perla ne baca novčić. Joao ne baca novčić. Marta ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Penny baca novčić. Harry ne baca novčić. Jessica ne baca novčić. Horacio baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Billie ne baca novčić. Paloma ne baca novčić. Tanner ne baca novčić. Raul ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Rena ne baca novčić. Devon ne baca novčić. Rosalinda ne baca novčić. Paulina ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Axel baca novčić. Osvaldo baca novčić. Mildred ne baca novčić. Sylvia baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Emiliano baca novčić. Jasmin baca novčić. Wade baca novčić. Vilma ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Lino ne baca novčić. Mariel ne baca novčić. Aditya ne baca novčić. Elisabeth baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Jacky baca novčić. Socorro baca novčić. Mark baca novčić. Wanda ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Mauricio baca novčić. Lee ne baca novčić. Madi ne baca novčić. Lizzie baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Ruben baca novčić. Bernardo baca novčić. Ariel ne baca novčić. Shelley baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Phillip ne baca novčić. Ajay baca novčić. Janie baca novčić. Augusto baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Ari baca novčić. Jasmine ne baca novčić. Elliot baca novčić. Kendrick baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Margarita baca novčić. Anabel baca novčić. Shaun baca novčić. Celina baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Geo ne baca novčić. Kody ne baca novčić. Isaias baca novčić. Giovanni baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Kennedy baca novčić. Ginny ne baca novčić. Iliana baca novčić. Sky ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Billy baca novčić. Kassandra baca novčić. Radost ne baca novčić. Abe baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Nubia baca novčić. Sarah ne baca novčić. Jalen ne baca novčić. Kris baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Ale ne baca novčić. Gaspar baca novčić. Sonny ne baca novčić. Simon baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Skylar baca novčić. Chrissy ne baca novčić. Misty baca novčić. Kike baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Gavin baca novčić. Neha ne baca novčić. Asha ne baca novčić. Baltazar ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Camilo baca novčić. Becky ne baca novčić. Eliza ne baca novčić. Rebecca ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Isela baca novčić. Leslie baca novčić. Stacy baca novčić. Ingrid ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Meg ne baca novčić. Andrey ne baca novčić. Gerard baca novčić. Lilia baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Denny baca novčić. Carlo baca novčić. Reinaldo baca novčić. Jessi baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Cheri ne baca novčić. Rico ne baca novčić. Teo baca novčić. Isus ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Alexandria ne baca novčić. Meghan ne baca novčić. Jesen ne baca novčić. Robert ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Jr. baca novčić. Meredith baca novčić. Zoe ne baca novčić. Robby ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Pretty baca novčić. Jada baca novčić. Sarita ne baca novčić. Allen baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Shari baca novčić. Bella baca novčić. Liza ne baca novčić. Maira ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Lazaro ne baca novčić. Ana baca novčić. Charlotte baca novčić. Precious baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Imelda baca novčić. Andi baca novčić. Mack ne baca novčić. Rigoberto baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Ashish baca novčić. Tracey baca novčić. Varun ne baca novčić. Emil baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Marian ne baca novčić. Joanne baca novčić. Darrin ne baca novčić. Rohit ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Julieta baca novčić. Zachary baca novčić. Jared baca novčić. Tyson ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Vicente ne baca novčić. Dayana ne baca novčić. Kasey ne baca novčić. Lin ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Craig baca novčić. Dillon ne baca novčić. Troja ne baca novčić. Griselda ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Rubi ne baca novčić. Daisy ne baca novčić. Yadira baca novčić. Djed Mraz ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Dave ne baca novčić. Ernesto ne baca novčić. Liam ne baca novčić. Marsha ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Ira baca novčić. Paola baca novčić. Jose Antonio ne baca novčić. Maria ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Manish ne baca novčić. Lu baca novčić. Karl ne baca novčić. Don baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Irving baca novčić. Hans baca novčić. Mojsije ne baca novčić. Nicole ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Micaela ne baca novčić. Kevin baca novčić. Dijamant ne baca novčić. Ty ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Maura baca novčić. Selvin ne baca novčić. Tabitha baca novčić. Gino baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Rosendo baca novčić. Shayla ne baca novčić. Erica ne baca novčić. Georgia ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Lorena ne baca novčić. Shana ne baca novčić. Priscilla ne baca novčić. Summer ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Noelle ne baca novčić. Byron baca novčić. Jane ne baca novčić. Darin ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Chava baca novčić. Rosalia ne baca novčić. Kurt ne baca novčić. Linda baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Meagan ne baca novčić. Naomi ne baca novčić. Izrael ne baca novčić. Marie baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Michele baca novčić. Karan ne baca novčić. Abraham ne baca novčić. Ellen baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Laila ne baca novčić. Audrey ne baca novčić. Glenn ne baca novčić. Rhonda ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Regina ne baca novčić. Joel ne baca novčić. Pravda ne baca novčić. Eli ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Janet ne baca novčić. Mrav ne baca novčić. Vickie baca novčić. Elias baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Russ baca novčić. Berta ne baca novčić. Mandy ne baca novčić. Lydia baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Tristan ne baca novčić. Marleny baca novčić. Santiago baca novčić. Viviana baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Carole baca novčić. William baca novčić. Tiffany baca novčić. Hilary ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Amparo baca novčić. Gianna ne baca novčić. Dion baca novčić. Tessa baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Lewis ne baca novčić. Azucena ne baca novčić. Kai ne baca novčić. Ravi ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Issa baca novčić. Kendra baca novčić. Ignacio baca novčić. Henry baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Faustino baca novčić. Lamar baca novčić. Fransisco baca novčić. Rina baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Angelique baca novčić. Marissa baca novčić. Phyllis baca novčić. Bonnie baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Loren ne baca novčić. Wes baca novčić. Dean ne baca novčić. Hayley baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Maxwell ne baca novčić. Jose baca novčić. Beto ne baca novčić. Joe ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Liz ne baca novčić. Andrea baca novčić. Suresh ne baca novčić. Vera ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Chantal ne baca novčić. Ines ne baca novčić. Valeria baca novčić. Francesca ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Ron baca novčić. Carl baca novčić. Joann ne baca novčić. Young baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Sally baca novčić. Sadie baca novčić. Christie ne baca novčić. Ellie baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Tomas ne baca novčić. Nic baca novčić. Zoila baca novčić. Calvin ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Gabe ne baca novčić. Dora baca novčić. Aileen ne baca novčić. Modesto ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Victoria baca novčić. Aurora ne baca novčić. Amalia ne baca novčić. Princeza ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Alec baca novčić. Arianna baca novčić. Corina baca novčić. Juancarlos baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Carolyn baca novčić. Sasha ne baca novčić. Milosrđe ne baca novčić. Keri baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Selena ne baca novčić. Keisha baca novčić. Gladys ne baca novčić. Cedric ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Salma ne baca novčić. Pj baca novčić. Gladis baca novčić. Monica baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Ralph ne baca novčić. Jeanne baca novčić. Kyle ne baca novčić. Alejandro ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Letty baca novčić. Aimee ne baca novčić. Elvia ne baca novčić. Ted ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. April ne baca novčić. Molly ne baca novčić. Maurice baca novčić. Jaclyn baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Markus ne baca novčić. Kathryn ne baca novčić. Giovanna ne baca novčić. Kent ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Desmond baca novčić. Camille baca novčić. Joana baca novčić. Garcia baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Quinton ne baca novčić. Sam baca novčić. Soledad ne baca novčić. Becca baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Matilde ne baca novčić. Jan baca novčić. Marcel ne baca novčić. Mimi ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Manolo ne baca novčić. Bobbie ne baca novčić. Ash ne baca novčić. Jaqueline ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Jorge Luis ne baca novčić. Mo baca novčić. Alexia baca novčić. Jerry ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Kali ne baca novčić. Jeanette baca novčić. Tess ne baca novčić. Devin ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Nabil ne baca novčić. Marlene ne baca novčić. Wendy baca novčić. Jillian ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Dobrotvornost baca novčić. Svetlana ne baca novčić. Jamie ne baca novčić. Jose A ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Dalila baca novčić. Emily baca novčić. Casey ne baca novčić. Clifford ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Blake baca novčić. Hunter baca novčić. Lou baca novčić. Spencer ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Donny baca novčić. Lucero ne baca novčić. Christopher baca novčić. Gregory baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Hayden baca novčić. Maya ne baca novčić. Zack baca novčić. Roberto baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Jesús baca novčić. Vidal ne baca novčić. Maxine baca novčić. Gloria ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Madeline baca novčić. Mckenzie ne baca novčić. Louie ne baca novčić. Dylan baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Anastasia ne baca novčić. Thelma baca novčić. Sheri baca novčić. Rosita baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Guillermina baca novčić. Evelin baca novčić. Dominique baca novčić. Johnny ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Ne, ne, ne ;B
"Novčić je glava gore. Sid baca novčić. Isabelle ne baca novčić. Jackson baca novčić. Heidy ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
"Novčić je glava gore. Margaret ne baca novčić. Rosi baca novčić. Willy baca novčić. Charlene ne baca novčić. Je li novčić još uvijek glava gore? Zapazi da ""prevrnuti"" ovdje znači ""okrenuti"". ";Da, da, da ;A
