question;answer;answer_ab
"Una moneta è testa in su. Margarita lancia la moneta. Anabel lancia la moneta. Shaun lancia la moneta. Celina lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Geo non lancia la moneta. Kody non lancia la moneta. Isaias lancia la moneta. Giovanni lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Kennedy lancia la moneta. Ginny non lancia la moneta. Iliana lancia la moneta. Sky non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Billy lancia la moneta. Kassandra lancia la moneta. Joy non lancia la moneta. Abe lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Nubia lancia la moneta. Sarah non lancia la moneta. Jalen non lancia la moneta. Kris lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Ale non lancia la moneta. Gaspar lancia la moneta. Sonny non lancia la moneta. Simon lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Skylar lancia la moneta. Chrissy non lancia la moneta. Misty lancia la moneta. Kike lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Gavin lancia la moneta. Neha non lancia la moneta. Asha non lancia la moneta. Baltazar non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Camilo lancia la moneta. Becky non lancia la moneta. Eliza non lancia la moneta. Rebecca non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Isela lancia la moneta. Leslie lancia la moneta. Stacy lancia la moneta. Ingrid non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Meg non lancia la moneta. Andrey non lancia la moneta. Gerard lancia la moneta. Lilia lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Denny lancia la moneta. Carlo lancia la moneta. Reinaldo lancia la moneta. Jessi lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Cheri non lancia la moneta. Rico non lancia la moneta. Teo lancia la moneta. Gesù non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Alexandria non lancia la moneta. Meghan non lancia la moneta. L'autunno non lancia la moneta. Robert non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Junior lancia la moneta. Meredith lancia la moneta. Zoe non lancia la moneta. Robby non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Bella lancia la moneta. Jada lancia la moneta. Sarita non lancia la moneta. Allen lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Shari lancia la moneta. Bella lancia la moneta. Liza non lancia la moneta. Maira non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Lazaro non lancia la moneta. Ana lancia la moneta. Charlotte lancia la moneta. Precious lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Imelda lancia la moneta. Andi lancia la moneta. Mack non lancia la moneta. Rigoberto lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Ashish lancia la moneta. Tracey lancia la moneta. Varun non lancia la moneta. Emil lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Marian non lancia la moneta. Joanne lancia la moneta. Darrin non lancia la moneta. Rohit non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Julieta lancia la moneta. Zachary lancia la moneta. Jared lancia la moneta. Tyson non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Vicente non lancia la moneta. Dayana non lancia la moneta. Kasey non lancia la moneta. Lin non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Craig lancia la moneta. Dillon non lancia la moneta. Troy non lancia la moneta. Griselda non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Rubi non lancia la moneta. Daisy non lancia la moneta. Yadira lancia la moneta. Babbo Natale non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Dave non lancia la moneta. Ernesto non lancia la moneta. Liam non lancia la moneta. Marsha non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Ira lancia la moneta. Paola lancia la moneta. Jose Antonio non lancia la moneta. Maria non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Manish non lancia la moneta. Lu lancia la moneta. Karl non lancia la moneta. Don lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Irving lancia la moneta. Hans lancia la moneta. Mosè non lancia la moneta. Nicole non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Micaela non lancia la moneta. Kevin lancia la moneta. Diamond non lancia la moneta. Ty non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Maura lancia la moneta. Selvin non lancia la moneta. Tabitha lancia la moneta. Gino lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Rosendo lancia la moneta. Shayla non lancia la moneta. Erica non lancia la moneta. Georgia non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Lorena non lancia la moneta. Shana non lancia la moneta. Priscilla non lancia la moneta. Summer non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Noelle non lancia la moneta. Byron lancia la moneta. Jane non lancia la moneta. Darin non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Chava lancia la moneta. Rosalia non lancia la moneta. Kurt non lancia la moneta. Linda lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Meagan non lancia la moneta. Naomi non lancia la moneta. Israele non lancia la moneta. Marie lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Michele lancia la moneta. Karan non lancia la moneta. Abramo non lancia la moneta. Ellen lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Laila non lancia la moneta. Audrey non lancia la moneta. Glenn non lancia la moneta. Rhonda non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Regina non lancia la moneta. Joel non lancia la moneta. La giustizia non lancia la moneta. Eli non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Janet non lancia la moneta. La formica non lancia la moneta. Vickie lancia la moneta. Elias lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Russ lancia la moneta. Berta non lancia la moneta. Mandy non lancia la moneta. Lydia lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Tristan non lancia la moneta. Marleny lancia la moneta. Santiago lancia la moneta. Viviana lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Carole lancia la moneta. William lancia la moneta. Tiffany lancia la moneta. Hilary non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Amparo lancia la moneta. Gianna non lancia la moneta. Dion lancia la moneta. Tessa lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Lewis non lancia la moneta. Azucena non lancia la moneta. Kai non lancia la moneta. Ravi non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Issa lancia la moneta. Kendra lancia la moneta. Ignacio lancia la moneta. Henry lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Faustino lancia la moneta. Lamar lancia la moneta. Fransisco lancia la moneta. Rina lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Angelique lancia la moneta. Marissa lancia la moneta. Phyllis lancia la moneta. Bonnie lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Loren non lancia la moneta. Wes lancia la moneta. Dean non lancia la moneta. Hayley lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Maxwell non lancia la moneta. Jose lancia la moneta. Beto non lancia la moneta. Joe non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Liz non lancia la moneta. Andrea lancia la moneta. Suresh non lancia la moneta. Vera non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Chantal non lancia la moneta. Ines non lancia la moneta. Valeria lancia la moneta. Francesca non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Ron lancia la moneta. Carl lancia la moneta. Joann non lancia la moneta. Young lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Sally lancia la moneta. Sadie lancia la moneta. Christie non lancia la moneta. Ellie lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Tomas non lancia la moneta. Nic lancia la moneta. Zoila lancia la moneta. Calvin non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Gabe non lancia la moneta. Dora lancia la moneta. Aileen non lancia la moneta. Modesto non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Victoria lancia la moneta. Aurora non lancia la moneta. Amalia non lancia la moneta. La principessa non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Alec lancia la moneta. Arianna lancia la moneta. Corina lancia la moneta. Juancarlos lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Carolyn lancia la moneta. Sasha non lancia la moneta. La misericordia non lancia la moneta. Keri lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Selena non lancia la moneta. Keisha lancia la moneta. Gladys non lancia la moneta. Cedric non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Salma non lancia la moneta. Pj lancia la moneta. Gladis lancia la moneta. Monica lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Ralph non lancia la moneta. Jeanne lancia la moneta. Kyle non lancia la moneta. Alejandro non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Letty lancia la moneta. Aimee non lancia la moneta. Elvia non lancia la moneta. Ted non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. April non lancia la moneta. Molly non lancia la moneta. Maurice lancia la moneta. Jaclyn lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Markus non lancia la moneta. Kathryn non lancia la moneta. Giovanna non lancia la moneta. Kent non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Desmond lancia la moneta. Camille lancia la moneta. Joana lancia la moneta. Garcia lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Quinton non lancia la moneta. Sam lancia la moneta. Soledad non lancia la moneta. Becca lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Matilde non lancia la moneta. Jan lancia la moneta. Marcel non lancia la moneta. Mimi non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Manolo non lancia la moneta. Bobbie non lancia la moneta. Ash non lancia la moneta. Jaqueline non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Jorge Luis non lancia la moneta. Mo lancia la moneta. Alexia lancia la moneta. Jerry non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Kali non lancia la moneta. Jeanette lancia la moneta. Tess non lancia la moneta. Devin non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Nabil non lancia la moneta. Marlene non lancia la moneta. Wendy lancia la moneta. Jillian non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. La carità lancia la moneta. Svetlana non lancia la moneta. Jamie non lancia la moneta. Jose A non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Dalila lancia la moneta. Emily lancia la moneta. Casey non lancia la moneta. Clifford non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Blake lancia la moneta. Hunter lancia la moneta. Lou lancia la moneta. Spencer non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Donny lancia la moneta. Lucero non lancia la moneta. Christopher lancia la moneta. Gregory lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Hayden lancia la moneta. Maya non lancia la moneta. Zack lancia la moneta. Roberto lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Jesús lancia la moneta. Vidal non lancia la moneta. Maxine lancia la moneta. Gloria non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Madeline lancia la moneta. Mckenzie non lancia la moneta. Louie non lancia la moneta. Dylan lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Anastasia non lancia la moneta. Thelma lancia la moneta. Sheri lancia la moneta. Rosita lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Guillermina lancia la moneta. Evelin lancia la moneta. Dominique lancia la moneta. Johnny non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Sid lancia la moneta. Isabelle non lancia la moneta. Jackson lancia la moneta. Heidy non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Margaret non lancia la moneta. Rosi lancia la moneta. Willy lancia la moneta. Charlene non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Carla lancia la moneta. Dolores lancia la moneta. Cooper lancia la moneta. Damion lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Davis lancia la moneta. Jules non lancia la moneta. Fabiola lancia la moneta. Cherie non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Raven lancia la moneta. Marisela non lancia la moneta. Ross lancia la moneta. Angie lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Jeff non lancia la moneta. Jen lancia la moneta. Giselle lancia la moneta. Noel non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";Sì, sì ;A
"Una moneta è testa in su. Kristi lancia la moneta. Eduardo non lancia la moneta. Angelo non lancia la moneta. Clare non lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Alina non lancia la moneta. Alessandra non lancia la moneta. Amina non lancia la moneta. Bianca lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
"Una moneta è testa in su. Zach lancia la moneta. Trenton lancia la moneta. Cary non lancia la moneta. Beth lancia la moneta. La moneta è ancora a testa in su? Si noti che ""flip"" qui significa ""inversione"". ";No, no, no. ;B
