m_query;response
Allanqa 5 ballonkunata apamurqa, Jakeñataq 3 ballonkunata. ¿ Maykʼajtaj Alanqa parkipi Jakewan qhepaman karqa? ;2.0
Allanqa 2 ballonkunata apamurqa, Jakeñataq 3 ballonkunata. ¿ Jaykʼuqa Allanmanta aswan achka ballonkunatataj parkipi japʼerqa? ;1.0
Allanwan Jakewan 3 balonkunata aparqanku. Allanqa 2 ballonkunata apamurqa ¿ Jakeqa qanchis ballonkunatachu apamurqa? ;1.0
Jakeqa 6 balonkunata aparqa parkipi. Sichus Jakeqa 4 balonkunata aswan ashka balónkunata Allan apamusqanmanta aswan ashka balónkunata apamusqa chayqa ¿ qanchis balónkunatataq Allan aparqan parquepi? ;2.0
Allanqa 5 balonkunata aparqa. Sichus Jakeqa 6 balonkunata aswan ashka balónkunata Allanwan apamusqantaqa ¿ qanchis balónkunatataq Jakeqa aparqan parquepi? ;11.0
Allanqa 3 ballonkunata apamurqa, Jakeñataq 5 ballonkunata. Allanqa parkipi iskay balon masta rantikurqan. ¿ Qanchataj Alánwan Jakewan parkipi karqa? ;10.0
Allanqa 2 ballonkunata apamurqa, Jakeñataq 4 ballonkunata. Allanqa 3 balonkunatan rantiq. ¿ Maykʼajtaj Alanqa parkipi Jakewan qhepaman karqa? ;1.0
Allanqa 2 ballonkunata apamurqa, Jakeñataq 6 ballonkunata. Allanqa 3 balonkunatan rantiq. ¿ Jaykʼuqa Allanmanta aswan achka ballonkunatataj parkipi japʼerqa? ;1.0
Allanqa 5 ballonkunata apamurqa, Jakeñataq 4 ballonkunata. Allanqa 3 balonkunatan rantiq. ¿ Qanchantaq Allanqa parkipi apamurqan? ;8.0
Allanqa 6 ballonkunata apamurqa, Jakeñataq 2 ballonkunata. Chaymantataj Jakeqa 3 balonesta parkopi rantirqa. ¿ Maykʼajtaj Alanqa parkipi Jakewan qhepaman karqa? ;1.0
Allanqa 6 ballonkunata apamurqa, Jakeñataq 3 ballonkunata. Chaymantataj Jakeqa 4 ballonesta parkopi rantirqa. ¿ Jaykʼuqa Allanmanta aswan achka ballonkunatataj parkipi japʼerqa? ;1.0
Allanqa 5 ballonkunata apamurqa, Jakeñataq 6 ballonkunata aparqa. Chaymantataj Jakeqa 3 balonesta parkopi rantirqa. ¿ Jaykʼuqa qanchis ballonestachu aparqa parquepi? ;9.0
Allanqa 3 balonkunatawan 20 bolakunata apamurqa, Jakeñataqmi 5 balonkunatawan 59 bolakunata apamurqa. ¿ Qanchataj Alánwan Jakewan parkipi karqa? ;8.0
Allanqa 7 ballonkunata, 5 pallokunatapas apamurqa, Jakeñataqmi 6 ballonkunata, 4 pallokunatapas apamurqa. ¿ Maykʼajtaj Allanwan Jakewan parkipi tʼukurqanku? ;9.0
Allanqa 5 balonkunatan apamurqan. Allanwan Jakewan 6 balonkunata aparqanku chayqa, ¿ qanchis balonkunatataq Jake aparqan? ;1.0
Allanqa 2 balonkunata aparqa, 3 balonkunatataj chaypi rantirqa. Sichus Jake 6 balonkunata aparqan chayqa ¿ qanchis balonkunan karqa aswan aswan Alanmanta? ;1.0
Ryanqa sapa pʼunchay 6 horasta inglesta, 2 horastañataj chinwa simita yachakun. ¿ Maykʼaj horastachus inglés simita yachakunman chaymanta astawan chinwa simita yachakunmanri? ;4.0
Ryanqa sapa pʼunchay 6 horasta inglesta, 7 horastañataj chinwa simita yachakun. ¿ Maykʼaj horastachus chinwa simita yachakunman inglés simita yachakunamantaqa astawanqa? ;1.0
Ryanqa sapa pʼunchay 3 horasta inglesta yachachin, chaymanta chinwa simitapas. Sichus payqa sapa p'unchay 4 horasta inglesta, chinwa simita ima yachachin chayqa, ¿ qanchis horastachu chinwa simita yachachin? ;1.0
Ryanqa sapa pʼunchay 7 horasta inglesta yachachin, chinwa simitapas yachakun. Inglés simita yachanapaqqa iskay horalla masta qusaqku, chinwa simita yachanapaqqa, ¿ qanchis horallataq chinwa simita yachanapaqqa? ;5.0
Ryanqa sapa pʼunchay 5 horasta chinwa simita yachakun, chaymanta juk horasta ingles simita yachakun. Inglés simita yachanapaqqa iskay horalla masta qichwa simita yachanapaqqa, ¿ qanchis horallataq qichwa simita yachanapaqqa? ;7.0
Ryanqa sapa pʼunchay 6 horasta inglesta, 7 horastañataj chinwa simita yachakun. 5 p'unchaypi yachakuspa, ¿ qanchis horastachu inglesta, chinwa simita ima yachakun? ;65.0
Ryanqa sapa pʼunchay 6 horasta inglesta, 5 horastañataj chinwa simita yachakun. Iskay p'unchaypi yachakuspa, ¿ qanchis horastaq inglés simita yachakunman? ;12.0
Ryanqa sapa pʼunchay 5 horasta inglesta, 4 horastañataj chinwa simita yachakun. 6 pʼunchaypi yachakuspa, ¿ qanchis horastachu chinwa simita yachakun? ;24.0
Ryanqa sapa pʼunchay 4 horasta inglesta, 6 horastañataj chinwa simita yachakun. 86 pʼunchaypi yachakuspa, ¿ maykʼaj horastachus inglésta, chinwa simita ima yachakunman sapa pʼunchay? ;10.0
Sapa pʼunchay Ryanqa 6 horasta inglesta yachachin, 7 horasta chinwa simita, 3 horastañataj castellano simita. ¿ Maykʼaj horastachus inglés, chino, castellano ima yachachin? ;16.0
Ryanqa sapa pʼunchay 6 horasta inglesta yachachin, 3 horasta chinwa simita, 58 horastañataj castellano simita. ¿ Maykʼaj horastachus inglés simita yachakunman chaymanta astawan chinwa simita yachakunmanri? ;3.0
Ryanqa sapa pʼunchay 7 horasta inglesta yachachin, 2 horasta chinwa simita, 4 horastañataj castellano simita. ¿ Maykʼaj horastachus inglés simita yachakunman español simita yachakusqanmantaqa astawanqa? ;3.0
Sapa pʼunchay Ryanqa 2 horasta inglesta yachachin, 5 horasta chinwa simita, 4 horastañataj castellano simita. ¿ Maykʼaq kutitachus chinwa simita yachakunman español simita yachakunamantaqa? ;1.0
Ryanqa sapa pʼunchay 3 horasta inglesta, chinésta ima yachachin. Inglés simita sapa p'unchay iskay horata yachakun chayqa, ¿ mayk'a horatachus chinwa simita yachakunman? ;1.0
Ryanqa 7 pʼunchayllapi inglesta, chinwa simita ima yachakun. Sapa pʼunchay 4 horasta inglesta, 5 horastañataj chinwa simita yachakun. ¿ Maykʼaj horastachus inglésta, chinwa simita ima yachakun? ;63.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi 8 sachʼa botellata japʼerqa. Qhepantin pʼunchaytaj 7 sachʼasmanta astawan tarikorqa. ¿ Maykʼaqchus qʼepikunatachus lunes pʼunchaypi tarirqan chaymanta aswan askhachus qʼepikunatachus qʼepikunataqa qʼepikunataq qʼepikunata tarirqan qhipantin pʼunchaypi? ;1.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi 7 sachʼa botellata japʼerqa. Qhepantin pʼunchaytaj 12 sachʼasllapi tarikorqa. ¿ Maykʼaqchus qhepantin pʼunchaypi tarirqa, lunes pʼunchaypi tarisqanmanta aswan askha qolqeta? ;5.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi tawa sachʼa botellata mikhuykorqa. Qhepantin pʼunchaytaj, juk qʼoñi qʼoñi qʼoñi sachʼasta tarerqa. 6 sachʼasnin kashaspa, ¿ qanchis sachʼastaq qhepantin p'unchaypi tarirqan? ;2.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi uj qʼoñi botellata apamorqa. Qhepantin pʼunchaytaj tawa sachʼasllapi tarikorqa. 8 sach'a kaptinqa, ¿ qanchis sach'achu karqa lunes p'unchaypi? ;4.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi 10 sachʼa botellata japʼerqa. Qhepantin pʼunchaytaj 3 sachʼasta tarerqa, chaymanta 7 sachʼasta. ¿ Qanchantaq ima ima ima ima aparan? ;20.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi 8 sachʼa botellata japʼerqa. Qhepantin pʼunchaytaj 10 sachʼasta tarerqa, chaymanta 4 sachʼasta. ¿ Maykʼaqchus chay qʼepikunata tarirqan? ;14.0
Tiffanyqa, botellata huñukurqa. Llunay pʼunchaypi 3 sachʼa botellata mikhuykorqa. Qhepantin pʼunchaytaj 7 sachʼasmanta, 44 sachʼasmanta ima tarikorqa. ¿ Qanchantaq chay warmiqa mikhurqa? ;10.0
17 puka persajokuna, 16 ch'aki persajokuna ima, chay canastaqa jap'ichikunku. ¿ Qanchantaq aswan puka peraskuna kachkan, manaqa ch'aki peraskuna? ;1.0
5 puka pichqa, 11 yuraq pichqa, chaykunaqa tarpuqpi kachkan. ¿ Qanchantaq pisquestaq aswan pisquestaq? ;6.0
10 puka peraskunatapas, wakintaq ch'aki peraskunatapas tarirqani. 15 persajillawan t'ikrasqa kaspaqa, ¿ qanchis persajillawan t'ikrasqa kasqa? ;5.0
3 puka perqasqa, wakintaq ch'aki perqasqa, chaykunaqa tarpuqpi kashan. sichus 10 persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita aswan persajita ;13.0
7 puka pichwa 15 yuraq pichwa, 8 yuraq pichwa, chaykunaqa tarpuqpi kachkan. ¿ Qanchataq chay q'uñipi kashan? ;30.0
7 puka peraskunam, 71 q'illu peraskunam, 8 ch'aki peraskunam tarikun. ¿ Qanchantaq pisquestaq aswan pisquestaq? ;1.0
2 puka pichwa 6 yuraq pichwa, 14 yuraq pichwa, chaykunaqa tarpuqpi kachkan. ¿ Qanchantaq aswan persaj verdeqa kashan, persaj amarilloqa? ;8.0
19 puka persajokuna 11 k'illu persajokuna, 12 ch'aki persajokuna ima, chaykunaqa canastapi kashan. ¿ Qanchantaq aswan puka peraskuna kachkan, manachus q'illu peraskuna? ;8.0
6 puka peras 90 yuraq peras, 16 yuraq peras ima, chaymi canastapi kachkan. ¿ Qanchantaq k'usillu, k'usillu perqasqa t'ikapi kashan? ;22.0
18 puka persajokuna 14 k'illu persajokuna 17 k'illu persajokunawan. ¿ Qanchantaq k'illimantaq q'illimantaq q'illimantaq k'illimantaq t'ikrapi kachkan? ;32.0
5 puka pichqa, 14 yuraq pichqa, 6 yuraq pichqa, chaykunaqa tarpuqpi kachkan. ¿ Qanchantaq ch'aki, ch'aki perqasqa t'ikapi kashan? ;20.0
65 canasta persicostawan. Sapa canastaj 7 persajita chʼiyar, 3 persajita chʼiyar ima. ¿ Qanchataj sapa canastapi kashan? ;10.0
11 canasta persajita japʼin. Sapa canastaj 10 persajita chʼiyar, 18 persajita chʼiyar ima. ¿ Qanchataq chay tʼaqaspi kashan? ;308.0
6 canasta persicostawan. Sapa canastaj 16 persajita chʼiyar, 18 persajita chʼiyar ima. ¿ Qanchantaq chay tʼaqaspi kashan? ;96.0
7 canasta persicostawan juntʼachin. Sapa canastaj 10 persajita chʼiyar, 2 persajita chʼiyar ima. ¿ Qanchantaq chay sachʼakunapi tarikun? ;14.0
Chaypiqa wakin persajita tarishanku. Sapa canastaj 4 persajita chʼiyar, 3 persajita chʼiyar ima. 7 persajillapi tukuy canastawan tarikuspaqa, ¿ qanchis canastawanchu tarikun? ;1.0
Chaypi iskay canasta perqaswan juntʼachin. Sapa canastaj 4 persajita chʼujllaspa, wakintaj persajita chʼujllaspa ima. 12 persajillapi sapa canasta churaspa, ¿ qanchis persajillapichus kashan? ;2.0
Chay tʼaqasqa 16 persicasta churan. 13 pichasta, wakintaq verde pichastawan. ¿ Qanchantaq ch'aki perqasqa kan? ;3.0
Sapa canastaq 19 persajita chʼiyar persajita, 4 persajitataj verde persajita ima. 15 tʼaqasqa kaptinqa, ¿ qanchis persicastaq tʼaqasqa kashan? ;345.0
10 persajestaqa, wakin canastapi, kikillanpi tʼaqasqa. si cada canasta 4 percas color rojo y 6 percas color verde kaqtinqa ¿ qanchis canasta percas kaqtinku? ;1.0
6 persajitaqa verde, 60 persajitaqa amarillo, 2 persajitaqa puka. ¿ Qanchantaq pisquestaq aswan pisquestaq? ;4.0
Jerryqa cuartopi tawa figurasta churarqa. Chaymantataq juk qʼochukuykunata churarqa. ¿ Qanchis figurasmantachu aswanta churarqan? ;4.0
Jerryqa, wasipi uj estantepi, wakin figurasta churarqa. Qhepamantaj 7 juj figuraswan juntʼacherqa. ¿ Imaynatataq ñawpaqpi chay p'anqata churaran? ;3.0
Jerryqa 4 dibujosta, 22 librostawan wasipi churarqa. Chay qhepamantaj 6 juj figuraswan juntʼacherqa. ¿ Qanchataj chay pʼachapi kajkuna karqa? ;10.0
Jerryqa 5 dibujosta, 9 librostawan qelqapi churarqa. Qhepamantaj 7 juj figuraswan juntʼacherqa. ¿ Imaynatá chay runaqa librosta astawan qhawarqa? ;3.0
Jerryqa iskay dibujosta, 10 librostawan wasipi churarqa. Chaymantataq 4 juj figuraswan juntʼachirqa. ¿ Imaynatá paypa libropiqa aswan libros karqa? ;4.0
Jerryqa 8 dibujosta, 9 librostawan qelqapi churarqa. Chay qhepamantaj, 10 librosta yaparqa. ¿ Qanchantaq librokuna karqanku? ;19.0
Jerryqa 7 dibujosta, 2 librostawan qotuchakuspa, wasipi churarqa. Chay qhepamantaj, 4 librosta yapay churarqa. ¿ Imaynatá chay runaqa librosta astawan qhawarqa? ;1.0
Jerryqa 5 dibujosta, 2 librostawan wasipi churarqa. Chay qhepamantaj 9 librosta yapay churarqa. ¿ Imaynatá paypa libropiqa aswan libros karqa? ;6.0
Jerryqa 8 juj figurasta qhatisqan kashan. Chaymantataq 4 juj juj figurasta churarqan, 5 jujkunatataq chinkarachirqan. ¿ Qanchataj chay pʼachapi kajkuna karqa? ;7.0
Jerryqa 3 juj figurasta qhatisqan kashan wasipi. Chaymantataq 4 juj juj figuraswan juntʼachirqa, wakintaj manañan kasqachu. ¿ Qanchis figurasmantachu karuncharan? ;1.0
Jerryqa 7 juj figurasta qhatisqan kashan. Chaymantataq, 10 kaqninkuta karuncharan. 8 dibujos de acción kaqtinqa, ¿ qanchis dibujos de accióntachu churarqan? ;11.0
Jerryqa, wasipi uj estantepi, wakin figurasta churarqa. Chay qhepamanqa, iskay más figurasta churarqa, qanchis kaqkunatataq chinkarachirqa. ¿ Qanchis figuras de acciónchus kunanqa kashanku? ¿ Qanchis figuras de acciónchus ñawpaqpi karqa? ;15.0
Jerryqa 9 juj figurasta qhatisqan kashan. Qhepamantaj 7 juj figuraswan juntʼacherqa. 10 librokunawantaq kashan chayqa, ¿ mayqentaq aswan achka figuraswan kashan? ;6.0
Jerryqa 3 librokunata, 4 dibujokunata ima qelqapi churarqa. Chay qhepamantaj, iskay más figurasta churarqa. ¿ Imaynatá chay runaqa librosta astawan qhawarqa? ;3.0
Jerryqa 7 librokunatawan 3 dibujokunatawan wasipi churarqa. Chay qhepamantaj, iskay más figurasta churarqa. ¿ Imaynatá paypa libropiqa aswan libros karqa? ;2.0
Iskay p'isquqkuna perqa patapi tiyarqanku. Chaymantataj waj pʼisqostawan jamorqanku. Sichus 6 p'isquq p'isquqkuna perqa patapi tiyaykuchkanku chayqa, ¿ qanchis p'isquqkunataq perqa patapi tiyaykuqku? ;4.0
chaymanqa wakin pʼisqikunapas tiyaykusharqanku. Chaymantataq tawa wakakunawan khuska jamorqanku. ¿ Imaynatataq chay p'unchaypi 5 p'isqakunaqa karqanku? ;1.0
4 pʼisqokuna, 46 tortugas ima, perqa patapi tiyarqanku. 6 pʼisqikunapas paykunawan kuskaña karqanku. ¿ Qanchataq chay perqa patapi tiyashan? ;10.0
3 p'isqikunapas, 2 tortugaspas perqa patapi tiyarqanku. 5 wak pʼisqastaj paykunawan khuska jamorqanku. ¿ Qanchataj chay perqa patapi tiyashanku? ;10.0
3 p'isqikunapas, 4 tortugaspas, perqa patapi tiyarqanku. Chaymantataq iskay pʼisqikunapas paykunawan kuska jamorqanku. ¿ Maykʼaqtaq chay perqa patapi tarikuchkan? ;1.0
Chay perqa patapiqa iskay p'isquqkuna, soqta q'illuchakunapas tiyarqanku. 3 wak pʼisqikunapas paykunawan kuska jamorqanku. ¿ Maykʼaqtaq chay perqa patapiqa aswan askha tortugas kashanku? ;1.0
4 p'isquqkuna, 6 ch'usku ch'usku ch'usku ch'usku ch'usku ch'usku. Chaymantataq iskay tortugaswan khuska jamurqanku. ¿ Qanchataq chay perqa patapi tiyashanku? ;8.0
3 p'isqikunapas, 4 tortugaspas, perqa patapi tiyarqanku. Chaymantataq suqta tortugaswan khuska jamorqanku. ¿ Qanchataj chay perqa patapi tiyashanku? ;13.0
6 p'isquqkuna, 3 tortugas ima, perqa patapi tiyarqanku. Chaymantataq iskay tortugaswan khuska jamurqanku. ¿ Maykʼaqtaq chay perqa patapi tarikuchkan? ;1.0
4 p'isquqkuna, 3 tortugas ima, perqa patapi tiyarqanku. Chaymantataq suqta tortugaswan khuska jamorqanku. ¿ Maykʼaqtaq chay perqa patapiqa aswan askha tortugas kashanku? ;5.0
6 p'isquqkunataq perqa patapi tiyaykusharqanku. Chaymantataq tawa pʼisqokuna, pusaq tortugas ima chayarqanku. ¿ Qanchataq chay perqa patapi tiyashan? ;10.0
Iskay p'isquqkuna perqa patapi tiyarqanku. 5 pʼisqasta, 4 toronasta ima, chayman chayarqanku. ¿ Maykʼaqtaq chay perqa patapi tarikuchkan? ;3.0
3 p'isquqkunaqa perqa patapi tiyarqanku. Chaymantataq iskay pʼisqokuna, soqta tortugas ima chayarqanku. ¿ Maykʼaqtaq chay perqa patapiqa aswan askha tortugas kashanku? ;1.0
5 cigüeñas, 3 p'isqikunapas, perqa patapi tiyarqanku. Chaymantataq tawa wakakunawan khuska jamorqanku. ¿ Maykʼaqtaq chay perqa patapi tarikuchkan? ;2.0
6 cigüeñas, 2 pʼisqikunapas perqa patapi tiyarqanku. 3 wak pʼisqikunapas paykunawan kuska jamorqanku. ¿ Maykʼaqtaq chay perqa patapiqa aswan askha tortugas kashanku? ;1.0
3 p'isquqkunaqa perqa patapi tiyarqanku. Chaymantataq 6 cigüeñas, 2 pawaqkunapas jamurqanku. ¿ Maykʼaqtaq chay perqa patapiqa aswan askha tortugas kashanku? ;1.0
Chay libroqa iskay capitulokunamantam kachkan. Ñaupaq kaq capituloqa 48 paginayoqmi. Iskay kaq capituloqa 11 paginayoqmi. ¿ Qanchantaq ñawpaq capituloqa iskay capitulotaqa astawanqa tupan? ;37.0
Chay libroqa iskay capitulokunamantam kachkan. Ñaupaq kaq capituloqa 37 paginayoqmi. Iskay kaq capituloqa 80 paginayoqmi. ¿ Qanchantaq iskay kaq capituloqa ñawpaq capituloqa aswanta? ;43.0
Chay libroqa iskay capitulokunamantam kachkan. Ñaupaq kaq capituloqa 60 paginayoqmi. 93 paginayoq kaptinqa, ¿ qanchis paginayoqtaq iskay kaq capituloqa? ;33.0
Chay libroqa iskay capitulokunamantam kachkan. Iskay kaq capituloqa 36 paginayoqmi. 67 paginayoq kaptinqa, ¿ qanchis paginayoqtaq kanman ñawpaq capitulo? ;31.0
Chay libroqa 3 capitulokunayoqmi. Ñaupaq kaq capituloqa 66 paginayoqmi, iskay kaq capituloqa 35 paginayoqmi, kinsa kaq capituloñataqmi 24 paginayoqmi. ¿ Qanchantaq chay libroqa kashan? ;125.0
Chay libroqa 3 capitulokunayoqmi. Ñaupaq kaq capituloqa 91 paginayoqmi, iskay kaq capituloqa 23 paginayoqmi, kinsa kaq capituloñataqmi 25 paginayoqmi. ¿ Qanchantaq ñawpaq capituloqa iskay capitulotaqa astawanqa tupan? ;68.0
Chay libroqa 3 capitulokunayoqmi. Ñaupaq kaq capituloqa 35 paginayoqmi, iskay kaq capituloqa 18 paginayoqmi, kinsa kaq capituloñataqmi 3 paginayoqmi. ¿ Qanchantaq iskay kaq capituloqa kinsa kaq capitulotaqa astawanqa tupan? ;15.0
Chay libroqa 3 capitulokunayoqmi. Ñaupaq kaq capituloqa 53 paginayoqmi, iskay kaq capituloqa 75 paginayoqmi, kinsa kaq capituloñataqmi 21 paginayoqmi. ¿ Qanchantaq ñawpa capituloqa ñawpa capitulotaqa astawanqa? ;32.0
Chay libroqa 31 capitulokunayoqmi. Sapa capituloqa 61 paginayoqmi. ¿ Qanchantaq chay libroqa kashan? ;1891.0
Chay libroqa iskay capitulokunamantam 23 paginapi kachkan. Ñaupaj kaj capituloqa 10 paginasta juntʼan. ¿ Qanchataj ñaupaj capitulota qhawariy? ;13.0
Chay libroqa iskay capitulokunamantam 81 paginapi kachkan. Iskay kaq capituloqa 68 paginayoqmi. ¿ Qanchantaq iskay kaq capitulo? ;13.0
Chay pʼunchaymi 62 camperokuna lluqsirqanku. 39 camperokunaqa, chay pʼunchaypi rumipi puriyta munarqanku. ¿ Maykʼaqtaq campesinosqa pʼunchaypi rinku? ;23.0
