m_query;response
جولیا نے پیر کو 19 بچوں کے ساتھ ٹیگ کھیلا. وہ منگل کو 18 بچوں کے ساتھ ٹیگ کھیلا. وہ دونوں دنوں میں 38 گھنٹے ٹیگ کھیلنے میں گزارتی تھی وہ منگل کے مقابلے میں پیر کو کتنے زیادہ بچوں کے ساتھ کھیلی تھی ؟ ;1.0
جولیا نے منگل کو پانچ بچوں کے ساتھ ٹیگ کھیلا تھا وہ پیر کو 6 بچوں کے ساتھ ٹیگ کھیل رہی تھی. وہ منگل کے مقابلے میں پیر کو کتنے زیادہ بچوں کے ساتھ کھیلی تھی ؟ ;1.0
جولیا نے کل 18 بچوں کے ساتھ ٹیگ کھیلا. وہ پیر کو 4 بچوں کے ساتھ کھیلی اور پھر بھی منگل کو کچھ اور بچوں کے ساتھ. وہ منگل کو کتنے بچوں کے ساتھ کھیلی تھی ؟ ;14.0
جولیا نے چار بچوں کے ساتھ بدھ کو ٹیگ کھیلا. وہ پیر کو 6 بچوں اور منگل کو 17 بچوں کے ساتھ کھیلی تھی وہ بدھ کے مقابلے میں پیر کو کتنے زیادہ بچوں کے ساتھ کھیلی تھی ؟ ;2.0
بوبی نے کچھ مٹھائی کھائی تھی پھر اس نے مزید 25 کھائے. اگر اس نے کل 43 مٹھائی کے ٹکڑے کھائے تو اس نے شروع میں کتنی مٹھائی کھائی تھی ؟ ;18.0
بوبی نے 28 ٹوکریاں کھائیں. پھر اس نے مزید 42 کھائے. اس نے 63 چاکلیٹ کے ٹکڑے بھی کھائے تھے بوبی نے کتنی مٹھائی کھائی ؟ ;70.0
بوبی نے 33 ٹوکریاں کھائیں. پھر اس نے مزید چار کھائے. اس نے چودہ چاکلیٹ کے ٹکڑے بھی کھائے تھے بوبی نے کتنی مٹھائی اور چاکلیٹ کا ٹکڑا کھایا ؟ ;51.0
بوبی نے 38 ٹوکریاں کھائیں. پھر اس نے مزید 36 کھائے. اس نے 16 چاکلیٹ کے ٹکڑے بھی کھائے تھے بوبی نے چاکلیٹ کے مقابلے میں کتنی زیادہ کینڈی کھائی تھی ؟ ;58.0
بوبی نے 20 ٹکڑے ٹکڑے کی مٹھائی کھائی تھی. اس نے 34 ٹوکریاں کھائیں. پھر اس نے مزید 18 کھائے. بوبی نے کتنی مٹھائی کھائی ؟ ;52.0
بوبی نے 21 ٹکڑے ٹکڑے کی مٹھائی کھائی تھی. اس نے پانچ ٹکڑے کھائے پھر اس نے مزید نو کھائی. اس کے پاس ابھی بھی کتنی مٹھائی باقی ہے ؟ ;7.0
بوبی نے 22 ٹکڑے ٹکڑے کی مٹھائی کھائی تھی. اس نے کچھ مٹھائی کے ٹکڑے کھائے. پھر اس نے مزید پانچ کھائے. اگر اس کے پاس اب بھی 8 کینڈی کے ٹکڑے باقی ہیں تو اس نے شروع میں کتنے کینڈی کے ٹکڑے کھائے تھے؟ ;9.0
بوبی نے 19 ٹکڑے ٹکڑے کی مٹھائی کھائی تھی. اس نے دو ٹکڑے کینڈی کھائے. اس کے پاس ابھی بھی کتنی مٹھائی باقی ہے ؟ ;17.0
بوبی نے 32 ٹکڑے ٹکڑے کی مٹھائی کھائی تھی. اس نے کچھ مٹھائی کے ٹکڑے کھائے. اگر اس کے پاس 20 ٹکڑے ٹکڑے کی مٹھائی باقی ہے تو بوبی نے کتنے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ٹکڑے ;12.0
بوبی نے 17 ٹوکریاں کھائیں. پھر اس نے مزید 15 کھائے. اگر اس کے پاس پہلے 36 کینڈی تھی تو اس کے پاس اب بھی کتنی کینڈی باقی ہیں ؟ ;4.0
بوبی نے 23 ٹوکریاں کھائیں. اگر اس کے پاس شروع میں 30 کینڈی تھی تو اس کے پاس اب بھی کتنی کینڈی باقی ہیں ؟ ;7.0
ایلن نے 5 بالون اور جیک نے 3 بالون پارک میں لائے پارک میں جیک کے مقابلے میں ایلن کے پاس کتنے زیادہ غبارے تھے ؟ ;2.0
ایلن نے 2 بالون اور جیک نے 3 بالون پارک میں لائے پارک میں ایلن کے مقابلے میں جیک کے پاس کتنے زیادہ غبارے تھے ؟ ;1.0
ایلن اور جیک نے پارک میں 3 بالون لائے اگر ایلن 2 بالون لے آیا ہے تو جیک پارک میں کتنے بالون لے آیا ہے ؟ ;1.0
جیک نے پارک میں 6 بالون لائے تھے اگر جیک ایلن کے ساتھ 4 سے زیادہ بالون لے کر آیا تھا تو ایلن پارک میں کتنے بالون لے کر آیا تھا؟ ;2.0
ایلن پارک میں 5 بالون لے آیا. اگر جیک ایلن کے مقابلے میں 6 زیادہ بالون لے کر آیا تو جیک پارک میں کتنے بالون لے کر آیا ؟ ;11.0
ایلن نے 3 بالون اور جیک نے 5 بالون پارک میں لائے ایلن نے پھر پارک میں مزید 2 بالون خریدے پارک میں ایلن اور جیک کے پاس کتنے غبارے تھے ؟ ;10.0
ایلن نے 2 بالون اور جیک نے 4 بالون پارک میں لائے ایلن نے پھر پارک میں مزید 3 بالون خریدے. پارک میں جیک کے مقابلے میں ایلن کے پاس کتنے زیادہ غبارے تھے ؟ ;1.0
ایلن نے 2 بالون اور جیک نے 6 بالون پارک میں لائے ایلن نے پھر پارک میں مزید 3 بالون خریدے. پارک میں ایلن کے مقابلے میں جیک کے پاس کتنے زیادہ غبارے تھے ؟ ;1.0
ایلن نے 5 بالون اور جیک نے 4 بالون پارک میں لائے ایلن نے پھر پارک میں مزید 3 بالون خریدے. ایلن پارک میں کتنے بالون لے کر آیا تھا ؟ ;8.0
ایلن نے 6 بالون اور جیک نے 2 بالون پارک میں لائے جیک پھر پارک میں 3 مزید غبارے خریدے. پارک میں جیک کے مقابلے میں ایلن کے پاس کتنے زیادہ غبارے تھے ؟ ;1.0
ایلن نے 6 بالون اور جیک نے 3 بالون پارک میں لائے جیک پھر پارک میں 4 مزید غبارے خریدے. پارک میں ایلن کے مقابلے میں جیک کے پاس کتنے زیادہ غبارے تھے ؟ ;1.0
ایلن نے 5 بالون اور جیک نے 6 بالون پارک میں لائے جیک پھر پارک میں 3 مزید غبارے خریدے. جیک پارک میں کتنے بالون لے آیا ؟ ;9.0
ایلن نے 3 بالون اور 20 گیندیں لائی جبکہ جیک نے 5 بالون اور 59 گیندیں پارک میں لائی تھیں پارک میں ایلن اور جیک کے پاس کتنے غبارے تھے ؟ ;8.0
ایلن نے 7 بالون اور 5 گیندیں لائی جبکہ جیک نے 6 بالون اور 4 گیندیں پارک میں لائی. پارک میں ایلن اور جیک کے پاس کتنے گیندیں تھیں ؟ ;9.0
ایلن 5 بالون لایا. اگر ایلن اور جیک پارک میں مجموعی طور پر 6 بالون لائے ہیں تو جیک پارک میں کتنے بالون لائے تھے ؟ ;1.0
ایلن نے پارک میں 2 بالون لائے اور پھر وہاں سے مزید 3 بالون خریدے اگر جیک نے پارک میں 6 بالون لائے تو جیک کے پاس پارک میں ایلن سے کتنے بالون زیادہ تھے؟ ;1.0
ہر روز رائن انگریزی سیکھنے پر 6 گھنٹے اور چینی سیکھنے پر 2 گھنٹے خرچ کرتا ہے. وہ چینی سیکھنے کے مقابلے میں انگریزی سیکھنے میں کتنے گھنٹے زیادہ خرچ کرتا ہے؟ ;4.0
ہر روز رائن انگریزی سیکھنے پر 6 گھنٹے اور چینی سیکھنے پر 7 گھنٹے خرچ کرتا ہے وہ انگریزی سیکھنے کے مقابلے میں چینی سیکھنے میں کتنے گھنٹے زیادہ خرچ کرتا ہے؟ ;1.0
ہر روز رائن انگریزی سیکھنے پر تین گھنٹے اور چینی سیکھنے پر کچھ اور گھنٹے خرچ کرتا ہے اگر وہ روزانہ انگریزی اور چینی سیکھنے میں کل 4 گھنٹے صرف کرتا ہے تو چینی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے ؟ ;1.0
ہر روز رائن 7 گھنٹے انگریزی سیکھنے میں گزارتا ہے اور کچھ اور گھنٹے چینی سیکھنے میں اگر وہ انگریزی سیکھنے میں چینی سیکھنے کے مقابلے میں 2 گھنٹے زیادہ خرچ کرتا ہے تو وہ چینی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے؟ ;5.0
ہر روز رائن 5 گھنٹے چینی سیکھنے میں اور کچھ اور گھنٹے انگریزی سیکھنے میں صرف کرتا ہے اگر وہ انگریزی سیکھنے میں چینی سیکھنے کے مقابلے میں 2 گھنٹے زیادہ خرچ کرتا ہے تو وہ انگریزی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے؟ ;7.0
ہر روز رائن انگریزی سیکھنے پر 6 گھنٹے اور چینی سیکھنے پر 7 گھنٹے خرچ کرتا ہے اگر وہ پانچ دن پڑھتا ہے تو وہ انگریزی اور چینی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے ؟ ;65.0
ہر روز رائن انگریزی سیکھنے پر 6 گھنٹے اور چینی سیکھنے پر 5 گھنٹے خرچ کرتا ہے. اگر وہ دو دن پڑھتا ہے تو وہ انگریزی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے ؟ ;12.0
ہر روز رائن 5 گھنٹے انگریزی سیکھنے اور 4 گھنٹے چینی سیکھنے میں گزارتا ہے اگر وہ 6 دن سیکھتا ہے تو وہ چینی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے ؟ ;24.0
ہر روز رائن انگریزی سیکھنے پر 4 گھنٹے اور چینی سیکھنے پر 6 گھنٹے خرچ کرتا ہے. اگر وہ 86 دن تک پڑھتا ہے تو وہ ہر روز کتنے گھنٹے انگریزی اور چینی سیکھنے میں صرف کرتا ہے؟ ;10.0
ہر روز رائن انگریزی سیکھنے پر 6 گھنٹے خرچ کرتا ہے چینی سیکھنے پر 7 گھنٹے اور ہسپانوی سیکھنے پر 3 گھنٹے وہ انگریزی چینی اور ہسپانوی سیکھنے پر کتنے گھنٹے خرچ کرتا ہے ؟ ;16.0
ہر روز رائن انگریزی سیکھنے پر 6 گھنٹے خرچ کرتا ہے چینی سیکھنے پر 3 گھنٹے اور ہسپانوی سیکھنے پر 58 گھنٹے وہ چینی سیکھنے کے مقابلے میں انگریزی سیکھنے میں کتنے گھنٹے زیادہ خرچ کرتا ہے؟ ;3.0
ہر روز رائن 7 گھنٹے انگریزی سیکھنے میں گزارتا ہے 2 گھنٹے چینی سیکھنے میں اور 4 گھنٹے ہسپانوی سیکھنے میں وہ ہسپانوی سیکھنے کے مقابلے میں انگریزی سیکھنے میں کتنے گھنٹے زیادہ خرچ کرتا ہے؟ ;3.0
ہر روز رائن 2 گھنٹے انگریزی سیکھنے پر خرچ کرتا ہے 5 گھنٹے چینی سیکھنے پر اور 4 گھنٹے ہسپانوی سیکھنے پر وہ ہسپانوی سیکھنے کے مقابلے میں چینی سیکھنے میں کتنے گھنٹے زیادہ خرچ کرتا ہے؟ ;1.0
ہر روز رائن انگریزی اور چینی سیکھنے پر کل تین گھنٹے خرچ کرتا ہے اگر وہ روزانہ 2 گھنٹے انگریزی سیکھنے میں صرف کرتا ہے تو وہ چینی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے؟ ;1.0
ریان 7 دن کے لئے انگریزی اور چینی سیکھتا ہے. ہر روز وہ انگریزی سیکھنے پر 4 گھنٹے اور چینی سیکھنے پر 5 گھنٹے خرچ کرتا ہے وہ انگریزی اور چینی سیکھنے میں کتنے گھنٹے خرچ کرتا ہے ؟ ;63.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس 8 بیگ کین تھے. اگلے دن اس نے مزید 7 بیگ کین کے مالیت کے پائے. اگلے دن ملنے والے سامان سے پیر کو کتنے زیادہ تھیلے تھے ؟ ;1.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس 7 بیگ کین تھے. اگلے دن اس نے مزید 12 بیگ کین کے ڈھیر ڈھونڈے. اگلے دن وہ کتنے زیادہ بیگ مل گئے جو پیر کو تھے ؟ ;5.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس 4 بیگ کین تھے. اگلے دن وہ کچھ زیادہ بیگ کین کے قابل پایا. اگر اس کے پاس مجموعی طور پر 6 بیگ تھے تو اگلے دن اسے کتنے بیگ ملے ؟ ;2.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس کچھ بیگ تھے اگلے دن اس نے مزید 4 بیگ کین کے مالیت کے پائے. اگر اس کے پاس کل 8 بیگ تھے تو اس کے پاس پیر کو کتنے بیگ تھے ؟ ;4.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس 10 بیگ کین تھے. اس نے اگلے دن 3 بیگ کین اور اس کے بعد کے دن 7 بیگ کین پایا. اس کے پاس مجموعی طور پر کتنے بیگ تھے ؟ ;20.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس 8 بیگ کین تھے. اس نے اگلے دن دس بیگ کین اور اس کے بعد کے دن چار بیگ کین پایا. وہ پیر کے بعد کتنے بیگ مل گیا ؟ ;14.0
ٹفنی ری سائیکلنگ کے لئے ڈبے جمع کر رہا تھا. پیر کو اس کے پاس 3 بیگ کین تھے. اگلے دن اس نے مزید 7 بیگ کین اور 44 بیگ بوتلیں ملیں. اس کے پاس مجموعی طور پر کتنے بیگ کین تھے ؟ ;10.0
17 سرخ اور 16 سبز اخروٹ ٹوکری میں ہیں ٹوکری میں سبز آڑو سے کتنے زیادہ سرخ آڑو ہیں ؟ ;1.0
5 سرخ اخروٹ اور 11 سبز اخروٹ ٹوکری میں ہیں. ٹوکری میں سرخ آڑو سے کتنے زیادہ سبز آڑو ہیں ؟ ;6.0
ٹوکری میں دس سرخ اور کچھ سبز ہلدی ہیں اگر ٹوکری میں کل 15 آڑو ہیں تو ٹوکری میں کتنے سبز آڑو ہیں ؟ ;5.0
ٹوکری میں تین سرخ اور کچھ سبز ہلدی ہیں اگر ٹوکری میں سرخ آڑو سے دس زیادہ سبز آڑو ہوں تو ٹوکری میں کتنے سبز آڑو ہیں ؟ ;13.0
7 سرخ اخروٹ 15 پیلے اور 8 سبز اخروٹ ٹوکری میں ہیں ٹوکری میں کتنے آڑو ہیں ؟ ;30.0
7 سرخ آڑو 71 پیلے رنگ کے آڑو اور 8 سبز آڑو ٹوکری میں ہیں. ٹوکری میں سرخ آڑو سے کتنے زیادہ سبز آڑو ہیں ؟ ;1.0
ٹوکری میں 2 سرخ ، 6 پیلے اور 14 سبز رنگ کے اخروٹ ہیں ٹوکری میں پیلے رنگ کے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کتنے ہیں ؟ ;8.0
ٹوکری میں 19 سرخ ، 11 پیلے اور 12 سبز رنگ کے اخروٹ ہیں ٹوکری میں پیلے رنگ کے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کتنے سرخ کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے کچے ;8.0
6 سرخ اخروٹ 90 پیلے اور 16 سبز اخروٹ ٹوکری میں ہیں ٹوکری میں کتنے سرخ اور سبز آڑو ہیں ؟ ;22.0
ٹوکری میں 18 سرخ ، 14 پیلے اور 17 سبز رنگ کے اخروٹ ہیں ٹوکری میں کتنے سرخ اور پیلے رنگ کے اخروٹ ہیں ؟ ;32.0
5 سرخ اخروٹ 14 پیلے اور 6 سبز اخروٹ ٹوکری میں ہیں. ٹوکری میں کتنے سبز اور پیلے رنگ کے اخروٹ ہیں ؟ ;20.0
یہاں پر 65 ٹوکریاں ہیں جن میں ہر ایک میں ہر سال ایک عدد آڑو ہے۔ ہر ٹوکری میں 7 سرخ اور 3 سبز اخروٹ ہیں ہر ٹوکری میں کتنے آڑو ہیں ؟ ;10.0
یہاں پر 11 ٹوکریاں ہیں جن میں ہر ایک میں ہر ایک کی ایک ایک مرچ ہے۔ ہر ٹوکری میں 10 سرخ اور 18 سبز اخروٹ ہوتے ہیں ٹوکریوں میں مجموعی طور پر کتنے آڑو ہیں ؟ ;308.0
یہاں پر 6 ٹوکریاں ہیں جن میں ہر ایک میں ہر سال ایک ایک مٹر ہوتا ہے ہر ٹوکری میں 16 سرخ اور 18 سبز اخروٹ ہوتے ہیں کتنے سرخ آڑو ہیں سب ٹوکریوں میں ؟ ;96.0
یہاں پر 7 ٹوکریاں ہیں جن میں ہر ایک میں ہر ایک پر ایک عدد ہے ہر ٹوکری میں 10 سرخ اور 2 سبز اخروٹ ہوتے ہیں ٹوکریوں میں کل کتنے سبز آڑو ہیں ؟ ;14.0
وہاں پر کچھ ٹوکریاں ہیں جن میں آڑو کے ٹکڑے ہیں ہر ٹوکری میں 4 سرخ اور 3 سبز اخروٹ ہوتے ہیں اگر تمام ٹوکریوں میں مجموعی طور پر 7 آڑو ہیں تو آڑو کی کتنی ٹوکریاں ہیں ؟ ;1.0
یہاں پر دو ٹوکریوں میں آڑو ہیں ہر ٹوکری میں 4 سرخ اخروٹ اور کچھ سبز اخروٹ ہوتے ہیں اگر تمام ٹوکریوں میں مجموعی طور پر 12 آڑو ہیں تو ہر ٹوکری میں کتنے سبز آڑو ہیں ؟ ;2.0
ایک ٹوکری میں کل 16 آڑو ہیں. اگر ٹوکری میں 13 سرخ اور کچھ سبز ہلدی ہوں ٹوکری میں کتنے سبز آڑو ہیں ؟ ;3.0
ہر ٹوکری میں 19 سرخ اور 4 سبز رنگ کے اخروٹ ہوتے ہیں اگر 15 ٹوکریاں ایسی ہیں تو ٹوکریوں میں کل کتنے پرچز ہیں ؟ ;345.0
کچھ ٹوکریوں میں 10 مٹر برابر تقسیم کیے گئے ہیں۔ اگر ہر ٹوکری میں 4 سرخ اور 6 سبز اخروٹ ہوں تو اخروٹ کی کتنی ٹوکریاں ہیں ؟ ;1.0
ٹوکری میں 6 سبز ، 60 پیلے اور 2 سرخ اخروٹ ہیں ٹوکری میں سرخ آڑو سے کتنے زیادہ سبز آڑو ہیں ؟ ;4.0
جیری نے اپنے کمرے میں ایک شیلف پر 4 ایکشن کے اعداد و شمار تھا. بعد میں انہوں نے کچھ مزید کارروائی کے اعداد و شمار شیلف میں شامل کیا. اگر اس کی شیلف پر کل آٹھ ایکشن فیگور ہیں تو اس نے شیلف میں کتنے ایکشن فیگور شامل کیے ہیں؟ ;4.0
جیری نے اپنے کمرے میں ایک شیلف پر کچھ ایکشن کے اعداد و شمار تھا. بعد میں اس نے 7 مزید ایکشن فیگور شیلف میں شامل کیے۔ اگر اس کی شیلف پر کل 10 ایکشن فیگورز ہیں تو اس کے شیلف پر شروع میں کتنے ایکشن فیگورز تھے؟ ;3.0
جیری نے اپنے کمرے میں ایک شیلف پر 4 ایکشن کے اعداد و شمار اور 22 کتابیں رکھی تھیں. بعد میں اس نے شیلف میں 6 مزید ایکشن فیگورز شامل کیے۔ اس کی شیلف پر کل کتنے ایکشن فیگور تھے ؟ ;10.0
جیری نے اپنے کمرے میں ایک شیلف پر 5 ایکشن کے اعداد و شمار اور 9 کتابیں رکھی تھیں. بعد میں اس نے 7 مزید ایکشن فیگور شیلف میں شامل کیے۔ اس کی شیلف پر کتابوں سے زیادہ کتنے ایکشن فیگور تھے ؟ ;3.0
جیری نے اپنے کمرے میں ایک شیلف پر 2 ایکشن کے اعداد و شمار اور 10 کتابیں رکھی تھیں. بعد میں اس نے شیلف میں مزید 4 ایکشن فیگورز شامل کیے۔ اس کی شیلف پر ایکشن کے اعداد سے زیادہ کتنی کتابیں تھیں ؟ ;4.0
جیری نے اپنے کمرے میں ایک شیلف پر 8 ایکشن کے اعداد و شمار اور 9 کتابیں رکھی تھیں. بعد میں اس نے کتابوں کی شیلف میں دس کتابیں اور شامل کیں اس کی کتابوں کی شیلف پر کل کتنی کتابیں تھیں ؟ ;19.0
جیری نے اپنے کمرے میں ایک شیلف پر 7 ایکشن کے اعداد و شمار اور 2 کتابیں رکھی تھیں. بعد میں اس نے کتابوں کی شیلف میں مزید چار کتابیں شامل کیں اس کی شیلف پر کتابوں سے زیادہ کتنے ایکشن فیگور تھے ؟ ;1.0
جیری نے اپنے کمرے میں ایک شیلف پر 5 ایکشن کے اعداد و شمار اور 2 کتابیں رکھی تھیں. بعد میں اس نے کتابوں کی شیلف میں مزید نو کتابیں شامل کیں اس کی شیلف پر ایکشن کے اعداد سے زیادہ کتنی کتابیں تھیں ؟ ;6.0
جیری نے اپنے کمرے میں ایک شیلف پر 8 ایکشن کے اعداد و شمار تھا. بعد میں اس نے شیلف میں مزید 4 ایکشن فیگورز شامل کیے اور 5 پرانے کو ہٹا دیا۔ اس کی شیلف پر کل کتنے ایکشن فیگور تھے ؟ ;7.0
جیری نے اپنے کمرے میں ایک شیلف پر 3 ایکشن کے اعداد و شمار تھا. بعد میں اس نے شیلف میں 4 مزید ایکشن فیگور شامل کیے اور کچھ پرانے کو ہٹا دیا۔ اگر اس کی شیلف پر 6 ایکشن فیگور ہیں تو اس نے شیلف سے کتنے ایکشن فیگور ہٹائے ؟ ;1.0
جیری نے اپنے کمرے میں ایک شیلف پر 7 ایکشن کے اعداد و شمار تھا. بعد میں اس نے شیلف میں کچھ اور ایکشن فیگورز شامل کیے اور 10 پرانے کو ہٹا دیا۔ اگر اس کی شیلف پر 8 ایکشن فیگور ہیں تو اس نے شیلف میں کتنے ایکشن فیگور شامل کیے ہیں؟ ;11.0
جیری نے اپنے کمرے میں ایک شیلف پر کچھ ایکشن کے اعداد و شمار تھا. بعد میں اس نے شیلف میں 2 مزید ایکشن فیگور شامل کیے اور پرانے 7 کو ہٹا دیا۔ اگر اس کی شیلف پر 10 ایکشن فیگور ہیں تو اس کے شیلف پر ابتدائی طور پر کتنے ایکشن فیگور تھے؟ ;15.0
جیری نے اپنے کمرے میں ایک شیلف پر 9 ایکشن کے اعداد و شمار تھے. بعد میں اس نے 7 مزید ایکشن فیگور شیلف میں شامل کیے۔ اگر اس کے پاس بھی 10 کتابیں ہیں تو اس کی کتابوں سے زیادہ کتنے ایکشن فیگورز ہیں ؟ ;6.0
جیری نے 3 کتابیں اور 4 ایکشن کے اعداد و شمار اس کے کمرے میں ایک شیلف پر تھا. بعد میں اس نے شیلف میں 2 مزید ایکشن فیگور شامل کیے۔ اس کی شیلف پر کتابوں سے زیادہ کتنے ایکشن فیگور تھے ؟ ;3.0
جیری نے اپنے کمرے میں ایک شیلف پر 7 کتابیں اور 3 ایکشن کے اعداد و شمار تھے. بعد میں اس نے شیلف میں 2 مزید ایکشن فیگور شامل کیے۔ اس کی شیلف پر ایکشن کے اعداد سے زیادہ کتنی کتابیں تھیں ؟ ;2.0
