m_query;response
জুলিয়া সোমবার ১৯ জন বাচ্চার সাথে টেগ খেলেছে । সে মঙ্গলবার ১৮ জনের সাথে টেগ খেলছিল । সে দুই দিনেই মোট ৩৮ ঘণ্টা টেগ খেলতে ব্যয় করেছে । সে মঙ্গলবারের চেয়ে সোমবার কত বেশি বাচ্চাদের সাথে খেলেছে? ;1.0
জুলিয়া মঙ্গলবার ৫ জন বাচ্চাদের সাথে টেগ খেলেছে । সে সোমবার ৬ জন বাচ্চাদের সাথে টেগ খেলছিল । সে মঙ্গলবারের চেয়ে সোমবার কত বেশি বাচ্চাদের সাথে খেলেছে? ;1.0
জুলিয়া মোট ১৮ জনের সাথে টেগ খেলত । সে সোমবার ৪ জনের সাথে খেলেছে এবং মঙ্গলবার আরও কিছু বাচ্চাদের সাথে খেলেছে । সে মঙ্গলবার কতগুলো বাচ্চাদের সাথে খেলেছে? ;14.0
জুলিয়া বুধবার চারটা বাচ্চা নিয়ে টেগ খেলছে । সে সোমবার ৬ জন এবং মঙ্গলবার ১৭ জন শিশুর সাথে খেলেছে । সে বুধবারের চেয়ে সোমবার কত বেশি বাচ্চাদের সাথে খেলেছে? ;2.0
ববি কিছু চকলেট খেয়ে ফেলেছে । তারপর আরও ২৫টা খেয়ে ফেলল । যদি সে মোট ৪৩টি চকলেট খায় তাহলে শুরুতে সে কতগুলো চকলেট খেয়েছিল? ;18.0
ববি ২৮টা চকলেট খেয়ে ফেলেছে । তারপর আরও ৪২টা খেয়ে ফেলল । সে ৬৩টা চকোলেটও খেয়ে ফেলেছে । ববি কতগুলো চকলেট খেয়েছিল? ;70.0
ববি ৩৩টা চকলেট খেয়ে ফেলেছে । তারপর আরও ৪টা খেয়ে ফেলল । সে ১৪ টুকরো চকোলেটও খেয়ে ফেলেছে । ববি মোট কত টুকরো চকলেট আর মিষ্টি খেয়েছিল? ;51.0
ববি ৩৮টা চকলেট খেয়ে ফেলেছে । তারপর আরও ৩৬টা খেয়ে ফেলল । সে ১৬ টুকরো চকোলেটও খেয়ে ফেলেছে । ববি চকোলেট খাওয়ার চেয়ে কত বেশি চকলেট খেয়েছিল? ;58.0
ববি ২০ টুকরো চকলেট খেয়েছিল. সে ৩৪টা চকলেট খেয়ে ফেলেছে । তারপর আরও ১৮টা খেয়ে ফেলল । ববি কতগুলো চকলেট খেয়েছিল? ;52.0
ববি ২১ টুকরো চকলেট খেয়েছিল. সে ৫টা চকলেট খেয়ে ফেলেছে । তারপর আরও ৯টা খেয়ে ফেলল । তার কাছে আর কতগুলো চকলেট বাকি আছে? ;7.0
ববি ২২ টুকরো চকলেট খেয়েছিল. সে কিছু চকলেট খেয়ে ফেলেছে । তারপর সে আরো ৫টা খেয়ে ফেলেছে । যদি তার কাছে এখনও ৮ টি চকলেট থাকে তাহলে শুরুতে সে কতগুলো চকলেট খেয়েছিল? ;9.0
ববি ১৯ টা চকলেট খেয়েছিল. সে ২ টা চকলেট খেয়ে ফেলেছে । তার কাছে আর কতগুলো চকলেট বাকি আছে? ;17.0
ববি ৩২টা চকলেট খেয়েছিল. সে কিছু চকলেট খেয়ে ফেলেছে । যদি তার ২০ টুকরো চকলেট বাকি থাকে তাহলে ববি কত টুকরো চকলেট খেয়েছিল? ;12.0
ববি ১৭ টা চকলেট খেয়ে ফেলেছে । তারপর আরও ১৫টা খেয়ে ফেলল । যদি প্রথমে তার কাছে ৩৬টা চকলেট থাকে তাহলে তার কাছে আর কতগুলো চকলেট বাকি আছে? ;4.0
ববি ২৩টা চকলেট খেয়ে ফেলেছে । যদি তার কাছে ৩০ টুকরো চকলেট থাকে তাহলে তার কাছে আর কত টুকরো চকলেট বাকি আছে? ;7.0
অ্যালান ৫টা বেলুন নিয়ে এসেছে আর জেক ৩টা নিয়ে এসেছে পার্কে । জ্যাকের চেয়ে অ্যালানের কতটা বেলুন ছিল? ;2.0
অ্যালান ২ টা এবং জ্যাক ৩ টা বেলুন নিয়ে এসেছে পার্কে । জ্যাকের পার্কে অ্যালানের চেয়ে কত বেশি বেলুন ছিল? ;1.0
অ্যালান আর জেক পার্কে ৩ টা বেলুন নিয়ে এসেছে । যদি অ্যালান ২ টা বেলুন নিয়ে আসে তাহলে জ্যাক পার্কে কয়টা বেলুন নিয়ে এসেছে? ;1.0
জেক পার্কে ৬ টি বেলুন নিয়ে এসেছে । জেক যদি অ্যালান এর চেয়ে ৪ টা বেশি বেলুন নিয়ে আসে তাহলে অ্যালান পার্কে কতগুলো বেলুন নিয়ে এসেছে? ;2.0
অ্যালান পার্কে ৫টা বেলুন এনেছে । জেক যদি অ্যালান এর থেকে ৬টা বেশি বেলুন নিয়ে আসে তাহলে জেক পার্কে কতগুলো বেলুন নিয়ে এসেছে? ;11.0
অ্যালান ৩টা বেলুন নিয়ে এসেছে আর জ্যাক ৫টা নিয়ে এসেছে পার্কে । তারপর পার্কে গিয়ে আলান আরও ২টা বেলুন কিনেছিল । অ্যালান আর জেকের পার্কে কতগুলো বেলুন ছিল? ;10.0
অ্যালান ২ টা এবং জ্যাক ৪ টা বেলুন নিয়ে এসেছে পার্কে । তারপর অ্যালান পার্কে আরো ৩টা বেলুন কিনেছিল । জ্যাকের চেয়ে অ্যালানের কতটা বেলুন ছিল? ;1.0
অ্যালান ২ টা বেলুন নিয়ে এসেছে আর জ্যাক ৬ টা বেলুন নিয়ে এসেছে পার্কে । তারপর অ্যালান পার্কে আরো ৩টা বেলুন কিনেছিল । জ্যাকের পার্কে অ্যালানের চেয়ে কত বেশি বেলুন ছিল? ;1.0
অ্যালান ৫টা বেলুন নিয়ে এসেছে আর জেক ৪টা নিয়ে এসেছে পার্কে । তারপর অ্যালান পার্কে আরো ৩টা বেলুন কিনেছিল । অ্যালান পার্কে কতগুলো বেলুন নিয়ে এসেছে? ;8.0
অ্যালান ৬টা বেলুন নিয়ে এসেছে আর জেক ২টা নিয়ে এসেছে পার্কে । জেক তখন পার্কে আরো ৩ টি বেলুন কিনেছিল । জ্যাকের চেয়ে অ্যালানের কতটা বেলুন ছিল? ;1.0
অ্যালান ৬টা বেলুন নিয়ে এসেছে আর জেক ৩টা নিয়ে এসেছে পার্কে । জেক তখন পার্কে আরো ৪ টি বেলুন কিনেছিল । জ্যাকের পার্কে অ্যালানের চেয়ে কত বেশি বেলুন ছিল? ;1.0
অ্যালান ৫টা বেলুন নিয়ে এসেছে আর জেক ৬টা নিয়ে এসেছে পার্কে । জেক তখন পার্কে আরো ৩ টি বেলুন কিনেছিল । জেক পার্কে কতগুলো বেলুন নিয়ে এসেছে? ;9.0
অ্যালান ৩ টি বেলুন এবং ২০ টি বল নিয়ে এসেছিল যখন জ্যাক ৫ টি বেলুন এবং ৫৯ টি বল নিয়ে এসেছিল পার্কে । অ্যালান আর জেকের পার্কে কতগুলো বেলুন ছিল? ;8.0
অ্যালান ৭ টি বেলুন এবং ৫ টি বল নিয়ে এসেছিল যখন জেক ৬ টি বেলুন এবং ৪ টি বল নিয়ে এসেছিল পার্কে । অ্যালান আর জ্যাক পার্কে কতগুলো বল খেয়েছে? ;9.0
অ্যালান ৫টা বেলুন এনেছে । যদি অ্যালান এবং জেক মোট ৬ টি বেলুন পার্কে নিয়ে আসে তাহলে জেক কতটি বেলুন পার্কে নিয়ে এসেছে? ;1.0
অ্যালান পার্কে ২টা বেলুন নিয়ে এসেছিল এবং তারপর সেখানে আরো ৩টা বেলুন কিনেছিল । জেক যদি পার্কে ৬টা বেলুন নিয়ে আসে তাহলে জেকের পার্কে অ্যালান এর চেয়ে কতগুলো বেলুন ছিল? ;1.0
রায়ান প্রতিদিন ৬ ঘন্টা ইংরেজি শেখায় এবং ২ ঘন্টা চীনা শেখায় । সে ইংরেজি শেখার জন্য কত ঘন্টা বেশি সময় ব্যয় করে চীনা শেখার চেয়ে? ;4.0
রায়ান প্রতিদিন ৬ ঘন্টা ইংরেজি শেখায় এবং ৭ ঘন্টা চীনা শেখায় । ইংরেজি শেখার চেয়ে তিনি চীনা শেখার জন্য কত ঘন্টা বেশি সময় ব্যয় করেন? ;1.0
রায়ান প্রতিদিন তিন ঘণ্টা ইংরেজি শেখায় এবং আরো কয়েক ঘণ্টা চীনা শেখায় । যদি সে প্রতিদিন ইংরেজি ও চীনা শেখার জন্য মোট ৪ ঘণ্টা ব্যয় করে তাহলে সে চীনা শেখার জন্য কত ঘণ্টা ব্যয় করে? ;1.0
রায়ান প্রতিদিন ৭ ঘণ্টা ইংরেজি শেখায় এবং আরো কিছু ঘণ্টা চীনা শেখায় ব্যয় করে । যদি সে ইংরেজি শেখার জন্য 2 ঘন্টা বেশি সময় দেয় তাহলে সে চীনা শেখার জন্য কত ঘন্টা ব্যয় করে? ;5.0
রায়ান প্রতিদিন ৫ ঘন্টা করে চাইনিজ শিখতে ব্যয় করে আর আরো কয়েক ঘন্টা করে ইংরেজি শিখতে । যদি সে ইংরেজি শেখার জন্য 2 ঘন্টা বেশি সময় দেয় তাহলে সে ইংরেজি শেখার জন্য কত ঘন্টা ব্যয় করে? ;7.0
রায়ান প্রতিদিন ৬ ঘন্টা ইংরেজি শেখায় এবং ৭ ঘন্টা চীনা শেখায় । যদি সে ৫ দিন ধরে শিখতে থাকে তাহলে সে মোট কত ঘন্টা ইংরেজি ও চীনা শিখতে ব্যয় করে? ;65.0
রায়ান প্রতিদিন ৬ ঘন্টা ইংরেজি শেখায় আর ৫ ঘন্টা চীনা শেখায় । যদি সে দু'দিন পড়াশোনা করে তাহলে সে মোট কত ঘন্টা ইংরেজি শেখার জন্য ব্যয় করে? ;12.0
রায়ান প্রতিদিন ৫ ঘন্টা ইংরেজি শেখায় এবং ৪ ঘন্টা চীনা শেখায় । যদি সে ৬ দিন শিখতে পারে তাহলে সে মোট কত ঘন্টা চীনা শিখতে ব্যয় করে? ;24.0
রায়ান প্রতিদিন ৪ ঘন্টা ইংরেজি শেখায় এবং ৬ ঘন্টা চীনা শেখায় । যদি সে ৮৬ দিন ধরে শিখতে থাকে তাহলে সে প্রতিদিন ইংরেজি ও চীনা শিখতে কত ঘন্টা ব্যয় করে? ;10.0
রায়ান প্রতিদিন ৬ ঘন্টা ইংরেজি শেখায় ৭ ঘন্টা চীনা শেখায় এবং ৩ ঘন্টা স্প্যানিশ শেখায় । ইংরেজি, চাইনিজ আর স্প্যানিশ শিখতে মোট কত ঘন্টা সময় ব্যয় করে? ;16.0
রায়ান প্রতিদিন ৬ ঘন্টা ইংরেজি শেখায় ৩ ঘন্টা চীনা শেখায় এবং ৫৮ ঘন্টা স্প্যানিশ শেখায় । সে ইংরেজি শেখার জন্য কত ঘন্টা বেশি সময় ব্যয় করে চীনা শেখার চেয়ে? ;3.0
রায়ান প্রতিদিন ৭ ঘন্টা ইংরেজি শেখায়, ২ ঘন্টা চীনা শেখায় এবং ৪ ঘন্টা স্প্যানিশ শেখায় । স্প্যানিশ শেখার চেয়ে ইংরেজি শেখার জন্য সে কত ঘন্টা বেশি সময় ব্যয় করে? ;3.0
রায়ান প্রতিদিন ২ ঘন্টা ইংরেজি শেখায় ৫ ঘন্টা চীনা শেখায় এবং ৪ ঘন্টা স্প্যানিশ শেখায় । স্প্যানিশ শেখার চেয়ে তিনি চীনা শেখার জন্য কত ঘন্টা ব্যয় করেন? ;1.0
রায়ান প্রতিদিন মোট ৩ ঘন্টা ইংরেজি ও চীনা শিখতে ব্যয় করে । যদি সে প্রতিদিন ২ ঘন্টা ইংরেজি শেখায় তাহলে সে কত ঘন্টা চীনা শিখতে ব্যয় করে? ;1.0
রায়ান ৭ দিনের জন্য ইংরেজি এবং চীনা শিখছে । প্রতিদিন তিনি ইংরেজি শেখার জন্য ৪ ঘণ্টা এবং চীনা শেখার জন্য ৫ ঘণ্টা ব্যয় করেন । ইংরেজি ও চীনা শিখতে মোট কত ঘন্টা ব্যয় করে? ;63.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার তার কাছে আটটা ব্যাগ ক্যান ছিল । পরের দিন সে ৭ টা ব্যাগ মূল্যের ক্যান পেলো । পরের দিন যে ব্যাগটা পেয়েছিল তার থেকে সোমবার তার ব্যাগ কত বেশি ছিল? ;1.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার তার কাছে ৭ ব্যাগ ক্যান ছিল । পরের দিন সে ১২ টা ব্যাগ মূল্যের ক্যান পেলো । পরের দিন সে সোমবারের চেয়ে কত বেশি ব্যাগ খুঁজে পেয়েছে? ;5.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার তার কাছে ৪ ব্যাগ ক্যান ছিল । পরের দিন সে আরও কিছু ব্যাগ টিনের মূল্য পেয়েছিল । যদি তার মোট ৬ টি ব্যাগ থাকে তাহলে পরের দিন সে কতগুলো ব্যাগ খুঁজে পায়? ;2.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার সে কিছু ব্যাগ ক্যান নিয়ে এসেছে । পরের দিন সে আরও ৪ টা ব্যাগ টিনের মূল্য পেলো । যদি তার মোট ৮ টি ব্যাগ থাকে তাহলে সোমবার তার কতগুলো ব্যাগ ছিল? ;4.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার তার কাছে ১০ ব্যাগ ক্যান ছিল । পরের দিন সে ৩ টা ব্যাগ ক্যান পেয়েছিল আর পরের দিন ৭ টা ব্যাগ ক্যান পেয়েছিল । তার কাছে মোট কতগুলো ব্যাগ ছিল? ;20.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার তার কাছে আটটা ব্যাগ ক্যান ছিল । পরের দিন ১০টা ব্যাগ ক্যান পেয়েছিল আর পরের দিন ৪টা ব্যাগ ক্যান পেয়েছিল । সোমবারের পর সে কতগুলো ব্যাগ খুঁজে পেয়েছে? ;14.0
টিফানি রিসাইক্লিং এর জন্য ক্যান সংগ্রহ করছিল । সোমবার তার কাছে ৩ ব্যাগ ক্যান ছিল । পরের দিন সে আরও ৭ টা ব্যাগ ক্যান আর ৪৪ টা ব্যাগ বোতল পেলো । সে মোট কত ব্যাগ ক্যান খেয়েছিল? ;10.0
১৭ টি লাল ও ১৬ টি সবুজ পিচ আছে ঝুড়িতে । কতটা লাল পিচ আছে সবুজ পিচ এর চেয়ে? ;1.0
৫ টি লাল ও ১১ টি সবুজ পিচ আছে ঝুড়িতে । কত সবুজ পিচ আছে লাল পিচ এর চেয়ে? ;6.0
১০ টি লাল ও কিছু সবুজ পিচ আছে ঝুড়িতে । যদি ঝুড়িতে ১৫ টি পিচ থাকে তাহলে ঝুড়িতে কতটি সবুজ পিচ আছে? ;5.0
৩ টি লাল ও কিছু সবুজ পিচ আছে ঝুড়িতে । যদি ঝুড়িতে লাল আখের চেয়ে ১০ টি বেশি সবুজ আখ থাকে তাহলে ঝুড়িতে কতটি সবুজ আখ আছে? ;13.0
৭ টি লাল, ১৫ টি হলুদ এবং ৮ টি সবুজ পিচ আছে ঝুড়িতে । কতটা পিচ আছে ঝুড়িতে? ;30.0
৭ টি লাল, ৭১ টি হলুদ এবং ৮ টি সবুজ পিচ আছে ঝুড়িতে । কত সবুজ পিচ আছে লাল পিচ এর চেয়ে? ;1.0
২ টি লাল, ৬ টি হলুদ এবং ১৪ টি সবুজ পিচ আছে ঝুড়িতে । ক্যাসে হলুদ তুলনায় কতটা সবুজ পিচ আছে? ;8.0
১৯ টি লাল, ১১ টি হলুদ এবং ১২ টি সবুজ পিচ আছে ঝুড়িতে । ক্যাসেটে হলুদ তুলনায় কতটা লাল পিচ আছে? ;8.0
৬ টি লাল, ৯০ টি হলুদ এবং ১৬ টি সবুজ পিচ আছে ঝুড়িতে । কতটা লাল আর সবুজ পিচ আছে ঝুড়িতে? ;22.0
১৮ টি লাল, ১৪ টি হলুদ এবং ১৭ টি সবুজ পিচ আছে ঝুড়িতে । কতটা লাল আর হলুদ পিচ আছে ঝুড়িতে? ;32.0
৫ টি লাল, ১৪ টি হলুদ এবং ৬ টি সবুজ পিচ আছে ঝুড়িতে । কত সবুজ এবং হলুদ পিচ আছে ঝুড়িতে? ;20.0
এখানে ৬৫ টা বেগুনের মাংস আছে । প্রত্যেকটা ঝুড়িতে ৭টা লাল ও ৩টা সবুজ পিচ আছে । প্রতিটি ঝুড়িতে কতগুলো পিচ আছে? ;10.0
এখানে ১১ টা বেগুনের আখরোট আছে । প্রতিটি ঝুড়িতে ১০ টি লাল ও ১৮ টি সবুজ পিচ রয়েছে । কতটা পিচ আছে এই ঝুড়িতে? ;308.0
এখানে ছয়টা পিচের ঝুড়ি আছে । প্রতিটি ঝুড়িতে ১৬ টি লাল ও ১৮ টি সবুজ পিচ রয়েছে । কতগুলো লাল পিচ আছে এই ঝুড়িতে? ;96.0
এখানে সাতটা পিচের ঝুড়ি আছে । প্রতিটি ঝুড়িতে ১০ টি লাল ও ২ টি সবুজ পিচ থাকে । কত সবুজ পিচ আছে এই ঝুড়িতে? ;14.0
কিছু বেগুনের মাংস আছে । প্রতিটি ঝুড়িতে ৪ টি লাল ও ৩ টি সবুজ পিচ রয়েছে । যদি সব ঝুড়িতে মোট ৭ টি পিচ থাকে তাহলে সেখানে কতটি পিচ আছে? ;1.0
এখানে ২ টা বেগুনের আখরোট আছে । প্রতিটি ঝুড়িতে চারটি লাল ও কিছু সবুজ পিচ থাকে । যদি সবগুলো ঝুড়িতে ১২টি পিচ থাকে তাহলে প্রত্যেক ঝুড়িতে কতগুলো সবুজ পিচ থাকে? ;2.0
একটি ঝুড়িতে মোট ১৬টি আনারস আছে । যদি ঝুড়িতে ১৩ টি লাল ও কিছু সবুজ পিচ থাকে । কত সবুজ পিচ আছে ঝুড়িতে? ;3.0
প্রতিটি পিচের ঝুড়িতে ১৯ টি লাল এবং ৪ টি সবুজ পিচ থাকে । যদি ১৫ টি ঝুড়ি থাকে তাহলে ঝুড়িতে মোট কতটি আনারস আছে? ;345.0
১০ টি পিচ আছে, যা সমানভাবে কিছু ঝুড়িতে বন্টন করা হয়েছে । যদি প্রতিটি ঝুড়িতে ৪ টি লাল ও ৬ টি সবুজ পিচ থাকে তাহলে সেখানে কতটি পিচ আছে? ;1.0
৬টি সবুজ, ৬০টি হলুদ এবং ২টি লাল পিচ আছে ঝুড়িতে । কত সবুজ পিচ আছে লাল পিচ এর চেয়ে? ;4.0
জেরি তার রুমের একটি তাকের উপর চারটি অ্যাকশন ফিগার রেখেছিল । পরে তিনি আরো কিছু অ্যাকশন ফিগার যুক্ত করেন । যদি তার তাকের উপর মোট ৮ টি অ্যাকশন ফিগার থাকে তাহলে সে কতগুলো অ্যাকশন ফিগার যুক্ত করেছে? ;4.0
জেরি তার রুমের একটি তাকের উপর কিছু অ্যাকশন ফিগার রেখেছিল । পরে তিনি আরো ৭টি অ্যাকশন ফিগার যুক্ত করেন । যদি তার তাকের উপর মোট ১০ টি অ্যাকশন ফিগার থাকে তাহলে তার প্রথমে কতটি অ্যাকশন ফিগার ছিল? ;3.0
জেরি তার রুমে ৪ টি অ্যাকশন ফিগার আর ২২ টি বই রেখেছিল । পরে তিনি আরও ৬টি অ্যাকশন ফিগার যুক্ত করেন । তার তাকের উপর মোট কতগুলো অ্যাকশন ফিগার ছিল? ;10.0
জেরি তার রুমে পাঁচটা অ্যাকশন ফিগার আর নয়টা বই রেখেছিল । পরে তিনি আরো ৭টি অ্যাকশন ফিগার যুক্ত করেন । তার বইয়ের চেয়ে কতগুলো অ্যাকশন ফিগার তার তাকের উপর ছিল? ;3.0
জেরি তার রুমে 2 টি অ্যাকশন ফিগার এবং 10 টি বইয়ের একটি তাক ছিল । পরে তিনি আরও ৪টি অ্যাকশন ফিগার যুক্ত করেন । তার বইয়ের তাকের উপর কতোগুলো বই ছিল? ;4.0
জেরি তার রুমে আটটা অ্যাকশন ফিগার আর নয়টা বই রেখেছিল । পরে তিনি আরো ১০টি বই বইয়ের তালিকায় যোগ করেন । তার বইয়ের তাকের উপর মোট কতগুলো বই ছিল? ;19.0
জেরি তার রুমে 7 টি অ্যাকশন ফিগার এবং 2 টি বইয়ের একটি তাক ছিল । পরে তিনি আরও ৪ টি বই বইয়ের তালিকায় যোগ করেন । তার বইয়ের চেয়ে কতগুলো অ্যাকশন ফিগার তার তাকের উপর ছিল? ;1.0
জেরি তার রুমে পাঁচটা অ্যাকশন ফিগার আর দু'টা বই রেখেছিল । পরে তিনি আরো ৯টি বই বইয়ের তালিকায় যোগ করেন । তার বইয়ের তাকের উপর কতোগুলো বই ছিল? ;6.0
জেরি তার রুমের একটি তাকের উপর আটটি অ্যাকশন ফিগার রেখেছিল । পরে তিনি আরও ৪টি অ্যাকশন ফিগার যুক্ত করেন এবং ৫টি পুরনো ফিগার সরিয়ে দেন । তার তাকের উপর মোট কতগুলো অ্যাকশন ফিগার ছিল? ;7.0
জেরি তার রুমের একটি তাকের উপর 3 টি অ্যাকশন ফিগার রেখেছিল । পরে তিনি আরও ৪টি অ্যাকশন ফিগার যুক্ত করেন এবং পুরনো কিছু ফিগার সরিয়ে দেন । যদি তার তাকের উপর ৬ টি অ্যাকশন ফিগার থাকে তাহলে সে কতগুলো অ্যাকশন ফিগার বের করেছে? ;1.0
জেরি তার রুমের একটি তাকের উপর ৭ টি অ্যাকশন ফিগার রেখেছিল । পরে সে আরো কিছু অ্যাকশন ফিগার যুক্ত করে এবং পুরনো ১০টি সরিয়ে দেয় । যদি তার তাকের উপর ৮ টি অ্যাকশন ফিগার থাকে তাহলে সে কতগুলো অ্যাকশন ফিগার যুক্ত করেছে? ;11.0
জেরি তার রুমের একটি তাকের উপর কিছু অ্যাকশন ফিগার রেখেছিল । পরে সে আরও ২টি অ্যাকশন ফিগার যুক্ত করে এবং পুরনো ৭টি ফিগার সরিয়ে দেয় । যদি তার তাকের উপর এখন ১০ টি অ্যাকশন ফিগার থাকে তাহলে তার প্রথমে কতটি অ্যাকশন ফিগার ছিল? ;15.0
জেরি তার রুমের একটি তাকের উপর 9 টি অ্যাকশন ফিগার রেখেছিল । পরে তিনি আরো ৭টি অ্যাকশন ফিগার যুক্ত করেন । যদি সে তার বইয়ের তালিকায় ১০ টি বইও রাখে তাহলে তার তালিকায় বইয়ের চেয়ে কত বেশি অ্যাকশন ফিগার ছিল? ;6.0
জেরি তার রুমে 3 টি বই এবং 4 টি অ্যাকশন ফিগার রেখেছিল পরে তিনি আরো ২টি অ্যাকশন ফিগার যুক্ত করেন । তার বইয়ের চেয়ে কতগুলো অ্যাকশন ফিগার তার তাকের উপর ছিল? ;3.0
জেরি তার রুমে 7 টি বই এবং 3 টি অ্যাকশন ফিগার রেখেছিল । পরে তিনি আরো ২টি অ্যাকশন ফিগার যুক্ত করেন । তার বইয়ের তাকের উপর কতোগুলো বই ছিল? ;2.0
দুটি পাখি বেড়ার উপর বসে ছিল । আরো কিছু পাখি তাদের সাথে যোগ দিল । যদি বেড়ার উপর মোট ৬টি পাখি থাকে তাহলে বেড়ার উপর আরো কতগুলো পাখি বসতে এসেছে? ;4.0
কিছু পাখি ছিল বেড়ার উপর বসে আছে । আরো চারটি পাখি তাদের সাথে যোগ দিল । যদি এখন বেড়ার উপর মোট ৫ টি পাখি থাকে তাহলে শুরুতে বেড়ার উপর কতগুলো পাখি বসেছিল? ;1.0
