m_query;response
Джулія гуляла ў тэгі з 13 дзецьмі ў панядзелак і 10 дзяцей у аўторак. Яна гуляла ў карты з 15 дзецьмі ў сераду. з колькімі дзецьмі яна гуляла разам? ;38.0
Джулія гуляла ў тэгі з 7 дзецьмі ў панядзелак і 13 дзяцей у аўторак. Яна гуляла ў карты з 20 дзецьмі ў сераду. з колькімі дзецьмі яна гуляла ў покер? ;20.0
Джулія гуляла ў покер з 12 дзецьмі ў панядзелак. У аўторак яна гуляла ў тэгі з 14 дзецьмі. У агульнай складанасці яна правяла 34 гадзіны ў гульні ў шасцярні ў абодва дні. з колькімі дзецьмі яна гуляла разам? ;26.0
Джулія гуляла ў тэгі з 19 дзецьмі ў панядзелак. У аўторак яна гуляла ў тэгі з 18 дзецьмі. У агульнай складанасці яна правяла 38 гадзін гуляючы ў тэгу ў абодва дні. З колькі больш дзяцей яна гуляла ў панядзелак, чым у аўторак? ;1.0
Джулія гуляла ў тэгі з пяццю дзецьмі ў аўторак. У панядзелак яна гуляла ў шасцікласніцу з шасцю дзецьмі. З колькі больш дзяцей яна гуляла ў панядзелак, чым у аўторак? ;1.0
Джулія гуляла ў тэгі з 18 дзецьмі. У панядзелак яна гуляла з чатырма дзецьмі, а ў аўторак яшчэ з некалькімі. З колькімі дзецьмі яна гуляла ў аўторак? ;14.0
Джулія гуляла ў шапіках з чатырма дзецьмі ў сераду. У панядзелак яна гуляла з шасцю дзецьмі, а ў аўторак з семнаццаццю. З колькі больш дзяцей яна гуляла ў панядзелак, чым у сераду? ;2.0
Бобі з'еў кавалачкі цукерак. потым ён з'еў яшчэ 25 штук. калі ён з'еў у агульнай складанасці 43 цукеркі колькі цукеркі ён з'еў на пачатку? ;18.0
Бобі з'еў 28 цукерак. потым ён з'еў яшчэ 42. ён таксама з'еў 63 кавалачкі шакаладу. колькі кавалачкаў цукерак з'еў Бобі? ;70.0
Бобі з'еў 33 цукеркі. потым ён з'еў яшчэ чатыры. Ён таксама з'еў 14 штук шакаладу. колькі кавалачкаў цукерак і шакаладу Боббі з'еў усяго? ;51.0
Бобі з'еў 38 шакаладаў. потым ён з'еў яшчэ 36 штук. Ён таксама з'еў 16 шакаладных штук. Колькі яшчэ шматлікіх цукерак, чым шакалад, Боббі з'еў? ;58.0
Бобі з'еў 20 цукерак. ён з'еў 34 цукеркі. потым ён з'еў яшчэ 18 штук. колькі кавалачкаў цукерак з'еў Бобі? ;52.0
Бобі з'еў 21 цукерку. ён з'еў 5 шакаладаў. потым ён з'еў яшчэ 9 штук. колькі яшчэ ў яго захавалася цукерак? ;7.0
Бобі з'еў 22 цукеркі. ён з'еў кавалачкі цукерак. потым ён з'еў яшчэ 5 штук. Калі ў яго засталося яшчэ восем шакаладаў колькі шакаладаў ён з'еў на пачатку? ;9.0
Бобі з'еў 19 цукерак. Ён з'еў 2 цукеркі. колькі яшчэ ў яго захавалася цукерак? ;17.0
Бобі з'еў 32 цукеркі. ён з'еў кавалачкі цукерак. Калі ў яго засталося 20 цукерак колькі цукерак з'еў Бобі? ;12.0
Бобі з'еў 17 цукерак. потым ён з'еў яшчэ 15 штук. Калі ў яго было 36 цукерак, колькі яшчэ засталося? ;4.0
Бобі з'еў 23 цукеркі. Калі ў яго было 30 цукерак, колькі яшчэ засталося? ;7.0
Алан прынёс 5 шароў, а Джэйк прынёс 3 шары ў парк. Колькі больш шароў было ў Алана, чым у Джэйка ў парку? ;2.0
Алан прынёс 2 шарыкі, а Джэйк прынёс 3 шарыкі ў парк. колькі больш шароў у Джэйка было, чым у Алана ў парку? ;1.0
Алан і Джэйк прынеслі ў парк тры шарыка. Калі Алан прынёс 2 шарыкі колькі шарыкаў прынёс Джэйк у парк? ;1.0
Джэйк прынёс 6 шароў у парк. Калі Джэйк прынёс на 4 больш шароў, чым Алан, колькі шароў Алан прынёс у парк? ;2.0
Алан прынёс у парк 5 шароў. Калі Джэйк прынёс на 6 больш шароў, чым Алан, колькі шароў ён прынёс у парк? ;11.0
Алан прынёс 3 шарыка і Джэйк прынёс 5 шарыкаў у парк. Алан набыў яшчэ два шары ў парку. колькі шароў было ў Алана і Джэйка ў парку? ;10.0
Алан прынёс 2 шарыка і Джэйк прынёс 4 шарыка ў парк. Алан набыў яшчэ тры шары ў парку. Колькі больш шароў было ў Алана, чым у Джэйка ў парку? ;1.0
Алан прынёс 2 шарыка і Джэйк прынёс 6 шарыкаў у парк. Алан набыў яшчэ тры шары ў парку. колькі больш шароў у Джэйка было, чым у Алана ў парку? ;1.0
Алан прынёс 5 шароў, а Джэйк прынёс 4 шары ў парк. Алан набыў яшчэ тры шары ў парку. колькі шароў Алан прынёс у парк? ;8.0
Алан прынёс 6 шароў, а Джэйк прынёс 2 шары ў парк. Джэйк тады купіў яшчэ тры шарыкі ў парку. Колькі больш шароў было ў Алана, чым у Джэйка ў парку? ;1.0
Алан прынёс 6 шароў, а Джэйк прынёс 3 шары ў парк. Джэйк тады купіў яшчэ чатыры шарыкі ў парку. колькі больш шароў у Джэйка было, чым у Алана ў парку? ;1.0
Алан прынёс 5 шароў, а Джэйк прынёс 6 шароў у парк. Джэйк тады купіў яшчэ тры шарыкі ў парку. колькі шароў прынёс Джэйк у парк? ;9.0
Алан прынёс 3 шары і 20 шароў, а Джэйк прынёс 5 шарыкаў і 59 шароў у парк. колькі шароў было ў Алана і Джэйка ў парку? ;8.0
Алан прынёс 7 шароў і 5 шароў, а Джэйк прынёс 6 шароў і 4 шары ў парк. колькі мячоў было ў Алана і Джэйка ў парку? ;9.0
Алан прынёс 5 шароў. Калі Алан і Джэйк прынеслі ў агульнай складанасці 6 шароў у парк колькі шароў прынёс Джэйк у парк? ;1.0
Алан прывёз у парк два шарыкі, а потым купіў яшчэ тры шарыкі. Калі Джэйк прынёс у парк 6 шароў колькі шароў было ў Джэйка больш, чым у Алана ў парку? ;1.0
Кожны дзень Райан марнуе 6 гадзін на вывучэнне ангельскай і 2 гадзіны на вывучэнне кітайскай мовы. Колькі гадзін ён больш вывучае англійскую, чым кітайскую? ;4.0
Кожны дзень Райан марнуе 6 гадзін на вывучэнне ангельскай і 7 гадзін на вывучэнне кітайскай мовы. Колькі гадзін ён больш вывучае кітайскую мову, чым англійскую? ;1.0
Кожны дзень Райан марнуе 3 гадзіны на вывучэнне ангельскай і яшчэ некалькі гадзін на вывучэнне кітайскай мовы. Калі ён праводзіць у агульнай складанасці 4 гадзіны на вывучэнне англійскай і кітайскай мовы кожны дзень колькі гадзін ён праводзіць на вывучэнне кітайскай мовы? ;1.0
Кожны дзень Райан вывучае ангельскую 7 гадзін і яшчэ некалькі гадзін кітайскай мовы. Калі ён марнуе на вывучэнне англійскай мовы на 2 гадзіны больш, чым на вывучэнне кітайскай мовы, колькі гадзін ён марнуе на вывучэнне кітайскай мовы? ;5.0
Кожны дзень Райан марнуе 5 гадзін на вывучэнне кітайскай мовы і яшчэ некалькі гадзін на вывучэнне англійскай мовы. Калі ён прысвячае больш часу на вывучэнне англійскай мовы, чым кітайскай, колькі ж гадзін ён прысвячае вывучэнню англійскай? ;7.0
Кожны дзень Райан марнуе 6 гадзін на вывучэнне ангельскай і 7 гадзін на вывучэнне кітайскай мовы. Калі ён вучыцца 5 дзён, колькі гадзін ён праводзіць на вывучэнні англійскай і кітайскай моў? ;65.0
Кожны дзень Райан марнуе 6 гадзін на вывучэнне ангельскай і 5 гадзін на вывучэнне кітайскай мовы. Калі ён вучыцца два дні, колькі гадзін ён праводзіць на англійскай мове? ;12.0
Кожны дзень Райан марнуе 5 гадзін на вывучэнне ангельскай і 4 гадзіны на вывучэнне кітайскай мовы. Калі ён вучыцца 6 дзён, колькі гадзін ён патраціў на навучанне кітайскай мове? ;24.0
Кожны дзень Райан марнуе чатыры гадзіны на вывучэнне ангельскай і шэсць на вывучэнне кітайскай мовы. Калі ён вучыцца 86 дзён, колькі гадзін ён праводзіць на вывучэнне англійскай і кітайскай моў кожны дзень? ;10.0
Кожны дзень Райан марнуе 6 гадзін на вывучэнне ангельскай мовы 7 гадзін на вывучэнне кітайскай мовы і 3 гадзіны на вывучэнне іспанскай мовы. Колькі гадзін ён праводзіць на вывучэнне англійскай мовы, кітайскай і іспанскай моў усяго? ;16.0
Кожны дзень Райан марнуе 6 гадзін на вывучэнне ангельскай мовы 3 гадзіны на вывучэнне кітайскай мовы і 58 гадзін на вывучэнне іспанскай мовы. Колькі гадзін ён больш вывучае англійскую, чым кітайскую? ;3.0
Кожны дзень Райан марнуе 7 гадзін на вывучэнне ангельскай 2 гадзіны на вывучэнне кітайскай і 4 гадзіны на вывучэнне іспанскай. Колькі гадзін ён больш вывучае англійскую, чым іспанскую? ;3.0
Кожны дзень Райан марнуе 2 гадзіны на вывучэнне ангельскай 5 гадзін на вывучэнне кітайскай і 4 гадзіны на вывучэнне іспанскай. колькі гадзін ён больш вывучае кітайскую мову, чым іспанскую? ;1.0
Кожны дзень Райан марнуе ў агульнай складанасці 3 гадзіны на вывучэнне англійскай і кітайскай моў. Калі ён праводзіць 2 гадзіны на вывучэнне англійскай штодня колькі гадзін ён праводзіць на вывучэнне кітайскай? ;1.0
Райан вучыць ангельскую і кітайскую за 7 дзён. Кожны дзень ён марнуе 4 гадзіны на вывучэнне англійскай і 5 гадзін на вывучэнне кітайскай мовы. колькі гадзін ён праводзіць на вывучэнні англійскай і кітайскай моў у агульным? ;63.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак у яе было 8 мяшкоў кансерваў. На наступны дзень яна знайшла яшчэ 7 мяшкоў кансерваў. колькі больш сумкі ў яе было ў панядзелак, чым яна знайшла на наступны дзень? ;1.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак у яе было 7 мяшкоў кансерваў. На наступны дзень яна знайшла яшчэ 12 мяшкоў кансерваў. колькі больш сумкі яна знайшла на наступны дзень, чым у панядзелак? ;5.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак у яе было 4 пакеты з банкамі. На наступны дзень яна знайшла яшчэ некалькі мяшкоў каштуюць банкамі. Калі ў яе было 6 мяшкоў, колькі яна знайшла на наступны дзень? ;2.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак яна прынесла некалькі мяшкоў кансерваў. На наступны дзень яна знайшла яшчэ чатыры пакеты з банкамі. калі ў яе было ў агульнай складанасці 8 мяшкоў у цэлым колькі мяшкоў у яе было ў панядзелак? ;4.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак у яе было 10 мяшкоў кансерваў. На наступны дзень яна знайшла 3 пакеты з банкамі і 7 пакетаў з банкамі на наступны дзень. колькі ў яе было сумкаў усяго? ;20.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак у яе было 8 мяшкоў кансерваў. На наступны дзень яна знайшла 10 мяшкоў кансерваў і яшчэ 4 мяшкоў кансерваў на наступны дзень. колькі сумкі яна знайшла пасля панядзелка? ;14.0
Ціфані збірала брыкеты для перапрацоўкі. У панядзелак у яе было 3 пакеты з банкамі. На наступны дзень яна знайшла яшчэ 7 мяшкоў кансерваў і 44 мяшкі бутэлек. колькі ў яе было сумкаў з банкамі? ;10.0
У кошыку 17 чырвоных і 16 зялёных персікаў. колькі больш чырвоных персікаў, чым зялёных у кошыку? ;1.0
У кошыку 5 чырвоных і 11 зялёных персікаў. колькі зялёных персікаў у кошыку больш за чырвоных? ;6.0
10 чырвоных і яшчэ некалькі зялёных персікаў у кошыку. калі ў кошыку 15 персікаў колькі зялёных персікаў у кошыку? ;5.0
У кошыку 3 чырвоныя і яшчэ некалькі зялёных персікаў. калі ў кошыку больш 10 зялёных персікаў, чым чырвоных, колькі зялёных персікаў у кошыку? ;13.0
У кошыку 7 чырвоных персікаў 15 жоўтых і 8 зялёных персікаў. колькі персікаў у кошыку? ;30.0
У кошыку 7 чырвоных персікаў, 71 жоўты і 8 зялёных персікаў. колькі зялёных персікаў у кошыку больш за чырвоных? ;1.0
2 чырвоныя персікі 6 жоўтых і 14 зялёных персікаў у кошыку. колькі зялёных персікаў у кошыку больш за жоўтыя? ;8.0
У кошыку 19 чырвоных персікаў, 11 жоўтых і 12 зялёных персікаў. колькі больш чырвоных персікаў, чым жоўтых у кошыку? ;8.0
У кошыку 6 чырвоных персікаў 90 жоўтых і 16 зялёных персікаў. колькі чырвоных і зялёных персікаў у кошыку? ;22.0
У кошыку 18 чырвоных персікаў, 14 жоўтых і 17 зялёных персікаў. колькі чырвоных і жоўтых персікаў у кошыку? ;32.0
У кошыку 5 чырвоных персікаў 14 жоўтых і 6 зялёных персікаў. колькі зялёных і жоўтых персікаў у кошыку? ;20.0
Ёсць 65 кошыкаў персікаў. у кожнай кошыцы 7 чырвоных і 3 зялёных персікаў. колькі персікаў у кожным кошыку? ;10.0
Ёсць 11 кошыкаў персікаў. у кожнай кошыцы 10 чырвоных і 18 зялёных персікаў. колькі ўсяго персікаў у кошыках? ;308.0
Ёсць 6 кошыкаў персікаў. у кожнай кошыцы 16 чырвоных і 18 зялёных персікаў. колькі чырвоных персікаў у кошыках? ;96.0
Ёсць 7 кошыкаў персікаў. у кожнай кошыцы 10 чырвоных і 2 зялёных персіка. колькі зялёных персікаў у кошыках? ;14.0
Ёсць некалькі кошыкаў персікаў. у кожнай кошыцы 4 чырвоныя і 3 зялёныя персікі. калі ёсць усяго 7 персікаў ва ўсіх кошыках колькі кошыкаў з персікамі ёсць? ;1.0
Ёсць 2 кошыка персікаў. у кожнай кошыцы 4 чырвоныя персікі і яшчэ некалькі зялёных персікаў. калі ў агульнай складанасці ёсць 12 персікаў ва ўсіх кошыках колькі зялёных персікаў у кожнай кошыку? ;2.0
Усяго ў кошыку 16 персікаў. калі ў кошыку будзе 13 чырвоных і яшчэ некалькі зялёных персікаў. колькі зялёных персікаў у кошыку? ;3.0
у кожнай кошыцы персікаў 19 чырвоных і 4 зялёных персікаў. калі ёсць 15 такіх кошыкаў колькі персікаў у кошыках? ;345.0
Ёсць 10 персікаў, якія аднолькава размеркаваныя ў некаторых кошыках. Калі ў кожным кошыку 4 чырвоныя і 6 зялёных персікаў колькі кошыкаў з іх? ;1.0
6 зялёных персікаў 60 жоўтых і 2 чырвоных персіка ў кошыку. колькі зялёных персікаў у кошыку больш за чырвоных? ;4.0
Джэры меў чатыры фігуркі ў дзеянні на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ некалькі фігур у паліцы. Калі ў яго на паліцы ў агульнай складанасці 8 фігур, колькі ён дадаў да паліцы? ;4.0
Джэры меў некалькі фігур дзеянняў на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ 7 фігур у паліцы. калі ў яго на паліцы зараз 10 фігур, колькі ў яго было першапачаткова? ;3.0
Джэры меў 4 фігуркі і 22 кнігі на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ 6 фігур у паліцы. колькі фігур было на яго паліцы? ;10.0
Джэры меў 5 фігур і 9 кніг на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ 7 фігур у паліцы. колькі больш фігур, чым кніг было на яго паліцы? ;3.0
Джэры меў дзве фігуркі і 10 кніг на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ чатыры фігуры ў паліцы. колькі кніг было на паліцы больш, чым дзеянняў? ;4.0
Джэры меў 8 фігур і 9 кніг на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ 10 кніг да паліцы. колькі кніг было на яго паліцы ў цэлым? ;19.0
Джэры меў 7 фігур і 2 кнігі на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ чатыры кнігі да паліцы. колькі больш фігур, чым кніг было на яго паліцы? ;1.0
Джэры меў 5 фігур і 2 кнігі на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ 9 кніг да паліцы. колькі кніг было на паліцы больш, чым дзеянняў? ;6.0
Джэры меў 8 фігур у сваім пакоі на паліцы. Пазней ён дадаў яшчэ чатыры фігуры ў паліцы і выдаліў пяць старых. колькі фігур было на яго паліцы? ;7.0
Джэры меў тры фігуркі ў дзеянні на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ чатыры фігуры ў паліцы і выдаліў некаторыя са старых. Калі ў яго на паліцы 6 фігур, колькі ён з іх выняў? ;1.0
Джэры меў 7 фігур у сваім пакоі на паліцы. Пазней ён дадаў яшчэ некалькі фігур у паліцы і выдаліў 10 старых. Калі ў яго на паліцы 8 фігур, колькі ён дадаў? ;11.0
Джэры меў некалькі фігур дзеянняў на паліцы ў сваім пакоі. Пазней ён дадаў яшчэ дзве фігуры ў паліцы і выдаліў 7 старых. калі ў яго зараз 10 фігур на паліцы колькі ў яго было першапачаткова фігур на паліцы? ;15.0
Джэры меў 9 фігур у сваім пакоі на паліцы. Пазней ён дадаў яшчэ 7 фігур у паліцы. калі ў яго на паліцы таксама 10 кніг колькі больш фігур, чым кніг? ;6.0
Джэры меў 3 кнігі і 4 фігуркі ў яго на паліцы ў пакоі. Пазней ён дадаў яшчэ дзве фігуры ў паліцы. колькі больш фігур, чым кніг было на яго паліцы? ;3.0
Джэры меў 7 кніг і 3 фігуркі ў яго на паліцы ў пакоі. Пазней ён дадаў яшчэ дзве фігуры ў паліцы. колькі кніг было на паліцы больш, чым дзеянняў? ;2.0
2 птушкі сядзелі на плоце. да іх далучыліся яшчэ некалькі птушак. калі ў цэлым на плоце 6 птушак цяпер колькі больш птушак прыйшлі сесці на плоце? ;4.0
былі птушкі сядзяць на плоце. Да іх далучыліся яшчэ чатыры птушкі. калі ёсць у агульнай складанасці 5 птушак на плоце цяпер колькі птушак былі сядзяць на плоце на старце? ;1.0
4 птушкі і 46 алісакоў сядзелі на плоце. Да іх далучылася яшчэ шэсць птушак. колькі птушак сядзіць на плоце? ;10.0
3 птушкі і 2 алісы сядзелі на плоце. Да іх далучыліся яшчэ 5 птушак. колькі птушак і алігархаў сядзяць на плоце? ;10.0
3 птушкі і 4 алісы сядзелі на плоце. Яшчэ два птушкі далучыліся да іх. колькі больш птушак, чым алігархаў сядзіць на плоце? ;1.0
2 птушкі і 6 алісакоў сядзелі на плоце. Да іх далучыліся яшчэ тры птушкі. колькі больш алігархаў, чым птушак сядзіць на плоце? ;1.0
На плоце сядзелі 4 птушкі і 6 алісакоў. Да іх далучыліся яшчэ два алічы. колькі алігархаў сядзіць на плоце? ;8.0
3 птушкі і 4 алісы сядзелі на плоце. Да іх далучылася яшчэ шэсць алігархаў. колькі птушак і алігархаў сядзяць на плоце? ;13.0
6 птушак і 3 аліса былі сядзяць на плоце. Да іх далучыліся яшчэ два алічы. колькі больш птушак, чым алігархаў сядзіць на плоце? ;1.0
4 птушкі і 3 алісы сядзелі на плоце. Да іх далучылася яшчэ шэсць алігархаў. колькі больш алігархаў, чым птушак сядзіць на плоце? ;5.0
6 птушак сядзелі на плоце. Да іх далучыліся яшчэ 4 птушкі і 8 астраўкоў. колькі птушак сядзіць на плоце? ;10.0
2 птушкі сядзелі на плоце. Да іх далучыліся яшчэ 5 птушак і 4 алісы. колькі больш птушак, чым алігархаў сядзіць на плоце? ;3.0
3 птушкі сядзелі на плоце. Да іх далучыліся яшчэ 2 птушкі і 6 астракоў. колькі больш алігархаў, чым птушак сядзіць на плоце? ;1.0
5 алісакоў і 3 птушкі сядзелі на плоце. Да іх далучыліся яшчэ чатыры птушкі. колькі больш птушак, чым алігархаў сядзіць на плоце? ;2.0
6 алісей і 2 птушкі сядзелі на плоце. Да іх далучыліся яшчэ тры птушкі. колькі больш алігархаў, чым птушак сядзіць на плоце? ;1.0
3 птушкі сядзелі на плоце. Да іх далучыліся яшчэ 6 алігархаў і 2 птушкі. колькі больш алігархаў, чым птушак сядзіць на плоце? ;1.0
у кнізе ёсць 2 раздзелы. Першы раздзел складае 48 старонак. Другі раздзел складае 11 старонак. колькі старонак у першай частцы больш, чым у другой частцы? ;37.0
у кнізе ёсць 2 раздзелы. Першы раздзел складае 37 старонак. Другі раздзел складае 80 старонак. колькі старонак у другой главе больш, чым у першай? ;43.0
у кнізе ёсць 2 раздзелы. Першы раздзел складае 60 старонак. Калі ў кнізе ўсяго 93 старонкі колькі старонак у другой кіраўніку? ;33.0
у кнізе ёсць 2 раздзелы. Другі раздзел складае 36 старонак. Калі ў кнізе 67 старонак, колькі старонак у першай кіраўніку? ;31.0
у кнізе ёсць 3 раздзелы. Першая частка складае 66 старонак, другая частка складае 35 старонак, а трэцяя частка складае 24 старонак. колькі старонак у кнізе? ;125.0
у кнізе ёсць 3 раздзелы. Першая частка складае 91 старонку, другая частка складае 23 старонкі, а трэцяя частка складае 25 старонкаў. колькі старонак у першай частцы больш, чым у другой частцы? ;68.0
у кнізе ёсць 3 раздзелы. Першая частка складае 35 старонак, другая частка складае 18 старонак, а трэцяя частка складае 3 старонак. колькі старонак у другой главе больш, чым у трэцяй? ;15.0
у кнізе ёсць 3 раздзелы. Першая частка складае 53 старонкі, другая частка складае 75 старонак, а трэцяя частка складае 21 старонку. колькі старонак у першай главе больш, чым у трэцяй? ;32.0
у кнізе 31 раздзел. Кожны раздзел складае 61 старонку. колькі старонак у кнізе? ;1891.0
у кнізе ёсць 2 раздзелы на 23 старонках. Першы раздзел складае 10 старонак. колькі старонак у першай кіраўніку? ;13.0
у кнізе ёсць 2 раздзелы на 81 старонцы. Другі раздзел складае 68 старонак. колькі старонак у другой главе? ;13.0
62 кемпінгаў пайшлі веславаць раніцай. 39 кемпінгаў пайшлі веславаць у другой палове дня. Колькі больш пасажыраў выйшлі веславаць раніцай, чым днём? ;23.0
52 вяскоўцы пайшлі веславаць раніцай. 61 кемпінг пайшоў веславаць у другой палове дня. Колькі больш вясёлых людзей выгульвала ў другой палове дня, чым раніцай? ;9.0
15 кемпінгаў пайшлі веславаць раніцай. Яшчэ некалькі вандроўнікаў пайшлі веславаць у другой палове дня. калі ў агульнай складанасці 32 кемпераў пайшлі веславаць ў той дзень колькі кемпераў пайшлі веславаць у другой палове дня? ;17.0
Некаторыя з кампераў выйшлі веславаць раніцай, у той час як 7 кампераў выйшлі веславаць днём. калі ў агульнай складанасці 60 кемпераў пайшлі веславаць ў той дзень колькі кемпераў пайшлі веславаць раніцай? ;53.0
36 кампераў выйшлі веславаць раніцай 13 кампераў выйшлі веславаць днём і 49 кампераў выйшлі веславаць вечарам. колькі вясёлкаў адправілася ўвесь час? ;98.0
44 кампераў выйшлі веславаць раніцай 39 кампераў выйшлі веславаць днём і 31 кампераў выйшлі веславаць вечарам. Колькі больш пасажыраў выйшлі веславаць раніцай, чым днём? ;5.0
53 кампераў пайшлі веславаць раніцай 48 кампераў пайшлі веславаць днём і 49 кампераў пайшлі веславаць вечарам. колькі больш кемпінгаў адправіліся веславаць раніцай, чым увечары? ;4.0
33 кампераў пайшлі веславаць раніцай 34 кампераў пайшлі веславаць днём і 10 кампераў пайшлі веславаць вечарам. колькі больш вяскоўцаў адправіліся веславаць у другой палове дня, чым увечары? ;24.0
13 кампаньёнаў выйшлі веславаць, а 59 кампаньёнаў выйшлі падымацца ўранку. 21 кемпінг пайшоў веславаць у другой палове дня. колькі вясёлкаў адправілася ўвесь час? ;34.0
29 кампаньераў выйшлі веславаць і 66 кампаньераў выйшлі на паход у ранішні час. 26 кемпінгаў пайшлі веславаць у другой палове дня. Колькі больш пасажыраў выйшлі веславаць раніцай, чым днём? ;3.0
41 камп'ютар пайшоў веславаць і 4 камп'ютары пайшлі падымацца ў раніцу. 26 кемпінгаў пайшлі веславаць у другой палове дня. колькі вяскоўцаў было на веславанні і паходах усяго? ;71.0
46 кемпераў выйшлі веславаць у адзін дзень. 43 кампаньеры выйшлі веславаць раніцай і яшчэ некалькі кампаньераў выйшлі веславаць днём. колькі вяскоўцаў выйшлі веславаць у другой палове дня? ;3.0
Рэйчэл сабрала 4 яблыкі са свайго дрэва. Калі на дрэве было 7 яблыкаў першапачаткова. колькі яблыкаў яшчэ на дрэве? ;3.0
На дрэве Рэйчэл спачатку было 4 яблыкі. яна сабрала некалькі яблыкаў і цяпер засталося 2 яблыкі на дрэве. колькі яблыкаў сабрала Рэйчэл? ;2.0
Рэйчэл сабрала 7 спелых яблыкаў з яе дрэва. Цяпер на дрэве яшчэ 5 яблыкаў. Калі 3 з іх саспелі, а астатнія - недаспелыя, колькі недаспелых яблыкаў на гэтым дрэве? ;2.0
Рэйчэл сабрала два спелыя яблыкі з яе дрэва. Цяпер на дрэве яшчэ 7 яблыкаў. Калі 6 з іх саспелі, а астатнія недаспелі, колькі даспелых яблыкаў было на дрэве? ;8.0
Рэйчэл сабрала 6 спелых яблыкаў з яе дрэва. Цяпер на дрэве ёсць два спелыя яблыкі і чатыры неспелыя яблыкі. колькі яблыкаў на дрэве было спачатку? ;12.0
Рэйчэл сабрала 3 спелых яблыка з яе дрэва. Цяпер на дрэве 2 саспелыя яблыкі і 27 недаспелых яблыкаў. колькі зрэзаных яблыкаў павінна было быць на дрэве? ;5.0
Рэйчэл сабрала 7 яблыкаў з яе дрэва. Пасля гэтага на дрэве вырас два новыя яблыкі. Цяпер на дрэве яшчэ 6 яблыкаў. колькі яблыкаў на дрэве было спачатку? ;11.0
