m_query;response
Tiffany kogus purke ringlussevõtuks. Esmaspäeval oli tal neli kotti purke. Järgmisel päeval leidis ta veel mõned kottide väärtuse purgid. Kui tal oli kokku 6 kotti, siis mitu kotti ta järgmisel päeval leidis? ;2.0
Tiffany kogus purke ringlussevõtuks. Esmaspäeval oli tal mõned pakid purke. Järgmisel päeval leidis ta veel neli kotti pakitud purke. Kui tal oli kokku 8 kotti, siis mitu kotti tal esmaspäeval oli? ;4.0
Tiffany kogus purke ringlussevõtuks. Esmaspäeval oli tal 10 kotti purke. Ta leidis 3 kotti purke järgmisel päeval ja 7 kotti purke järgmisel päeval. Mitu kott tal kokku oli? ;20.0
Tiffany kogus purke ringlussevõtuks. Esmaspäeval oli tal 8 kotti purke. Ta leidis 10 kotti purke järgmisel päeval ja 4 kotti purke järgmisel päeval. Mitu kott ta pärast esmaspäeva leidis? ;14.0
Tiffany kogus purke ringlussevõtuks. Esmaspäeval oli tal kolm kotti purke. Järgmisel päeval leidis ta veel 7 kotti purke ja 44 kotti pudelit. Mitu kotti purke ta kokku oli? ;10.0
Korvis on 17 punast ja 16 rohelist persikut. Kui palju on korvis rohkem punaseid kui rohelisi persikad? ;1.0
Korvis on 5 punast ja 11 rohelist persikut. Kui palju rohelisi persikesi on korvis rohkem kui punaseid? ;6.0
Korvis on 10 punast ja veel mõned rohelised persikud. Kui korvis on 15 persikut, siis mitu rohelist persikut on korvis? ;5.0
Kolm punast ja mõned rohelised pärsikud on korvis. Kui korvis on 10 rohelist persikut rohkem kui punaseid, siis mitu rohelist persikut on korvis? ;13.0
Korvis on 7 punast persikut, 15 kollast ja 8 rohelist. Mitu persikut korvis on? ;30.0
7 punast persikut, 71 kollast ja 8 rohelist on korvis. Kui palju rohelisi persikesi on korvis rohkem kui punaseid? ;1.0
Korvis on 2 punast persikut, 6 kollast ja 14 rohelist. Kui palju rohelisi persikesi on korvis rohkem kui kollaseid? ;8.0
Korvis on 19 punast virsikut, 11 kollast ja 12 rohelist. Kui palju on korvis rohkem punaseid kui kollaseid persikesi? ;8.0
6 punast virsikut, 90 kollast ja 16 rohelist. Kui palju on korvis punaseid ja rohelisi virsikke? ;22.0
18 punast virsikut, 14 kollast ja 17 rohelist. Kui palju punaseid ja kollaseid virsikke korvis on? ;32.0
Korvis on 5 punast persikut, 14 kollast ja 6 rohelist. Kui palju rohelisi ja kollaseid virsikke korvis on? ;20.0
Seal on 65 pärsikukorvi. Igas korvis on 7 punast ja 3 rohelist persikut. Mitu persikut on korvis? ;10.0
Seal on 11 kirsikukorvi. Igas korvis on 10 punast ja 18 rohelist persikut. Kui palju pärsikesi korvides on? ;308.0
Seal on 6 pärsikukorvi. Igas korvis on 16 punast ja 18 rohelist persikut. Kui palju punaseid virsikeid korvides on? ;96.0
Seal on 7 karpi persikke. Igas korvis on 10 punast ja 2 rohelist persikut. Kui palju rohelisi virsikke korvides on? ;14.0
Siin on mõned pärsikukorvid. Igas korvis on 4 punast ja 3 rohelist persikut. Kui kõigis korvides on kokku 7 persikut, siis mitu persikut on? ;1.0
Seal on kaks pärsikukorvi. Igas korvis on 4 punast persikut ja mõned rohelised persikud. Kui kõigis korvides on kokku 12 persikut, siis kui palju rohelisi persikuid on igas korvis? ;2.0
Korvis on kokku 16 virsikut. Kui korvis on 13 punast ja veel rohelist persikut. Mitu rohelist pärsikut korvis on? ;3.0
Igas pärsikukorvis on 19 punast pärssi ja 4 rohelist pärssi. Kui on 15 sellist korvi, siis kui palju on neid pärsikesi korvides kokku? ;345.0
On 10 virsikut, mis on võrdselt jaotatud mõnes korvis. Kui iga korvis on 4 punast ja 6 rohelist persikut, siis mitu persikut on korvis? ;1.0
6 rohelist virsikut, 60 kollast ja 2 punast pärsikut on korvis. Kui palju rohelisi persikesi on korvis rohkem kui punaseid? ;4.0
Jerry'l oli toas riiulil neli tegutsemisfigurit. Hiljem lisas ta riiulile veel mõned tegutsemisfigurid. Kui tal on riiulis kokku 8 tegelaskujutist, siis mitu tegelaskujutist ta riiulile lisas? ;4.0
Jerry'l olid mõned tegutsemisfigurid riiulil tema toas. Hiljem lisas ta riiulile veel 7 tegutsemisfigurit. Kui tal on riiulis kokku 10 tegelaskujutist, siis mitu tegelaskujutist tal alguses riiulis oli? ;3.0
Jerry'l oli toas riiulil neli tegutsemisfigurit ja 22 raamatut. Hiljem lisas ta riiulile veel 6 tegutsemisfigurit. Kui palju aktsjonimälestisi ta riiulil oli? ;10.0
Jerry'l oli oma toas riiulil 5 tegutsemisfigurit ja 9 raamatut. Hiljem lisas ta riiulile veel 7 tegutsemisfigurit. Kui palju rohkem aktsjonimälestisi kui raamatuid oli tema riiulis? ;3.0
Jerry'l oli toas riiulil kaks tegutsemisfigurit ja kümme raamatut. Hiljem lisas ta riiulile veel neli tegutsemisfigurit. Kui palju rohkem raamatuid kui aktsjonimälestisi oli tema riiulis? ;4.0
Jerry'l oli oma toas riiulil 8 tegutsemisfigurit ja 9 raamatut. Hiljem lisas ta riiulile veel 10 raamatut. Kui palju raamatuid ta riiulis oli? ;19.0
Jerry'l oli tema toas seitse tegevust ja kaks raamatut. Hiljem lisas ta riiulile veel neli raamatut. Kui palju rohkem aktsjonimälestisi kui raamatuid oli tema riiulis? ;1.0
Jerry'l oli toas riiulil viis tegutsemisfigurit ja kaks raamatut. Hiljem lisas ta riiulile veel üheksa raamatut. Kui palju rohkem raamatuid kui aktsjonimälestisi oli tema riiulis? ;6.0
Jerry'l oli oma toas riiulil 8 tegutsemisfigurit. Hiljem lisas ta riiulile veel neli tegutsemisfigurit ja võttis ära viis vana. Kui palju aktsjonimälestisi ta riiulil oli? ;7.0
Jerry'l oli oma toas riiulil kolm tegutsemisfigurit. Hiljem lisas ta riiulile veel neli tegutsemisfigurit ja võttis mõned vanad ära. Kui tal on riiulis 6 tegelaskujutist, siis mitu tegelaskujutist ta riiulist eemaldas? ;1.0
Jerry'l oli tema toas riiulil seitse tegelaskujutist. Hiljem lisas ta riiulile mõned muud tegurid ja võttis kümme vanu välja. Kui tal on riiulis 8 tegelaskujutist, siis mitu ta neile lisas? ;11.0
Jerry'l olid mõned tegutsemisfigurid riiulil tema toas. Hiljem lisas ta riiulile veel kaks tegutsemisfigurit ja võttis seitse vanu välja. Kui tal on riiulis 10 tegelaskujutist, siis mitu tegelaskujutist tal alguses riiulis oli? ;15.0
Jerry'l oli oma toas riiulil üheksa tegutsemisfigurit. Hiljem lisas ta riiulile veel 7 tegutsemisfigurit. Kui tal on riiulis ka 10 raamatut, siis kui palju rohkem on aktsjonimälestisi kui raamatuid? ;6.0
Jerry'l oli oma toas riiulil kolm raamatut ja neli tegutsemisfigurit. Hiljem lisas ta riiulile veel kaks tegutsemisfigurit. Kui palju rohkem aktsjonimälestisi kui raamatuid oli tema riiulis? ;3.0
Jerry'l oli tema toas seitse raamatut ja kolm tegutsemisfigurit. Hiljem lisas ta riiulile veel kaks tegutsemisfigurit. Kui palju rohkem raamatuid kui aktsjonimälestisi oli tema riiulis? ;2.0
Kaks lindu istusid aia peal. Veel mõned linnud liitusid nendega. Kui seal on kokku 6 lindu aia peal, siis kui palju lindu on veel tulnud aia peale istuma? ;4.0
Seal olid mõned linnud, kes aeda istusid. Neli lindu liitusid nendega. Kui nüüd on aeda kokku 5 lindu, siis kui palju lindu oli aeda alguses istunud? ;1.0
4 lindu ja 46 kirsikut istusid aia peal. Kuus lindu liitus nendega. Kui palju linde on aia peal? ;10.0
3 lindu ja 2 torki istusid aia peal. Viis lindu liitus nendega. Kui palju linde ja torke seal aeda peal on? ;10.0
3 lindu ja 4 kirsikut istusid aia peal. Kaks lindu liitusid nendega. Kui palju rohkem linde kui torke on aia peal? ;1.0
2 lindu ja 6 kirsikut istusid aia peal. Kolm lindu liitusid nendega. Kui palju rohkem torke kui linde on aia peal? ;1.0
4 lindu ja 6 kirsikut istusid aia peal. Kaks veel tulid neile juurde. Kui palju on siin storkeid? ;8.0
3 lindu ja 4 kirsikut istusid aia peal. Kuus varblast ühinesid nendega. Kui palju linde ja torke seal aeda peal on? ;13.0
6 lindu ja 3 kirsikut istusid aia peal. Kaks veel tulid neile juurde. Kui palju rohkem linde kui torke on aia peal? ;1.0
4 lindu ja 3 kirsikut istusid aia peal. Kuus varblast ühinesid nendega. Kui palju rohkem torke kui linde on aia peal? ;5.0
Kuus lindu istus aia peal. Neli lindu ja kaheksa varblast tulid neile juurde. Kui palju linde on aia peal? ;10.0
Kaks lindu istusid aia peal. Viis lindu ja neli varblast tulid neile juurde. Kui palju rohkem linde kui torke on aia peal? ;3.0
3 lindu istusid aia peal. 2 lindu ja 6 varselli liitusid nendega. Kui palju rohkem torke kui linde on aia peal? ;1.0
5 torki ja 3 lindu istusid aia peal. Neli lindu liitusid nendega. Kui palju rohkem linde kui torke on aia peal? ;2.0
6 torki ja 2 lindu istusid aia peal. Kolm lindu liitusid nendega. Kui palju rohkem torke kui linde on aia peal? ;1.0
3 lindu istusid aia peal. 6 veel storki ja 2 veel lindu tuli nendega ühineda. Kui palju rohkem torke kui linde on aia peal? ;1.0
Raamatus on kaks peatükki. Esimene peatükk on 48 lehekülge pikk. Teine peatükk on 11 lehekülge pikk. Kui palju lehekülgi on esimesel peatükil rohkem kui teisel peatükil? ;37.0
Raamatus on kaks peatükki. Esimene peatükk on 37 lehekülge pikk. Teine peatükk on 80 lehekülge pikk. Kui palju lehekülgi on teisel peatükil rohkem kui esimesel peatükil? ;43.0
Raamatus on kaks peatükki. Esimene peatükk on 60 lehekülge pikk. Kui raamatus on kokku 93 lehekülge, siis mitu lehekülge on teises peatükis? ;33.0
Raamatus on kaks peatükki. Teine peatükk on 36 lehekülge pikk. Kui raamatus on 67 lehekülge, siis kui palju lehekülgi on esimeses peatükis? ;31.0
Raamatus on kolm peatükki. Esimene peatükk on 66 lehekülge pikk, teine 35 lehekülge pikk ja kolmas 24 lehekülge pikk. Mitu lehekülge sellel raamatul kokku on? ;125.0
Raamatus on kolm peatükki. Esimene peatükk on 91 lehekülge pikk, teine peatükk on 23 lehekülge pikk ja kolmas peatükk on 25 lehekülge pikk. Kui palju lehekülgi on esimesel peatükil rohkem kui teisel peatükil? ;68.0
Raamatus on kolm peatükki. Esimene peatükk on 35 lehekülge pikk, teine peatükk on 18 lehekülge pikk ja kolmas peatükk on 3 lehekülge pikk. Kui palju lehekülgi on teisel peatükil rohkem kui kolmandal peatükil? ;15.0
Raamatus on kolm peatükki. Esimene peatükk on 53 lehekülge pikk, teine 75 lehekülge pikk ja kolmas 21 lehekülge pikk. Kui palju lehekülgi on esimesel peatükil rohkem kui kolmandal peatükil? ;32.0
Raamatus on 31 peatükki. Iga peatükk on 61 lehekülge pikk. Mitu lehekülge sellel raamatul kokku on? ;1891.0
Raamatus on 2 peatükki 23 leheküljel. Esimene peatükk on 10 lehekülge pikk. Mitu lehekülge esimeses peatükis on? ;13.0
Raamatus on 2 peatükki 81 leheküljel. Teine peatükk on 68 lehekülge pikk. Mitu lehekülge on teises peatükis? ;13.0
62 laagritsejat läksid hommikul sõudma. 39 laagritöölist läksid pärastlõunal sõudma. Kui palju rohkem laagritsejaid sõitis hommikul sõudma kui pärastlõunal? ;23.0
52 laagritsejat läksid hommikul sõudma. 61 laagritsejat läksid pärastlõunal sõitma. Kui palju rohkem laagritsejaid sõitis pärastlõunal kui hommikul? ;9.0
15 laagritöölist läks hommikul sõudma. Mõned teised laagritsejad läksid pärastlõunal sõudma. Kui 32 laagritsejat sõitsid sel päeval, siis kui palju sõitis pärastlõunal? ;17.0
Mõned laagritsejad sõitsid hommikul vesilale, 7 laagritsejat sõitsid pärastlõunal vesilale. Kui 60 laagritsejat sõitsid sel päeval, siis kui palju sõitis hommikul? ;53.0
Hommikul sõitis 36 inimest, pärastlõunal 13 ja õhtul 49 inimest. Kui palju laagritsejaid sõitis kokku? ;98.0
44 laagritsejat sõitsid hommikul, 39 laagritsejat sõitsid pärastlõunal ja 31 laagritsejat sõitis õhtul. Kui palju rohkem laagritsejaid sõitis hommikul sõudma kui pärastlõunal? ;5.0
53 laagritsejat sõitsid hommikul, 48 laagritsejat sõitsid pärastlõunal ja 49 laagritsejat sõitsid õhtul. Kui palju rohkem laagritsejaid sõitis hommikul kui õhtul? ;4.0
33 laagritsejat sõitsid hommikul, 34 laagritsejat sõitsid pärastlõunal ja 10 laagritsejat sõitsid õhtul. Kui palju rohkem laagritsejaid sõitis pärastlõunal kui õhtul? ;24.0
13 laagritsejat läksid sõitma ja 59 laagritsejat läksid hommikul matkama. 21 laagritöölist läks pärastlõunal sõudma. Kui palju laagritsejaid sõitis kokku? ;34.0
29 laagritsejat läksid sõitma ja 66 laagritsejat läksid hommikul matkama. 26 laagritöölist sõitsid pärastlõunal sõitma. Kui palju rohkem laagritsejaid sõitis hommikul sõudma kui pärastlõunal? ;3.0
41 laagritsejat läksid sõitma ja 4 laagritsejat läksid hommikul matkama. 26 laagritöölist sõitsid pärastlõunal sõitma. Kui palju laagritsejaid sõitis kokku veselda ja matkata? ;71.0
46 laagritöölist sõitsid ühel päeval veslemas. 43 laagritsejat sõitsid hommikul vesilale ja mõned veel sõitsid pärastlõunal. Kui palju laagritsejaid läksid pärastlõunal sõudma? ;3.0
Rachel korjas oma puule neli õuna. Kui puu oli alguses 7 õuna. Kui palju õunu on veel puu peal? ;3.0
Racheli puu oli alguses 4 õuna. Ta korjas mõned õunad ja nüüd on puu peal kaks õuna veel. Mitu õuna Rachel korjas? ;2.0
Rachel korjas oma puust 7 küpset õuna. Nüüd on puu peal veel viis õuna. Kui kolm neist on küpsed ja ülejäänud on küpsed, siis mitu küpset õuna on puule jäänud? ;2.0
Rachel korjas oma puust kaks küpset õuna. Nüüd on puu peal veel 7 õuna. Kui 6 neist on küpsed ja ülejäänud on küpsed, siis kui palju küpsed õunad on puule alguses olnud? ;8.0
Rachel korjas oma puust kuus küpset õuna. Nüüd on puule kaks küpset õuna ja neli küpset mitte. Mitu õuna oli puu alguses? ;12.0
Rachel korjas oma puust kolm küpset õuna. Nüüd on puu 2 küpset õuna ja 27 küpset mitte. Mitu küpset õuna peab puu alguses olema? ;5.0
Rachel korjas oma puu seitsme õuna. Pärast seda kasvas puule kaks uut õuna. Nüüd on puu peal veel kuus õuna. Mitu õuna oli puu alguses? ;11.0
Racheli puu peal oli kaks õuna. Ta korjas oma puule neli õuna. Pärast seda kasvas puule kolm uut õuna. Kui palju õunu on puu peal? ;1.0
Rachelil on 52 õunapuu. Ta korjas 2 õuna ühest oma puust. Nüüd on puu peal veel 7 õuna. Mitu õuna oli puu alguses? ;9.0
Rachelil on kolm õunapuu. Ta korjas kaheksa õuna iga puu küljest. Nüüd on puudel kokku 9 õuna. Kui palju oli alguses õunu puu peal? ;33.0
Rachelil on neli õunapuu. Ta korjas iga puu seitsme õuna. Nüüd on puudel kokku 29 õuna. Mitu õuna Rachel korjas kokku? ;28.0
Edil oli kaks kuuli rohkem kui Dougil. Doug kaotas mänguväljakul mõned oma munad. Nüüd on Edil 19 kuuli rohkem kui Dougil. Mitu kuuli Doug kaotas? ;17.0
Edil oli 10 kerest rohkem kui Dougil. Doug kaotas 11 oma kuuli mänguväljakul. Kui Edil oli 45 kuuli, siis kui palju rohkem kuuli tal oli kui Dougil? ;21.0
Edil oli 6 kuuli rohkem kui Dougil. Doug kaotas mänguväljakul 7 oma kuuli. Kui Edil oli 22 kuuli, siis mitu kuuli Dougil nüüd on? ;9.0
Edil oli 5 kuuli rohkem kui Dougil. Doug kaotas mänguväljakul kolm kuuli. Kui Edil oli 27 kuuli, siis kui palju kuuli Dougil alguses oli? ;22.0
Edil oli 24 kuuli rohkem kui Dougil. Doug kaotas 27 kuuli mänguväljakul, Ed leidis veel 9 kuuli. Mitu kuuli Edil siis rohkem oli kui Dougil? ;60.0
Edil oli 29 kuuli rohkem kui Dougil. Ed kaotas 17 oma kuuli mänguväljakul. Mitu kuuli Edil siis rohkem oli kui Dougil? ;12.0
Edil oli 19 kuuli rohkem kui Dougil. Ed kaotas mänguväljakul mõned oma marmorid. Nüüd on Edil kaheksa kuuli rohkem kui Dougil. Mitu kuuli Ed kaotas? ;11.0
Edil oli 30 kuuli rohkem kui Dougil. Ed kaotas 21 oma kuuli mänguväljakul. Kui Edil oli 91 kuuli, siis kui palju rohkem kuuli tal oli kui Dougil? ;9.0
Edil oli 12 kuuli rohkem kui Dougil. Ed kaotas 20 oma kuuli mänguväljakul. Kui Edil oli 17 kuuli, siis mitu kuuli Dougil nüüd on? ;5.0
Otsuse tõttu palus Sofia õpilastel soovitada teatud tüüpi toitu. Kui 408 õpilast soovitasid lisada kartulipüree, 42 soovitasid lisada menüüle peekonit, kui palju õpilasi soovitas kartulipüree kui neid, kes soovitasid peekonit? ;366.0
