m_query;response
"Η Τζούλια έπαιξε με 9 παιδιά τη Δευτέρα, 7 παιδιά την Τρίτη και 96 παιδιά την Τετάρτη. Με πόσα παιδιά έπαιξε τη Δευτέρα; ";2.0
"Η Τζούλια έπαιξε με 14 παιδιά τη Δευτέρα, 2 την Τρίτη και 8 την Τετάρτη. Με πόσα παιδιά έπαιξε τη Δευτέρα; ";6.0
"Η Τζούλια έπαιξε τζάμπα με 8 παιδιά τη Δευτέρα, 11 παιδιά την Τρίτη και 9 παιδιά την Τετάρτη. Με πόσα παιδιά έπαιξε την Τρίτη; ";2.0
"Η Τζούλια έπαιξε με 15 παιδιά τη Δευτέρα, 18 παιδιά την Τρίτη και 7 παιδιά την Τετάρτη. Με πόσα παιδιά έπαιξε τη Δευτέρα και την Τρίτη; ";26.0
"Η Τζούλια έπαιξε τζάμπα με 13 παιδιά τη Δευτέρα και 10 παιδιά την Τρίτη. Έπαιξε χαρτιά με 15 παιδιά την Τετάρτη. Με πόσα παιδιά έπαιξε συνολικά; ";38.0
"Η Τζούλια έπαιξε τζάμπα με 7 παιδιά τη Δευτέρα και 13 παιδιά την Τρίτη. Έπαιξε χαρτιά με 20 παιδιά την Τετάρτη. Με πόσα παιδιά έπαιξε μαζί; ";20.0
"Η Τζούλια έπαιξε τζάμπα με 12 παιδιά τη Δευτέρα. Έπαιξε τζάμπα με 14 παιδιά την Τρίτη. Πέρασε συνολικά 34 ώρες παίζοντας τζάμπα και τις δύο μέρες. Με πόσα παιδιά έπαιξε συνολικά; ";26.0
"Η Τζούλια έπαιξε τζάμπα με 19 παιδιά τη Δευτέρα. Έπαιξε τζάμπα με 18 παιδιά την Τρίτη. Πέρασε συνολικά 38 ώρες παίζοντας τζάμπα και τις δύο μέρες. Με πόσα παιδιά έπαιξε τη Δευτέρα; ";1.0
"Η Τζούλια έπαιξε τζάμπα με 5 παιδιά την Τρίτη. Είχε παίξει τζάμπα με 6 παιδιά τη Δευτέρα. Με πόσα παιδιά έπαιξε τη Δευτέρα; ";1.0
"Η Τζούλια έπαιζε με 18 παιδιά. Έπαιζε με 4 παιδιά τη Δευτέρα και με μερικά ακόμα παιδιά την Τρίτη. Με πόσα παιδιά έπαιξε την Τρίτη; ";14.0
"Η Τζούλια έπαιξε τζάμπα με 4 παιδιά την Τετάρτη. Είχε παίξει με 6 παιδιά τη Δευτέρα και 17 παιδιά την Τρίτη. Με πόσα παιδιά έπαιξε τη Δευτέρα; ";2.0
"Ο Μπόμπι έφαγε μερικά γλυκά. Μετά έφαγε άλλα 25. Αν έφαγε συνολικά 43 κομμάτια καραμέλες πόσα κομμάτια καραμέλες είχε φάει στην αρχή; ";18.0
"Ο Μπόμπι έφαγε 28 γλυκά. Μετά έφαγε άλλα 42. Έφαγε επίσης 63 κομμάτια σοκολάτας. Πόσα γλυκά έφαγε ο Μπόμπι; ";70.0
"Ο Μπόμπι έφαγε 33 γλυκά. Μετά έφαγε άλλα τέσσερα. Έφαγε επίσης 14 κομμάτια σοκολάτα. Πόσα κομμάτια καραμέλες και σοκολάτα έφαγε ο Μπόμπι; ";51.0
"Ο Μπόμπι έφαγε 38 γλυκά. Μετά έφαγε άλλα 36. Έφαγε επίσης 16 κομμάτια σοκολάτα. Πόσα περισσότερα κομμάτια καραμέλας από σοκολάτα έφαγε ο Μπόμπι; ";58.0
"Ο Μπόμπι είχε 20 γλυκά. Έφαγε 34 γλυκά. Μετά έφαγε άλλα 18. Πόσα γλυκά έφαγε ο Μπόμπι; ";52.0
"Ο Μπόμπι είχε 21 γλυκά. Έφαγε 5 γλυκά. Μετά έφαγε άλλα 9. Πόσα γλυκά του έχουν μείνει; ";7.0
"Ο Μπόμπι είχε 22 γλυκά. Έφαγε μερικά κομμάτια καραμέλας. Μετά έφαγε άλλα 5. Αν έχει ακόμα 8 γλυκά, πόσα γλυκά είχε φάει στην αρχή; ";9.0
"Ο Μπόμπι είχε 19 γλυκά. Έφαγε 2 γλυκά. Πόσα γλυκά του έχουν μείνει; ";17.0
"Ο Μπόμπι είχε 32 γλυκά. Έφαγε μερικά κομμάτια καραμέλας. Αν του έχουν μείνει 20 γλυκά, πόσα γλυκά έφαγε ο Μπόμπι; ";12.0
"Ο Μπόμπι έφαγε 17 γλυκά. Μετά έφαγε άλλα 15. Αν είχε αρχικά 36 γλυκά, πόσα γλυκά του έχουν μείνει; ";4.0
"Ο Μπόμπι έφαγε 23 γλυκά. Αν είχε αρχικά 30 γλυκά, πόσα γλυκά του έχουν μείνει; ";7.0
"Ο'λαν έφερε 5 μπαλόνια και ο Τζέικ έφερε 3 μπαλόνια στο πάρκο. Πόσα περισσότερα μπαλόνια είχε ο'λαν από τον Τζέικ στο πάρκο; ";2.0
"Ο'λαν έφερε 2 μπαλόνια και ο Τζέικ έφερε 3 μπαλόνια στο πάρκο. Πόσα περισσότερα μπαλόνια είχε ο Τζέικ από τον'λαν στο πάρκο; ";1.0
"Ο'λαν και ο Τζέικ έφεραν τρία μπαλόνια στο πάρκο. Αν ο'λαν έφερε 2 μπαλόνια πόσα μπαλόνια έφερε ο Τζέικ στο πάρκο; ";1.0
"Ο Τζέικ έφερε 6 μπαλόνια στο πάρκο. Αν ο Τζέικ έφερε 4 περισσότερα μπαλόνια από ό, τι ο'λαν πόσα μπαλόνια έφερε ο'λαν στο πάρκο; ";2.0
"Ο'λαν έφερε 5 μπαλόνια στο πάρκο. Αν ο Τζέικ έφερε 6 περισσότερα μπαλόνια από ό, τι ο'λαν πόσα μπαλόνια έφερε ο Τζέικ στο πάρκο; ";11.0
"Ο'λαν έφερε 3 μπαλόνια και ο Τζέικ έφερε 5 μπαλόνια στο πάρκο. Ο'λαν αγόρασε άλλα 2 μπαλόνια στο πάρκο. Πόσα μπαλόνια είχαν ο'λαν και ο Τζέικ στο πάρκο; ";10.0
"Ο'λαν έφερε 2 μπαλόνια και ο Τζέικ έφερε 4 μπαλόνια στο πάρκο. Ο'λαν αγόρασε άλλα 3 μπαλόνια στο πάρκο. Πόσα περισσότερα μπαλόνια είχε ο'λαν από τον Τζέικ στο πάρκο; ";1.0
"Ο'λαν έφερε 2 μπαλόνια και ο Τζέικ έφερε 6 μπαλόνια στο πάρκο. Ο'λαν αγόρασε άλλα 3 μπαλόνια στο πάρκο. Πόσα περισσότερα μπαλόνια είχε ο Τζέικ από τον'λαν στο πάρκο; ";1.0
"Ο'λαν έφερε 5 μπαλόνια και ο Τζέικ έφερε 4 μπαλόνια στο πάρκο. Ο'λαν αγόρασε άλλα 3 μπαλόνια στο πάρκο. Πόσα μπαλόνια έφερε ο'λαν στο πάρκο; ";8.0
"Ο'λαν έφερε 6 μπαλόνια και ο Τζέικ έφερε 2 μπαλόνια στο πάρκο. Ο Τζέικ αγόρασε άλλα 3 μπαλόνια στο πάρκο. Πόσα περισσότερα μπαλόνια είχε ο'λαν από τον Τζέικ στο πάρκο; ";1.0
"Ο'λαν έφερε 6 μπαλόνια και ο Τζέικ έφερε 3 μπαλόνια στο πάρκο. Ο Τζέικ αγόρασε άλλα 4 μπαλόνια στο πάρκο. Πόσα περισσότερα μπαλόνια είχε ο Τζέικ από τον'λαν στο πάρκο; ";1.0
"Ο'λαν έφερε 5 μπαλόνια και ο Τζέικ έφερε 6 μπαλόνια στο πάρκο. Ο Τζέικ αγόρασε άλλα 3 μπαλόνια στο πάρκο. Πόσα μπαλόνια έφερε ο Τζέικ στο πάρκο; ";9.0
"Ο'λαν έφερε 3 μπαλόνια και 20 μπάλες ενώ ο Τζέικ έφερε 5 μπαλόνια και 59 μπάλες στο πάρκο. Πόσα μπαλόνια είχαν ο'λαν και ο Τζέικ στο πάρκο; ";8.0
"Ο'λαν έφερε 7 μπαλόνια και 5 μπάλες ενώ ο Τζέικ έφερε 6 μπαλόνια και 4 μπάλες στο πάρκο. Πόσες μπάλες είχαν ο'λαν και ο Τζέικ στο πάρκο; ";9.0
"Ο'λαν έφερε 5 μπαλόνια. Αν ο'λαν και ο Τζέικ έφεραν συνολικά 6 μπαλόνια στο πάρκο πόσα μπαλόνια έφερε ο Τζέικ στο πάρκο; ";1.0
"Ο'λαν έφερε 2 μπαλόνια στο πάρκο και αγόρασε άλλα 3 εκεί. Αν ο Τζέικ έφερε 6 μπαλόνια στο πάρκο πόσα περισσότερα μπαλόνια είχε ο Τζέικ από τον Άλαν στο πάρκο; ";1.0
"Κάθε μέρα ο Ράιαν ξοδεύει 6 ώρες μαθαίνοντας Αγγλικά και 2 ώρες μαθαίνοντας Κινέζικα. Πόσες ώρες ξοδεύει για να μάθει αγγλικά, από ό, τι για να μάθει κινέζικα; ";4.0
"Κάθε μέρα ο Ράιαν ξοδεύει 6 ώρες μαθαίνοντας Αγγλικά και 7 ώρες μαθαίνοντας Κινέζικα. Πόσες ώρες ξοδεύει για να μάθει κινέζικα, από ό, τι για να μάθει αγγλικά; ";1.0
"Κάθε μέρα ο Ράιαν ξοδεύει 3 ώρες μαθαίνοντας Αγγλικά και μερικές ώρες ακόμα μαθαίνοντας Κινέζικα. Αν ξοδεύει συνολικά 4 ώρες καθημερινά για να μάθει Αγγλικά και Κινέζικα πόσες ώρες ξοδεύει για να μάθει Κινέζικα; ";1.0
"Κάθε μέρα ο Ράιαν ξοδεύει 7 ώρες μαθαίνοντας Αγγλικά και μερικές ακόμα ώρες μαθαίνοντας Κινέζικα. Αν ξοδεύει 2 ώρες περισσότερο για να μάθει Αγγλικά από ότι για να μάθει Κινέζικα πόσες ώρες ξοδεύει για να μάθει Κινέζικα; ";5.0
"Κάθε μέρα ο Ράιαν ξοδεύει 5 ώρες μαθαίνοντας κινέζικα και μερικές ώρες ακόμα μαθαίνοντας αγγλικά. Αν ξοδεύει 2 ώρες περισσότερο για να μάθει Αγγλικά από ότι για να μάθει Κινέζικα πόσες ώρες ξοδεύει για να μάθει Αγγλικά; ";7.0
"Κάθε μέρα ο Ράιαν ξοδεύει 6 ώρες μαθαίνοντας Αγγλικά και 7 ώρες μαθαίνοντας Κινέζικα. Αν μάθει για 5 μέρες πόσες ώρες ξοδεύει για να μάθει Αγγλικά και Κινέζικα συνολικά; ";65.0
"Κάθε μέρα ο Ράιαν ξοδεύει 6 ώρες μαθαίνοντας Αγγλικά και 5 ώρες μαθαίνοντας Κινέζικα. Αν μαθαίνει για 2 μέρες πόσες ώρες ξοδεύει για να μάθει αγγλικά συνολικά; ";12.0
"Κάθε μέρα ο Ράιαν ξοδεύει 5 ώρες μαθαίνοντας Αγγλικά και 4 ώρες μαθαίνοντας Κινέζικα. Αν μάθει για 6 μέρες πόσες ώρες ξοδεύει για να μάθει κινέζικα συνολικά; ";24.0
"Κάθε μέρα ο Ράιαν ξοδεύει 4 ώρες μαθαίνοντας Αγγλικά και 6 ώρες μαθαίνοντας Κινέζικα. Αν μαθαίνει για 86 μέρες πόσες ώρες ξοδεύει καθημερινά για να μάθει Αγγλικά και Κινέζικα; ";10.0
"Κάθε μέρα ο Ράιαν ξοδεύει 6 ώρες μαθαίνοντας Αγγλικά 7 ώρες μαθαίνοντας Κινέζικα και 3 ώρες μαθαίνοντας Ισπανικά. Πόσες ώρες ξοδεύει μαθαίνοντας Αγγλικά Κινέζικα και Ισπανικά; ";16.0
"Κάθε μέρα ο Ράιαν ξοδεύει 6 ώρες μαθαίνοντας Αγγλικά 3 ώρες μαθαίνοντας Κινέζικα και 58 ώρες μαθαίνοντας Ισπανικά. Πόσες ώρες ξοδεύει για να μάθει αγγλικά, από ό, τι για να μάθει κινέζικα; ";3.0
"Κάθε μέρα ο Ράιαν ξοδεύει 7 ώρες μαθαίνοντας Αγγλικά 2 ώρες μαθαίνοντας Κινέζικα και 4 ώρες μαθαίνοντας Ισπανικά. Πόσες ώρες ξοδεύει για να μάθει Αγγλικά από ό, τι για να μάθει Ισπανικά; ";3.0
"Κάθε μέρα ο Ράιαν ξοδεύει 2 ώρες μαθαίνοντας Αγγλικά 5 ώρες μαθαίνοντας Κινέζικα και 4 ώρες μαθαίνοντας Ισπανικά. Πόσες ώρες ξοδεύει για να μάθει κινέζικα, από ό, τι για να μάθει ισπανικά; ";1.0
"Κάθε μέρα ο Ράιαν ξοδεύει συνολικά 3 ώρες μαθαίνοντας Αγγλικά και Κινέζικα. Αν ξοδεύει 2 ώρες καθημερινά για να μάθει Αγγλικά πόσες ώρες ξοδεύει για να μάθει Κινέζικα; ";1.0
"Ο Ράιαν μαθαίνει Αγγλικά και Κινέζικα για 7 μέρες. Κάθε μέρα ξοδεύει 4 ώρες για να μάθει Αγγλικά και 5 ώρες για να μάθει Κινέζικα. Πόσες ώρες ξοδεύει μαθαίνοντας Αγγλικά και Κινέζικα; ";63.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Τη Δευτέρα είχε 8 σακούλες κουτιά. Την επόμενη μέρα βρήκε 7 ακόμα σακούλες με κουτιά. Πόσες περισσότερες τσάντες είχε τη Δευτέρα απ'όσες βρήκε την επόμενη μέρα; ";1.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Την Δευτέρα είχε 7 σακούλες κουτιά. Την επόμενη μέρα βρήκε 12 ακόμα σακούλες με κουτιά. Πόσες περισσότερες τσάντες βρήκε την επόμενη μέρα απ'όσες είχε τη Δευτέρα; ";5.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Την Δευτέρα είχε 4 σακούλες με κονσέρβες. Την επόμενη μέρα βρήκε κι άλλες τσάντες με κουτιά. Αν είχε συνολικά 6 σακούλες, πόσες βρήκε την επόμενη μέρα; ";2.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Την Δευτέρα είχε μερικές τσάντες με κονσέρβες. Την επόμενη μέρα βρήκε 4 ακόμα σακούλες με κουτιά. Αν είχε συνολικά 8 τσάντες, πόσες τσάντες είχε τη Δευτέρα; ";4.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Την Δευτέρα είχε 10 σακούλες κουτιά. Βρήκε 3 σακούλες κουτιά την επόμενη μέρα και 7 σακούλες κουτιά την επόμενη. Πόσες τσάντες είχε συνολικά; ";20.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Τη Δευτέρα είχε 8 σακούλες κουτιά. Βρήκε 10 σακούλες κουτιά την επόμενη μέρα και 4 σακούλες κουτιά την επόμενη. Πόσες τσάντες βρήκε μετά τη Δευτέρα; ";14.0
"Η Τίφανι μάζευε κουτιά για ανακύκλωση. Την Δευτέρα είχε 3 σακούλες με κονσέρβες. Την επόμενη μέρα βρήκε 7 ακόμα σακούλες με κουτιά και 44 σακούλες με μπουκάλια. Πόσες τσάντες από κονσέρβες είχε συνολικά; ";10.0
"17 κόκκινα ροδάκινα και 16 πράσινα ροδάκινα είναι στο καλάθι. Πόσα περισσότερα κόκκινα ροδάκινα από τα πράσινα είναι στο καλάθι; ";1.0
"5 κόκκινα ροδάκινα και 11 πράσινα ροδάκινα είναι στο καλάθι. Πόσα περισσότερα πράσινα ροδάκινα από τα κόκκινα υπάρχουν στο καλάθι; ";6.0
"10 κόκκινα ροδάκινα και μερικά ακόμα πράσινα ροδάκινα είναι στο καλάθι. Αν υπάρχουν συνολικά 15 ροδάκινα στο καλάθι πόσα πράσινα ροδάκινα υπάρχουν στο καλάθι; ";5.0
"Τρία κόκκινα ροδάκινα και μερικά ακόμα πράσινα ροδάκινα είναι στο καλάθι. Αν υπάρχουν 10 περισσότερα πράσινα ροδάκινα από τα κόκκινα στο καλάθι πόσα πράσινα ροδάκινα υπάρχουν στο καλάθι; ";13.0
"7 κόκκινα ροδάκινα 15 κίτρινα ροδάκινα και 8 πράσινα ροδάκινα είναι στο καλάθι. Πόσα ροδάκινα είναι στο καλάθι; ";30.0
"7 κόκκινα ροδάκινα 71 κίτρινα ροδάκινα και 8 πράσινα ροδάκινα είναι στο καλάθι. Πόσα περισσότερα πράσινα ροδάκινα από τα κόκκινα υπάρχουν στο καλάθι; ";1.0
"2 κόκκινα ροδάκινα 6 κίτρινα ροδάκινα και 14 πράσινα ροδάκινα είναι στο καλάθι. Πόσα περισσότερα πράσινα ροδάκινα από κίτρινα υπάρχουν στο καλάθι; ";8.0
"19 κόκκινα ροδάκινα 11 κίτρινα ροδάκινα και 12 πράσινα ροδάκινα είναι στο καλάθι. Πόσα περισσότερα κόκκινα ροδάκινα από κίτρινα υπάρχουν στο καλάθι; ";8.0
"6 κόκκινα ροδάκινα 90 κίτρινα ροδάκινα και 16 πράσινα ροδάκινα είναι στο καλάθι. Πόσα κόκκινα και πράσινα ροδάκινα υπάρχουν στο καλάθι; ";22.0
"18 κόκκινα ροδάκινα 14 κίτρινα ροδάκινα και 17 πράσινα ροδάκινα είναι στο καλάθι. Πόσα κόκκινα και κίτρινα ροδάκινα υπάρχουν στο καλάθι; ";32.0
"5 κόκκινα ροδάκινα 14 κίτρινα ροδάκινα και 6 πράσινα ροδάκινα είναι στο καλάθι. Πόσα πράσινα και κίτρινα ροδάκινα υπάρχουν στο καλάθι; ";20.0
"Υπάρχουν 65 καλάθια με ροδάκινα. Κάθε καλάθι έχει 7 κόκκινα ροδάκινα και 3 πράσινα ροδάκινα. Πόσα ροδάκινα είναι σε κάθε καλάθι; ";10.0
"Υπάρχουν 11 καλάθια με ροδάκινα. Κάθε καλάθι έχει 10 κόκκινα ροδάκινα και 18 πράσινα ροδάκινα. Πόσα ροδάκινα υπάρχουν στα καλάθια; ";308.0
"Υπάρχουν 6 καλάθια με ροδάκινα. Κάθε καλάθι έχει 16 κόκκινα ροδάκινα και 18 πράσινα ροδάκινα. Πόσα κόκκινα ροδάκινα υπάρχουν στα καλάθια; ";96.0
"Υπάρχουν 7 καλάθια με ροδάκινα. Κάθε καλάθι έχει 10 κόκκινα ροδάκινα και 2 πράσινα ροδάκινα. Πόσα πράσινα ροδάκινα υπάρχουν στα καλάθια; ";14.0
"Υπάρχουν μερικά καλάθια με ροδάκινα. Κάθε καλάθι έχει 4 κόκκινα ροδάκινα και 3 πράσινα ροδάκινα. Αν υπάρχουν συνολικά 7 ροδάκινα σε όλα τα καλάθια πόσα καλάθια ροδάκινων υπάρχουν; ";1.0
"Υπάρχουν 2 καλάθια με ροδάκινα. Κάθε καλάθι έχει 4 κόκκινα ροδάκινα και μερικά ακόμα πράσινα ροδάκινα. Αν υπάρχουν συνολικά 12 ροδάκινα σε όλα τα καλάθια πόσα πράσινα ροδάκινα υπάρχουν σε κάθε καλάθι; ";2.0
"Υπάρχουν συνολικά 16 ροδάκινα σε ένα καλάθι. Αν υπάρχουν 13 κόκκινα ροδάκινα και μερικά ακόμα πράσινα ροδάκινα στο καλάθι. Πόσα πράσινα ροδάκινα είναι στο καλάθι; ";3.0
"Κάθε καλάθι με ροδάκινα έχει 19 κόκκινα ροδάκινα και 4 πράσινα ροδάκινα. Αν υπάρχουν 15 τέτοια καλάθια πόσα ροδάκινα υπάρχουν στα καλάθια; ";345.0
"Υπάρχουν 10 ροδάκινα, κατανεμημένα ισότιμα σε μερικά καλάθια. Αν κάθε καλάθι έχει 4 κόκκινα ροδάκινα και 6 πράσινα ροδάκινα πόσα καλάθια ροδάκινα υπάρχουν; ";1.0
"6 πράσινα ροδάκινα 60 κίτρινα ροδάκινα και 2 κόκκινα ροδάκινα είναι στο καλάθι. Πόσα περισσότερα πράσινα ροδάκινα από τα κόκκινα υπάρχουν στο καλάθι; ";4.0
"Ο Τζέρι είχε 4 σκιέρ στο ράφι του δωματίου του. Αργότερα, πρόσθεσε κι άλλες φιγούρες δράσης στο ράφι. Αν υπάρχουν συνολικά 8 φιγούρες δράσης στο ράφι του τώρα πόσες φιγούρες δράσης πρόσθεσε στο ράφι; ";4.0
"Ο Τζέρι είχε κάποια σχήματα δράσης στο ράφι του δωματίου του. Αργότερα πρόσθεσε 7 ακόμα action figures στο ράφι. Αν υπάρχουν συνολικά 10 φιγούρες δράσης στο ράφι του τώρα πόσες φιγούρες δράσης είχε αρχικά στο ράφι; ";3.0
"Ο Τζέρι είχε 4 action figures και 22 βιβλία στο ράφι του δωματίου του. Αργότερα πρόσθεσε 6 ακόμα action figures στο ράφι. Πόσες φιγούρες δράσης είχε στο ράφι του; ";10.0
"Ο Τζέρι είχε 5 action figures και 9 βιβλία στο ράφι του δωματίου του. Αργότερα πρόσθεσε 7 ακόμα action figures στο ράφι. Πόσα περισσότερα action figures από βιβλία ήταν στο ράφι του; ";3.0
"Ο Τζέρι είχε 2 action figures και 10 βιβλία στο ράφι του δωματίου του. Αργότερα πρόσθεσε 4 ακόμα action figures στο ράφι. Πόσα περισσότερα βιβλία από τα action figures ήταν στο ράφι του; ";4.0
"Ο Τζέρι είχε 8 φιγούρες δράσης και 9 βιβλία στο ράφι του δωματίου του. Αργότερα πρόσθεσε άλλα 10 βιβλία στο ράφι. Πόσα βιβλία είχε στο ράφι του; ";19.0
"Ο Τζέρι είχε 7 action figures και 2 βιβλία στο ράφι του δωματίου του. Αργότερα πρόσθεσε άλλα 4 βιβλία στο ράφι. Πόσα περισσότερα action figures από βιβλία ήταν στο ράφι του; ";1.0
"Ο Τζέρι είχε 5 action figures και 2 βιβλία στο ράφι του δωματίου του. Αργότερα πρόσθεσε άλλα 9 βιβλία στο ράφι. Πόσα περισσότερα βιβλία από τα action figures ήταν στο ράφι του; ";6.0
"Ο Τζέρι είχε 8 φιγούρες δράσης στο ράφι του δωματίου του. Αργότερα πρόσθεσε 4 ακόμα action figures στο ράφι και αφαίρεσε 5 παλιά. Πόσες φιγούρες δράσης είχε στο ράφι του; ";7.0
"Ο Τζέρι είχε 3 σκιέρ στο ράφι του δωματίου του. Αργότερα πρόσθεσε 4 ακόμα action figures στο ράφι και αφαίρεσε μερικά από τα παλιά. Αν υπάρχουν 6 φιγούρες δράσης στο ράφι του τώρα πόσες φιγούρες δράσης πήρε από το ράφι; ";1.0
"Ο Τζέρι είχε 7 φιγούρες δράσης στο ράφι του δωματίου του. Αργότερα, πρόσθεσε κι άλλες φιγούρες δράσης στο ράφι και αφαίρεσε 10 από τις παλιές. Αν υπάρχουν 8 φιγούρες δράσης στο ράφι του τώρα πόσες φιγούρες δράσης πρόσθεσε στο ράφι; ";11.0
"Ο Τζέρι είχε κάποια σχήματα δράσης στο ράφι του δωματίου του. Αργότερα πρόσθεσε 2 ακόμα action figures στο ράφι και αφαίρεσε 7 από τα παλιά. Αν υπάρχουν 10 φιγούρες δράσης στο ράφι του τώρα πόσες φιγούρες δράσης είχε αρχικά στο ράφι; ";15.0
"Ο Τζέρι είχε 9 φιγούρες δράσης στο ράφι του δωματίου του. Αργότερα πρόσθεσε 7 ακόμα action figures στο ράφι. Αν έχει επίσης 10 βιβλία στο ράφι πόσα περισσότερα action figures από τα βιβλία που είχε στο ράφι του; ";6.0
"Ο Τζέρι είχε 3 βιβλία και 4 action figures στο ράφι του δωματίου του. Αργότερα πρόσθεσε 2 ακόμα action figures στο ράφι. Πόσα περισσότερα action figures από βιβλία ήταν στο ράφι του; ";3.0
"Ο Τζέρι είχε 7 βιβλία και 3 action figures στο ράφι του δωματίου του. Αργότερα πρόσθεσε 2 ακόμα action figures στο ράφι. Πόσα περισσότερα βιβλία από τα action figures ήταν στο ράφι του; ";2.0
"Δύο πουλιά κάθονταν στον φράχτη. και άλλα πουλιά ήρθαν να τους ακολουθήσουν. Αν υπάρχουν συνολικά 6 πουλιά στον φράχτη τώρα πόσα άλλα πουλιά είχαν έρθει να καθίσουν στον φράχτη; ";4.0
"Ήταν μερικά πουλιά στο φράχτη. Ήρθαν κι άλλα 4 πουλιά να τους ακολουθήσουν. Αν υπάρχουν συνολικά 5 πουλιά στον φράχτη τώρα πόσα πουλιά είχαν καθίσει στον φράχτη στην αρχή; ";1.0
"4 πουλιά και 46 πελαργοί καθόντουσαν στον φράχτη. Έρχονται κι άλλα 6 πουλιά. Πόσα πουλιά κάθονται στον φράχτη; ";10.0
"Τρία πουλιά και δύο πελαργοί καθόντουσαν στον φράχτη. Ήρθαν κι άλλα πέντε πουλιά. Πόσα πουλιά και πελαργοί κάθονται στον φράχτη; ";10.0
"Τρία πουλιά και τέσσερις πελαργοί καθόντουσαν στον φράχτη. Ήρθαν κι άλλα δύο πουλιά. Πόσα περισσότερα πουλιά από πουλιά που κάθονται στον φράχτη; ";1.0
"Δύο πουλιά και έξι πελαργοί καθόντουσαν στον φράχτη. Ήρθαν κι άλλα τρία πουλιά. Πόσοι περισσότεροι πελαργοί από πουλιά κάθονται στον φράχτη; ";1.0
"4 πουλιά και 6 πελαργοί καθόντουσαν στον φράχτη. Ήρθαν κι άλλοι δύο στέρκοι. Πόσα πελαργάκια είναι στο φράχτη; ";8.0
"Τρία πουλιά και τέσσερις πελαργοί καθόντουσαν στον φράχτη. Έρχονται κι άλλοι 6 πελαργοί. Πόσα πουλιά και πελαργοί κάθονται στον φράχτη; ";13.0
"6 πουλιά και 3 πελαργοί καθόντουσαν στον φράχτη. Ήρθαν κι άλλοι δύο στέρκοι. Πόσα περισσότερα πουλιά από πουλιά που κάθονται στον φράχτη; ";1.0
"4 πουλιά και 3 πελαργοί καθόντουσαν στον φράχτη. Έρχονται κι άλλοι 6 πελαργοί. Πόσοι περισσότεροι πελαργοί από πουλιά κάθονται στον φράχτη; ";5.0
"6 πουλιά κάθονταν στον φράχτη. 4 ακόμα πουλιά και 8 ακόμα πελαργοί ήρθαν να τους ακολουθήσουν. Πόσα πουλιά κάθονται στον φράχτη; ";10.0
"Δύο πουλιά κάθονταν στον φράχτη. Πέντε ακόμα πουλιά και τέσσερις πελαργοί ήρθαν να τους ακολουθήσουν. Πόσα περισσότερα πουλιά από πουλιά που κάθονται στον φράχτη; ";3.0
