m_query;response
Bobby a avut 20 de bucăţi de bomboane. A mâncat 34 de bomboane. Apoi a mâncat încă 18. Câte bomboane a mâncat Bobby? ;52.0
Bobby a avut 21 de bomboane. A mâncat 5 bomboane. Apoi a mai mâncat 9. Câte bomboane mai are? ;7.0
Bobby a avut 22 de bomboane. A mâncat nişte bomboane. Apoi a mai mâncat încă 5. Dacă mai are 8 bomboane, câte bomboane a mâncat la început? ;9.0
Bobby a avut 19 bucăţi de bomboane. A mâncat două bomboane. Câte bomboane mai are? ;17.0
Bobby a avut 32 de bomboane. A mâncat nişte bomboane. Dacă i-au mai rămas 20 de bomboane câte a mâncat Bobby? ;12.0
Bobby a mâncat 17 bomboane. Apoi a mai mâncat 15. Dacă iniţial a avut 36 de bomboane câte bomboane mai are? ;4.0
Bobby a mâncat 23 de bomboane. Dacă iniţial a avut 30 de bomboane câte bomboane mai are? ;7.0
Alan a adus 5 baloane şi Jake a adus 3 baloane în parc. Câte baloane mai avea Allan decât Jake în parc? ;2.0
Alan a adus 2 baloane şi Jake a adus 3 baloane în parc. Câte baloane mai avea Jake decât Allan în parc? ;1.0
Allan şi Jake au adus trei baloane în parc. Dacă Allan a adus 2 baloane câte baloane a adus Jake în parc? ;1.0
Jake a adus 6 baloane în parc. Dacă Jake a adus cu 4 baloane mai multe decât numărul de baloane pe care Allan le-a adus câte baloane a adus Allan în parc? ;2.0
Allan a adus 5 baloane în parc. Dacă Jake a adus cu el 6 baloane mai multe decât Allan, câte baloane a adus Jake în parc? ;11.0
Alan a adus 3 baloane şi Jake a adus 5 baloane în parc. Apoi Allan a cumpărat încă 2 baloane în parc. Câte baloane au avut Alan şi Jake în parc? ;10.0
Alan a adus 2 baloane şi Jake a adus 4 baloane în parc. Apoi Allan a cumpărat încă 3 baloane în parc. Câte baloane mai avea Allan decât Jake în parc? ;1.0
Alan a adus 2 baloane şi Jake a adus 6 baloane în parc. Apoi Allan a cumpărat încă 3 baloane în parc. Câte baloane mai avea Jake decât Allan în parc? ;1.0
Alan a adus 5 baloane şi Jake a adus 4 baloane în parc. Apoi Allan a cumpărat încă 3 baloane în parc. Câte baloane a adus Allan în parc? ;8.0
Alan a adus 6 baloane şi Jake a adus 2 baloane în parc. Jake a mai cumpărat 3 baloane în parc. Câte baloane mai avea Allan decât Jake în parc? ;1.0
Alan a adus 6 baloane şi Jake a adus 3 baloane în parc. Jake a mai cumpărat 4 baloane în parc. Câte baloane mai avea Jake decât Allan în parc? ;1.0
Alan a adus 5 baloane şi Jake a adus 6 baloane în parc. Jake a mai cumpărat 3 baloane în parc. Câte baloane a adus Jake în parc? ;9.0
Alan a adus 3 baloane şi 20 de bile în timp ce Jake a adus 5 baloane şi 59 de bile în parc. Câte baloane au avut Alan şi Jake în parc? ;8.0
Alan a adus 7 baloane şi 5 bile în timp ce Jake a adus 6 baloane şi 4 bile în parc. Câte bile au avut Alan şi Jake în parc? ;9.0
Allan a adus 5 baloane. Dacă Allan şi Jake au adus în total 6 baloane în parc câte baloane a adus Jake în parc? ;1.0
Allan a adus 2 baloane în parc şi apoi a cumpărat încă 3 baloane acolo. Dacă Jake a adus 6 baloane în parc, câte baloane mai avea Jake decât Allan în parc? ;1.0
În fiecare zi, Ryan petrece 6 ore învăţând engleza şi 2 ore învăţând chineza. Câte ore mai mult petrece învăţând engleza decât învaţă chineza? ;4.0
În fiecare zi, Ryan petrece 6 ore învăţând engleza şi 7 ore învăţând chineza. Câte ore mai mult petrece învăţând chineza decât engleza? ;1.0
În fiecare zi, Ryan petrece 3 ore învăţând engleza şi câteva ore în China. Dacă petrece în total 4 ore în fiecare zi învăţând engleza şi chineza câte ore petrece în China? ;1.0
În fiecare zi, Ryan petrece 7 ore învăţând engleza şi câteva ore în plus învăţând chineza. Dacă petrece 2 ore mai mult învăţând engleza decât chineza, câte ore petrece învăţând chineza? ;5.0
În fiecare zi, Ryan petrece 5 ore în învăţarea limbii chineze şi câteva ore în învăţarea limbii engleze. Dacă petrece 2 ore mai mult învăţând engleza decât chineza, câte ore petrece învăţând engleza? ;7.0
În fiecare zi, Ryan petrece 6 ore învăţând engleza şi 7 ore învăţând chineza. Dacă învaţă timp de 5 zile câte ore petrece în total învăţând engleza şi chineza? ;65.0
În fiecare zi, Ryan petrece 6 ore învăţând engleza şi 5 ore învăţând chineza. Dacă învaţă timp de 2 zile câte ore petrece în total învăţând engleza? ;12.0
În fiecare zi, Ryan petrece 5 ore învăţând engleza şi 4 ore învăţând chineza. Dacă învaţă 6 zile câte ore petrece în total în învăţarea limbii chineze? ;24.0
În fiecare zi, Ryan petrece 4 ore învăţând engleza şi 6 ore învăţând chineza. Dacă învaţă 86 de zile, câte ore petrece în fiecare zi învăţând engleza şi chineza? ;10.0
În fiecare zi, Ryan petrece 6 ore învăţând engleza, 7 ore învăţând chineza şi 3 ore învăţând spaniola. Câte ore petrece învăţând engleza, chineza şi spaniola? ;16.0
În fiecare zi, Ryan petrece 6 ore învăţând engleza, 3 ore învăţând chineza şi 58 de ore învăţând spaniola. Câte ore mai mult petrece învăţând engleza decât învaţă chineza? ;3.0
În fiecare zi, Ryan petrece 7 ore învăţând engleza 2 ore învăţând chineza şi 4 ore învăţând spaniola. Câte ore mai mult petrece învăţând engleza decât spaniola? ;3.0
În fiecare zi, Ryan petrece 2 ore învăţând engleza 5 ore învăţând chineza şi 4 ore învăţând spaniola. Câte ore mai mult petrece învăţând chineza decât spaniola? ;1.0
În fiecare zi, Ryan petrece 3 ore în total învăţând engleza şi chineza. Dacă petrece 2 ore în fiecare zi învăţând engleza, câte ore petrece în China? ;1.0
Ryan învaţă engleza şi chineza timp de 7 zile. În fiecare zi petrece 4 ore în învăţarea limbii engleze şi 5 ore în învăţarea limbii chineze. Câte ore petrece în total învăţând engleza şi chineza? ;63.0
Tiffany colecta conserve pentru reciclare. Luni avea 8 pungi de conserve. A doua zi a mai găsit 7 saci de conserve. Câte saci mai multe ea a avut luni decât ea a găsit în ziua următoare? ;1.0
Tiffany colecta conserve pentru reciclare. Luni avea 7 pungi de conserve. A doua zi a mai găsit 12 saci de conserve. Câte mai multe pungi a găsit în ziua următoare decât a avut luni? ;5.0
Tiffany colecta conserve pentru reciclare. Luni avea 4 pungi de conserve. A doua zi a mai găsit câteva saci de conserve. Dacă avea în total 6 pungi, câte găsea a doua zi? ;2.0
Tiffany colecta conserve pentru reciclare. Luni avea nişte pungi de conserve. A doua zi a mai găsit 4 saci de conserve. Dacă avea în total 8 pungi, câte pungi avea luni? ;4.0
Tiffany colecta conserve pentru reciclare. Luni avea 10 pungi de conserve. A gasit 3 pungi de conserve a doua zi si 7 pungi de conserve a doua zi. Câte saci avea în total? ;20.0
Tiffany colecta conserve pentru reciclare. Luni avea 8 pungi de conserve. A gasit 10 pungi de conserve a doua zi si 4 pungi de conserve a doua zi. Câte saci a găsit după luni? ;14.0
Tiffany colecta conserve pentru reciclare. Luni a avut 3 pungi de conserve. A doua zi a mai găsit 7 pungi de cutii şi 44 de pungi de sticle. Câte pungi de conserve a avut în total? ;10.0
17 piersici rosii si 16 piersici verzi sunt in cos. Câte piersici roşii mai sunt în coş decât cele verzi? ;1.0
5 piersici rosii si 11 piersici verzi sunt in cos. Câte piersici verzi sunt în coş? ;6.0
10 piersici rosii si cateva piersici verzi sunt in cos. Dacă sunt 15 piersici în coş, câte piersici verzi sunt în coş? ;5.0
Trei piersici rosii si cateva piersici verzi sunt in cos. Dacă sunt 10 piersici verzi în plus faţă de cele roşii în coş, câte piersici verzi sunt în coş? ;13.0
7 piersici rosii 15 piersici galbene si 8 piersici verzi sunt in cos. Câte piersici sunt în coş? ;30.0
7 piersici rosii 71 piersici galbene si 8 piersici verzi sunt in cos. Câte piersici verzi sunt în coş? ;1.0
2 piersici roşii 6 piersici galbene şi 14 piersici verzi sunt în coş. Câte piersici verzi sunt în coş? ;8.0
19 piersici rosii 11 piersici galbene si 12 piersici verzi sunt in cos. Câte piersici roşii mai sunt în coş decât cele galbene? ;8.0
6 piersici roşii 90 de piersici galbene şi 16 piersici verzi sunt în coş. Câte piersici roşii şi verzi sunt în coş? ;22.0
18 piersici rosii 14 piersici galbene si 17 piersici verzi sunt in cos. Câte piersici roşii şi galbene sunt în coş? ;32.0
5 piersici rosii 14 piersici galbene si 6 piersici verzi sunt in cos. Câte piersici verzi şi galbene sunt în coş? ;20.0
Sunt 65 de coşuri cu piersici. Fiecare coş are 7 piersici roşii şi 3 piersici verzi. Câte piersici sunt în fiecare coş? ;10.0
Sunt 11 coşuri cu piersici. Fiecare coş are 10 piersici roşii şi 18 piersici verzi. Câte piersici sunt în toate coşurile? ;308.0
Sunt 6 coşuri cu piersici. Fiecare coş are 16 piersici roşii şi 18 piersici verzi. Câte piersici roşii sunt în coşuri? ;96.0
Sunt 7 coşuri cu piersici. Fiecare coş are 10 piersici roşii şi 2 piersici verzi. Câte piersici verzi sunt în toate coşurile? ;14.0
Sunt nişte coşuri cu piersici. Fiecare coş are 4 piersici roşii şi 3 piersici verzi. Dacă sunt 7 piersici în toate coşurile câte coşuri de piersici sunt? ;1.0
Sunt 2 coşuri cu piersici. Fiecare coş are 4 piersici roşii şi câteva piersici verzi. Dacă sunt 12 piersici în toate coşurile câte piersici verzi sunt în fiecare coş? ;2.0
Sunt un total de 16 piersici într-un coş. Dacă sunt 13 piersici roşii şi câteva verde în coş. Câte piersici verzi sunt în coş? ;3.0
Fiecare coş de piersici are 19 piersici roşii şi 4 piersici verzi. Dacă sunt 15 coşuri de acest gen, câte piersici sunt în total în coşuri? ;345.0
Sunt 10 piersici distribuite egal în câteva coşuri. Dacă fiecare coş are 4 piersici roşii şi 6 piersici verzi câte coşuri de piersici sunt? ;1.0
6 piersici verzi, 60 de piersici galbene şi 2 piersici roşii sunt în coş. Câte piersici verzi sunt în coş? ;4.0
Jerry avea 4 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat câteva figuri de acţiune la raft. Dacă sunt în total 8 figuri de acţiune pe raftul lui, acum câte figuri de acţiune a adăugat la raft? ;4.0
Jerry avea nişte figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă 7 figuri de acţiune la raft. Dacă sunt 10 figuri de acţiune pe raft acum, câte figuri de acţiune a avut iniţial pe raft? ;3.0
Jerry avea 4 figurine de acţiune şi 22 de cărţi pe un raft în camera lui. Mai târziu a adăugat încă 6 figuri de acţiune la raft. Câte figurine de acţiune avea în total pe raft? ;10.0
Jerry avea 5 figurine de acţiune şi 9 cărţi pe un raft în camera lui. Mai târziu a adăugat încă 7 figuri de acţiune la raft. Câte figuri de acţiune mai multe decât cărţile erau pe raftul lui? ;3.0
Jerry avea 2 figurine de acţiune şi 10 cărţi pe un raft în camera lui. Mai târziu a adăugat încă 4 figuri de acţiune la raft. Câte cărţi mai multe decât figurile de acţiune erau pe raftul lui? ;4.0
Jerry avea 8 figurine de acţiune şi 9 cărţi pe un raft în camera lui. Mai târziu a adăugat încă 10 cărţi la raft. Câte cărţi avea în total pe raft? ;19.0
Jerry avea 7 figurine de acţiune şi 2 cărţi pe un raft în camera lui. Mai târziu a adăugat încă 4 cărţi pe raft. Câte figuri de acţiune mai multe decât cărţile erau pe raftul lui? ;1.0
Jerry avea 5 figurine şi 2 cărţi pe un raft în camera lui. Mai târziu a adăugat alte 9 cărţi pe raft. Câte cărţi mai multe decât figurile de acţiune erau pe raftul lui? ;6.0
Jerry avea 8 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă 4 figuri de acţiune la raft şi a scos 5 vechi. Câte figurine de acţiune avea în total pe raft? ;7.0
Jerry avea 3 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă 4 figuri de acţiune la raft şi a scos unele vechi. Dacă sunt 6 figuri de acţiune pe raftul lui acum câte figuri de acţiune a scos de pe raft? ;1.0
Jerry avea 7 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat câteva figuri de acţiune la raft şi a scos 10 din cele vechi. Dacă sunt 8 figuri de acţiune pe raftul lui acum câte figuri de acţiune a adăugat la raft? ;11.0
Jerry avea nişte figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă două figurine de acţiune la raft şi a scos şapte din cele vechi. Dacă sunt 10 figuri de acţiune pe raft acum, câte figuri de acţiune a avut iniţial pe raft? ;15.0
Jerry avea 9 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă 7 figuri de acţiune la raft. Dacă are şi 10 cărţi pe raft, cu câte figuri de acţiune mai multe decât cărţile erau pe raft? ;6.0
Jerry avea 3 cărţi şi 4 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă două figuri de acţiune la raft. Câte figuri de acţiune mai multe decât cărţile erau pe raftul lui? ;3.0
Jerry avea 7 cărţi şi 3 figurine de acţiune pe un raft în camera lui. Mai târziu a adăugat încă două figuri de acţiune la raft. Câte cărţi mai multe decât figurile de acţiune erau pe raftul lui? ;2.0
Două păsări stăteau pe gard. şi alte păsări s-au alăturat lor. Dacă sunt 6 păsări pe gard, câte păsări au mai venit să stea pe gard? ;4.0
Erau niste pasari pe gard. Au venit încă patru păsări. Dacă sunt 5 păsări pe gard acum, câte păsări au stat pe gard la început? ;1.0
4 păsări şi 46 de cioroi stăteau pe gard. Au venit alte 6 păsări să li se alăture. Câte păsări sunt pe gard? ;10.0
Trei păsări şi două cioroi stăteau pe gard. Au venit alte 5 păsări să li se alăture. Câte păsări şi cioroi stau pe gard? ;10.0
Trei păsări şi patru cioroi stăteau pe gard. Două păsări s-au alăturat lor. Câte păsări mai multe decât cioroii stau pe gard? ;1.0
Două păsări şi şase ciori stăteau pe gard. Au venit alte 3 păsări să se alăture lor. Câte cioroi mai mulţi decât păsările stau pe gard? ;1.0
Patru păsări şi şase ciori stăteau pe gard. Două cioroi mai vin să se alăture lor. Câte cioroi stau pe gard? ;8.0
Trei păsări şi patru cioroi stăteau pe gard. Au venit încă 6 cioroi să se alăture lor. Câte păsări şi cioroi stau pe gard? ;13.0
Şase păsări şi trei cioroi stăteau pe gard. Două cioroi mai vin să se alăture lor. Câte păsări mai multe decât cioroii stau pe gard? ;1.0
Patru păsări şi trei cioroi stăteau pe gard. Au venit încă 6 cioroi să se alăture lor. Câte cioroi mai mulţi decât păsările stau pe gard? ;5.0
Şase păsări stăteau pe gard. Au venit alţi patru păsări şi alţi opt cioroi. Câte păsări sunt pe gard? ;10.0
Două păsări stăteau pe gard. Au venit alte 5 păsări şi 4 cioroi. Câte păsări mai multe decât cioroii stau pe gard? ;3.0
Trei păsări stăteau pe gard. Au venit alte 2 păsări şi 6 cioroi. Câte cioroi mai mulţi decât păsările stau pe gard? ;1.0
5 cioroi si 3 pasari erau pe gard. Au venit încă patru păsări. Câte păsări mai multe decât cioroii stau pe gard? ;2.0
Şase ciori şi două păsări stăteau pe gard. Au venit alte 3 păsări să se alăture lor. Câte cioroi mai mulţi decât păsările stau pe gard? ;1.0
Trei păsări stăteau pe gard. Au venit şi alte şase ciori şi două păsări. Câte cioroi mai mulţi decât păsările stau pe gard? ;1.0
O carte are 2 capitole. Primul capitol are 48 de pagini. Al doilea capitol are 11 pagini. Câte pagini mai multe are primul capitol decât al doilea capitol? ;37.0
O carte are 2 capitole. Primul capitol are 37 de pagini. Al doilea capitol are 80 de pagini. Câte pagini mai multe are capitolul doi decât primul capitol? ;43.0
O carte are 2 capitole. Primul capitol are 60 de pagini. Dacă sunt 93 de pagini în carte, câte pagini sunt în capitolul doi? ;33.0
O carte are 2 capitole. Al doilea capitol are 36 de pagini. Dacă sunt 67 de pagini în carte, câte pagini sunt în primul capitol? ;31.0
O carte are 3 capitole. Primul capitol are 66 de pagini, al doilea capitol 35 de pagini, iar al treilea capitol 24 de pagini. Câte pagini are cartea în total? ;125.0
O carte are 3 capitole. Primul capitol are 91 de pagini, al doilea capitol are 23 de pagini, iar al treilea capitol are 25 de pagini. Câte pagini mai multe are primul capitol decât al doilea capitol? ;68.0
O carte are 3 capitole. Primul capitol are 35 de pagini, al doilea capitol are 18 pagini, iar al treilea capitol are 3 pagini. Câte pagini mai multe are capitolul doi decât capitolul trei? ;15.0
O carte are 3 capitole. Primul capitol are 53 de pagini, al doilea capitol are 75 de pagini, iar al treilea capitol are 21 de pagini. Câte pagini mai multe are primul capitol decât capitolul al treilea? ;32.0
O carte are 31 de capitole. Fiecare capitol are 61 de pagini. Câte pagini are cartea în total? ;1891.0
O carte are 2 capitole pe 23 de pagini. Primul capitol are 10 pagini. Câte pagini are primul capitol? ;13.0
O carte are 2 capitole pe 81 de pagini. Al doilea capitol are 68 de pagini. Câte pagini are capitolul doi? ;13.0
62 de oameni au plecat la vâsle dimineaţa. 39 de camper-i au plecat la vâsle după-amiază. Câţi camper-i mai mulţi au vâslit dimineaţa decât după-amiaza? ;23.0
52 de oameni au plecat la vâsle dimineaţa. 61 de camper-i au plecat la vâsle după-amiază. Câţi camper-i mai mulţi au vâslit după-amiaza decât dimineaţa? ;9.0
15 camper-i au plecat la vâsle dimineaţa. Câţiva camper-i au plecat să vâslească după-amiaza. Dacă 32 de oameni au vâslit în acea zi, câţi au vâslit după-amiaza? ;17.0
Câţiva camperzi au mers dimineaţa la vâsle, iar 7 camperzi au mers după-amiaza. Dacă un total de 60 de oameni au mers cu canota în acea zi câţi au mers cu canota dimineaţa? ;53.0
36 de camper-i au vâslit dimineaţa, 13 camper-i au vâslit după-amiaza şi 49 de camper-i au vâslit seara. Câţi camper-i au avut în total? ;98.0
44 de camper-i au vâslit dimineaţa, 39 de camper-i au vâslit după-amiaza şi 31 de camper-i au vâslit seara. Câţi camper-i mai mulţi au vâslit dimineaţa decât după-amiaza? ;5.0
53 de camper-i au vâslit dimineaţa, 48 de camper-i au vâslit după-amiaza şi 49 de camper-i au vâslit seara. Câţi camper-i mai mulţi au vâslit dimineaţa decât seara? ;4.0
33 de camper-i au vâslit dimineaţa, 34 de camper-i au vâslit după-amiaza şi 10 camper-i au vâslit seara. Câţi camper-i mai mergeau la vâsle după-amiază decât seara? ;24.0
13 camper-i au mers la vâsle şi 59 camper-i au mers la drumeţii dimineaţa. 21 de camper-i au plecat la vâsle după-amiază. Câţi camper-i au avut în total? ;34.0
29 de camper-i au mers la vâsle şi 66 de camper-i au mers la drumeţii dimineaţa. 26 de camper-i au plecat la vâsle după-amiază. Câţi camper-i mai mulţi au vâslit dimineaţa decât după-amiaza? ;3.0
41 de camper-i au mers la vâsle şi 4 camper-i au mers la drumeţii dimineaţa. 26 de camper-i au plecat la vâsle după-amiază. Câţi camper-i au făcut în total vâsle şi drumeţii? ;71.0
46 de oameni au vâslit într-o zi. 43 de camper-i au plecat să vâslească dimineaţa şi alţi camper-i au plecat să vâslească după-amiaza. Câţi camper-i au vâslit după-amiaza? ;3.0
Rachel a cules 4 mere de la pomul ei. Dacă pomul avea 7 mere la început. Câte mere mai sunt pe copac? ;3.0
Pomul lui Rachel avea 4 mere la început. A cules nişte mere şi acum au mai rămas două mere pe pom. Câte mere a cules Rachel? ;2.0
Rachel a cules 7 mere coapte de la copacul ei. Acum pomul are încă 5 mere pe el. Dacă trei din ele sunt coapte şi restul sunt necoapte, câte mere necoapte are copacul acum? ;2.0
Rachel a cules două mere coapte de pe copacul ei. Acum copacul are 7 mere încă pe el. Dacă 6 din ele sunt coapte şi restul sunt necoapte, cu câte mere coapte a început copacul? ;8.0
Rachel a cules 6 mere coapte de la copacul ei. Acum copacul are 2 mere coapte şi 4 mere necoapte. Câte mere a avut copacul la început? ;12.0
Rachel a cules trei mere coapte de pe copacul ei. Acum copacul are 2 mere coapte şi 27 de mere necoapte. Câte mere coapte a avut copacul la început? ;5.0
Rachel a cules 7 mere de la pomul ei. După aceea, au crescut două mere noi pe copac. Acum copacul are încă 6 mere pe el. Câte mere a avut copacul la început? ;11.0
Pomul lui Rachel avea 2 mere. A cules 4 mere de la pomul ei. După aceea, au crescut 3 mere noi pe copac. Câte mere sunt acum pe copac? ;1.0
Rachel are 52 de pomi. A cules două mere de la unul din copacii ei. Acum copacul are 7 mere încă pe el. Câte mere a avut copacul la început? ;9.0
Rachel are 3 pomi de mere. A cules 8 mere de la fiecare copac. Acum copacii au un total de 9 mere încă pe ei. Câte mere erau la început pe toţi copacii? ;33.0
Rachel are 4 pomi de mere. A cules 7 mere de la fiecare copac. Acum copacii au un total de 29 de mere încă pe ei. Câte mere a cules Rachel în total? ;28.0
Ed avea două bile mai multe decât Doug. Doug şi-a pierdut nişte bile în parc. Acum Ed are 19 bile mai mult decât Doug. Câte bile a pierdut Doug? ;17.0
Ed avea cu 10 bile mai multe decât Doug. Doug a pierdut 11 bile de pe terenul de joacă. Dacă Ed avea 45 de pietre, câte pietre mai multe avea Ed decât Doug? ;21.0
Ed avea cu 6 bile mai multe decât Doug. Doug a pierdut 7 bile de pe terenul de joacă. Dacă Ed avea 22 de mărgele câte mărgele are acum Doug? ;9.0
Ed avea 5 bile mai multe decât Doug. Doug a pierdut 3 bile de pe terenul de joacă. Dacă Ed avea 27 de pietricele câte pietricele avea Doug iniţial? ;22.0
Ed avea cu 24 de bile mai multe decât Doug. Doug a pierdut 27 de bile pe terenul de joacă în timp ce Ed a găsit alte 9 bile. Câte bile mai avea Ed decât Doug? ;60.0
Ed avea 29 de bile mai multe decât Doug. Ed a pierdut 17 bile de la terenul de joacă. Câte bile mai avea Ed decât Doug? ;12.0
Ed avea 19 bile mai multe decât Doug. Ed şi-a pierdut nişte bile în parc. Acum Ed are 8 bile mai mult decât Doug. Câte bile a pierdut Ed? ;11.0
Ed avea cu 30 de bile mai multe decât Doug. Ed a pierdut 21 de bile pe terenul de joacă. Dacă Ed avea 91 de pietre, câte pietre mai multe avea Ed decât Doug? ;9.0
Ed avea 12 bile mai multe decât Doug. Ed a pierdut 20 de bile pe terenul de joacă. Dacă Ed avea 17 bile câte bile are acum Doug? ;5.0
Din cauza deciziei, Sofia a cerut studenţilor să sugereze anumite tipuri de mâncare. Dacă 408 de elevi au sugerat adăugarea de piure de cartofi în timp ce 42 au sugerat adăugarea de şuncă în meniu câţi elevi mai mulţi au sugerat piure de cartofi decât cei care au sugerat şuncă? ;366.0
Din cauza deciziei, Sofia a cerut studenţilor să sugereze anumite tipuri de mâncare. Dacă 479 de elevi au sugerat adăugarea de piure de cartofi în timp ce 489 au sugerat adăugarea de şuncă în meniu câţi elevi mai mulţi au sugerat şuncă decât cei care au sugerat piure de cartofi? ;10.0
Din cauza deciziei, Sofia a cerut 310 de elevi să sugereze anumite tipuri de mâncare. 185 de elevi au sugerat adăugarea de piure de cartofi în timp ce alții au sugerat adăugarea de şuncă la meniu. Câţi elevi au sugerat bacon? ;125.0
Din cauza deciziei, Sofia a cerut 288 de elevi să sugereze anumite tipuri de mâncare. 264 de elevi au sugerat adăugarea de şuncă în timp ce alţii au sugerat adăugarea de piure de cartofi la meniu. Câţi elevi au sugerat piure de cartofi? ;24.0
Din cauza deciziei, Sofia a cerut studenţilor să sugereze anumite tipuri de mâncare. 457 de elevi au sugerat adăugarea de piure de cartofi în timp ce alții au sugerat adăugarea de şuncă la meniu. Dacă 63 de elevi mai sugerează să adaugăm piure de cartofi decât cei care sugerează şuncă câţi elevi au sugerat şuncă? ;394.0
Din cauza deciziei, Sofia a cerut studenţilor să sugereze anumite tipuri de mâncare. 182 de elevi au sugerat adăugarea de piure de cartofi în timp ce alții au sugerat adăugarea de şuncă la meniu. Dacă 166 de elevi mai sugerează să se adauge şuncă decât cei care sugerează piure de cartofi câţi elevi au sugerat şuncă? ;348.0
Din cauza deciziei, Sofia a cerut studenţilor să sugereze anumite tipuri de mâncare. Dacă 324 de elevi au sugerat adăugarea de piure de cartofi, 374 au sugerat adăugarea de şuncă în meniu şi 128 au sugerat adăugarea de roşii, câţi elevi au participat la sugerarea de noi alimente? ;826.0
Din cauza deciziei, Sofia a cerut studenţilor să sugereze anumite tipuri de mâncare. Dacă 257 de elevi au sugerat adăugarea de piure de cartofi 120 au sugerat adăugarea de şuncă în meniu şi 97 au sugerat adăugarea de roşii câţi elevi mai mulţi au sugerat piure de cartofi decât cei care au sugerat şuncă? ;137.0
