m_query;response
Bobby ha mangiato 23 caramelle. Se all' inizio aveva 30 caramelle quante caramelle gli sono rimaste? ;7.0
Allan ha portato 5 palloncini e Jake ha portato 3 palloncini al parco. Quanti palloncini aveva Allan in piu'di Jake nel parco? ;2.0
Allan ha portato 2 palloncini e Jake ha portato 3 palloncini al parco. Quanti palloncini aveva Jake in piu'di Allan nel parco? ;1.0
Allan e Jake hanno portato 3 palloncini al parco. Se Allan ha portato 2 palloncini quanti palloncini ha portato Jake al parco? ;1.0
Jake ha portato 6 palloncini al parco. Se Jake ha portato 4 palloncini in piu'del numero di palloncini che Allan ha portato quanti palloncini ha portato Allan al parco? ;2.0
Allan ha portato 5 palloncini al parco. Se Jake ha portato 6 palloncini in piu'del numero di palloncini che Allan ha portato quanti palloncini ha portato Jake al parco? ;11.0
Allan ha portato 3 palloncini e Jake ha portato 5 palloncini al parco. Allan ha comprato altri due palloncini al parco. Quanti palloncini avevano Allan e Jake nel parco? ;10.0
Allan ha portato 2 palloncini e Jake ha portato 4 palloncini al parco. Allan ha comprato altri 3 palloncini al parco. Quanti palloncini aveva Allan in piu'di Jake nel parco? ;1.0
Allan ha portato 2 palloncini e Jake ha portato 6 palloncini al parco. Allan ha comprato altri 3 palloncini al parco. Quanti palloncini aveva Jake in piu'di Allan nel parco? ;1.0
Allan ha portato 5 palloncini e Jake ha portato 4 palloncini al parco. Allan ha comprato altri 3 palloncini al parco. Quanti palloncini ha portato Allan al parco? ;8.0
Allan ha portato 6 palloncini e Jake ha portato 2 palloncini al parco. Jake ha comprato altri 3 palloncini al parco. Quanti palloncini aveva Allan in piu'di Jake nel parco? ;1.0
Allan ha portato 6 palloncini e Jake ha portato 3 palloncini al parco. Jake ha comprato altri 4 palloncini al parco. Quanti palloncini aveva Jake in piu'di Allan nel parco? ;1.0
Allan ha portato 5 palloncini e Jake ha portato 6 palloncini al parco. Jake ha comprato altri 3 palloncini al parco. Quanti palloncini ha portato Jake al parco? ;9.0
Allan ha portato 3 palloncini e 20 palle mentre Jake ha portato 5 palloncini e 59 palle al parco. Quanti palloncini avevano Allan e Jake nel parco? ;8.0
Allan ha portato 7 palloncini e 5 palle mentre Jake ha portato 6 palloncini e 4 palle al parco. Quante palle hanno avuto Allan e Jake nel parco? ;9.0
Allan ha portato 5 palloncini. Se Allan e Jake hanno portato 6 palloncini al parco, quanti palloncini ha portato Jake? ;1.0
Allan ha portato 2 palloncini al parco e poi ne ha comprati altri 3. Se Jake ha portato 6 palloncini al parco quanti palloncini ha Jake in piu'di Allan nel parco? ;1.0
Ogni giorno Ryan passa 6 ore a imparare l' inglese e 2 ore a imparare il cinese. Quante ore in piu'passa a imparare l' inglese rispetto a quanto impara il cinese? ;4.0
Ogni giorno Ryan passa 6 ore a imparare l' inglese e 7 ore a imparare il cinese. Quante ore in piu'passa a imparare il cinese rispetto a quanto impara l' inglese? ;1.0
Ogni giorno Ryan passa 3 ore a imparare l' inglese e qualche altra ora a imparare il cinese. Se passa un totale di 4 ore ogni giorno a imparare l' inglese e il cinese, quante ore passa a imparare il cinese? ;1.0
Ogni giorno Ryan passa 7 ore a imparare l' inglese e qualche altra ora a imparare il cinese. Se passa 2 ore in più a imparare l' inglese che a imparare il cinese, quante ore passa a imparare il cinese? ;5.0
Ogni giorno Ryan passa 5 ore a imparare il cinese e qualche altra ora a imparare l' inglese. Se passa 2 ore in più a imparare l' inglese che a imparare il cinese, quante ore passa a imparare l' inglese? ;7.0
Ogni giorno Ryan passa 6 ore a imparare l' inglese e 7 ore a imparare il cinese. Se impara per 5 giorni, quante ore trascorre per imparare inglese e cinese? ;65.0
Ogni giorno Ryan passa 6 ore a imparare l' inglese e 5 ore a imparare il cinese. Se impara per 2 giorni, quante ore trascorre per imparare l' inglese? ;12.0
Ogni giorno Ryan passa 5 ore a imparare l' inglese e 4 ore a imparare il cinese. Se impara per 6 giorni, quante ore in tutto impara il cinese? ;24.0
Ogni giorno Ryan passa 4 ore a imparare l' inglese e 6 ore a imparare il cinese. Se impara per 86 giorni, quante ore trascorre ogni giorno a imparare l' inglese e il cinese? ;10.0
Ogni giorno Ryan passa 6 ore a imparare l' inglese 7 ore a imparare il cinese e 3 ore a imparare lo spagnolo. Quante ore passa a imparare inglese, cinese e spagnolo? ;16.0
Ogni giorno Ryan passa 6 ore a imparare l' inglese 3 ore a imparare il cinese e 58 ore a imparare lo spagnolo. Quante ore in piu'passa a imparare l' inglese rispetto a quanto impara il cinese? ;3.0
Ogni giorno Ryan passa 7 ore a imparare l' inglese 2 ore a imparare il cinese e 4 ore a imparare lo spagnolo. Quante ore in piu'passa a imparare l' inglese rispetto a quanto impara lo spagnolo? ;3.0
Ogni giorno Ryan passa 2 ore a imparare l' inglese 5 ore a imparare il cinese e 4 ore a imparare lo spagnolo. Quante ore in piu'passa a imparare il cinese rispetto a quanto impara lo spagnolo? ;1.0
Ogni giorno Ryan passa un totale di 3 ore a imparare l' inglese e il cinese. Se passa 2 ore ogni giorno a imparare l' inglese, quante ore passa a imparare il cinese? ;1.0
Ryan impara inglese e cinese per 7 giorni. Ogni giorno passa 4 ore a imparare l' inglese e 5 ore a imparare il cinese. Quante ore in tutto passa a imparare l' inglese e il cinese? ;63.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva 8 sacchi di lattine. Il giorno dopo ha trovato altri 7 sacchi di lattine. Quante borse in piu'aveva lunedi'rispetto a quelle che ha trovato il giorno dopo? ;1.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva 7 sacchi di lattine. Il giorno dopo ha trovato altri 12 sacchi di lattine. Quante altre borse ha trovato il giorno dopo rispetto a lunedì? ;5.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva 4 sacchi di lattine. Il giorno dopo ha trovato altri sacchi di lattine. Se aveva un totale di 6 borse, quante borse ha trovato il giorno dopo? ;2.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva dei sacchi di lattine. Il giorno dopo ha trovato altri 4 sacchi di lattine. Se aveva un totale di 8 borse, quante borse aveva lunedì? ;4.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva 10 sacchi di lattine. Trovò 3 sacchi di lattine il giorno dopo e 7 sacchi di lattine il giorno dopo. Quante borse aveva in tutto? ;20.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva 8 sacchi di lattine. Ha trovato 10 sacchi di lattine il giorno dopo e 4 sacchi di lattine il giorno dopo. Quante borse ha trovato dopo lunedì? ;14.0
Tiffany stava raccogliendo lattine per il riciclo. Lunedì aveva 3 sacchi di lattine. Il giorno dopo trovò altri 7 sacchi di lattine e 44 sacchi di bottiglie. Quanti sacchi di lattine aveva in tutto? ;10.0
17 pesche rosse e 16 verdi sono nel cestino. Quante pesche rosse ci sono in piu'delle verdi nel cestino? ;1.0
5 pesche rosse e 11 verdi sono nel cestino. Quante pesche verdi ci sono in piu'delle pesche rosse nel cestino? ;6.0
10 pesche rosse e qualche altra verde sono nel cestino. Se ci sono un totale di 15 pesche nel cesto quante pesche verdi ci sono nel cesto? ;5.0
Tre pesche rosse e qualche altra verde sono nel cestino. Se ci sono 10 pesche verdi in più delle pesche rosse nel cestino quante pesche verdi ci sono nel cestino? ;13.0
7 pesche rosse 15 pesche gialle e 8 pesche verdi sono nel cestino. Quante pesche ci sono nel cesto? ;30.0
7 pesche rosse, 71 gialle e 8 verdi sono nel cestino. Quante pesche verdi ci sono in piu'delle pesche rosse nel cestino? ;1.0
2 pesche rosse 6 pesche gialle e 14 pesche verdi sono nel cestino. Quante pesche verdi ci sono in più delle gialle nel cestino? ;8.0
Nel cestino ci sono 19 pesche rosse, 11 gialle e 12 verdi. Quante pesche rosse ci sono in piu'delle gialle nel cestino? ;8.0
6 pesche rosse 90 pesche gialle e 16 pesche verdi sono nel cestino. Quante pesche rosse e verdi ci sono nel cestino? ;22.0
18 pesche rosse, 14 gialle e 17 verdi sono nel cestino. Quante pesche rosse e gialle ci sono nel cestino? ;32.0
5 pesche rosse 14 gialle e 6 verdi sono nel cestino. Quante pesche verdi e gialle ci sono nel cestino? ;20.0
Ci sono 65 cesti di pesche. Ogni cesto ha 7 pesche rosse e 3 verdi. Quante pesche ci sono in ogni cesto? ;10.0
Ci sono 11 cesti di pesche. Ogni cesto ha 10 pesche rosse e 18 verdi. Quante pesche ci sono in tutto nei cesti? ;308.0
Ci sono 6 cesti di pesche. Ogni cesto ha 16 pesche rosse e 18 verdi. Quante pesche rosse ci sono in tutto nei cesti? ;96.0
Ci sono 7 cesti di pesche. Ogni cesto ha 10 pesche rosse e 2 verdi. Quante pesche verdi ci sono in tutto nei cesti? ;14.0
Ci sono dei cesti di pesche. Ogni cesto ha 4 pesche rosse e 3 verdi. Se ci sono un totale di 7 pesche in tutti i cesti quanti cesti di pesche ci sono? ;1.0
Ci sono due cesti di pesche. Ogni cesto ha 4 pesche rosse e qualche altra pesche verdi. Se ci sono 12 pesche in tutti i cesti quanti pesche verdi ci sono in ogni cesto? ;2.0
Ci sono un totale di 16 pesche in un cesto. se ci sono 13 pesche rosse e qualche altra verde nel cestino. Quante pesche verdi ci sono nel cesto? ;3.0
Ogni cesto di pesche ha 19 pesche rosse e 4 verdi. Se ci sono 15 cesti di questo tipo quanti pesche ci sono in tutto? ;345.0
Ci sono 10 pesche distribuite in modo uguale in alcuni cesti. Se ogni cesto ha 4 pesche rosse e 6 pesche verdi quanti cesti di pesche ci sono? ;1.0
6 pesche verdi 60 pesche gialle e 2 pesche rosse sono nel cestino. Quante pesche verdi ci sono in piu'delle pesche rosse nel cestino? ;4.0
Jerry aveva 4 action figure su uno scaffale della sua stanza. Poi ha aggiunto altre figure d' azione allo scaffale. Se ci sono un totale di 8 figure d' azione sul suo scaffale ora quante figure d' azione ha aggiunto al scaffale? ;4.0
Jerry aveva delle figurine d' azione su uno scaffale nella sua stanza. Poi ha aggiunto altre 7 figure d' azione allo scaffale. Se ci sono un totale di 10 figure d' azione sul suo scaffale ora quante figure d' azione aveva inizialmente sullo scaffale? ;3.0
Jerry aveva 4 action figure e 22 libri su uno scaffale nella sua stanza. Poi ha aggiunto altre 6 action figure allo scaffale. Quante figure d' azione aveva sul suo scaffale in tutto? ;10.0
Jerry aveva 5 figurine d' azione e 9 libri su uno scaffale nella sua stanza. Poi ha aggiunto altre 7 figure d' azione allo scaffale. Quante altre figure d' azione ci sono sul suo scaffale? ;3.0
Jerry aveva due action figure e 10 libri su uno scaffale nella sua stanza. Poi ha aggiunto altre 4 action figure allo scaffale. Quanti libri piu'di quelle di action figure c' erano sul suo scaffale? ;4.0
Jerry aveva 8 figurine d' azione e 9 libri su uno scaffale nella sua stanza. Poi ha aggiunto altri 10 libri allo scaffale. Quanti libri aveva sullo scaffale? ;19.0
Jerry aveva 7 action figure e 2 libri su uno scaffale nella sua stanza. Poi ha aggiunto altri 4 libri allo scaffale. Quante altre figure d' azione ci sono sul suo scaffale? ;1.0
Jerry aveva 5 figurine d' azione e 2 libri su uno scaffale nella sua stanza. Poi ha aggiunto altri nove libri allo scaffale. Quanti libri piu'di quelle di action figure c' erano sul suo scaffale? ;6.0
Jerry aveva 8 action figure su uno scaffale della sua stanza. Poi ha aggiunto altre 4 figure d' azione allo scaffale e ne ha rimosse 5 vecchie. Quante figure d' azione aveva sul suo scaffale in tutto? ;7.0
Jerry aveva tre action figure su uno scaffale della sua stanza. Poi ha aggiunto altre 4 action figure allo scaffale e ne ha rimosse alcune vecchie. Se ci sono 6 figure d' azione sul suo scaffale ora quante figure d' azione ha rimosso dallo scaffale? ;1.0
Jerry aveva sette action figure su uno scaffale della sua stanza. Poi ha aggiunto altre action figure allo scaffale e ne ha tolte 10 vecchie. Se ci sono 8 figure d' azione sul suo scaffale ora quante figure d' azione ha aggiunto al scaffale? ;11.0
Jerry aveva delle figurine d' azione su uno scaffale nella sua stanza. Poi ha aggiunto altre due action figure allo scaffale e ne ha rimosse sette. Se ci sono 10 figure d' azione sul suo scaffale ora quante figure d' azione aveva inizialmente sullo scaffale? ;15.0
Jerry aveva 9 action figure su uno scaffale della sua stanza. Poi ha aggiunto altre 7 figure d' azione allo scaffale. Se ha anche 10 libri sullo scaffale, quante altre action figure ci sono sullo scaffale? ;6.0
Jerry aveva 3 libri e 4 action figure su uno scaffale nella sua stanza. Poi ha aggiunto altre due action figure allo scaffale. Quante altre figure d' azione ci sono sul suo scaffale? ;3.0
Jerry aveva 7 libri e 3 action figure su uno scaffale nella sua stanza. Poi ha aggiunto altre due action figure allo scaffale. Quanti libri piu'di quelle di action figure c' erano sul suo scaffale? ;2.0
Due uccelli erano seduti sulla recinzione. altri uccelli si sono uniti a loro. Se ci sono 6 uccelli sulla recinzione ora quanti altri uccelli sono venuti a sedersi sulla recinzione? ;4.0
C' erano degli uccelli sulla recinzione. Altri quattro uccelli si sono uniti a loro. Se ci sono 5 uccelli sulla recinzione ora quanti uccelli erano sulla recinzione all' inizio? ;1.0
4 uccelli e 46 cicogne erano seduti sulla recinzione. Altri sei uccelli si sono uniti a loro. Quanti uccelli ci sono sulla recinzione? ;10.0
Tre uccelli e due cicogne erano seduti sulla recinzione. Altri cinque uccelli si sono uniti a loro. Quanti uccelli e cicogne ci sono sulla recinzione? ;10.0
Tre uccelli e quattro cicogne erano seduti sulla recinzione. Altri due uccelli si sono uniti a loro. Quanti uccelli ci sono sulla recinzione? ;1.0
Due uccelli e sei cicogne erano sulla recinzione. Altri tre uccelli si sono uniti a loro. Quante cicogne ci sono sulla recinzione? ;1.0
4 uccelli e 6 cicogne erano seduti sulla recinzione. Altre due cicogne si sono unite a loro. Quante cicogne sono sulla recinzione? ;8.0
Tre uccelli e quattro cicogne erano seduti sulla recinzione. Altre 6 cicogne si sono unite a loro. Quanti uccelli e cicogne ci sono sulla recinzione? ;13.0
6 uccelli e 3 cicogne erano seduti sulla recinzione. Altre due cicogne si sono unite a loro. Quanti uccelli ci sono sulla recinzione? ;1.0
4 uccelli e 3 cicogne erano seduti sulla recinzione. Altre 6 cicogne si sono unite a loro. Quante cicogne ci sono sulla recinzione? ;5.0
Sei uccelli erano seduti sulla recinzione. Altri 4 uccelli e altre 8 cicogne si sono uniti a loro. Quanti uccelli ci sono sulla recinzione? ;10.0
Due uccelli erano seduti sulla recinzione. Altri 5 uccelli e 4 cicogne si sono uniti a loro. Quanti uccelli ci sono sulla recinzione? ;3.0
Tre uccelli erano seduti sulla recinzione. Altri due uccelli e altre sei cicogne si sono uniti a loro. Quante cicogne ci sono sulla recinzione? ;1.0
Cinque cicogne e tre uccelli erano seduti sulla recinzione. Altri quattro uccelli si sono uniti a loro. Quanti uccelli ci sono sulla recinzione? ;2.0
6 cicogne e 2 uccelli erano seduti sulla recinzione. Altri tre uccelli si sono uniti a loro. Quante cicogne ci sono sulla recinzione? ;1.0
Tre uccelli erano seduti sulla recinzione. Altri 6 cicogne e altri 2 uccelli si sono uniti a loro. Quante cicogne ci sono sulla recinzione? ;1.0
Un libro ha due capitoli. Il primo capitolo ha 48 pagine. Il secondo capitolo ha 11 pagine. Quante pagine in piu'ha il primo capitolo rispetto al secondo capitolo? ;37.0
Un libro ha due capitoli. Il primo capitolo ha 37 pagine. Il secondo capitolo ha 80 pagine. Quante pagine in più ha il secondo capitolo rispetto al primo capitolo? ;43.0
Un libro ha due capitoli. Il primo capitolo ha 60 pagine. Se ci sono 93 pagine nel libro, quante pagine ci sono nel secondo capitolo? ;33.0
Un libro ha due capitoli. Il secondo capitolo ha 36 pagine. Se ci sono un totale di 67 pagine nel libro quante pagine ci sono nel primo capitolo? ;31.0
Un libro ha 3 capitoli. Il primo capitolo è lungo 66 pagine, il secondo capitolo è lungo 35 pagine e il terzo capitolo è lungo 24 pagine. Quante pagine ha il libro? ;125.0
Un libro ha 3 capitoli. Il primo capitolo è lungo 91 pagine, il secondo capitolo è lungo 23 pagine e il terzo capitolo è lungo 25 pagine. Quante pagine in piu'ha il primo capitolo rispetto al secondo capitolo? ;68.0
Un libro ha 3 capitoli. Il primo capitolo ha 35 pagine, il secondo 18 e il terzo 3. Quante pagine in più ha il secondo capitolo rispetto al terzo capitolo? ;15.0
Un libro ha 3 capitoli. Il primo capitolo è lungo 53 pagine, il secondo capitolo è lungo 75 pagine e il terzo capitolo è lungo 21 pagine. Quante pagine in più ha il primo capitolo rispetto al terzo capitolo? ;32.0
Un libro ha 31 capitoli. Ogni capitolo ha 61 pagine. Quante pagine ha il libro? ;1891.0
Un libro ha 2 capitoli su 23 pagine. Il primo capitolo è lungo 10 pagine. Quante pagine ha il primo capitolo? ;13.0
Un libro ha due capitoli su 81 pagine. Il secondo capitolo è lungo 68 pagine. Quante pagine ci sono nel secondo capitolo? ;13.0
62 campeggiatori sono andati a remare stamattina. 39 campeggiatori sono andati a remare nel pomeriggio. Quanti campeggiatori sono andati a remare di mattina? ;23.0
52 campeggiatori sono andati a remare stamattina. 61 campeggiatori sono andati a remare nel pomeriggio. Quanti campeggiatori sono andati a remare di pomeriggio? ;9.0
15 campeggiatori sono andati a remare stamattina. Altri camper sono andati a remare nel pomeriggio. Se 32 camper sono andati a remare quel giorno quanti camper sono andati a remare nel pomeriggio? ;17.0
Alcuni camper sono andati a remare al mattino mentre 7 camper sono andati a remare al pomeriggio. Se in totale 60 campeggiatori sono andati a remare quel giorno quanti sono andati a remare la mattina? ;53.0
36 camper sono andati a remare al mattino, 13 al pomeriggio e 49 alla sera. Quanti camper sono andati a remare? ;98.0
44 camper sono andati a remare la mattina, 39 sono andati a remare il pomeriggio e 31 sono andati a remare la sera. Quanti campeggiatori sono andati a remare di mattina? ;5.0
53 camper sono andati a remare la mattina 48 camper sono andati a remare il pomeriggio e 49 camper sono andati a remare la sera. Quanti altri camperisti hanno remato la mattina piuttosto che la sera? ;4.0
33 camper sono andati a remare la mattina, 34 sono andati a remare il pomeriggio e 10 sono andati a remare la sera. Quanti campeggiatori sono andati a remare di pomeriggio? ;24.0
13 campeggiatori sono andati a remare e 59 camperatori sono andati a fare escursioni al mattino. 21 campeggiatori sono andati a remare nel pomeriggio. Quanti camper sono andati a remare? ;34.0
29 camper sono andati a remare e 66 camper sono andati a fare escursioni al mattino. 26 campeggiatori sono andati a remare nel pomeriggio. Quanti campeggiatori sono andati a remare di mattina? ;3.0
41 camper sono andati a remare e 4 camper sono andati a fare escursioni al mattino. 26 campeggiatori sono andati a remare nel pomeriggio. Quanti camper sono andati a remare e fare escursioni in tutto? ;71.0
46 campeggiatori hanno remato in un giorno. 43 campeggiatori hanno remato la mattina e altri hanno remato il pomeriggio. Quanti camper sono andati a remare nel pomeriggio? ;3.0
Rachel ha raccolto 4 mele dal suo albero. se l' albero avesse 7 mele all' inizio. Quante mele ci sono ancora sull' albero? ;3.0
All' inizio, l' albero di Rachel aveva 4 mele. Ha raccolto delle mele e ora ci sono due mele sull' albero. Quante mele ha raccolto Rachel? ;2.0
Rachel ha raccolto 7 mele mature dal suo albero. Ora l' albero ha ancora 5 mele. Se 3 di queste sono mature e le altre sono non mature quante mele non mature ha l' albero adesso? ;2.0
Rachel ha raccolto due mele mature dal suo albero. Ora l' albero ha ancora 7 mele. Se sei di queste sono mature e le altre sono immature, quante mele mature ha avuto l' albero all' inizio? ;8.0
Rachel ha raccolto 6 mele mature dal suo albero. Ora l' albero ha due mele mature e quattro mele non mature. Quante mele doveva avere l' albero all' inizio? ;12.0
Rachel ha raccolto tre mele mature dal suo albero. Ora l' albero ha 2 mele mature e 27 mele non mature. Quante mele mature doveva avere l' albero? ;5.0
Rachel ha raccolto 7 mele dal suo albero. Dopo di che, due nuove mele sono cresciute sull' albero. Ora l' albero ha ancora 6 mele. Quante mele doveva avere l' albero all' inizio? ;11.0
L' albero di Rachel aveva due mele. Ha raccolto 4 mele dal suo albero. Dopo di che, tre nuove mele sono cresciute sull' albero. Quante mele ci sono sull' albero adesso? ;1.0
Rachel ha 52 alberi di mele. Ha raccolto due mele da uno dei suoi alberi. Ora l' albero ha ancora 7 mele. Quante mele doveva avere l' albero all' inizio? ;9.0
Rachel ha 3 alberi di mele. Ha raccolto 8 mele da ciascuno dei suoi alberi. Ora gli alberi hanno un totale di 9 mele ancora su di loro. Quante mele c' erano su tutti gli alberi all' inizio? ;33.0
Rachel ha 4 alberi di mele. Ha raccolto 7 mele da ciascuno dei suoi alberi. Ora gli alberi hanno un totale di 29 mele ancora su di loro. Quante mele ha raccolto Rachel? ;28.0
Ed aveva due palline in piu'di Doug. Doug ha perso un po'di palle nel parco giochi. Ed ha 19 palline in piu'di Doug. Quante biglie ha perso Doug? ;17.0
Ed aveva 10 biglie in piu'di Doug. Doug ha perso 11 delle sue biglie nel parco giochi. Se Ed aveva 45 biglie, quante altre aveva Ed rispetto a Doug? ;21.0
Ed aveva sei biglie in piu'di Doug. Doug ha perso 7 delle sue biglie nel parco giochi. Se Ed aveva 22 biglie, quante biglie ha Doug adesso? ;9.0
Ed aveva 5 biglie in piu'di Doug. Doug ha perso 3 delle sue biglie al parco giochi. Se Ed aveva 27 biglie, quante biglie aveva Doug all' inizio? ;22.0
Ed aveva 24 biglie in piu'di Doug. Doug ha perso 27 biglie nel parco giochi mentre Ed ne ha trovate altre 9. Quante palline ha avuto Ed in piu'di Doug? ;60.0
Ed aveva 29 palline in piu'di Doug. Ed ha perso 17 delle sue biglie al parco giochi. Quante palline ha avuto Ed in piu'di Doug? ;12.0
Ed aveva 19 palline in piu'di Doug. Ed ha perso un po'di palle nel parco giochi. Ed ha 8 biglie in piu'di Doug. Quante biglie ha perso Ed? ;11.0
Ed aveva 30 biglie in piu'di Doug. Ed ha perso 21 delle sue biglie al parco giochi. Se Ed aveva 91 biglie, quante altre aveva Ed rispetto a Doug? ;9.0
Ed aveva 12 biglie in piu'di Doug. Ed ha perso 20 delle sue biglie al parco giochi. Se Ed aveva 17 biglie, quante biglie ha Doug adesso? ;5.0
A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo. Se 408 studenti hanno suggerito di aggiungere pure'di patate mentre 42 hanno suggerito di aggiungere pancetta al menu quanti studenti hanno suggerito pure'di patate in piu'di quelli che hanno suggerito pancetta? ;366.0
A causa della decisione, Sofia ha chiesto agli studenti di suggerire specifici tipi di cibo. Se 479 studenti hanno suggerito di aggiungere pure'di patate mentre 489 hanno suggerito di aggiungere pancetta al menu quanti studenti hanno suggerito pancetta in piu'di quelli che hanno suggerito pure'di patate? ;10.0
A causa della decisione, Sofia ha chiesto a 310 studenti di suggerire specifici tipi di cibo. 185 studenti hanno suggerito di aggiungere pure'di patate mentre altri hanno suggerito di aggiungere pancetta al menu. Quanti studenti hanno suggerito il bacon? ;125.0
A causa della decisione, Sofia ha chiesto a 288 studenti di suggerire specifici tipi di cibo. 264 studenti hanno suggerito di aggiungere pancetta mentre altri hanno suggerito di aggiungere pure'di patate al menu. Quanti studenti hanno suggerito il purè di patate? ;24.0
