m_query;response
Alan 6 balon getirdi, Jake de 2 balon getirdi. Jake parkta 3 balon daha aldı. Alan'ın parkta Jake'den kaç tane daha balon vardı? ;1.0
Alan 6 balon getirdi, Jake de 3 balon getirdi. Jake parkta 4 balon daha aldı. Jake'in parkta Allan'dan kaç tane balon daha vardı? ;1.0
Alan 5 balon getirdi, Jake de 6 balon getirdi. Jake parkta 3 balon daha aldı. Jake parka kaç balon getirdi? ;9.0
Alan 3 balon ve 20 top getirdi Jake ise 5 balon ve 59 top getirdi. Alan ve Jake'in parkta kaç tane balonu var? ;8.0
Alan 7 balon ve 5 top getirdi Jake ise 6 balon ve 4 top getirdi. Alan ve Jake parkta kaç tane top oynadılar? ;9.0
Allan beş balon getirdi. Alan ve Jake parkta toplam 6 balon getirmişlerse Jake kaç balon getirdi? ;1.0
Allan parkta iki balon getirdi ve sonra orada üç balon daha aldı. Jake parka 6 balon getirdiyse, Jake'in parkta Allan'dan kaç tane daha balon vardı? ;1.0
Ryan her gün 6 saatini İngilizce ve 2 saatini Çince öğrenmeye harcıyor. İngilizce öğrenmek için Çince öğrenmekten kaç saat daha fazla zaman harcıyor? ;4.0
Ryan her gün 6 saat İngilizce ve 7 saat Çince öğrenmeye harcıyor. İngilizce öğrenmeye harcadığı saatlerden daha çok Çince öğrenmeye ne kadar zaman harcıyor? ;1.0
Ryan her gün üç saat İngilizce öğrenmeye ve birkaç saat daha Çince öğrenmeye harcıyor. Eğer her gün İngilizce ve Çince öğrenmek için toplamda 4 saat harcıyorsa Çince öğrenmek için kaç saat harcıyor? ;1.0
Ryan her gün 7 saatini İngilizce öğrenmeye harcar ve birkaç saatini de Çince öğrenmeye. Eğer İngilizce öğrenmek için Çince öğrenmekten 2 saat daha fazla zaman harcarsa Çince öğrenmek için kaç saat harcar? ;5.0
Ryan her gün 5 saatini Çince öğrenmeye harcar ve birkaç saatini de İngilizce öğrenmeye. Eğer İngilizce öğrenmeye Çince öğrenmeye kıyasla 2 saat daha fazla zaman harcarsa İngilizce öğrenmeye kaç saat harcar? ;7.0
Ryan her gün 6 saat İngilizce ve 7 saat Çince öğrenmeye harcıyor. Eğer 5 gün ders alırsa İngilizce ve Çince öğrenmek için toplamda kaç saat harcar? ;65.0
Ryan her gün 6 saatini İngilizce ve 5 saatini Çince öğrenmeye harcıyor. Eğer iki gün ders alırsa, İngilizce öğrenmek için toplam kaç saat harcar? ;12.0
Ryan her gün 5 saatini İngilizce ve 4 saatini Çince öğrenmeye harcıyor. Eğer 6 gün boyunca öğrenirse, Çin dilini öğrenmek için toplamda kaç saat harcar? ;24.0
Ryan her gün 4 saat İngilizce ve 6 saat Çince öğrenmeye harcıyor. Eğer 86 gün boyunca dersler alırsa her gün İngilizce ve Çince öğrenmek için kaç saat harcar? ;10.0
Ryan her gün 6 saatini İngilizce öğrenmeye, 7 saatini Çince öğrenmeye ve 3 saatini İspanyolca öğrenmeye harcıyor. İngilizce, Çince ve İspanyolca öğrenmek için toplamda kaç saat harcıyor? ;16.0
Ryan her gün 6 saatini İngilizce öğrenmeye harcar 3 saatini Çince öğrenmeye ve 58 saatini İspanyolca öğrenmeye. İngilizce öğrenmek için Çince öğrenmekten kaç saat daha fazla zaman harcıyor? ;3.0
Ryan her gün 7 saatini İngilizce öğrenmeye harcar 2 saatini Çince öğrenmeye ve 4 saatini İspanyolca öğrenmeye. İngilizce öğrenmek için İspanyolca öğrenmekten kaç saat daha fazla zaman harcıyor? ;3.0
Ryan her gün 2 saatini İngilizce öğrenmeye, 5 saatini Çince öğrenmeye ve 4 saatini İspanyolca öğrenmeye harcıyor. İspanyolca öğrenmekten daha çok saat çince öğrenmeye harcıyor mu? ;1.0
Ryan her gün İngilizce ve Çince öğrenmek için toplamda 3 saat harcıyor. Eğer her gün 2 saat İngilizce öğrenmeye harcıyorsa, Çince öğrenmeye kaç saat harcıyor? ;1.0
Ryan 7 gün boyunca İngilizce ve Çince öğreniyor. Her gün 4 saatini İngilizce öğrenmeye, 5 saatini de Çince öğrenmeye harcıyor. İngilizce ve Çince öğrenmek için toplam kaç saat harcıyor? ;63.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü 8 paket konserve almış. Ertesi gün yedi çuval değerinde daha konserve buldu. Pazartesi günü aldığı çantalardan ertesi gün bulduğu çantalardan kaç tane daha varmış? ;1.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü yedi paket konserve almış. Ertesi gün 12 çuval değerinde daha konserve buldu. Ertesi gün Pazartesi günküden daha fazla çanta buldu mu? ;5.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü 4 paket konserve almış. Ertesi gün, birkaç paket daha kutu buldu. Eğer toplamda 6 çantası varsa ertesi gün kaç çanta bulmuş? ;2.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü birkaç paket konserve almış. Ertesi gün 4 çuval daha kutu buldu. Eğer toplamda 8 çantası varsa Pazartesi günü kaç çantası vardı? ;4.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü 10 paket konserve almış. Ertesi gün 3 paket kutu buldu ve ertesi gün de 7 paket kutu. Kaç çantası vardı? ;20.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü 8 paket konserve almış. Ertesi gün 10 paket kutu buldu ve ertesi gün de 4 paket kutu. Pazartesi'den sonra kaç çanta buldu? ;14.0
Tiffany, geri dönüşüm için konserve topluyordu. Pazartesi günü 3 çuval konserve almış. Ertesi gün 7 paket daha konserve ve 44 paket şişe buldu. Kaç çuval kutu vardı? ;10.0
17 kırmızı şeftali ve 16 yeşil şeftali sepette. Kâğıtta yeşil şeftaliden kaç tane kırmızı şeftali var? ;1.0
5 kırmızı şeftali ve 11 yeşil şeftali sepette. Kâğıtta kırmızı şeftaliden kaç tane yeşil şeftali var? ;6.0
10 kırmızı şeftali ve biraz daha yeşil şeftali sepette. Eğer sepette toplamda 15 şeftali varsa, sepette kaç yeşil şeftali var? ;5.0
3 kırmızı şeftali ve biraz daha yeşil şeftali sepette. Eğer sepette kırmızı şeftaliden 10 yeşil şeftali daha fazla ise, sepette kaç yeşil şeftali var? ;13.0
7 kırmızı şeftali 15 sarı şeftali ve 8 yeşil şeftali sepette. - Koşakta kaç tane şeftali var? ;30.0
7 kırmızı şeftali, 71 sarı şeftali ve 8 yeşil şeftali sepette. Kâğıtta kırmızı şeftaliden kaç tane yeşil şeftali var? ;1.0
2 kırmızı şeftali 6 sarı şeftali ve 14 yeşil şeftali sepette. Koşakta sarı şeftaliden kaç tane yeşil şeftali var? ;8.0
19 kırmızı şeftali 11 sarı şeftali ve 12 yeşil şeftali sepette. Kırmızı şeftaliler sarı şeftalilerden kaç tane daha fazla? ;8.0
6 kırmızı şeftali 90 sarı şeftali ve 16 yeşil şeftali sepette. Koşakta kaç tane kırmızı ve yeşil şeftali var? ;22.0
18 kırmızı şeftali 14 sarı şeftali ve 17 yeşil şeftali sepette. Koşakta kaç tane kırmızı ve sarı şeftali var? ;32.0
5 kırmızı şeftali 14 sarı şeftali ve 6 yeşil şeftali sepette. Koşakta kaç tane yeşil ve sarı şeftali var? ;20.0
65 tane şeftali sepetimiz var. Her sepede 7 kırmızı şeftali ve 3 yeşil şeftali var. Her sepette kaç tane şeftali var? ;10.0
11 tane şeftali sepetimiz var. Her sepede 10 kırmızı şeftali ve 18 yeşil şeftali var. Bu sepetlerde toplam kaç tane şeftali var? ;308.0
6 sepet şeftali var. Her sepede 16 kırmızı şeftali ve 18 yeşil şeftali var. Bu sepetlerde toplam kaç tane kırmızı şeftali var? ;96.0
7 sepet şeftali var. Her sepede 10 kırmızı şeftali ve 2 yeşil şeftali var. Bu sepetlerde toplam kaç tane yeşil şeftali var? ;14.0
Şeftali sepetleri var. Her sepede 4 kırmızı şeftali ve 3 yeşil şeftali var. Eğer bütün sepetlerde toplamda 7 tane şeftali varsa kaç tane şeftali sepetimiz var? ;1.0
İki sepet şeftali var. Her sepede 4 kırmızı şeftali ve biraz daha yeşil şeftali var. Eğer tüm sepetlerde toplamda 12 şeftali varsa her bir sepette kaç tane yeşil şeftali var? ;2.0
Bir sepette toplam 16 şeftali var. Eğer sepette 13 kırmızı şeftali ve biraz daha yeşil şeftali varsa. sepette kaç tane yeşil şeftali var? ;3.0
Her bir balıkta 19 kırmızı ve 4 yeşil şeftali var. Eğer 15 tane böyle sepet varsa, toplamda kaç tane şeftali var? ;345.0
Bazı sepetlerde 10 tane şeftali eşit şekilde dağıtılmış. Her sepette 4 kırmızı şeftali ve 6 yeşil şeftali varsa kaç tane şeftali sepetimiz var? ;1.0
6 yeşil şeftali 60 sarı şeftali ve 2 kırmızı şeftali sepette. Kâğıtta kırmızı şeftaliden kaç tane yeşil şeftali var? ;4.0
Jerry'nin odasında bir raf üzerinde 4 tane aksiyon figürü vardı. Sonra da raflara birkaç aksiyon figür ekledi. Eğer rafında toplamda 8 tane aksiyon figürü varsa, şimdi rafına kaç tane aksiyon figürü ekledi? ;4.0
Jerry'nin odasında bir raf üzerinde bazı aksiyon figürleri vardı. Sonra 7 tane daha aksiyon figürü ekledi. Eğer rafında toplamda 10 tane aksiyon figürü varsa, ilk başta kaç tane aksiyon figürü vardı? ;3.0
Jerry'nin odasında 4 tane aksiyon figürü ve 22 kitap vardı. Sonra da 6 tane daha aksiyon figürü ekledi. Kaç tane aksiyon figürü vardı? ;10.0
Jerry'nin odasında 5 tane aksiyon figürü ve 9 tane de kitap vardı. Sonra 7 tane daha aksiyon figürü ekledi. rafında kitaplardan kaç tane daha fazla aksiyon figürü vardı? ;3.0
Jerry'nin odasında 2 tane aksiyon figürü ve 10 kitap vardı. Sonra da raflara 4 tane daha aksiyon figür ekledi. rafında aksiyon figürlerinden daha çok kitap var mıydı? ;4.0
Jerry'nin odasında 8 tane aksiyon figürü ve 9 tane de kitap vardı. Sonra rafa 10 kitap daha ekledi. Kaç kitap vardı? ;19.0
Jerry'nin odasında 7 tane aksiyon figürü ve 2 kitap vardı. Sonra rafına 4 kitap daha ekledi. rafında kitaplardan kaç tane daha fazla aksiyon figürü vardı? ;1.0
Jerry'nin odasında 5 tane aksiyon figürü ve 2 tane de kitap vardı. Sonra rafına 9 kitap daha ekledi. rafında aksiyon figürlerinden daha çok kitap var mıydı? ;6.0
Jerry'nin odasında 8 tane aksiyon figürü vardı. Sonra raflara 4 tane daha aksiyon figür ekleyip 5 tane daha kaldırdı. Kaç tane aksiyon figürü vardı? ;7.0
Jerry'nin odasında 3 tane aksiyon figürü vardı. Sonra raflara 4 tane daha aksiyon figür ekledi ve eski figürleri çıkardı. Eğer rafında 6 tane aksiyon figürü varsa kaç tane aksiyon figürü çıkardı? ;1.0
Jerry'nin odasında bir raf üzerinde 7 tane aksiyon figürü vardı. Sonra raflara birkaç aksiyon figür ekledi ve eski on tanesini çıkardı. Eğer rafında 8 tane aksiyon figürü varsa, kaç tane ekledi? ;11.0
Jerry'nin odasında bir raf üzerinde bazı aksiyon figürleri vardı. Sonra raflara iki tane daha eklemiş ve yedi tane de çıkarmış. Eğer rafında 10 tane aksiyon figürü varsa, ilk başta kaç tane aksiyon figürü vardı? ;15.0
Jerry'nin odasında bir raf üzerinde 9 tane aksiyon figürü vardı. Sonra 7 tane daha aksiyon figürü ekledi. Eğer rafında 10 kitap da varsa, rafında kitaplardan kaç tane daha aksiyon figürü var? ;6.0
Jerry'nin odasında 3 kitap ve 4 aksiyon figürü vardı. Sonra da raflara iki tane daha aksiyon figür ekledi. rafında kitaplardan kaç tane daha fazla aksiyon figürü vardı? ;3.0
Jerry'nin odasında 7 kitap ve 3 aksiyon figürü vardı. Sonra da raflara iki tane daha aksiyon figür ekledi. rafında aksiyon figürlerinden daha çok kitap var mıydı? ;2.0
İki kuş çitin üzerinde oturuyordu. Onlara başka kuşlar da katıldı. Eğer çit üzerinde toplamda 6 kuş varsa, şimdi kaç tane kuş çit üzerinde oturmaya geldi? ;4.0
Çit üzerinde kuşlar oturuyordu. Onlara 4 kuş daha katıldı. Eğer çit üzerinde toplamda 5 kuş varsa başlangıçta kaç kuş vardı? ;1.0
4 kuş ve 46 boğa çit üzerinde oturuyordu. 6 kuş daha onlara katıldı. Çit üzerinde kaç kuş var? ;10.0
3 kuş ve 2 boğa çit üzerinde oturuyordu. Beş kuş daha onlara katıldı. Çit üzerinde kaç tane kuş ve boğa var? ;10.0
3 kuş ve 4 boğa çit üzerinde oturuyordu. Onlara iki kuş daha katıldı. Çitlerde, akbabalardan daha çok kuş var mı? ;1.0
2 kuş ve 6 boğa çit üzerinde oturuyordu. Onlara 3 kuş daha katıldı. Çitlerde kuşlardan kaç tane daha fazla boğa var? ;1.0
4 kuş ve 6 boğa çit üzerinde oturuyordu. Onlara iki boğa daha katıldı. Çit üzerinde kaç tane boğa var? ;8.0
3 kuş ve 4 boğa çit üzerinde oturuyordu. 6 boğa daha onlara katıldı. Çit üzerinde kaç tane kuş ve boğa var? ;13.0
6 kuş ve 3 boğa çit üzerinde oturuyordu. Onlara iki boğa daha katıldı. Çitlerde, akbabalardan daha çok kuş var mı? ;1.0
4 kuş ve 3 boğa çit üzerinde oturuyordu. 6 boğa daha onlara katıldı. Çitlerde kuşlardan kaç tane daha fazla boğa var? ;5.0
6 kuş çitin üzerinde oturuyordu. 4 tane daha kuş ve 8 tane daha akbaba onlara katıldı. Çit üzerinde kaç kuş var? ;10.0
İki kuş çitin üzerinde oturuyordu. 5 kuş ve 4 boğa daha onlara katıldı. Çitlerde, akbabalardan daha çok kuş var mı? ;3.0
3 kuş çitin üzerinde oturuyordu. Onlara 2 kuş ve 6 boğa daha katıldı. Çitlerde kuşlardan kaç tane daha fazla boğa var? ;1.0
5 boğa ve 3 kuş çit üzerinde oturuyordu. Onlara 4 kuş daha katıldı. Çitlerde, akbabalardan daha çok kuş var mı? ;2.0
6 boğa ve 2 kuş çit üzerinde oturuyordu. Onlara 3 kuş daha katıldı. Çitlerde kuşlardan kaç tane daha fazla boğa var? ;1.0
3 kuş çitin üzerinde oturuyordu. 6 boğa ve 2 kuş daha onlara katıldı. Çitlerde kuşlardan kaç tane daha fazla boğa var? ;1.0
Bir kitabın iki bölümü vardır. İlk bölüm 48 sayfa. İkinci bölüm 11 sayfa. Birinci bölüm ikinci bölümden kaç sayfa daha fazla? ;37.0
Bir kitabın iki bölümü vardır. İlk bölüm 37 sayfa. İkinci bölüm 80 sayfa. İkinci bölümde ilk bölümden kaç sayfa daha var? ;43.0
Bir kitabın iki bölümü vardır. İlk bölüm 60 sayfa. Eğer kitabın toplamda 93 sayfası varsa ikinci bölümde kaç sayfa var? ;33.0
Bir kitabın iki bölümü vardır. İkinci bölüm 36 sayfa. Eğer kitabın toplamda 67 sayfası varsa, ilk bölümde kaç sayfa var? ;31.0
Bir kitap üç bölümden oluşur. Birinci bölüm 66 sayfa, ikinci bölüm 35 sayfa, üçüncü bölüm 24 sayfa. Kitap kaç sayfadan oluşuyor? ;125.0
Bir kitap üç bölümden oluşur. Birinci bölüm 91 sayfa, ikinci bölüm 23 sayfa, üçüncü bölüm de 25 sayfa. Birinci bölüm ikinci bölümden kaç sayfa daha fazla? ;68.0
Bir kitap üç bölümden oluşur. Birinci bölüm 35 sayfa, ikinci bölüm 18 sayfa, üçüncü bölüm 3 sayfa. İkinci bölümde üçüncü bölümden kaç sayfa daha var? ;15.0
Bir kitap üç bölümden oluşur. Birinci bölüm 53 sayfa, ikinci bölüm 75 sayfa ve üçüncü bölüm 21 sayfa. Birinci bölümde üçüncü bölümden kaç sayfa daha var? ;32.0
Bir kitap 31 bölümden oluşur. Her bölüm 61 sayfadan oluşuyor. Kitap kaç sayfadan oluşuyor? ;1891.0
Bir kitap 23 sayfada 2 bölümden oluşur. İlk bölüm 10 sayfa. İlk bölüm kaç sayfadan oluşuyor? ;13.0
Bir kitap 81 sayfada 2 bölümden oluşur. İkinci bölüm 68 sayfa. İkinci bölümde kaç sayfa var? ;13.0
62 kampçı sabah kürek çekti. Öğleden sonra 39 kampçı kürek çekti. Sabahları kaç kampçı daha fazla kürek çekti öğleden sonralara göre? ;23.0
52 kampçı sabah kürek çekti. Öğleden sonra 61 kampçı kürek çekti. Öğleden sonra kürek çekenlerin sayısı sabah kürek çekenlerden kaçta? ;9.0
15 kampçı sabah kürek çekti. Öğleden sonra birkaç kampçı daha kürek çekti. Eğer o gün 32 kampçı kürek çektiyse öğleden sonra kaç kampçı kürek çekti? ;17.0
Bazı kampçılar sabah kürek çekti, 7 kampçı öğleden sonra kürek çekti. Eğer o gün 60 kampçı kürek çektiyse sabah kaç kampçı kürek çekti? ;53.0
Sabah 36 kampçı, öğleden sonra 13 kampçı ve akşam 49 kampçı kürek çekti. Kaç kampçı kürek çekti? ;98.0
44 kampçı sabah, 39 kampçı öğleden sonra ve 31 kampçı akşam kürek çekti. Sabahları kaç kampçı daha fazla kürek çekti öğleden sonralara göre? ;5.0
53 kampçı sabah kürek çekti 48 kampçı öğleden sonra kürek çekti ve 49 kampçı akşam kürek çekti. Sabahları daha çok kampçı kayıkla gitti. ;4.0
33 kampçı sabah, 34 kampçı öğleden sonra ve 10 kampçı akşam kürek çekti. Öğleden sonra kürek çekenlerin sayısı akşamdan kaç kat fazla? ;24.0
13 kampçı kürek çekti ve 59 kampçı sabah yürüyüşe çıktı. Öğleden sonra 21 kampçı kürek çekti. Kaç kampçı kürek çekti? ;34.0
29 kampçı kürek çekti ve 66 kampçı sabah yürüyüşe çıktı. 26 kampçı öğleden sonra kürek çekti. Sabahları kaç kampçı daha fazla kürek çekti öğleden sonralara göre? ;3.0
41 kampçı kürek çekti ve 4 kampçı sabah yürüyüşe çıktı. 26 kampçı öğleden sonra kürek çekti. Kaç kampçı kürek çekmeye ve yürüyüşe gitti? ;71.0
Bir günde 46 kampçı kürek çekti. 43 kampçı sabah ve öğleden sonra kürek çekti. Öğleden sonra kaç kampçı kürek çekti? ;3.0
Rachel ağaçtan 4 elma aldı. Eğer ağaçta başlangıçta 7 elma varsa. Ağaçta kaç tane elma kaldı? ;3.0
Rachel'ın ağacında başlangıçta 4 elma vardı. Elma topladı ve şimdi ağaçta iki elma kaldı. Rachel kaç elma topladı? ;2.0
Rachel ağaçtan yedi olgun elma topladı. Şimdi ağaçta hala 5 elma var. Eğer bunlardan üçü olgun ve geri kalanı olgun değilse ağaçta kaç olgun elma var? ;2.0
Rachel ağacından iki olgun elma aldı. Şimdi ağaçta yedi elma var. Eğer bunlardan 6'sı olgun ve geri kalanı olgun değilse ağaçta kaç olgun elma olmalı? ;8.0
Rachel ağacından 6 olgun elma topladı. Şimdi ağaçta 2 olgun elma ve 4 olgunlaşmamış elma var. Ağaçta kaç elma vardı? ;12.0
Rachel ağacından üç olgun elma topladı. Şimdi ağaçta 2 olgun elma ve 27 olgunlaşmamış elma var. Ağaçta kaç tane olgun elma vardı? ;5.0
Rachel ağaçtan yedi elma aldı. Sonra ağaçta iki yeni elma büyüdü. Şimdi ağaçta hala 6 elma var. Ağaçta kaç elma vardı? ;11.0
Rachel'ın ağacında iki elma vardı. Ağaçtan 4 elma aldı. Sonra ağaçta 3 yeni elma büyüdü. Ağaçta kaç tane elma var? ;1.0
Rachel'ın 52 elma ağacı var. Bir ağacından iki elma topladı. Şimdi ağaçta yedi elma var. Ağaçta kaç elma vardı? ;9.0
Rachel'ın 3 elma ağacı var. Her ağaçtan 8 elma topladı. Şimdi ağaçlarda toplamda 9 elma var. Başlangıçta ağaçlarda kaç elma vardı? ;33.0
Rachel'ın 4 elma ağacı var. Her ağaçtan yedi elma topladı. Şimdi ağaçlarda toplamda 29 elma var. Rachel toplamda kaç elma topladı? ;28.0
Ed'in Doug'tan iki tane daha fazla mermisi vardı. Doug oyun alanında bazı taşaklarını kaybetti. Şimdi Ed'in Doug'tan 19 tane daha fazla mermisi var. Doug kaç tane topa kaybetti? ;17.0
Ed'in Doug'tan 10 tane daha fazla mermisi vardı. Doug oyun alanında 11 tane topağını kaybetti. Eğer Ed'in 45 tane mermisi varsa, Ed'in Doug'tan kaç tane daha fazla mermisi var? ;21.0
Ed'in Doug'tan 6 tane daha fazla mermisi vardı. Doug oyun alanında yedi tane topağını kaybetti. Eğer Ed'in 22 mermisi varsa, Doug'un kaç tane mermisi var? ;9.0
Ed'in Doug'tan beş tane daha fazla mermisi vardı. Doug oyun alanında 3 tane topağını kaybetti. Eğer Ed'in 27 tane mermisi varsa Doug'un başlangıçta kaç tane mermisi vardı? ;22.0
Ed'in Doug'tan 24 tane daha fazla mermisi vardı. Doug oyun alanında 27 tane topağını kaybetti. Ed ise 9 tane daha buldu. Ed'in Doug'tan kaç tane daha topağı var? ;60.0
Ed'in Doug'tan 29 tane daha fazla mermisi vardı. Ed, oyun alanında 17 tane topağını kaybetti. Ed'in Doug'tan kaç tane daha topağı var? ;12.0
Ed'in Doug'tan 19 tane daha fazla mermisi vardı. Ed oyun alanında bazı taşaklarını kaybetti. Şimdi Ed'in Doug'tan 8 tane daha fazla mermisi var. Ed kaç tane topa kaybetti? ;11.0
