m_query;response
Allan je prinesel pet balonov. Če sta Alan in Jake prinesla skupaj 6 balonov v park, koliko balonov je prinesel Jake? ;1.0
Allan je prinesel dva balona v park in tam kupil še tri balone. Če je Jake prinesel 6 balonov v park, koliko balonov je imel Jake več kot Allan v parku? ;1.0
Vsak dan se Ryan šest ur uči angleško in dve uri kitajsko. Koliko več ur porabi za učenje angleščine kot za učenje kitajske? ;4.0
Vsak dan se Ryan šest ur uči angleško in sedem ur kitajsko. Koliko več ur porabi za učenje kitajskega kot za učenje angleškega? ;1.0
Vsak dan Ryan porabi 3 ure za učenje angleščine in še nekaj ur za učenje kitajske. Če vsak dan porabi 4 ure za učenje angleščine in kitajske, koliko ur porabi za učenje kitajske? ;1.0
Vsak dan Ryan porabi 7 ur za učenje angleščine in še nekaj ur za učenje kitajske. Če se 2 uri več uči angleško kot kitajsko, koliko ur se nauči kitajsko? ;5.0
Vsak dan se Ryan pet ur uči kitajščino in še nekaj ur angleščino. Če se nauči angleško dve uri dlje kot kitajsko, koliko ur se nauči angleško? ;7.0
Vsak dan se Ryan šest ur uči angleško in sedem ur kitajsko. Če se uči 5 dni, koliko ur je porabil za učenje angleščine in kitajske? ;65.0
Vsak dan se Ryan šest ur uči angleško in pet ur kitajsko. Če se uči dva dni, koliko ur je porabil za učenje angleščine? ;12.0
Vsak dan se Ryan pet ur uči angleško in štiri ure kitajsko. Če se uči 6 dni, koliko ur je porabil za učenje kitajščine? ;24.0
Vsak dan se Ryan 4 ure uči angleško in 6 ur kitajsko. Če se uči 86 dni, koliko ur dnevno porabi za učenje angleščine in kitajske? ;10.0
Vsak dan se Ryan šest ur uči angleško, sedem ur kitajsko in tri špansko. Koliko ur se je naučil angleščine, kitajščine in španščine? ;16.0
Vsak dan se Ryan šest ur uči angleško, tri ure kitajsko in 58 ur špansko. Koliko več ur porabi za učenje angleščine kot za učenje kitajske? ;3.0
Vsak dan Ryan porabi 7 ur za učenje angleščine 2 ure za učenje kitajščine in 4 ure za učenje španščine. Koliko več ur je porabil za učenje angleščine kot španščine? ;3.0
Vsak dan se Ryan dve uri uči angleško, pet ur kitajsko in štiri špansko. Koliko več ur porabi za učenje kitajščine kot španščine? ;1.0
Vsak dan Ryan porabi skupno 3 ure za učenje angleščine in kitajske. Če se vsak dan dve uri uči angleško, koliko ur se nauči kitajščino? ;1.0
Ryan se uči angleščino in kitajščino 7 dni. Vsak dan porabi 4 ure za učenje angleščine in 5 ur za učenje kitajske. Koliko ur se je naučil angleško in kitajsko? ;63.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela osem vreč pločevink. Naslednji dan je našla še 7 vreč konzerv. Koliko več torb je imela v ponedeljek, kot jih je našla naslednji dan? ;1.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela 7 vreč konzerv. Naslednji dan je našla še 12 vreč konzerv. Koliko več torb je našla naslednji dan kot v ponedeljek? ;5.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela štiri vreče pločevink. Naslednji dan je našla še nekaj vrečic konzerv. Če je imela skupaj 6 vrečk, koliko jih je našla naslednji dan? ;2.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela vreče pločevink. Naslednji dan je našla še štiri vreče pločevinke. Če je imela skupaj 8 vrečk, koliko jih je imela v ponedeljek? ;4.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela 10 vreč konzerv. Naslednji dan je našla tri vreče pločevink in še sedem vreč po tem. Koliko torb je imela skupaj? ;20.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela osem vreč pločevink. Naslednji dan je našla 10 vrečk konzerv in še 4 vrečke konzerv naslednji dan. Koliko torb je našla po ponedeljku? ;14.0
Tiffany je zbirala pločevinke za recikliranje. V ponedeljek je imela tri vreče pločevink. Naslednji dan je našla še 7 vreč pločevin in 44 vreč steklenic. Koliko vreč konzerv je imela? ;10.0
V košari je 17 rdečih breskev in 16 zelenih breskev. Koliko rdečih breskev je več kot zelenih v košari? ;1.0
V košari je 5 rdečih breskev in 11 zelenih breskev. Koliko več zelenih breskev je v košari kot rdečih? ;6.0
V košari je 10 rdečih breskev in še nekaj zelenih breskev. Če je v košari 15 breskev, koliko jih je v košari? ;5.0
Tri rdeče breskve in še nekaj zelenih breskev je v košari. Če je v košari več 10 zelenk kot rdečih, koliko je v košari? ;13.0
V košari je 7 rdečih breskev, 15 rumenih in 8 zelenih. Koliko breskev je v košari? ;30.0
V košari je 7 rdečih breskev, 71 rumenih in 8 zelenih. Koliko več zelenih breskev je v košari kot rdečih? ;1.0
V košari sta 2 rdeči breskvi, 6 rumenih in 14 zelenih breskvi. Koliko več zelenih breskev je v košari kot rumenih? ;8.0
V košari je 19 rdečih breskev, 11 rumenih in 12 zelenih. Koliko rdečih breskev je več kot rumenih v košari? ;8.0
V košari je 6 rdečih breskev, 90 rumenih in 16 zelenih. Koliko rdečih in zelenih breskev je v košari? ;22.0
V košari je 18 rdečih breskev, 14 rumenih in 17 zelenih. Koliko rdečih in rumenih breskev je v košari? ;32.0
V košari je 5 rdečih breskev, 14 rumenih in 6 zelenih. Koliko zelenk in rumenih breskev je v košari? ;20.0
65 košar breskev. V vsaki košari je 7 rdečih breskev in 3 zelene breskve. Koliko breskev je v vsaki košari? ;10.0
Tam je 11 košar breskev. V vsaki košari je 10 rdečih breskev in 18 zelenih breskev. Koliko breskev je v košarih? ;308.0
Tam je 6 košar breskev. V vsaki košari je 16 rdečih breskev in 18 zelenih breskev. Koliko rdečih breskev je v košarih? ;96.0
Tam je 7 košar breskev. V vsaki košari je 10 rdečih breskev in 2 zelene breskve. Koliko je v košarih zelenk? ;14.0
Tam so košarice breskev. V vsaki košari so 4 rdeče breskve in 3 zelene breskve. Če je v vseh košarih 7 breskev, koliko košar breskev je? ;1.0
Dve košari breskev. V vsaki košari so štiri rdeče breskve in še nekaj zelenih breskev. Če je v vseh košarih 12 breskev, koliko jih je v vsaki košari? ;2.0
V košari je 16 breskev. Če je v košari 13 rdečih breskev in še nekaj zelenih breskev. Koliko zelenk je v košari? ;3.0
V vsaki košari je 19 rdečih in 4 zelene breskve. Če je 15 takih košar, koliko breskev je v košarih? ;345.0
V nekaterih košaricah je deset breskev. Če ima vsaka košarica 4 rdeče breskve in 6 zelenih breskev koliko košar je breskev? ;1.0
V košari je 6 zelenih breskev, 60 rumenih in 2 rdečih. Koliko več zelenih breskev je v košari kot rdečih? ;4.0
Jerry je imel štiri akcijske figure na polici v svoji sobi. Kasneje je dodal še nekaj akcijskih figurk na polico. Če ima na polici osem figurancev, koliko jih je dodal? ;4.0
Jerry je imel nekaj akcijskih figur na polici v svoji sobi. Kasneje je dodal še 7 akcijskih figurk na polico. Če ima na polici 10 figuric, koliko jih je imel na polici? ;3.0
Jerry je imel 4 akcijske figure in 22 knjig na polici v svoji sobi. Kasneje je dodal še 6 akcijskih figurk na polico. Koliko akcijskih figurk je imel na polici? ;10.0
Jerry je imel 5 akcijskih figur in 9 knjig na polici v svoji sobi. Kasneje je dodal še 7 akcijskih figurk na polico. Koliko več akcijskih figurk je bilo na polici kot knjig? ;3.0
Jerry je imel dve akcijski figuri in 10 knjig na polici v svoji sobi. Kasneje je dodal še štiri akcijske figure na polico. Koliko knjig je imel na polici več kot akcijskih figur? ;4.0
Jerry je imel osem akcijskih figur in devet knjig na polici v svoji sobi. Kasneje je na polico dodal še 10 knjig. Koliko knjig je imel na polici? ;19.0
Jerry je imel 7 akcijskih figur in 2 knjig na polici v svoji sobi. Kasneje je na polico dodal še štiri knjige. Koliko več akcijskih figurk je bilo na polici kot knjig? ;1.0
Jerry je imel pet figuric in dve knjigi na polici v svoji sobi. Kasneje je na polico dodal še devet knjig. Koliko knjig je imel na polici več kot akcijskih figur? ;6.0
Jerry je imel osem akcijskih figur na polici v svoji sobi. Kasneje je dodal še štiri akcijske figure in odstranil pet starih. Koliko akcijskih figurk je imel na polici? ;7.0
Jerry je imel tri akcijske figure na polici v svoji sobi. Kasneje je dodal še štiri akcijske figure in odstranil nekaj starih. Če ima na polici šest figurancev, koliko jih je odstranil? ;1.0
Jerry je imel sedem akcijskih figur na polici v svoji sobi. Kasneje je dodal še nekaj akcijskih figurk in odstranil 10 starih. Če ima osem figuranov na polici, koliko jih je dodal? ;11.0
Jerry je imel nekaj akcijskih figur na polici v svoji sobi. Kasneje je dodal še dve akcijski figurici in odstranil sedem starih. Če ima na polici 10 figurancev, koliko jih je imel na polici? ;15.0
Jerry je imel 9 akcijskih figur na polici v svoji sobi. Kasneje je dodal še 7 akcijskih figurk na polico. Če ima na polici tudi 10 knjig, koliko več figurk je bilo na polici kot knjig? ;6.0
Jerry je imel tri knjige in štiri akcijske figure na polici v svoji sobi. Kasneje je dodal še dve akcijski figurici na polico. Koliko več akcijskih figurk je bilo na polici kot knjig? ;3.0
Jerry je imel 7 knjig in 3 akcijske figure na polici v svoji sobi. Kasneje je dodal še dve akcijski figurici na polico. Koliko knjig je imel na polici več kot akcijskih figur? ;2.0
Dve ptiči sta sedela na ograji. Prišli so jim še drugi ptiči. Če je na ograji šest ptic, koliko jih je sedelo na ograji? ;4.0
Na ograji so sedele ptice. Prišli so še štirje ptiči. Če je na ograji pet ptic, koliko jih je bilo na začetku? ;1.0
Na ograji so sedele štiri ptice in štirideset štorkljev. Še šest ptic se jim je pridružilo. Koliko ptic je na ograji? ;10.0
Tri ptice in dva štorka sta sedela na ograji. Prišlo je še pet ptic. Koliko ptic in štorkov sedi na ograji? ;10.0
Tri ptice in štirje štorki so sedeli na ograji. Prišli so še dve ptiči. Koliko več ptic je na ograji kot štorkljev? ;1.0
Na ograji sta sedela dve ptiči in šest štorkov. Prišli so še trije ptiči. Koliko več štorklj kot ptic je na ograji? ;1.0
Na ograji so sedele štiri ptice in šest štorkov. Prišli sta še dva štorka. Koliko štorklj sedi na ograji? ;8.0
Tri ptice in štirje štorki so sedeli na ograji. Še šest štorkov se jim je pridružilo. Koliko ptic in štorkov sedi na ograji? ;13.0
Šest ptic in tri štorke sta sedela na ograji. Prišli sta še dva štorka. Koliko več ptic je na ograji kot štorkljev? ;1.0
Na ograji so sedele štiri ptice in tri štorke. Še šest štorkov se jim je pridružilo. Koliko več štorklj kot ptic je na ograji? ;5.0
Šest ptic je sedelo na ograji. Prišli so še štirje ptiči in osem štorkov. Koliko ptic je na ograji? ;10.0
Dve ptiči sta sedela na ograji. Prišlo jih je še pet ptic in štirje štorki. Koliko več ptic je na ograji kot štorkljev? ;3.0
Tri ptice so sedele na ograji. Prišli so še dve ptiči in še šest štorkov. Koliko več štorklj kot ptic je na ograji? ;1.0
Pet štorkov in tri ptice so sedele na ograji. Prišli so še štirje ptiči. Koliko več ptic je na ograji kot štorkljev? ;2.0
Šest štorkov in dve ptici sta sedela na ograji. Prišli so še trije ptiči. Koliko več štorklj kot ptic je na ograji? ;1.0
Tri ptice so sedele na ograji. Še šest štorkov in dve ptiči sta se jim pridružila. Koliko več štorklj kot ptic je na ograji? ;1.0
Knjiga ima dva poglavja. Prvo poglavje je 48 strani. Drugo poglavje je 11 strani. Koliko strani ima prvi poglavje več kot drugo? ;37.0
Knjiga ima dva poglavja. Prvo poglavje je 37 strani. Drugo poglavje je 80 strani. Koliko strani ima drugo poglavje več kot prvo? ;43.0
Knjiga ima dva poglavja. Prvo poglavje je 60 strani. Če je v knjigi 93 strani, koliko jih je v drugem poglavju? ;33.0
Knjiga ima dva poglavja. Drugo poglavje je 36 strani. Če je v knjigi 67 strani, koliko je v prvem poglavju? ;31.0
Knjiga ima tri poglavja. Prvo poglavje je 66 strani, drugo 35 strani, tretje 24 strani. Koliko strani ima knjiga? ;125.0
Knjiga ima tri poglavja. Prvo poglavje je 91 strani dolgo, drugo poglavje je 23 strani dolgo in tretje poglavje je 25 strani dolgo. Koliko strani ima prvi poglavje več kot drugo? ;68.0
Knjiga ima tri poglavja. Prvo poglavje je 35 strani, drugo 18 strani, tretje pa 3 strani. Koliko strani ima drugo poglavje več kot tretje? ;15.0
Knjiga ima tri poglavja. Prvo poglavje je 53 strani, drugo poglavje je 75 strani, tretje poglavje pa 21 strani. Koliko strani ima prvo poglavje več kot tretje? ;32.0
Knjiga ima 31 poglavij. Vsako poglavje je 61 strani. Koliko strani ima knjiga? ;1891.0
Knjiga ima dva poglavja na 23 straneh. Prvo poglavje je 10 strani. Koliko strani je v prvem poglavju? ;13.0
Knjiga ima dva poglavja na 81 straneh. Drugo poglavje je 68 strani. Koliko strani ima drugo poglavje? ;13.0
62 kampirjev je šlo jutri veslati. 39 kampirjev je popoldne veslalo. Koliko kampirjev je veslalo zjutraj kot popoldne? ;23.0
52 kampirjev je šlo zjutraj veslati. 61 kampirjev je popoldne veslalo. Koliko kampirjev je veslalo več popoldne kot zjutraj? ;9.0
15 kampirjev je šlo zjutraj veslati. Več kampirjev je šlo veslati popoldne. Če je bilo 32 kampirjev, koliko je bilo popoldne? ;17.0
Nekateri so veslali zjutraj, sedem pa popoldne. Če je bilo tistega dne 60 kampirjev, koliko je bilo zjutraj? ;53.0
Zjutraj je veslalo 36 kampirjev, popoldne pa 13 kampirjev in zvečer 49 kampirjev. Koliko kampirjev je veslalo? ;98.0
44 kampirjev je veslalo zjutraj, 39 popoldne in 31 zvečer. Koliko kampirjev je veslalo zjutraj kot popoldne? ;5.0
53 kampirjev je veslalo zjutraj, 48 popoldne in 49 zvečer. Koliko kampirjev je veslalo zjutraj kot zvečer? ;4.0
33 kampirjev je veslalo zjutraj, 34 popoldne in 10 zvečer. Koliko kampirjev je veslalo popoldne kot zvečer? ;24.0
13 kampirjev je šlo veslati in 59 kampirjev je šlo na pohod zjutraj. 21 kampirjev je popoldne veslalo. Koliko kampirjev je veslalo? ;34.0
29 kampirjev je šlo veslati in 66 kampirjev je šlo na pohod zjutraj. 26 kampirjev je popoldne veslalo. Koliko kampirjev je veslalo zjutraj kot popoldne? ;3.0
41 kampirjev je šlo veslati in 4 kampirje so šli na pohod zjutraj. 26 kampirjev je popoldne veslalo. Koliko kampirjev je veslalo in se sprehajalo? ;71.0
46 kampirjev je veslalo na dan. 43 kampirjev je veslalo zjutraj in še nekaj kampirjev popoldne. Koliko kampirjev je popoldne veslalo? ;3.0
Rachel je pobrala štiri jabolka s drevesa. Če je bilo na drevesu 7 jabolk. Koliko jabolk je še na drevesu? ;3.0
Rachelino drevo je imelo 4 jabolka. Pobrala je jabolka in zdaj sta na drevesu ostala še dva jabolka. Koliko jabolk je Rachel pobrala? ;2.0
Rachel je pobrala 7 zrelih jabolk s svojega drevesa. Zdaj ima drevo še pet jabolk. Če so tri zrele in ostale ne, koliko neozrlih jabolk ima drevo? ;2.0
Rachel je pobrala dva zrela jabolka s drevesa. Zdaj ima drevo še 7 jabolk. Če je 6 zrelih jabolk in ostali so nezreli koliko zrelih jabolk je bilo na drevesu na začetku? ;8.0
Rachel je pobrala šest zrelih jabolk s drevesa. Zdaj ima drevo dve zreli jabolki in štiri nezrele jabolke. Koliko jabolk je bilo na drevesu? ;12.0
Rachel je pobrala tri zrele jabolka s drevesa. Zdaj ima drevo 2 zrela jabolka in 27 nezrelih jabolk. Koliko zrelih jabolk je bilo na drevesu? ;5.0
Rachel je pobrala sedem jabolk s drevesa. Potem sta na drevesu zrasla dve novi jabolki. Zdaj ima drevo še 6 jabolk. Koliko jabolk je bilo na drevesu? ;11.0
Rachelino drevo je imelo dva jabolka. Na drevesu je pobrala štiri jabolka. Potem so na drevesu zrasle tri nove jabolke. Koliko jabolk je zdaj na drevesu? ;1.0
Rachel ima 52 jabolk. Na eni izmed njenih dreves je pobrala dva jabolka. Zdaj ima drevo še 7 jabolk. Koliko jabolk je bilo na drevesu? ;9.0
Rachel ima tri jabolka. Iz vsakega drevesa je pobrala osem jabolk. Zdaj ima drevo še devet jabolk. Koliko jabolk je bilo na vseh drevesih na začetku? ;33.0
Rachel ima štiri jabolka. Iz vsakega drevesa je pobrala po sedem jabolk. Zdaj ima drevo 29 jabolk. Koliko jabolk je Rachel pobrala? ;28.0
Ed je imel dve žogici več kot Doug. Doug je izgubil nekaj svojih koščkov na igrišču. Ed ima 19 žogic več kot Doug. Koliko koščkov je Doug izgubil? ;17.0
Ed je imel 10 koščkov več kot Doug. Doug je izgubil 11 žogic na igrišču. Če je imel Ed 45 kroglic, koliko jih je imel več kot Doug? ;21.0
Ed je imel šest koščkov več kot Doug. Doug je izgubil 7 žogic na igrišču. Če je imel Ed 22 koščkov, koliko jih ima zdaj Doug? ;9.0
Ed je imel pet koščkov več kot Doug. Doug je izgubil tri žogo na igrišču. Če je imel Ed 27 koščkov, koliko jih je imel Doug? ;22.0
Ed je imel 24 koščkov več kot Doug. Doug je izgubil 27 žogic na igrišču, Ed pa jih je našel še devet. Koliko več žogic je imel Ed kot Doug? ;60.0
Ed je imel 29 več kroglic kot Doug. Ed je izgubil 17 žogic na igrišču. Koliko več žogic je imel Ed kot Doug? ;12.0
Ed je imel 19 žogic več kot Doug. Ed je izgubil nekaj svojih koščkov na igrišču. Ed ima osem koščkov več od Douga. Koliko koščkov je izgubil Ed? ;11.0
Ed je imel 30 več koščkov kot Doug. Ed je izgubil 21 žogic na igrišču. Če je imel Ed 91 koščkov, koliko koščkov je imel Ed več kot Doug? ;9.0
Ed je imel 12 več koščkov kot Doug. Ed je izgubil 20 žogic na igrišču. Če je imel Ed 17 koščkov, koliko jih ima zdaj Doug? ;5.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 408 študentov predlagalo dodati pire, medtem ko je 42 predlagalo dodati slanino v meni, koliko več študentov je predlagalo pire kot tistih, ki so predlagali slanino? ;366.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 479 študentov predlagalo dodati pire, 489 pa slanino, koliko več študentov je predlagalo slanino kot tiste, ki so predlagali pire? ;10.0
Zaradi odločitve je Sofija vprašala 310 študentov, naj predlagajo določene vrste hrane. 185 študentov je predlagalo dodajanje pireja krompirja, drugi pa slanine v meni. Koliko študentov je predlagalo slanino? ;125.0
Zaradi odločitve je Sofija vprašala 288 študentov, da predlagajo določene vrste hrane. 264 študentov je predlagalo dodajanje slanine, drugi pa so predlagali dodajanje pireja krompirja v meni. Koliko študentov je predlagalo pire? ;24.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. 457 študentov je predlagalo dodajanje pireja krompirja, drugi pa slanine v meni. Če je 63 študentov predlagalo krompirjevo pire, koliko jih je predlagalo slanino? ;394.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. 182 študentov je predlagalo dodajanje pireja krompirja, drugi pa slanine v meni. Če je 166 študentov predlagalo slanino, koliko jih je predlagalo krompirjevo pire? ;348.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 324 študentov predlagalo dodati krompirjevo pire, 374 predlagalo dodati slanino v meni in 128 predlagalo dodati paradižnike, koliko študentov je sodelovalo pri predlaganju novih živil? ;826.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 257 študentov predlagalo dodati pire krompirja, 120 predlagalo dodati slanino in 97 predlagalo dodati paradižnike, koliko več študentov je predlagalo pire krompirja kot tistih, ki so predlagali slanino? ;137.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 144 študentov predlagalo dodati pire, 467 jih je predlagalo dodati slanino in 79 jih je predlagalo dodati paradižnik, koliko več študentov je predlagalo pire kot tistih, ki so predlagali paradižnik? ;65.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 228 študentov predlagalo dodati krompirjevo pire, 337 predlagalo dodati slanino in 23 predlagalo dodati paradižnik, koliko več študentov je predlagalo slanino kot tiste, ki so predlagali paradižnik? ;314.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane iz skupno 66 možnosti. Če je 450 študentov predlagalo dodati pire, 38 jih je predlagalo dodati slanino in ostali niso sodelovali, koliko jih je sodelovalo pri predlaganju novih živil? ;488.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 218 študentov predlagalo dodajanje krompirjeve pire in slanine, medtem ko je 351 predlagalo dodajanje samo slanine v meni, koliko študentov je predlagalo dodajanje slanine? ;569.0
Zaradi odločitve je Sofija prosila študente, naj predlagajo določene vrste hrane. Če je 269 študentov predlagalo dodajanje slanine, 330 jih je predlagalo dodajanje pireja krompirja in 76 jih je predlagalo dodajanje paradižnika, koliko več študentov je predlagalo pirej krompirja kot tistih, ki so predlagali slanino? ;61.0
V šoli je 569 deklet in 236 fantov. Koliko več deklet ima šola kot fantov? ;333.0
V šoli je 34 deklet in 841 fantov. Koliko fantov ima več kot punc? ;807.0
Šola ima 485 učencev. 232 jih je deklet, ostali so fantje. Koliko fantov je v tej šoli? ;253.0
V šoli je 697 deklet in ostali so fantje. Če je v tej šoli 228 deklet več kot fantov, koliko fantov je v tej šoli? ;469.0
V šoli je 635 deklet in ostali so fantje. Če je v šoli 510 fantov več kot punc, koliko fantov je v tej šoli? ;1145.0
V šoli je 868 deklet in ostali so fantje. Če je 281 deklet več kot fantov, koliko učencev je v tej šoli? ;1455.0
