m_query;response
Bobby va menjar uns bocins de caramels. Després n' ha menjat 25 més. Si va menjar un total de 43 peces de caramels quantes peces de caramels havia menjat al principi? ;18.0
Bobby va menjar 28 caramels. Després n' ha menjat 42 més. També va menjar 63 peces de xocolata. Quants caramels va menjar Bobby? ;70.0
Bobby va menjar 33 caramels. Després n' ha menjat quatre més. També va menjar 14 peces de xocolata. Quants trossos de caramels i xocolata va menjar en total? ;51.0
Bobby va menjar 38 caramels. Després n' ha menjat 36 més. També va menjar 16 peces de xocolata. Quantes caramels més que xocolata va menjar en Bobby? ;58.0
Bobby va menjar 20 caramels. va menjar 34 peces de caramels. Després n' ha menjat 18 més. Quants caramels va menjar Bobby? ;52.0
Bobby tenia 21 peces de caramels. Va menjar 5 caramels. Després n' ha menjat nou més. Quantes caramels li queden? ;7.0
Bobby tenia 22 peces de caramels. Va menjar uns bolets de caramels. Després n' ha menjat 5 més. Si encara li queden 8 caramels quants caramels havia menjat al principi? ;9.0
Bobby va menjar 19 caramels. Va menjar 2 caramels. Quantes caramels li queden? ;17.0
Bobby tenia 32 peces de caramels. Va menjar uns bolets de caramels. Si li queden 20 caramels quants caramels va menjar Bobby? ;12.0
Bobby va menjar 17 caramels. Després n' ha menjat 15 més. Si inicialment tenia 36 caramels quants caramels li queden? ;4.0
Bobby va menjar 23 caramels. Si inicialment tenia 30 caramels quants caramels li queden? ;7.0
Alan va portar 5 globus i Jake va portar 3 globus al parc. Quants globus més tenia Allan que el Jake al parc? ;2.0
Alan va portar 2 globus i Jake va portar 3 globus al parc. Quants globus més tenia en el parc el Jake que en l' Allan? ;1.0
Allan i Jake van portar 3 globus al parc. Si Allan va portar 2 globus quants globus va portar Jake al parc? ;1.0
Jake va portar sis globus al parc. Si Jake va portar 4 globus més que el nombre de globus que Allan va portar quants globus va portar Allan al parc? ;2.0
Allan va portar 5 globus al parc. Si Jake va portar 6 globus més que el nombre de globus que Allan va portar quants globus va portar Jake al parc? ;11.0
Alan va portar 3 globus i Jake va portar 5 globus al parc. Allan va comprar dos globus més al parc. Quants globus tenien en el parc? ;10.0
Alan va portar 2 globus i Jake va portar 4 globus al parc. Allan va comprar 3 globus més al parc. Quants globus més tenia Allan que el Jake al parc? ;1.0
Alan va portar 2 globus i Jake va portar 6 globus al parc. Allan va comprar 3 globus més al parc. Quants globus més tenia en el parc el Jake que en l' Allan? ;1.0
Alan va portar 5 globus i Jake va portar 4 globus al parc. Allan va comprar 3 globus més al parc. Quants globus va portar Allan al parc? ;8.0
Alan va portar 6 globus i Jake va portar 2 globus al parc. Jake va comprar 3 globus més al parc. Quants globus més tenia Allan que el Jake al parc? ;1.0
Alan va portar 6 globus i Jake va portar 3 globus al parc. Jake va comprar quatre globus més al parc. Quants globus més tenia en el parc el Jake que en l' Allan? ;1.0
Alan va portar 5 globus i Jake va portar 6 globus al parc. Jake va comprar 3 globus més al parc. Quants globus va portar Jake al parc? ;9.0
Alan va portar 3 globus i 20 boles mentre que Jake va portar 5 globus i 59 boles al parc. Quants globus tenien en el parc? ;8.0
Alan va portar 7 globus i 5 boles mentre que Jake va portar 6 globus i 4 boles al parc. Quantes boles van tenir en el parc l' Allan i el Jake? ;9.0
Allan ha portat 5 globus. Si Allan i Jake van portar un total de 6 globus al parc quants globus va portar Jake al parc? ;1.0
Allan va portar 2 globus al parc i després va comprar 3 més. Si Jake va portar 6 globus al parc quants globus més tenia en Jake que en Allan al parc? ;1.0
Cada dia, Ryan passa 6 hores aprenent anglès i 2 hores aprenent xinès. Quantes hores més dedica a aprendre anglès que xinès? ;4.0
Cada dia, Ryan passa 6 hores aprenent anglès i 7 hores aprenent xinès. Quantes hores més dedica a aprendre xinès que a aprendre anglès? ;1.0
Cada dia, Ryan passa 3 hores aprenent anglès i unes hores més aprenent xinès. Si passa un total de 4 hores aprenent anglès i xinès cada dia quantes hores passa aprenent xinès? ;1.0
Cada dia, Ryan passa 7 hores aprenent anglès i unes hores més aprenent xinès. Si passa 2 hores més aprenent anglès que xinès, quantes hores passa aprenent xinès? ;5.0
Cada dia, Ryan passa 5 hores aprenent xinès i unes hores més aprenent anglès. Si passa 2 hores més aprenent anglès que xinès, quantes hores passa aprenent anglès? ;7.0
Cada dia, Ryan passa 6 hores aprenent anglès i 7 hores aprenent xinès. Si aprèn durant 5 dies quantes hores passa aprenent anglès i xinès en total? ;65.0
Cada dia, Ryan passa 6 hores aprenent anglès i 5 hores aprenent xinès. Si aprèn durant 2 dies quantes hores passa aprenent anglès en total? ;12.0
Cada dia, Ryan passa 5 hores aprenent anglès i 4 hores aprenent xinès. Si aprèn durant 6 dies, quantes hores passa aprenent xinès en total? ;24.0
Cada dia, Ryan passa 4 hores aprenent anglès i 6 hores aprenent xinès. Si aprèn durant 86 dies, quantes hores passa aprenent anglès i xinès cada dia? ;10.0
Cada dia, Ryan passa 6 hores aprenent anglès 7 hores aprenent xinès i 3 hores aprenent espanyol. Quantes hores passa aprenent anglès, xinès i espanyol en total? ;16.0
Cada dia, Ryan passa 6 hores aprenent anglès 3 hores aprenent xinès i 58 hores aprenent espanyol. Quantes hores més dedica a aprendre anglès que xinès? ;3.0
Cada dia, Ryan passa 7 hores aprenent anglès 2 hores aprenent xinès i 4 hores aprenent espanyol. Quantes hores més dedica a aprendre anglès que a aprendre espanyol? ;3.0
Cada dia, Ryan passa 2 hores aprenent anglès 5 hores aprenent xinès i 4 hores aprenent espanyol. Quantes hores més dedica a aprendre xinès que a aprendre espanyol? ;1.0
Cada dia, Ryan passa un total de 3 hores aprenent anglès i xinès. Si passa 2 hores aprenent anglès cada dia, quantes hores passa aprenent xinès? ;1.0
Ryan aprèn anglès i xinès durant set dies. Cada dia passa 4 hores aprenent anglès i 5 hores aprenent xinès. Quantes hores passa aprenent anglès i xinès en total? ;63.0
Tiffany recollia bidons per a reciclar. El dilluns tenia 8 bosses de bidons. L' altre dia va trobar set bosses de llaunes. Quantes bosses més tenia el dilluns que no les que va trobar l'endemà? ;1.0
Tiffany recollia bidons per a reciclar. El dilluns tenia set bosses de bidons. L' altre dia va trobar 12 bosses de llaunes. Quantes bosses més va trobar al dia següent que les que tenia el dilluns? ;5.0
Tiffany recollia bidons per a reciclar. El dilluns tenia 4 bosses de bidons. L' altre dia va trobar més bosses de lattes. Si tenia un total de 6 bosses, quantes va trobar al dia següent? ;2.0
Tiffany recollia bidons per a reciclar. El dilluns tenia uns sacs de bidons. L' altre dia va trobar quatre bosses de llaunes. Si tenia un total de 8 bosses, quantes bosses tenia el dilluns? ;4.0
Tiffany recollia bidons per a reciclar. El dilluns tenia 10 bosses de bidons. Va trobar 3 bosses de lattes al dia següent i 7 bosses de lattes al dia següent. Quantes bosses tenia en total? ;20.0
Tiffany recollia bidons per a reciclar. El dilluns tenia 8 bosses de bidons. Va trobar 10 bosses de lattes al dia següent i 4 bosses de lattes al dia següent. Quantes bosses va trobar després del dilluns? ;14.0
Tiffany recollia bidons per a reciclar. El dilluns tenia 3 bosses de lattes. L' altre dia va trobar 7 bosses de llaunes i 44 bosses de ampolles. Quantes bosses de conserves tenia en total? ;10.0
17 perses vermelles i 16 verdes estan a la cistella. Quants més persucs vermells que verds hi ha al cistell? ;1.0
Hi ha 5 perses vermelles i 11 verdes a la cistella. Quants persucs verds hi ha més que els vermells? ;6.0
10 perses vermelles i unes més verdes estan a la cistella. Si hi ha un total de 15 pescaires a la cistella quants pescaires verds hi ha a la cistella? ;5.0
Hi ha tres perses vermelles i unes altres verdes a la cistella. Si hi ha 10 més persegudes verdes que persegudes vermelles a la cistella quantes persegudes verdes hi ha a la cistella? ;13.0
7 pessegues vermelles 15 persegudes grogues i 8 persegudes verdes estan a la cistella. Quants pessecs hi ha a la cistella? ;30.0
7 pessecs vermells, 71 persegus grocs i 8 verds estan a la cistella. Quants persucs verds hi ha més que els vermells? ;1.0
2 pessecs vermells 6 pessecs grocs i 14 pessecs verds estan a la cistella. Quants persucs verds hi ha més que els grocs al cistell? ;8.0
19 perses vermelles, 11 peresques grogues i 12 peresques verdes estan a la cistella. Quantes més persegudes vermelles que persegudes grogues hi ha al cistell? ;8.0
6 pesca vermells 90 pesca groga i 16 pesca verda estan a la cistella. Quants pessecs vermells i verds hi ha a la cistella? ;22.0
18 perses vermelles 14 perses grogues i 17 perses verdes estan a la cistella. Quants pessecs vermells i grocs hi ha a la cistella? ;32.0
5 pessecs vermells 14 persegus grocs i 6 persegus verds estan a la cistella. Quants pessecs verds i grocs hi ha a la cistella? ;20.0
Hi ha 65 cistelles de pesca. Cada cistella té 7 pesca vermells i 3 verdes. Quants pessecs hi ha en cada cistella? ;10.0
Hi ha 11 cistelles de pêssegs. Cada cistella té 10 pesca vermells i 18 pesca verdes. Quants pessecs hi ha en total a les cistelles? ;308.0
Hi ha sis cistelles de pesca. Cada cistella té 16 pesca vermells i 18 pesca verdes. Quants pessecs vermells hi ha en total a les cistelles? ;96.0
Hi ha set cistelles de pesca. Cada cistella té 10 pesca vermells i 2 verdes. Quants pessecs verds hi ha en total a les cistelles? ;14.0
Hi ha unes cistelles de pesca. Cada cistella té 4 pesca vermells i 3 verdes. Si hi ha un total de 7 pesca en totes les cistelles quantes cistelles de pesca hi ha? ;1.0
Hi ha dues cistelles de pesca. Cada cistella té 4 pesca vermells i unes poques més verdes. Si hi ha un total de 12 pesca en totes les cistelles quantes pesca verdes hi ha en cada cistella? ;2.0
Hi ha un total de 16 persigones en una cistella. Si hi ha 13 pêssegs vermells i uns quants més verds a la cistella. Quants pessecs verds hi ha a la cistella? ;3.0
Cada cistella de pesca té 19 pesca vermells i 4 verdes. Si hi ha 15 cistelles com a quantes persiges hi ha en total? ;345.0
Hi ha 10 perses distribuïdes de manera equitativa en cistelles. Si cada cistella té 4 pesca vermells i 6 verdes quantes cistelles de pesca hi ha? ;1.0
6 pesca verdes 60 pesca groga i 2 pesca vermella estan a la cistella. Quants persucs verds hi ha més que els vermells? ;4.0
Jerry tenia 4 figures d' acció en un estall de la seva habitació. Més tard va afegir algunes figures d' acció més a la plataforma. Si hi ha un total de 8 figures d'acció en el seu estall ara quantes figures d'acció va afegir a l' estall? ;4.0
Jerry tenia figures d' acció en un estall de la seva habitació. Més tard va afegir 7 figures d' acció més a la plataforma. Si hi ha un total de 10 figures d'acció en el seu estall ara quantes figures d'acció tenia inicialment en el estall? ;3.0
Jerry tenia 4 figures d' acció i 22 llibres en un estall de la seva habitació. Més tard va afegir 6 figures d' acció més a la plataforma. Quantes figures d' acció hi havia al seu estall en total? ;10.0
Jerry tenia 5 figures d' acció i 9 llibres en un estall de la seva habitació. Més tard va afegir 7 figures d' acció més a la plataforma. Quantes figures d' acció més que llibres hi havia al seu estall? ;3.0
Jerry tenia dues figures d' acció i deu llibres en un estall de la seva habitació. Més tard va afegir 4 figures d' acció més a la plataforma. Quants llibres més que figures d' acció hi havia al seu estall? ;4.0
Jerry tenia 8 figures d' acció i 9 llibres en un estall de la seva habitació. Més tard va afegir 10 llibres més a la estanteria. Quants llibres hi havia al seu estall en total? ;19.0
Jerry tenia set figures d' acció i dos llibres en un estall de la seva habitació. Més tard va afegir 4 llibres més a la estanteria. Quantes figures d' acció més que llibres hi havia al seu estall? ;1.0
Jerry tenia 5 figures d' acció i 2 llibres en un estall de la seva habitació. Més tard va afegir nou llibres més a la estanteria. Quants llibres més que figures d' acció hi havia al seu estall? ;6.0
Jerry tenia 8 figures d' acció en un estall de la seva habitació. Més tard va afegir 4 figures d' acció més a l' estall i va treure 5 velles. Quantes figures d' acció hi havia al seu estall en total? ;7.0
Jerry tenia 3 figures d' acció en un estall de la seva habitació. Més tard va afegir 4 figures d' acció més a l' estall i va treure algunes de les antigues. Si hi ha sis figures d' acció a la seva estantería, quantes figures d' acció va treure de la estantería? ;1.0
Jerry tenia set figures d' acció en un estall de la seva habitació. Més tard va afegir més figures d' acció a l' estall i va treure 10 de les antigues. Si hi ha 8 figures d'acció a la seva estantería ara quantes figures d'acció va afegir a la estantería? ;11.0
Jerry tenia figures d' acció en un estall de la seva habitació. Més tard va afegir dues figures d' acció més a l' estall i va treure set de les antigues. Si ara hi ha 10 figures d' acció a la seva estanteria, quantes figures d' acció tenia inicialment a la estanteria? ;15.0
Jerry tenia 9 figures d' acció en un estall de la seva habitació. Més tard va afegir 7 figures d' acció més a la plataforma. Si també té 10 llibres a l' estall, quantes figures d' acció més que llibres hi havia al seu estall? ;6.0
Jerry tenia 3 llibres i 4 figures d' acció en un estall de la seva habitació. Més tard va afegir dues figures d' acció més a la plataforma. Quantes figures d' acció més que llibres hi havia al seu estall? ;3.0
Jerry tenia set llibres i tres figures d' acció en un estall de la seva habitació. Més tard va afegir dues figures d' acció més a la plataforma. Quants llibres més que figures d' acció hi havia al seu estall? ;2.0
Dos ocells estaven asseguts a la tanca. uns ocells més es van unir a ells. Si hi ha un total de 6 ocells a la tanca ara quants ocells més s' havien arribat a seure a la tanca? ;4.0
Hi havia uns ocells asseguts a la tanca. Quatre ocells més es van unir a ells. Si hi ha un total de 5 ocells a la tanca ara quants ocells s' havien assegut a la tanca al principi? ;1.0
4 ocells i 46 cigonetes estaven asseguts a la tanca. Seix ocells més es van unir a ells. Quants ocells hi ha a la tanca? ;10.0
3 ocells i 2 cigonetes estaven asseguts a la tanca. 5 ocells més es van unir a ells. Quants ocells i cigonyes hi ha al recinte? ;10.0
3 ocells i 4 cigonetes estaven asseguts a la tanca. Dos ocells més es van unir a ells. Quants ocells més que cigonetes hi ha al recinte? ;1.0
Dos ocells i sis cigonetes estaven asseguts a la tanca. Van venir 3 ocells més. Quantes cigonyes més que ocells hi ha al recinte? ;1.0
4 ocells i 6 cigonetes estaven asseguts a la tanca. Dos cigonyes més es van unir a ells. Quantes cigonetes hi ha a la tanca? ;8.0
3 ocells i 4 cigonetes estaven asseguts a la tanca. Seix cigonyes més es van unir a elles. Quants ocells i cigonyes hi ha al recinte? ;13.0
6 ocells i 3 cigonetes estaven asseguts a la tanca. Dos cigonyes més es van unir a ells. Quants ocells més que cigonetes hi ha al recinte? ;1.0
4 ocells i 3 cigonetes estaven asseguts a la tanca. Seix cigonyes més es van unir a elles. Quantes cigonyes més que ocells hi ha al recinte? ;5.0
Sis ocells estaven asseguts a la tanca. 4 ocells més i 8 cigonetes més van venir a unir-se a ells. Quants ocells hi ha a la tanca? ;10.0
Dos ocells estaven asseguts a la tanca. 5 ocells més i 4 cigonetes més van venir a unir-se a ells. Quants ocells més que cigonetes hi ha al recinte? ;3.0
Hi havia tres ocells asseguts a la tanca. 2 ocells més i 6 cigonetes més van venir a unir-se a ells. Quantes cigonyes més que ocells hi ha al recinte? ;1.0
5 cigonetes i 3 ocells estaven asseguts a la tanca. Quatre ocells més es van unir a ells. Quants ocells més que cigonetes hi ha al recinte? ;2.0
6 cigonetes i 2 ocells estaven asseguts a la tanca. Van venir 3 ocells més. Quantes cigonyes més que ocells hi ha al recinte? ;1.0
Hi havia tres ocells asseguts a la tanca. Se n' van unir 6 cigonetes i 2 ocells més. Quantes cigonyes més que ocells hi ha al recinte? ;1.0
Un llibre té dos capítols. El primer capítol té 48 pàgines. El segon capítol té 11 pàgines. Quantes pàgines més té el primer capítol que el segon? ;37.0
Un llibre té dos capítols. El primer capítol té 37 pàgines. El segon capítol té 80 pàgines. Quantes pàgines més té el segon capítol que el primer? ;43.0
Un llibre té dos capítols. El primer capítol té 60 pàgines. Si el llibre té 93 pàgines, quantes pàgines té el segon capítol? ;33.0
Un llibre té dos capítols. El segon capítol té 36 pàgines. Si el llibre té un total de 67 pàgines, quantes pàgines té el primer capítol? ;31.0
Un llibre té 3 capítols. El primer capítol té 66 pàgines, el segon 35 i el tercer 24. Quantes pàgines té el llibre en total? ;125.0
Un llibre té 3 capítols. El primer capítol té 91 pàgines, el segon 23 i el tercer 25. Quantes pàgines més té el primer capítol que el segon? ;68.0
Un llibre té 3 capítols. El primer capítol té 35 pàgines, el segon 18 i el tercer 3. Quantes pàgines més té el segon capítol que el tercer capítol? ;15.0
Un llibre té 3 capítols. El primer capítol té 53 pàgines, el segon 75 i el tercer 21. Quantes pàgines més té el primer capítol que el tercer capítol? ;32.0
Un llibre té 31 capítols. Cada capítol té 61 pàgines. Quantes pàgines té el llibre en total? ;1891.0
Un llibre té 2 capítols de 23 pàgines. El primer capítol té 10 pàgines. Quantes pàgines té el primer capítol? ;13.0
Un llibre té 2 capítols de 81 pàgines. El segon capítol té 68 pàgines. Quantes pàgines té el segon capítol? ;13.0
62 camperols van anar a remar al matí. 39 camperols van anar a remar a la tarda. Quants més camperols van anar a remar al matí que a la tarda? ;23.0
52 camperols van anar a remar al matí. 61 camperols van anar a remar a la tarda. Quants més camperols van anar a remar a la tarda que al matí? ;9.0
15 camperols van anar a remar al matí. Alguns camperols van anar a remar a la tarda. Si un total de 32 camperols van anar a rem aquell dia quants camperols van anar a rem a la tarda? ;17.0
Alguns camperadors van anar a remar al matí mentre que 7 camperadors van anar a remar a la tarda. Si un total de 60 camperols van anar a rem aquell dia quants camperols van anar a rem al matí? ;53.0
36 camperadors van anar a remar al matí 13 camperadors van anar a remar a la tarda i 49 camperadors van anar a remar a la nit. Quants camperols van anar a remar en total? ;98.0
44 camperadors van anar a remar al matí, 39 camperadors van anar a remar a la tarda i 31 camperadors van anar a remar a la nit. Quants més camperols van anar a remar al matí que a la tarda? ;5.0
53 camperadors van anar a remar al matí, 48 camperadors van anar a remar a la tarda i 49 camperadors van anar a remar a la nit. Quants més camperols van remar al matí que a la nit? ;4.0
33 camperols van anar a remar al matí, 34 camperols van anar a remar a la tarda i 10 camperols van anar a remar a la nit. Quants més camperols van anar a remar a la tarda que a la nit? ;24.0
13 camperols van anar a remar i 59 camperols van anar a caminar al matí. 21 camperols van anar a remar a la tarda. Quants camperols van anar a remar en total? ;34.0
29 camperadors van anar a remar i 66 camperadors van anar a caminar al matí. 26 camperols van anar a remar a la tarda. Quants més camperols van anar a remar al matí que a la tarda? ;3.0
41 camperadors van anar a remar i 4 camperadors van anar a caminar al matí. 26 camperols van anar a remar a la tarda. Quants camperadors van anar a rem i a caminar en total? ;71.0
46 camperols van anar a remar en un dia. 43 acampats van anar a remar al matí i alguns més acampats van anar a remar a la tarda. Quants camperols van anar a remar a la tarda? ;3.0
Rachel va recollir 4 pomes del seu arbre. si l' arbre tenia 7 pomes inicialment. Quantes pomes hi ha encara a l' arbre? ;3.0
L' arbre de Rachel tenia 4 pomes inicialment. Va recollir unes pomes i ara queden dues pomes a l' arbre. Quantes pomes va recollir Rachel? ;2.0
Rachel va recollir 7 pomes madures del seu arbre. Ara l' arbre té 5 pomes encara en ell. Si 3 d' elles són madures i les altres són no madures quantes pomes no madures té l' arbre ara? ;2.0
Rachel va recollir dues pomes madures del seu arbre. Ara l' arbre té 7 pomes encara en ell. Si 6 d' elles són madures i les altres són no madures quantes pomes madures tenia l' arbre per començar? ;8.0
Rachel va recollir 6 pomes madures del seu arbre. Ara l' arbre té dues pomes madures i quatre no madures. Quantes pomes tenia l' arbre per començar? ;12.0
Rachel va recollir 3 pomes madures del seu arbre. Ara l' arbre té 2 pomes madures i 27 no madures. Quantes pomes madures tenia l' arbre per començar? ;5.0
Rachel va recollir 7 pomes del seu arbre. Després, van créixer dues pomes noves a l' arbre. Ara l' arbre té 6 pomes encara en ell. Quantes pomes tenia l' arbre per començar? ;11.0
L' arbre de la Rachel tenia dues pomes. Va recollir 4 pomes del seu arbre. Després, van créixer 3 pomes noves a l' arbre. Quantes pomes hi ha ara a l' arbre? ;1.0
Rachel té 52 pomers. Va recollir dues pomes d' un dels seus arbres. Ara l' arbre té 7 pomes encara en ell. Quantes pomes tenia l' arbre per començar? ;9.0
Rachel té 3 pomers. Va recollir 8 pomes de cada un dels seus arbres. Ara els arbres tenen un total de 9 pomes encara en ells. Quantes pomes hi havia en tots els arbres inicialment? ;33.0
La Rachel té 4 pomers. Va recollir 7 pomes de cada un dels seus arbres. Ara els arbres tenen un total de 29 pomes encara en ells. Quantes pomes va recollir Rachel en total? ;28.0
Ed tenia dues pèls més que en Doug. Doug va perdre algunes de les seves pèls al pati de jocs. Ara l' Ed té 19 pèls més que el Doug. Quantes pèls va perdre Doug? ;17.0
Ed tenia 10 pèls més que en Doug. Doug va perdre 11 de les seves pèls al pati de jocs. Si Ed tenia 45 pèls, quantes pèls més tenia que en Doug? ;21.0
Ed tenia sis pèls més que en Doug. Doug va perdre set de les seves pèls al pati de jocs. Si Ed tenia 22 pèls quantes pèls té ara en Doug? ;9.0
Ed tenia cinc boles més que en Doug. Doug va perdre 3 de les seves pèls al pati de jocs. Si Ed tenia 27 pèl·lules quantes pèl·lules tenia Doug inicialment? ;22.0
Ed tenia 24 pèls més que en Doug. Doug va perdre 27 de les seves pebres al pati de jocs mentre que Ed va trobar 9 més pebres. Quantes pèls més va tenir l' Ed que el Doug, llavors? ;60.0
Ed tenia 29 més boles que en Doug. Ed va perdre 17 de les seves pèls al pati de jocs. Quantes pèls més va tenir l' Ed que el Doug, llavors? ;12.0
Ed tenia 19 pèls més que en Doug. Ed va perdre algunes de les seves pèls al pati de jocs. Ara l' Ed té 8 pèls més que el Doug. Quantes pèls va perdre l' Ed? ;11.0
Ed tenia 30 pèls més que en Doug. Ed va perdre 21 de les seves pèls al pati de jocs. Si Ed tenia 91 pebrols quantes pebrols més tenia que en Doug llavors? ;9.0
Ed tenia 12 pèls més que en Doug. Ed va perdre 20 de les seves pèls al pati de jocs. Si Ed tenia 17 pebrols quantes pebrols té ara en Doug? ;5.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. Si 408 estudiants van suggerir afegir puré de patates mentre que 42 van suggerir afegir bacon al menú quants estudiants més van suggerir puré de patates que els que van suggerir bacon? ;366.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. Si 479 estudiants van suggerir afegir puré de patates mentre que 489 van suggerir afegir bacon al menú quants estudiants més van suggerir bacon que els que van suggerir puré de patates? ;10.0
A causa de la decisió, Sofia va demanar a 310 estudiants que suggerissin tipus específics d' aliments. 185 estudiants van suggerir afegir puré de patates mentre que altres van suggerir afegir bacon al menú. Quants estudiants van suggerir bacon? ;125.0
A causa de la decisió, Sofia va demanar a 288 estudiants que suggerissin tipus específics d' aliments. 264 estudiants van suggerir afegir toc i altres van suggerir afegir puré de patates al menú. Quants estudiants van suggerir puré de patates? ;24.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. 457 estudiants van suggerir afegir puré de patates mentre que altres van suggerir afegir bacon al menú. Si 63 estudiants més van suggerir afegir puré de patates que els que van suggerir toc, quants estudiants van suggerir toc? ;394.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. 182 estudiants van suggerir afegir puré de patates mentre que altres van suggerir afegir toc al menú. Si 166 estudiants més van suggerir afegir bacon que els que van suggerir puré de patates quants estudiants van suggerir bacon? ;348.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. Si 324 estudiants van suggerir afegir puré de patates 374 van suggerir afegir bacon al menú i 128 van suggerir afegir tomàquets quants estudiants van participar en la suggerència de nous aliments? ;826.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. Si 257 estudiants van suggerir afegir puré de patates 120 van suggerir afegir bacon al menú i 97 van suggerir afegir tomàquets quants estudiants més van suggerir puré de patates que els que van suggerir bacon? ;137.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. Si 144 estudiants van suggerir afegir puré de patates, 467 van suggerir afegir bacon al menú i 79 van suggerir afegir tomàquets, quants estudiants més van suggerir puré de patates que els que van suggerir tomàquets? ;65.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments. Si 228 estudiants van suggerir afegir puré de patates 337 van suggerir afegir bacon al menú i 23 van suggerir afegir tomàquets quants estudiants més van suggerir bacon que els que van suggerir tomàquets? ;314.0
A causa de la decisió, Sofia va demanar als estudiants que suggerissin tipus específics d' aliments d' un total de 66 opcions. Si 450 estudiants van suggerir afegir puré de patates 38 van suggerir afegir bacon al menú i la resta no van participar quants estudiants van participar en la suggerència de nous aliments? ;488.0
