m_query;response
ജൂലിയ തിങ്കളാഴ്ച 9 കുട്ടികളുമായി കളിച്ചു. ചൊവ്വാഴ്ച 7 കുട്ടികളും ബുധനാഴ്ച 96 കുട്ടികളും. ചൊവ്വാഴ്ച കളിച്ചതിലും എത്ര കുട്ടികളോടാണ് തിങ്കളാഴ്ച കളിച്ചത്? ;2.0
ജൂലിയ തിങ്കളാഴ്ച 14 കുട്ടികളുമായി കളിച്ചു. ചൊവ്വാഴ്ച 2 കുട്ടികളും ബുധനാഴ്ച 8 കുട്ടികളും. ബുധനാഴ്ച കളിച്ചതിലും എത്ര കുട്ടികളോടാണ് തിങ്കളാഴ്ച കളിച്ചത്? ;6.0
ജൂലിയ തിങ്കളാഴ്ച 8 കുട്ടികളുമായി കളിച്ചു 11 കുട്ടികളുമായി ചൊവ്വാഴ്ചയും ഒമ്പത് കുട്ടികളുമായി ബുധനാഴ്ചയും കളിച്ചു. ചൊവ്വാഴ്ച അവൾ കളിച്ച കുട്ടികളുടെ എണ്ണം ബുധനാഴ്ച കളിച്ച കുട്ടികളുടെ എണ്ണത്തേക്കാൾ എത്ര കൂടുതലാണ്? ;2.0
ജൂലിയ തിങ്കളാഴ്ച 15 കുട്ടികളുമായി കളിച്ചു. ചൊവ്വാഴ്ച 18 കുട്ടികളുമായി കളിച്ചു. ബുധനാഴ്ച 7 കുട്ടികളുമായി കളിച്ചു. ബുധനാഴ്ചകളേക്കാൾ എത്ര കുട്ടികളോടാണ് അവള് തിങ്കളാഴ്ചയും ചൊവ്വാഴ്ചയും കളിച്ചത്? ;26.0
ജൂലിയ തിങ്കളാഴ്ച 13 കുട്ടികളോടും ചൊവ്വാഴ്ച 10 കുട്ടികളോടും കൂടി കളിച്ചു. ബുധനാഴ്ച 15 കുട്ടികളുമായി അവര് കളിക്ക് പോയി. എത്ര കുട്ടികളോടാണ് അവൾ കളിച്ചത്? ;38.0
ജൂലിയ തിങ്കളാഴ്ച 7 കുട്ടികളുമായി കളിച്ചു, ചൊവ്വാഴ്ച 13 കുട്ടികളുമായി കളിച്ചു. ബുധനാഴ്ച 20 കുട്ടികളുമായി അവര് കളിചെയ്തു. എത്ര കുട്ടികളോടാണ് അവൾ കളിച്ചത്? ;20.0
ജൂലിയ തിങ്കളാഴ്ച 12 കുട്ടികളുമായി കളിച്ചു. ചൊവ്വാഴ്ച 14 കുട്ടികളുമായി അവൾ തഗ് കളിച്ചു. രണ്ടു ദിവസങ്ങളിലും 34 മണിക്കൂറോളം അവൾ തഗ് കളിച്ചു. എത്ര കുട്ടികളോടാണ് അവൾ കളിച്ചത്? ;26.0
ജൂലിയ തിങ്കളാഴ്ച 19 കുട്ടികളുമായി കളിച്ചു. ചൊവ്വാഴ്ച 18 കുട്ടികളുമായി അവൾ തഗ് കളിച്ചു. രണ്ടു ദിവസങ്ങളിലും 38 മണിക്കൂറോളം അവൾ തഗ് കളിച്ചു. ചൊവ്വാഴ്ച കളിച്ചതിലും എത്ര കുട്ടികളോടാണ് തിങ്കളാഴ്ച കളിച്ചത്? ;1.0
ജൂലിയ ചൊവ്വാഴ്ച അഞ്ചു കുട്ടികളുമായി കളിച്ചു. തിങ്കളാഴ്ച ആറു കുട്ടികളുമായി അവൾ തഗ് കളിച്ചിരുന്നു. ചൊവ്വാഴ്ച കളിച്ചതിലും എത്ര കുട്ടികളോടാണ് തിങ്കളാഴ്ച കളിച്ചത്? ;1.0
ജൂലിയ 18 കുട്ടികളുമായി കളിച്ചു. തിങ്കളാഴ്ച 4 കുട്ടികളുമായി കളിച്ചു, ചൊവ്വാഴ്ച കുറച്ചു കുട്ടികളുമായി കളിച്ചു. ചൊവ്വാഴ്ച എത്ര കുട്ടികളോടാണ് അവൾ കളിച്ചത്? ;14.0
ജൂലിയ ബുധനാഴ്ച നാലു കുട്ടികളുമായി കളിച്ചു. തിങ്കളാഴ്ച ആറു കുട്ടികളുമായും ചൊവ്വാഴ്ച 17 കുട്ടികളുമായും കളിച്ചു. ബുധനാഴ്ച കളിച്ചതിലും എത്ര കുട്ടികളോടാണ് തിങ്കളാഴ്ച കളിച്ചത്? ;2.0
ബോബി കുറച്ച് മധുരം തിന്നു. പിന്നെ 25 എണ്ണം കൂടി കഴിച്ചു. ആകെ 43 കഷ്ണം മധുരം കഴിച്ചാല് തുടക്കത്തില് എത്ര കഷ്ണം മധുരം കഴിച്ചു? ;18.0
ബോബി 28 കഷ്ണം മധുരം കഴിച്ചു. പിന്നെ 42 എണ്ണം കൂടി കഴിച്ചു. അവന് 63 ചോക്ലേറ്റ് കഷണങ്ങളും തിന്നു. ബോബി എത്ര കഷ്ണം മധുരം കഴിച്ചു? ;70.0
ബോബി 33 കഷ്ണം മധുരം കഴിച്ചു. പിന്നെ നാലെണ്ണം കൂടി കഴിച്ചു. അവന് 14 ചോക്ലേറ്റ് കഷണങ്ങളും കഴിച്ചു. ബോബി എത്ര കഷണങ്ങളായ മധുരവും ചോക്ലേറ്റും തിന്നു? ;51.0
ബോബി 38 കഷ്ണം മധുരം കഴിച്ചു. പിന്നെ 36 പേരെ കൂടി തിന്നു. അവന് 16 ചോക്ലേറ്റ് കഷണങ്ങളും കഴിച്ചു. ബോബി ചോക്ലേറ്റിനേക്കാൾ എത്ര കഷണങ്ങൾ കൂടുതലായി കഴിച്ചു? ;58.0
ബോബി 20 കഷ്ണം മധുരം കഴിച്ചു. അവന് 34 കഷ്ണം മധുരം കഴിച്ചു. പിന്നെ 18 എണ്ണം കൂടി കഴിച്ചു. ബോബി എത്ര കഷ്ണം മധുരം കഴിച്ചു? ;52.0
ബോബി 21 കഷ്ണം മധുരം കഴിച്ചു. അവന് 5 കഷ്ണം മധുരം കഴിച്ചു. പിന്നെ ഒമ്പത് കൂടി കഴിച്ചു. അവന് റെ കയ്യില് എത്ര കഷ്ണം മധുരം ബാക്കിയുണ്ട്? ;7.0
ബോബി 22 കഷ്ണം മധുരം കഴിച്ചു. അവന് കുറച്ച് കറി കഴിച്ചു. പിന്നെ അഞ്ചെണ്ണം കൂടി കഴിച്ചു. അവന് ഇപ്പോഴും 8 കഷ്ണം മധുരം ബാക്കിയുണ്ടെങ്കില്, തുടക്കത്തില് അവന് എത്ര കഷ്ണം മധുരം കഴിച്ചു? ;9.0
ബോബി 19 കഷ്ണം മധുരം കഴിച്ചു. അവന് 2 കഷ്ണം മധുരം കഴിച്ചു. അവന് റെ കയ്യില് എത്ര കഷ്ണം മധുരം ബാക്കിയുണ്ട്? ;17.0
ബോബി 32 കഷ്ണം മധുരം കഴിച്ചു. അവന് കുറച്ച് കറി കഴിച്ചു. അവന് 20 കഷ്ണം മധുരം ബാക്കിയുണ്ടെങ്കില് ബോബി എത്ര കഷ്ണം മധുരം കഴിച്ചു? ;12.0
ബോബി 17 കഷ്ണം മധുരം കഴിച്ചു. പിന്നെ 15 എണ്ണം കൂടി കഴിച്ചു. അവന് തുടക്കത്തില് 36 കഷ്ണം മധുരം ഉണ്ടായിരുന്നെങ്കില്, അവള് ക്ക് എത്ര കഷ്ണം മധുരം ബാക്കിയുണ്ട്? ;4.0
ബോബി 23 കഷ്ണം മധുരം കഴിച്ചു. അവന് ആദ്യം 30 കഷ്ണം മധുരം ഉണ്ടായിരുന്നെങ്കില്, അവള് ക്ക് എത്ര കഷ്ണം മധുരം ബാക്കിയുണ്ട്? ;7.0
അലന് 5 ബലൂണുകളും ജെയ്ക്ക് 3 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. ജെയ്ക്കിനെക്കാൾ എത്ര ബലൂണുകളാ അലന് പാർക്കിൽ ഉണ്ടായിരുന്നെ? ;2.0
അലന് 2 ബലൂണുകളും ജെയ്ക്ക് 3 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. ജെയ്ക്കിന് പാർക്കിൽ അലനെക്കാളും എത്ര ബലൂണുകൾ കൂടുതലുണ്ട്? ;1.0
അലനും ജെയ്ക്കും 3 ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലന് 2 ബലൂണുകള് കൊണ്ടുവന്നാല് ജെയ്ക്ക് എത്ര ബലൂണുകള് പാർക്കിലേക്കു കൊണ്ടുവന്നു? ;1.0
ജേക്ക് 6 ബലൂണുകള് പാർക്കിലേക്കു കൊണ്ടുവന്നു. ജേക്ക് അലന് കൊണ്ടുവന്ന ബലൂണുകളുടെ എണ്ണത്തേക്കാൾ 4 ബലൂണുകള് കൂടുതലാണ് കൊണ്ടുവന്നതെങ്കില്, അലന് എത്ര ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടുവന്നു? ;2.0
അലന് 5 ബലൂണുകള് പാർക്കിലേക്കു കൊണ്ടുവന്നു. ജേക്ക് ആറു ബലൂണുകള് കൂടുതല് കൊണ്ടുവന്നിട്ടുണ്ടെങ്കില്, അല്ലന് കൊണ്ടുവന്ന ബലൂണുകളുടെ എണ്ണത്തെക്കാള് കൂടുതല് ജേക്ക് എത്ര ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടുവന്നു? ;11.0
അലന് 3 ബലൂണുകളും ജെയ്ക്ക് 5 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലന് പിന്നെ പാർക്കിൽ നിന്നും രണ്ടു ബലൂണുകള് കൂടി വാങ്ങി. അലന്, ജെയ്ക്ക് എന്നിവര് ക്ക് എത്ര ബലൂണുകള് പാർക്കിലുണ്ടായിരുന്നു? ;10.0
അലന് 2 ബലൂണുകളും ജെയ്ക്ക് 4 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലന് പിന്നെ പാർക്കിൽ നിന്ന് 3 ബലൂണുകള് കൂടി വാങ്ങി. ജെയ്ക്കിനെക്കാൾ എത്ര ബലൂണുകളാ അലന് പാർക്കിൽ ഉണ്ടായിരുന്നെ? ;1.0
അലന് 2 ബലൂണുകളും ജെയ്ക്ക് 6 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലന് പിന്നെ പാർക്കിൽ നിന്ന് 3 ബലൂണുകള് കൂടി വാങ്ങി. ജെയ്ക്കിന് പാർക്കിൽ അലനെക്കാളും എത്ര ബലൂണുകൾ കൂടുതലുണ്ട്? ;1.0
അലന് 5 ബലൂണുകളും ജെയ്ക്ക് 4 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലന് പിന്നെ പാർക്കിൽ നിന്ന് 3 ബലൂണുകള് കൂടി വാങ്ങി. എത്ര ബലൂണുകളാ അലന് പാർക്കിലേക്ക് കൊണ്ടു വന്നത്? ;8.0
അലന് 6 ബലൂണുകളും ജെയ്ക്ക് 2 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. ജേക്ക് പിന്നെ പാർക്കിൽ നിന്നും 3 ബലൂണുകള് കൂടി വാങ്ങി. ജെയ്ക്കിനെക്കാൾ എത്ര ബലൂണുകളാ അലന് പാർക്കിൽ ഉണ്ടായിരുന്നെ? ;1.0
അലന് 6 ബലൂണുകളും ജെയ്ക്ക് 3 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. ജേക്ക് പിന്നെ പാർക്കിൽ നിന്നും 4 ബലൂണുകള് കൂടി വാങ്ങി. ജെയ്ക്കിന് പാർക്കിൽ അലനെക്കാളും എത്ര ബലൂണുകൾ കൂടുതലുണ്ട്? ;1.0
അലന് 5 ബലൂണുകളും ജെയ്ക്ക് 6 ബലൂണുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. ജേക്ക് പിന്നെ പാർക്കിൽ നിന്നും 3 ബലൂണുകള് കൂടി വാങ്ങി. ജേക്ക് എത്ര ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടു വന്നു? ;9.0
അലന് 3 ബലൂണുകളും 20 ബോളുകളും കൊണ്ടുവന്നു ജേക്ക് 5 ബലൂണുകളും 59 ബോളുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലന്, ജെയ്ക്ക് എന്നിവര് ക്ക് എത്ര ബലൂണുകള് പാർക്കിലുണ്ടായിരുന്നു? ;8.0
അലന് 7 ബലൂണുകളും 5 ബോളുകളും കൊണ്ടുവന്നു ജേക്ക് 6 ബലൂണുകളും 4 ബോളുകളും പാർക്കിലേക്ക് കൊണ്ടുവന്നു. അലനും ജെയ്ക്കും പാർക്കിൽ എത്ര പന്തില് പോയി? ;9.0
അലന് അഞ്ചു ബലൂണുകള് കൊണ്ടുവന്നു. അലനും ജെയ്ക്കും ആകെ 6 ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടുവന്നിട്ടുണ്ടെങ്കില് ജെയ്ക്ക് എത്ര ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടുവന്നു? ;1.0
അലന് 2 ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടു വന്നു, പിന്നെ അവിടെ നിന്ന് 3 ബലൂണുകള് കൂടി വാങ്ങി. ജേക്ക് 6 ബലൂണുകള് പാർക്കിലേക്ക് കൊണ്ടുവന്നിരുന്നുവെങ്കില്, പാർക്കിലെ അലന് - നെക്കാളും എത്ര ബലൂണുകള് ജെയ്ക്കിനുണ്ടായിരുന്നു? ;1.0
ഓരോ ദിവസവും റയന് 6 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 2 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. ഇംഗ്ലീഷ് പഠിക്കുന്നതിലും ചൈനീസ് പഠിക്കുന്നതിലും എത്ര മണിക്കൂർ കൂടുതലാണ് അദ്ദേഹം ചെലവഴിക്കുന്നത്? ;4.0
ഓരോ ദിവസവും റയന് 6 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 7 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. ഇംഗ്ലീഷ് പഠിക്കുന്നതിനേക്കാൾ എത്ര മണിക്കൂർ കൂടുതലാണ് അദ്ദേഹം ചൈനീസ് പഠിക്കുന്നതിനു ചെലവഴിക്കുന്നത്? ;1.0
ഓരോ ദിവസവും റയന് 3 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു, പിന്നെ കുറച്ചു മണിക്കൂർ കൂടി ചൈനീസ് പഠിക്കുന്നു. അവന് ദിവസവും ഇംഗ്ലീഷും ചൈനീസും പഠിക്കാൻ ആകെ 4 മണിക്കൂർ ചിലവഴിക്കുന്നുണ്ടെങ്കില്, അവന് എത്ര മണിക്കൂർ ചൈനീസും പഠിക്കാനായി ചിലവഴിക്കുന്നുണ്ട്? ;1.0
ഓരോ ദിവസവും റയന് 7 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു, പിന്നെ കുറച്ചു മണിക്കൂർ കൂടി ചൈനീസ് പഠിക്കുന്നു. ഇംഗ്ലിഷ് പഠിക്കുന്നതില് ചൈനീസ് പഠിക്കുന്നതില് നിന്നും 2 മണിക്കൂര് കൂടുതല് ചെലവഴിക്കുന്നുണ്ടെങ്കില്, ചൈനീസ് പഠിക്കുന്നതില് എത്ര മണിക്കൂര് ചെലവഴിക്കുന്നു? ;5.0
ഓരോ ദിവസവും റയന് 5 മണിക്കൂർ ചൈനീസ് പഠിക്കുന്നു, പിന്നെ കുറച്ചു മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു. ഇംഗ്ലിഷ് പഠിക്കുന്നതില് ചൈനീസ് പഠിക്കുന്നതില് നിന്നും 2 മണിക്കൂര് കൂടുതല് ചിലവഴിക്കുന്നുണ്ടെങ്കില്, ഇംഗ്ലീഷ് പഠിക്കുന്നതില് എത്ര മണിക്കൂര് ചെലവഴിക്കും? ;7.0
ഓരോ ദിവസവും റയന് 6 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 7 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. അഞ്ചു ദിവസം പഠിച്ചാല്, ഇംഗ്ലീഷും ചൈനീസും പഠിക്കാന് എത്ര മണിക്കൂർ ചെലവഴിക്കും? ;65.0
ഓരോ ദിവസവും റയന് 6 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 5 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. രണ്ടു ദിവസം പഠിച്ചാല്, ഇംഗ്ലീഷ് പഠിക്കാന് എത്ര മണിക്കൂർ ചെലവഴിക്കും? ;12.0
ഓരോ ദിവസവും റയന് 5 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 4 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. അവന് 6 ദിവസം പഠിച്ചാല്, അവന് എത്ര മണിക്കൂർ ചൈനീസ് പഠിക്കാന് ചെലവഴിക്കും? ;24.0
ഓരോ ദിവസവും റയന് 4 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 6 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. അവന് 86 ദിവസം പഠിക്കുന്നുണ്ടെങ്കില്, അവന് ദിവസവും ഇംഗ്ലീഷും ചൈനീസ് ഭാഷയും പഠിക്കാന് എത്ര മണിക്കൂർ ചിലവഴിക്കുന്നു? ;10.0
ഓരോ ദിവസവും റയന് 6 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു 7 മണിക്കൂർ ചൈനീസ് പഠിക്കുന്നു 3 മണിക്കൂർ സ്പാനിഷ് പഠിക്കുന്നു ഇംഗ്ലീഷ്, ചൈനീസ്, സ്പാനിഷ് പഠിക്കാൻ എത്ര മണിക്കൂർ ചെലവഴിച്ചു? ;16.0
ഓരോ ദിവസവും റയന് 6 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു 3 മണിക്കൂർ ചൈനീസ് പഠിക്കുന്നു 58 മണിക്കൂർ സ്പാനിഷ് പഠിക്കുന്നു ഇംഗ്ലീഷ് പഠിക്കുന്നതിലും ചൈനീസ് പഠിക്കുന്നതിലും എത്ര മണിക്കൂർ കൂടുതലാണ് അദ്ദേഹം ചെലവഴിക്കുന്നത്? ;3.0
ഓരോ ദിവസവും റയന് 7 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു 2 മണിക്കൂർ ചൈനീസ് പഠിക്കുന്നു 4 മണിക്കൂർ സ്പാനിഷ് പഠിക്കുന്നു ഇംഗ്ലീഷ് പഠിക്കുന്നതിലും എത്ര മണിക്കൂർ കൂടുതലാണ് സ്പാനിഷ് പഠിക്കുന്നതിലും ചെലവഴിക്കുന്നത്? ;3.0
ഓരോ ദിവസവും റയന് 2 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നു 5 മണിക്കൂർ ചൈനീസ് പഠിക്കുന്നു 4 മണിക്കൂർ സ്പാനിഷ് പഠിക്കുന്നു സ്പാനിഷ് പഠിക്കുന്നതിനേക്കാൾ എത്ര മണിക്കൂർ കൂടുതലാണ് അദ്ദേഹം ചൈനീസ് പഠിക്കുന്നതിനു ചെലവഴിക്കുന്നത്? ;1.0
ഓരോ ദിവസവും റയന് ഇംഗ്ലീഷും ചൈനീസും പഠിക്കാന് 3 മണിക്കൂര് ചെലവഴിക്കുന്നു. അവന് ദിവസവും 2 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കുന്നുണ്ടെങ്കില്, അവന് എത്ര മണിക്കൂർ ചൈനീസ് പഠിക്കുന്നുണ്ടാവും? ;1.0
റയന് ഏഴു ദിവസം ഇംഗ്ലീഷും ചൈനീസ് ഭാഷയും പഠിക്കുന്നു. എല്ലാ ദിവസവും അവന് 4 മണിക്കൂർ ഇംഗ്ലീഷ് പഠിക്കാനും 5 മണിക്കൂർ ചൈനീസ് പഠിക്കാനും ചിലവഴിക്കുന്നു. ഇംഗ്ലീഷും ചൈനീസും പഠിക്കാൻ എത്ര മണിക്കൂർ ചെലവഴിച്ചു? ;63.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവൾക്ക് 8 ബാഗ് കാൻ ഉണ്ടായിരുന്നു. അടുത്ത ദിവസം അവൾ 7 ബാഗ് കാൻസ് കൂടി കണ്ടെത്തി. തിങ്കളാഴ്ച അവളുടെ കൈയ്യില് ഉണ്ടായിരുന്ന ബാഗ് അടുത്ത ദിവസം കണ്ടതിനേക്കാൾ എത്രയോ കൂടുതലായിരുന്നു? ;1.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവൾക്ക് 7 ബാഗ് കാൻ ഉണ്ടായിരുന്നു. അടുത്ത ദിവസം 12 ബാഗ് കാൻസ് കൂടി കിട്ടി. തിങ്കളാഴ്ച ഉണ്ടായിരുന്നതിനേക്കാൾ എത്ര ബാഗ് അടുത്ത ദിവസം അവൾ കണ്ടെത്തി? ;5.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവൾക്ക് 4 ബാഗ് കാൻ ഉണ്ടായിരുന്നു. പിറ്റേന്ന് അവൾ കണ്ടത് ഒരു ബാഗ് കാൻസ്. അവളുടെ കയ്യില് ആകെ ആറു ബാഗ് ഉണ്ടായിരുന്നെങ്കില് അടുത്ത ദിവസം എത്ര ബാഗ് കണ്ടെത്തി? ;2.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവള് ക്ക് കുറച്ച് കാൻ ബാഗ് ഉണ്ടായിരുന്നു. അടുത്ത ദിവസം അവൾ 4 ബാഗ് കാൻസ് കൂടി കണ്ടെത്തി. അവളുടെ കയ്യില് ആകെ എട്ടു ബാഗ് ഉണ്ടായിരുന്നെങ്കില് തിങ്കളാഴ്ച എത്ര ബാഗ് ഉണ്ടായിരുന്നു? ;4.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവൾക്ക് 10 ബാഗ് കാൻ ഉണ്ടായിരുന്നു. അടുത്ത ദിവസം 3 ബാഗ് കാൻ കണ്ടെത്തി, അതിന് ശേഷം 7 ബാഗ് കാൻ. അവളുടെ കയ്യില് ആകെ എത്ര ബാഗ് ഉണ്ടായിരുന്നു? ;20.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവൾക്ക് 8 ബാഗ് കാൻ ഉണ്ടായിരുന്നു. അടുത്ത ദിവസം 10 ബാഗ് കാൻ കണ്ടെത്തി, അതിന് ശേഷം 4 ബാഗ് കാൻ. തിങ്കളാഴ്ച ശേഷം എത്ര ബാഗ് അവൾ കണ്ടെത്തി? ;14.0
ടിഫാനി റീസൈക്കിളിനായി കാൻ ശേഖരിച്ചു കൊണ്ടിരിക്കുകയായിരുന്നു. തിങ്കളാഴ്ച അവൾക്ക് 3 ബാഗ് കാൻ ഉണ്ടായിരുന്നു. അടുത്ത ദിവസം അവൾ 7 ബാഗ് കാൻസും 44 ബാഗ് കുപ്പികളും കൂടി കണ്ടെത്തി. എത്ര ബാഗ് കാൻസ് അവൾക്കുണ്ടായിരുന്നു? ;10.0
17 ചുവന്ന പീച്ചകളും 16 പച്ച പീച്ചകളും കൊട്ടയിലുണ്ട്. എത്ര ചുവന്ന പീച്ചകൾ പച്ച പീച്ചകളേക്കാൾ കൂടുതലാണ്? ;1.0
5 ചുവന്ന പീച്ചകളും 11 പച്ച പീച്ചകളും കൊട്ടയിലുണ്ട്. ചുവന്ന പീച്ചകളേക്കാൾ എത്ര പച്ച പീച്ചകളാണ് ഈ കൊട്ടയിലുള്ളത്? ;6.0
