m_query;response
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 9 ຄົນໃນວັນຈັນ 7 ຄົນໃນວັນອັງຄານ ແລະ 96 ຄົນໃນວັນພຸດ ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນກັບໃນວັນຈັນ ກ່ວາໃນວັນອັງຄານ? ;2.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 14 ຄົນໃນວັນຈັນ 2 ຄົນໃນວັນອັງຄານ ແລະ 8 ຄົນໃນວັນພຸດ ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນກັບໃນວັນຈັນ ກ່ວາໃນວັນພຸດ? ;6.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 8 ຄົນໃນວັນຈັນ 11 ຄົນໃນວັນອັງຄານ ແລະ 9 ຄົນໃນວັນພຸດ ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນໃນວັນອັງຄານ ກ່ວາໃນວັນພຸດ? ;2.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 15 ຄົນ ໃນວັນຈັນ 18 ຄົນ ໃນວັນອັງຄານ ແລະ 7 ຄົນ ໃນວັນພຸດ ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນກັບ ໃນວັນຈັນ ແລະ ວັນອັງຄານ ກ່ວາວັນພຸດ? ;26.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 13 ຄົນໃນວັນຈັນ ແລະ 10 ຄົນໃນວັນອັງຄານ ນາງໄດ້ຫຼິ້ນບັດກັບເດັກນ້ອຍ 15 ຄົນໃນວັນພຸດ. ລາວໄດ້ຫຼິ້ນກັບເດັກນ້ອຍຫຼາຍຄົນແລ້ວບໍ? ;38.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 7 ຄົນໃນວັນຈັນ ແລະ 13 ຄົນໃນວັນອັງຄານ ນາງໄດ້ຫຼິ້ນບັດກັບເດັກນ້ອຍ 20 ຄົນໃນວັນພຸດ. ມີເດັກນ້ອຍຫຼາຍຄົນທີ່ນາງໄດ້ຫຼິ້ນ tag ກັບທັງຫມົດ? ;20.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 12 ຄົນ ໃນວັນຈັນວານນີ້ ນາງໄດ້ຫຼິ້ນ tag ກັບເດັກນ້ອຍ 14 ຄົນໃນວັນອັງຄານ. ນາງໄດ້ໃຊ້ເວລາ 34 ຊົ່ວໂມງໃນການຫຼິ້ນກິລາແຊກຊ້ອນໃນທັງສອງມື້. ລາວໄດ້ຫຼິ້ນກັບເດັກນ້ອຍຫຼາຍຄົນແລ້ວບໍ? ;26.0
ຈູລີຢາໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 19 ຄົນ ໃນວັນຈັນວານນີ້ ນາງໄດ້ຫຼິ້ນ tag ກັບ 18 ເດັກນ້ອຍໃນວັນອັງຄານ. ນາງໄດ້ໃຊ້ເວລາທັງຫມົດ 38 ຊົ່ວໂມງໃນການຫຼິ້ນ tag ໃນທັງສອງມື້. ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນກັບໃນວັນຈັນ ກ່ວາໃນວັນອັງຄານ? ;1.0
Julia ຫຼິ້ນ Tag ກັບ 5 ເດັກ ນ້ອຍ ໃນ ວັນ ອັງຄານ. ນາງໄດ້ຫລິ້ນ tag ກັບ 6 ເດັກນ້ອຍໃນວັນຈັນ. ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນກັບໃນວັນຈັນ ກ່ວາໃນວັນອັງຄານ? ;1.0
Julia ຫຼິ້ນ Tag ກັບ 18 ເດັກ ນ້ອຍ ທັງ ຫມົດ. ນາງໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 4 ຄົນໃນວັນຈັນ ແລະຍັງມີເດັກນ້ອຍອີກໃນວັນອັງຄານ ນາງໄດ້ຫຼິ້ນກັບເດັກນ້ອຍຫຼາຍຄົນໃນວັນອັງຄານວານນີ້? ;14.0
Julia ຫຼິ້ນ tag ກັບ 4 ເດັກນ້ອຍໃນວັນພຸດ. ນາງໄດ້ຫຼິ້ນກັບເດັກນ້ອຍ 6 ຄົນໃນວັນຈັນ ແລະ 17 ຄົນໃນວັນອັງຄານ. ມີເດັກນ້ອຍຫຼາຍປານໃດທີ່ນາງໄດ້ຫລິ້ນກັບໃນວັນຈັນ ກ່ວາໃນວັນພຸດ? ;2.0
Bobby ໄດ້ກິນເຂົ້າຫນົມບາງຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 25 ໂຕ ຖ້າລາວໄດ້ກິນເຂົ້າຫນົມ 43 ຊິ້ນແລ້ວ ໃນຕອນເລີ່ມຕົ້ນລາວໄດ້ກິນເຂົ້າຫນົມເທົ່າໃດ? ;18.0
Bobby ໄດ້ກິນເຂົ້າຫນົມ 28 ຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 42 ໂຕ ລາວຍັງໄດ້ກິນຊັອກໂກແລັດ 63 ຊິ້ນ Bobby ກິນເຂົ້າຫນົມຫວານໄດ້ຈັກຊິ້ນ? ;70.0
Bobby ໄດ້ກິນເຂົ້າຫນົມ 33 ຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 4 ໂຕ ລາວຍັງໄດ້ກິນຊັອກໂກແລັດ 14 ຊິ້ນ Bobby ໄດ້ກິນເຂົ້າຫນົມແລະຊັອກໂກແລັດທັງຫມົດເທົ່າໃດ? ;51.0
Bobby ໄດ້ກິນເຂົ້າຫນົມ 38 ຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 36 ໂຕ ລາວຍັງໄດ້ກິນຊັອກໂກແລັດ 16 ຊິ້ນ Bobby ກິນເຂົ້າຫນົມຫຼາຍເທົ່າໃດ ກ່ວາຊັອກໂກແລັດ? ;58.0
Bobby ມີ 20 ຊິ້ນຂອງ candy. ລາວໄດ້ກິນເຂົ້າຫນົມຫວານ 34 ຊິ້ນ ແລ້ວລາວກໍໄດ້ກິນອີກ 18 ໂຕ Bobby ກິນເຂົ້າຫນົມຫວານໄດ້ຈັກຊິ້ນ? ;52.0
Bobby ມີ 21 ຊິ້ນຂອງ candy. ລາວໄດ້ກິນເຂົ້າຫນົມ 5 ຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 9 ໂຕ ລາວຍັງມີຫວານອີກເທົ່າໃດ? ;7.0
Bobby ມີ 22 ຊິ້ນຂອງ candy. ລາວໄດ້ກິນເຂົ້າຫນົມບາງຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 5 ໂຕ ຖ້າລາວຍັງມີ 8 ຊິ້ນຂອງແຊບເຟີ້ຢູ່ລາວໄດ້ກິນແຊບເຟີ້ເທົ່າໃດໃນຕອນເລີ່ມຕົ້ນ? ;9.0
Bobby ມີ 19 ຊິ້ນຂອງ candy. ລາວໄດ້ກິນເຂົ້າຫນົມ 2 ຊິ້ນ. ລາວຍັງມີຫວານອີກເທົ່າໃດ? ;17.0
Bobby ມີ 32 ຊິ້ນຂອງ candy. ລາວໄດ້ກິນເຂົ້າຫນົມບາງຊິ້ນ. ຖ້າລາວມີ 20 ຊິ້ນຂອງແຊບຊີຢູ່ອີກຈັກຊິ້ນຂອງແຊບຊີທີ່ໂບບີກິນ? ;12.0
Bobby ໄດ້ກິນເຂົ້າຫນົມຫວານ 17 ຊິ້ນ. ແລ້ວລາວກໍໄດ້ກິນອີກ 15 ໂຕ ຖ້າລາວມີ 36 ຊິ້ນຂອງແຊບເບີ ໃນເບື້ອງຕົ້ນ ລາວຍັງມີອີກຈັກຊິ້ນຂອງແຊບເບີຢູ່? ;4.0
Bobby ໄດ້ກິນເຂົ້າຫນົມ 23 ຊິ້ນ. ຖ້າລາວມີແຊບ 30 ຊິ້ນໃນເບື້ອງຕົ້ນ ລາວຍັງມີແຊບອີກເທົ່າໃດ? ;7.0
Allan ໄດ້ນໍາເອົາ 5 ບາລູນ ແລະ Jake ໄດ້ນໍາເອົາ 3 ບາລູນໄປຍັງສວນສາທາລະນະ. Allan ມີບານຫຼາຍເທົ່າໃດກວ່າ Jake ໃນສວນສາທາລະນະ? ;2.0
Allan ນໍາເອົາ 2 ບາລູນ ແລະ Jake ນໍາເອົາ 3 ບາລູນໄປຍັງສວນສາທາລະນະ. Jake ມີບານຫຼາຍເທົ່າໃດກວ່າ Allan ໃນສວນສາທາລະນະ? ;1.0
Allan ແລະ Jake ໄດ້ນໍາເອົາ 3 ບາລູນໄປຍັງສວນສາທາລະນະ. ຖ້າວ່າ Allan ເອົາ 2 ບາລູນ ມາ Jake ເອົາໄປສວນກ້ວຍຈັກບາລູນ? ;1.0
Jake ໄດ້ນໍາເອົາ 6 ບາລູນໄປຍັງສວນສາທາລະນະ. ຖ້າວ່າ Jake ໄດ້ນໍາເອົາ 4 ບາລູນ ຫຼາຍກວ່າຈໍານວນບາລູນທີ່ Allan ໄດ້ນໍາມາແລ້ວ ບາລູນຈໍານວນເທົ່າໃດທີ່ Allan ໄດ້ນໍາມາສູ່ສວນສາທາລະນະ? ;2.0
Allan ໄດ້ນໍາເອົາ balloons 5 ໄປສວນສາທາລະນະ. ຖ້າວ່າ Jake ໄດ້ນໍາເອົາ 6 ບາລູນ ຫຼາຍກວ່າຈໍານວນບາລູນທີ່ Allan ໄດ້ນໍາມາ Jake ໄດ້ນໍາເອົາຫຼາຍປານໃດໄປທີ່ສວນສາທາລະນະ? ;11.0
Allan ນໍາເອົາ 3 ບາລູນ ແລະ Jake ນໍາເອົາ 5 ບາລູນໄປສວນສາທາລະນະ. Allan ຫຼັງຈາກນັ້ນໄດ້ຊື້ 2 ບາລູນເພີ່ມເຕີມໃນສວນສາທາລະນະ. Allan ແລະ Jake ມີບານຫຼາຍປານໃດໃນສວນສາທາລະນະ? ;10.0
Allan ນໍາເອົາ 2 ບາລູນ ແລະ Jake ນໍາເອົາ 4 ບາລູນໄປຍັງສວນສາທາລະນະ. ແລ້ວ Allan ກໍໄດ້ຊື້ ບາລູນ 3 ຫນ່ວຍ ຢູ່ສວນສາທາລະນະ Allan ມີບານຫຼາຍເທົ່າໃດກວ່າ Jake ໃນສວນສາທາລະນະ? ;1.0
Allan ນໍາເອົາ 2 ບາລູນ ແລະ Jake ນໍາເອົາ 6 ບາລູນໄປຍັງສວນສາທາລະນະ. ແລ້ວ Allan ກໍໄດ້ຊື້ ບາລູນ 3 ຫນ່ວຍ ຢູ່ສວນສາທາລະນະ Jake ມີບານຫຼາຍເທົ່າໃດກວ່າ Allan ໃນສວນສາທາລະນະ? ;1.0
Allan ໄດ້ນໍາເອົາ 5 ບາລູນ ແລະ Jake ໄດ້ນໍາເອົາ 4 ບາລູນໄປຍັງສວນສາທາລະນະ. ແລ້ວ Allan ກໍໄດ້ຊື້ ບາລູນ 3 ຫນ່ວຍ ຢູ່ສວນສາທາລະນະ Allan ເອົາ Balloons ໄປສວນກ້ວຍຫຼາຍປານໃດ? ;8.0
Allan ໄດ້ນໍາເອົາ 6 ບາລູນ ແລະ Jake ໄດ້ນໍາເອົາ 2 ບາລູນໄປຍັງສວນສາທາລະນະ. ຈາກນັ້ນ ເຈຄກໍໄດ້ຊື້ ບາລູນອີກ 3 ຫນ່ວຍ ຢູ່ສວນສາທາລະນະ Allan ມີບານຫຼາຍເທົ່າໃດກວ່າ Jake ໃນສວນສາທາລະນະ? ;1.0
Allan ໄດ້ນໍາເອົາ 6 ບາລູນ ແລະ Jake ໄດ້ນໍາເອົາ 3 ບາລູນໄປຍັງສວນສາທາລະນະ. ຈາກນັ້ນ ເຈຄກໍໄດ້ຊື້ ບາລູນອີກ 4 ບາລູນ ຢູ່ສວນສາທາລະນະ Jake ມີບານຫຼາຍເທົ່າໃດກວ່າ Allan ໃນສວນສາທາລະນະ? ;1.0
Allan ໄດ້ນໍາເອົາ 5 ບາລູນ ແລະ Jake ໄດ້ນໍາເອົາ 6 ບາລູນໄປຍັງສວນສາທາລະນະ. ຈາກນັ້ນ ເຈຄກໍໄດ້ຊື້ ບາລູນອີກ 3 ຫນ່ວຍ ຢູ່ສວນສາທາລະນະ ເຈຄ ເອົາບາລູນໄປສວນກ້ວຍຫຼາຍປານໃດ? ;9.0
Allan ໄດ້ນໍາເອົາ 3 ບາລູນ ແລະ 20 ບານ ໃນຂະນະທີ່ Jake ໄດ້ນໍາເອົາ 5 ບາລູນ ແລະ 59 ບານໄປສູ່ສວນສາທາລະນະ. Allan ແລະ Jake ມີບານຫຼາຍປານໃດໃນສວນສາທາລະນະ? ;8.0
Allan ໄດ້ນໍາເອົາ 7 ບາລູນ ແລະ 5 ບານ ໃນຂະນະທີ່ Jake ໄດ້ນໍາເອົາ 6 ບາລູນ ແລະ 4 ບານໄປຍັງສວນສາທາລະນະ. Allan ແລະ Jake ມີບານຫຼາຍປານໃດໃນສວນສາທາລະນະ? ;9.0
Allan ໄດ້ນໍາເອົາ 5 ບາລູນມາ. ຖ້າວ່າ Allan ແລະ Jake ໄດ້ນໍາເອົາ 6 ບາລູນໄປສວນສາທາລະນະ ແລ້ວ Jake ໄດ້ນໍາເອົາ ບາລູນໄປສວນສາທາລະນະເທົ່າໃດ? ;1.0
Allan ໄດ້ນໍາເອົາ 2 ບາລູນໄປຍັງສວນສາທາລະນະ ແລະຫຼັງຈາກນັ້ນໄດ້ຊື້ອີກ 3 ບາລູນຢູ່ບ່ອນນັ້ນ. ຖ້າວ່າເຈຄເອົາ 6 ບາລູນໄປໃສ່ສວນກ້ວຍ ແລ້ວເຈຄມີຫຼາຍປານໃດ ກ່ວາອາລັນໃນສວນກ້ວຍ? ;1.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 6 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ 2 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ລາວໃຊ້ເວລາຫຼາຍປານໃດໃນການຮຽນພາສາອັງກິດ ກ່ວາການຮຽນພາສາຈີນ? ;4.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 6 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ 7 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ລາວໃຊ້ເວລາຫຼາຍປານໃດໃນການຮຽນພາສາຈີນ ກ່ວາທີ່ລາວໃຊ້ໃນການຮຽນພາສາອັງກິດ? ;1.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 3 ຊົ່ວໂມງ ໃນການຮຽນພາສາອັງກິດ ແລະ ອີກສອງສາມຊົ່ວໂມງ ໃນການຮຽນພາສາຈີນ ຖ້າລາວໃຊ້ເວລາທັງຫມົດ 4 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ ຈີນທຸກໆມື້ ລາວໃຊ້ເວລາຮຽນພາສາຈີນເທົ່າໃດ? ;1.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 7 ຊົ່ວໂມງ ໃນການຮຽນພາສາອັງກິດ ແລະ ອີກບາງຊົ່ວໂມງ ໃນການຮຽນພາສາຈີນ ຖ້າລາວໃຊ້ເວລາ 2 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ຫຼາຍກວ່າການຮຽນພາສາຈີນ ລາວໃຊ້ເວລາຫຼາຍປານໃດໃນການຮຽນພາສາຈີນ? ;5.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 5 ຊົ່ວໂມງ ໃນການຮຽນພາສາຈີນ ແລະ ອີກບາງຊົ່ວໂມງ ໃນການຮຽນພາສາອັງກິດ ຖ້າລາວໃຊ້ເວລາ 2 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ຫຼາຍກວ່າການຮຽນພາສາຈີນ ລາວໃຊ້ເວລາຮຽນພາສາອັງກິດເທົ່າໃດ? ;7.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 6 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ 7 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ຖ້າລາວຮຽນເປັນເວລາ 5 ມື້ ລາວຈະໃຊ້ເວລາຮຽນພາສາອັງກິດ ແລະ ຈີນໄດ້ຈັກຊົ່ວໂມງ? ;65.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 6 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ 5 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ຖ້າລາວຮຽນເປັນເວລາ 2 ມື້ ລາວຈະໃຊ້ເວລາຮຽນພາສາອັງກິດໄດ້ເທົ່າໃດ? ;12.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 5 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ 4 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ຖ້າລາວຮຽນເປັນເວລາ 6 ມື້ ລາວຈະໃຊ້ເວລາຮຽນພາສາຈີນໄດ້ຈັກຊົ່ວໂມງ? ;24.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 4 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ ແລະ 6 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ຖ້າລາວຮຽນເປັນເວລາ 86 ມື້ ລາວຈະໃຊ້ເວລາຮຽນພາສາອັງກິດ ແລະ ຈີນ ຫຼາຍເທົ່າໃດໂມງໃນແຕ່ລະມື້? ;10.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 6 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ 7 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ແລະ 3 ຊົ່ວໂມງໃນການຮຽນພາສາສະເປນ ລາວໃຊ້ເວລາຮຽນພາສາອັງກິດ ຈີນ ແລະ ສະເປນ ທັງຫມົດເທົ່າໃດ? ;16.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 6 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ 3 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ແລະ 58 ຊົ່ວໂມງໃນການຮຽນພາສາສະເປນ ລາວໃຊ້ເວລາຫຼາຍປານໃດໃນການຮຽນພາສາອັງກິດ ກ່ວາການຮຽນພາສາຈີນ? ;3.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 7 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ 2 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ແລະ 4 ຊົ່ວໂມງໃນການຮຽນພາສາສະເປນ ລາວໃຊ້ເວລາຫຼາຍປານໃດໃນການຮຽນພາສາອັງກິດ ກ່ວາທີ່ລາວໃຊ້ໃນການຮຽນພາສາສະເປນ? ;3.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາ 2 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດ 5 ຊົ່ວໂມງໃນການຮຽນພາສາຈີນ ແລະ 4 ຊົ່ວໂມງໃນການຮຽນພາສາສະເປນ ລາວໃຊ້ເວລາຫຼາຍປານໃດໃນການຮຽນພາສາຈີນ ກ່ວາຮຽນພາສາສະເປນ? ;1.0
ທຸກໆມື້ Ryan ໃຊ້ເວລາລວມ 3 ຊົ່ວໂມງ ໃນການຮຽນພາສາອັງກິດ ແລະ ພາສາຈີນ ຖ້າລາວໃຊ້ເວລາ 2 ຊົ່ວໂມງໃນການຮຽນພາສາອັງກິດທຸກໆມື້ ລາວໃຊ້ເວລາຮຽນພາສາຈີນເທົ່າໃດ? ;1.0
ຣາຍອັນຮຽນພາສາອັງກິດ ແລະ ຈີນ ເປັນເວລາ 7 ມື້ ແຕ່ລະມື້ລາວໃຊ້ເວລາ 4 ຊົ່ວໂມງຮຽນພາສາອັງກິດ ແລະ 5 ຊົ່ວໂມງຮຽນພາສາຈີນ ລາວໃຊ້ເວລາຮຽນພາສາອັງກິດ ແລະ ຈີນ ທັງຫມົດເທົ່າໃດ? ;63.0
ທິບຟານີ ກໍາ ລັງເກັບກູ້ຖັງເພື່ອ ນໍາ ໃຊ້ຄືນ ໃຫມ່. ໃນວັນຈັນວານນີ້ ນາງໄດ້ 8 ຖົງຂອງຖັງ ມື້ຕໍ່ມາ ນາງໄດ້ພົບເຫັນຖົງຢາງອີກ 7 ຖົງ. ນາງມີຖົງຫຼາຍປານໃດໃນວັນຈັນທີ່ນາງພົບເຫັນໃນມື້ຕໍ່ມາ? ;1.0
ທິບຟານີ ກໍາ ລັງເກັບກູ້ຖັງເພື່ອ ນໍາ ໃຊ້ຄືນ ໃຫມ່. ໃນວັນຈັນວານນີ້ ນາງໄດ້ເອົາຖົງຢາງ 7 ຖົງ ມື້ຕໍ່ມາ ນາງໄດ້ພົບເຫັນຖົງຢາງອີກ 12 ຖົງ. ນາງໄດ້ພົບເຫັນກະເປົາຫຼາຍປານໃດໃນມື້ຕໍ່ມາ ກ່ວາທີ່ນາງໄດ້ພົບໃນວັນຈັນ? ;5.0
ທິບຟານີ ກໍາ ລັງເກັບກູ້ຖັງເພື່ອ ນໍາ ໃຊ້ຄືນ ໃຫມ່. ໃນວັນຈັນວານນີ້ ນາງໄດ້ກິນ 4 ຖົງຂອງຖັງ ມື້ຕໍ່ມາ ນາງໄດ້ພົບເຫັນຖົງຢາງອີກຫຼາຍຖົງ. ຖ້າວ່າລາວມີທັງຫມົດ 6 ຖົງແລ້ວ ນາງໄດ້ພົບເຫັນຖົງເທົ່າໃດໃນມື້ຕໍ່ມາ? ;2.0
ທິບຟານີ ກໍາ ລັງເກັບກູ້ຖັງເພື່ອ ນໍາ ໃຊ້ຄືນ ໃຫມ່. ໃນວັນຈັນວານນີ້ ນາງໄດ້ເອົາຖົງປັງ ມື້ຕໍ່ມາ ນາງໄດ້ພົບເຫັນ 4 ຖົງຂອງຖັງອີກ. ຖ້າຫາກວ່າລາວມີທັງຫມົດ 8 ຖົງແລ້ວ ໃນວັນຈັນວານນີ້ ລາວມີຖົງເທົ່າໃດ? ;4.0
ທິບຟານີ ກໍາ ລັງເກັບກູ້ຖັງເພື່ອ ນໍາ ໃຊ້ຄືນ ໃຫມ່. ໃນວັນຈັນວານນີ້ ນາງໄດ້ເອົາຖົງຢາງ 10 ຖົງ ນາງໄດ້ພົບເຫັນຖົງຢາງ 3 ຖົງໃນມື້ຕໍ່ມາ ແລະ 7 ຖົງຢາງໃນມື້ຕໍ່ມາ. ນາງມີຖົງຈໍານວນເທົ່າໃດ? ;20.0
ທິບຟານີ ກໍາ ລັງເກັບກູ້ຖັງເພື່ອ ນໍາ ໃຊ້ຄືນ ໃຫມ່. ໃນວັນຈັນວານນີ້ ນາງໄດ້ 8 ຖົງຂອງຖັງ ນາງໄດ້ພົບເຫັນຖົງຢາງ 10 ຖົງໃນມື້ຕໍ່ມາ ແລະ 4 ຖົງຢາງໃນມື້ຕໍ່ມາ. ນາງໄດ້ພົບເຫັນຖົງຫຼາຍປານໃດ ຫຼັງຈາກວັນຈັນ? ;14.0
