question;answer_number
طلبت ماري وجبة دجاج واحدة بتكلفة 12 دولارًا، وخمسة علب من الحليب بتكلفة 3 دولارات لكل واحدة، وأربعة تفاحات بتكلفة 1.50 دولار لكل واحدة، وبعض صناديق البيتزا. ماري دفعت ما مجموعه 50 دولار كم علبة بيتزا طلبتها ماري إذا كل علبة تكلف 8.50 دولار؟ ;2
اشترى ميشكا 3 أزواج من السراويل القصيرة و 3 أزواج من السراويل و 3 أزواج من الأحذية زوج واحد من السراويل القصيرة يبلغ 16.50 دولار زوج واحد من البنطال يبلغ 22.50 دولار و زوج واحد من الأحذية يبلغ 42 دولار كم دولار أنفق (ميشكا) على كل هذه الملابس؟ ;243
(سينثيا) تأكل وجبة واحدة من الآيس كريم كل ليلة تشتري علب من الآيس كريم مع 15 حصة من الآيس كريم في كل علبة بتكلفة 4 دولارات للعبوة الواحدة. بعد 60 يوماً، كم ستنفقه على الآيس كريم؟ ;16
هنري) توقف مرتين) أثناء رحلته بالدراجة لمسافة 60 ميلاً توقف أولاً بعد 20 ميلاً محطته الثانية كانت على بعد 15 ميلاً قبل نهاية الرحلة كم ميل سافر بين أول محطته و الثانية؟ ;25
غلوريا) تشتري أحذية) عندما تعثر على زوج من الأحذية يتناسب مع ميزانيتها ومع ذلك، عليها أن تختار بين الأحذية وزوجين من الكعب العالي الذي كلفتهما معاً أقل بخمسة دولارات من الأحذية. إذا كان ثمن زوج واحد من الكعب 33 دولار والآخر يكلف مرتين، كم دولار هي الأحذية؟ ;104
عمر (داريل) و (آلن) في نسبة 7:11 إذا كان مجموع أعمارهم الآن 162، حساب عمر ألين بعد 10 سنوات من الآن. ;109
غونتر يحاول عد الفاصوليا في جرة يسأل أصدقائه كم عدد الذين يعتقدون أنهم في الجرة واحد يقول 80 وآخر يقول 20 أكثر من نصف الأول. و الثالث يقول 25% أكثر من الأول ما هو متوسط تخمينهم؟ ;80
جون يعتني بعشرة كلاب كل كلب يستغرق نصف ساعة يومياً للمشي ورعاية شؤونه كم ساعة في الأسبوع يقضيها في رعاية الكلاب؟ ;35
غريتشن لديها 110 عملات هناك 30 عملة ذهبية أكثر من العملات الفضية كم عدد العملات الذهبية التي تملكها (غريتشن) ؟ ;70
(شيفون) لديها اثنان من المجوهرات أقل من (آرون) (آرون) لديه 5 جواهر أكثر من نصف جواهر (رايموند) إذا كان لدى (رايموند) 40 جواهر كم جواهر لدى (شيفون) ؟ ;23
مايك يلعب لعبة البينغ بونغ لمدة 40 دقيقة في أول 20 دقيقة، سجل 4 نقاط. في الدقائق الـ 20 الثانية، سجل 25% نقاط أكثر كم عدد النقاط التي سجلها؟ ;9
تيري يأكل اثنين من اللبن يوميا. إنها حالياً في البيع بـ 4 زبادي بسعر 5 دولارات كم ينفق على الزبادي خلال 30 يوماً؟ ;75
جون يخطط لبيع كل ألعابه واستخدام المال لشراء ألعاب الفيديو. لديه 13 مجموعة من الـ (ليغو) ويبيعها بـ 15 دولار لكل واحدة ينتهي به الأمر بشراء 8 ألعاب فيديو مقابل 20 دولار لكل واحدة وبقي لديه 5 دولارات كم عدد مجموعات الـ (ليغو) التي لا يزال يملكها؟ ;2
جون يركض 60 ميلا في الأسبوع. إنه يركض 3 أيام في الأسبوع يدير 3 ساعات في اليوم الأول ونصف ذلك في اليومين الآخرين كم سرعته في الركض؟ ;10
تستطيع دانا الجري بمعدل أسرع بأربعة أضعاف مما تستطيع المشي، لكنها تستطيع القفز بمعدل أسرع بنصف سرعتها في الجري. إذا كان بإمكانها القفز بسرعة 3 أميال في الساعة، كم ميلا يمكنها السفر في ست ساعات إذا كانت تقضي ثلث الوقت في الجري وثلثي الوقت في المشي؟ ;18
آيفون (براندون) أكبر بأربعة أضعاف من آيفون (بن) آيفون بن أكبر مرتين من آيفون سوزي إذا كان آيفون سوزي عمره سنة واحدة، كم عمر آيفون براندون؟ ;8
التنين العظيم (بيرج) كان يجلس على قمة جبل (فاربو) ينفث النار على أي شيء على مسافة 1000 قدم بولي يمكن أن ترمي الرمح الذهبي، السلاح الوحيد المعروف الذي يمكن أن زلاجة التنين، لمسافة 400 قدم، جيدا في نطاق اللهب التنين. لكن عندما كانت (بولي) تحمل حجر الزهرة كان بإمكانها رمي الرمح ثلاث مرات أبعد مما كانت عليه عندما لم تكن تحمل الحجر إذا كان يحمل الحجر الكريم، كم خارج نطاق اللهب التنين يمكن بولي الوقوف ولا تزال تضرب التنين مع الرمح الذهبي؟ ;200
جدتي (جونز) خبزت 5 فطائر تفاحة لتناول الغداء مع رجال الإطفاء قطعت كل فطيرة إلى 8 قطع ووضعت الخمس فطائر على طاولة البوفيه للضيوف لخدمة أنفسهم. في نهاية المساء، بعد أن أخذ الضيوف و أكلوا قطع فطيرتهم، كان هناك 14 قطعة فطيرة متبقية. كم قطعة أخذها الضيوف؟ ;26
وفقاً لمعلوماتها الغذائية، حقيبة رقائق البطاطا لديها 250 سعرة حرارية لكل حصة. إذا كان كيس 300 جرام يحتوي على 5 حصص، كم جرام يمكنك أن تأكله إذا كان هدفك اليومي من السعرات الحرارية 2000 و قد استهلكت بالفعل 1800 سعر حراري؟ ;48
تشارلي يريد بيع شموع شمع النحل لكل رطل من شمع النحل، يمكنه صنع 10 شموع مُنحدرة. رطل واحد من شمع النحل والقضبان يكلف 10 دولارات في الإمدادات إذا باع كل شمعة بـ 2 دولار لكل منها، ما هو صافي ربحه إذا صنع وباع 20 شمعة؟ ;20
ميريديث مدونة مستقلة تكتب عن مواضيع الصحة وتقدمها للعملاء كل يوم كعمل دائم لها. المقالة على المدونة تستغرق 4 ساعات في المتوسط للبحث والكتابة عنها. في الأسبوع الماضي، كتبت 5 مقالات يوم الاثنين و 2/5 مرات مقالات أكثر يوم الثلاثاء من يوم الاثنين. يوم الأربعاء، كتبت ضعف عدد المقالات التي كتبتها يوم الثلاثاء. احسبي إجمالي عدد الساعات التي قضتها في كتابة المقالات خلال الأيام الثلاثة ;104
(كانديس) وضعت 80 ملاحظة في محفظتها قبل أن تتوجه إلى عملها في المقهى في طريقها، توقفت عند المتجر واشترت حزمة من ملاحظات Post-it؛ في العمل، وضعت ملاحظة Post-it واحدة على كل من 220 كوب مختلف من القهوة. إذا كان لديها 23 ملاحظة بوست إيت متبقية في المجموع، كم عدد ملاحظات بوست إيت كانت في الحزمة التي اشترتها؟ ;163
يشتري جون ربطات عنق حمراء أكثر من ربطات عنق زرقاء ربطات العنق الحمراء تكلف 50% أكثر من ربطات العنق الزرقاء لقد أنفق 200 دولار على ربطات عنق زرقاء كل واحدة منها 40 دولار كم أنفق على ربطات عنق؟ ;800
استخدمت تريسي قطعة من الأسلاك طولها 4 أقدام لدعم نباتات الطماطم في الحديقة. لقد تم قطع السلك إلى قطع طولها 6 بوصات كم قطعة حصلت عليها؟ ;8
(ريتشارد) يعيش في مبنى سكني بـ 15 طابقاً كل طابق يحتوي على 8 وحدات، و 3/4 من المبنى مشغول. ما هو العدد الإجمالي للوحدات الفارغة في المبنى؟ ;30
لويد لديه مزرعة بيض دجاجاته تنتج 252 بيضة يومياً و يبيعها بـ2 دولار للدزينة كم يجنيه (لويد) من البيض في الأسبوع؟ ;294
سفينة توم تستطيع السفر بسرعة 10 أميال في الساعة. إنه يبحر من الواحدة حتى الرابعة مساءً ثم يعود بسرعة 6 أميال في الساعة كم سيستغرق من الوقت حتى يعود؟ ;5
حقيبة كتب (أوريا) أصبحت ثقيلة جداً عليه يحتاج لإزالة 15 باوند منه. كتبه المصورة تزن كل منها ربع رطل و ألعابه تزن كل منها نصف رطل إذا قام بإزالة 30 كتاباً مصوراً كم من الألعاب يحتاج لإزالتها؟ ;15
يفرض الميكانيكي أسعار مختلفة لإصلاح إطارات الشاحنات والسيارات. كل إطار شاحنة يتم إصلاحه، سيطلب الميكانيكي 60 دولاراً، وكل إطار سيارة يتم إصلاحه، سيطلب الميكانيكي 40 دولاراً. يوم الخميس، يصلح الميكانيكي 6 إطارات شاحنة و 4 إطارات سيارة. يوم الجمعة، الميكانيكي يصلح 12 محاولة للسيارة ولا يصلح إطارات الشاحنة كم من الإيرادات زاد من ذلك الميكانيكي في اليوم الذي كان فيه الإيرادات أعلى؟ ;40
أخوات (دوفتفاير) يقودون إلى المنزل مع 7 قطط تم تبنيها من ملجأ الحيوانات المحلي عندما تتصل أمهم لتخبرهم أن قططهم المنزلية قد أنجبت للتو قطط. تقول أن (باتشي) ، القطة الأولى، لديها ثلاثة أضعاف عدد القطط المتبنية، بينما (تريكسي) ، القطة الأخرى، لديها 12 قطة. كم عدد القطط التي لديها عائلة (دوفتفاير) الآن؟ ;40
(جين) لديها 30 حلويات جين تأكل اثنين من المصاصات مع بقية المصاصات، يريد (جين) أن يضع مصاصتين في حقيبة واحدة. كم عدد الحقائب التي يمكن أن تملأها (جين) ؟ ;14
بيتر يخطط للذهاب إلى السينما هذا الأسبوع. دائماً يحصل على تذكرة بـ 7 دولارات و فشار بـ 7 دولارات إذا كان لديه 42 دولار للأسبوع كم مرة يمكنه الذهاب إلى السينما؟ ;3
الجسر الخشبي لا يستطيع حمل أكثر من 5000 باوند شاحنة توصيل مليئة بصناديق متطابقة، كل منها يزن 15 باوند، سوف تمر عبر الجسر. الوزن المشترك للسائق والشاحنة الفارغة هو 3755 باوند. ما هو الحد الأقصى لعدد الصناديق التي يمكن تحميلها على الشاحنة دون تجاوز الحد الأقصى للوزن المسموح به على الجسر؟ ;83
لقد طلب (ستيفن) بعض البقالة على الإنترنت فاتورته الأخيرة كانت 40 دولار لأن هذا كان من خلال بائع التوصيل، فإنها تضاف على رسوم 25٪ إلى مجموعه النهائي وتحمل عليه 3 $ في رسوم التوصيل. (ستيفن) أضاف أيضاً بقشيشاً بقيمة 4 دولارات بعد الرسوم الإضافية، ما كان السعر النهائي لمشتريات ستيفن؟ ;57
شجرة التوت لديها 6 مجموعات من 20 فاكهة لكل منها و 67 فاكهة فردية منتشرة في جميع أنحاء الأدغال. كم عدد التوت هناك؟ ;187
السلة تحتوي على 25 برتقالة منها 1 سيئة، 20% غير ناضجة، 2 حامضة والباقي جيدة. كم عدد البرتقال الجيد؟ ;17
(جانيت) تشتري قلادة لابنتها تدفع 500 دولار للمواد لصنعها ثم 800 دولار أخرى لصانع المجوهرات لبنائها بعد ذلك، تدفع 10% من ذلك لتضمن تأمينه كم دفعت؟ ;1430
إذا عملت (مارسي) في نفس الشركة لمدة 40 عاماً، ستحصل على معاش تقاعدي سنوي قدره 50 ألف دولار سنوياً. بعد 20 عاماً، يحق لها الحصول على 5% من قيمة المعاش سنوياً. إذا استقالت بعد 30 عاماً، كم سيكون راتبها التقاعدي السنوي؟ ;25000
أليينا) اشترت على خدمة بث) تكلفتها 140 دولار شهرياً إذا كانت شركة البث قد فرضت عليها المبلغ الأولي للنصف الأول من السنة ثم فرضت عليها 10% أقل من المال في النصف الثاني من السنة، قم بحساب المبلغ الإجمالي الذي دفعته لخدمة البث بحلول نهاية السنة. ;1596
سوفيا تفكر في القيام برحلة على الطريق بسيارتها، وتريد أن تعرف كم يمكن أن تقود على خزان واحد من البنزين. لقد سافرت 100 ميل منذ آخر مرة ملأت خزانها، وكان عليها أن تضع 4 غالونات من البنزين لملئها مرة أخرى. دليل المستخدم لسيارتها يقول أن خزانها يحمل 12 جالون من البنزين كم ميلاً تستطيع (صوفيا) أن تقود على خزان واحد من البنزين؟ ;300
(جيم) يقضي ساعتين في مشاهدة التلفاز ثم يقرر الذهاب إلى الفراش ويقرأ لنصف الوقت إنه يفعل هذا ثلاث مرات في الأسبوع كم ساعة يقضيها أمام التلفاز و القراءة في 4 أسابيع؟ ;36
هناك أربع مدارس تتنافس في بطولة كرة السلة. كل مدرسة أرسلت فريق كرة سلة للبنات وفريق كرة سلة للبنين وكل فريق لديه 5 لاعبين لكل منهما. كل مدرسة أرسلت أيضاً مدرب لكل فريق في المجموع، كم عدد الأشخاص الذين أرسلتهم كل المدارس؟ ;48
صائد كنز وجد صندوق كنز مدفون مليء بالجواهر كان هناك 175 ماساً، 35 ياقوت أقل من الماس، و ضعف عدد الزمرد من الياقوت. كم عدد الأحجار الكريمة التي كانت في الصندوق؟ ;595
هناك ضعف عدد الفتيان عن الفتيات في مدرسة الدكتور فيرتز إذا كان هناك 60 فتاة و 5 طلاب لكل معلم، كم عدد المعلمين هناك؟ ;36
(بايلي) تبدأ بمبلغ معين من المال ثم تتلقى مخصصات أسبوعية بـ 5 دولارات لمدة 8 أسابيع في نهاية الأسابيع الثمانية، إذا كان لديها ما مجموعه 100 دولار، كم من المال بدأ بايلي مع؟ ;60
تدريس (جودي) 5 دروس رقص كل يوم خلال أيام الأسبوع و 8 دروس يوم السبت إذا كان كل صف لديه 15 طالبًا وهي تطلب 15 دولارًا لكل طالب، كم من المال تجنيه في أسبوع واحد؟ ;7425
لدى كيليان وصفتين لإعداد الأطباق، أحدهما يحتوي على 20 تعليمات والثاني يحتوي على ضعف عدد التعليمات من الأول. كم عدد التعليمات التي يجب أن يقرأها (كيليان) لإعداد الطبقين؟ ;60
تومي) يجمع الأموال من أجل جمعيه الخيري) ببيع الكعك المحلى بـ3 دولارات للقطعة و الكعك بالجبن بـ4 دولارات للقطعة إذا باع (تومي) 43 كعكة و 23 شريحة من كعكة الجبن كم من المال سيجمع (تومي) ؟ ;221
اشترت شيلا خمسة هواتف خلوية بـ 150 دولار لكل واحدة مقابل أقساط لمدة 3 أشهر سيتم فرض فائدة 2٪ لكل وحدة. كم سيدفع شيلا كل شهر لمدة 3 أشهر؟ ;255
أرتي) لديه محل لبيع الزهور) في سوق المزارعين يبيع ثلاثة أنواع من الزهور: الزهور الزهرية، الزهور البطونية والزهور البيجونية. عادةً ما يبيع الزهور البيضاء بـ 2.74 دولار للوعاء، والبيتونيا بـ 1.87 دولار للوعاء، والبيغونيا بـ 2.12 دولار للوعاء. آرتي ليس لديه تغيير اليوم، لذلك قرر أن يقرب جميع أسعاره إلى أقرب دولار. إذا باع (آرتي) 12 وعاء من الزهور الزهرية و9 وعاء من الزهور الزهرية و17 وعاء من الزهور الزهرية كم سيجنيه؟ ;88
(لوك) يقضي وقته على الشاطئ يبني قلاعاً رملية لاحظ في النهاية أن كل مستوى من قلاع الرمل سيكون له نصف المساحة المربعة للطابق السفلي. إذا كان يصنع قلعة رملية 4 مستويات حيث يكون المستوى الأعلى مساحة مربعة 16، ما هو متوسط المساحة المربعة للمستوى؟ ;60
سيسيليا اشترت جرو جديد طبيبها البيطري قال أن عليها إطعام الجرو كوب من طعام الكلاب كل يوم خلال الـ 180 يوم الأولى ثم عليها أن تطعم الجرو 2 كوب من طعام الكلاب كل يوم لبقية حياته إذا كان كيس واحد من طعام الكلاب يحتوي على 110 أكواب كم كيس من طعام الكلاب ستستخدم سيسيليا في السنة الأولى؟ ;5
إذا ريموند يقوم بنصف كمية الغسيل مثل سارة، وسارة تقوم بأربعة أضعاف كمية الغسيل مثل ديفيد، حساب الفرق في كمية الغسيل ريموند وديفيد تفعل إذا سارة تقوم 400 رطل من الغسيل. ;100
يمكن لـ (فينسنت) شراء الزهور في حزمة من 3 زهور بـ 2.50 دولار أو حزمة من 2 زهور بـ 1 دولار كم من المال يوفره بشراء 18 زهرة بسعر أفضل؟ ;6
جون يتبنى كلباً يأخذ الكلب إلى الحلاق الذي يكلف 100 دولار العامل يقدم له خصم 30 بالمئة لكونه زبون جديد كم تكلفة التنظيف؟ ;70
كل فتاتين حصلت على 1/6 من 24 لتر من الماء ثم حصل فتى على 6 لترات من الماء كم لتر من الماء بقي؟ ;10
تشارلي) كان لديه 10 ملصقات) لقد اشترى 21 ملصقاً من متجر في المركز التجاري وحصل على 23 ملصقاً لعيد ميلاده ثم أعطى تشارلي 9 من الملصقات لأخته واستخدم 28 لتزيين بطاقة التهنئة كم من الملصقات بقي لدى (تشارلي) ؟ ;17
جريس) تزن 125 باوند) وزن (أليكس) أقل بـ 2 باوند من وزن (غرايس) بأربع مرات ما هو مجموع أوزانهم بالجنيهات؟ ;623
دان يزرع 3 أشجار من الورود. كل شجرة وردة بها 25 وردة كل وردة لديها 8 أشواك كم عدد الشوك هناك؟ ;600
فريق كرة قدم لعب 22 مباراة لقد فازوا بثمانية أكثر مما خسروا كم من المرات فازوا؟ ;15
جين) يخلق غطاءً من قمصان تذكارية قديمة) لديه قميص واحد من كل عطلة كان فيها كل قميص هو كتلة ملابس خاصة به كل صف مصنوع من كتل من سنة مختلفة من العطلات. يذهب في أربع عطلات في السنة وكان في عطلة منذ كان في الثالثة والعشرين من عمره إنه الآن في الـ34 كم عدد الأغطية التي لديه؟ ;44
جريج لديه جهاز إنذار يرن ثلاث مرات في اليوم لتذكيرنا عندما يرن الإنذار، يستمر في الضوضاء حتى يطفئه (غريغ). أول مرة أطلق اليوم، رنّت أربع مرات في المرة الثانية التي أطلق فيها الرنين، كان ثلاثة أضعاف من المدة التي استمرت فيها في المرة الأولى. في المرة الثالثة، رن لمدة نصف كما في المرة الثانية. كم مرة ضغطت جرس الإنذار؟ ;22
شركة تدفع لكل موظف 600 دولار في الشهر الشركة لديها سياسة لزيادة رواتب كل موظف بنسبة 10% من الراتب الأولي كل عام لأولئك الذين بقوا في الشركة لمدة خمس سنوات. إذا كانت (سيلفي) قد قضت 5 سنوات في الشركة في ديسمبر الماضي، ما هو راتبها السنوي بعد ثلاث سنوات من الخدمة؟ ;9360
أول تسجيل لـ (مارلين) بيع 10 أضعاف نسخة (هارالد) إذا بيعت 88000 نسخة مجتمعة، كم عدد النسخ التي بيعها هارالد؟ ;8000
كريستينا تخطط لحفلة عيد ميلاد وتحتاج 75 كيس هدية لكل ضيف مدعو لأن ربع الحاضرين لا يظهرون لقد دعت 16 من أصدقائها حقائب الهدايا بـ2 دولار لكل منها كم ستنفقه؟ ;24
(تيد) كان يخطط لجلب سلطة البطاطا إلى نزهة الديناصورات إنه يعرف أن الديناصور البالغ سيأكل 10 أرطال من سلطة البطاطا، و الطفل سيأكل نصف كمية البالغ. إذا كان هناك 20 بالغ و 5 أطفال في نزهة، كم رطل من سلطة البطاطا تحتاج تيد لجلب إلى نزهة إذا كان يأمل أن يكون ما يكفي لإطعام الجميع؟ ;225
(جان) لديها ثلاثة أضعاف عدد الحيوانات الأليفة مثل (مارشيا). مارشيا لديها حيوانين أليفين أكثر من سيندي إذا كان لدى (سيندي) أربعة حيوانات أليفة، كم عدد الحيوانات الأليفة التي يملكها الثلاثة؟ ;28
إيميلي لديها 4 أطفال يدعون إيمي، جاكسون، كوري، وجيمس. (إيمي) أكبر من (جاكسون) بخمس سنوات و أصغر من (كوري) بعامين إذا كان جيمس بعمر 10 سنوات و أصغر بسنة من كوري كم عمر جاكسون؟ ;4
كان لي قادرًا على ركض 400 متر حواجز أسرع بثانية من جيرالد في 400 متر حواجز. لكن جيرالد غير نظامه الغذائي مما حسّن سرعته بنسبة 10% إذا كان لي يدير 400 متر عقبات في 38 ثانية، كيف يمكن سريع جيرالد، مع نظام غذائي تحسنت، تشغيل 400 متر عقبات، في ثوان؟ ;36
في حي، عدد الأرانب الحيوانات الأليفة أقل بـ12 من العدد المشترك للكلاب والقطط الحيوانات الأليفة. إذا كان هناك قطتان لكل كلب، وعدد الكلاب 60، كم عدد الحيوانات الأليفة في الحي؟ ;348
من بين 200 طالب من الصف الخامس، 2/5 هم أولاد و 2/3 من الفتيات في الكشافة كم عدد الفتيات اللاتي ليسن في الكشافة؟ ;40
هاري نَامَ 9 ساعاتَ ليلة أمس. صديقه جيمس نَامَ فقط ثلثي ما نَامَ هاري. كم ساعة نمت (هاري) أكثر من (جيمس) ؟ ;3
عندما تطبخ (فريدا) الطماطم المعلبة في صلصة، فإنها تفقد نصف حجمها. كل علبة طماطم تزن 16 أونصة تحتوي على 3 طماطم آخر دفعة من صلصة الطماطم لـ (فريد) كانت 32 أونصة من الصلصة كم عدد الطماطم التي استخدمتها (فريدا) ؟ ;12
السيارات تتصطف على الطريق السريع بعض السيارات تمر خلال الـ15 دقيقة الأولى من الازدحام المروري، ثم 20 سيارة أخرى تمر خلال الـ15 دقيقة المتبقية من الازدحام. خمس سيارات من الخط تأخذ مخرج حتى لا تضطر للقيادة عبر ازدحام المرور إذا كان هناك 30 سيارة في الطريق السريع في الأصل، كم عدد السيارات التي عبرت خلال الازدحام المروري في أول 15 دقيقة؟ ;5
