question;answer_number
অনৌবা প্রোগ্রাম অমা অহানবা থাদা দাউনলোদ ৬০ তৌখি। অনিশুবা থাদা দাউনলোদ তৌবগী মশীং অসি অহানবা থাদা দাউনলোদ তৌখিবদগী শরুক অহুম হেনখি অদুবু অহুমশুবা থাদা ৩০% হন্থখি। প্রোগ্রাম অসি থা অহুম অসিদা অপুনবা দাউনলোদ কয়াম তৌখি? ;366
তোউলা বেকরীদা চৎলগা পেস্ত্রি মখল কয়া অমা লৈ। মহাক্না দোজ অমগী দোজ ৬৮ চংগদবা দোজেন অহুমগী দোজেন দোনটশিং, দোজেন খুদিংমক্কী দোজেন ৮০ চংগদবা দোজেন অনিগী মিনি কেকশিং, অমসুং দোজেন খুদিংমক্কী দোজেন খুদিংমক্কী দোজেন ৫৫ চংগদবা দোজেন তরুক্কী মিনি চিজকেকশিং লৈখি। অপুনবা শেনফম অসি করম্বা ওইগনি? ;694
কার্লোসনা লেমোনগী থুম অমা থাখ্রে। মগুন অসি থাবদা দোল্লর ৯০ চংগনি। চহি খুদিংগী, মহাক্না লেমোন অমমম $1.5দা য়োল্লিবা লেমোন 7 থারি। মৈ থকপা অমসুং মনা পীবদা চহিদা দোল্লর ৩ চঙই। মহাক্না লেমোনগী মনা-মথুমদগী শেল তানবা হৌরকপা ফাওবদা চহি কয়া চঙগদৌরিবগে? ;13
মেলানিনা য়ুম য়ুমদগী য়োনবা মীওই অমনি। মহাক্না মহাক্কী ভেক্যুমরশিংগী শরুক অহুম থোকপগী অমা গ্রীন হাউসতা, অনি হেন্না রেদ হাউসতা, অমসুং অরঞ্জ হাউসতা লৈহৌখিবা অদুগী তংখাই অমা য়োন্থোকখি। করিগুম্বা মেলানিনা ভেক্যুম ক্লিনর 5 লৈরবদি, মহাক্না হৌরকপদা কয়া য়াম্না লৈরমগনি? ;18
মহৈরোয় ২০গী জগোয়গী ক্লাস অমদা, ২০%না কন্তেম্পোররী জগোয়দা, লেমহৌরিবা ২৫%না জাজ জগোয়দা, অমসুং লেমহৌরিবা মীওইশিং অদুনা হিপ-হোপ জগোয়দা তমখি। মহৈরোয়শিংগী চাদা কয়া হিপ-হোপ জগোয় শাবা য়াওরিবগে? ;60
কৈথেল অমা শাবদা মহাক্না পোৎলম অনিগী মরক্তা খনবা পাম্মি: দোল্লর ৫,০০০গী মমল লৈবা জ্যুয়েলরী নত্ত্রগা দোল্লর ৮,০০০গী মমল লৈবা ইলেক্ত্রোনিক গ্যাজেৎশিং। মহাক্কী ফাইনান্সিএল এদভাইজরনা জুৱেলরী মার্কেত অসি থা অসিমক্তদা ২.৫% হেনগৎলগনি হায়না পানরি অদুগা ইলেক্ত্রোনিক গ্যাজেৎশিংগী মার্কেতনা ১.২% হেনগৎলগনি। করিগুম্বা কৈথেল শাবনা থা অসিগী অরোইবা শরুক্তা শেন্দোই হেন্না ফংনবা খল্লবদি, শেন্দোই অসি কয়া য়াম্না ওইগনি? ;125
মতম অমত্তদা ত্রেন অনি সান রাফেলদগী থোরকই। মখোয় অনিমক মাইল 80 চৎতুনা নোংচুপলোমদা চৎপা হৌখি। মথংগী নুমিত্তা, মখোয়না মাইল 240 চৎতুনা অৱাংলোমদা চৎখি। নুমিৎ অনি অসিদা ত্রেন অমমম্না শাখিবা অরাপ্পা অসি করিনো? ;230
জিলনা তম্বীবগীদমক পুং অমদা $20 অমসুং চিয়রলীদরগী কোচ ওইবগীদমক $30 পী। করিগুম্বা মহাক্না চয়োল অমদা চয়োল 50 থবক তৌরবদি, চয়োল অমদা পুং 35 ওজা ওইনা অমসুং পুং 15 কোচ ওইনা থবক তৌরবদি, মহাক্কী চহিগী শেনফম অসি করম্না ওইগনি? ;57500
ক্লেরনা নোংমগী অয়ুক্কী মহি-মনাইগী ওইনা অহুমগী ওমলেট অমা শেম্মী। চয়োল 4গী মনুংদা মহাক্না য়ুমথক কয়া য়াম্না চামথোক্কনি? ;7
মেরিসানা মাইল 12গী ত্রেল অমা চৎলি। মহাক্না অহানবা মাইল 4 খোংবদা পুং 1 চঙখি, অদুগা মখা তাবা মাইল 2 খোংবদা পুং 1 চঙখি। করিগুম্বা মহাক্না মহাক্কী চাংচত্তা খোঙচৎকী অয়াবা পীবা মতমদা পুং অমদা মাইল 4 ওইরকপা পাম্লবদি, মহাক্না লেমহৌরিবা অরাপ্পা অদু খোঙচৎ চৎপগীদমক পুং অমদা মাইল কয়া য়াম্না চঙবা মথৌ তাগনি? ;6
ঐগীদা অহুমশুবদা ঈশিং য়াওবা ওরেঞ্জ দ্রিঙ্ক লিটর 10 লৈ অমসুং ঐনা মসি অহুমশুবদা ঈশিং য়াওবা আনারস দ্রিঙ্ক লিটর 15দা হাপচিনবা পাম্মি। অদুবু ঐনা থারকপদা, ঐনা ওরেঞ্জ দ্রিঙ্ক লিটর অমা থাদোকই। লেমহৌরিবা লিটর 24 অসিদা ঈশিং কয়া য়াওবগে? ;15
রেমন্দ অমসুং সমান্থা অসি মচানুপা-মচানুপীনি। রেমন্দ অসি সমান্থাগী চহি ৬গী মমাংদা পোকখি। রেমন্দনা মশাগী চহি ২৩ শুরকপদা মচানুপা অমা পোকখি। করিগুম্বা হৌজিক সমান্থাগী চহি 31 ওইরবদি, রেমন্দগী মচানুপী অসি চহি কয়াগী মমাংদা পোকখি? ;14
বিলিনা দি.ভি.দি.শিং য়োনবা মীওইনি। মহাক্কী মঙলদাইদা কস্তমর ৮ লৈ। মহাক্কী অহানবা কস্তমর অহুম্না DVD অমমম লৈ। মহাক্কী মথংগী কস্তমর অনিনা DVD অনি অমমম লৈ। মহাক্কী অরোইবা কস্তমর অহুমদি দি.ভি.দি অমত্তা লৈতে। বিলিনা নোংমাইজিং নুমিৎতা দিভিদি কয়ামুক য়োন্থোকখি? ;7
মৈহৌরোল অমনা মৈ চাকপা পুং খুদিংগী সেন্টিমিটর 2 লুম্না তুম্লকই। নুংথিল পুং 1:00দগী 5:00 ফাওবা মৈ চাক্লবা মতুংদা মৈচাক অসি সেন্টিমিটর কয়ামুক শাংনা হন্থগনি? ;8
কাইলেনা মমাং চহিগী বেস্ত সেলর ওইখিবা লাইরিক অদু দোল্লর ১৯.৫০দা লৈখি। মসি অহানবা মমলদগী চাদা ২৫গী দিসকাউন্তগা লোয়ননা পীরি। লাইরিক অসিগী অহানবা মমল করম্বা ওইরমগনি? ;26
মেরিনা চিকেন মচি অমা দোল্লর ১২, খোম্লাং পেকেত মঙা দোল্লর ৩, আপেল ৪ দোল্লর ১.৫০ অমসুং পিৎজাগী বোক্স খরদি ওর্দর তৌখি। মেরিনা পুন্না দোল্লর ৫০ পীখি। করিগুম্বা পোক্সেল অমমমগী মমল $8.50 ওইরবদি, মেরিনা পিৎজাগী বোক্স কয়া ওর্দর তৌখিবগে? ;2
মিস্কানা শোর্ট জর্জ ৩, পেন্ট জর্জ ৩ অমসুং জুত জর্জ ৩ লৌখি। শোর্টস জোর অমগী মমল অসি $১৬.৫০ ওই। পের অমা লুপা 22.50 অমসুং জুত অমা লুপা 42 চঙই। মিস্কানা পোৎশক পুম্নমক্তা দোল্লর কয়া শিজিন্নখি? ;243
সিন্থিয়ানা নুমিদাং খুদিংগী আইস্ক্রিম অমমম খোম্মি। মহাক্না আইস্ক্রিম কার্টন অমদা আইস্ক্রিম ১৫ য়াওবা কার্টন অমমম দোল্লর ৪গী মমলদা কার্দোন অমমম লৌই। নুমিৎ ৬০গী মতুংদা, মহাক্না আইস্ক্রিমদা শেল কয়া চাদিং তৌগনি? ;16
হেনরীনা মহাক্কী মাইল ৬০গী বাইক ত্রিপ অদুদা মফম অনিদা লেপখি। মহাক্না মাইল ২০ চৎলবা মতুংদা অহানবা ওইনা লেপখি। মহাক্কী অনিশুবা স্তোপ অসি ত্রিপ লোইদ্রিঙৈদা মাইল 15 রোম চৎখি। মহাক্না অহানবা অমসুং অনিশুবা স্তোপশিংগী মরক্তা মাইল কয়া চৎখি? ;25
গ্লোরিয়ানা মশাগী শেল চঙবা জুতকী বজেৎ অদুগা চান্নবা জুত জুতো অমা থেংনবদা জুতশিংদুগী পোৎলমশিংদু য়োল্লী। অদুম ওইনমক, মহাক্না বুতশিং অমসুং হাই হিলগী জুরা অনিগী মরক্তা খনগদবনি মদুগী মমলদি বুতশিংদগী দোল্লর মঙা হেন্না হন্থৈ। করিগুম্বা হিল অমগী মমল দোল্লর ৩৩ ওইরবদি অমসুং অতোপ্পা জুত্ অদুগী মমল অদুদগী শরুক অনি হেন্না ওইরবদি, জুত্ শিং অদু দোল্লর কয়ামুক ওইগনি? ;104
দেরেল অমসুং এলেনগী চহিগী চাং অসি 7:11গী চাংদনি। হৌজিক মখোয়গী অপুনবা চহি অসি ১৬২ ওইরবদি, হৌজিকদগী চহি ১০গী মতুংদা এল্লেনগী চহি করম্না ওইগনি হায়বা ক্যালকুলেত তৌরো। ;109
গন্তরনা জর্ অমদা লৈরিবা জেলি বীনশিং মশীং থীবা হোৎনরি। মহাক্না মহাক্কী মরুপশিংদগী মখোয়না জার অদুদা কয়ামরুম লৈ হায়না খনবগে হায়না হংখি। অমনা 80 হায়রি। অতোপ্পা অমনা অহানবা অদুগী শরুক অনিদগী ২০ হেন্না ওইগনি হায়রি। অহুমশুবদা অহানবাদা য়েংবদা ২৫% হেন্না লৈ হায়না হায়রি। মখোয়গী চাংচত্তা করম্বা চাং ওইগনি খল্লিবগে? ;80
জোননা ঙানু ১০ য়েংশিল্লি। ঙা খুদিংমক্না নোংমদা পুং 0.5 চঙই অমসুং মখোয়গী থবকশিং য়েংশিল্লি। মহাক্না চয়োল অমদা পুং কয়া শা-ইচেকশিং য়েংশিনবদা থৱায় য়াওবগে? ;35
গ্রেচেনদা কোইন ১১০ লৈ। সিলভরগী শেনফমদগী গোল্দনগী শেনফম ৩০ হেন্না লৈ। গ্রেচেনদা গোল্দ মোন কয়ামুক লৈবগে? ;70
শিওবন্না এয়রোনদগী জুয়েল 2 হেন্না লৈ। এরোনগী মনমশিং অসি রেমন্দগী মনমশিং অদুগী তংখাইদগী মঙা হেন্না লৈ। করিগুম্বা রেমন্দদা জ্যুএল ৪০ লৈরবদি, শিওবন্না কয়ামরুম লৈবগে? ;23
মাইকনা মিনিত ৪০ পিং-পোং শান্নখি। অহানবা মিনিত ২০দা মহাক্না পোইন্ত ৪ স্কোর তৌখি। অনিশুবা মিনিত ২০দা মহাক্না পোইন্ত ২৫ হেন্না স্কোর তৌখি। মহাক্না অপুনবা পোইন্ত কয়া ফংখি? ;9
তেরীনা নোংমদা য়োগরৎ অনি থকই। মখোয় অসি হৌজিক্তি দোল্লর ৫দা য়োগর্ত ৪গী মমলদা য়োল্লি। মহাক্না নুমিৎ ৩০গী মনুংদা য়োগুর্ততা শেল কয়া থাদবা ঙমগনি? ;75
জোননা মহাক্কী শান্নপোৎ খুদিংমক য়োন্থোক্নবা অমসুং শেল অদু ভিদিও গেমশিং থাবদা শিজিন্ননবা থৌরাং তৌরি। মহাক্না লেগো সেৎ ১৩ লৈ অমসুং মখোয় অমমম দোল্লর ১৫দা য়োল্লি। মহাক্না ভিদিও গেম ৮ অমমমদা দোল্লর ২০ পীদুনা লৈখি অমসুং দোল্লর ৫ খক্তমক লৈখি। মহাক্না লেগো সেত কয়া লৈরি? ;2
জোননা চয়োল অমদা মাইল 60 চৎলি। মহাক্না চয়োল অমদা নুমিৎ অহুম চুপ্না চৎলি। অহানবা নুমিৎতা মহাক্না পুং 3 লান্থোকখি অমসুং অতোপ্পা নুমিৎ অনিদা মহাক্না লান্থোকখিবগী চাং অদুগী তংখাইখৈ লান্থোকখি। মহাক্না কয়া য়াম্না খোঙজেল য়াংনা চৎপা ঙম্মি? ;10
দেনা মহাক্না চৎপা ঙম্বদগী শরুক মরি হেন্না য়াংনা লান্থোকপা ঙম্মি, অদুবু মহাক্না লান্থোকপা ঙম্বদগী শরুক অনি হেন্না য়াংনা জম্প তৌবা ঙম্মি। করিগুম্বা মহাক্না পুং অমদা মাইল 3গী খোঙজেলনা চেল্লবদি, মহাক্না পুং তরুক্কী শরুক অহুম থোকপগী শরুক অমা খোঙনা চৎপা অমসুং শরুক অহুম থোকপগী শরুক অনি খোংনা চৎপা মতমদা মহাক্না পুং তরুক্কী মনুংদা মাইল কয়া চৎপা ঙমগনি? ;18
ব্রেন্দনগী আইফোন অসি বেনগী আইফোনদগী চহি মরি হেন্না ঙাইরি। বেনগী আইফোন অসি সুজিগী আইফোনদগী শরুক অনি হেন্না ঙল্লি। করিগুম্বা সুজিগী আইফোন চহি অমা ওইরম্লবদি, ব্রেন্দোনগী আইফোন অসি চহি কয়াগী ওইগনি? ;8
অচৌবা দ্রাগন, পর্গ, অসি ফারবো মাউন্তকী মথক্তা লৈরম্মি, মিত 1000গী অরাপ্পা মফম অমদা লৈরিবা পুম্নমক্তা মৈ থাদরম্মি। পোলিনা দ্রাগোনবু শিংথানবগী অমত্তা ঙাইরবা খুৎলাই, সনাগী খুৎলাই অদু দ্রাগোনগী মৈনা শিংথানবগী ঙমখৈ মনুংদা ফিৎ 400গী অরাপ্পা অমদা নান্থোকপা ঙম্মি। অদুবু পোলিনা সেফাইর নুঙগী মচাক অদু পায়রকপা মতমদা, মহাক্না নান্থোক্লিবা নুঙ অদু পায়রক্ত্রিঙৈদগী অহুম্লক হেন্না লান্থোকপা ঙম্মি। করিগুম্বা পোলিনা জেমস্তোন অদু পায়রবদি, দ্রাগনগী মৈনা ফংলমদবা মফম অদুদগী কদাই ফাওবা লাপ্না লৈবগে অমসুং অদুম ওইনমক মহাক্না দ্রাগন অদুবু সনাগী জিবোলিন অদুগা লোয়ননা শোকপা ঙমগদ্রা? ;200
মৈ চাক্লিবা মীওই অদুগী নুমিদাংৱাইরমগী চানবগীদমক মপানা জোনসনা এপল পাই মঙা শেৎখি। মহাক্না পাই অমমমপু শরুক ৮ থোক্না ককখি অমসুং গেস্তশিংনা মখোয় মশামকপু ফংনবগীদমক্তা পাই মঙাবু বুফে তেবলদা থমখি। নুমিদাং অদুগী অরোইবদা, গেস্তশিংনা মখোয়গী পাইগী শরুকশিং অদু লৌদুনা থক্লবা মতুংদা, পাইগী শরুক 14দি লৈখি। মীথুংলেনশিংনা কনা কয়া লৌখি? ;26
ন্যুত্রিসনেল ইনফোগী মতুং ইন্না চিপ্সকী বেগ অমদা সর্ভিস অমদা কেলোরী 250 য়াওরি। করিগুম্বা 300 গ্রামগী বেগ অমদা শরুক 5 য়াউরবদি, করিগুম্বা নহাক্কী নোংমগী কেলোরিগী পান্দম অসি 2000 ওইরবদি অমসুং নহাক্না কেলোরি 1800 শিজিন্নখ্রবদি নহাক্না গ্রাম কয়ামুক চাবা ঙম্মী? ;48
চার্লিনা মীনুংশি মোমোন য়োল্লি। বিৱেক্সকী কিলোগ্রাম অমমমগীদমক্তা, মহাক্না কান্দেল ১০ শেম্বা ঙম্মি। বিৱেক্সকী কিলোগ্রাম অমা অমসুং ৱিকশিং অসি পোৎলম ওইনা দোল্লর ১০ চঙই। করিগুম্বা মহাক্না মৈরা অমমম $2.00দা য়োল্লবদি, করিগুম্বা মহাক্না মৈরা 20 শাদুনা য়োল্লবদি মহাক্কী নেৎ প্রোফিৎ অদু করিনো? ;20
মেরদিথ অসি ফ্রীলান্স ব্লোগর অমনি অমসুং হকশেলগী হীরমশিংদা ইদুনা মহাক্কী লেপ্পা থবক ওইনা নুমিৎ খুদিংগী ক্লাইন্তশিংদা পীরি। ব্লোগকী আর্তিকল অমা রিসর্চ তৌনবা অমসুং ইবদা চাংচত্তা পুং ৪ চঙই। হৌখিবা চয়োলদা মহাক্না থাংজ নুমিৎতা আর্টিকল ৫ অমসুং থাংজ নুমিৎতগী শরুক অনি হেন্না আর্টিকলশিং থাংজ নুমিৎতা ইখি। মহাক্না মঙলবারা ইখিবা আর্টিকলগী মশীংদগী তরা হেনবা আর্টিকলবু মহাক্না ইরাই নুমিৎতা ইখি। মহাক্না নুমিৎ অহুম অসিদা আর্টিকলশিং ইবদা শিজিন্নখিবা পুন্না পুং মশীং অদু মশীং থী। ;104
"কেন্দিসনা মহাক্কী কফী শোপতা থবক চৎত্রিঙৈদা মহাক্কী পোস্ত-ইত নোট ৮০ মহাক্কী পোর্তসতা থম্মী। মহাক্না চৎলিঙৈদা, মহাক্না দুকান অদুদা লেপখি অমসুং পোস্ত-ইত নোটকী পেকেজ অমা লৈখি; থবক তৌবদা, মহাক্না পোস্ত-ইত নোট অমমম কফী কপ 220গী মথক্তা থমখি। করিগুম্বা মহাক্না পোস্ত-ইত নোট ২৩ লৈরবদি, মহাক্না ফংগদবা পোস্ত-ইত নোট কয়ামুক মহাক্না ফংগদৌরিবনো? ";163
জোননা অঙৌবা দাইশিংদগী অঙৌবা দাইশিংদগী শরুক অনি হেন্না হেন্না য়োনৈ। রেদ টাইশিং অসি ব্লু টাইশিংদগী 50% হেন্না মমল লৈ। মহাক্না দোল্লর ২০০গী চাংদা দোল্লর ৪০গী মমল লৈবা ব্লু কাইৎ অমদা চাদিং তৌখি। মহাক্না কাইততা কয়া য়াম্না চাদিং তৌখি? ;800
ত্রেসীনা থুমগী পাম্বীশিংবু থম্নবা ফুত 4 শাংবা ৱায়র শিজিন্নখি। ৱায়র অদু ইঞ্চি 6 শাংবা শরুক-চুম্না ককখি। মহাক্না কনা কয়া ফংলবগে? ;8
রিচার্দনা ফোল্ত বিল্দিং অমদা লৈ। মথোল খুদিংমক্তা য়ুমথোং 8 য়াওই, অমসুং বিলদিং অদুগী 3/4দি য়ুমথোং ওইদুনা লৈ। বিলদিং অসিদা লৈরিবা অপুনবা য়ুনিৎ মশিং অসি করিনো? ;30
লোয়দকী উগী ফার্ম অমা লৈ। মহাক্কী মুরৌশিং অদুনা নোংমদা মুরৌ ২৫২ পুথোকই অমসুং মহাক্না মখোয়দু দোজেন অমদা দোল্লর ২দা য়োল্লি। লোয়দনা চয়োল অমদা খোইদগী কয়া য়াম্না ফংগদগে? ;294
টোমগী জহাজ অসি পুং অমদা মাইল 10 চৎপা ঙম্মি। মহাক্না নুমিদাং পুং ১ দগী ৪ ফাওবা চৎকনি। মতুংদা মহাক্না পুং অমদা মাইল 6গী চাং অমদা হল্লকখি। মহাক্না হল্লকপা মতমদা কদাইদা চংগদগে? ;5
উরিয়াগী লাইরিক পুবা বেগ অসি মহাকপু য়াম্ননা লুনা তৌরে। মহাক্না মসিদগী কিলোগ্রাম 15 লৌথোকপা মথৌ তাই। মহাক্কী কোমিক লাইরিক অমমমগী অরুম্বা কিলোগ্রাম ১নি অমসুং মহাক্কী শান্নপোৎশিংগী অরুম্বা কিলোগ্রাম ১নি। করিগুম্বা মহাক্না কমিক লাইরিক ৩০ লৌথোক্লবদি, মহাক্না শান্নপোৎ কয়ামুক লৌথোকপা মথৌ তাগনি? ;15
মেকানিক অমনা ত্রক অমসুং কারগী তেয়র শেম্বগীদমক তোঙান তোঙানবা মমল লৌই। ত্রক অমগী তাইর অমমম শেংদোক্লবদি মেকানিক অদুনা দোল্লর 60 অমসুং কার অমগী তাইর অমমম শেংদোক্লবদি মেকানিক অদুনা দোল্লর 40 লৌগনি। নুমিৎ হুম্নিদা, মেকানিক অদুনা ত্রক তায়র ৬ অমসুং কার তায়র ৪ শেন্নৈ। শুক্রবার নুমিত্তা, মেকানিক অদুনা কার 12 শেম্বদা হোৎনখি অদুবু ত্রক অমগী তেয়র অমত্তা শেংদ্রে। মেকেনিক অদুনা হেন্না ইনকম লৈবা নুমিত্তা শেল কয়া হেন্না লৌখি? ;40
দাউতফায়রগী মচিল-মনাওশিংনা মফম অদুগী শা-ঙা য়োকপদগী লৌখৎলবা মচানুপা ৭গা লোয়ননা য়ুমদা চৎলিঙৈদা মখোয়গী মমা অদুনা মখোয়গী য়ুমগী কেৎ অনিদা মচানুপা পোক্লে হায়না পাউদম্নবা কৌখি। মহাক্না হায়খি মদুদি, অহানবা কেত, পেতচিদা, এদোপ্তেদ কেতচেনগী মশীং অসি শরুক অহুম হেনখ্রে, অদুগা অতোপ্পা কেত, ত্রিক্সীদা, মশীং অসি ১২ ওইখ্রে। হৌজিক দাউতফায়র ইমুংগী মনুংদা অঙাং কয়া লৈরিবগে? ;40
জিনদা লিলিপোপ ৩০ লৈ। জিন্না লিলিপোপ অনি চাম্মি। লেমহৌরিবা লিলিপোপশিং অসিগা লোয়ননা, জিন্না লিলিপোপ অনি বেগ অমদা পেকেজ তৌনবা হায়রি। জিননা বেগ কয়া মপুং ফাহনবা ঙম্মী? ;14
পিতরনা চয়োল অসিদা সিনেমা য়েংনবা চৎকনি। মহাক্না মতম পুম্বদা দোল্লর ৭গীদমক টিকেৎ অমা অমসুং দোল্লর ৭গীদমক পোপকর্ন অমা ফংই। করিগুম্বা মহাক্কী চয়োল অমদা দোল্লর ৪২ লৈরবদি, মহাক্না ফিল্ম কয়া চৎপা ঙমগনি? ;3
উগী থোং অমনা পাউন্দ 5000দগী হেন্না লৌবা ঙমদে। চপ মান্নবা বোক্সশিং য়াওবা, চাম্মা মঙা শাবা, কস্ত ভেন অমনা থোং অদুগী মথক্তা চৎকনি। দ্রাইভর অমসুং থোংলবা ত্রক অসিগী অপুনবা অরুম্বা অসি পাউন্দ 3755 ওই। খোংগী অরুম্বা লিমিৎ অদুদগী হেনবা তৌদনা ত্রক অদুদা অপুনবা বোক্স মশীং অসি কয়া য়াম্না হাপচিনবা য়াগনি? ;83
স্তেফেননা মপুং-মরৈ ফারবা পোৎলমশিং ওনলাইনদা ওর্দর তৌখি। মহাক্কী অরোইবা বিল অসি $40 ওইখি। মসিগীদমক্তা মহাক্না পোৎ য়োনবা মীওই অমগী খুত্থাংদা পোৎ য়োনবা চৎখি, মরম অদুনা মখোয়না মহাক্কী অরোইবা শেনফম অদুগী 25%গী চাংদা হাপচিনখি অমসুং পোৎ য়োনবগী শেনফম ওইনা $3.00 লৌখি। স্তেফেননা $4.00গী টিপসু হাপখি। অহেনবা শেলগী মতুংদা, স্তেফেনগী পোৎলমশিংগী অরোইবা মমল অসি করম্বা ওইগনি? ;57
রাস্পবেরী বুশ অমদা মহৈ ২০গী কাংলুপ ৬ অমসুং বুশ অদুদা শন্দোকপা মশাগী মহৈ ৬৭ লৈ। অপুনবা ওইনা ফ্রেসবেরী কয়ামুক লৈবগে? ;187
কোল অমদা কমলা 25 য়াওই। মসিগী মনুংদা 1দি ফত্তবা, 20%দি মপুং ফাদ্রি, 2দি সোর অমসুং লেমহৌরিবশিংদি অফবা ওই। ওরেঞ্জ কয়ামুক য়াম্না ফৈ? ;17
