question;answer_number
"Ένα νέο πρόγραμμα είχε 60 λήψεις τον πρώτο μήνα. Ο αριθμός των λήψεων κατά τον δεύτερο μήνα ήταν τριπλάσιος από τον πρώτο μήνα, αλλά στη συνέχεια μειώθηκε κατά 30% τον τρίτο μήνα. Πόσες λήψεις είχε το πρόγραμμα συνολικά τους τρεις μήνες; ";366
"Η Τουλά πήγε στο φούρνο και αγόρασε διάφορα είδη γλυκών. Αγόρασε 3 ντουζίνες ντόνατς που κοστίζουν 68 δολάρια το ένα, 2 ντουζίνες μίνι κέικ που κοστίζουν 80 δολάρια το ένα και 6 ντουζίνες μίνι τυροπιτάκια για 55 δολάρια το ένα. Πόσο κόστισε ο συνολικός αριθμός; ";694
"Ο Κάρλος φυτεύει μια λεμονόδεντρα. Το δέντρο θα κοστίσει 90 δολάρια για να φυτευτεί. Κάθε χρόνο θα φυτρώνει 7 λεμόνια, τα οποία μπορεί να πουλήσει για 1,5 δολάρια το ένα. Κοστίζει 3 δολάρια το χρόνο για να ποτίζει και να ταΐζει το δέντρο. Πόσα χρόνια θα περάσουν πριν αρχίσει να βγάζει λεφτά από την λεμονιά; ";13
"Η Μέλανι είναι πωλήτρια από πόρτα σε πόρτα. Πούλησε το ένα τρίτο των ηλεκτρικών σκούπων της στο πράσινο σπίτι, 2 ακόμα στο κόκκινο σπίτι, και το μισό από ό, τι είχε μείνει στο πορτοκαλί σπίτι. Αν η Μέλανι έχει 5 ηλεκτρικές σκούπες, με πόσες ξεκίνησε; ";18
"Σε μια τάξη χορού 20 μαθητών, το 20% ήταν εγγεγραμμένοι στον σύγχρονο χορό, το 25% των υπόλοιπων ήταν εγγεγραμμένοι στον χορό τζαζ και οι υπόλοιποι στο χορό χιπ-χοπ. Ποιο ποσοστό των μαθητών είναι εγγεγραμμένοι στο χορό Χιπ-Χοπ; ";60
"Ένας έμπορος θέλει να κάνει μια επιλογή αγοράς μεταξύ 2 σχεδίων αγοράς: κοσμήματα αξίας 5.000 δολαρίων ή ηλεκτρονικά gadgets αξίας 8.000 δολαρίων. Ο οικονομικός του σύμβουλος υποθέτει ότι η αγορά κοσμημάτων θα αυξηθεί κατά 2,5% ενώ η αγορά ηλεκτρονικών συσκευών θα αυξηθεί κατά 1,2% μέσα στον ίδιο μήνα. Αν ο έμπορος θέλει να μεγιστοποιήσει το κέρδος στο τέλος του μήνα, κάνοντας μια επιλογή, πόσο κέρδος θα είναι αυτό; ";125
"Δύο τρένα φεύγουν από το Σαν Ραφαέλ την ίδια στιγμή. Ξεκινούν να ταξιδεύουν προς τα δυτικά, και οι δύο ταξιδεύουν για 80 μίλια. Την επόμενη μέρα, ταξιδεύουν βόρεια, κάλυπτοντας 240 χιλιόμετρα. Ποια είναι η απόσταση που καλύφθηκε από κάθε τρένο σε δύο ημέρες; ";230
"Η Τζιλ παίρνει 20 δολάρια την ώρα για να διδάσκει και 30 δολάρια για να είναι προπονητής μαζορέτας. Αν δουλεύει 50 εβδομάδες το χρόνο, 35 ώρες την εβδομάδα ως δασκάλα και 15 ώρες την εβδομάδα ως προπονητής, πόσο είναι ο ετήσιος μισθός της; ";57500
"Η Κλερ φτιάχνει ομελέτα με 3 αυγά κάθε πρωί για πρωινό. Πόσες δεκάδες αυγά θα φάει σε 4 εβδομάδες; ";7
"Η Μαρίσα κάνει πεζοπορία σε ένα μονοπάτι 12 μιλίων. Χρειάστηκε μια ώρα για να περπατήσει τα πρώτα 4 μίλια, και μετά άλλη μια ώρα για να περπατήσει τα επόμενα δύο μίλια. Αν θέλει η μέση ταχύτητά της να είναι 4 μίλια την ώρα, ποια ταχύτητα (σε μίλια την ώρα) χρειάζεται για να περπατήσει την υπόλοιπη απόσταση; ";6
"Έχω 10 λίτρα πορτοκαλί ποτό που είναι τα δύο τρίτα νερό και θα ήθελα να το προσθέσω σε 15 λίτρα ανανά ποτό που είναι τα τρία πέμπτα νερό. Αλλά καθώς το χύνω, χύνω ένα λίτρο από το πορτοκαλί ποτό. Πόσα νερά υπάρχουν στα υπόλοιπα 24 λίτρα; ";15
"Ο Ρέιμοντ και η Σαμάνθα είναι ξαδέρφια. Ο Ρέιμοντ γεννήθηκε 6 χρόνια πριν τη Σαμάνθα. Ο Ρέιμοντ απέκτησε γιο σε ηλικία 23 ετών. Αν η Σαμάνθα είναι τώρα 31 ετών, πόσα χρόνια πριν γεννήθηκε ο γιος του Ρέιμοντ; ";14
"Ο Μπίλι πουλάει DVD. Έχει 8 πελάτες την Τρίτη. Οι πρώτοι 3 πελάτες του αγοράζουν ένα DVD ο καθένας. Οι επόμενοι δύο πελάτες του αγοράζουν 2 DVD ο καθένας. Οι τρεις τελευταίοι πελάτες του δεν αγοράζουν DVD. Πόσα DVD πούλησε ο Μπίλι την Τρίτη; ";7
"Ένα κερί λιώνει κατά 2 εκατοστά κάθε ώρα που καίγεται. Πόσα εκατοστά θα είναι μικρότερο ένα κερί μετά από την καύση από 1:00 πμ έως 5:00 πμ; ";8
"Ο Κάιλ αγόρασε το πέρυσι το βιβλίο με τις καλύτερες πωλήσεις για 19,50 δολάρια. Αυτό είναι με 25% έκπτωση από την αρχική τιμή. Ποια ήταν η αρχική τιμή του βιβλίου; ";26
"Η Μαρί παρήγγειλε ένα γεύμα κοτόπουλου που κοστίζει 12 δολάρια, 5 πακέτα γάλα που κοστίζουν 3 δολάρια το ένα, 4 μήλα που κοστίζουν 1,50 δολάρια το ένα και μερικά κουτιά πίτσα. Η Μαρί πλήρωσε συνολικά 50 δολάρια. Πόσα κουτιά πίτσα παρήγγειλε η Μαρί αν το κάθε κουτί κοστίζει 8,50 δολάρια; ";2
"Ο Μίσκα αγόρασε 3 ζευγάρια σορτσάκια, 3 ζευγάρια παντελόνια και 3 ζευγάρια παπούτσια. Ένα ζευγάρι σορτσών κοστίζει 16,50 δολάρια. Ένα ζευγάρι παντελόνια κοστίζει 22,50 δολάρια και ένα ζευγάρι παπούτσια κοστίζει 42 δολάρια. Πόσα δολάρια ξόδεψε ο Μίσκα για όλα τα ρούχα; ";243
"Η Σίνθια τρώει μια μερίδα παγωτό κάθε βράδυ. Αγοράζει κουτιά παγωτό με 15 μερίδες παγωτό ανά κουτί, με κόστος 4 δολάρια το κουτί. Μετά από 60 μέρες, πόσα θα ξοδέψει για παγωτό; ";16
"Ο Χένρι έκανε δύο στάσεις κατά τη διάρκεια του ταξιδιού με το ποδήλατο. Σταμάτησε μετά από 20 μίλια. Η δεύτερη στάση ήταν 15 μίλια πριν το τέλος του ταξιδιού. Πόσα μίλια ταξίδεψε μεταξύ της πρώτης και της δεύτερης στάσης; ";25
"Η Γκλόρια ψωνίζει παπούτσια όταν βρίσκει ένα ζευγάρι μπότες που ταιριάζουν στο προϋπολογισμό της. Ωστόσο, πρέπει να διαλέξει ανάμεσα στις μπότες και σε δύο ζευγάρια ψηλοτάκουνα που μαζί κοστίζουν πέντε δολάρια λιγότερο από τις μπότες. Αν ένα ζευγάρι τακούνια κοστίζει 33 δολάρια και το άλλο κοστίζει το διπλάσιο, πόσα δολάρια είναι οι μπότες; ";104
Η ηλικία του Ντάρελ και του Άλεν είναι 7:11. Αν η συνολική ηλικία τους τώρα είναι 162, υπολογίστε την ηλικία του Άλεν σε 10 χρόνια από τώρα. ;109
"Ο Γκούντερ προσπαθεί να μετρήσει τα ζελέ σε ένα βάζο. Ρωτάει τους φίλους του πόσοι νομίζουν ότι είναι στο βάζο. Ο ένας λέει 80. Ένας άλλος λέει 20 περισσότερα από το μισό του πρώτου. Ένας τρίτος λέει 25% περισσότερο από τον πρώτο. Ποιο είναι το μέσο όρο; ";80
"Ο Τζον φροντίζει 10 σκυλιά. Κάθε σκύλος χρειάζεται 0,5 ώρες την ημέρα για να περπατήσει και να φροντίσει τις δουλειές του. Πόσες ώρες την εβδομάδα ξοδεύει φροντίζοντας σκυλιά; ";35
"Η Γκρέτσεν έχει 110 νομίσματα. Υπάρχουν 30 περισσότερα χρυσά νομίσματα από τα ασημένια. Πόσα χρυσά νομίσματα έχει η Γκρέτσεν; ";70
"Η Σιόβαν έχει δύο λιγότερα κοσμήματα από τον Άαρον. Ο 'αρον έχει 5 περισσότερα κοσμήματα από τα μισά του Ρέιμοντ. Αν ο Ρέιμοντ έχει 40 κοσμήματα, πόσα κοσμήματα έχει η Σιόβαν; ";23
"Ο Μάικ παίζει πινγκ-πονγκ για 40 λεπτά. Στα πρώτα 20 λεπτά, σκοράρει 4 πόντους. Στα δεύτερα 20 λεπτά, σκοράρει 25% περισσότερους πόντους. Πόσα συνολικά πόντα σκόραρε; ";9
"Ο Τέρι τρώει 2 γιαούρτι την ημέρα. Προς το παρόν πωλούνται σε 4 γιαούρτι για $5.00. Πόσα ξοδεύει σε γιαούρτι για 30 μέρες; ";75
"Ο Τζον σχεδιάζει να πουλήσει όλα τα παιχνίδια του και να χρησιμοποιήσει τα χρήματα για να αγοράσει βιντεοπαιχνίδια. Έχει 13 σετ Lego και τα πουλάει για 15 δολάρια το καθένα. Τελικά αγοράζει 8 βιντεοπαιχνίδια για 20 δολάρια το καθένα και του μένουν 5 δολάρια. Πόσα Lego έχει ακόμα; ";2
"Ο Τζον τρέχει 100 χιλιόμετρα την εβδομάδα. Τρέχει 3 μέρες την εβδομάδα. Τρέχει 3 ώρες την πρώτη μέρα και μισή ώρα τις άλλες δύο. Πόσο γρήγορα τρέχει; ";10
"Η Ντέινα μπορεί να τρέχει με ρυθμό τέσσερις φορές πιο γρήγορο από ό,τι μπορεί να περπατήσει, αλλά μπορεί να κάνει άλματα με ρυθμό που είναι το μισό από το ρυθμό που μπορεί να τρέξει. Αν μπορεί να πηδήξει με 3 μίλια την ώρα, πόσα μίλια μπορεί να ταξιδέψει σε έξι ώρες αν ξοδεύει το ένα τρίτο του χρόνου τρέχοντας και τα δύο τρίτα του χρόνου περπατώντας; ";18
"Το iPhone του Μπράντον είναι τέσσερις φορές παλαιότερο από του Μπεν. Το iPhone του Μπεν είναι δύο φορές μεγαλύτερο από το iPhone της Σούζι. Αν το iPhone της Suzy είναι 1 χρόνου, πόσο χρονών είναι το iPhone του Brandon; ";8
"Ο μεγάλος δράκος, ο Περγκ, καθόταν ψηλά στην κορυφή του βουνού Φάρμπο, και έριχνε φωτιά σε οτιδήποτε ήταν σε απόσταση 300 μέτρων. Η Πόλι μπορούσε να ρίξει το χρυσό ακόντιο, το μόνο γνωστό όπλο που μπορούσε να ρίξει το δράκο, σε απόσταση 400 ποδιών, εντός της εμβέλειας των φλόγων του δράκου. Αλλά όταν η Πόλι κρατούσε το ζαφείρι, μπορούσε να πετάξει το δόρυ τρεις φορές πιο μακριά από ό, τι όταν δεν κρατούσε το πετράδι. Αν κρατούσε το πετράδι, πόσο μακριά από την εμβέλεια των φλόγων του δράκου θα μπορούσε να σταθεί η Πόλι και να χτυπήσει τον δράκο με το χρυσό ακόντιο; ";200
"Η γιαγιά Τζόουνς έφτιαξε 5 μηλόπιτες για το γεύμα του πυροσβέστη. Έκοψε κάθε πίτα σε 8 κομμάτια και έθεσε τις πέντε πίτες στο τραπέζι του μπουφέ για να τις σερβίρουν οι καλεσμένοι. Στο τέλος της βραδιάς, αφού οι καλεσμένοι είχαν πάρει και φάει τα κομμάτια της πίτας τους, είχαν απομείνει 14 κομμάτια πίτας. Πόσα κομμάτια πήραν οι καλεσμένοι; ";26
"Σύμφωνα με τις πληροφορίες διατροφής, ένα σακί τσιπς έχει 250 θερμίδες ανά μερίδα. Αν μια τσάντα 300 γραμμάρια έχει 5 μερίδες, πόσα γραμμάρια μπορείτε να φάτε αν ο ημερήσιος στόχος θερμίδων σας είναι 2000 και έχετε ήδη καταναλώσει 1800 θερμίδες; ";48
"Ο Τσάρλι θέλει να πουλήσει κεριά μελισσού. Για κάθε λίβρα κεριού, μπορεί να φτιάξει 10 κεριά. Ένα κιλό κερί μελισσών και τα φυτά κοστίζουν 10 δολάρια σε προμήθειες. Αν πουλάει κάθε κερί για 2 δολάρια το ένα, τι καθαρό κέρδος θα έχει αν κάνει και πουλήσει 20 κεριά; ";20
Η Μέρεντιθ είναι μια ανεξάρτητη blogger που γράφει για θέματα υγείας και υποβάλλει στους πελάτες κάθε μέρα ως μόνιμη δουλειά της. Ένα άρθρο στο blog χρειάζεται κατά μέσο όρο 4 ώρες για να ερευνηθεί και να γραφτεί. Την περασμένη εβδομάδα, έγραψε 5 άρθρα τη Δευτέρα και 2/5 φορές περισσότερα άρθρα την Τρίτη από ό, τι τη Δευτέρα. Την Τετάρτη έγραψε διπλάσιο αριθμό άρθρων από την Τρίτη. Υπολογίστε το συνολικό αριθμό των ωρών που πέρασε γράφοντας άρθρα τις τρεις ημέρες. ;104
"Η Κάντις έβαλε 80 σημειώματα στην τσάντα της πριν πάει στη δουλειά της στο καφέ. Στο δρόμο της, σταμάτησε στο κατάστημα και αγόρασε ένα πακέτο σημειώσεων Post-it. Στη δουλειά, έβαλε ένα μόνο σημείωμα Post-it σε κάθε ένα από τα 220 διαφορετικά φλιτζάνια καφέ. Αν είχε 23 σημειώματα Post-it που έμειναν συνολικά, πόσα σημειώματα Post-it ήταν στο πακέτο που αγόρασε; ";163
"Ο Τζον αγοράζει διπλάσιες κόκκινες γραβάτες από τις μπλε. Οι κόκκινες γραβάτες κοστίζουν 50% περισσότερο από τις μπλε. Ξόδεψε 200 δολάρια για μπλε γραβάτες που κοστίζουν 40 δολάρια η μία. Πόσα ξόδεψε για γραβάτες; ";800
"Η Τρέισι χρησιμοποίησε ένα κομμάτι σύρμα μήκους 1 μέτρου για να στηρίξει τα φυτά ντομάτας στον κήπο. Το σύρμα κόπηκε σε κομμάτια 6 ίντσες. Πόσα κομμάτια πήρε; ";8
"Ο Ρίτσαρντ μένει σε ένα πολυκατοικία με 15 ορόφους. Κάθε όροφος περιέχει 8 μονάδες, και τα 3/4 του κτιρίου είναι κατειλημμένα. Πόσοι είναι οι άδειοι χώροι στο κτίριο; ";30
"Ο Λόιντ έχει μια φάρμα αυγών. Οι κότες του παράγουν 252 αυγά την ημέρα και τα πουλάει για 2 δολάρια την ντουζίνα. Πόσα βγάζει ο Λόιντ από αυγά την εβδομάδα; ";294
"Το πλοίο του Τομ μπορεί να ταξιδέψει με 10 μίλια την ώρα. Θα πλεύσει από 1 ως 4 μμ. Μετά επιστρέφει με ταχύτητα 6 μίλια την ώρα. Πόσο καιρό θα πάρει να γυρίσει; ";5
"Η τσάντα του Ουρία γίνεται πολύ βαριά για αυτόν. Πρέπει να αφαιρέσει 15 κιλά από αυτό. Τα κόμικς του ζυγίζουν ένα κιλό το καθένα και τα παιχνίδια του ζυγίζουν ένα κιλό το καθένα. Αν αφαιρέσει 30 κόμικς, πόσα παιχνίδια χρειάζεται να αφαιρέσει; ";15
"Ένας μηχανικός χρεώνει διαφορετικές τιμές για να επισκευάσει τα ελαστικά φορτηγών και αυτοκινήτων. Για κάθε ελαστικό φορτηγού που επισκευάζεται, ο μηχανικός θα χρεώνει 60 δολάρια και για κάθε ελαστικό αυτοκινήτου που επισκευάζεται, ο μηχανικός θα χρεώνει 40 δολάρια. Την Πέμπτη, ο μηχανικός επισκευάζει 6 ελαστικά φορτηγών και 4 ελαστικά αυτοκινήτων. Την Παρασκευή, ο μηχανικός επισκευάζει 12 αυτοκίνητα και δεν επισκευάζει κανένα λάστιχο φορτηγού. Πόσο περισσότερα έσοδα κέρδισε ο μηχανικός την ημέρα με υψηλότερα έσοδα; ";40
"Οι αδελφές Doubtfire οδηγούν σπίτι με 7 γατάκια που υιοθετήθηκαν από το τοπικό καταφύγιο ζώων όταν η μητέρα τους τους τηλεφωνεί για να τους ενημερώσει ότι οι δύο γάτες τους μόλις απέκτησαν γατάκια. Λέει ότι η Πατσί, η πρώτη γάτα, έχει τρεις φορές τον αριθμό των υιοθετημένων γατών, ενώ η Τρίξι, η άλλη γάτα, έχει 12. Πόσα γατάκια έχει η οικογένεια Ντάουτφάιρ τώρα; ";40
"Η Τζιν έχει 30 γλειφιτζούρια. Η Τζιν τρώει δύο από τα γλειφιτζούρια. Με τα υπόλοιπα γλειφιτζούρια, ο Ζαν θέλει να βάλει δύο γλειφιτζούρια σε μια τσάντα. Πόσες τσάντες μπορεί να γεμίσει η Τζιν; ";14
"Ο Πίτερ σχεδιάζει να πάει σινεμά αυτή την εβδομάδα. Πάντα παίρνει ένα εισιτήριο για 7 δολάρια και ποπκόρν για 7 δολάρια. Αν έχει 42 δολάρια για μια εβδομάδα, πόσες φορές μπορεί να πάει σινεμά; ";3
"Μια ξύλινη γέφυρα δεν μπορεί να μεταφέρει πάνω από 5000 κιλά. Ένα φορτηγό με ταυτόσημα κουτιά, που ζυγίζουν 5 κιλά το καθένα, θα περάσει από τη γέφυρα. Το συνδυασμένο βάρος του οδηγού και του άδειου φορτηγού είναι 3.755 λίβρες. Ποιος είναι ο μέγιστος αριθμός κουτιών που μπορούν να φορτωθούν στο φορτηγό χωρίς να υπερβαίνει το όριο βάρους της γέφυρας; ";83
"Ο Στίβεν έκανε μια ηλεκτρονική παραγγελία για τρόφιμα. Ο τελικός λογαριασμός του ήταν $40.00. Επειδή αυτό έγινε μέσω ενός πωλητή, πρόσθεσαν το 25% στο τελικό ποσό και του χρέωσαν 3 δολάρια για να παραδώσει. Ο Στίβεν πρόσθεσε επίσης ένα φιλοδώρημα 4 δολαρίων. Μετά από τα έξτρα έξοδα, ποια ήταν η τελική τιμή των ψώνων του Στήβεν; ";57
"Ένας θάμνος βατόμουρου έχει 6 σμήνη από 20 καρπούς το καθένα και 67 μεμονωμένα φρούτα διάσπαρτα σε όλο τον θάμνο. Πόσα σμέουρα υπάρχουν συνολικά; ";187
"Ένα καλάθι περιέχει 25 πορτοκάλια, από τα οποία το 1 είναι κακό, το 20% είναι ανώριμο, τα 2 είναι ξινά και τα υπόλοιπα είναι καλά. Πόσα πορτοκάλια είναι καλά; ";17
"Η Τζάνετ αγοράζει μια καρφίτσα για την κόρη της. Πληρώνει 500 δολάρια για το υλικό για να το φτιάξει και μετά άλλα 800 δολάρια για τον κοσμηματοποιό να το κατασκευάσει. Μετά, πληρώνει το 10% για να το ασφαλίσει. Πόσα πλήρωσε; ";1430
"Αν η Μάρσι δουλεύει για την ίδια εταιρεία για 40 χρόνια, παίρνει ετήσια σύνταξη 50.000 δολαρίων. Από την ηλικία των 20 ετών, δικαιούται 5% της αξίας της σύνταξης ανά έτος. Αν παραιτηθεί μετά από 30 χρόνια, ποια θα είναι η ετήσια σύνταξή της; ";25000
Η Αλίνα έκανε συνδρομή σε μια υπηρεσία που της χρεώνει 140 δολάρια το μήνα. Αν η εταιρεία ροής χρεώσει το αρχικό ποσό για το πρώτο εξάμηνο του έτους και στη συνέχεια χρεώσει 10% λιγότερα χρήματα για το άλλο εξάμηνο του έτους, υπολογίστε το συνολικό ποσό που είχε πληρώσει για την υπηρεσία ροής μέχρι το τέλος του έτους. ;1596
"Η Σοφία σκέφτεται να κάνει ένα ταξίδι με το αυτοκίνητό της και θα ήθελε να μάθει πόσο μακριά μπορεί να πάει με ένα μόνο δεξαμενό βενζίνης. Έχει ταξιδέψει 160 χιλιόμετρα από την τελευταία φορά που γέμισε την δεξαμενή της, και χρειάστηκε να βάλει 4 γαλόνια βενζίνης για να την γεμίσει ξανά. Το εγχειρίδιο του αυτοκινήτου της λέει ότι η δεξαμενή της χωράει 12 γαλόνια βενζίνης. Πόσα μίλια μπορεί να κάνει η Σοφία με ένα μόνο βενζίνη; ";300
"Ο Τζιμ βλέπει τηλεόραση 2 ώρες και μετά πηγαίνει για ύπνο και διαβάζει για το μισό χρόνο. Το κάνει αυτό 3 φορές την εβδομάδα. Πόσες ώρες βλέπει τηλεόραση και διαβάζει σε 4 εβδομάδες; ";36
"Υπάρχουν τέσσερα σχολεία που ανταγωνίζονται σε ένα τουρνουά μπάσκετ. Κάθε σχολείο έχει στείλει μια ομάδα μπάσκετ κοριτσιών και μια ομάδα μπάσκετ αγοριών και κάθε ομάδα έχει 5 παίκτες η κάθε μία. Κάθε σχολείο έχει επίσης στείλει έναν προπονητή για κάθε ομάδα. Συνολικά, πόσους ανθρώπους έχουν στείλει όλα τα σχολεία; ";48
"Ένας κυνηγός θησαυρών βρήκε ένα θάμμένο θησαυροφυλάκιο γεμάτο πολύτιμους λίθους. Υπήρχαν 175 διαμάντια, 35 λιγότερα ρουμπίνια από τα διαμάντια, και διπλάσιο αριθμό σμαραγδένων από τα ρουμπίνια. Πόσα από τα πετράδια ήταν εκεί στο μπαούλο; ";595
"Υπάρχουν διπλάσια αγόρια από κορίτσια στο σχολείο του Δρ. Βέρτζ. Αν υπάρχουν 60 κορίτσια και 5 μαθητές για κάθε δάσκαλο, πόσοι δάσκαλοι υπάρχουν; ";36
"Η Μπέιλι ξεκινάει με ένα συγκεκριμένο ποσό χρημάτων. Μετά λαμβάνει εβδομαδιαία επιδότηση 5 δολαρίων για 8 εβδομάδες. Στο τέλος των 8 εβδομάδων, αν έχει συνολικά 100 δολάρια, με πόσα χρήματα ξεκίνησε η Μπέιλι; ";60
"Η Τζούντι διδάσκει 5 μαθήματα χορού, κάθε μέρα, τις καθημερινές και 8 μαθήματα το Σάββατο. Αν κάθε τάξη έχει 15 μαθητές και χρεώνει $ 15.00 ανά μαθητή, πόσα χρήματα κάνει σε 1 εβδομάδα; ";7425
"Ο Κέλιαν έχει δύο συνταγές για την προετοιμασία πιάτων, η μία με 20 οδηγίες και η δεύτερη με διπλάσιες οδηγίες από την πρώτη. Πόσες οδηγίες πρέπει να διαβάσει ο Κέλιαν για να ετοιμάσει τα δύο πιάτα; ";60
"Ο Τόμι μαζεύει χρήματα για την φιλανθρωπία του πουλώντας μπράουνις για 3 δολάρια το κομμάτι και cheesecakes για 4 δολάρια το κομμάτι. Αν ο Τόμι πουλάει 43 μπράουνις και 23 φέτες τυροπιτάκι, πόσα χρήματα μαζεύει ο Τόμι; ";221
"Η Σίλα αγόρασε πέντε κινητά τηλέφωνα για 150 δολάρια το καθένα για μια δόση τριών μηνών. Για κάθε μονάδα θα χρεώνεται τόκος 2%. Πόσα θα πληρώνει η Σίλα κάθε μήνα για 3 μήνες; ";255
"Ο Άρτι έχει ένα περίπτερο με λουλούδια στην Αγορά των Γεωργών. Πουλάει τρία είδη λουλουδιών: μαργαρίδες, πετούνια και μπεγόνια. Συνήθως πουλάει μαργαρίνθια για 2,74 δολάρια το δοχείο, πετούνια για 1,87 δολάρια το δοχείο και μπεγόνια για 2,12 δολάρια το δοχείο. Ο Άρτι δεν έχει ψιλά σήμερα, οπότε αποφάσισε να στρογγυλοποιήσει όλες τις τιμές του στο πλησιέστερο δολάριο. Αν ο Άρτι πουλήσει 12 γλάστρες μαργαρίδες, 9 γλάστρες πετούνια και 17 γλάστρες μπεγόνια, πόσα θα βγάλει; ";88
"Ο Λουκ περνάει χρόνο στην παραλία χτίζοντας κάστρα από άμμο. Τελικά παρατηρεί ότι κάθε επίπεδο ενός κάστρου από άμμο θα έχει το μισό τετραγωνικό μέγεθος του επιπέδου κάτω από αυτό. Αν φτιάξει ένα τετράγωνο κάστρο με το πάνω επίπεδο να έχει έκταση 16 τετραγωνικών ποδιών, ποια είναι η μέση έκταση ενός επιπέδου; ";60
"Η Σεσίλια μόλις αγόρασε ένα καινούργιο κουτάβι. Σύμφωνα με τον κτηνίατρό της, πρέπει να ταΐζει το κουτάβι 1 φλιτζάνι τροφή σκύλου κάθε μέρα για τις πρώτες 180 ημέρες. Μετά πρέπει να ταΐζει το κουτάβι 2 φλιτζάνια σκυλοτροφή κάθε μέρα για το υπόλοιπο της ζωής του. Αν ένα σακί τροφής σκύλου περιέχει 110 φλιτζάνια, πόσες σακούλες τροφής σκύλου θα χρησιμοποιήσει η Σεσίλια τον πρώτο χρόνο; ";5
