question;answer_number
Джийн има 30 леденца. Джийн изяде две от леденците. С останалите леденци, Джийн иска да опакова 2 леденци в една торба. Колко торбички може да напълни Джийн? ;14
Питър планира да отиде на кино тази седмица. Винаги получава билет за 7 долара и пуканки за 7 долара. Ако има 42 долара за седмица, колко пъти може да ходи на кино? ;3
Дървен мост може да носи не повече от 5000 паунда. Камион за доставки, пълен с идентични кутии, всяка от които тежи по 5 килограма, ще премине през моста. Общото тегло на шофьора и празната кола е 3755 паунда. Какъв е максималният брой кутии, които могат да бъдат натоварени на камиона, без да се надвишава ограничението за теглото на моста? ;83
Стивън е поръчал хранителни стоки онлайн. Последната му сметка беше $40.00. Тъй като това е било чрез доставчик, те са добавили 25% от таксата към окончателния му общ и са му наложили $3.00 за доставка. Стивън също е добавил $4.00 бакшиш. След допълнителните такси, каква беше крайната цена на хранителните стоки на Стивън? ;57
В един храст от малини има 6 клъстера от по 20 плода и 67 отделни плода, разпръснати из храста. Колко малини има общо? ;187
Кошницата съдържа 25 портокала, от които 1 е лош, 20% са незрели, 2 са кисели, а останалите са добри. Колко портокала са добри? ;17
Джанет купува брошка за дъщеря си. Тя плаща 500 долара за материала, за да го направи, и още 800 долара на бижутерията, за да го конструира. След това плаща 10% от това, за да го застрахова. Колко плати? ;1430
Ако Марси работи за една и съща компания 40 години, получава годишна пенсия от 50 000 долара. След 20 години получава право на 5% от стойността на пенсията годишно. Ако напусне след 30 години, каква ще бъде годишната й пенсия? ;25000
Алина се абонира за стрийм сервиз, който й струва 140 долара на месец. Ако стрийм компанията й е наложила първоначалната сума за първата половина на годината и след това е наложила 10% по-малко пари за втората половина на годината, изчисли общата сума, която е платила за стрийм услугата до края на годината. ;1596
София мисли да пътува с колата си и би искала да знае колко далеч може да стигне с един резервоар бензин. Тя е изминала 160 км. от последния си заряд и е трябвало да сложи 4 галона бензин, за да го зареди отново. В ръководството за колата й пише, че резервоарът й има 12 галона бензин. Колко мили може да пропътува София с един резервоар? ;300
Джим прекарва 2 часа в гледане на телевизия и после решава да си легне и да чете за половината от времето. Прави това 3 пъти седмично. Колко часа прекарва пред телевизора и четенето за 4 седмици? ;36
Има четири училища, които се състезават в баскетболен турнир. Всяко училище изпрати отбор по баскетбол за момичета и отбор за момчета, като всеки отбор има по 5 играчи. Всяко училище също изпрати треньор за всеки отбор. Общо колко души са изпратени от всички училища? ;48
Ловец на съкровища намерил скрит съкровищник, пълен с скъпоценни камъни. Имало е 175 диаманта, 35 рубина по-малко от диамантите и два пъти повече изумруди от рубините. Колко от камъните са били в сандъка? ;595
В училището на д-р Вертс има два пъти повече момчета, отколкото момичета. Ако има 60 момичета и 5 ученици на всеки учител, колко учители има? ;36
Бейли започва с определена сума пари. След това получава седмична надбавка от 5 долара за 8 седмици. В края на осемте седмици, ако тя има общо 100 долара, с колко пари е започнала Бейли? ;60
Джуди преподава 5 часа танци всеки ден през работните дни и 8 часа в събота. Ако всеки клас има 15 ученици и тя плаща 15 долара на ученик, колко пари печели тя за една седмица? ;7425
Келиан има два рецепта за приготвяне на ястия, единият има 20 инструкции, а вторият има два пъти повече инструкции от първия. Колко инструкции трябва да прочете Келиан, за да приготви двете ястия? ;60
Томи събира средства за благотворителност, като продава бисквити за 3 долара парче и чийзкейк за 4 долара парче. Ако Томи продаде 43 броуни и 23 парчета чийзкейк, колко пари ще събере Томи? ;221
Шийла купи пет мобилни телефона за 150 долара за всеки, за 3-месечна вноска. За всяка единица се начислява лихва от 2%. Колко ще плаща Шийла всеки месец за 3 месеца? ;255
Арти има цветен щанд на пазара. Той продава три вида цветя: мариголи, петунии и бегонии. Обикновено продава зеленчуци за 2.74 долара на гърне, петунии за 1.87 долара на гърне и бегонии за 2.12 долара на гърне. Арти няма дребни днес, затова е решил да закръгли цената до най-близкия долар. Ако Арти продаде 12 гърнета с лале, 9 гърнета с петунии и 17 гърнета с бегонии, колко ще спечели? ;88
Люк прекарва времето си на плажа, строейки замъци от пясък. В крайна сметка той забелязва, че всяко ниво на пясъчен замък ще има половината от квадратния площ на нивото под него. Ако направи 4-равнинен пясъчен замък, където най-горният е с площ от 16 кв. метра, какъв е средният квадратен площ на ниво? ;60
Сесилия току-що си купи ново кученце. Според ветеринарния й лекар, тя трябва да храни кученцето с по 1 чаша храна за кучета всеки ден през първите 180 дни. След това трябва да храни кученцето с 2 чаши храна за кучета всеки ден до края на живота му. Ако една торба с храна за кучета съдържа 110 чаши, колко торби с храна за кучета ще използва Сесилия през първата година? ;5
Ако Реймънд пече половината от прането на Сара, а Сара пече 4 пъти повече пране от Дейвид, изчисли разликата в количеството пране, което Реймънд и Дейвид правят, ако Сара пече 400 паунда пране. ;100
Винсънт може да купи цветя в пакети от 3 за $2.50 или в пакети от 2 за $1. Колко пари ще спести, като купи 18 цветя на по-добра цена? ;6
Джон осиновява куче. Завежда кучето на гример, който струва 100 долара. Гримьорът му предлага 30% отстъпка, за да бъде нов клиент. Колко струва гримирането? ;70
Две момичета взеха по 1/6 от 24 литра вода. Тогава едно момче получи 6 литра вода. Колко литра вода останаха? ;10
Чарли имаше 10 стикери. Купил е 21 стикери от магазин в мола и е получил 23 стикера за рождения си ден. После Чарли даде 9 от стикерите на сестра си и използва 28 за украса на поздравителна картичка. Колко стикери са останали на Чарли? ;17
Грейс тежи 125 паунда. Алекс тежи 2 паунда по-малко от 4 пъти това, което тежи Грейс. Колко килограма тежат те? ;623
Дан засажда три розови храста. Всеки розов храст има 25 рози. Всяка роза има осем тръна. Колко тръни има общо? ;600
Футболен отбор игра 22 мача. Спечелиха осем пъти повече, отколкото загубиха. Колко са спечелили? ;15
Джийн шие одеяло от стари тениски за сувенири. Има една риза от всяка ваканция, на която е бил. Всяка риза е своя собствена плоча. Всеки ред е направен от блокове от различна година на ваканции. Той ходи на почивка четири пъти годишно и го прави от 23-годишна възраст. Сега е на 34. Колко парчета покривало има в общия брой? ;44
Грег е настроил алармата да звъни три пъти на ден като напомняне. Когато алармата се включи, тя продължава да звъни, докато Грег я изключи. Първият път, когато избухна днес, звъня четири пъти. Вторият път, когато се задейства, звъни три пъти по-дълго от първия път. Третият път звъня за половината от втория път. Колко пъти са звъняли алармите? ;22
Една компания плаща на всеки от служителите си по 600 долара на месец. Компанията има политика да увеличава заплатите на всеки от служителите си с 10% от началната заплата всяка година за тези, които са останали в компанията в продължение на пет години. Ако Силви е работила 5 години в компанията през декември миналата година, каква е годишната й заплата след още 3 години работа? ;9360
Първият албум на Мерилин се продава 10 пъти повече от този на Харалд. Ако са продали 88000 копия, колко копия е продал Харалд? ;8000
Кристина планира парти за рождения си ден и се нуждае от по 75 торбички подаръци на всеки поканен гост, защото 1/4 от присъстващите не се появяват. Тя покани 16 приятели. Подаръчните чанти са по 2 долара. Колко ще похарчи? ;24
Тед Ти-Рекс е планирал да донесе картофена салата на пикника с динозаврите. Той знае, че възрастен динозавър ще изяде 10 паунда картофена салата, а дете ще изяде половината от това на възрастен. Ако на пикника ще има 20 възрастни и 5 деца, колко килограма картофена салата трябва да донесе Тед, ако се надява да има достатъчно, за да нахрани всички? ;225
Ян има три пъти повече домашни любимци от Марша. Марсия има два домашни любимца повече от Синди. Ако Синди има четири домашни любимци, колко общо имат тримата? ;28
Емили има 4 деца, на име Ейми, Джаксън, Кори и Джеймс. Ейми е с 5 години по-голяма от Джаксън и с 2 години по-малка от Кори. Ако Джеймс е на 10 и е с една година по-млад от Кори, колко години е Джаксън? ;4
Лий бе в състояние да изтича 400-метровата дистанция с препятствия две секунди по-бързо от Джералд. Но Джералд промени диетата си, което подобри скоростта му с 10%. Ако Лий бяга 400-метровата дистанция с препятствия за 38 секунди, колко бързо може Джералд, с подобрената си диета, да бяга 400-метровата дистанция с препятствия за секунди? ;36
В един квартал броят на зайците е с 12 по-малко от броя на кучетата и котките. Ако има две котки на всяко куче, а броят на кучетата е 60, колко домашни любимци има в квартала? ;348
От 200 ученици от пети клас, 2/5 са момчета и 2/3 от момичетата са в момичешки скаути. Колко момичета не са в момичешкия скаут? ;40
Хари е спал 9 часа снощи. Приятелят му Джеймс спи само 2/3 от това, което Хари. Колко часа повече е спал Хари от Джеймс? ;3
Когато Фреда сготви консервирани домати в сос, те губят половината си обем. Всяка кутия домати, която използва, съдържа три домати. Последната порция доматен сос на Фреда беше 32 унции. Колко домати използва Фреда? ;12
Колите се изреждат на магистралата. Някои от колите минават през първите 15 минути от задръстването, а след това още 20 коли минават през останалите 15 минути от задръстването. Пет коли от линията излязоха на изход, за да не се налага да минават през задръстването. Ако първоначално на магистралата има 30 коли, колко коли са минали през задръстването през първите 15 минути? ;5
Мери е страстен градинар. Вчера, тя получи 18 нови растения в саксия от любимата си растителна градина. Тя вече има по две растения в саксии на всеки от 40-те прозоречни первази на голямата си къща в провинцията. Чувствайки се щедра, тя реши да даде по 1 растение от всяка скала на приятели и семейство утре. Колко растения в саксия ще остане с Мери? ;58
Джером имаше 4 приятели, които го посетиха в един ден. Първият приятел натискал звънеца 20 пъти преди Джером да отвори, вторият приятел натискал звънеца 1/4 пъти повече от първия приятел на Джером. Третият приятел натискаше звънеца 10 пъти повече от четвъртия. Ако четвъртият приятел натисне звънеца 60 пъти, колко звънчета ще направи звънеца? ;175
Соло трябва да прочете 4 страници от учебника си по наука, 20 страници от учебника си по социални науки, 7 страници от учебника си по история и 8 страници от учебника си по география. Соло прочете 15 страници в понеделник. Ако има още 4 дни, за да завърши цялото си четене, колко страници трябва да прочете, средно, за един ден? ;6
Джон обича да пие чаша вода на закуска, обяд и вечеря. Най-накрая и той си пие преди да си легне. Джон прави това всеки ден, но през уикендите обича да си почива и да пие сода с вечеря. Колко чаши вода пие Джон за седмица? ;26
От океана се извива мъгла, която покрива града. Отнема 10 минути да се покрият 3 мили от града. Ако градът е на 42 мили от крайбрежието до другия край на страната, колко минути ще отнеме на брега на мъглата да покрие целия град? ;140
Попи решава пъзел от 1000 части. Тя поставя една четвърт от фигурите на дъската, след това майка й поставя една трета от останалите фигури. Колко части от пъзела остават да бъдат поставени? ;500
Коди яде три пъти повече бисквити от Амир. Ако Амир изяде 5 бисквита, колко бисквита изяждат двамата заедно? ;20
Джон има три кутии. Всяка кутия е 5 инча на 6 инча на 4 инча. Стените са с дебелина 1 инч. Какъв е общият вътрешен обем на всичките 3 кутии? ;72
Франки гледа телевизия, след като си свърши домашното всяка вечер. В понеделник и вторник гледаше по един час от любимото си предаване всяка вечер. В сряда гледа няколко епизода от 30-минутно шоу. В четвъртък е свършил домашното си по-рано и е гледал един час епизод и 30 минути шоу. В петък е трябвало да остане до късно през уикенда, затова е гледал два едночасови епизода. Ако е гледал 7 часа телевизия, колко 30-минутни епизода е гледал в сряда? ;3
Хенри прави бисквити за местно състезание по печене. Иска да направи два пъти повече от миналата година. Когато свърши с печенето, осъзнава, че всъщност е изпекъл 15 бисквита повече, отколкото е искал. Той изпуска 5 от бисквитките си, докато ги излага да се охладят, и сега има общо 110 бисквитки. Колко бисквити е изпекъл Хенри миналата година? ;50
Местната бензиностанция продава газ за 3 долара за галон. Компанията за приложения предлага $ 20 кешбек на галон, ако заредиш на тази станция. Ако някой купи 10 галона бензин, колко ще има с него, след като му върнат парите? ;28
Марсел и Беатрис ще се състезават кой ще изяде най-много плодови пакети, така че ще разгърнат колкото могат. За съжаление, някой сбърка и Беатрис беше с два пакета ширина и 24 пакета дължина, докато Марсел беше с три пакета ширина и 14 пакета дължина. Ако и двамата са изяли цялото количество, колко са изяли средно? ;45
Лодката на Джулия е изтекла, докато е била на езерото. Лодката поемаше по два литра вода на всеки десет фута, които гребеше към брега. Отне й шестнадесет секунди да изпътува двадесет крачки. Брегът беше на 64 секунди. Колко вода е била в лодката, когато Джулия е достигнала брега? ;16
В класната стая има бяла дъска, която се споделя между 4-те учителя, които се редуват в класната стая. Всеки учител има по 2 урока на ден и използва дъската за всеки урок. Ако таблото се почиства 3 пъти на час, колко пъти се почиства таблото за ден? ;24
Райън засажда по 2 цветя на ден в градината си. След 15 дни, колко цветя има, ако 5 не са израснали? ;25
Телефонът на Джамал може да съхранява 6 пъти повече снимки от този на Бритни. Максималният брой снимки, които телефонът на Бритни може да задържи, е 50 пъти повече от броя на птиците на снимката на Джамал на патиците в зоопарка. Ако телефонът на Джамал може да съхранява 1800 снимки, колко патици могат да се видят на снимката на Джамал на патици в зоопарка? ;6
Саша забелязва, че цените на дървесината са се повишили с 50% през последните няколко месеца, след като е купила малко дървесина. Тъй като има остатъци, тя решава да ги продаде. Тя има десет дъски 2х4х10, които й струват по 10 долара всяка. Тя също така има пет дъски 4 х 4 х 10 тя купи за $ 16 всеки. Ако ги продаде всичките, колко печалба ще направи? ;90
Кейти прави кафе с чайни лъжици захар и чаши вода в съотношение 7:13. Ако е използвала общо 120 чаени лъжици захар и чаши вода, изчисли колко чаени лъжици захар е използвала. ;42
Джон купува по два чифта обувки за всяко от трите си деца. Която струва по 60 долара. Колко е платил? ;360
Митнически служител в главния порт на SeaSide Clearances преброи 2 контейнера с внесени превозни средства, всеки от които с 5 превозни средства вътре. На следващия ден бяха донесени още контейнери и общият брой на превозните средства в пристанището достигна 30. Изчислете броя на контейнерите, които са били внесени на втория ден, като приемете, че всички контейнери съдържат 5 превозни средства. ;4
Общата заплата на Адриен беше с 30% по-висока от тази на Лайла. Четири години по-късно заплатата му се е увеличила и той е спечелил 40% повече от това, което е изкарвал преди четири години. Ако заплатата на Адриен и Лайла се е увеличила едновременно, а Адриен е спечелил $40,000 преди четири години, изчисли общата заплата, която двамата са получавали четири години по-късно? ;95200
Мигел използва по 2 хартия на седмица за рисуването си. Ако има 30 листа хартия на една хартия, колко листа хартия използва всеки месец? ;240
Моризет и Каел бяха помолени да донесат плодове. Моризет донесе 5 ябълки и 8 портокала, а Каел донесе два пъти повече ябълки и половината брой портокали от Моризет. Колко плодове имат общо? ;27
Сейди е спала 8 часа в понеделник. През следващите два дни тя спа по 2 часа по-малко, всеки, защото трябваше да завърши някои задачи. Ако през останалата част от седмицата тя е спала с 1 час повече от тези два дни, колко часа е спала общо през седмицата? ;48
Роузи може да тича 10 мили в час в продължение на 3 часа. След това, тя тича с 8 км/ч. Колко мили може да изкара за 7 часа? ;50
Джени помага в офиса на майка си. Има купчина от 60 писма, които трябва да се запечатат, и купчина от писма, които вече са запечатани. Тя поставя печати на една трета от писмата, които се нуждаят от печати. Ако сега има 30 писма в купчината вече отпечатани писма, колко бяха в тази купчина, когато Джени започна? ;10
Джулия се готвеше за вечеря в дома си, където възнамеряваше да сервира задушено. Забелязала е, че са й свършили пластмасовите лъжици, затова си купила нова опаковка. По-късно съпругът й също купил пакет от 5 нови лъжици и ги дал на Джулия. Докато Джулия правеше яхния, използваше три от лъжиците, за да опита яхния си. По-късно, когато отишла да подреди масата, тя имала общо 12 лъжици. Колко лъжици имаше в пакета, който Джулия купи? ;10
Дилън се нуждаеше от пилешки и рибни наденички, за да направи буханки с наденички на партито. Купил е 38 пилешки наденички и 6 повече рибни наденички от пилешки наденички. Колко наденички е купил Дилън? ;82
След като се премести в ново училище, Ейми имаше 20 приятели повече от Лили. Ако Лили има 50 приятели, колко приятели имат Лили и Ейми? ;120
Майката на Уел продава диня, пипер и портокали в местния магазин. Един диня струва три пъти повече от всеки пипер. Портокалът струва 5 пъти по-малко от динята. Дилън е изпратен в магазина да купи 4 диня, 20 чушки и 10 портокала. Колко ще похарчи, ако всеки пипер струва 15 долара? ;880
Болницата приема 500 души на ден. Всеки пациент се наблюдава средно 24 минути. Лекарите таксуват болницата с 150 долара на час, а болницата с 200 долара на час от пациентите. Колко печалба прави болницата от тези посещения? ;10000
Ниса наема 60 сезонни работници да играят елфи в нейния универсал в село на Дядо Коледа. Една трета от елфите се отказват, след като децата повърнат върху тях, а 10 от останалите се отказват, след като децата им ритат бедрата. Колко елфи са останали? ;30
Разходите на Джоузеф през май бяха 500 долара. През юни разходите му бяха с 60 долара по-малко. Колко са били всичките му разходи за тези два месеца? ;940
Пам и Фред са отишли на карнавал. Пам караше влака два пъти, а Фред - четири. След това, всеки от тях реши да се качи на шейната два пъти. Ако всеки превоз струваше 6 билета, колко билета са използвали в този ден? ;60
В понеделник Уолт е изминал 6 км. Във вторник той измина 6 пъти повече мили, отколкото в понеделник. Общият му пробег от понеделник до сряда е бил 41 мили. Колко мили е изминал в сряда? ;13
Том има 4 автомивки на месец. Ако всяка автомивка струва 15 долара, колко плаща той за година? ;720
