question;answer_number
Marieqa, 12 dólaresman uj ch'uñu mikhunata, 5 paquetes de leche 3 dólaresman, 4 manzanas 1.50 dólaresman, wakin cajaspi pizzastawan churarqa. Marieqa, 50 dólaresta pagarqa. ¿Hayk'a kartatachu Marie mañakurqan, sapa kartata 8.50 dólaresman churaspan? ;2
Mishkaqa 3 parilla shorts, 3 parilla pantalon, 3 parilla zapatos ima rantikurqan. Shorts nisqaqa $16.50 dólares. Juk pantalón $22,50 dólares, juk zapatos $42 dólares ima. ¿Mishkaqa, imaynatá tukuy chay p'achakunata rantirqan? ;243
Cynthiaqa sapa pʼunchay uj heladota mikhun. Payqa, 15 carton heladota, 4 dólaresta, cartonmanta rantin. ¿Haykʼaqtaq 60 pʼunchay qhepaman, ice creampi gastakunqa? ;16
Henryqa iskay kutita 60 kilometrospi purirqa. 20 kilometrostaña purispataj, chaymanta sayaykorqa. Iskay kaq kutipiqa, 15 kilometrostaña puriyta munarqa. ¿Haykʼaq kilometrostachus chay pasaq? ;25
Gloriaqa zapatos rantikuchkaspan, zapatospaq may munasqanta tarirqa. Chaywanpis, chay botesmanta, iskay pareypi patapi sapallayuq zapatosmanta ima ajllayta atinman, chay zapatosqa chay botesmantaqa 5 dólares pisi. Uj zapatilla 33 dólares jina kajtin, ujnintaj iskay kuti jina, ¿haykʼaj dólares jinaj chay botes? ;104
Darrellwan Allenpa watayuq kasqankuqa 7:11 nisqanpim. Chayrayku, Allenpa watasninta, 162-nin watasninmanjina, 10 watasninmanjina, qhaway. ;109
Gunterqa, juk botellaman jelly beanesta yupayta munaspa. Chayqa, amigosninman tapurikun, may chhikachus chay jarapi kashan, nispa. Hukninqa 80 nishan. Wakintaj 20 kurajmanta nisunman, ñaupajmanta nisqaqa iskayninmanta aswan kuraj, nispa nin. Juk tercio nisqaqa 25% kuraq kasqanta nin. ¿Ima yuyankutaq? ;80
Johnqa 10 allquyuq uywakunata qhawan. Sapa pʼunchayqa, sapa ujqa, 5 horasta puriyta, imachus ruwanantapis qhawananpaq. ¿Hayka horastaq sapa semana q'ipiwan qhawakun? ;35
Gretchenqa 110 qolqeyuqmi. 30 qolqe tʼaqasqa qolqe tʼaqasqamanta aswan ashkha. ¿Hayka qolqeyoqtaq Gretchenqa? ;70
Siobhanqa Aaronmanta iskay menos valorniyoj. Aaronqa 5 juyasta astawan japʼin Raymondpa juyastajmanta. Sichus Raymondqa 40 juyasta chaskiran chayqa, ¿hayk'a juyastaq Siobhanqa chaskiran? ;23
Mikeqa 40 minutollapi ping pongta pukllachkan. Ñaupaj 20 minutospi, 4 puntosta japʼin. Qhepamanqa 20 minutosta, 25% más puntosta japʼin. ¿Hayka puntostachu chaskirqa? ;9
Terryqa sapa p'unchay iskay yogur mikhun. Kunanqa 4 yoguresta 5 dólaresman churashanku. ¿Hayk'a qolqetaq pay 30 p'unchaypi yogurpi gastan? ;75
Johnqa tukuy toysninta rantikunanpaq, chay qolqetawan videojuegosta rantikunanpaq. 13 Lego juñunakuykunan kashan, sapa ujtaj 15 dólaresman. Chaypaqqa, 20 dolarllapaq 8 videojuegosta rantikun, chaymantaqa 5 dolarllapaqtaq qhepakun. ¿Hayka Lego-kunachus kashan? ;2
Johnqa sapa semana 60 kilometrokunata correq. Chay runaqa semanapi kinsa p'unchaymi correq. Ñaupaq p'unchayqa 3 horasta corre, iskay p'unchaytaq iskay horasta corre. ¿May chhika runatachus correpun? ;10
Danaqa, mana kayllapichu, manaqa tawa kutipiña, manaqa kayllapichu, chaywanpis, mana chayllapichu, manaqa iskay kutipiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña, chayllapiña. Sichus 3 kilómetro per horawan saltakun chayqa, ¿hayk'a kilómetrotachu 6 horapi purikunman? ¿Mayk'aj horastachus 3 kilómetrota purikunman? ;18
Brandonpa iPhone nisqanqa Benpa iPhone nisqanmanta tawa kuti kuraqmi. Benpa iPhone nisqanqa Suzypa iPhone nisqanmanta iskay kuti mas ñawpaña. Suzypa iPhone-ninqa 1 watayoqmi, ¿hayk'a watayoqtaq Brandonpa iPhone-nin? ;8
Perg sutiyoq jatun dragónqa Farbo orqopi tiyarqa, chaypin ninawan rupharqa, maypichus 1000 metros ukhupi kachkarqa. Pollyqa, qori lanzawan, dragonta wañuchinapaq kaq armawan, 400 metrosman, dragonpa kʼanchaynintawan, churanman. Pollyqa, safirota japʼispan, lanzanta kimsa kutita aswan karuman wikchʼuyta atillarqa. Sichus chay rumita jap'ishan chayqa, ¿mayk'ajtaj Pollyqa dragonpa k'anchayninta mana jap'ishanmanchu, jinapis quri lanzampi jap'ishanman? ;200
Abuela Jonesqa 5 tarta manzana mikhunata ruwarqan. Chay pʼititaqa pusaj tʼaqasllapi tʼaqaspa, chay pʼititaqa mesapi churarqa, chaypin invitasninkutaqa sirvisqanku. Chay pʼunchay tukukuytawan, chay tantasqa runakunaqa, 14 tʼantasta mikhuytawan tukurqanku. ¿Hayk'a t'aqasqastaq invitasqa jap'irqanku? ;26
Chaymanjinaqa, uj sachʼa chipsiqa 250 caloríasniyoj. 300 gramota apaspa 5 mikhunata mikhuspaqa, ¿hayk'a gramota mikhunki 2000 caloriaswan, 1800 caloriaswantaq mikhushanki? ;48
Charlieqa, ch'askakuna q'illuchakunata rantikun. Chayqa, 10 kʼanchakunallapaq kʼanchakunallapaq. Chaypaqqa, 10 dólaresta churayku. Sapa k'anchaymanta $2 dólaresta rantikuspaqa, ¿imataq 20 k'anchaykunata rantikuspa, qollqemanta jap'inman? ;20
Meredithqa, blogero libre, sapa p'unchay saludmanta qillqaspa, llank'ashan, chaytaq q'ala llank'aynin. Chaypaqqa, 4 horastawan qhelqakunku. Qhepa semanapi, 5 qillqasqanta lunes p'unchaypi qillqarqa, martes p'unchaypi 2/5 kutillataq qillqarqa lunes p'unchaypi qillqasqanmantaqa. Chay pʼunchaypi, iskay kutita astawan willakuykunata qhelqarqa. Chay kimsa pʼunchaykunapi ima horaschus qillqasqanta qhaway. ;104
Candiceqa 80 cartasta qoj carterapi churarqa, chaymantaqa cafeteríapi llankʼananpaj llojsimorqa. Chayman rispataj, chay vendejpa wasinman chayaspa, Post-it nisqa cartellata rantikorqa, llankʼayninpipis, 220 tʼaqasqa caféta sapa ujman churarqa. 23 cartelostawan qhepaman kachkaptinqa, ¿hayk'aqtaq chay cartelostawan qhepaman kachkarqa? ;163
Johnqa iskay kutillataña puka corbata rantikuq. Puka kurapakunaqa 50% aswan kallpa kan, k'anchay kurapakunamantaqa. Payqa, 40 dolar qollqeyuq k'ita corbatawan 200 dolarta churarqa. ¿Machkha qolqetachus chayman churarqa? ;800
Tracyqa, 4 metro anchayoj wayaqata, huertapi tomate plantasta sayarichinapaj, churarqa. Chay wayaqa 6 pulgadaspi tʼaqasqa karqa. ¿Haykʼaq tʼaqasqa karqa? ;8
Richardqa, 15 pisosniyoj wasimpi tiyakun. Sapa pisupiqa 8 wasikunam kachkan, chaymantaqa 3/4 wasikunam kachkan. ¿Ima wasikunataq kay wasipi mana tiyasqa kachkan? ;30
Lloydqa, uj farmapi t'aqasqa. Chay mach'aqwayqa sapa p'unchay 252 ch'akiyuq, chaytaq 2 dólarmanmi. ¿Hayk'aqtaq Lloydqa semanapi puquykunata rantin? ;294
Tompa buqueqa 10 milla sapa horawan purikun. Chay barcoqa 1 pʼunchaymanta 4 pʼunchaykama chayamun. Chaymantataq 6 kilomitrosta purispan kutimun. ¿Hayk'aqtaq kutimunqa? ;5
Uríaspa libronqa llumpay pisillaña. Chayqa, 15 libra pisillapiña. Qhichwa librokunaqa, huk kilollata pisillan, pukllanakuyninkunañataqmi, huk kilollata pisillan. 30 dibujos animadosta chinkachispanqa, ¿hayk'aq pukllanakunata chinkachinman? ;15
Chaytaj, carreterapi, carreterapi ima, may chhika runasman chayan. Chaytaj, 40 dólaresta, chaytaj 40 dólaresta. Jueves pʼunchaykunataj, 6 carreterata, 4 carreterata ima, chay machaykunaq llukʼisqanta allichan. P'unchaykuna, 12 kutillata reparachin, mana ima llant'atapas. ¿Hayk'aqraqtaq chay machayqa aswan qollqeyoq p'unchaypi qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qoll ;40
Doubtfire hermanakunaqa 7 k'ita wawakunawan wasinkuman ripunku, chaykunataq aychakunapaq wasipi tarikunku, chaypin mamanku waqyakun, iskay k'ita wawakunawan. Pay nin, Patchy nisqa pusajqa, kimsa kutitaña wawanta uywasqa, Trixie nisqa pusajtaj, 12 wawanta. ¿Hayk'a k'ita wawakunataq Doubtfire familiapi kashan? ;40
Jeanqa 30 chuchiyuqmi. Jeanqa iskay chuchichata mikhun. Chaypaqqa, iskay chuchiyuq chuchiyuqkunata, huk ch'ulla q'ipillapi churay. ¿Hayk'a q'uñi q'uñi sach'ata Jean junt'anman? ;14
Peterqa kay semana cinepi riyta munan. Payqa 7 dolarmanmi cartata japʼin, 7 dolarmantaq palomatapas. 42 dolarniyoj kaspa, ¿haykʼaqtaq cinepi riyta atinman? ;3
Chay puyukunaqa, mana 5.000 libromanta aswantachu apachin. Chay puente patamantaqa, 15 libra pisillapi kaq cartonkunawan juntʼasqa carreterata pasaqku. Chay carreteroqa, chay carreterapi mana ima kajwan khuska, 3.755 libra pisita pischʼan. ¿Ima cartakunawantaq carreteramanqa chay puentepi kaqmanta cargakunman? ;83
Stephenqa, internetpi rantikuyta ruwarqa. Qhepa kutipi 40 dolarta qollqeta qollqetawan qollqetawan qollqetawan qollqetawan qollqetawan qollqetawan qollqetawan qollqetawan qollqetawan qollqetawan. Chay qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala qʼala q Stephenqa, 4 dólares qollqeta churarqa. ¿Ima qollqetaq Stephenpa mikhunanpaq churarqa? ;57
Chay sachʼapiqa sojta sachʼa-sachʼa 20 frutasniyoj, 67 frutasniyoj ima kashan. ¿Hayka frambuesa kan? ;187
Huk canastaqa 25 naranjas kan, chaymanta 1 naranjasqa mana allinchu, 20% naranjasqa mana allinchu, 2 naranjasqa ch'aki, wakintataq allin. ¿Hayka naranjas allinchu? ;17
Janetqa, ususinpaq uj brocheta rantikorqa. Chaypaq 500 dolarta pagaspan, chaymanta 800 dolarta churaspan, chay joyerota churaykun. Chaymantataq, segurota apananpaq 10% pagakun. ¿Machkha qollqetachu pay qonan karqa? ;1430
Marcyqa 40 watasta chay empresapi llankʼaspa, 50.000 dólaresta pagakun. 20 watamantaqa, paymanqa, 5% pensión nisqa qolqe sapa wata. ¿Ima qollqeyoqtaq kanqa 30 watata llankʼasqanta saqeruptin? ;25000
Aleenaqa, videota chʼinllapi qhawananpaq, 140 dólaresta killanpi pagasqanta qhelqarqa. Chayqa, chay watamanta qallariypi chay qotuchakuymanta chay qotuchakuymanta 10% menos qotuchakuymanta chay qotuchakuymanta chay qotuchakuymanta 10% menos qotuchakuymanta chay qotuchakuymanta chay qotuchakuymanta 10% menos qotuchakuymanta chay qotuchakuymanta chay qotuchakuymanta chay qotuchakuymanta chay qotuchakuymanta 10% menos qotuchakuymanta chay qotuchakuymanta chay qotuchakuymanta chay qotuchakuy ;1596
Sophiaqa, carreterapi, carronpi ima, puriyta munarqa, chayrayku, ¿maykʼajllapichus gasollapi puriyta atinman? Chay warmiqa, 100 kilometrostaña purirqa, chayraykutaj 4 galonesta juntʼananpaj churarqa. Chay carroqa, 12 litro gasolinawan juntʼasqa kasqanta nin. ¿Haykʼaq kilometrostachus Sophiaqa, uj tankipi gasolinawan puriyta atinman? ;300
Jimqa iskay horata televisionta qhawaykuspa puñunman ripun, chaymantapas chay tiempopa chunkantinpi ñawinchan. Chaytaqa semanapi kimsa kutita ruwan. ¿Hayka horastaq 4 semanata TVpi ñawinchaspa, ñawinchaspa? ;36
Tawa escuelakuna basketbolpi atipanakuchkanku. Sapa escuelaqa, basketbolmanta tawa tawa pukllaykunata kachamun, sapa ujpi 5 pukllaykuna. Sapa escuelaqa, sapa equipota yachachinantapis wakichin. ¿Hayka runakunatataq tukuy chay escuelasman kacharqanku? ;48
Chaypi, qollqeta maskʼaj runaqa, ashkha valorniyoj tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼaqasqa tʼ Chaypi 175 diamantes karqa, 35 rubíes menos diamantesmanta, iskay kutim aswan esmeraldas rubiosmanta. ¿Hayk'a t'ika t'ikachus chay arca ukhupi karqa? ;595
Dr. Wertzpa escuelapi warmikunaqa iskay kutillamanmi aswan ashka qhari wawakuna kanku. Sichus 60 sipaskuna, 5 yachakuqkuna ima, sapa yachachiqpaq kashan chayqa, ¿hayka yachachiqkunataq kashanku? ;36
Baileyqa, uj qollqewan qallariy. Chaymantataq 5 dólaresta 8 semanata qonanku. 8 semana tukukuqtin, 100 dolarniyuqña kaspaqa, ¿hayk'aqtaq Baileyqa qallariypi karqa? ;60
Judyqa sapa p'unchay 5 horasta t'ikan, sapa semana 8 horastataq sábado p'unchaypi yachachin. Sichus sapa clasepi 15 yachaqaqkuna kan, chaymanta pay 15 dólaresta sapa yachaqaqpaq cobran, ¿hayk'a qolqetaq qonan 1 semanapi? ;7425
Kay libroqa, iskay receptosta qʼochun, chay receptostaj 20 imasta qʼochun, ujnintaj iskay kutillata. ¿Haykʼaq kutitachu Kelianqa chay iskay mikhunata preparananpaq leeyta munan? ;60
Tommyqa, browniesta $3 pʼitita, cheesecakestapis $4 pʼitita, rantikun. Sichus Tommy 43 brownies, 23 cheesecake ima rantikuptin, ¿maykʼaq qullqita Tommy juntʼanman? ;221
Shielaqa phishqa celularkunata rantirqa, sapa uj $150 dólaresman, chaymantaj 3 killata paganan karqa. Chaypaqqa, 2% interesta pagakunku. ¿Hayka qolqetaq Shielaqa sapa killa pagakunqa 3 killa? ;255
Artieqa, Farmers Marketpi, q'uñi sach'akunata venden. Kimsa laya puquykunata rantikun: calendula, petunia, begonia. Payqa, calendillata 2,74 dólaresta, petunia-ta 1,87 dólaresta, begonia-ta 2,12 dólarestawan rantikun. Artieqa, kunanqa mana qolqeta japʼinchu, chayraykutaq tukuy qolqeta dollaroman jina tʼikran. Artieqa 12 botellapi caléndula, 9 botellapi petunia, 17 botellapi begonia ima vendejtin, ¿mayqentaq gananman? ;88
Lucasqa playapi jatun castillota ruwakushan. Chaypi rikun, sapa nivelqa, chakrapi kaq nivelpa chawpinpi kashan. Sichus 4 pisqayoq ch'in pampata ruwachin chayqa, maypichus patapiqa 16 pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayoq pisqayo ;60
Ceciliaqa, uj mosoj wiksata rantirqan. Veterinarioqa, 180 pʼunchaykunapin sapa pʼunchay uj copata qʼochukuyta munan. Chaymantataq, chay wiksayuq animalmanqa, sapa pʼunchay iskay copata mikhunata mikhunan tiyan, chaymantaj tukuy kawsayninpi churakun. Uj sachʼa mikhunata 110 copasniyoj kaptinqa, ¿maykʼaj sachʼatachus Ceciliaqa ñaupaj watapi mikhunata mikhunqa? ;5
Raymondqa Sarah jina iskayninman t'aqashan, Sarahtaj David jina tawa kutita t'aqashan, chayrayku, Raymondwan Davidwan t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku t'aqasqanku ;100
Vincentqa, 3 pachakllapi, 2.50 dólaresta, chayri 2 pachakllapi, 1 dólaresta, rantiyta atin. ¿Haykʼaqchus 18 floresta aswan allin preciowan rantispa, qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qollqeta qoll ;6
Johnqa huk allquta adopta. Chaytaqa 100 dólaresman churaykun. Chay runaqa, 30 porcientota pisichan, mosoj qotuchakuymanta kasqanrayku. ¿Qolqetachu churakun? ;70
Iskay sipaskunataq, sapa ujqa, 24 litro yakuta, 1/6 chʼuspiwan japʼirqanku. Chaymantataq uj wayna 6 litro yakuta japʼerqa. ¿Hayka litro yakutaq qhepakuran? ;10
Charlieqa 10 cartakunawan churasqa. 21 pʼitikasta mallkipi rantikorqa, 23 pʼitikastataj navidadpaj japʼerqa. Chaymantataq Charlieqa 9 cartakunata hermananman qorqa, 28 cartastaq cartata kʼachachinapaq. ¿Hayka k'aspichakunataq Charliepaq kashan? ;17
Graceqa, 40 kilota pishan. Alexqa Gracejmanta 4 kuti aswan pisi. ¿Ima qollqeyoq kanku? ;623
Danqa 3 rosa sach'akunata tarpuchkan. Sapa sachʼaqa 25 rosasniyoj. Sapa rosaqa 8 chʼampayuqmi. ¿Hayk'a ch'aphinataq kashan? ;600
Juk futbolpa equiponin 22 partidapi tʼaqakurqa. 8 kutipi aswanta atiparqanku. ¿Machkha kutitaq gananku? ;15
Geneqa, t'ikasta q'ochuspataj, q'ochuspataj, q'ochusqanta q'ochushan. Payqa sapa vacacionpi uj camiseta japʼishan. Sapa camisetaqa, kikinmanta tʼaqasqa. Sapa rijchʼaqa, wak watamanta tʼaqasqa tʼaqasqakunamanta ruwasqa. Payqa sapa wata tawa kuti vacacionman ripun, 23 watasninmantapacha. Kunanqa 34 watasniyojña. ¿Hayka pʼachatachus payman churaykun? ;44
Gregqa, sapa pʼunchay kinsa kutita uyarinanpaq, uj chʼinllapi churasqa. Chaytaj, Greg mana chayllaraj chʼinllapi churanapaj. Kunanqa, ñawpaq kutipi, tawa kutita waqyarqa. Iskay kutipi, chay waqachinaqa, ñawpaq kutipi jina kimsa kutita waqachirqa. Kimsa kutipi, iskay kutipi jina, iskay kutipi jina waqyarqa. ¿Hayk'aqtaq chay waqachiq waqachirqan? ;22
Uj empresaqa, sapa llankʼajta 600 dólaresta killapi pagashan. Chay empresaqa, sapa wata llank'aqkunapa pagonkuta, chay llank'aqkunaq qallariy pagonmanta 10% yapaykun. Sylvieqa 5 watataña empresapi llank'ashan, ¿imataq paypa sapa wata pagasqan kanqa 3 watataña llank'asqan qhepaman? ;9360
Marilynpa ñawpaq discontinenton Haraldpa discontinentonmanta 10 kutita aswan achka vendesqa karqa. Chay librokunaqa 88.000 copiasta vendenqanku chayqa, ¿hayk'aqtaq Haraldpa libronqa? ;8000
Christinaqa, uj fiestata wakichin, chaymantaj 75 regalota maykʼajpis qʼepinman, imaraykuchus 1/4 kaqnin mana jamunchu. 16 amigosninta wajyarqa. Chay qʼepikunataj $2 dólares. ¿Machkha qolqeta gastanman? ;24
Ted T-Rexqa, dinosauruswan kuska puñunankupaq, papa salata apananpaqmi piensarqa. Payqa yachanmi, kuraq dinosauroqa 10 libra patata mikhunanta, wawakunataq kuraq runamanta iskay kaqllata mikhunanta. Kay pʼunchaypi 20 kuraj runas, 5 wawas ima kanqanku chayqa, ¿haykʼaq kilo patataqa Tedqa apanan tiyan, tukuy runas mikhunankupaj? ;225
Janqa, Marcia jina kinsa kutita maskhata uywashan. Marciaqa Cindy-manta iskay masta mastarqa. Cindyqa tawa uywakunata tarikun chayqa, ¿maykʼaqtaq chay kinsa uywakuna? ;28
Emilyqa tawa wawankunan kashan, sutisninku Amy, Jackson, Corey, James. Amyqa Jacksonmanta 5 watata kuraqmi, Coreymantapas 2 watata sullk'a. Jamesqa 10 watayoqña Coreymantapas 1 watayoqña chayqa, ¿hayk'a watayoqtaq Jacksonqa? ;4
Leeqa, Geraldmanta iskay segundos aswan ñawpaqtaraq 400 metrosta atiran. Geraldqa, mikhunanta cambiarqa, chaytaj 10% aswan raphita puriyta atispa yanaparqa. Leeqa 38 segundospi 400 metrosta athun, ¿imaynatá Geraldqa, aswan allin mikhunata mikhuspa, 400 metrosta athun, iskay segundospi? ;36
