question;answer_number
Синтија једе једну порцију сладоледа сваке ноћи. Купује кутије сладоледа са 15 порција сладоледа по кутији по цени од 4 долара по кутији. Након 60 дана, колико ће потрошити на сладолед? ;16
Хенри је два пута зауставио током свог путовања бициклом од 60 миља. Прво је зауставио после 20 миља. Његова друга станица била је 15 миља пре краја путовања. Колико је километара прошао између прве и друге станице? ;25
Глорија је у продавници ципела када наиђе на пар ципела који одговара њеном буџету за ципеле. Међутим, она мора да изабере између ципела и два пара високих пете које заједно коштају пет долара мање од ципела. Ако један пар пете кошта 33 долара, а други пар дупло више, колико долара коштају ципеле? ;104
Дарелов и Аленов век су у односу 7:11. Ако је њихова садашња укупна старост 162, прорачунај Аленову старост за 10 година. ;109
Гунтер покушава да преброји желе боб у посуди. Пита пријатеље колико их је у те тегли. Један каже 80. Други каже да је 20 више од половине првог. Трећа каже 25% више од прве. Које је њихово просечно претпоставке? ;80
Џон се брине о 10 паса. Сваки пас троши 0,5 сата дневно да шета и води рачуна о својим пословима. Колико сати недељно проводи бринући се о псима? ;35
Гречен има 110 кованица. Постоји 30 златних новчића више него сребрних. Колико златних кованица Гретхен има? ;70
Шивон има два бижута мање од Арона. Арон има 5 више драгуља него пола Рајмонових драгуља. Ако Рејмонд има 40 накита, колико накита има Шивон? ;23
Мајк игра пинг-понг 40 минута. У првих 20 минута, он је постигао 4 поена. У наредних 20 минута, он је постигао 25% више поена. Колико је укупно поната постигао? ;9
Тери једе два јогурта дневно. Тренутно су на продаји по 4 јогурта за 5,00 долара. Колико троши на јогурт током 30 дана? ;75
Џон планира да прода све своје играчке и да новац искористи за куповину видео игара. Има 13 лего сетова и продаје их по 15 долара сваки. На крају је купио 8 видео игара по 20 долара за сваку и остало му је 5 долара. Колико је лего скупова још увек имао? ;2
Џон трчи 60 миља недељно. Трчи три дана недељно. Трчи 3 сата првог дана и пола тако дуго у два дана. Колико брзо он трчи? ;10
Дана може да трчи брзином четири пута бржем него што може да хода, али може да скочи брзином која је пола брже него што може да трчи. Ако може да прескочи на 3 миље на сат, колико миља може да прође за шест сати ако троши једну трећину времена трчањем и две трећине времена ходањем? ;18
Брендонов Ајфон је четири пута старији од Бенова. Бенов Ајфон је два пута старији од Сузијевог Ајфона. Ако Сузијини Ајфон има годину дана, колико је стари Брендонов Ајфон? ;8
Велики змај, Перг, седео је високо на врху планине Фарбо, дишући ватру на све што је у удаљености од 1000 метара. Поли је могла да баци златни копље, једино познато оружје које је могло да унесе змаја, на удаљеност од 400 метара, у домет пламена змаја. Али када је Поли држала сафиров драги камен, могла је да баци копље три пута даље него када није држала драги камен. Ако је држала драг, колико је далеко од домета змајевих пламена могла Поли да стоји и да ухвати змаја златним копљем? ;200
Баба Џонс је испекла 5 пирога од јабука за пожарникарев ручак. Сваку питу је поцелила на 8 комада и поставила пет пити на сто за госте да се сами сервирају. На крају вечери, након што су гости узели и појели своје комаде пирога, остало је 14 комада пирога. Колико је комада узело гости? ;26
Према информацијама о хранљивој вредности, врећа чипса има 250 калорија по порцији. Ако 300-грамова торба има 5 порција, колико грама можете јести ако је ваш дневни циљ калорија 2000 и већ сте потрошили 1800 калорија? ;48
Чарли жели да прода свеће од пчелиног воска. За сваку килограм пчелиног воска, може направити 10 конфискујућих свећа. Једна килограма пчелиног воска и клинци коштају 10 долара. Ако прода сваку свећу по 2 долара, какав је његов нето профит ако направи и прода 20 свећа? ;20
Мередит је слободна блогерка која пише о здравственим темама и свакодневно их шаље клијентима као свој стални посао. За истраживање и писање блогова траје у просеку 4 сата. Прошле недеље је писала 5 чланака у понедељак и 2/5 пута више чланака у уторак него у понедељак. У среду је написала два пута више чланака него у уторак. Прорачуните укупни број сати које је провела у писању чланака у три дана. ;104
"Кандис је ставила 80 белешка у своју торбицу пре него што је отишла на посао у кафић. На путу је зауставила у продавници и купила пакет Пост-ит белешка; на послу је ставила по једну Пост-ит белешку на сваку од 220 различитих шољица кафе. Ако је остало укупно 23 бележника, колико их је било у пакету који је купила? ";163
Џон купује двоструко више црвених веза него плавих веза. Црвене кравате коштају 50% више од плавих. Он је потрошио 200 долара на плаве кравате које су коштале по 40 долара. Колико је потрошио на кравате? ;800
Трејси је користио капију од 4 стопе дугог жица да би подржао растње парадајза у врту. Вила је исечена на парче дугачке 15 центиметара. Колико је парче она добила? ;8
Ричард живи у стамбеним зградама од 15 спратова. Сваки спрат садржи 8 јединица, а 3/4 зграде је заузето. Колико је укупног броја незанјешених јединица у згради? ;30
Лојд има фарму јаја. Његове пилиће производе 252 јаја дневно и продаје их по 2 долара по дузини. Колико Лојд зарађује од јаја недељно? ;294
Том је брод може да путује са 10 миља на сат. Он је на путу од 13 до 16 часова. Затим се враћа назад брзином од 6 миља на сат. Колико му треба да се врати? ;5
Уријев торба за књиге постаје претешка за њега. Треба да избаци 15 килограма. Његови стрипови тежију по килограм и играчке по килограм. Ако уклони 30 стрипова, колико играчака треба уклонити? ;15
Механичар наплаћује различите стопе за поправку гума камиона и аутомобила. За сваку поправљену гуму камиона, механик ће наплатити 60 долара, а за сваку поправљену гуму аутомобила, механик ће наплатити 40 долара. У четвртак, механичар поправља 6 гума за камионе и 4 гуме за аутомобиле. У петак, механичар поправи 12 аутомобила, а не поправи ни једну гуму камиона. Колико је више прихода механичар зарадио на дан са већим приходом? ;40
Сестре Дубтфаир возе кући са 7 мачака усвојених из локалног склоништа за животиње када их мајка зове да их обавести да су њихове две кућне мачке управо имале мачака. Она каже да је Патчи, прва мачка, имала троструко више усвојених мачака, док је Трикси, друга мачка, имала 12. Колико мачака има породица Дуутфајер сада? ;40
Џин има 30 лебдица. Џин једе два ледачића. Са преосталим лебдицама, Џин жели да у пакету стави два лебдица. Колико врећа може да попуни Џин? ;14
Питер планира да иде у филм ове недеље. Увек добија карту за 7 долара и попкорн за 7 долара. Ако има 42 долара за недељу дана, колико пута може да иде у филм? ;3
Дрвени мост не може носити више од 5000 фунти. Камион за испоруку, испуњен идентичним кутијама, свака тежине 15 килограма, проћи ће преко моста. Комбинована тежина возача и празног камиона је 3.755 фунти. Који је максимални број кутија који се могу нанети на камион, а да не прелазе граничну тежину моста? ;83
Стивен је на интернету наручио храну. Његов коначни рачун је био 40 долара. Пошто је то било преко продавца за испоруку, додали су 25% на његову коначну укупну вредност и наплатили му 3 долара за испоруку. Стивен је такође додао и 4 долара чајне. Након додатних трошкова, која је била коначна цена Стефенових намирница? ;57
У грму малина има 6 збиља од по 20 плодова и 67 појединачних плодова расеаних по грму. Колико је укупно малина? ;187
Кошница садржи 25 портокала, од којих је 1 лоша, 20% незрела, 2 сукине, а остале су добре. Колико је портокала добро? ;17
Џанет купује брошу за своју ћерку. Она плаћа 500 долара за материјал за израдиње, а затим још 800 долара накитнику за изградњу. Након тога, она плаћа 10% од тога да би га осигурала. Колико је платила? ;1430
Ако Марси ради за исту компанију 40 година, добија годишњу пензију од 50.000 долара годишње. Након 20 година, она добија право на 5% вредности пензије годишње. Ако напусти посао након 30 година, колико ће јој бити годишња пензија? ;25000
Алина је претплатила сервис за стриминг који јој чини 140 долара месечно. Ако је стримминг компанија наплатила почетни износ за прву половину године, а затим је наплатила 10% мање новца у другој половини године, израчунајте укупни износ који је платила за стримминг услугу до краја године. ;1596
Софија размишља о путовању својим аутомобилом и жели да зна колико далеко може да се вози само са једном резервоаром бензина. Она је прошла 160 километара од последњег напуњања резервоара, и требало је да унесе 4 галона бензина да би га поново напунила. Упутство за коришћење њеног аутомобила каже да њен резервоар садржи 12 галона бензина. Колико миља може Софија да прође на једном резервоару бензина? ;300
Џим проведе два сата гледајући ТВ, а онда одлучује да оде у кревет и чита пола тога времена. То ради три пута недељно. Колико сати проводи на ТВ и читању у 4 недеље? ;36
Четири школе се такмиче на кошаркашком турниру. Свака школа је послала женски и дечји кошаркарски тим, а сваки тим има по 5 играча. Свака школа је такође послала тренера за сваки тим. Укупно, колико људи је послато из свих школа? ;48
Ловац на благо пронашао је закопан сандр са драгоценом коштом. Било је 175 дијаманта, 35 рубина мање од дијаманта, и двоструко више изумруда него рубина. Колико је драгуља било у сандуку? ;595
У школи др Вертза има двоструко више дечака него девојака. Ако има 60 девојака и 5 ученика на сваког учитеља, колико учитеља има? ;36
Бејли почиње са одређеном количином новца. Затим добија недељну исплату од 5 долара за 8 недеља. На крају 8 недеља, ако има укупно 100 долара, колико је новца Бејли имала на почетку? ;60
Џуди предаје 5 часова плеса, сваки дан, у делничким данима и 8 часова у суботу. Ако сваки клас има 15 ученика и она наплаћује 15 долара по ученику, колико новца она зарађује за недељу дана? ;7425
Келијан има два рецепта за припрему јела, један са 20 упутстава, а други са два пута више упутстава од првог. Колико инструкција Келијан мора да прочита да би припремио два јела? ;60
Томи прикупља средства за своју добротворност продавањем колачића по 3 долара по комаду и колачића од сира по 4 долара по комаду. Ако Томи прода 43 колачића и 23 комада колача од сира, колико новца Томи прикупи? ;221
Шиела је купила пет мобилних телефона по 150 долара за тромесечну исплату. За сваку јединицу ће се наплаћивати камата од 2%. Колико ће Шиела платити сваког месеца за 3 месеца? ;255
Арти има цвећни штад на фармерском тржишту. Он продаје три врсте цвећа: мариголде, петуније и бегоније. Обично продаје малиголе за 2,74 долара по посуди, петуније за 1,87 долара по посуди и бегоније за 2,12 долара по посуди. Арти нема новчића данас, па је одлучио да округли све своје цене на најближи долар. Ако Арти прода 12 посуда мариголда, 9 посуда петунија и 17 посуда бегонија, колико ће он добити? ;88
Лук проводи време на плажи градећи кастеле од песка. На крају примећује да ће сваки ниво пећине имати пола квадратне површине као ниво испод њега. Ако направи пећиниста кућа са 4 нивоа, где је највиши ниво плоштаг 16 квадратних метара, која је просечна плоштаг једног нивоа? ;60
Сесилија је управо купила ново штене. Према њеним ветеринарима, она мора да храни штене са по 1 шољицом хране за псе сваког дана током првих 180 дана. Онда мора да храни штене два чаша хране за псе сваки дан до краја свог живота. Ако једна врећа хране за псе садржи 110 шољица, колико ће врећа хране за псе Сесилија користити у првој години? ;5
Ако Рејмонд праје пола већег броја веша него Сара, а Сара 4 пута већу количину веша него Дејвид, израчунајте разлику у количини веша коју Рејмонд и Дејвид прају ако Сара праје 400 фунти веша. ;100
Винсент може купити цвеће у пакетима од 3 по 2,50 долара или у пакетима од 2 по 1 долар. Колико новца уштеди куповањем 18 цвећа по бољој цени? ;6
Џон усваја пса. Он одводи пса у штригача, који кошта 100 долара. Груммер му нуди 30% попуст за новог купца. Колико кошта то чишћење? ;70
Две девојке су добиле по 1/6 од 24 литра воде. Тада је један дечак добио 6 литара воде. Колико литара воде је остало? ;10
Чарли је имао 10 налепница. Купио је 21 налепницу из продавнице у трговачком центру и добио 23 налепнице за свој рођендан. Онда је Чарли дао 9 налепница својој сестри, а 28 је користио да украси поздрављиву картицу. Колико је налепница остало Чарлију? ;17
Грес тежи 125 килограма. Алекс тежи 2,5 килограма мање од Грејс. Које су њихове укупне тежине у килограмима? ;623
Дан је засадио три ружа. Сваки ружић има 25 ружа. Свака ружа има 8 трња. Колико је укупно трња? ;600
Један фудбалски тим је одиграо 22 утакмице. Они су освојили 8 више него што су изгубили. Колико су их освојили? ;15
Џин шије одељак од старих сувенирских мајица. Има једну кошуљу из сваког одмора на којем је био. Свака кошуља је свој коверт. Сваки ред је направљен од блокова из различитих година одмора. Он иде на одмора четири пута годишње и одмара се од своје 23. године. Сада има 34 године. Колико је укупно коврт блокова имао? ;44
Грег је поставио будилник да звони три пута дневно као подсетник. Када се аларм укључи, он ће наставити да звони док га Грег не искључи. Први пут када је данас отишао, звонио је четири пута. Други пут када је прозвукао, звонио је три пута дуже од првог пута. Трећи пут је звонило пола дуже него други пут. Колико пута је укупно звонио аларм? ;22
Једна компанија плаћа сваком свом запосленику 600 долара месечно. Компанија има политику повећања плата сваког свог запосленог за 10% почетне плате сваке године за оне који су остали у компанији пет година. Ако је Силви у децембру прошле године у компанији провела 5 година, која је њена годишња плата након још три године службе? ;9360
Прва Мерилин плоча продала се у 10 пута више копия од Харалд-ове. Ако су продали 88.000 примерака заједно, колико је примерака продао Харалд? ;8000
Кристина планира рођенданску забаву и треба 75 пакета за сваку покањену госту, јер се четвртина присутних не појављује. Позвала је 16 пријатеља. Подаци коштају по 2 долара. Колико ће потрошити? ;24
Тед Т-Рекс је планирао да донесе салат од кромпира на пикник са диносаурусом. Зна да одрасли диносаурус може да једе 10 фунти салата од кромпира, а дете пола од одраслог. Ако ће на пикнику бити 20 одраслих и 5 деце, колико килограма картопске салате треба да Тед донесе на пикник ако се нада да ће имати довољно да нахрани све? ;225
Јан има три пута више кућних љубимца од Марсије. Марсија има два кућна љубимца више од Синди. Ако Синди има четири кућна љубимца, колико их укупно имају тројица? ;28
Емили има четворо деце по имену Ејми, Џексон, Кори и Џејмс. Ејми је 5 година старија од Џексона и 2 године млађа од Цореја. Ако је Џејмс 10 година и је годину дана млађи од Корија, колико је стари Џексон? ;4
Ли је некада могао да трчи 400 метара са препрекама две секунде брже него што би Џералд трчао 400 метара са препрекама. Али, Џералд је променио своју исхрану, што је побољшало његову брзину за 10%. Ако Ли трчи 400 метара са препрекама за 38 секунди, колико брзо може Џералд, уз побољшану исхрану, да трчи 400 метара са препрекама за неколико секунди? ;36
У једном комшилуку, број зечева је дванаест пута мањи од комбинованог броја кућа и мачака. Ако постоје две мачке на сваког пса, а број паса је 60, колико је укупно кућних љубимца у комшилуку? ;348
Од 200 ученика 5. разреда, 2/5 су дечаци, а 2/3 девојчица су у женским извиђачима. Колико девојчица није у девојчицама извиђачима? ;40
Хари је спавао 9 сати прошле ноћи. Његов пријатељ Џејмс спавао је само две трећине од онога што је спавао Хари. Колико је сати Хари спавао више од Џејмса? ;3
Када Фреда кува конзервиране парадајзе у сос, оне губе половину своје волумене. Свака конзерва од 40 грама домата коју користи садржи три домата. Фреда је последње партије соса од парадајза направио 32 унце соса. Колико је парадајза Фреда користила? ;12
Аутомобили су се уредили на аутопуту. Неки од аутомобила пролазе кроз првих 15 минута саобраћајне гужве, а затим још 20 аутомобила пролазе кроз преосталих 15 минута саобраћајне гужве. 5 аутомобила са линије узимају излаз тако да не морају да се возе кроз саобраћајну гужву. Ако је првобитно било 30 аутомобила на аутопуту, колико је аутомобила прођоло кроз саобраћајну гужву у првих 15 минута? ;5
Мери је страствен вртлар. Учерашњег дана добила је 18 нових сакова из свог омиљеног расадника. Већ има по две сакупице на свакој од 40 прозора у својој великој кући на селу. Осећајући се великодушно, одлучила је да ће сутра дати по једну сакупу са сваке гребнице пријатељима и породици. Колико ће биљки у сакупи остати код Мари? ;58
Јером је имао 4 пријатеља који су га једног дана дошли посетити. Први пријатељ је притиснуо звоно 20 пута пре него што је Џером отворио, други пријатељ је притиснуо звоно 1/4 пута више него први пријатељ Џерома. Трећи пријатељ је притиснуо звоно 10 пута више него четврти. Ако је четврти пријатељ притиснуо звоно 60 пута, колико је звона на вратима зазвукла? ;175
Соло мора прочитати 4 странице из свог научног уџбеника, 20 страница из свог уџбеника друштвених студија, 7 страница из свог уџбеника историје и 8 страница из свог уџбеника географије. Соло је прочитао 15 страница у понедељак. Ако има још 4 дана да прочита све, колико страница треба да прочита у просеку за један дан? ;6
Џон воли да пије чашу воде за доручак, ручак и вечеру. На крају, и он је има пре него што оде у кревет. Џон то ради сваки делни дан, али у викендове воли да се опушти и да уз вечеру узме сода. Колико чаша воде Џон пије недељно? ;26
Из океана се наплави магла која покрива град. Потребно је 10 минута да се покрије сваких 3 миље града. Ако је град 42 миље широк од обале до супротног унутрашњег краја, колико ће минута бити потребно да бранг магле покрије цео град? ;140
Попи решава сложеницу од хиљаду комада. Она поставља четвртину комада на таблу, а онда њена мама поставља трећину преосталих комада. Колико је комада слагалице остало да се постави? ;500
Коди једе три пута више колачића него што Амир. Ако Амир једе 5 колачића, колико колачића једу обоје заједно? ;20
Џон има три кутије. Свака кутија је 5 инча на 6 инча на 4 инча. Зидови су дебљи 8 центиметара. Колико је укупна унутрашња запремина свих 3 кутије? ;72
Френки гледа ТВ након што заврши домаћи задатак сваке ноћи. У понедељак и у уторак, гледао је по један сат епизоде своје омиљене емисије сваке ноћи. У среду је гледао неколико епизода од 30 минута. У четвртак је раније завршио домаће задатке и гледао је један сат и 30 минута емисије. У петак је морао да остане до касно викендом, па је гледао две једночасовне епизоде. Ако је гледао ТВ укупно 7 сати, колико је епизода од 30 минута гледао у среду? ;3
Хенри прави колачиће за локално такмичење печења. Жели да зарађује два пута више него прошле године. Када заврши са печењем, схвати да је заправо испекао 15 колачића више него што је намеравао. Он је бацио 5 колачића док их је излажио да се охладе, и сада има укупно 110 колачића. Колико је пецива Хенри пекао прошле године? ;50
Локална бензинска пумпа продаје бензин по три долара за галон. Компанија која производи апликације нуди $20.20 за галон ако напуните бензин на овој станици. Ако неко купи 10 галона бензина, колико ће бити са гасом, након повраћаја новца? ;28
Марсел и Беатрице се такмиче ко може да поједе највише плодова, па их отварају колико год могу да пронађу. Нажалост, неко је погрешио и Беатрице је била ширина два рула и дуга 24 рула док је Марцел била ширина три рула и дуга 14 рула. Ако су обоје појели целу количину, колико су јели у просеку? ;45
Јулији је чамац процурио док је била на језеру. Лодка је узимала два литра воде на сваких десет метара које је вјерувала назад ка обали. Требало јој је шестнаест секунди да се испрепреве двадесет стопа. Бера је била 64 секунде далеко. Колико је воде било у броду док је Џулија стигла на обалу? ;16
У учионици има белу таблу коју деле 4 наставника који се редују у учионици. Сваки наставник има 2 часа дневно и користи белу таблу на свакој часови. Ако се табла очисти 3 пута по часову, колико пута се чисти табла за један дан? ;24
Рајан у свом врту засађује два цвећа дневно. Након 15 дана, колико цветова има ако 5 не расте? ;25
Џамалов телефон може да прими 6 пута више фотографија него Британини телефон. Максимални број фотографија које може да прими Британин телефон је 50 пута већи од броја птица на Џамаловој фотографији патака у зоолошком врту. Ако Џамалов телефон може да прими 1800 фотографија, колико патака се може видети на Џамаловој фотографији патака у зоолошком врту? ;6
Саша примећује да су цене дрвета порасле за 50% у последњих неколико месеци након што је купила нешто дрвета. Пошто има остатака, одлучује да их прода. Остало јој је десет плоча од 2 х 4 х 10 које су јој коштале по 10 долара. Такође има пет плоча од 4 х 4 х 10 које је купила по 16 долара по једној. Ако их све прода, колико профита она има? ;90
Кејти прави кафу користећи кашичице шећера и шоље воде у односу 7:13. Ако је укупно употребила 120 кашика шећера и чаша воде, прорачунајте колико је кашика шећера употребила. ;42
Џон купује по два пара ципела за сваку од своје три деце. Коштају по 60 долара. Колико је платио? ;360
Царински службеник у главној луци SeaSide је пребројао 2 контејнера увезених возила, од којих је у сваком било 5 возила. Следећег дана, донијели су још контејнера, и укупно је било 30 возила у луци. Израчунајте број контејнера који су увезени на други дан, под претпоставком да сви контејнери садрже 5 возила. ;4
Адриена укупна плата била је 30 посто већа од Лјиљеве. Четири године касније, његова плата је порасла, и он је зарађивао 40% више него што је зарађивао пре четири године. Ако је Адриена и Лајлинова плата порасла истовремено, а Адриен је пре четири године зарађивао 40.000 долара, израчунајте укупну плату коју су они добили четири године касније? ;95200
Мигел користи 2 папирна папира недељно за своје цртање. Ако има 30 листова папира на папиру, колико листова папира користи сваког месеца? ;240
Морисета и Каел су замољене да донесу воће. Морисета је донела 5 јабука и 8 портокала, док је Каел донео двоструку количину јабука и пола броја портокала од Морисете. Колико плодова укупно имају? ;27
Сејди је спавала осам сати у понедељак. У наредна два дана, спавала је два сата мање, сваки, јер је морала да заврши неке задатке. Ако је остатак недеље спавала један сат више од тих два дана, колико је сати укупно спавала током целе недеље? ;48
Рози може трчати 10 миља на сат 3 сата. После тога, она трчи 8 километара на сат. Колико миља може да прође за 7 сати? ;50
Џени помаже у канцеларији своје мајке. Има куп 60 писма којима требају печати, и куп већ печатених писма. Она ставља печат на трећину писма којима је потребан печат. Ако сада има 30 писма у гомили већ штампаних писма, колико их је било у тој гомили када је Џени почела? ;10
Јулија се припремала за вечеру код куће, где је намеравала да послужи гушћа. Она је приметила да јој је нестало пластичних кашика, па је купила нову паку кашика. Касније је и њен муж купио пакет од 5 нових кашика и дао их Јулији. Док је Џулија припремала гуш, користила је три кашике да проба гуш. Касније, када је отишла да нареди сто, имала је укупно 12 кашика. Колико је кашика било у пакету који је Јулија купила? ;10
Дилану су биле потребне пилеће и рибље кобасице да би направио кобасице на забави. Купио је 38 пилећих кобасица и 6 рибљих кобасица више него кобасица од пилеће. Колико је Дилан купио кобасица укупно? ;82
Након што је прешла у нову школу, Ејми је имала 20 пријатеља више од Лили. Ако је Лили имала 50 пријатеља, колико пријатеља имају Лили и Ејми заједно? ;120
Уеллова мајка продаје лубенице, паприке и портокалице у локалној продавници. Једна диња кошта три пута више од сваког пипера. Портокало кошта 5 пута мање него што кошта диња. Дилон је послат у продавницу да купи 4 лубенице, 20 паприка и 10 портокала. Колико новца ће потрошити ако сваки бибер кошта 15$? ;880
У болници се дневно види 500 људи. Сваки пацијент се види у просеку 24 минута. Лекари наплаћују болници 150 долара на сат, а болница наплаћује пацијентима 200 долара на сат. Колико болница зарађује од ових посета? ;10000
Ниса запошљава 60 сезонских радника да се играју на елфе у њеном робном трговачком центру. Трећина елфа се одрекла након што су деца повраћала на њих, а 10 преосталих елфа се одрекло након што су им деца ударила ноге. Колико је елфова остало? ;30
Јозефови трошкови у мају били су 500 долара. У јуну је његов трошак био 60 долара мање. Колико је укупно трошио за те два месеца? ;940
Пем и Фред су отишли на карневал. Пем је два пута била на топору, а Фред је четири пута. Након тога, сваки од њих је одлучио да два пута вози лужу. Ако је свака вожња коштала 6 карте, колико је карте употребљено тог дана? ;60
У понедељак је Валт прошао 4 миље. У уторак је прошао шест пута више километара него у понедељак. Његов укупни пролаз од понедељка до среде био је 41 миља. Колико је миља прошао у среду? ;13
Том има 4 прања аутомобила месечно. Ако сваки ауто прање кошта 15 долара колико он плаћа у години? ;720
Бријанов пријатељ Боби има 5 мање него 3 пута више видео игара него што их има Бријан. Ако Брајан има 20 видео игара, али је изгубио 5 непосредно пре него што је упоређење урађено, колико их има Боби? ;40
На свету је остало 27 једнорога. Једна трећина њих је у Шкотској планини. Две трећине шкотских једнорога су женке. Колико је женских шкотских једнорога? ;6
