question;answer_number
एका नवीन प्रोग्रामला पहिल्या महिन्यात ६० डाउनलोड्स झाले. दुसऱ्या महिन्यात डाउनलोडची संख्या पहिल्या महिन्यापेक्षा तीनपट जास्त होती, पण त्यानंतर तिसऱ्या महिन्यात ती ३०% कमी झाली. तीन महिन्यांत या कार्यक्रमाचे एकूण किती डाउनलोड झाले? ;366
तुलाने बेकरीत जाऊन विविध प्रकारची पेस्ट्री विकत घेतली. तिने 3 डझन डोनट्स विकत घेतले ज्याची किंमत 68 डॉलर प्रति डझन, 2 डझन मिनी कपकेक्स ज्याची किंमत 80 डॉलर प्रति डझन, आणि 6 डझन मिनी चीजकेक्स 55 डॉलर प्रति डझन. एकूण खर्च किती होता? ;694
कार्लोस एक लिंबूचे झाड लावत आहे. झाड लावण्यास ९० डॉलर लागतील. दरवर्षी ७ लिंबू लागतात, ज्याला तो १.५ डॉलरला विकू शकतो. झाडाला पाणी देणे आणि खायला देणे यासाठी वर्षाला ३ डॉलर खर्च येतो. तो लिंबूच्या झाडापासून पैसे कमवू लागण्यापूर्वी किती वर्षे लागतील? ;13
मेलानी ही घर-घर विक्रेता आहे. तिने ग्रीन हाऊसमध्ये एक तृतीयांश व्हॅक्यूम क्लीनर विकले, लाल घरात आणखी दोन आणि नारिंगी घरात जे उरले होते त्यापैकी अर्धे विकले. मेलेनीकडे ५ व्हॅक्यूम क्लीनर शिल्लक असतील तर ती किती वापरली? ;18
२० विद्यार्थ्यांच्या एका नृत्य वर्गात २०% विद्यार्थ्यांनी समकालीन नृत्य, २५% विद्यार्थ्यांनी जॅझ नृत्य आणि उर्वरित विद्यार्थ्यांनी हिप-हॉप नृत्य शिकले. हिप-हॉप डान्समध्ये किती टक्के विद्यार्थी नोंदणीकृत आहेत? ;60
एका व्यापारीला दोन खरेदी योजनांपैकी एक खरेदीची निवड करायची आहे. ५००० डॉलर किंमतीचे दागिने किंवा ८००० डॉलर किंमतीचे इलेक्ट्रॉनिक गॅझेट. त्याच महिन्यात दागिन्यांची बाजारपेठ २.५ टक्क्यांनी वाढेल तर इलेक्ट्रॉनिक गॅझेट्सची बाजारपेठ १.२ टक्क्यांनी वाढेल, असा अंदाज त्यांच्या आर्थिक सल्लागारांनी व्यक्त केला आहे. जर व्यापारी या महिन्याच्या शेवटी जास्तीत जास्त नफा मिळविण्यासाठी निवड करत असेल तर किती नफा मिळणार? ;125
दोन गाड्या एकाच वेळी सॅन राफेलहून निघतात. ते पश्चिमेकडे प्रवास सुरू करतात, दोन्ही 80 मैलांचा प्रवास करतात. दुसऱ्या दिवशी ते उत्तरेकडे प्रवास करतात, 150 मैल प्रवास करतात. दोन दिवसांत प्रत्येक ट्रेनने किती अंतर पार केले? ;230
जिलला शिक्षणासाठी २० डॉलर्स प्रति तास आणि चिअरलीडिंग प्रशिक्षक होण्यासाठी ३० डॉलर्स दिले जातात. जर ती वर्षाला ५० आठवडे, ३५ तास शिक्षक म्हणून आणि १५ तास प्रशिक्षक म्हणून काम करत असेल तर तिचा वार्षिक पगार किती? ;57500
क्लेअर दररोज सकाळी ३ अंडी असलेली आमलेट बनवते. चार आठवड्यात ती किती डझनभर अंडी खाईल? ;7
मरिसा १२ मैल चालत आहे. पहिल्या ४ मैलांचा प्रवास करण्यासाठी तिला १ तास लागला, त्यानंतर पुढील २ मैलांचा प्रवास करण्यासाठी तिला आणखी १ तास लागला. जर तिला तिचा सरासरी वेग 4 मैल प्रति तास हवा असेल तर तिला उर्वरित अंतर चालण्यासाठी किती वेग (किलोमीटर प्रति तास) आवश्यक आहे? ;6
माझ्याकडे १० लिटर नारंगी पेय आहे ज्यात दोन तृतीयांश पाणी आहे आणि मला ते १५ लिटर अननस पेयमध्ये जोडायचे आहे जे तीन-पाचव्या भागाचे पाणी आहे. पण मी ते ओतते, मी नारिंगीच्या पेयाचा एक लिटर ओततो. उर्वरित २४ लिटरमध्ये किती पाणी आहे? ;15
रेमंड आणि सामंथा हे काका-काकी आहेत. रेमंडचा जन्म सामंथाच्या सहा वर्षापूर्वी झाला होता. रेमंडला वयाच्या २३ व्या वर्षी मुलगा झाला. जर सामंथा आता ३१ वर्षांची असेल तर रेमंडचा मुलगा किती वर्षांपूर्वी जन्मला होता? ;14
बिली डीव्हीडी विकतो. मंगळवारी त्याच्याकडे ८ ग्राहक आहेत. त्याचे पहिले ३ ग्राहक प्रत्येकी एक डीव्हीडी खरेदी करतात. त्याचे पुढील दोन ग्राहक प्रत्येकी दोन डीव्हीडी खरेदी करतात. त्याचे शेवटचे ३ ग्राहक डीव्हीडी विकत घेत नाहीत. बिलीने मंगळवारी किती डीव्हीडी विकल्या? ;7
एक मेणबत्ती जळते त्या प्रत्येक तासाला २ सेंटीमीटरने वितळते. दुपारी १ ते ५ या वेळेत जळल्यानंतर मेणबत्ती किती सेंटीमीटर कमी होईल? ;8
काइलने गेल्या वर्षीची सर्वाधिक विक्री झालेली पुस्तक १९.५० डॉलरला विकत घेतली. मूळ किंमतीपेक्षा २५ टक्के सवलत देण्यात आली आहे. पुस्तकाची मूळ किंमत किती होती? ;26
मॅरीने एक चिकन जेवण १२ डॉलर, ५ दुधाचे पॅकेट ३ डॉलर, ४ सफरचंद १.५० डॉलर आणि पिझ्झाचे काही बॉक्स मागवले. मेरीने एकूण ५० डॉलर दिले. प्रत्येक बॉक्सची किंमत $8.50 असेल तर मारियाने पिझ्झाच्या किती बॉक्स मागवल्या? ;2
मिश्काने ३ जोड्या शॉर्ट्स, ३ जोड्या पँट आणि ३ जोड्या शूज विकत घेतले. एक शॉर्ट्सची किंमत १६.५० डॉलर आहे. एक पॅंटची किंमत २२.५० डॉलर आणि एक जोडी शूजची किंमत ४२ डॉलर आहे. मिश्का ने कपड्यांच्या सर्व वस्तूंवर किती डॉलर्स खर्च केले? ;243
सिंथिया दररोज रात्री आईस्क्रीमची एक सेवेची खातो. आईस्क्रीमच्या 15 भागांची कार्टन खरेदी करते. प्रति कार्टन ४ डॉलर खर्च करते. ६० दिवसांनंतर, ती आईस्क्रीमवर किती खर्च करेल? ;16
हेन्रीने त्याच्या ६० मैलच्या सायकल ट्रिपमध्ये दोन वेळा थांबले. तो २० मैलांवर थांबला. प्रवास संपण्यापूर्वी त्याचा दुसरा थांबा १५ मैलांचा होता. पहिल्या आणि दुसऱ्या स्थानकादरम्यान त्याने किती मैल प्रवास केला? ;25
ग्लोरिया शूज खरेदी करत होती जेव्हा तिला तिच्या शूज बजेटमध्ये फिट होणाऱ्या बूटची जोडी दिसली. मात्र, तिला बूट आणि दोन जोडी उंच टाच यांच्यात निवड करावी लागेल ज्याची किंमत बूटपेक्षा पाच डॉलर कमी आहे. जर एका जोडीची उंची ३३ डॉलर आणि दुसऱ्याची किंमत दुप्पट असेल तर बूट किती डॉलर आहेत? ;104
डॅरेल आणि अॅलन यांचे वय 7:11 च्या प्रमाणात आहे. जर आता त्यांचे एकूण वय १६२ असेल तर आतापासून १० वर्षांनी अॅलनचे वय किती असेल याचा अंदाज घ्या. ;109
गुंटर एका जारमध्ये जेली बीन मोजण्याचा प्रयत्न करत आहे. तो त्याच्या मित्रांना विचारतो की, त्या जारमध्ये किती आहेत? एक म्हणतो ८०. दुसरा म्हणतो पहिल्यापेक्षा २० अधिक. तिसरा एक म्हणतो पहिल्यापेक्षा २५% जास्त. त्यांचा सरासरी अंदाज काय आहे? ;80
जॉन १० कुत्र्यांची काळजी घेतो. प्रत्येक कुत्र्याला दिवसाला.5 तास चालायला आणि त्यांच्या व्यवसायाची काळजी घेण्यासाठी लागतात. तो आठवड्यातून किती तास कुत्र्यांची काळजी घेण्यात घालवतो? ;35
ग्रेचेनकडे ११० नाणी आहेत. चांदीच्या नाण्यांपेक्षा 30 अधिक सोन्याच्या नाण्या आहेत. ग्रेचेनकडे किती सोन्याची नाणी आहेत? ;70
सियोबनकडे आरोनपेक्षा २ कमी दागिने आहेत. एरोनकडे रेमंडच्या अर्ध्या दागिन्यांपेक्षा ५ दागिने जास्त आहेत. जर रेमंडकडे ४० दागिने असतील तर, शिबॅनकडे किती दागिने आहेत? ;23
माईक ४० मिनिटे पिंग-पोंग खेळतो. पहिल्या २० मिनिटांत त्याने ४ गुण मिळवले. दुसऱ्या २० मिनिटांत त्याने २५% अधिक गुण मिळवले. त्याने एकूण किती गुण मिळवले? ;9
टेरी दिवसातून २ दही खातो. सध्या ते ४ दही ५ डॉलरला विक्रीवर आहेत. तो ३० दिवसांत दहीवर किती खर्च करतो? ;75
जॉनने आपले सर्व खेळणी विकून पैसे व्हिडिओ गेम खरेदी करण्यासाठी वापरण्याची योजना आखली आहे. त्याच्याकडे 13 लेगो सेट आहेत आणि तो त्यांना प्रत्येकी 15 डॉलरला विकतो. तो प्रत्येकाने २० डॉलर्समध्ये ८ व्हिडिओ गेम खरेदी करतो आणि त्याच्याकडे ५ डॉलर्स शिल्लक असतात. त्याच्याकडे अजून किती लेगो सेट आहेत? ;2
जॉन आठवड्यातून ६० मैल धावतो. तो आठवड्यातून ३ दिवस धावतो. पहिल्या दिवशी तो ३ तास धावतो आणि दुसऱ्या दोन दिवसांत तो अर्धा तास धावतो. तो किती वेगाने धावतो? ;10
डॅना चालण्याच्या वेगाने चारपट वेगाने धावू शकते, पण ती धावण्याच्या वेगाने अर्ध्या वेगाने उडी मारू शकते. जर ती ३ मैल प्रति तास वेगाने उडी मारू शकते, तर ती ६ तासांत किती मैल प्रवास करू शकते जर ती एक तृतीयांश वेळ धावण्यात आणि दोन तृतीयांश वेळ चालण्यात घालवते? ;18
ब्रँडनचा आयफोन बेनच्या आयफोनपेक्षा चारपट जुना आहे. बेनचा आयफोन सुजीच्या आयफोनपेक्षा दुप्पट जुना आहे. जर सुजीचा आयफोन 1 वर्षाचा असेल तर ब्रँडनचा आयफोन किती वर्षाचा आहे? ;8
महान ड्रॅगन, पर्ग, फारबो पर्वताच्या शिखरावर उंच बसला होता, 1000 फूट अंतरावर असलेल्या कोणत्याही गोष्टीवर आग भडकवत होता. पोलीने सोन्याची भाला फेकली, ही एकमेव ज्ञात शस्त्र आहे जी ड्रॅगनला चालत जाऊ शकते, ड्रॅगनच्या ज्वालांच्या आवाक्याबाहेर 400 फूट अंतरावर. पण जेव्हा पॉलीने पांढऱ्या रत्नाचा दगड धरला तेव्हा ती भाला तीनपट जास्त लांब फेकली. जर ती रत्न धारण करत असेल तर, ड्रॅगनच्या आगीच्या आवाक्याबाहेर किती दूर पोली उभी राहू शकते आणि तरीही सोन्याच्या भालाने ड्रॅगनला मारू शकते? ;200
दादी जोन्सने अग्निशमन दलाच्या जेवणासाठी ५ सफरचंद पाई बनवली. तिने प्रत्येक पाईला ८ तुकड्यांत कापून पाच पाई स्वयंपाकघरातील टेबलावर ठेवल्या ज्यामुळे पाहुण्यांनी स्वतः ला सेवा दिली. संध्याकाळच्या शेवटी, पाहुण्यांनी त्यांचे पाईचे तुकडे घेतले आणि खाल्ले, नंतर पाईचे 14 तुकडे शिल्लक होते. अतिथींनी किती तुकडे घेतले? ;26
पोषण माहितीनुसार, चिप्सच्या एका पिशवीत 250 कॅलरी असतात. जर 300 ग्रॅमच्या पिशवीत 5 भाग असतील तर तुम्ही किती ग्रॅम खाऊ शकता जर तुमचे दैनंदिन कॅलरी लक्ष्य 2000 असेल आणि तुम्ही आधीच 1800 कॅलरी वापरली असतील? ;48
चार्लीला मधुमक्खीच्या मोमबत्त्या विकत घ्यायच्या आहेत. प्रत्येक पाउंड मधमाश्याच्या मोमसाठी, तो १० कनिष्ठ कंदील बनवू शकतो. एक पाउंड मधमाशीच्या मोम आणि विट्सची किंमत १० डॉलर आहे. जर तो प्रत्येक मेणबत्ती २ डॉलरला विकतो, तर तो २० मेणबत्त्या बनवून विकल्यास त्याचा निव्वळ नफा किती असेल? ;20
मेरिडिथ एक फ्रीलान्स ब्लॉगर आहे जी आरोग्यविषयक विषयांवर लिहिते आणि दररोज क्लायंटला तिच्या कायम नोकरी म्हणून सादर करते. ब्लॉग लेख शोधण्यासाठी आणि लिहिण्यासाठी सरासरी ४ तास लागतात. गेल्या आठवड्यात तिने सोमवारी 5 लेख लिहिले आणि मंगळवारी सोमवारपेक्षा 2/5 पट अधिक लेख लिहिले. बुधवारी तिने मंगळवारी लिहिलेल्या लेखांची संख्या दुप्पट केली. तीन दिवसात लेख लिहिण्यासाठी तिने किती तास घालवले याचा हिशोब करा. ;104
कॅन्डीसने तिच्या बॅगमध्ये ८० पोस्ट-आयट नोट्स ठेवल्या. कॉफी शॉपमध्ये तिच्या कामावर जाण्यापूर्वी. रस्त्यातच ती दुकानात थांबली आणि पोस्ट-इट नोट्सचे एक पॅकेज विकत घेतले. कामावर, तिने 220 वेगवेगळ्या कॉफीच्या कपवर एक पोस्ट-इट नोट ठेवली. जर तिच्याकडे २३ पोस्ट-आयट नोट्स असतील तर तिने खरेदी केलेल्या पॅकेजमध्ये किती पोस्ट-आयट नोट्स होत्या? ;163
जॉन निळ्या टायपेक्षा दुप्पट लाल टाय खरेदी करतो. लाल टायसची किंमत निळ्या टायसपेक्षा ५०% जास्त आहे. त्याने निळ्या टायवर २०० डॉलर्स खर्च केले ज्याची किंमत प्रत्येकी ४० डॉलर्स होती. त्याने टायवर किती खर्च केला? ;800
ट्रेसीने बागेतील टोमॅटोच्या झाडांना आधार देण्यासाठी 4 फूट लांब वायरचा वापर केला. वायर 6 इंच लांब तुकड्यांत कापला होता. तिला किती तुकडे मिळाले? ;8
रिचर्ड १५ मजल्यांच्या अपार्टमेंट इमारतीत राहतो. प्रत्येक मजल्यावर 8 युनिट्स आहेत, आणि इमारतीच्या 3/4 भागात लोक राहतात. इमारतीत एकूण किती रिक्त घरे आहेत? ;30
लॉयडकडे अंडी शेती आहे. त्याच्या कोंबड्या दररोज २५२ अंडी देतात आणि तो त्यांना डझनभर २ डॉलरला विकतो. लॉयड आठवड्यातून किती अंडी विकत घेतो? ;294
टॉमचं जहाज ताशी १० मैल वेगाने जाऊ शकतं. दुपारी १ ते ४ या वेळेत तो समुद्रात उतरणार आहे. मग तो ६ मैल प्रति तास वेगाने परत प्रवास करतो. तो परत येण्यासाठी किती वेळ लागतो? ;5
उरीयाची पुस्तक पिशवी त्याच्यासाठी खूपच जड होत आहे. त्याला त्यातून १५ पौंड काढून टाकावे लागतील. त्यांची कॉमिक्स पुस्तके प्रत्येकी १/४ पौंड व त्यांची खेळणी प्रत्येकी १/२ पौंड वजनाची असतात. जर त्याने ३० कॉमिक्स काढून टाकल्या तर त्याला किती खेळणी काढून टाकण्याची गरज आहे? ;15
ट्रक आणि कारच्या टायर दुरुस्त करण्यासाठी मेकॅनिक वेगवेगळे दर आकारतात. ट्रकच्या प्रत्येक टायरची दुरुस्ती केल्यास, मेकॅनिक ६० डॉलर आणि कारच्या प्रत्येक टायरची दुरुस्ती केल्यास, मेकॅनिक ४० डॉलर आकारेल. गुरुवारी, मेकॅनिक 6 ट्रक टायर आणि 4 कार टायर दुरुस्त करते. शुक्रवारी, मेकॅनिक 12 कार दुरुस्त करतो आणि ट्रकची टायर दुरुस्त करत नाही. यांत्रिकाने जास्त कमाईच्या दिवशी किती अधिक कमाई केली? ;40
डब्टफायर बहिणी स्थानिक प्राणी आश्रयातून दत्तक घेतलेल्या 7 मांजरींसह घरी जात आहेत जेव्हा त्यांच्या आईने त्यांना कळवले की त्यांच्या दोन घरगुती मांजरींना नुकतेच मांजरीचे पिल्लू मिळाले आहेत. ती म्हणते की, पहिल्या मांजरीला तीन पट जास्त पिल्ले आहेत, तर दुसरी मांजर ट्रायसीला १२ आहेत. डबफायर कुटुंबाकडे आता किती मांजरी आहेत? ;40
जीनकडे ३० लॅलीपॉप आहेत. जीनने दोन लॅलीपॉप खाल्ले. उर्वरित ललितांच्या सोबत, जीन एका बॅगमध्ये दोन ललिता पॅक करू इच्छित आहे. जीन किती पिशव्या भरून काढू शकते? ;14
पीटर या आठवड्यात सिनेमाला जायचा विचार करत आहे. त्याला नेहमी ७ डॉलरचं तिकीट आणि ७ डॉलरचं पॉपकॉर्न मिळतं. जर त्याच्याकडे आठवड्याचे ४२ डॉलर असतील तर तो किती वेळा सिनेमाला जाऊ शकतो? ;3
एक लाकडी पूल 5000 पौंडपेक्षा जास्त वाहून घेऊ शकत नाही. प्रत्येक 15 पौंड वजनाच्या एकसारख्या बॉक्सने भरलेली डिलिव्हरी ट्रक पुलावरून जाईल. ड्रायव्हर आणि रिक्त ट्रकचे एकत्रित वजन 3755 पाउंड आहे. पुलाच्या वजन मर्यादेपेक्षा जास्त न करता ट्रकवर किती जास्तीत जास्त बॉक्स लावता येतील? ;83
स्टीफनने ऑनलाइन खरेदीसाठी ऑर्डर दिली. त्याचे अंतिम बिल $४०.०० इतके होते. हे डिलिव्हरी विक्रेत्याच्या माध्यमातून झाले होते, त्यामुळे त्यांनी त्याच्या अंतिम रकमेवर २५% शुल्क जोडले आणि त्याला डिलिव्हरी फीमध्ये ३ डॉलर आकारले. स्टीफनने ४ डॉलरची टिपही दिली. अतिरिक्त शुल्कानंतर, स्टीफनच्या किरकोळ वस्तूंची अंतिम किंमत किती होती? ;57
एका रास्पबेरीच्या झाडामध्ये प्रत्येकी २० फळांचे ६ गट आणि झाडामध्ये विखुरलेले ६७ स्वतंत्र फळे असतात. एकूण किती रासबेरी आहेत? ;187
एका बास्केटमध्ये 25 संतरे असतात त्यापैकी 1 खराब आहे, 20% अपरिपक्व आहेत, 2 खारट आहेत आणि उर्वरित चांगले आहेत. किती संतरे चांगली आहेत? ;17
जेनेट आपल्या मुलीसाठी ब्रश खरेदी करते. ती बनवण्यासाठी ती 500 डॉलरची सामग्री देते आणि मग ती बनवण्यासाठी ज्वेलरला 800 डॉलर देते. त्यानंतर, ती त्यापैकी १०% विमा उतरवण्यासाठी देते. तिने किती पैसे दिले? ;1430
जर मार्सी एकाच कंपनीत ४० वर्षे काम करते, तर तिला वार्षिक ५०,००० डॉलर पेन्शन मिळते. 20 वर्षांनंतर, तिला दरवर्षी पेन्शनच्या 5% रक्कम मिळते. तीस वर्षानंतर ती निवृत्त झाली तर तिची वार्षिक पेन्शन किती असेल? ;25000
अलेना एका स्ट्रीमिंग सेवेची सदस्यता घेतली ज्यासाठी तिला दरमहा १४० डॉलर आकारले जातात. जर स्ट्रीमिंग कंपनीने तिला वर्षाच्या पहिल्या सहामाहीत सुरुवातीची रक्कम आकारली आणि नंतर वर्षाच्या दुसऱ्या सहामाहीत तिला 10% कमी पैसे आकारले तर वर्षाच्या अखेरीस तिने स्ट्रीमिंग सेवेसाठी दिलेली एकूण रक्कम गणना करा. ;1596
सोफिया आपल्या कारमध्ये प्रवास करण्याचा विचार करत आहे, आणि तिला हे जाणून घ्यायचे आहे की, एका पेट्रोलच्या टाकीवर ती किती दूर जाऊ शकते. गेल्या वेळेपासून तिने १०० मैल प्रवास केला आहे. आणि तिला पुन्हा पेट्रोल भरण्यासाठी ४ गॅलन पेट्रोल भरावे लागले. तिच्या कारच्या मालकाच्या मॅन्युअलमध्ये म्हटले आहे की तिच्या टँकमध्ये 12 गॅलन पेट्रोल आहे. सोफिया एका टँकवर किती मैल चालवू शकते? ;300
जिम दोन तास टीव्ही बघत असतो आणि मग झोपायला जातो आणि अर्धा वेळ वाचतो. तो आठवड्यातून 3 वेळा हे करतो. तो चार आठवड्यात किती तास टीव्ही पाहतो आणि वाचतो? ;36
बास्केटबॉल स्पर्धेत चार शाळा स्पर्धा करत आहेत. प्रत्येक शाळेने मुलींच्या आणि मुलांच्या बास्केटबॉल संघाला पाठवले आहे आणि प्रत्येक संघात प्रत्येकी 5 खेळाडू आहेत. प्रत्येक शाळेने प्रत्येक संघासाठी प्रशिक्षक पाठवले आहेत. एकूण किती लोकांना सर्व शाळांनी पाठवले आहे? ;48
एका खजिना शोधकाने खजिनांनी भरलेली एक दफन खजिनाची पेटी शोधली. १७५ हिरे, ३५ कमी रुबी, आणि रुबीच्या दुप्पट पन्ना. त्या खड्ड्यात किती रत्ने होती? ;595
डॉ. व्हर्ट्झच्या शाळेत मुलींच्या तुलनेत मुलांची संख्या दुप्पट आहे. जर प्रत्येक शिक्षकासाठी ६० मुली आणि ५ विद्यार्थी असतील तर किती शिक्षक आहेत? ;36
बेली काही पैशांसह सुरुवात करते. त्यानंतर तिला आठ आठवडे ५ डॉलरचे साप्ताहिक भत्ता मिळतो. आठ आठवड्यांच्या शेवटी, जर तिच्याकडे एकूण १०० डॉलर असतील, तर बेलीने किती पैशांसह सुरुवात केली? ;60
ज्युडी दररोज 5 नृत्य वर्ग शिकवते, आठवड्यातील दिवस आणि शनिवारी 8 वर्ग. प्रत्येक वर्गात १५ विद्यार्थी असतील आणि ती प्रति विद्यार्थी १५ डॉलर घेते, तर ती एका आठवड्यात किती पैसे कमावते? ;7425
केलिअनकडे दोन पाककृती आहेत, एकात २० सूचना आहेत आणि दुसरीत पहिल्यापेक्षा दुप्पट सूचना आहेत. दोन पदार्थ तयार करण्यासाठी केलिअनला किती सूचना वाचाव्या लागतील? ;60
टॉमी ब्राऊनीज ३ डॉलर आणि चीजकेक्स ४ डॉलरला विकून आपल्या धर्मादाय कार्यासाठी निधी गोळा करत आहे. टॉमी ४३ ब्राऊनी आणि २३ चाईजकेक विकत असेल तर टॉमी किती पैसे गोळा करतो? ;221
शीलाने तीन महिन्यांच्या किमतीत प्रत्येकी १५० डॉलरमध्ये पाच मोबाईल फोन विकत घेतले. प्रत्येक युनिटसाठी २ टक्के व्याज आकारले जाईल. शीला तीन महिन्यांसाठी दरमहा किती पैसे देईल? ;255
आर्टीकडे फार्मर्स मार्केटमध्ये फुलांचा स्टँड आहे. तो तीन प्रकारच्या फुलांची विक्री करतो: माळिगोल्ड्स, पेटूनिया आणि बेगोनिया. तो साधारणपणे २.७४ डॉलर प्रति भांडे, १.८७ डॉलर प्रति भांडे आणि २.१२ डॉलर प्रति भांडे दराने बेगोनिया विकतो. आर्टीकडे आज चलन नाही, म्हणून त्याने सर्व किंमती जवळच्या डॉलरपर्यंत गोल करण्याचा निर्णय घेतला आहे. आर्टी जर 12 भांडी माळिगोल्ड्स, 9 भांडी पेटूनिया आणि 17 भांडी बेगोनिया विकत असेल तर तो किती कमावेल? ;88
लूक समुद्रकिनार्यावर वाळूचे किल्ले बांधण्यात वेळ घालवत आहे. तो शेवटी लक्षात घेतो की वाळूच्या किल्ल्याच्या प्रत्येक स्तरावर त्याखालील पातळीच्या अर्ध्या चौरस फुटांचा भाग असेल. जर त्याने 4 लेव्हल वाळूचा किल्ला बनवला ज्यात वरच्या लेव्हलचे स्क्वेअर फुट 16 आहे, तर एका लेव्हलचे सरासरी स्क्वेअर फुट किती आहे? ;60
सेसिलियाने नुकताच एक नवीन पिल्ला विकत घेतला. तिच्या पशुवैद्यकाच्या म्हणण्यानुसार, तिला पहिल्या १८० दिवसांसाठी पिल्लाला दररोज १ कप कुत्र्याचे अन्न खायला द्यावे लागेल. त्यानंतर तिला त्याच्या उर्वरित आयुष्यासाठी दररोज पिल्लाला दोन कप कुत्र्याचे अन्न खायला द्यावे लागेल. जर कुत्र्याच्या अन्नाच्या एका पिशवीत ११० कप असतील तर पहिल्या वर्षी सेसिलीया कुत्र्याच्या अन्नाच्या किती पिशव्या वापरेल? ;5
जर रेमंड सारापेक्षा अर्धे कपडे धुतो, आणि सारा डेव्हिडपेक्षा ४ पट जास्त कपडे धुते, रेमंड आणि डेव्हिड यांच्या कपड्यांच्या कपड्यांच्या कपड्यांच्या रकमेतील फरक मोजून काढा जर सारा ४०० पौंड कपडे धुते. ;100
विन्सेंटला ३ फुलांचे पॅकेट २.५० डॉलर किंवा २ फुलांचे पॅकेट १ डॉलरला विकत घेता येतात. १८ फुले खरेदी करून तो किती पैसे वाचवतो? ;6
जॉन एक कुत्रा दत्तक घेतो. तो कुत्रा ग्रूमरकडे घेऊन जातो, ज्याची किंमत १०० डॉलर आहे. नवे ग्राहक झाल्याबद्दल ग्रोमरने त्याला ३०% सवलत दिली. या साडीची किंमत किती आहे? ;70
दोन मुलींना प्रत्येकी 1/6 लिटर पाणी मिळाले. मग एका मुलाला ६ लिटर पाणी मिळाले. किती लिटर पाणी उरले होते? ;10
