question;answer_number
John ostaa kaksi kertaa enemmän punaisia solmioita kuin sinisiä. Punaiset solmiot maksavat 50% enemmän kuin siniset. Hän käytti 200 dollaria sinisiin solmioihin, jotka maksoivat 40 dollaria kappale. Paljonko hän maksoi solmioihin? ;800
Tracy käytti metrin pituista johtoa tomattikasvien tukemiseen puutarhassa. -Häkin oli leikattu 15 senttimetrin pituisiksi. Montako kappaletta hän sai? ;8
Richard asuu 15-kerroksisessa asuntorakennuksessa. Jokaisessa kerroksessa on kahdeksan asuntoa, ja 3/4 rakennuksesta on käytössä. -Mitä on tyhjät huoneistot? ;30
Lloydilla on munatalo. Hänen kanansa tuottavat 252 munaa päivässä ja hän myy niitä kahdella dollarilla tusinaa kohti. Paljonko Lloyd tienaa munista viikossa? ;294
Tomin laiva voi kulkea 10 mailia tunnissa. Hän purjehtii klo 13.00-14.00. Sitten se matkustaa takaisin nopeudella 6 mph. Kauanko hänen kestää palata? ;5
Uurian kirjasäkki on liian raskas. Hänen pitää pudottaa siitä 15 kiloa. Hänen sarjakuvansa painavat puoli kiloa ja hänen lelunsa puoli kiloa. Jos hän poistaa 30 sarjakuvaa, montako leluja hän tarvitsee poistaa? ;15
Mekaanikko veloittaa eri hinnat kuorma-autojen ja autojen renkaiden korjaamisesta. Jokaisesta korjatusta kuorma-autonrenkaasta mekaanikko veloittaa 60 dollaria ja jokaisesta korjatusta autonrenkaasta 40 dollaria. Torstaisin mekaanikko korjaa kuusi kuorma-autonrenkaata ja neljä autonrenkaata. Perjantaina mekaanikko korjaa 12 autoa, mutta ei korjaa rekkaa. Kuinka paljon enemmän tuloja mekaanikko sai tuona päivänä, kun tulot olivat korkeammat? ;40
Doubtfire-sisaret ajavat kotiin seitsemän kissanpentua, jotka on adoptoitu paikallisesta eläinten suojelusta, kun heidän äitinsä soittaa ilmoittaakseen heille, että heidän kaksi kotisekoa on juuri saanut kissanpentuja. Hän sanoo, että Patchylle, ensimmäiselle kissalle, on syntynyt kolme kertaa enemmän adoptoituja kissanpoikia, kun taas Trixylle, toiselle kissalle, on syntynyt 12. Montako kissaa Doubtfiren perheellä on nyt? ;40
Jeanilla on 30 sulakkaa. Jean syö kaksi lippua. Jean haluaa pakata loput leivonnaiset kahteen säkkiin. Montako säkkiä Jean voi täyttää? ;14
Peter aikoo mennä elokuviin tällä viikolla. Hän saa aina lipun 7 dollarilla ja popcornin 7 dollarilla. Jos hänellä on 42 dollaria viikossa, kuinka monta kertaa hän voi mennä elokuviin? ;3
Puinen silta ei kestä enempää kuin 5000 kiloa. Kuorma-auto, joka on täynnä identtisiä laatikkoja, joista jokainen painaa noin viisi kiloa, kulkee sillan yli. Kuljettajan ja tyhjän kuorma-auton paino on yhteensä 1 760 kiloa. Mikä on suurin määrä laatikoita, jotka voidaan ladata kuorma-autoon ylittäen sillan painorajan? ;83
Stephen tilasi netissä ruokaa. Hänen lopullinen laskunsa oli 40 dollaria. Koska tämä oli lähetysmyyjän kautta, he lisäsivät 25% hänen lopulliseen summaansa ja veloittivat häneltä 3 dollaria lähetysmaksuina. Stephen lisäsi myös nelisen dollarin juomarahat. Mitä lopullinen hinta oli Stephenin ostoksille? ;57
Perunankuusen kuusipilveen on 20 hedelmää kukin ja 67 yksittäistä hedelmää, jotka ovat hajallaan perunan läpi. Montako vadelmaa on yhteensä? ;187
Korissa on 25 appelsiinia, joista yksi on huono, 20 prosenttia on kypsymätön, kaksi on hapanta ja loput ovat hyviä. Montako appelsiinia on hyvää? ;17
Janet ostaa tyttärelleen kirpun. Hän maksaa 500 dollaria materiaalista sen valmistamiseksi ja sitten vielä 800 dollaria korujen rakentajalle. Sen jälkeen hän maksaa 10 prosenttia siitä vakuutukseksi. Paljonko hän maksoi? ;1430
Jos Marcy työskentelee samassa yrityksessä 40 vuotta, hän saa 50 000 dollarin eläkkeen vuodessa. 20 vuoden jälkeen hän saa vuosittain 5 prosenttia eläkkeen arvosta. Jos hän lopettaa 30 vuoden jälkeen, mikä on hänen vuotuinen eläkkeensä? ;25000
Aleena tilasi streaming-palvelun, joka veloittaa 140 dollaria kuukaudessa. Jos suoratoistoyhtiö veloitti hänelle alkuvuoden ensimmäisen puolen summan ja sitten laskutti hänelle 10% vähemmän rahaa vuoden toisella puolella, laske hänen suoratoistopalvelusta vuoden loppuun mennessä maksamansa kokonaismäärä. ;1596
Sophia aikoo lähteä autollaan tienmatkalle, ja hän haluaisi tietää, kuinka pitkälle hän voi ajaa yhdellä bensa-astialla. Hän on matkustanut 160 kilometriä viimeisen tankkauksen jälkeen, ja hänen oli täytettävä tankki uudelleen 4 gallonaa bensiiniä. Hänen autonsa käyttöohjeessa lukee, että tankki sisältää 40 litraa bensiiniä. Kuinka paljon Sophia voi ajaa yhdellä tankilla? ;300
Jim katsoo TV:tä kaksi tuntia ja sitten päättää mennä nukkumaan ja lukea puolet siitä. Hän tekee tämän kolme kertaa viikossa. Montako tuntia hän viettää TV:ssä ja lukemassa neljässä viikossa? ;36
Neljä koulua kilpailee koripalloturnauksessa. Jokaisella koululla on tyttöjen ja poikien koripallojoukkue, ja jokaisessa joukkueessa on viisi pelaajaa. Jokainen koulu on lähettänyt myös valmentajan jokaiselle joukkueelle. Kuinka monta ihmistä kouluista on lähetetty? ;48
Aarteenmetsästäjä löysi hautautuneen aarteenlaatikon, joka oli täynnä jalokiviä. Niissä oli 175 timanttia, 35 rubiinia vähemmän kuin timantteja ja kaksi kertaa enemmän smaragdeja kuin rubiineja. Montako jalokiveä laatikossa oli? ;595
Tri Wertzin koulussa on kaksi kertaa enemmän poikia kuin tyttöjä. Jos jokaiselle opettajalle on 60 tyttöä ja 5 oppilasta, kuinka monta opettajaa on? ;36
Bailey aloittaa tietyn summan rahan kanssa. Sitten hän saa viikoittain 5 dollarin korvauksen 8 viikkoa. Jos hänellä on kahdeksan viikon kuluttua 100 dollaria, - kuinka paljon Baileyllä oli alussa? ;60
Judy opettaa viisi tanssituntia päivittäin arkipäivinä ja kahdeksan laulun lauantaisin. Jos jokaisessa luokassa on 15 oppilasta ja hän veloittaa 15 dollaria oppilaasta, kuinka paljon rahaa hän tienaa viikossa? ;7425
Kelianilla on kaksi reseptiä ruokia varten, joista toisessa on 20 ohjeistusta ja toisessa kaksi kertaa niin monta ohjeistusta kuin ensimmäisessä. Kuinka monta ohjeistusta Kelianilla on luettavaa? ;60
Tommy kerää rahaa hyväntekeväisyyteen myymällä browniesia kolmella dollarilla ja juustokakkuja neljällä dollarilla. Jos Tommy myy 43 leivosta ja 23 leivosta juustokakkua, kuinka paljon rahaa Tommy kerää? ;221
Shiela osti viisi kännykkää 150 dollarilla jokaisesta kolmivuotiseen erään. Jokaisesta yksiköstä veloitetaan 2 prosentin korko. Paljonko Shiela maksaa kuukausittain kolmeksi kuukaudeksi? ;255
Artie myy kukkia Farmers Marketilla. Hän myy kolmea kukka-autoa: kallisarvia, petunia ja begonia. Hän myy yleensä kultakullia 2,74 dollaria ruukusta, petuniaa 1,87 dollaria ruukusta ja begoniaa 2,12 dollaria ruukusta. Artie ei ole tänään vaihtorahaa, joten hän on pyöristetty kaikki hinnat lähimpään dollariin. Jos Artie myy 12 ruukkua kallisarvia, 9 ruukkua petuniaa ja 17 ruukkua begoniaa, kuinka paljon hän tienaa? ;88
Luke on rannalla rakentamassa hiekkakylmiä. Hän huomaa lopulta, että hiekkakylän jokaisella tasolla on puolet sen alapuolella olevasta neliömetristä. Jos hän tekee 4 tason hiekkakylän, jossa ylimmällä tasolla on neliömetrin pinta-ala 16, mikä on tason keskimääräinen neliömetrin pinta-ala? ;60
Cecilia osti juuri uuden koiranpennun. Hänen eläinlääkärinsä mukaan hänen täytyy syöttää koiranpennulle - 1 kupillinen koiranruokaa joka päivä ensimmäisten 180 päivän ajan. Sitten hänen täytyy syöttää koiranpennulle kaksi kupillista koiranruokaa joka päivä koko loppuelämänsä ajan. Jos yksi koiranruoka-astia sisältää 110 kupillista, kuinka monta kassia koiranruokaa Cecilia käyttää ensimmäisenä vuonna? ;5
Jos Raymond pesee puolet niin paljon kuin Sarah, ja Sarah pesee 4 kertaa niin paljon kuin David, laske ero määrä pyykkiä Raymond ja David tekevät jos Sarah tekee 400 kiloa pyykkiä. ;100
Vincent voi ostaa kukkia kolmipakkauksissa 2,50 dollarilla tai kaksikopakkauksissa 1 dollarilla. Kuinka paljon rahaa hän säästää ostamalla 18 kukkaa parempaan hintaan? ;6
John adoptoi koiran. Hän vie koiran pesulalle, joka maksaa 100 dollaria. Hoitaja tarjoaa hänelle 30% alennusta, jos hän on uusi asiakas. Paljonko se maksaa? ;70
Kaksi tyttöä sai kuudesosan 24 litraan vedestä. Sitten poika sai 6 litraa vettä. Montako litraa vettä oli jäljellä? ;10
Charliella oli 10 tarraa. Hän osti 21 tarraa ostoskeskuksesta ja sai 23 syntymäpäivälahjaksi. Sitten Charlie antoi 9 tarraa sisarelleen ja käytti 28:tä koristellakorttiin. Montako tarraa Charliella on jäljellä? ;17
Grace painaa 40 kiloa. Alex painaa kaksi kiloa vähemmän kuin Grace. Mikä on niiden yhteinen paino punteina? ;623
Dan istuttaa kolme ruusukukkia. Jokaisessa ruusukukossa on 25 ruusua. Jokaisella ruusulla on kahdeksan piikkiä. Montako piikkoa on yhteensä? ;600
Joku jalkapallojoukkue pelasi 22 ottelua. He voittivat kahdeksan enemmän kuin hävisivät. Montako he voittivat? ;15
Gene ompelee peiton vanhoista muistopaitoista. Hänellä on yksi paita joka lomalta. Jokainen paita on oma peitto. Jokainen rivi on tehty eri lomakauden lohkoista. Hän on ollut lomalla 23-vuotiaasta asti. Hän on nyt 34-vuotias. Montako peittopalaa hänellä on? ;44
Gregillä on herätyskello, joka soi kolme kertaa päivässä muistutuksena. Kun hälytys soi, se soi kunnes Greg sammuttaa sen. Ensimmäisellä kerralla se soi tänään neljä kertaa. Toisella kerralla se soi kolme kertaa niin kauan kuin ensimmäisellä kerralla. Kolmannella kerralla se soi puolet niin kauan kuin toisella kerralla. Montako kertaa hälytys soi? ;22
Eräs yritys maksaa jokaiselle työntekijälle 600 dollaria kuukaudessa. Yhtiöllä on käytäntö, jonka mukaan jokaisen työntekijän palkat nousevat 10%:lla alkuperäisestä palkasta joka vuosi niille, jotka ovat olleet yhtiössä viisi vuotta. Jos Sylvie oli viisi vuotta töissä joulukuussa, - mikä on hänen vuosipalkkansa kolmen vuoden jälkeen? ;9360
Marilynin ensimmäinen levy myi 10 kertaa enemmän kappaleita kuin Haraldin. Jos ne myivät yhteensä 88000 kappaletta, kuinka monta kappaletta Harald myi? ;8000
Christina suunnittelee synttärijuhlia ja tarvitsee 75 lahjakassia kutsuttua vieraan kohdalla, koska neljäsosa osallistujista ei tule. Hän kutsui 16 ystävää. Lahjapussit ovat kaksi dollaria kappale. Paljonko hän aikoo käyttää? ;24
Ted T-Rex aikoi tuoda peruna- salaatin dinosaurusten piknikille. Hän tietää, että aikuinen dinosaurus syö 10 kiloa peruna-salaattia, ja lapsi syö puolet aikuisen määrästä. Jos piknikillä on 20 aikuista ja 5 lasta, kuinka monta kiloa peruna- salaattia Ted tarvitsee, jos hän toivoo saavansa tarpeeksi ruokkia kaikki? ;225
Janilla on kolme kertaa enemmän lemmikkejä kuin Marcialla. Marcian lemmikkejä on kaksi enemmän kuin Cindyn. Jos Cindylla on neljä lemmikkiä, kuinka monta lemmikkiä on kolmella? ;28
Emilyn neljä lasta nimeltä Amy, Jackson, Corey ja James. Amy on viisi vuotta vanhempi kuin Jackson ja kaksi vuotta nuorempi kuin Corey. Jos James on 10 ja Coreyta vuotta nuorempi, kuinka vanha Jackson on? ;4
Lee pystyi juoksemaan 400 metrin esteitä kaksi sekuntia nopeammin kuin Gerald 400 metrin esteitä. Gerald muutti ruokavaliotaan, ja nopeus kasvoi 10 prosenttia. Jos Lee juoksee 400 metrin esteitä 38 sekunnissa, kuinka nopeasti Gerald voi parannettuun ruokavalioonsa juosta 400 metrin esteitä sekunneissa? ;36
Naapurustossa kaniinien määrä on 12 vähemmän kuin lemmikkieläinten, koirien ja kissojen, yhteensä. Jos jokaista koiraa kohden on kaksi kissaa ja koirien määrä on 60, kuinka monta lemmikkiä on yhteensä naapurustossa? ;348
200 viidennen luokan oppilaasta kaksi viidestä on poikia ja kaksi kolmasosaa tytöistä on partiolaisia. Montako tyttöä ei ole partiossa? ;40
Harry nukkui yhdeksän tuntia viime yönä. Hänen ystävänsä James nukkui vain kaksi kolmasosaa Harryn nukkumisesta. Montako tuntia Harry nukkui enemmän kuin James? ;3
Kun Freda keittää tomaatteja kastikkeeseen, ne menettävät puolet tilavuudestaan. Jokaisessa hänen käyttämässään 80 gramman tomaattipurkissa on kolme tomaattia. Fredan viimeinen tomattikastiketta oli noin 30 grammaa. Montako tomaattia Freda käytti? ;12
Autot ovat jonottaneet moottoritiellä. Jotkut autot kulkevat läpi ensimmäisen 15 minuutin ruuhkautumisen aikana, sitten 20 muuta autoa kulkee läpi jäljellä olevien 15 minuutin aikana. Viisi autoa linjasta lähtee ulos, jotta heillä ei ole liikenneruuhkaa. Jos moottoritiellä oli alun perin 30 autoa, kuinka monta autoa ajoi ruuhkassa ensimmäisen 15 minuutin aikana? ;5
Maria on ahkera puutarhuri. Eilen hän sai 18 uutta kasvia suosikki kasvihuoneestaan. Hänellä on jo kaksi kasvia kullakin isossa maatila-asuntonsa 40 ikkunanpuoleisella. Hän on päättänyt antaa ystäville ja perheelle huomenna 1 kastiketta jokaisesta kaistalasta. Montako kasvia Maryllä on? ;58
Jeromeilla oli neljä ystävää, jotka kävivät hänen luonaan eräänä päivänä. Ensimmäinen ystävä painoi ovikelloa 20 kertaa ennen kuin Jerome avasi, toinen ystävä painoi ovikelloa 1/4 kertaa enemmän kuin Jeromen ensimmäinen ystävä. Kolmas ystävä painoi ovikelloa 10 kertaa enemmän kuin neljäs ystävä. Jos neljäs ystävä painoi ovikelloa 60 kertaa, kuinka monta ovikelloa se soitti? ;175
Solo on lukenut neljä sivua tieteestä, 20 sivua yhteiskuntatieteestä, seitsemän sivua historiasta ja kahdeksan sivua maantieteestä. Solo luki 15 sivua maanantaina. Jos hänellä on vielä 4 päivää aikaa lukea kaikki, kuinka monta sivua hänen tarvitsee lukea keskimäärin päivässä? ;6
John nauttii lasillisen vettä aamiaisen, lounaan ja illallisen kanssa. Hänkin saa viimein yhden ennen nukkumaanmenoa. John tekee tätä joka arkipäivä, mutta viikonloppuisin hän haluaa rentoutua ja ottaa limsaa illallisen kanssa. Montako lasillista vettä John juo viikossa? ;26
Sumun jäänteet kiertävät valtamereltä peittämään kaupungin. Kestää 10 minuuttia kattaa kaupungin joka kolmas maili. Jos kaupunki on 42 mailia pitkin merestä toiseen sisämaahan, - kuinka monta minuuttia se vie, että sumu peittää koko kaupungin? ;140
