question;answer_number
Billy bán DVD. Anh ta có 8 khách hàng vào thứ Ba. 3 khách hàng đầu tiên của anh ta mua mỗi một đĩa DVD. Hai khách hàng tiếp theo của anh ta mua mỗi người 2 đĩa DVD. 3 khách hàng cuối cùng của anh ta không mua DVD. Billy đã bán được bao nhiêu đĩa DVD vào thứ Ba? ;7
Một ngọn nến tan chảy 2 cm mỗi giờ nó cháy. Một ngọn nến sẽ ngắn hơn bao nhiêu cm sau khi được đốt từ 1 giờ chiều đến 5 giờ chiều? ;8
Kyle mua cuốn sách bán chạy nhất năm ngoái với giá 19,50 đô la. Đây là với giảm giá 25% so với giá ban đầu. Giá ban đầu của cuốn sách là bao nhiêu? ;26
Marie đặt một món gà giá 12 đô la, 5 gói sữa giá 3 đô la, 4 quả táo giá 1,50 đô la và vài hộp pizza. Marie trả tổng cộng 50 đô la. Marie đã đặt bao nhiêu hộp pizza nếu mỗi hộp có giá 8,50 đô la? ;2
Mishka mua 3 đôi quần short, 3 đôi quần và 3 đôi giày. Một đôi quần short có giá 16,50 đô la. Một đôi quần có giá 22,50 đô la và một đôi giày có giá 42 đô la. Mishka đã tiêu bao nhiêu đô la cho tất cả các mặt hàng quần áo? ;243
Cynthia ăn một phần kem mỗi tối. Cô mua các thùng kem với 15 phần kem mỗi thùng với giá 4,00 đô la mỗi thùng. Sau 60 ngày, cô ấy sẽ tiêu bao nhiêu tiền mua kem? ;16
Henry đã dừng lại hai lần trong chuyến đi xe đạp dài 60 dặm. Lần đầu tiên anh ta dừng lại sau 20 dặm. Điểm dừng thứ hai của anh ta là 15 dặm trước khi kết thúc chuyến đi. Anh ta đã đi bao nhiêu dặm giữa điểm dừng đầu tiên và điểm dừng thứ hai? ;25
Gloria đang mua giày khi cô ấy thấy một đôi giày phù hợp với ngân sách giày của cô ấy. Tuy nhiên, cô phải chọn giữa đôi giày và hai đôi giày cao gót với giá thấp hơn 5 đô la so với đôi giày. Nếu một đôi giày cao gót có giá 33 đô la và đôi kia có giá gấp đôi, thì đôi giày có giá bao nhiêu đô la? ;104
Tuổi của Darrell và Allen là 7:11. Nếu tổng tuổi của họ là 162 tuổi, tính tuổi của Allen là 10 năm nữa. ;109
Gunter đang cố đếm những quả đậu trong một cái bình. Anh hỏi bạn mình xem họ nghĩ có bao nhiêu người trong bình. Một nói 80. Một người khác nói 20 nhiều hơn nửa số đầu tiên. Một phần ba nói 25% nhiều hơn so với người đầu tiên. Họ đoán trung bình là bao nhiêu? ;80
John chăm sóc 10 con chó. Mỗi con chó mất 0,5 giờ mỗi ngày để đi dạo và chăm sóc công việc của chúng. Anh ta dành bao nhiêu giờ một tuần để chăm sóc chó? ;35
Gretchen có 110 đồng xu. Có 30 đồng vàng nhiều hơn đồng bạc. Gretchen có bao nhiêu đồng vàng? ;70
Siobhan có ít hơn 2 viên ngọc so với Aaron. Aaron có 5 viên ngọc nhiều hơn nửa số ngọc của Raymond. Nếu Raymond có 40 viên ngọc, Siobhan có bao nhiêu viên ngọc? ;23
Mike chơi quần vợt trong 40 phút. Trong 20 phút đầu tiên, anh ấy ghi được 4 điểm. Trong 20 phút sau, anh ấy ghi thêm 25% điểm. Tổng cộng anh ta ghi được bao nhiêu điểm? ;9
Terry ăn 2 quả sữa chua mỗi ngày. Chúng hiện đang được bán với giá 4 loại sữa chua với giá 5 đô la. Anh ta tiêu bao nhiêu tiền vào sữa chua trong 30 ngày? ;75
John có kế hoạch bán tất cả đồ chơi của mình và dùng tiền đó để mua các trò chơi điện tử. Anh ta có 13 bộ lego và bán chúng với giá 15 đô mỗi bộ. Cuối cùng anh ta mua 8 trò chơi video với giá 20 đô mỗi trò và còn lại 5 đô. Anh ta còn bao nhiêu bộ lego? ;2
John chạy 100 km mỗi tuần. Anh ấy chạy ba ngày một tuần. Anh ấy chạy 3 giờ ngày đầu tiên và nửa ngày sau. Anh ta chạy nhanh thế nào? ;10
Dana có thể chạy với tốc độ gấp bốn lần tốc độ đi bộ, nhưng cô có thể nhảy với tốc độ chỉ bằng một nửa tốc độ chạy. Nếu nó có thể nhảy với tốc độ 3 dặm một giờ, nó có thể đi bao nhiêu dặm trong sáu giờ nếu nó dành một phần ba thời gian chạy và hai phần ba thời gian đi bộ? ;18
IPhone của Brandon cũ gấp 4 lần iPhone của Ben. iPhone của Ben cũ gấp đôi iPhone của Suzy. Nếu iPhone của Suzy 1 năm tuổi, thì iPhone của Brandon bao nhiêu tuổi? ;8
Con rồng vĩ đại, Perg, ngồi trên đỉnh núi Farbo, thổi lửa vào bất cứ thứ gì trong khoảng cách 1000 feet. Polly có thể ném cây giáo vàng, vũ khí duy nhất được biết đến có thể kéo kéo con rồng, cho một khoảng cách 400 feet, trong tầm với của ngọn lửa của con rồng. Nhưng khi Polly cầm viên ngọc sapphire, cô có thể ném cây giáo xa hơn ba lần so với khi không cầm viên ngọc. Nếu cầm viên đá quý, Polly có thể đứng cách xa ngọn lửa rồng đến mức nào và vẫn đánh con rồng bằng cây giáo vàng? ;200
Bà Jones đã nướng 5 cái bánh táo cho bữa trưa của lính cứu hỏa. Bà cắt từng miếng thành 8 miếng và đặt năm miếng trên bàn tự phục vụ cho khách. Vào cuối buổi tối, sau khi khách đã lấy và ăn từng miếng bánh, còn lại 14 miếng bánh. Có bao nhiêu mảnh bị khách lấy đi? ;26
Theo thông tin dinh dưỡng, một túi khoai tây chiên có 250 calo mỗi khẩu phần. Nếu một túi 300g có 5 phần, bạn có thể ăn bao nhiêu gram nếu mục tiêu calo hàng ngày của bạn là 2000 và bạn đã tiêu thụ 1800 calo? ;48
Charlie muốn bán nến sáp ong. Với mỗi pound sáp ong, anh ta có thể làm 10 cây nến có nếp nhọn. Một pound sáp ong và các ống đập có giá $10.00 trong các nguồn cung cấp. Nếu anh ta bán mỗi cây nến với giá $2.00 mỗi cây, lợi nhuận ròng của anh ta là gì nếu anh ta làm và bán 20 cây nến? ;20
Meredith là một blogger tự do viết về các chủ đề sức khỏe và gửi cho khách hàng mỗi ngày như công việc thường xuyên của cô. Một bài viết trên blog mất trung bình 4 giờ để nghiên cứu và viết. Tuần trước, cô ấy đã viết 5 bài viết vào thứ Hai và 2/5 lần nhiều bài viết vào thứ Ba hơn vào thứ Hai. Vào thứ Tư, cô ấy đã viết gấp đôi số bài viết mà cô ấy đã viết vào thứ Ba. Hãy tính tổng số giờ cô ấy dành để viết bài trong ba ngày. ;104
"Candice đã bỏ 80 tờ giấy ghi chú vào túi của cô ấy trước khi cô ấy đi làm ở quán cà phê. Trên đường đi, cô dừng lại tại cửa hàng và mua một gói Post-it; Tại nơi làm việc, cô đặt một Post-it trên mỗi chiếc cà phê 220 tách khác nhau. Nếu cô ấy còn 23 tờ Post-it, thì bao nhiêu tờ Post-it trong gói mà cô ấy mua? ";163
John mua nhiều cà vạt đỏ gấp đôi cà vạt xanh. Thắt cà vạt đỏ đắt hơn 50% so với cà vạt xanh. Anh ta đã tiêu 200 đô la cho cà vạt màu xanh có giá 40 đô la mỗi chiếc. Anh ta đã tiêu bao nhiêu tiền mua cà vạt? ;800
Tracy dùng một sợi dây dài 4 feet để giữ cây cà chua trong vườn. Dây được cắt thành những mảnh dài 6 inch. Cô ấy có bao nhiêu mảnh? ;8
Richard sống trong một tòa nhà chung cư 15 tầng. Mỗi tầng có 8 căn hộ, và 3/4 tòa nhà đang bị chiếm đóng. Tổng số căn hộ trống trong tòa nhà là bao nhiêu? ;30
Lloyd có một trang trại trứng. Những con gà của ông sản xuất 252 quả trứng mỗi ngày và ông bán chúng với giá 2 đô la một tá. Lloyd kiếm được bao nhiêu tiền mỗi tuần từ việc bán trứng? ;294
Tàu của Tom có thể đi với tốc độ 10 dặm một giờ. Anh ta đi từ 1 đến 4 giờ chiều. Sau đó nó quay trở lại với tốc độ 6 dặm/giờ. Anh ta sẽ quay lại trong bao lâu? ;5
Túi sách của Uriah đang trở nên quá nặng cho anh ta. Anh ta cần giảm được 5kg. Cuốn truyện tranh của anh ta nặng 1/4 pound mỗi cuốn và đồ chơi của anh ta nặng 1/2 pound mỗi cuốn. Nếu anh ta lấy 30 cuốn truyện tranh, anh ta cần lấy bao nhiêu đồ chơi? ;15
Một thợ sửa xe tính phí khác nhau để sửa lốp xe tải và xe hơi. Mỗi lốp xe tải được sửa chữa, thợ sửa chữa sẽ tính phí 60 đô-la và mỗi lốp xe hơi được sửa chữa, thợ sửa chữa sẽ tính phí 40 đô-la. Vào thứ Năm, thợ sửa chữa sửa chữa 6 lốp xe tải và 4 lốp xe hơi. Vào thứ Sáu, thợ sửa chữa sửa chữa 12 chiếc xe và không sửa chữa lốp xe tải. Nhà máy kiếm được bao nhiêu tiền vào ngày có thu nhập cao hơn? ;40
Các chị em Doubtfire đang lái xe về nhà với 7 con mèo con được nhận nuôi từ nơi trú ẩn động vật địa phương khi mẹ của họ gọi điện để thông báo với họ rằng hai con mèo nhà của họ vừa có con mèo con. Cô nói rằng Patchy, con mèo đầu tiên, đã có ba lần số lượng mèo con nuôi, trong khi Trixie, con mèo khác, đã có 12. Gia đình Doubtfire có bao nhiêu con mèo con? ;40
Jean có 30 quả kẹo. Jean ăn 2 quả kẹo. Với những miếng kẹo tròn còn lại, Jean muốn đóng gói 2 miếng kẹo tròn trong một túi. Jean có thể lấp đầy bao nhiêu túi? ;14
Peter có kế hoạch đi xem phim tuần này. Anh ấy luôn có vé 7 đô và bỏng ngô 7 đô. Nếu anh ta có 42 đô la một tuần, anh ta có thể đi xem phim bao nhiêu lần? ;3
Một cây cầu gỗ có thể mang không quá 5000 pound. Một chiếc xe tải chở hàng đầy những chiếc hộp giống hệt nhau, mỗi chiếc nặng 15 pound, sẽ đi qua cây cầu. Tổng trọng lượng của người lái và chiếc xe tải trống là 3755 pound. Số lượng hộp tối đa có thể được tải lên xe tải trong khi không vượt quá giới hạn trọng lượng của cầu là bao nhiêu? ;83
Stephen đặt hàng trực tuyến cho các cửa hàng tạp hóa. Tờ hóa đơn cuối cùng của ông là 40 đô la. Bởi vì nó được giao thông qua một nhà cung cấp, họ đã thêm 25% vào tổng số cuối cùng của anh ta và tính phí giao hàng là $3.00. Stephen cũng cho thêm 4 đô la tiền tip. Sau khi tính thêm tiền, giá cuối cùng của đồ ăn của Stephen là bao nhiêu? ;57
Một bụi cây mâm xôi có 6 cụm 20 quả mỗi quả và 67 quả riêng lẻ rải rác trên bụi cây. Có bao nhiêu quả mâm xôi? ;187
Một giỏ chứa 25 quả cam trong đó 1 quả là xấu, 20% là chưa chín, 2 quả là chua và phần còn lại là tốt. Bao nhiêu quả cam là tốt? ;17
Janet mua một chiếc vòng cho con gái. Bà trả 500 đô la cho vật liệu để làm nó và sau đó 800 đô la cho thợ kim hoàn để xây dựng nó. Sau đó, cô ấy trả 10% để bảo hiểm. Cô ấy trả bao nhiêu? ;1430
Nếu Marcy làm việc cho cùng một công ty trong 40 năm, cô ấy sẽ nhận được lương hưu hàng năm 50.000 đô la Mỹ. Bắt đầu sau 20 năm, bà ấy có quyền được hưởng 5% giá trị của lương hưu mỗi năm. Nếu cô ấy nghỉ việc sau 30 năm, lương hưu hàng năm của cô ấy sẽ là bao nhiêu? ;25000
Aleena đăng ký dịch vụ phát trực tuyến với phí 140 đô la mỗi tháng. Nếu công ty phát trực tuyến tính phí cho cô ấy số tiền ban đầu cho nửa đầu năm và sau đó tính phí cho cô ấy ít hơn 10% tiền vào nửa cuối năm, tính tổng số tiền cô ấy đã trả cho dịch vụ phát trực tuyến vào cuối năm. ;1596
Sophia đang nghĩ đến việc đi du lịch bằng xe hơi, và muốn biết cô có thể lái xe được bao xa chỉ với một thùng xăng. Cô đã đi được 160 km kể từ lần cuối cùng điền đầy xăng, và cô cần thêm 4 gallon xăng để điền đầy xăng. Sổ hướng dẫn sử dụng cho xe của cô ấy nói rằng bể chứa 12 gallon xăng. Sophia có thể lái xe bao nhiêu dặm với một thùng xăng? ;300
Jim dành 2 tiếng xem TV và sau đó quyết định đi ngủ và đọc một nửa thời gian. Anh ta làm thế này 3 lần một tuần. Anh ta dành bao nhiêu giờ xem TV và đọc sách trong 4 tuần? ;36
Có bốn trường học cạnh tranh tại một giải đấu bóng rổ. Mỗi trường đã gửi một đội bóng rổ nữ và một đội bóng rổ nam và mỗi đội có 5 cầu thủ. Mỗi trường cũng đã gửi một huấn luyện viên cho mỗi đội. Tổng cộng, bao nhiêu người đã được gửi đến tất cả các trường? ;48
Một thợ săn kho báu tìm thấy một chiếc hộp kho báu chôn đầy đá quý. Có 175 viên kim cương, ít hơn 35 viên hồng ngọc kim cương, và số lượng ngọc lục bảo gấp đôi số lượng hồng ngọc. Có bao nhiêu viên đá quý trong chiếc rương? ;595
Ở trường của Tiến sĩ Wertz có nhiều con trai gấp đôi con gái. Nếu có 60 cô gái và 5 học sinh cho mỗi giáo viên, có bao nhiêu giáo viên? ;36
Bailey bắt đầu với một số tiền nhất định. Sau đó cô nhận được một khoản trợ cấp hàng tuần là 5 đô la trong 8 tuần. Vào cuối 8 tuần, nếu cô ấy có tổng cộng 100 đô la, Bailey bắt đầu với bao nhiêu tiền? ;60
Judy dạy 5 lớp nhảy mỗi ngày, vào những ngày trong tuần và 8 lớp vào thứ bảy. Nếu mỗi lớp có 15 học sinh và cô ấy tính phí $15.00 cho mỗi học sinh, cô ấy kiếm được bao nhiêu tiền trong 1 tuần? ;7425
Kelian có hai công thức nấu ăn, một có 20 hướng dẫn và thứ hai có gấp đôi hướng dẫn so với đầu tiên. Kelian phải đọc bao nhiêu hướng dẫn để chuẩn bị hai món ăn? ;60
Tommy đang gây quỹ cho tổ chức từ thiện của mình bằng cách bán bánh brownies với giá 3 đô la một lát và bánh phô mai với giá 4 đô la một lát. Nếu Tommy bán 43 bánh brownies và 23 lát bánh phô mai, Tommy sẽ kiếm được bao nhiêu tiền? ;221
Shiela mua năm chiếc điện thoại di động với giá 150 đô la mỗi chiếc để trả góp 3 tháng. Lãi suất 2% sẽ được tính cho mỗi đơn vị. Shiela sẽ trả bao nhiêu mỗi tháng trong 3 tháng? ;255
Artie có một quầy bán hoa ở chợ nông dân. Ông ấy bán ba loại hoa: hoa nhung, hoa cỏ và hoa bàng. Ông thường bán hoa nhung với giá 2,74 đô la một nồi, hoa cỏ bạch tuộc với giá 1,87 đô la một nồi và hoa bạch tuộc với giá 2,12 đô la một nồi. Artie không có tiền mặt hôm nay, nên anh ta quyết định làm tròn tất cả giá của mình đến đồng đô la gần nhất. Nếu Artie bán 12 chậu ngọc, 9 chậu hoa cỏ và 17 chậu hoa bạch tuộc, anh ta sẽ kiếm được bao nhiêu? ;88
Luke đang dành thời gian ở bãi biển xây dựng những lâu đài trên cát. Cuối cùng, ông nhận thấy rằng mỗi tầng của một lâu đài cát sẽ có một nửa diện tích vuông như tầng bên dưới nó. Nếu anh ta làm một lâu đài cát 4 tầng với tầng trên cùng có diện tích 16 mét vuông, thì diện tích vuông trung bình của một tầng là bao nhiêu? ;60
Cecilia vừa mua một con chó con mới. Theo bác sĩ thú y của cô ấy, cô ấy phải cho con chó con ăn 1 cốc thức ăn chó mỗi ngày trong 180 ngày đầu tiên. Sau đó, cô ấy phải cho chú chó con ăn 2 cốc thức ăn cho chó mỗi ngày cho đến hết cuộc đời của nó. Nếu một túi thức ăn cho chó chứa 110 cốc, Cecilia sẽ sử dụng bao nhiêu túi thức ăn cho chó trong năm đầu tiên? ;5
Nếu Raymond giặt một nửa số giặt của Sarah, và Sarah giặt gấp 4 lần David, tính toán sự khác biệt trong số lượng giặt của Raymond và David làm nếu Sarah làm 400 pound giặt. ;100
Vincent có thể mua hoa trong gói 3 viên với giá 2,50 đô la hoặc trong gói 2 viên với giá 1 đô la. Anh ta tiết kiệm bao nhiêu tiền khi mua 18 bông hoa với giá tốt hơn? ;6
John nhận nuôi một con chó. Anh ta đưa con chó đến chỗ người chải chuốt, với giá 100 đô la. Người chăm sóc da cho anh ta giảm giá 30% nếu anh ta là khách hàng mới. Chi phí chải chuốt bao nhiêu? ;70
Hai cô gái mỗi người được 1/6 trong 24 lít nước. Rồi một cậu bé lấy 6 lít nước. Còn bao nhiêu lít nước? ;10
Charlie có 10 cái dán. Anh ta mua 21 cái dán từ một cửa hàng ở trung tâm mua sắm và nhận được 23 cái dán cho sinh nhật. Rồi Charlie đưa 9 cái cho em gái và dùng 28 cái để trang trí một tấm thiệp. Charlie còn bao nhiêu tấm dán? ;17
Grace nặng 40kg. Alex nặng hơn Grace 4 lần. Tối đa trọng lượng của chúng bằng pound là bao nhiêu? ;623
Dan trồng 3 cây hoa hồng. Mỗi cây hoa hồng có 25 bông hoa hồng. Mỗi bông hồng có 8 gai. Có bao nhiêu gai? ;600
Một đội bóng đá đã chơi 22 trận. Họ thắng nhiều hơn 8 lần so với thua. Họ thắng bao nhiêu? ;15
Gene đang may một chiếc khăn trải giường từ những chiếc áo sơ mi cũ. Anh ta có một cái áo từ mỗi kỳ nghỉ anh ta đã ở. Mỗi chiếc áo là một tấm vải riêng. Mỗi hàng được làm từ các khối từ một năm khác nhau của kỳ nghỉ. Anh ấy đi nghỉ bốn lần một năm và đã đi nghỉ từ khi anh ấy 23 tuổi. Giờ anh ấy đã 34 tuổi. Tổng cộng anh ta có bao nhiêu tấm bọc? ;44
Greg đặt một cái báo thức để rung ba lần một ngày như một lời nhắc nhở. Khi chuông báo thức bật, nó tiếp tục rung cho đến khi Greg tắt nó. Lần đầu tiên nó nổ hôm nay, nó đã rung bốn lần. Lần thứ hai nó nổ, nó rung ba lần lâu hơn lần đầu tiên. Lần thứ ba, nó rung nửa tiếng so với lần thứ hai. Có bao nhiêu lần chuông báo động rung lên? ;22
Một công ty trả cho mỗi nhân viên 600 đô la một tháng. Công ty có một chính sách tăng lương của mỗi nhân viên của mình 10% mức lương ban đầu mỗi năm cho những người đã ở lại công ty trong năm năm. Nếu Sylvie vừa làm 5 năm trong công ty vào tháng 12 năm ngoái, thì lương hàng năm của cô ấy sau 3 năm làm việc nữa là bao nhiêu? ;9360
Bản thu âm đầu tiên của Marilyn bán được gấp 10 lần bản thu âm của Harald. Nếu họ bán được 88.000 bản, Harald đã bán được bao nhiêu bản? ;8000
Christina đang lên kế hoạch cho một bữa tiệc sinh nhật và cần 75 túi quà cho mỗi khách mời, bởi vì 1/4 số người tham dự không xuất hiện. Cô ấy mời 16 người bạn. Mỗi túi quà là 2 đô la. Cô ấy sẽ chi bao nhiêu? ;24
Ted the T-Rex đã lên kế hoạch mang theo món salad khoai tây đến bữa ăn dã ngoại với khủng long. Ông biết rằng một con khủng long trưởng thành sẽ ăn 10 pound salad khoai tây, và một đứa trẻ sẽ ăn một nửa số lượng của một người lớn. Nếu có 20 người lớn và 5 đứa trẻ đến tham dự buổi dã ngoại, Ted cần mang bao nhiêu cân salad khoai tây đến buổi dã ngoại nếu anh ấy hy vọng có đủ để nuôi sống mọi người? ;225
Jan có số thú cưng gấp ba lần Marcia. Marcia có hai con thú cưng hơn Cindy. Nếu Cindy có 4 con thú cưng, thì 3 con thú cưng đó có bao nhiêu con? ;28
Emily có 4 đứa con tên là Amy, Jackson, Corey, và James. Amy lớn hơn Jackson 5 tuổi và nhỏ hơn Corey 2 tuổi. Nếu James 10 tuổi và trẻ hơn Corey 1 tuổi, thì Jackson bao nhiêu tuổi? ;4
Lee từng có thể chạy 400 mét rào cản nhanh hơn Gerald 2 giây. Nhưng Gerald thay đổi chế độ ăn uống, điều này đã cải thiện tốc độ của anh ta 10%. Nếu Lee chạy 400 mét rào trong 38 giây, Gerald có thể chạy 400 mét rào trong vài giây với chế độ ăn uống được cải thiện của mình nhanh như thế nào? ;36
Trong một khu phố, số lượng thỏ làm vật nuôi là ít hơn mười hai so với tổng số chó và mèo làm vật nuôi. Nếu có hai con mèo cho mỗi con chó, và số lượng chó là 60, tổng số có bao nhiêu vật nuôi trong khu phố? ;348
Trong số 200 học sinh lớp 5, 2/5 là nam và 2/3 là nữ trong đội trinh sát. Có bao nhiêu cô gái không tham gia vào đội trinh sát? ;40
Harry ngủ 9 tiếng tối qua. Bạn của anh ta, James, chỉ ngủ được 2/3 giấc ngủ của Harry. Harry ngủ nhiều hơn James bao nhiêu giờ? ;3
Khi Freda nấu cà chua đóng hộp thành nước sốt, chúng mất một nửa khối lượng. Mỗi lon cà chua 16 ounce mà cô ấy sử dụng chứa ba quả cà chua. Lô nước sốt cà chua cuối cùng của Freda đã làm được 32 ounce nước sốt. Freda dùng bao nhiêu quả cà chua? ;12
Xe hơi xếp hàng trên đường cao tốc. Một số xe chạy qua trong 15 phút đầu tiên của tắc nghẽn giao thông, sau đó 20 xe khác chạy qua trong 15 phút còn lại của tắc nghẽn. 5 xe từ đường đi ra để họ không phải lái xe qua tắc đường. Nếu ban đầu có 30 chiếc xe trên đường cao tốc, thì có bao nhiêu chiếc xe đã lái xe qua tắc nghẽn giao thông trong 15 phút đầu tiên? ;5
Mary là một người làm vườn say mê. Hôm qua, cô ấy nhận được 18 cây trồng mới từ vườn ươm yêu thích của cô ấy. Bà đã trồng 2 cây trong mỗi cái nồi trên 40 cửa sổ của căn nhà lớn ở nông thôn. Cảm thấy hào phóng, cô ấy đã quyết định rằng cô ấy sẽ tặng 1 cây trồng trong mỗi chậu từ mỗi sườn cây cho bạn bè và gia đình vào ngày mai. Mary sẽ ở lại với bao nhiêu cây trồng trong nồi? ;58
