question;answer_number
Рэйманд і Саманта - стрыечныя браты. Рэйманд нарадзіўся на шэсць гадоў раней за Саманту. У Рэймонда нарадзіўся сын, калі яму было 23. Калі Саманце 31 год, колькі гадоў таму нарадзіўся сын Рэйманда? ;14
Білі прадае DVD. У яго 8 кліентаў у аўторак. Першыя тры кліента купляюць па DVD. Наступныя два кліента купляюць па два DVD. Яго апошнія тры кліента не купляюць DVD. Колькі DVD Білі прадаў у аўторак? ;7
За кожную гадзіну пажару свечка растае на 2 сантыметры. На колькі сантыметраў меней затуліцца свечка пасля таго, як яна будзе гарэць з 13 да 17 гадзін? ;8
Кайл купіў мінулагодні бестселлер за $19.50. Гэта з зніжкай 25% ад першапачатковай цаны. Якая была першапачатковая цана кнігі? ;26
Марыя замовіла курыцу за 12 даляраў, 5 пачак малака за 3 даляры, 4 яблыкі за 1,5 даляра і некалькі скрынь піцы. Марыя заплаціла ў агульнай складанасці 50 даляраў. Колькі скрынь піцы замовіла Мары, калі кожная скрынка каштуе 8,50 долараў? ;2
Мішка купіў 3 пары шортоў, 3 пары штаноў і 3 пары абутку. Адна пара шортоў каштуе $16.50. Адна пара штаноў каштуе 22,50 даляраў, а адна пара абутку - 42 даляры. Колькі даляраў Мішка выдаткавала на адзенне? ;243
Сінція есць па адной порцыі марозіва кожны вечар. Яна купляе карты з марозівам з 15 порцыямі марозіва за карту па цане $ 4.00 за карту. Пасля 60 дзён, колькі яна будзе марнаваць на марозіва? ;16
Генры два разы спыніўся падчас сваёй 60-мільнай паездкі на ровары. Ён спыніўся толькі праз 20 міль. Яго другі прыпынак быў за 15 міль да канца паездкі. Колькі кіламетраў ён праехаў паміж першым і другім прыпынкам? ;25
Глорыя шпацыруе, калі натыкаецца на пару ботаў, якія адпавядаюць яе бюджэту. Аднак ёй трэба выбраць паміж ботамі і дзвюма парамі высокіх абцасаў, якія каштуюць у сукупнасці на пяць даляраў менш, чым боты. Калі адна пара абцасаў каштуе 33 даляры, а другая - удвая больш, колькі даляраў каштуюць боты? ;104
Дараль і Алэн маюць адносіны ва ўзросце 7:11. Калі іх агульны ўзрост складае 162 гады, то вылічыце ўзрост Аллена праз 10 гадоў. ;109
Гюнтэр спрабуе падлічыць жалеі ў банцы. Ён пытаецца ў сяброў, колькі, на іх думку, іх у банку. Адзін кажа 80, Іншы кажа, што 20 больш, чым палова першага. Трэці кажа, што на 25% больш, чым у першым. Якая іх сярэдняя адзнака? ;80
Джон клапоціцца пра 10 сабак. Кожнаму сабаку трэба па паўгадзіны ў дзень, каб выгуляцца і паклапаціцца пра сваю справу. Колькі гадзін у тыдзень ён праводзіць, клапоцячыся пра сабак? ;35
У Грэчэна 110 манет. У нас на 30 залатых манет больш, чым срэбных. Колькі золата мае Грэчан? ;70
У Сівон на два камянёў менш, чым у Аарона. У Аарона на 5 біжутэраў больш, чым у Рэймонда. Калі ў Рэймонда 40 камянёў, колькі камянёў ёсць у Сівон? ;23
Майк гуляе ў пінг-понг 40 хвілін. У першыя 20 хвілін ён забіў 4 балы. У наступныя 20 хвілін ён набірае на 25% больш ачкоў. Колькі агульнага балаў ён набраў? ;9
Тэрры есць 2 ёгурта ў дзень. У цяперашні час яны прадаюцца ў 4 ёгуртаў за $5.00. Колькі ён марнуе на ёгурт за 30 дзён? ;75
Джон плануе прадаць усе свае цацкі і на гэтыя грошы купіць відэагульні. У яго 13 камплектаў Lego, і ён прадае іх за 15 даляраў за кавалак. Ён завяршае купляючы 8 відэагульняў за 20 даляраў за гульню і мае 5 даляраў. Колькі ў яго яшчэ LEGO-сцэнаў? ;2
Джон бегае на 100 км у тыдзень. Ён працуе 3 дні ў тыдзень. Ён бегае 3 гадзіны ў першы дзень і палова ў другія два дні ён бегае. Як хутка ён бегае? ;10
Яна можа бегчы ў чатыры разы хутчэй, чым яна можа хадзіць, але яна можа скакаць з хуткасцю, якая складае палову хуткасці, якой яна можа бегчы. Калі яна можа прабегчы 5 кіламетраў у гадзіну, колькі кіламетраў яна можа прабегчы за 6 гадзін, калі яна праводзіць траціну часу бегчы, а дзве траціны - хадзіць? ;18
IPhone Брэндона ў чатыры разы старэйшы за iPhone Бена. Іфона Бену удвая старэйшы за Іфона Сьюзі. Калі смартфону Сьюзі год, то як даўні смартфон Брэндона? ;8
Вялікі цмок, Перг, сядзеў высока на вяршыні гары Фарбо, дыханне агню на што-небудзь у межах 1000 футаў. Полі здолела кінуць залаты дзіда, адзінае вядомае зброю, якое можа збіць дракона, на адлегласць у 120 метраў, наблізіўшыся да полымя дракона. Але калі Полі трымала ў руках сапфір, яна магла кінуць дзіду ў тры разы далей, чым калі б яна не трымала каштоўны камень. Калі яна трымала каштоўны камень, як далёка ад вогню цмока яна магла стаяць і ўсё ж ударыць цмока залатым дзіданом? ;200
Бабуля Джонс запякала 5 яблычных пірагоў на абед пажарніку. Яна разрэзала кожны пірог на 8 частак і паклала пяць пірагоў на стол, каб госці маглі паслужыць сабе. У канцы вечара, пасля таго як госці з'елі свае кавалкі пірага, засталося 14 кавалкаў пірага. Колькі кавалачкаў былі ўзятыя гасцямі? ;26
Паводле інфармацыі аб пажыўных карысцях, у пакеце чыпсаў 250 калорый на порцыю. Калі 300-грамовы пакет мае 5 порцый, колькі грамаў вы можаце з'есці, калі ваша дзённая мэтавая каларыйнасць складае 2000 і вы ўжо спажылі 1800 калорый? ;48
Чарлі хоча прадаваць свечкі з пчалінага воску. За кожны кілаграм пчалінага воску ён можа зрабіць 10 канічных свечак. Адзін фунт пчалінага воску і клінкі каштуюць $ 10.00 у пастаўках. Калі ён прадае кожную свечку за 2 даляры, які яго чысты прыбытак, калі ён робіць і прадае 20 свечак? ;20
Мерыдыт - блогістка на вольным працоўным месцы, якая піша пра тэмы здароўя і штодня дасылае кліентам свае сталыя дадзеныя. На напісанне артыкула ў блогу ў сярэднім патрабуецца 4 гадзіны. На мінулым тыдні яна напісала 5 артыкулаў у панядзелак і ў 2/5 разоў больш артыкулаў у аўторак, чым у панядзелак. У сераду яна напісала ўдвая больш артыкулаў, чым у аўторак. Палічыце агульную колькасць гадзін, праведзеных ёй на напісанне артыкулаў за гэтыя тры дні. ;104
"Кандыс паклала 80 паштовак у сваю кашалёк, перш чым яна адправілася на працу ў кавярню. Па дарозе яна спынілася ў краме і набыла пакунак паштовак; на працы яна паставіла па адным паштоўцы па 220 розных кубках кавы. Калі ў яе засталося 23 паштоўкі, колькі было паштоўкі ў пакунку, які яна купіла? ";163
Джон купляе ўдвая больш чырвоных гальштук, чым сініх. Чырвоныя гальштукі каштуюць на 50% даражэй за сінія. Ён выдаткаваў 200 даляраў на сінія гальштукі, якія каштавалі 40 даляраў за кавалак. Колькі ён выдаткаваў на гальштукі? ;800
Трэйсі выкарыстоўвала кавалак дроту даўжынёй у 4 футы, каб падтрымліваць памідоры ў садзе. Струм быў разрэзаны на кавалкі даўжынёй у 6 цаляў. Колькі кавалачкаў яна атрымала? ;8
Рычард жыве ў 15-павярховым будынку. Кожны паверх змяшчае 8 адзінак, і 3/4 будынка занятыя. Колькі вакансій у гэтым будынку? ;30
У Ллойда ферма для яек. Яго куры вырабляюць 252 яйкі ў дзень, і ён прадае іх за 2 даляры за дзясятак. Колькі Ллойд зарабляе на яек на тыдзень? ;294
Карабель Тома можа рухацца з хуткасцю 10 міль у гадзіну. Ён адплывае з 1 да 4 гадзін вечара. Затым ён вяртаецца назад з хуткасцю 6 міляў у гадзіну. Як доўга ён будзе вяртацца? ;5
Сумка кнігі Урыя становіцца занадта цяжкім для яго. Яму трэба скінуць з яго 5 кілаграмаў. Яго коміксы важылі па 1,5 кг, а цацкі - па 1,5 кг. Калі ён выдаляе 30 коміксаў, колькі цацак яму яшчэ трэба выдаліць? ;15
Механік бярэ розныя стаўкі за рамонт пінжакоў на грузавых аўтамабілях і аўтамабілях. За кожную папраўленую гуму грузавіка механік возьме 60 даляраў, а за кожную папраўленую гуму аўтамабіля - 40 даляраў. У чацвер механік рамантуе 6 грузавікоў і 4 аўтамабільныя. У пятніцу механік рамантуе 12 машын, але не рамантуе ніводнай грузавік. Колькі больш прыбытку зрабіў механізатар зарабіць на дзень з больш высокім даходам? ;40
Сястры Даўтфайр едуць дадому з 7 коткамі, прынятымі з мясцовага прытулку для жывёл, калі іх маці тэлефануе, каб паведаміць ім, што іх дзве хатнія коткі толькі што нарадзілі кацянят. Яна кажа, што ў Патчы, першай коткі, было ў тры разы больш прынятых кацянят, у той час як у Трысі, другой коткі, іх было 12. Колькі котак цяпер у сям'і Даўтфайра? ;40
У Джэна 30 ледзяшоў. Жан з'ядае два цыгарэты. З астатнімі ледзяшымі, Джын хоча ўпакаваць 2 ледзяшы ў адзін пакет. Колькі мяшкоў можа запоўніць Джын? ;14
Пётр плануе на гэтым тыдні пайсці ў кіно. Ён заўсёды атрымлівае білет за $7 і папкорн за $7. Калі ў яго 42 даляры на тыдзень, колькі разоў ён можа хадзіць у кіно? ;3
Драўляны мост можа пераносіць не больш за 5000 фунтаў. Грузавік з аднолькавымі скрынкамі, кожная вагой у 5 кілаграмаў, будзе пераходзіць праз мост. Сукупная вага вадзіцеля і пустой грузавік складае 3755 фунтаў. Якая максімальная колькасць скрынь, якія могуць быць загружаны на грузавік, не перавышаючы абмежаванага вагі моста? ;83
Стывен замовіў прадукты ў інтэрнэце. Яго апошні рахунак прыйшоў да $ 40.00. Паколькі гэта было праз пастаўшчыка, яны дадалі 25% да яго канчатковай сумы і спагналі яму 3 даляры за дастаўку. Стывен таксама дадаў чатыры даляры чаго-небудзь. Пасля дадатковых плацяжоў, што была канчатковая цана прадукты Стывена? ;57
У куста маліны 6 суставак з 20 пладоў кожнае і 67 асобных пладоў, раскіданых па кустах. Колькі малінак усяго? ;187
Кошык змяшчае 25 апельсінаў, з якіх 1 - дрэнны, 20% - неспелыя, 2 - кіслыя, астатнія - добрыя. Колькі апельсінаў добра? ;17
Джанет купляе брош для сваёй дачкі. Яна плаціць $ 500 за матэрыял, каб зрабіць яго, а затым яшчэ $ 800 для ювеліра, каб пабудаваць яго. Пасля гэтага яна плаціць 10% ад гэтага, каб застрахаваць яго. Колькі яна заплаціла? ;1430
Калі Марсі працуе на адну і тую ж кампанію 40 гадоў, яна атрымлівае штогадовую пенсію ў памеры $50 000 за год. Пасля 20 гадоў яна атрымлівае 5% ад кошту пенсіі ў год. Калі яна сыдзе пасля 30 гадоў, што будзе яе штогадовая пенсія? ;25000
Алена падпісалася на паслугу струменевага праслухоўвання, якая абкладаецца 140 далярамі ў месяц. Калі стрымінгавая кампанія спаганяла першапачатковую суму за першае паўгоддзе, а затым спаганяла на 10% менш за другую палову года, вылічыце агульную суму, якую яна заплаціла за стрымінгавую паслугу да канца года. ;1596
Сафія разважае аб тым, каб адправіцца ў падарожжа на сваёй машыне, і хацела б ведаць, як далёка яна можа праехаць на адным баку бензіну. Яна праехала 100 міль з моманту апошняга напаўнення яе рэзервуара, і яна павінна была ўставіць у 4 галоны бензіну, каб напаўняць яго зноў. У кіраўніцтве яе машыны гаворыцца, што ў яе ў баку ёсць 12 галонаў бензіну. Колькі кіламетраў можа праехаць Софія на адным баку бензіну? ;300
Джым праводзіць 2 гадзіны за тэлевізарам, а потым вырашае легчы ў ложак і чытаць удвая менш. Ён робіць гэта 3 разы на тыдзень. Колькі гадзін ён праводзіць за чатыры тыдні за тэлебачаннем і чытаннем? ;36
На баскетбольным турніры спаборнічаюць чатыры школы. Кожная школа даслала каманду па баскетболе дзяўчынак і каманду па баскетболе хлопчыкаў, і кожная каманда мае па 5 гульцоў. Кожная школа таксама даслала трэнера для кожнай каманды. У агульнай складанасці, колькі чалавек было адпраўлена ва ўсе школы? ;48
Паляўнічы скарб знайшоў пахаваны скарб, поўны каштоўных камянёў. Было 175 алмазаў, 35 рубінаў менш, чым алмазы, і ўдвая больш шмарагдаў, чым рубінаў. Колькі каштоўных камянёў было ў камодзе? ;595
У школе доктара Вэрца ўдвая больш хлопчыкаў, чым дзяўчынак. Калі 60 дзяўчат і 5 вучняў на аднаго настаўніка, колькі настаўнікаў? ;36
Бэйлі пачынаецца з пэўнай сумы грошай. Затым яна атрымлівае штотыднёвую дапамогу ў памеры 5 даляраў на працягу 8 тыдняў. Калі ў яе будзе 100 даляраў за гэтыя 8 тыдняў, з колькі Бейлі пачала? ;60
Джудзі выкладае танцы 5 разоў на дзень у будныя дні і 8 разоў у суботу. Калі ў кожным класе 15 вучняў, і яна бярэ 15 даляраў за аднаго, колькі грошай яна зарабляе за тыдзень? ;7425
У Келіана ёсць два рэцэпты для падрыхтоўкі страў, адзін з якіх мае 20 інструкцый, а другі мае ўдвая больш інструкцый, чым першы. Колькі інструкцый павінен прачытаць Кіліян, каб прыгатаваць два стравы? ;60
Томі збірае сродкі для сваёй дабрачыннай дзейнасці, прадаючы кексы за 3 даляры за кавалак і сырныя торткі за 4 даляры за кавалак. Калі Том прадае 43 торткі і 23 лустачкі кекса, колькі грошай Том збірае? ;221
Шыла купіла пяць мабільных тэлефонаў па 150 даляраў за адзін, за што плаціць на працягу трох месяцаў. 2% працэнт будзе спаганяцца за кожную адзінку. Колькі Шэйла будзе плаціць кожны месяц на працягу 3 месяцаў? ;255
Арці мае краму з кветкамі на фермерскім рынку. Ён прадае тры віды кветак: марыягольды, петуніі і бэгоніі. Ён звычайна прадае малігольды за $2.74 за гаршчок, петуніі за $1.87 за гаршчок і бегоніі за $2.12 за гаршчок. Арці не мае сёньняшніх змен, таму ён вырашыў акружыць усе свае цэны да бліжэйшага даляра. Калі Арці прадасць 12 гаршкоў марэгальдаў, 9 гаршкоў петуній і 17 гаршкоў бэгоній, колькі ён зарабіць? ;88
Люк праводзіць час на пляжы, будуючы пяшчаныя замкі. У рэшце рэшт ён заўважае, што кожны ўзровень пяшчанага замка будзе мець палову плошчы ніжэйшага ўзроўню. Калі ён робіць пяшчаны замак з 4 узроўнямі, дзе верхні ўзровень мае плошчу 16 квадратных метраў, якая сярэдняя плошча ўзроўню? ;60
Сесілія толькі што купіла новага шчанюка. Паводле яе ветэрынара, яна павінна карміць шчанюка 1 шклянкай харчавання для сабак кожны дзень на працягу першых 180 дзён. Затым яна павінна карміць шчанюка 2 кубкамі харчавання для сабак кожны дзень да канца яго жыцця. Калі ў адной сумочцы харчавання для сабак 110 кубкаў, колькі пакетаў харчавання для сабак Сесілія будзе выкарыстоўваць у першы год? ;5
Калі Рэймонд прадае ўдвая менш, чым Сара, а Сара - у 4 разы больш, чым Дэвід, падлічыце розніцу ў колькасці прамывання, якую Рэймонд і Дэвід робяць, калі Сара прадае 400 фунтаў прамывання. ;100
Вінцэнт можа купіць кветкі ў пакетах па 3 за 2,50 даляра або ў пакетах па 2 за 1 даляр. Колькі грошай ён зэканоміць, купляючы 18 кветак па лепшай цане? ;6
Джон прымае сабаку. Ён аддае сабаку да даглядальніка, які плаціць 100 даляраў. Груммер прапануе яму зніжку ў 30%, калі ён будзе новым кліентам. Колькі каштуе прыбіральня? ;70
Дзве дзяўчынкі атрымалі па 1/6 ад 24 літраў вады. Адзін хлопчык атрымаў 6 літраў вады. Колькі літраў вады засталося? ;10
У Чарлі было 10 налепкі. Ён купіў 21 налепку ў краме ў гандлёвым цэнтры і атрымаў 23 налепкі на свой дзень нараджэння. Тады Чарлі даў 9 налепкі яго сястры і выкарыстаў 28 упрыгожыць віншавальную картку. Колькі налепкі засталося ў Чарлі? ;17
Грэс важыць 125 фунтаў. Алекс важыць у 4 разы менш за Грэйс. Якія іх агульныя вага ў фунтах? ;623
Дэн садзіць тры ружовыя кусты. У кожным кустаку - 25 руж. У кожнай ружы 8 цвікоў. Колькі ўсяго цвікоў? ;600
Футбольная каманда гуляла 22 матчы. Яны выйгралі на 8 разоў больш, чым прайгралі. Колькі яны выйгралі? ;15
Джын шые коўдру са старых сувенірных цішоткі. У яго ёсць адна кашуля з кожнага адпачынку, на якім ён быў. Кожная кашуля мае свой уласны блок пакрыцця. Кожны радок зроблены з блокаў з розных гадоў адпачынку. Ён выязджае ў адпачынак чатыры разы на год і адпачывае з 23-гадовага ўзросту. Яму зараз 34 гады. Колькі ў яго агулам культавых блокаў? ;44
У Грэга ўсталяваны трывожны сігнал, каб ён звоніў тры разы на дзень, як напамін. Калі сігналізацыя ўключаецца, яна працягвае гучаць, пакуль Грэг не выключыць яе. Першы раз, калі ён выскачыў сёння, ён патэлефанаваў чатыры разы. Другі раз ён пайшоў, ён патэлефанаваў у тры разы больш, чым у першы раз. Трэці раз, ён патэлефанаваў палова таго ж часу, як другі раз. Колькі разоў усяго прагучала сігналізацыя? ;22
Кампанія плаціць кожнаму са сваіх супрацоўнікаў па 600 даляраў у месяц. У кампаніі ёсць палітыка павышэння зарплаты кожнага з яе супрацоўнікаў на 10% ад пачатковай зарплаты кожны год для тых, хто застаўся ў кампаніі на працягу пяці гадоў. Калі ў мінулым снежні Сільвія прапрацавала ў кампаніі пяць гадоў, якая яе гадавая зарплата пасля яшчэ трох гадоў службы? ;9360
Першы альбом Мэрылін прадаўся ў 10 разоў больш копій, чым у Харальда. Калі іх прададзена 88 000, колькі экзэмпляраў прадаў Харальд? ;8000
Крысціна плануе вечарыну і ёй патрэбныя 75 пакетаў падарункаў на кожнага запрошанага, таму што 1/4 усіх наведвальнікаў не прыходзяць. Яна запрасіла 16 сяброў. Падарункавыя пакеты каштуюць $2 за кавалак. Колькі яна будзе марнаваць? ;24
Тэд Рэкс збіраўся прынесці бульбяны салат на пікнік з дыназаўрамі. Ён ведае, што дарослы дыназаўр можа з'есці 10 фунтаў бульбянага салата, а дзіця - удвая менш за дарослага. Калі на пікнік прыйдзе 20 дарослых і 5 дзяцей, колькі кілаграмаў бульбянага салату Тэду трэба прынесці, каб насыціць усіх? ;225
У Яна ў тры разы больш хатніх жывёл, чым у Марсіі. У Марсіі два хатніх жывёлы больш, чым у Сіндзі. Калі ў Сіндзі чатыры хатніх жывёл, колькі ў іх усяго? ;28
У Эмілі чацвёра дзяцей: Эмі, Джэксан, Кори і Джэймс. Эмі на 5 гадоў старэйшая за Джэксана і на 2 гады маладзейшая за Кори. Калі Джэймсу 10 год, а ён на год маладзей за Кори, то колькі тады Джэксану? ;4
Лі бег на 400 метраў з перашкодамі на дзве секунды хутчэй, чым Джэральд на 400 метраў з перашкодамі. Але Джэральд змяніў свой рацыён харчавання, што палепшыла яго хуткасць на 10%. Калі Лі бегае на 400-метровых хрыбтах за 38 секунд, як хутка можа Джэральд з яго паляпшанай дыетай бегчы на 400-метровых хрыбтах за некалькі секунд? ;36
У суседнім раёне колькасць трусоў у гадаванцах на дванаццаць менш, чым колькасць сабак і котак у гадаванцах разам узятых. Калі на кожную сабаку прыкладна па дзве коткі, а колькасць сабак - 60, колькі ў суседзяў хатніх жывёл? ;348
З 200 пятых класаў, 2/5 з іх хлопчыкі, і 2/3 дзяўчынак у дзяўчынка скаўт. Колькі дзяўчат не ў дзяўчынка скаўт? ;40
Гары спаў 9 гадзін мінулай ноччу. Яго сябар Джэймс спаў толькі на дзве трэці ад таго, што спаў Гары. Колькі гадзін Гарры спаў больш, чым Джэймс? ;3
Калі Фрэда рыхтуе памідоры ў саўс, яны губляюць палову свайго аб'ёму. У кожнай палётцы, якую яна выкарыстоўвае, змяшчаецца тры таматы. Апошняя партыя таматавага соусу Фрэды склала 32 унцыі соусу. Колькі памідораў выкарыстала Фрэда? ;12
Аўтамабілі выстраіліся на аўтадарозе. Некаторыя з машын праязджаюць праз гарадкi ў першыя 15 хвілін заторы, затым яшчэ 20 машын праязджаюць праз гарадкi ў астатнія 15 хвілін заторы. 5 машын з лініі выхаду так, каб яны не павінны ездзіць праз заторы. Калі на аўтадарозе першапачаткова было 30 машын, колькі машын праехала праз заторы за першыя 15 хвілін? ;5
Мэры - заўзятая садоўніца. Учора яна атрымала 18 новых сажанцаў з яе любімага гадавальніка. Ужо зараз у яе ёсць па дзве сажанцы на кожнай з 40 выступак вокнаў у вялікім загарадным доме. Адчуўшы сябе шчодрай, яна вырашыла, што заўтра аддасць па адной сажанцы з кожнага пад'езда сябрам і родным. Колькі гаршковых раслін застанецца Марыя з? ;58
У Джэрома было чатыры сябры, якія прыйшлі да яго ў адзін дзень. Першы сябар націснуў на дзвярны звон 20 разоў, перш чым Джэром адчыніў, другі сябар націснуў на дзвярны звон 1/4 больш, чым першы сябар Джэрома. Трэці сябар націснуў на дзвярозы ў 10 разоў больш, чым чацвёрты. Калі чацвёрты сябар націснуў на дзвярны звон 60 разоў, колькі разоў ён патэлефанаваў? ;175
Сола павінен прачытаць 4 старонкі з яго навуковага падручніка, 20 старонак з яго сацыяльных даследаванняў падручніка, 7 старонак з яго гісторыі падручніка і 8 старонак з яго геаграфіі падручніка. У панядзелак Сола прачытаў 15 старонак. Калі ў яго ёсць яшчэ чатыры дні, каб скончыць чытанне, колькі старонак яму трэба прачытаць за дзень? ;6
Джон любіць выпіць шклянку вады з сняданкам, абедам і вячэрай. Нарэшце, ён таксама выпіў перад сном. Джон робіць гэта кожны будні дзень, але ў выхадныя ён любіць адпачыць і выпіць газіроўку з вячэрай замест гэтага. Колькі шклянкі вады Джон п'е за тыдзень? ;26
Перад горадам з'явіўся туман з акіяна. Каб праехаць кожныя 5 кіламетраў у горадзе, спатрэбіцца 10 хвілін. Калі ад берага акіяна да ўнутранага берага горада - 42 мілі, то колькі хвілін зойме ўздым туману, каб пакрыць увесь горад? ;140
Папі вырашае галаваломку з тысячай частак. Яна ставіць чвэрць фігур на дошку, а мама - трэцюю частку. Колькі яшчэ засталося фішак галаваломкі? ;500
Кодзі есць печыва ў тры разы больш, чым Амір. Калі Амір есць 5 печыва, колькі печыва яны з'ядаюць разам? ;20
У Джона 3 скрынкі. Кожная скрынка памерам 5 на 6 на 4 цалі. Сцены таўшчынёй у 1 цаля. Якая агульная ўнутраная магутнасць усіх трох скрынь? ;72
