question;answer_number
Leseni most ne more nositi več kot 5000 funtov. Delivery tovornjak poln enakih škatel, vsak tehta 15 funtov, bo šel čez most. Skupna teža voznika in praznega tovornjaka je 3755 funtov. Katero je največje število škatel, ki jih je mogoče naložiti na tovornjak, ne da bi presegla omejeno težo mostu? ;83
Stephen je na spletu naročil hrano. Njegov končni račun je znašal 40 dolarjev. Ker je to šlo preko dobavitelja, so mu na koncu dodali 25% provizije in mu zaračunali 3 $ za dostavo. Stephen je dodal še 4 $ napojnice. Koliko je bila cena Stephenovih izdelkov? ;57
Na grmu malin je 6 skupkov po 20 plodov in 67 posameznih plodov, raztresenih po grmu. Koliko malin je v celoti? ;187
Košarica vsebuje 25 pomaranč, od katerih je ena slaba, 20 odstotkov nezrelih, dve so kisli, preostali pa so dobri. Koliko pomaranč je dobrih? ;17
Janet kupi broško za hčerko. Plača 500 dolarjev za material, da bi ga naredila, in še 800 dolarjev draguljarju, da bi ga sestavil. Potem plača 10% za zavarovanje. Koliko je plačala? ;1430
Če Marcy dela za isto podjetje 40 let, dobi letno pokojnino 50.000 $ na leto. Po 20 letih dobi pravico do 5% vrednosti pokojnine na leto. Če bo po 30 letih odšla, koliko bo njena letna pokojnina? ;25000
Aleena je naročila streamerjsko storitev, ki ji zaračunava 140 dolarjev na mesec. Če ji je družba za prenosno oddajanje zaračunala začetni znesek za prvo polovico leta in ji nato zaračunala 10% manj denarja za drugo polovico leta, izračunati skupni znesek, ki ga je plačala za storitev prenosa do konca leta. ;1596
Sophia razmišlja, da bi se z avtom odpeljala na izlet, in bi rada vedela, kako daleč lahko vozi z enim rezervoarjem bencina. Od zadnjega polnjenja bencina je prepotovala 160 km in za ponovno polnjenje je morala dodati 4 galone bencina. V navodilu za uporabo je zapisano, da ima rezervoar 12 galon bencina. Koliko kilometrov lahko Sophia vozi z enim rezervoarjem bencina? ;300
Jim dve uri gleda televizijo, potem pa gre spat in prebere polovico. To počne trikrat na teden. Koliko ur preživi pred TV-jem in branjem v štirih tednih? ;36
Na košarkarskem turnirju tekmujejo štiri šole. Vsaka šola je poslala košarkarsko ekipo za dekleta in košarkarsko ekipo za fante, vsaka ekipa pa ima po 5 igralcev. Vsaka šola je poslala tudi trenerja za vsako ekipo. Koliko ljudi so v celoti poslali? ;48
Lovca na zaklade je našel zakopan zaklad, poln draguljev. Bilo jih je 175 diamantov, rubinov je bilo 35 manj kot diamantov, smaragdov pa dvakrat več kot rubinov. Koliko draguljev je bilo v skrinji? ;595
V šoli dr. Wertza je dvakrat več fantov kot deklet. Če je na vsakega učitelja 60 deklet in 5 učencev, koliko učiteljev je? ;36
Bailey začne z določeno količino denarja. Potem dobi 5 dolarjev tedenskega dodatka za 8 tednov. Če ima na koncu osem tednov 100 dolarjev, koliko je imela Bailey na začetku? ;60
Judy predava pet plesnih ur vsak dan, med tednom in osem v soboto. Če ima vsak razred 15 učencev in ona zaračunava 15 dolarjev na učencev, koliko denarja zasluži v enem tednu? ;7425
Kelian ima dva recepta za pripravo jedi, eden ima 20 navodil, drugi pa dvakrat toliko navodil kot prvi. Koliko navodil mora Kelian prebrati, da pripravi dve jedji? ;60
Tommy zbira denar za dobrodelnost, tako da prodaja kolače za 3 $ za kos in sirene kolače za 4 $ za kos. Če Tommy prodaja 43 kolačkov in 23 reznic sira, koliko denarja Tommy zbira? ;221
Shiela je kupila pet mobilnih telefonov za 150 dolarjev vsak za 3-mesečno plačilo. Za vsako enoto se zaračuna 2% obresti. Koliko bo Shiela plačevala vsak mesec za 3 mesece? ;255
Artie ima cvetličar na kmetijski tržnici. Prodaja tri vrste cvetov: nagibe, petunije in begonije. Običajno prodaja nagibe za 2,74 $ na lonček, petunije za 1,87 $ na lonček in begonije za 2,12 $ na lonček. Artie nima drobiža, zato je zaokrožil vse cene na najbližji dolar. Če Artie proda 12 loncev nalivk, 9 loncev petunij in 17 loncev begonij, koliko bo zaslužil? ;88
Luke je bil na plaži in gradi gradove na pesku. Sčasoma opazi, da bo imela vsaka raven peščenega gradu polovico kvadratnih metrov kot raven pod njo. Če naredi 4-nivojski peščeni grad, kjer ima najvišja raven površino 16 kvadratnih metrov, kaj je povprečna površina ravni? ;60
Cecilia je pravkar kupila novega kužka. Po mnenju veterinarja mora mladiču dati po eno skodelico pseče hrane vsak dan prvih 180 dni. Potem mora do konca življenja vsak dan dati kužku dve skodelici pseče hrane. Če ena vreča pseče hrane vsebuje 110 skodelic, koliko vrečk pseče hrane bo Cecilia porabila v prvem letu? ;5
Če Raymond pere polovico več kot Sarah, in Sarah štiri krat več kot David, izračunamo razliko v količini pranja, ki ga Raymond in David opravijo, če Sarah pere 400 kilogramov pranja. ;100
Vincent lahko kupi cvetje v paketu po 3 za 2,50 $ ali v paketu po 2 za 1 $. Koliko denarja prihrani, če kupi 18 cvetov po boljši ceni? ;6
John posvoji psa. Psa pelje k pasji frizerji, ki stane 100 dolarjev. Groomer mu ponuja 30% popust, če je novi kupec. Koliko stane čiščenje? ;70
Dve dekleti sta dobila 1/6 od 24 litrov vode. Potem je fant dobil 6 litrov vode. Koliko litrov vode je ostalo? ;10
Charlie je imel 10 nalepk. Kupil je 21 nalepk iz trgovine v nakupovalnem centru in dobil 23 nalepk za rojstni dan. Nato je Charlie dal 9 nalepk svoji sestri in jih uporabil 28 za dekoracijo čestitke. Koliko nalepk ima Charlie še? ;17
Grace tehta 40 kg. Alex tehta 2 kilograma manj kot Grace. Kakšna je njihova skupna teža v kilogramih? ;623
Dan posadi tri cvetove vrtnic. Vsak grm vrtnic ima 25 vrtnic. Vsaka vrtnica ima osem trnov. Koliko trnov je v celoti? ;600
Nogometna ekipa je odigrala 22 tekem. Zmagali so 8 več kot izgubili. Koliko so jih dobili? ;15
Gene šivlja preproga iz starih suvenirnih majic. Ima eno srajco iz vsakega dopusta, na katerem je bil. Vsaka srajca je svoj lastni preproga blok. Vsaka vrsta je sestavljena iz blokov iz različnih let počitnic. Štirikrat na leto gre na dopust in je bil na dopustu, odkar je bil star 23 let. Zdaj je star 34 let. Koliko plošč ima v celoti? ;44
Greg ima alarm, ki zvoni trikrat na dan, da me spomni. Ko se alarm zažene, bo še naprej zvonil, dokler ga Greg ne ugasne. Ko je danes prvič zazvonil, je zvonil štirikrat. Drugič je zvonil trikrat dlje kot prvič. Tretjič je zvonilo samo polovico časa. Kolikokrat je zvonil alarm? ;22
Družba plača vsakemu zaposlenemu 600 dolarjev na mesec. Podjetje ima politiko, da vsako leto poveča plače vsakega od svojih zaposlenih za 10% začetne plače za tiste, ki so v podjetju ostali pet let. Če je Sylvie v podjetju že pet let, koliko plača po treh letih? ;9360
Marilynina prva plošča se je prodala desetkrat bolj kot Haraldova. Če so skupaj prodali 88.000 izvodov, koliko jih je prodal Harald? ;8000
Christina načrtuje rojstnodnevno zabavo in potrebuje 75 darilnih vrečk na povabljenega gosta, ker se četrtina udeležencev ne pojavi. Povabila je 16 prijateljev. Darilne vrečke so po 2 $. Koliko bo zapravila? ;24
Ted T-Rex je nameraval prinesti krompirjevo solato na piknik z dinozavri. Ve, da odrasli dinozaver poje 10 kilogramov krompirjeve solate, otrok pa polovično manj kot odrasel. Če bo na pikniku 20 odraslih in 5 otrok, koliko kilogramov krompirjeve solate mora Ted prinesti na piknik, če upa, da bo imel dovolj, da nas hrani? ;225
Jan ima trikrat več hišnih ljubljenčkov kot Marcia. Marcia ima dve hišni ljubljenčki več kot Cindy. Če ima Cindy štiri hišne ljubljenčke, koliko jih imajo skupaj? ;28
Emily ima štiri otroke, Amy, Jackson, Corey in Jamesa. Amy je 5 let starejša od Jacksona in 2 leti mlajša od Coreya. Če je James 10 let in je leto mlajši od Coreya, koliko je star Jackson? ;4
Lee je tekel 400 metrov s ovirami dve sekundi hitreje kot Gerald. Gerald je spremenil prehrano, kar je izboljšalo njegovo hitrost za 10%. Če Lee teče 400 metrov s ovirami v 38 sekundah, kako hitro lahko Gerald, z njegovo izboljšano prehrano, teče 400 metrov s ovirami, v sekundah? ;36
V soseski je število zajcev 12 manj kot števila psov in mačk skupaj. Če je na vsakega psa dve mački, in števila psov je 60, koliko hišnih ljubljenčkov je v soseski? ;348
Od 200 učencev 5. razreda, 2/5 fantov in 2/3 deklet so v skavtih. Koliko deklet ni v skavtih? ;40
Harry je sinoči spal 9 ur. Njegov prijatelj James je spal le dve tretjini več kot Harry. Koliko ur je spal Harry več kot James? ;3
Ko Freda skuha konzervirane paradižnike v omako, izgubijo polovico svoje prostornine. V vsaki štirikilotični pločevinki paradižnika, ki jo uporablja, je tri paradižnika. Zadnja serija paradižnikove omake je imela 32 unč omake. Koliko paradižnikov je Freda uporabila? ;12
Avtomobili so se postavili v vrsto na avtocesti. Nekateri avtomobili gredo skozi v prvih 15 minutah prometne zastoje, potem pa še 20 avtomobilov v preostalih 15 minutah prometne zastoje. Pet avtomobilov iz linije se izpelje, da ne bo treba voziti skozi prometno ujetino. Če je bilo na avtocesti prvotno 30 avtomobilov, koliko jih je v prvih 15 minutah prešlo skozi prometno gnečo? ;5
Mary je navdušena vrtnarka. Včeraj je dobila 18 novih rastlin v lončkih iz njenega najljubšega vrtca. Na vsaki od 40 okenskih oken v njenem velikem podeželskem domu ima že dve rastlini v loncih. Odločila se je, da bo jutri prijateljem in družini dala po eno rastlino iz vsakega lončka. Koliko rastlin bo Mary imela v loncih? ;58
Jerome je imel štiri prijatelje, ki so ga nekega dne obiskali. Prvi prijatelj je pritisnil na zvonec 20 krat, preden je Jerome odprl, drugi prijatelj je pritisnil na zvonec 1/4 krat več kot Jeromeov prvi prijatelj. Tretji prijatelj je pritisnil na zvonec desetkrat bolj kot četrti. Če je četrti prijatelj pritisnil na zvonec 60 krat, koliko zvončkov je zvonček naredil? ;175
Solo mora prebrati 4 strani iz učbenika znanosti, 20 strani iz učbenika družbenih študij, 7 strani iz učbenika zgodovine in 8 strani iz učbenika geografije. V ponedeljek je Solo prebral 15 strani. Če ima še 4 dni, da prebere vse, koliko strani mora prebrati na dan? ;6
John ima rad kozarec vode ob zajtrku, kosilu in večerji. Končno ga je tudi on popil, preden je šel spat. John to počne vsak dan med tednom, ampak ob vikendih se raje sprosti in z večerjo spije sodo. Koliko kozarcev vode pije John na teden? ;26
Meglo se iz oceana prevrne in prekrije mesto. Za 10 minut preidejo po 3 milj mesta. Če je mesto 42 milj od obale do nasprotnega roba, koliko minut bo trajalo, da se megla prekrije po celotnem mestu? ;140
Poppy rešuje sestavljanko s tisoč deli. Ona položi četrtino koščkov na desko, potem njena mama položi tretjino preostalih koščkov. Koliko kosov sestavljanke je še ostalo? ;500
Cody je trikrat več piškotkov kot Amir. Če Amir poje 5 piškotkov, koliko piškotkov bosta skupaj pojedla? ;20
John ima tri škatle. Vsako škatlo je 5 cm x 6 cm x 4 cm. Stene so debele 5 cm. Koliko je celotni notranji volumen vseh treh škatel? ;72
Frankie gleda TV, ko konča domačo nalogo. V ponedeljek in torek je vsak večer gledal enourno epizodo svoje najljubše oddaje. V sredo je gledal nekaj epizod 30-minutne oddaje. V četrtek je dokončal domačo nalogo in gledal enourno epizodo in 30-minutno oddajo. V petek je moral ostati pozno za vikend, zato je gledal dve enourni epizodi. Če je gledal 7 ur televizije, koliko 30-minutnih epizod je gledal v sredo? ;3
Henry dela piškote za lokalno tekmovanje. Želi dvakrat toliko kot lani. Ko konča pečenje, spozna, da je pravzaprav pečal 15 piškotkov več, kot je nameraval. Ko jih bo dal ven, da se ohladijo, mu bo padlo pet piškotkov, in zdaj jih ima skupaj 110. Koliko piškotkov je Henry pečal lani? ;50
Na bencinski črpalki prodajajo bencin za tri dolare za galon. Podjetje za aplikacije ponuja $ 20 na galon, če napolnite na tej postaji. Če nekdo kupi 10 galon bencina, koliko z njihov bencin biti, po denar nazaj nagrade? ;28
Marcell in Beatrice sta tekmovala, kdo bo pojedel največ sadnih zvitkov, zato jih odvrtijo, kolikor jih lahko najdejo. Na žalost, nekdo naredi napako in Beatrice je bila dva roll-up široko in 24 roll-up dolgo medtem Marcell je bil 3 roll-up široko in 14 roll-up dolgo. Če sta oba pojedla vso količino, koliko so jih pojedla v povprečju? ;45
Julijina ladja je imela puščanje, ko je bila na jezeru. Čoln je za vsako deset metrov, ki jih je veslal proti obali, vlekel dva litra vode. 16 sekund je potrebovala, da je preplavila 20 metrov. 64 sekund je bilo do obale. Koliko vode je bilo na ladji, ko je Julia prišla na obalo? ;16
V učilnici je bele plošče, ki jo delijo štirje učitelji, ki se izmenjujejo pri uporabi učilnice. Vsak učitelj ima 2 predavanja na dan in uporablja tablo v vsakem predavanju. Če se plošča očisti 3 krat na uro, koliko krat na dan? ;24
Ryan posadi 2 cvetja na dan v svojem vrtu. Po 15 dneh, koliko cvetov ima, če 5 ni zraslo? ;25
Jamalov telefon lahko sprejme 6 krat več fotografij kot Brittanyjin. Največje število fotografij, ki jih lahko Brittanyjin telefon sprejme, je 50-krat več kot število ptic na Jamalovi fotografiji rač v živalskem vrtu. Če Jamalov telefon lahko sprejme 1800 fotografij, koliko rack lahko vidimo na Jamalovi fotografiji rack v živalskem vrtu? ;6
Sasha opazi, da so se cene lesa v zadnjih nekaj mesecih po nakupu dvignile za 50%. Ker ima ostanke, jih želi prodati. Ima še deset plošč 2 x 4 x 10, ki so jo stanele po 10 dolarjev. Ima tudi pet plošč 4 x 4 x 10, ki jih je kupila za 16 dolarjev. Če jih vse proda, koliko dobička bo imela? ;90
Katy skuha kavo z čajnimi žličkami sladkorja in skodelicami vode v razmerju 7:13. Če je v celoti uporabila 120 čajnih žličk sladkorja in skodelic vode, izračunajte, koliko čajnih žličk sladkorja je uporabila. ;42
John kupuje dva para čevljev za vsakega od svojih treh otrok. Stanejo 60 dolarjev. Koliko je plačal? ;360
Carinski uradnik v glavnem pristanišču SeaSide je preštel dva kontejnerja uvoženih vozil, v vsakem od njih je bilo 5 vozil. Naslednji dan so pripeljali še več zabojnikov, tako da je bilo v pristanišču skupaj 30 vozil. Izračunajte število kontejnerjev, ki so bili uvoženi na drugi dan, če predpostavimo, da vse kontejnerje vsebujejo 5 vozil. ;4
Adrienova skupna plača je bila za 30 odstotkov višja od Lylahine. Četrta leta kasneje se je njegova plača povečala in zaslužil je 40% več kot pred štirimi leti. Če sta se Adrienova in Lylahova plača povečala hkrati, in če je Adrien pred štirimi leti zaslužil 40.000 dolarjev, izračunaj skupno plačo, ki sta jo dobila štiri leta pozneje. ;95200
Miguel za risanje uporablja dva papirja na teden. Če je na papirju 30 listov papirja, koliko listov papirja porabi vsak mesec? ;240
Morisette in Kael sta bila povabljena, da prinesejo sadje. Morisette je prinesla pet jabolk in osem pomaranč, Kael pa dvakrat več jabolk in polovico manj pomaranč kot Morisette. Koliko sadja imajo skupaj? ;27
Sadie je v ponedeljek spala osem ur. Naslednja dva dni je spala dve uri manj, vsak, ker je morala dokončati nekaj nalog. Če je v preostalem tednu spala eno uro več kot na ta dva dneva, koliko ur je spala v celotnem tednu? ;48
Rosie lahko teče 10 milj na uro za 3 ure. Potem teče 8 km/h. Koliko kilometrov lahko teče v sedmih urah? ;50
