question;answer_number
A Jill le pagan $20 por hora para enseñar y $30 para ser entrenadora de porristas. Si trabaja 50 semanas al año, 35 horas a la semana como maestra y 15 horas a la semana como entrenadora, ¿cuál es su salario anual? ;57500
Claire hace una tortilla de 3 huevos cada mañana para el desayuno. ¿Cuántas docenas de huevos va a comer en 4 semanas? ;7
Marissa está haciendo un recorrido de 12 millas. Le tomó una hora caminar las primeras 4 millas, luego otra hora caminar las siguientes dos millas. Si quiere que su velocidad promedio sea de 4 millas por hora, ¿qué velocidad (en millas por hora) necesita para caminar la distancia restante? ;6
Tengo 10 litros de bebida de naranja que son dos tercios de agua y quiero añadirlo a 15 litros de bebida de piña que es tres quintos de agua. Pero mientras lo vierto, derramo un litro de la bebida naranja. ¿Cuánta agua hay en los 24 litros restantes? ;15
Raymond y Samantha son primos. Raymond nació 6 años antes que Samantha. Raymond tuvo un hijo a los 23 años. Si Samantha tiene ahora 31 años, ¿cuántos años hace que nació el hijo de Raymond? ;14
Billy vende DVDs. ¿Qué es eso? Tiene 8 clientes el martes. Sus primeros 3 clientes compran un DVD cada uno. Sus siguientes dos clientes compran dos DVD cada uno. Sus últimos 3 clientes no compran ningún DVD. ¿Cuántos DVDs vendió Billy el martes? ;7
Una vela se derrite 2 centímetros cada hora que se quema. ¿Cuántos centímetros más corto será una vela después de quemarse de la 1:00 a las 5:00? ;8
Kyle compró el libro más vendido del año pasado por $19.50. Esto es con un descuento del 25% del precio original. ¿Cuál fue el precio original del libro? ;26
Marie pidió una comida de pollo que cuesta $12.5 paquetes de leche que cuesta $3 cada uno, 4 manzanas que cuestan $1.50 cada una, y algunas cajas de pizza. Marie pagó un total de 50 dólares. ¿Cuántas cajas de pizza pidió Marie si cada caja cuesta $8.50? ;2
Mishka compró 3 pares de pantalones cortos, 3 pares de pantalones y 3 pares de zapatos. Un par de pantalones cortos cuesta $16.50. Un par de pantalones cuesta $ 22.50 y un par de zapatos cuesta $ 42. ¿Cuántos dólares gastó Mishka en todas las prendas de vestir? ;243
Cynthia come una porción de helado todas las noches. Ella compra cajas de helado con 15 porciones de helado por caja a un costo de $4.00 por caja. Después de 60 días, ¿cuánto gastará en helados? ;16
Henry hizo dos paradas durante su viaje de 60 millas en bicicleta. Se detuvo después de 20 millas. Su segunda parada fue a 15 millas antes del final del viaje. ¿Cuántas millas recorrió entre su primera y segunda parada? ;25
Gloria está comprando zapatos cuando se encuentra con un par de botas que se ajustan a su presupuesto de zapatos. Sin embargo, tiene que elegir entre las botas y dos pares de tacones altos que juntos cuestan cinco dólares menos que las botas. Si un par de tacones cuesta 33 dólares y el otro el doble, ¿cuántos dólares son las botas? ;104
La edad de Darrell y Allen es 7:11. Si la edad total de ellos es ahora 162, calcule la edad de Allen dentro de 10 años. ;109
Gunter está tratando de contar las jabonitas en un frasco. Le pregunta a sus amigos cuántos creen que hay en el frasco. Uno dice 80. Otro dice 20 más que la mitad del primero. Un tercio dice 25% más que el primero. ¿Cuál es su estimación promedio? ;80
John se hace cargo de 10 perros. Cada perro tarda.5 horas al día en caminar y ocuparse de sus asuntos. ¿Cuántas horas a la semana pasa cuidando perros? ;35
Gretchen tiene 110 monedas. Hay 30 monedas de oro más que monedas de plata. ¿Cuántas monedas de oro tiene Gretchen? ;70
Siobhan tiene 2 joyas menos que Aaron. Aaron tiene 5 joyas más que la mitad de las joyas de Raymond. Si Raymond tiene 40 joyas, ¿cuántas joyas tiene Siobhan? ;23
Mike juega al ping pong durante 40 minutos. En los primeros 20 minutos, él anota 4 puntos. En los segundos 20 minutos, él anota un 25% más de puntos. ¿Cuántos puntos en total anotó? ;9
Terry come dos yogures al día. Actualmente están a la venta a 4 yogures por $5.00. ¿Cuánto gasta en yogur durante 30 días? ;75
John planea vender todos sus juguetes y usar el dinero para comprar videojuegos. Tiene 13 juegos de Lego y los vende por 15 dólares cada uno. Acaba comprando 8 videojuegos por 20 dólares cada uno y le quedan 5 dólares. ¿Cuántos juegos de Lego tiene todavía? ;2
John corre 100 kilómetros a la semana. Corre tres días a la semana. Corre 3 horas el primer día y la mitad los otros dos días. ¿Qué tan rápido corre? ;10
Dana puede correr a una velocidad cuatro veces más rápida que la que puede caminar, pero puede saltar a una velocidad que es la mitad de la que puede correr. Si puede saltar a 3 millas por hora, ¿cuántas millas puede viajar en seis horas si pasa un tercio del tiempo corriendo y dos tercios del tiempo caminando? ;18
El iPhone de Brandon es cuatro veces más antiguo que el de Ben. El iPhone de Ben es dos veces más viejo que el de Suzy. Si el iPhone de Suzy tiene 1 año, ¿cuántos años tiene el iPhone de Brandon? ;8
El gran dragón, Perg, se sentó en lo alto de la montaña Farbo, soplando fuego sobre cualquier cosa a una distancia de 1000 pies. Polly podía lanzar la jabalina de oro, la única arma conocida que podía arrastrar al dragón, a una distancia de 400 pies, bien dentro del alcance de las llamas del dragón. Pero cuando Polly sostenía la piedra de zafiro, podía lanzar la jabalina tres veces más lejos que cuando no sostenía la piedra. Si sostiene la piedra preciosa, ¿qué tan lejos fuera del alcance de las llamas del dragón podría Polly estar de pie y aún así golpear al dragón con la jabalina de oro? ;200
La abuela Jones horneó 5 tarta de manzana para el almuerzo del bombero. Cortó cada pastel en 8 trozos y puso los cinco pasteles en la mesa del buffet para que los invitados se sirvieran a sí mismos. Al final de la noche, después de que los invitados habían tomado y comido sus trozos de pastel, quedaban 14 trozos de pastel. ¿Cuántas piezas se llevaron los invitados? ;26
Según su información nutricional, una bolsa de papas tiene 250 calorías por porción. Si una bolsa de 300g tiene 5 porciones, ¿cuántos gramos puede comer si su objetivo diario de calorías es 2000 y ya ha consumido 1800 calorías? ;48
Charlie quiere vender velas de cera de abeja. Por cada libra de cera de abeja, puede hacer 10 velas cónicas. Una libra de cera de abeja y las mechas cuestan $10.00 en suministros. Si vende cada vela por $2.00 cada una, ¿cuál es su ganancia neta si hace y vende 20 velas? ;20
Meredith es una bloguera freelance que escribe sobre temas de salud y los presenta a clientes cada día como su trabajo permanente. Un artículo de blog toma un promedio de 4 horas para investigar y escribir. La semana pasada, escribió 5 artículos el lunes y 2/5 veces más artículos el martes que el lunes. El miércoles escribió el doble de artículos que el martes. Calcule el número total de horas que pasó escribiendo artículos en los tres días. ;104
"Candice puso 80 notas en su bolso antes de ir a su trabajo en la cafetería. En su camino, se detuvo en la tienda y compró un paquete de Post-it notas; En el trabajo, colocó una sola nota Post-it en cada una de las 220 tazas diferentes de café. Si ella tenía 23 notas Post-it restantes en total, ¿cuántas notas Post-it estaban en el paquete que compró? ";163
John compra el doble de corbatas rojas que azules. Las corbatas rojas cuestan un 50% más que las azules. Gastó $200 en corbatas azules que cuestan $40 cada una. ¿Cuánto gastó en corbatas? ;800
Tracy usó un trozo de alambre de un metro y medio de largo para sostener las plantas de tomate en el jardín. El alambre fue cortado en pedazos de 6 pulgadas de largo. ¿Cuántas piezas obtuvo? ;8
Richard vive en un edificio de apartamentos con 15 pisos. Cada piso contiene 8 unidades, y 3/4 del edificio está ocupado. ¿Cuál es el número total de unidades desocupadas en el edificio? ;30
Lloyd tiene una granja de huevos. Sus gallinas producen 252 huevos por día y los vende por $2 la docena. ¿Cuánto gana Lloyd con los huevos por semana? ;294
El barco de Tom puede viajar a 10 millas por hora. Navegará de la 1 a las 4 de la tarde. Luego regresa a una velocidad de 6 mph. ¿Cuánto tiempo le toma volver? ;5
La bolsa de libros de Uriah se está poniendo demasiado pesada para él. Necesita quitarle 5 kilos de peso. Sus cómics pesan un cuarto de libra cada uno y sus juguetes pesan un cuarto de libra cada uno. Si quita 30 cómics, ¿cuántos juguetes tiene que quitar? ;15
Un mecánico cobra diferentes tarifas para reparar los neumáticos de camiones y automóviles. Por cada neumático de camión que se repare, el mecánico cobrará 60 dólares y por cada neumático de automóvil que se repare, el mecánico cobrará 40 dólares. El jueves, el mecánico repara 6 llantas de camión y 4 llantas de automóvil. El viernes, el mecánico repara 12 coches y no repara ningún neumático de camión. ¿Cuánto más ingresos ganó el mecánico el día con mayores ingresos? ;40
Las hermanas Doubtfire están conduciendo a casa con 7 gatitos adoptados del refugio de animales local cuando su madre llama para informarles que sus dos gatos domésticos acaban de tener gatitos. Dice que Patchy, el primer gato, ha tenido tres veces el número de gatitos adoptados, mientras que Trixie, el otro gato, ha tenido 12. ¿Cuántos gatitos tiene ahora la familia Doubtfire? ;40
Jean tiene 30 chucherías. Jean se come dos de las piruletas. Con las piruletas restantes, Jean quiere empacar dos piruletas en una bolsa. ¿Cuántas bolsas puede llenar Jean? ;14
Peter planea ir al cine esta semana. Siempre le dan un boleto por 7 dólares y palomitas de maíz por 7 dólares. Si tiene 42 dólares para la semana, ¿cuántas veces puede ir al cine? ;3
Un puente de madera no puede llevar más de 5000 libras. Un camión de reparto lleno de cajas idénticas, cada una de 15 libras, pasará por el puente. El peso combinado del conductor y el camión vacío es de 3755 libras. ¿Cuál es el número máximo de cajas que pueden cargarse en el camión sin exceder el límite de peso del puente? ;83
Stephen hizo un pedido en línea de comestibles. Su cuenta final llegó a $40.00. Como esto fue a través de un proveedor de entrega, le agregaron un 25% de honorarios a su total final y le cobraron $3.00 en honorarios de entrega. Stephen también agregó una propina de $4.00. Después de las tarifas adicionales, ¿cuál fue el precio final de las compras de Stephen? ;57
Un arbusto de frambuesa tiene 6 racimos de 20 frutos cada uno y 67 frutos individuales dispersos por todo el arbusto. ¿Cuántas frambuesas hay en total? ;187
Una canasta contiene 25 naranjas, de las cuales 1 es mala, el 20% está inmadura, 2 son ácidas y el resto son buenas. ¿Cuántas naranjas son buenas? ;17
Janet compra un broche para su hija. Ella paga $500 por el material para hacerla y luego otros $800 para que el joyero la construya. Después de eso, paga el 10% para asegurarlo. ¿Cuánto pagó? ;1430
Si Marcy trabaja para la misma compañía durante 40 años, recibe una pensión anual de $50,000/año. A partir de los 20 años, tiene derecho al 5% del valor de la pensión anual. Si deja de trabajar después de 30 años, ¿cuál será su pensión anual? ;25000
Aleena se suscribió a un servicio de transmisión que le cobra 140 dólares al mes. Si la compañía de streaming le cobró la cantidad inicial para la primera mitad del año y luego le cobró un 10% menos de dinero en la otra mitad del año, calcule la cantidad total que había pagado por el servicio de streaming a finales de año. ;1596
Sophia está pensando en hacer un viaje en su coche, y le gustaría saber qué tan lejos puede llegar con un solo tanque de gasolina. Ha viajado 160 kilómetros desde la última vez que llenó su tanque, y necesitó poner 4 galones de gasolina para llenarlo de nuevo. El manual del propietario de su coche dice que su tanque tiene 12 galones de gasolina. ¿Cuántas millas puede conducir Sophia con un solo tanque de gasolina? ;300
Jim pasa 2 horas viendo la tele y luego decide irse a la cama y leer la mitad de tiempo. Hace esto 3 veces a la semana. ¿Cuántas horas pasa en la televisión y leyendo en 4 semanas? ;36
Hay cuatro escuelas compitiendo en un torneo de baloncesto. Cada escuela ha enviado un equipo de baloncesto de niñas y un equipo de baloncesto de niños y cada equipo tiene 5 jugadores cada uno. Cada escuela también ha enviado un entrenador para cada equipo. En total, ¿cuántas personas han enviado todas las escuelas? ;48
Un cazador de tesoros encontró un cofre enterrado lleno de gemas. Había 175 diamantes, 35 rubíes menos que diamantes, y el doble de esmeraldas que rubíes. ¿Cuántas de las gemas había en el cofre? ;595
Hay el doble de chicos que chicas en la escuela del Dr. Wertz. Si hay 60 niñas y 5 estudiantes por cada maestro, ¿cuántos profesores hay? ;36
Bailey comienza con una cierta cantidad de dinero. Luego recibe una asignación semanal de $5 por 8 semanas. Al final de las 8 semanas, si ella tiene un total de $100, ¿cuánto dinero tenía Bailey al principio? ;60
Judy enseña 5 clases de baile, todos los días, entre semana y 8 clases los sábados. Si cada clase tiene 15 estudiantes y ella cobra $ 15.00 por estudiante, ¿cuánto dinero hace en 1 semana? ;7425
Kelian tiene dos recetas para preparar platos, una con 20 instrucciones y la segunda con el doble de instrucciones que la primera. ¿Cuántas instrucciones tiene que leer Kelian para preparar los dos platos? ;60
Tommy está recaudando fondos para su caridad vendiendo brownies por $3 la rebanada y cheesecakes por $4 la rebanada. Si Tommy vende 43 brownies y 23 rebanadas de pastel de queso, ¿cuánto dinero recauda Tommy? ;221
Shiela compró cinco teléfonos celulares por 150 dólares cada uno para una cuota de 3 meses. Se cobrará un interés del 2% por cada unidad. ¿Cuánto pagará Shiela cada mes durante 3 meses? ;255
Artie tiene un puesto de flores en el mercado de agricultores. Él vende tres tipos de flores: caléndulas, petunias y begonias. Por lo general, vende caléndulas por $2.74 por maceta, petunias por $1.87 por maceta y begonias por $2.12 por maceta. Artie no tiene cambio hoy, así que ha decidido redondear todos sus precios al dólar más cercano. Si Artie vende 12 ollas de caléndulas, 9 ollas de petunias y 17 ollas de begonias, ¿cuánto ganará? ;88
Luke está pasando el tiempo en la playa construyendo castillos de arena. Finalmente se da cuenta de que cada nivel de un castillo de arena tendrá la mitad de la superficie cuadrada que el nivel debajo de él. Si él hace un castillo de arena de 4 niveles donde el nivel superior tiene una superficie de 16 pies cuadrados, ¿cuál es la superficie media de un nivel? ;60
Cecilia acaba de comprar un nuevo cachorro. Según su veterinario, tiene que alimentar al cachorro con 1 taza de comida para perros todos los días durante los primeros 180 días. Luego tiene que alimentar al cachorro con 2 tazas de comida para perros todos los días por el resto de su vida. Si una bolsa de comida para perros contiene 110 tazas, ¿cuántas bolsas de comida para perros utilizará Cecilia en el primer año? ;5
Si Raymond hace la mitad de la ropa que Sarah, y Sarah hace 4 veces más ropa que David, calcular la diferencia en la cantidad de ropa que Raymond y David hacen si Sarah hace 400 libras de ropa. ;100
Vincent puede comprar flores en paquetes de 3 por $2.50 o en paquetes de 2 por $1. ¿Cuánto dinero ahorra comprando 18 flores al mejor precio? ;6
John adopta un perro. Él lleva al perro al peluquero, que cuesta $100. El peluquero le ofrece un 30% de descuento por ser un nuevo cliente. ¿Cuánto cuesta el aseo? ;70
Dos niñas recibieron 1/6 de los 24 litros de agua. Entonces un niño tiene 6 litros de agua. ¿Cuántos litros de agua quedaron? ;10
Charlie tenía 10 pegatinas. Compró 21 pegatinas de una tienda en el centro comercial y recibió 23 pegatinas para su cumpleaños. Entonces Charlie le dio 9 de las pegatinas a su hermana y usó 28 para decorar una tarjeta de felicitación. ¿Cuántas pegatinas tiene Charlie? ;17
Grace pesa más de 40 kilos. Alex pesa 2 libras menos que 4 veces el peso de Grace. ¿Cuál es su peso combinado en libras? ;623
Dan planta tres rosalías. Cada rosal tiene 25 rosas. Cada rosa tiene 8 espinas. ¿Cuántas espinas hay en total? ;600
Un equipo de fútbol jugó 22 partidos. Ganaron 8 más de lo que perdieron. ¿Cuántas ganaron? ;15
Gene está cosiendo una colcha con viejas camisetas de recuerdo. Tiene una camisa de cada vacaciones en las que ha estado. Cada camisa es su propio bloque de colcha. Cada fila está hecha de bloques de un año diferente de vacaciones. Él va de vacaciones cuatro veces al año y ha estado de vacaciones desde que tenía 23 años. Ahora tiene 34. ¿Cuántos bloques de colcha tiene en total? ;44
Greg tiene una alarma programada para sonar tres veces al día como recordatorio. Cuando la alarma suena, sigue sonando hasta que Greg la apaga. La primera vez que se disparó hoy, sonó cuatro veces. La segunda vez que sonó, sonó tres veces más que la primera vez. La tercera vez, sonó la mitad de tiempo que la segunda vez. ¿Cuántas veces sonó la alarma en total? ;22
Una empresa paga a cada uno de sus empleados 600 dólares al mes. La compañía tiene una política de aumentar los salarios de cada uno de sus empleados en un 10% del salario inicial cada año para aquellos que se han quedado en la compañía durante cinco años. Si Sylvie acaba de cumplir 5 años en la compañía el pasado diciembre, ¿cuál es su salario anual después de tres años más de servicio? ;9360
El primer disco de Marilyn vendió 10 veces más copias que el de Harald. Si vendieron 88.000 copias juntas, ¿cuántas copias vendió Harald? ;8000
Christina está planeando una fiesta de cumpleaños y necesita 75 bolsas de regalo por invitado, porque 1/4 de los asistentes no se presentan. Invitó a 16 amigos. Las bolsas de regalo son de $2 cada una. ¿Cuánto gastará? ;24
Ted el T-Rex estaba planeando llevar ensalada de patatas al picnic de dinosaurios. Él sabe que un dinosaurio adulto comerá 10 libras de ensalada de patatas, y un niño comerá la mitad de lo que un adulto. Si habrá 20 adultos y 5 niños en el picnic, ¿cuántos kilos de ensalada de patata necesita Ted para llevar al picnic si espera tener suficiente para alimentar a todos? ;225
Jan tiene tres veces más mascotas que Marcia. Marcia tiene dos mascotas más que Cindy. Si Cindy tiene cuatro mascotas, ¿cuántas mascotas tienen las tres? ;28
Emily tiene 4 hijos llamados Amy, Jackson, Corey y James. Amy es 5 años mayor que Jackson y 2 años más joven que Corey. Si James tiene 10 años y es un año más joven que Corey, ¿cuántos años tiene Jackson? ;4
Lee solía ser capaz de correr los 400 metros con obstáculos dos segundos más rápido que Gerald correría los 400 metros con obstáculos. Pero Gerald cambió su dieta, lo que mejoró su velocidad en un 10%. Si Lee corre los 400 metros con vallas en 38 segundos, ¿qué tan rápido puede Gerald, con su dieta mejorada, correr los 400 metros con vallas, en segundos? ;36
En un vecindario, el número de conejos mascotas es doce menos que el número combinado de perros y gatos. Si hay dos gatos por cada perro, y el número de perros es 60, ¿cuántas mascotas hay en total en el vecindario? ;348
De los 200 estudiantes de quinto grado, 2/5 son niños y 2/3 de las niñas están en las escuchas. ¿Cuántas chicas no están en el grupo de chicas? ;40
Harry durmió 9 horas anoche. Su amigo James durmió sólo dos tercios de lo que durmió Harry. ¿Cuántas horas más durmió Harry que James? ;3
Cuando Freda cocina tomates enlatados en salsa, pierden la mitad de su volumen. Cada lata de tomates de 16 onzas que ella usa contiene tres tomates. El último lote de salsa de tomate de Freda hizo 32 onzas de salsa. ¿Cuántos tomates usó Freda? ;12
Los coches se han alineado en la autopista. Algunos de los coches pasan en los primeros 15 minutos del atasco, luego otros 20 coches pasan en los 15 minutos restantes del atasco. Cinco coches de la línea toman una salida para no tener que conducir a través del atasco. Si originalmente había 30 autos en la autopista, ¿cuántos autos atravesaron el atasco en los primeros 15 minutos? ;5
Mary es una ávida jardinera. Ayer, recibió 18 nuevas plantas en macetas de su vivero favorito. Ya tiene dos plantas en macetas en cada uno de los 40 talones de la ventana de su gran casa de campo. Siendo generosa, ha decidido que dará una planta en maceta de cada repisa a amigos y familiares mañana. ¿Cuántas plantas en macetas tendrá Mary? ;58
Jerome tenía 4 amigos que vinieron a visitarlo un día determinado. El primer amigo presionó el timbre 20 veces antes de que Jerome abriera, el segundo amigo presionó el timbre 1/4 veces más que el primer amigo de Jerome. El tercer amigo presionó el timbre 10 veces más que el cuarto amigo. Si el cuarto amigo presionó el timbre 60 veces, ¿cuántos timbres hizo el timbre? ;175
Solo tiene que leer 4 páginas de su libro de texto de Ciencias, 20 páginas de su libro de texto de Estudios Sociales, 7 páginas de su libro de texto de Historia y 8 páginas de su libro de texto de Geografía. Solo leyó 15 páginas el lunes. Si tiene 4 días más para terminar toda su lectura, ¿cuántas páginas necesita leer, en promedio, en un día? ;6
A John le gusta tomar un vaso de agua con el desayuno, el almuerzo y la cena. Finalmente, él también tiene uno antes de irse a la cama. John hace esto todos los días laborables, pero los fines de semana le gusta relajarse y tomar una soda con la cena. ¿Cuántos vasos de agua bebe John en una semana? ;26
Un banco de niebla se arrolla desde el océano para cubrir una ciudad. Se tarda 10 minutos para cubrir cada 3 millas de la ciudad. Si la ciudad está a 42 millas de largo desde el frente del mar hasta el borde interior opuesto, ¿cuántos minutos tomará para que el banco de niebla cubra toda la ciudad? ;140
Poppy está resolviendo un rompecabezas de 1000 piezas. Ella coloca un cuarto de las piezas en el tablero, luego su madre coloca un tercio de las piezas restantes. ¿Cuántas piezas de rompecabezas quedan por colocar? ;500
Cody come tres veces más galletas que Amir. Si Amir come 5 galletas, ¿cuántas galletas comen juntos? ;20
John tiene 3 cajas. Cada caja es de 5 pulgadas por 6 pulgadas por 4 pulgadas. Las paredes tienen una pulgada de espesor. ¿Cuál es el volumen total interno de las 3 cajas? ;72
Frankie ve la tele después de terminar sus deberes todas las noches. El lunes y el martes, veía un episodio de una hora de su programa favorito cada noche. El miércoles, vio algunos episodios de un programa de 30 minutos. El jueves, terminó la tarea temprano y vio un episodio de 1 hora y un programa de 30 minutos. El viernes, se quedó despierto hasta tarde durante el fin de semana, así que vio dos episodios de una hora. Si veía 7 horas de televisión en total, ¿cuántos episodios de 30 minutos vio el miércoles? ;3
Henry está haciendo galletas para un concurso local de panadería. Quiere ganar el doble que el año pasado. Cuando termina de hornear, se da cuenta de que en realidad horneó 15 galletas más de lo que pretendía. Se le caen 5 de sus galletas mientras las pone fuera para enfriarlas, y ahora tiene un total de 110 galletas. ¿Cuántas galletas hizo Henry el año pasado? ;50
Una gasolinera local está vendiendo gasolina por $3.00 el galón. Una compañía de aplicaciones ofrece $0.20 de devolución por galón si llenas en esta estación. Si alguien compra 10 galones de gasolina, ¿cuánto con su gasolina estar, después de las recompensas de devolución de dinero? ;28
Marcell y Beatrice están teniendo un concurso para ver quién puede comer más rollos de fruta, así que desenrollan tantos como puedan encontrar. Desafortunadamente, alguien comete un error y el de Beatrice era de dos rollos de ancho y 24 rollos de largo mientras que el de Marcell era de 3 rollos de ancho y 14 rollos de largo. Si ambos comieron toda su cantidad, ¿cuántas comieron en promedio? ;45
El bote de Julia se desplomó mientras estaba en el lago. El barco estaba tomando dos litros de agua por cada diez pies que remó hacia la orilla. Le tomó dieciséis segundos remar veinte pies. La orilla estaba a 64 segundos de distancia. ¿Cuánto agua había tomado el barco cuando Julia llegó a la orilla? ;16
Un aula tiene una pizarra que es compartida entre los 4 profesores que se turnan para usar la sala de clases. Cada profesor tiene 2 lecciones por día y utiliza la pizarra en cada lección. Si la pizarra se limpia 3 veces por lección, ¿cuántas veces se limpia la pizarra en un día? ;24
Ryan planta dos flores al día en su jardín. Después de 15 días, ¿cuántas flores tiene si 5 no crecieron? ;25
El teléfono de Jamal puede contener 6 veces más fotografías que el teléfono de Brittany. El número máximo de fotografías que el teléfono de Brittany puede contener es 50 veces más que el número de aves en la fotografía de Jamal de los patos en el zoológico. Si el teléfono de Jamal puede contener 1800 fotografías, ¿cuántos patos se pueden ver en la fotografía de Jamal de patos en el zoológico? ;6
Sasha se da cuenta de que los precios de la madera han subido un 50% en los últimos meses después de que compró algo de madera. Como tiene sobras, decide venderlas. Le quedan diez tablas de 2 x 4 x 10 que le cuestan $10 cada una. También tiene cinco tablas de 4 x 4 x 10 que compró por $16 cada una. Si los vende todos, ¿cuánto ganan? ;90
Katy hace café usando cucharaditas de azúcar y tazas de agua en la proporción de 7:13. Si ella usó un total de 120 cucharaditas de azúcar y tazas de agua, calcule el número de cucharaditas de azúcar que usó. ;42
John compra 2 pares de zapatos para cada uno de sus 3 hijos. Cuestan $60 cada uno. ¿Cuánto pagó? ;360
Un funcionario de aduanas en el puerto principal de despacho de aduana de SeaSide contó 2 contenedores de vehículos importados, cada uno con 5 vehículos dentro. Al día siguiente, llegaron más contenedores, y el número total de vehículos en el puerto llegó a 30. Calcular el número de contenedores que se importaron el segundo día, suponiendo que todos los contenedores contienen 5 vehículos. ;4
El salario total de Adrien era un 30 por ciento más alto que el de Lylah. Cuatro años después, su salario había aumentado, y ganaba un 40% más que hace cuatro años. Si el salario de Adrien y Lylah aumentó simultáneamente, y Adrien ganó $40.000 hace cuatro años, ¿calcula el salario total que ambos estaban recibiendo cuatro años después? ;95200
Miguel usa 2 bolsillos de papel a la semana para su dibujo. Si hay 30 hojas de papel en un bloc de papel, ¿cuántas hojas de papel usa cada mes? ;240
Se pidió a Morisette y Kael que trajeran frutas. Morisette trajo 5 manzanas y 8 naranjas, mientras que Kael trajo el doble de manzanas y la mitad de naranjas que Morisette. ¿Cuántas frutas tienen en total? ;27
