question;answer_number
Darrell i Allen tenen una relació d'edat de 7:11. Si l'edat total dels dos és de 162 anys, calcula l'edat d'Allen d'aquí a deu anys. ;109
Gunter està intentant comptar les gelatines en un tarro. Pregunta als seus amics quants creuen que hi ha al tarro. Un diu 80. Un altre diu que 20 més que la meitat del primer. Un terç diu que és un 25% més que el primer. Quina és la seva estimació mitjana? ;80
John s'ocupa de 10 gossos. Cada gos triga 0,5 hores al dia a passejar i a cuidar els seus afers. Quantes hores a la setmana passa cuidant gossos? ;35
Gretchen té 110 monedes. Hi ha 30 monedes d'or més que monedes de plata. Quantes monedes d'or té Gretchen? ;70
Siobhan té dues joies menys que Aaron. Aaron té 5 joies més que la meitat de les joies de Raymond. Si Raymond té 40 joies, quantes joies té Siobhan? ;23
Mike juga a ping-pong durant 40 minuts. En els primers 20 minuts, marca 4 punts. En els següents 20 minuts, marca un 25% més de punts. Quants punts ha aconseguit? ;9
Terry menja 2 iogurts al dia. Actualment estan a la venda a 4 iogurts per $5.00. Quant gasta en iogurt durant 30 dies? ;75
John planeja vendre totes les seves joguines i utilitzar els diners per comprar videojocs. Té 13 jocs de Lego i els ven per 15 dòlars cada un. Acaba comprant 8 videojocs per 20 $ cada un i li queden 5 $. Quants jocs de Lego encara té? ;2
John corre 100 km a la setmana. Treballa 3 dies a la setmana. Correrà 3 hores el primer dia i la meitat els altres dos dies. Com de ràpid corre? ;10
Dana pot córrer a una velocitat quatre vegades més ràpida que la que pot caminar, però pot saltar a una velocitat que és la meitat de la que pot córrer. Si pot saltar a 3 milles per hora, quants quilòmetres pot recórrer en sis hores si passa un terç del temps corrent i dos terços del temps caminant? ;18
L'iPhone de Brandon és quatre vegades més vell que el d'en Ben. L'iPhone de Ben és dues vegades més vell que el d'Suzy. Si l'iPhone de Suzy té un any, quin és l'iPhone de Brandon? ;8
El gran drac, Perg, estava assegut a la cima del mont Farbo, llançant foc sobre qualsevol cosa a una distància de 300 metres. Polly podia llançar la llança d'or, l'única arma coneguda que podia llançar el drac, a una distància de 400 peus, ben a l'abast de les flames del drac. Però quan Polly tenia la pedra preciosa de zafir, podia llançar la llança tres vegades més lluny que quan no tenia la pedra preciosa. Si tenies la pedra preciosa, a quina distància fora de l'abast de les flames del drac Polly podria estar i encara colpejar el drac amb la llança d'or? ;200
La àvia Jones va fer 5 pastissos de poma per al dinar del bomber. Va tallar cada tarta en 8 trossos i va posar els cinc tarts a la taula del bufet perquè els convidats es servissin a ells mateixos. Al final de la nit, després que els convidats haguessin agafat i menjat els seus trossos de pastís, quedaven 14 trossos de pastís. Quantes peces van prendre els convidats? ;26
Segons la informació nutricional, una bossa de patates té 250 calories per porció. Si una bossa de 300 g té 5 porcions, quants grams pots menjar si el teu objectiu diari de calories és de 2000 i ja has consumit 1800 calories? ;48
Charlie vol vendre veus de cera d'abella. Per cada lliura de cera d'abella, pot fer 10 espelmes. Una lliura de cera d'abella i les meixes costen 10 dòlars en subministraments. Si ven cada vela per $2.00 cada una, quin és el seu benefici net si fa i ven 20 veles? ;20
Meredith és una bloguera freelance que escriu sobre temes de salut i els presenta als clients cada dia com a treball permanent. Un article de blog triga una mitjana de 4 hores a investigar i escriure. La setmana passada, va escriure 5 articles el dilluns i 2/5 vegades més articles el dimarts que el dilluns. El dimecres va escriure el doble d'articles que el dimarts. Calculeu el nombre total d'hores que va passar escrivint articles en els tres dies. ;104
"Candice va posar 80 notes en la seva bossa abans de sortir a la seva feina al cafè. En el seu camí, es va aturar a la botiga i va comprar un paquet de Post-it notes; A la feina, va col·locar una sola Post-it nota en cadascuna de les 220 tasses de cafè diferents. Si en total li quedaven 23 post-its, quants Post-its hi havia al paquet que va comprar? ";163
John compra dues vegades més les lesses vermelles que les blaves. Les corbates vermelles costen un 50% més que les blaves. Va gastar 200 dòlars en corbates blaves que costaven 40 dòlars cadascuna. Quant ha gastat en corbates? ;800
Tracy va utilitzar un tros de fil de 4 peus de llarg per sostre les plantes de tomàquet al jardí. El fil va ser tallat en trossos de 15 cm de llarg. Quantes peces va aconseguir? ;8
Richard viu en un edifici d'apartaments de 15 plantes. Cada pis conté 8 unitats, i 3/4 de l'edifici està ocupat. Quin és el nombre total d'unitats desocupades a l'edifici? ;30
Lloyd té una granja d'ous. Les seves gallines produeixen 252 ous al dia i les ven per 2 dòlars la dotzena. Quant guanya Lloyd amb els ous a la setmana? ;294
El vaixell de Tom pot viatjar a 10 milles per hora. Navegarà de la 1 a les 4 de la tarda. Després torna a la seva ruta a una velocitat de 6 mph. Quant li fa falta per tornar? ;5
La bossa dels llibres d'Uriah li és massa pesada. Ha de treure 5 quilos d'ell. Els seus còmics pesen un quintal i les seves joguines un quintal. Si retira 30 còmics, quantes joguines ha de treure? ;15
Un mecànic cobra tarifes diferents per reparar els pneumàtics de camions i cotxes. Per cada pneumàtic de camió que es reparés, el mecànic cobrarà 60 dòlars i per cada pneumàtic de cotxe que es reparés, el mecànic cobrarà 40 dòlars. El dijous, el mecànic repara 6 pneumàtics de camió i 4 pneumàtics de cotxe. El divendres, el mecànic repara 12 cotxes i no repara cap pneumàtic de camió. Quant més ingressos va guanyar el mecànic el dia amb ingressos més alts? ;40
Les germanes Doubtfire van a casa amb set gats adoptats del refugi d'animals local quan la seva mare els va trucar per informar-los que els seus dos gats domèstics acabaven de tenir gats. Ella diu que Patchy, el primer gat, ha tingut tres vegades més gats adoptats, mentre que Trixie, l'altre gat, n'ha tingut 12. Quants gats té la família Doubtfire ara? ;40
Jean té 30 caramel·les. Jean es menja 2 de les caramel·les. Amb els sucres restants, Jean vol empaquetar dos sucres en una bossa. Quantes bosses pot omplir Jean? ;14
Peter planeja anar al cinema aquesta setmana. Sempre li donen un bitllet de 7 dòlars i popcorn de 7 dòlars. Si té 42 dòlars per a la setmana, quantes vegades pot anar al cinema? ;3
Un pont de fusta no pot portar més de 5000 quilos. Un camió de lliurament ple de caixes idèntiques, cadascuna pesant 5 quilos, passarà pel pont. El pes combinat del conductor i el camió buit és de 3.755 lliures. Quin és el nombre màxim de caixes que es poden carregar al camió sense exceder el límit de pes del pont? ;83
Stephen va fer una comanda per comprar-hi aliments a la xarxa. La seva factura final va arribar a $40.00. Com que això va ser a través d'un proveïdor de lliurament, van afegir un 25% de la taxa final i li van cobrar $ 3.00 en despeses de lliurament. Stephen també va afegir una propina de 4 dòlars. Després de les taxes addicionals, quin va ser el preu final de les compres de Stephen? ;57
Un arbust de frambues té 6 racons de 20 fruites cadascun i 67 fruites individuals esparses per tot el arbust. Quants malbums hi ha en total? ;187
Una cistella conté 25 taronjes, entre les quals 1 és dolenta, el 20% no està madura, 2 són agrides i la resta són bones. Quantes taronges són bones? ;17
Janet compra un broç per a la seva filla. Ella paga 500 dòlars pel material per fer-ho i després altres 800 dòlars per al joier per construir-ho. Després, paga el 10% per assegurar-lo. Quant ha pagat? ;1430
Si Marcy treballa per a la mateixa empresa durant 40 anys, rep una pensió anual de 50.000 dòlars. A partir de 20 anys, té dret al 5% del valor de la pensió anualment. Si ella surt després de 30 anys, quina serà la seva pensió anual? ;25000
Aleena es va subscriure a un servei de streaming que li cobrava 140 dòlars al mes. Si la companyia de streaming li va cobrar la quantitat inicial per a la primera meitat de l'any i després li va cobrar un 10% menys de diners en l'altra meitat de l'any, calculeu la quantitat total que havia pagat pel servei de streaming a finals d'any. ;1596
La Sofia està pensant en fer un viatge en cotxe i li agradaria saber quanta distància pot arribar amb un sol dipòsit de gasolina. Ha viatjat 160 quilòmetres des de l'última vegada que va omplir el seu dipòsit, i va haver de posar 4 galons de gasolina per omplir-lo de nou. El manual del seu cotxe diu que el seu dipòsit té 12 galons de gasolina. Quants quilòmetres pot conduir Sophia amb un sol dipòsit de gasolina? ;300
Jim passa 2 hores mirant la televisió i després decideix anar-se'n al llit i llegir la meitat del temps. Fa això 3 vegades a la setmana. Quantes hores passa davant la televisió i llegint en 4 setmanes? ;36
Hi ha quatre escoles competint en un torneig de bàsquet. Cada escola ha enviat un equip de bàsquet de noies i un equip de nois i cada equip té 5 jugadors cadascun. Cada escola també ha enviat un entrenador per a cada equip. En total, quantes persones han enviat totes les escoles? ;48
Un caçador de tresors va trobar un cofre enterrat ple de gemmes. Hi havia 175 diamants, 35 rubis menys que diamants, i el doble de numberoses esmeraldes que rubis. Quantes de les gemmes hi havia a l'arxiu? ;595
Hi ha el doble de nois que de noies a l'escola del Dr. Wertz. Si hi ha 60 noies i 5 alumnes per cada professora, quants professors hi ha? ;36
Bailey comença amb una certa quantitat de diners. Després rep una assegurança setmanal de 5 $ durant 8 setmanes. Al final de les 8 setmanes, si ella té un total de 100 dòlars, amb quants diners va començar Bailey? ;60
Judy dóna 5 classes de ball, cada dia, els dies de setmana i 8 classes els dissabtes. Si cada classe té 15 estudiants i ella cobra $ 15.00 per estudiant, quants diners fa en 1 setmana? ;7425
Kelian té dues receptes per a la preparació de plats, una amb 20 instruccions i la segona amb el doble d'instruccions que la primera. Quantes instruccions ha de llegir Kelian per preparar els dos plats? ;60
Tommy està recollint fons per a la seva caritat venent brownies per 3 dòlars la porció i pastissos de formatge per 4 dòlars la porció. Si Tommy ven 43 brownies i 23 peces de pastís, quants diners guanya Tommy? ;221
Shiela va comprar cinc telèfons mòbils per 150 dòlars cadascun per a una instal·lació de 3 mesos. Es cobrarà un 2% d'interès per a cada unitat. Quant pagarà Shiela cada mes durant 3 mesos? ;255
Artie té un estand de flors al Mercat de Grangers. Vendeix tres tipus de flors: calandretes, petúnies i begonies. Normalment ven calandretes per 2,74 dòlars per pot, petúnies per 1,87 dòlars per pot i begonies per 2,12 dòlars per pot. Artie no té canvi avui, així que ha decidit arrodonir tots els seus preus al dòlar més proper. Si Artie ven 12 pots de calandres, 9 pots de petúnies i 17 pots de begonies, quant guanyarà? ;88
En Luke està passant el temps a la platja construint castells de sorra. Finalment s'adona que cada nivell d'un castell de sorra tindrà la meitat de la superfície quadrada que el nivell que hi ha sota. Si fa un castell de sorra de 4 nivells on el nivell superior té una superfície de 16 metres quadrats, quina és la superfície mitjana d'un nivell? ;60
La Cecilia acaba de comprar un gos. Segons el seu veterinari, ha de donar-li a menjar al cadell una tassa de menjar per a gossos cada dia durant els primers 180 dies. Després ha de donar-li a menjar al cadell 2 tasses de menjar per a gossos cada dia per la resta de la seva vida. Si una bossa de menjar per gossos conté 110 tasses, quantes bosses de menjar per gossos utilitzarà Cecilia en el primer any? ;5
Si Raymond fa la meitat de roba que Sarah, i Sarah fa 4 vegades més roba que David, calculeu la diferència en la quantitat de roba que Raymond i David fan si Sarah fa 400 quilos de roba. ;100
Vincent pot comprar flors en paquets de 3 per $2.50 o en paquets de 2 per $1. Quants diners estalvia comprant 18 flors al millor preu? ;6
John adopta un gos. El porta al perruqueria, que costa 100 dòlars. El groomer li ofereix un 30% de descompte per ser un client nou. Quant costa el tractament? ;70
Dues noies van rebre 1/6 dels 24 litres d'aigua. Llavors un noi va rebre 6 litres d'aigua. Quants litres d'aigua hi quedaven? ;10
Charlie tenia 10 pegatines. Va comprar 21 adhesius d'una botiga al centre comercial i va rebre 23 per al seu aniversari. Llavors Charlie va donar 9 d'aquests adhesius a la seva germana i va utilitzar 28 per decorar una targeta de felicitació. Quants adhesius li queden a Charlie? ;17
Grace pesa 125 lliures. L'Alex pesa 2 lliures menys que Grace. Quins són els seus pesos combinats en lliures? ;623
Dan planta 3 rosers. Cada roser té 25 roses. Cada rosa té 8 espines. Quantes espines hi ha en total? ;600
Un equip de futbol va jugar 22 partits. Van guanyar 8 més que van perdre. Quants han guanyat? ;15
Gene està cosint una colzeja amb camisetes velles de record. Té una samarreta de cada vacances que ha estat. Cada camisa és el seu propi bloc de collareta. Cada fila està feta de blocs d'un any diferent de vacances. Va a quatre vacances a l'any i ha estat fent vacances des que tenia 23 anys. Ara té 34 anys. Quants blocs de collareta té en total? ;44
Greg té un despertador programat per sonar tres vegades al dia com a recordatori. Quan l'alarma sona, continua sonant fins que Greg l'apague. La primera vegada que va sonar avui, va sonar quatre vegades. La segona vegada que va sonar, va sonar tres vegades més que la primera vegada. La tercera vegada, va sonar la meitat del temps que la segona vegada. Quantes vegades va sonar l'alarma en total? ;22
Una empresa paga a cada un dels seus empleats 600 dòlars al mes. L'empresa té una política d'augmentar els salaris de cada un dels seus empleats en un 10% del salari inicial cada any per a aquells que s'han quedat a l'empresa durant cinc anys. Si Sylvie acaba de complir 5 anys a l'empresa el desembre passat, quin és el seu salari anual després de tres anys més de servei? ;9360
El primer disc de Marilyn va vendre 10 vegades més còpies que el de Harald. Si van vendre 88.000 còpies, quantes còpies va vendre Harald? ;8000
Christina està planejant una festa d'aniversari i necessita 75 bosses de regal per convidat, perquè un quart dels assistents no apareixen. Va convidar 16 amics. Les bosses de regal són de 2 dòlars cada una. Quant gastarà? ;24
El T-Rex Ted estava planejant portar l'ensalada de patates al pícnic dels dinosaures. Sap que un dinosaure adult menjarà 10 lliures d'ensalada de patates, i un nen menjarà la meitat que un adult. Si hi haurà 20 adults i 5 nens al pícnic, quants quilos d'ensalada de patates ha de portar Ted al pícnic si espera tenir prou per alimentar a tothom? ;225
Jan té tres vegades més mascotes que Marcia. La Marcia té dues mascotes més que la Cindy. Si Cindy té quatre mascotes, quantes mascotes tenen en total els tres? ;28
Emily té 4 fills anomenats Amy, Jackson, Corey i James. Amy és 5 anys més gran que Jackson i 2 anys més jove que Corey. Si James té 10 anys i és un any més jove que Corey, quants anys té Jackson? ;4
Lee era capaç de córrer els 400 metres amb barreres dos segons més ràpid que Gerald en els 400 metres amb barreres. Però Gerald va canviar la seva dieta, el que va millorar la seva velocitat en un 10%. Si Lee corre els 400 metres amb barreres en 38 segons, a quina velocitat pot Gerald, amb la seva dieta millorada, córrer els 400 metres amb barreres, en segons? ;36
En un barri, el nombre de conills és dotze menys que el nombre combinat de gossos i gats. Si hi ha dos gats per cada gos, i el nombre de gossos és 60, quantes mascotes hi ha en total al barri? ;348
Dels 200 alumnes de 5è, 2/5 són nois i 2/3 de les noies són en les escoutes. Quantes nenes no estan en el grup de les escoutes? ;40
Harry va dormir 9 hores ahir a la nit. El seu amic James va dormir només 2/3 del que va dormir Harry. Quantes hores més va dormir Harry que James? ;3
Quan la Freda cuina els tomàquets en conserva en salsa, perden la meitat del seu volum. Cada llauna de tomàquet que utilitza conté tres tomàquets. L'últim lot de salsa de tomàquet de Fred va fer 32 onces de salsa. Quants tomàquets va utilitzar Freda? ;12
Els cotxes s'han alineat a l'autopista. Alguns dels cotxes passen durant els primers 15 minuts de l'embassament, i després 20 cotxes més passen durant els 15 minuts restants del bloqueig. 5 cotxes de la línia prenen una sortida per no haver de passar per l'embassament. Si originalment hi havia 30 cotxes a l'autopista, quants cotxes van passar per l'embassament en els primers 15 minuts? ;5
La Maria és una jardinera entusiasta. Ahir, va rebre 18 plantes en vasos de la seva plantació favorita. Ja té dues plantes en vasos a cadascuna de les 40 finestres de la seva gran casa de camp. Sentint-se generosa, ha decidit que donarà una planta envasada de cada ramalla als amics i la família demà. Quantes plantes en vases es quedaran amb Maria? ;58
Jerome tenia 4 amics que van venir a visitar-lo un dia. El primer amic va premure el timbre 20 vegades abans que Jerome obrisse, el segon amic va premure el timbre 1/4 vegades més que el primer amic de Jerome. El tercer amic va pressionar el timbre 10 vegades més que el quart amic. Si el quart amic va premure el timbre 60 vegades, quants tocs va fer el timbre? ;175
Solo ha de llegir 4 pàgines del seu llibre de ciència, 20 pàgines del seu llibre d'Estudis Socials, 7 pàgines del seu llibre d'Història i 8 pàgines del seu llibre de Geografia. Solo va llegir 15 pàgines el dilluns. Si té 4 dies més per completar la seva lectura, quantes pàgines ha de llegir, de mitjana, en un dia? ;6
A John li agrada prendre un got d'aigua amb el dejunar, el dinar i el sopar. Finalment, també en té una abans d'anar a dormir. John fa això cada dia de la setmana, però els caps de setmana li agrada relaxar-se i prendre una beguda amb sopar. Quants gots d'aigua beu en una setmana? ;26
Una banqueta de boira arriba de l'oceà per cobrir una ciutat. Es triga 10 minuts a cobrir cada 3 milles de la ciutat. Si la ciutat és de 42 milles des de la vora de l'oceà fins a la vora interior oposada, quants minuts trigarà perquè el banc de boira cobreixi tota la ciutat? ;140
Poppy està resolgint un trencaclosques de 1000 peces. Ella posa una quarta part de les peces a la taula, després la seva mare posa un terç de les peces restants. Quantes peces de trencaclosques queden per col·locar? ;500
Cody menja tres vegades més galetes que Amir. Si Amir menja 5 galetes, quantes galetes es mengen totes dues juntes? ;20
John té 3 caixes. Cada caixa és de 5 polzades per 6 polzades per 4 polzades. Les parets tenen una polzada de gruix. Quin és el volum total de les 3 caixes? ;72
Frankie mira la televisió després de acabar els deures cada nit. El dilluns i dimarts, mirava un episodi d'una hora del seu programa preferit cada nit. El dimecres, va veure uns quants episodis d'un programa de 30 minuts. El dijous, va acabar els deures abans i va veure un episodi d'una hora i un programa de 30 minuts. El divendres, va haver de quedar-se fins tard durant el cap de setmana, així que va veure dos episodis d'una hora. Si va veure 7 hores de televisió en total, quants episodis de 30 minuts va veure dimecres? ;3
Henry està fent galetes per a un concurs local de pastisseria. Vol fer el doble que l'any passat. Quan acaba de cuinar, s'adona que ha cuinat 15 galetes més del que volia. Li cauen 5 de les galetes mentre les posa per refredar, i ara té un total de 110 galetes. Quantes galetes va fer Henry l'any passat? ;50
Una estació de gasolina local està venent gasolina per $3.00 el galló. Una empresa d'aplicacions ofereix $0.20 en metàl·lic per galló si llences a aquesta estació. Si algú compra 10 galons de gasolina, quant de gasolina té, després de les recompenses? ;28
Marcell i Beatrice estan fent un concurs per veure qui pot menjar més rodets de fruita, així que desenrotllen tants com puguin trobar. Per desgràcia, algú es va equivocar i la de Beatrice tenia 2 rolls amplis i 24 rolls llargs mentre que la de Marcell tenia 3 rolls amplis i 14 rolls llargs. Si tots dos van menjar la seva quantitat total, quants van menjar de mitjana? ;45
La barca de la Julia va tenir una fuga mentre ella estava al llac. El vaixell estava agafant dos litres d'aigua per cada deu peus que remà cap a la costa. Li va costar setze segons remar vint peus. La costa estava a 64 segons. Quant d'aigua havia agafat el vaixell quan la Julia va arribar a la costa? ;16
Una classe té un taulell que es comparteix entre els 4 professors que s'alternen a l'hora d'utilitzar l'aula. Cada professor té 2 classes al dia i utilitza el tauler en cada classe. Si el tauler es neteja 3 vegades per lliçó, quantes vegades es neteja el tauler en un dia? ;24
Ryan planta 2 flors al dia al seu jardí. Després de 15 dies, quantes flors té si 5 no van créixer? ;25
El telèfon de Jamal pot contenir 6 vegades més fotografies que el telèfon de Brittany. El nombre màxim de fotografies que pot contenir el telèfon de Brittany és 50 vegades més que el nombre d'ocells de la fotografia de Jamal dels ànecs al zoo. Si el telèfon de Jamal pot contenir 1800 fotografies, quants anets es poden veure en la fotografia de Jamal dels anets al zoo? ;6
Sasha s'adona que els preus de la fusta han pujat un 50% en els últims mesos després que ella comprés alguna fusta. Com que té restes, decideix vendre'ls. Ella té deu restes de taules de 2 x 4 x 10 que li costen 10 $ cadascuna. També té cinc taules de 4 x 4 x 10 que va comprar per 16 dòlars cadascuna. Si els ven tots, quant guanya? ;90
Katy fa cafè amb culleretes de sucre i tasses d'aigua en la proporció de 7:13. Si va utilitzar un total de 120 cullerades de sucre i tasses d'aigua, calculeu el nombre de cullerades de sucre que va utilitzar. ;42
John compra 2 parells de sabates per cada un dels seus 3 fills. Costen 60 dòlars cadascun. Quant va pagar? ;360
Un funcionari de duanes al port principal de desemborsaments de SeaSide va comptar 2 contenidors de vehicles importats, cadascun amb 5 vehicles a l'interior. L'endemà, van arribar més contenidors, i el nombre total de vehicles al port va ser de 30. Calcular el nombre de contenidors que es van importar el segon dia, assumint que tots els contenidors contenen 5 vehicles. ;4
El salari total d'Adrien era un 30% més alt que el de Lylah. Quatre anys més tard, el seu salari havia augmentat, i guanyava un 40% més del que guanyava fa quatre anys. Si els salaris d'Adrien i Lylah van augmentar simultàniament, i Adrien va guanyar 40.000 dòlars fa quatre anys, calculeu el salari total que els dos rebien quatre anys més tard? ;95200
Miguel utilitza 2 blocs de paper a la setmana per a dibuixar. Si hi ha 30 fulls de paper en un bloc de paper, quants fulls de paper utilitza cada mes? ;240
Morisette i Kael van ser convidades a portar fruites. Morisette va portar 5 pomes i 8 taronjes, mentre que Kael va portar el doble de pomes i la meitat de naranjes que Morisette. Quantes fruites tenen en total? ;27
La Sadie va dormir 8 hores el dilluns. Els dos dies següents, va dormir 2 hores menys cada un, perquè havia de completar algunes tasques. Si la resta de la setmana va dormir 1 hora més que aquests dos dies, quantes hores va dormir en total durant tota la setmana? ;48
La Rosie pot córrer 10 milles per hora durant 3 hores. Després, corre a 8 km/h. Quants quilòmetres pot córrer en 7 hores? ;50
La Jennie està ajudant a la oficina de la seva mare. Té una pila de 60 cartes que necessiten segells, i una pila de cartes ja segellades. Ella posa segells en un terç de les cartes que necessiten segells. Si ara hi ha 30 cartes en el munt de cartes ja estampades, quantes hi havia en aquell munt quan Jennie va començar? ;10
