question;answer_number
Kyle geçen yılın en çok satan kitabını 19.50 dolara satın aldı. Bu, orijinal fiyatın %25 indirimidir. Kitabın orijinal fiyatı neydi? ;26
Marie, 12 dolara bir tavuk yemeği, 3 dolara 5 paket süt, her biri 1,50 dolara 4 elma ve birkaç kutu pizza sipariş etti. Marie toplam 50 dolar ödedi. Her kutu 8,50 dolarsa Marie kaç kutu pizza sipariş etti? ;2
Mishka 3 çift şort, 3 çift pantolon ve 3 çift ayakkabı aldı. Bir çift şort 16.50 dolar. Bir pantolon 22.50 dolar, bir ayakkabı 42 dolar. Mishka tüm kıyafetler için kaç dolar harcadı? ;243
Cynthia her gece bir porsiyon dondurma yiyor. Karton başına 4 dolar karşılığında karton başına 15 porsiyon dondurma içeren dondurma kartonları satın alıyor. 60 gün sonra dondurmaya ne kadar harcayacak? ;16
Henry 60 millik bisiklet yolculuğu sırasında iki kez durdu. İlk olarak 20 mil sonra durdu. İkinci durağı, yolculuğun sonuna kadar 15 mil uzaktaydı. İlk ve ikinci durakları arasında kaç mil yolculuk etti? ;25
Gloria ayakkabı alışverişi yaparken bütçesine uygun bir çift bot bulur. Ancak, botlar ve iki çift topuklu ayakkabı arasında seçim yapmak zorunda kalır. Eğer bir çift topuklu ayakkabı 33 dolar ve diğerinin iki katı olursa, botlar kaç dolar? ;104
Darrell ve Allen'ın yaşları 7:11 oranında. Eğer onların toplam yaşı 162 ise, Allen'ın 10 yıl sonra ne kadar olacağını hesaplayın. ;109
Gunter kavanozdaki jöle fasulyelerini saymaya çalışıyor. Arkadaşlarına kavanozda kaç tane olduğunu sordu. Biri 80 diyor. Bir başkası 20'yi ilkinin yarısından fazla diyor. Üçte biri, ilkinden %25 daha fazla diyor. Ortalama tahminleri nedir? ;80
John 10 köpekle ilgilenir. Her köpek günde yarım saat yürüyüş yapar ve işlerini yapar. Haftada kaç saatini köpeklere bakarak geçiriyor? ;35
Gretchen'in 110 bozuk parası var. Gümüş madeni paralardan 30 tane daha fazla altın madeni para var. Gretchen'in kaç tane altın parası var? ;70
Siobhan'ın Aaron'dan 2 tane daha az mücevher var. Aaron'ın Raymond'ın mücevherlerinin yarısından 5 tane daha fazla mücevher var. Raymond'ın 40 mücevherleri varsa, Siobhan'ın kaç tane mücevherleri var? ;23
Mike 40 dakika ping pong oynar. İlk 20 dakikada 4 puan aldı. İkinci 20 dakikada %25 daha fazla puan alıyor. Kaç sayı aldı? ;9
Terry günde iki yoğurt yiyor. Şu anda 4 yoğurt fiyatıyla 5 dolarlık satıştalar. 30 gün içinde yoğurt için ne kadar harcıyor? ;75
John tüm oyuncaklarını satmayı ve parayı video oyunları satın almak için kullanmayı planlıyor. 13 tane Lego seti var ve her birini 15 dolara satıyor. 8 video oyunu satın alıyor ve her biri 20 dolar. Kaç tane Lego seti kaldı? ;2
John haftada 60 mil koşuyor. Haftada 3 gün koşuyor. İlk gün 3 saat koşuyor, diğer iki gün yarısını koşuyor. Ne kadar hızlı koşuyor? ;10
Dana, yürüyebileceğinden dört kat daha hızlı koşabilir, ama yarı yarıya daha hızlı sıçrayabilir. Eğer saatte 3 mil hızla atlayabiliyorsa, zamanının üçte birini koşarken, üçte ikisini yürürken altı saatte kaç mil yol alabilir? ;18
Brandon'ın iPhone'u Ben'in iPhone'undan dört kat daha eski. Ben'in iPhone'u Suzy'nin iPhone'undan iki kat daha eski. Eğer Suzy'nin iPhone'u 1 yaşında ise, Brandon'ın iPhone'u kaç yaşında? ;8
Büyük ejderha Perg, Farbo Dağı'nın tepesinde oturmuş, 300 metre mesafede olan her şeye ateş üfliyordu. Polly, ejderhayı sürükleyebilen bilinen tek silah olan altın mızrağı 400 fit mesafeye, ejderhanın alevlerinin ulaşabileceği mesafeye atabilirdi. Ama Polly safir taşını tuttuğunda, mızrağı taş tutmadığı zamankinden üç kat daha uzağa atabiliyordu. Eğer elindeki taş, ejderhanın alevlerinin ulaşamayacağı bir yere kadar uzakta durursa Polly, altın mızrakla ejderhaya nasıl vurabilir? ;200
Büyükanne Jones itfaiyecinin öğle yemeği için 5 elmalı turta pişirdi. Her turtayı 8 parçaya ayırıp beş turtayı büfe masasına konukların kendilerine servis etmeleri için koydu. Akşamın sonunda, misafirler turta parçalarını alıp yedikten sonra, 14 parça turta kaldı. Misafirler kaç parça aldı? ;26
Besin değerlerine göre, bir torba patates kızartması 250 kaloriye sahip. 300g'lik bir torbada 5 porsiyon varsa, günlük kalori hedefiniz 2000 ve zaten 1800 kalori tüketmişseniz kaç gram yiyebilirsiniz? ;48
Charlie balmumu mumları satmak istiyor. Her kilo arı mumundan 10 tane tane taneşekli mum yapabilir. Bir kilo arı mumunun ve fitillerin malzemesi 10 dolar. Eğer her mumunu 2 dolara satıyorsa, 20 mum yapıp satarak net karı ne olacak? ;20
Meredith, sağlık konularında yazarak ve her gün müşterilerine düzenli olarak sunarak çalışan serbest bir blog yazarıdır. Bir blog makalesinin araştırılması ve yazılması ortalama 4 saat sürüyor. Geçen hafta Pazartesi günü 5 makale yazdı ve Salı günü Pazartesi günü yazdığından 2/5 kat daha fazla makale yazdı. Çarşamba günü, Salı günü yazdığı makalelerin iki katını yazdı. Üç günde makale yazmak için harcadığı toplam saat sayısını hesaplayın. ;104
"Candice kahve dükkanındaki işine gitmeden önce 80 tane not çantasına koydu. Yolda, mağazaya uğradı ve bir paket Post-it notu satın aldı; İş yerinde, 220 farklı fincan kahvenin her birine tek bir Post-it notu yerleştirdi. Eğer 23 tane Post-it notu kaldıysa, kaç tane Post-it notu vardı satın aldığı pakette? ";163
John mavi kravatlardan iki kat daha fazla kırmızı kravat satın alır. Kırmızı kravatlar mavi kravatlardan %50 daha pahalı. Mavi kravatlara 200 dolar harcadı, her biri 40 dolardı. Kravatlara ne kadar harcadı? ;800
Tracy, bahçedeki domates bitkilerini desteklemek için dört metre uzunluğunda bir tel parçası kullandı. Kablo 15 santimlik parçalara ayrılmış. Kaç parça aldı? ;8
Richard 15 katlı bir apartman dairesinde yaşıyor. Her kat 8 ünite içerir ve binanın 3/4'ü işgal edilmiştir. Binanın içindeki boş odaların toplam sayısı kaç? ;30
Lloyd'un bir yumurta çiftliği var. Tavukları günde 252 yumurta üretiyor ve onları bir düzine 2 dolara satıyor. Lloyd haftada yumurtalardan ne kadar kazanıyor? ;294
Tom'un gemisi saatte 10 mil hızla seyahat edebilir. Saat 1 ile 4 arasında denize açılıyor. Sonra da 6 mil hızla geriye doğru yol alıyor. Geri dönmesi ne kadar sürer? ;5
Uriah'ın kitap çantası onun için çok ağırlaşıyor. 15 kilo alması gerekiyor. Çizgi romanları her biri 1 kilo, oyuncakları da 1 kilo ağırlığında. Eğer 30 çizgi romanı kaldırırsa kaç oyuncak çıkarması gerekiyor? ;15
Bir tamirci kamyon ve araba lastiklerini tamir etmek için farklı ücretler alır. Tamir edilen her kamyon lastiği için tamirci 60 dolar, tamir edilen her araba lastiği için de 40 dolar tutarında para alır. Perşembe günü tamirci 6 kamyon lastiği ve 4 araba lastiğini tamir ediyor. Cuma günü tamirci 12 kez araba tamir ediyor ama kamyon lastiklerini tamir etmiyor. Daha yüksek gelir elde ettiği gün, tamirci ne kadar daha fazla gelir elde etti? ;40
Doubtfire kız kardeşleri, yerel hayvan barınağından evlat edinilmiş 7 kediyle eve giderken anneleri, iki ev kedilerinin yeni yavruları olduğunu bildirmek için aradı. İlk kedi Patchy'nin evlatlık aldığı yavruların üç katı olduğunu söylüyor. Diğer kedi Trixie ise 12 tane. Doubtfire ailesinin kaç tane yavru kedisi var? ;40
Jean'in 30 tane leğenesi var. Jean iki tane leğen yedi. Kalan lezizlerle Jean, bir torbada iki leziz paketlemek istiyor. Jean kaç çanta doldurabilir? ;14
Peter bu hafta sinemaya gitmeyi planlıyor. Her zaman 7 dolarlık bilet ve 7 dolarlık patlamış mısır alır. Haftada 42 dolar varsa, kaç kez sinemaya gidebilir? ;3
Bir ahşap köprü 5000 pound'dan fazla taşıyamaz. Her biri 5 kilo ağırlığında, aynı kutularla dolu bir kamyon köprünün üzerinden geçecek. Sürücü ve boş kamyonun toplam ağırlığı 3755 pound. Köprünün ağırlık limitini aşmadan kamyonun üstüne yüklenebilecek en fazla kutu sayısı nedir? ;83
Stephen internetten alışveriş siparişi verdi. Son fatura 40 dolardı. Bu bir teslimat satıcısı aracılığıyla olduğu için, son toplamına %25 ücret eklemişler ve teslimat ücretleri olarak ona 3 dolar ödemek zorunda kalmışlar. Stephen ayrıca 4 dolar bahşiş de verdi. Ek ücretler sonra, Stephen'ın yiyeceklerinin son fiyatı neydi? ;57
Bir ahududu çalısı, her biri 20 meyve içeren 6 kümeden ve çalının her yanına dağılmış 67 ayrı meyveden oluşur. Kaç tane ahududu var? ;187
Bir sepet 25 portakal içerir, bunlardan 1 tane kötü, %20'si olgunlaşmamış, 2 tane ekşi ve geri kalanı iyi. Kaç portakal iyi? ;17
Janet kızına bir broş alır. Yapım malzemesi için 500 dolar, mücevherci için de 800 dolar daha öder. Ondan sonra, sigortası için %10 ödüyor. Ne kadar ödedi? ;1430
Marcy aynı şirkette 40 yıl çalışırsa yıllık emeklilik maaşı 50.000 dolar olur. 20 yıldan sonra, emekli maaşının yıllık değerinin %5'ine hak kazanır. 30 yıl sonra istifa ederse yıllık emekli maaşı ne olacak? ;25000
Aleena ayda 140 dolar ödeyen bir yayın hizmeti aboneliği yaptı. Eğer akış şirketi yılın ilk yarısında ona ilk miktarı ödediyse ve yılın ikinci yarısında %10 daha az para ödediyse, yılın sonuna kadar akış hizmetine ödediği toplam miktarı hesaplayın. ;1596
Sophia arabasıyla bir yolculuk yapmayı düşünüyor ve tek bir tank benzinle ne kadar sürebileceğini bilmek istiyor. Son tankını doldurduğundan beri 100 mil yol katetti ve tekrar doldurmak için 4 galon benzin koyması gerekti. Arabasının kullanım kılavuzunda, tankının 12 galon benzin tuttuğu yazıyor. Sophia tek bir tank benzinle kaç kilometre sürebilir? ;300
Jim iki saat televizyon izleyerek geçirir ve sonra yatmaya karar verir ve yarısı kadar okur. Bunu haftada 3 kez yapıyor. 4 haftada TV'ye kaç saat bakıyor ve kitap okuyor? ;36
Basketbol turnuvasında dört okul yarışıyor. Her okul kız basketbol takımı ve erkek basketbol takımı gönderdi ve her takımda 5 oyuncu var. Her okul, her takım için bir koç gönderdi. Toplamda, tüm okullar kaç kişiyi gönderdi? ;48
Bir hazine avcısı, taşlarla dolu gömülü bir hazine sandığı buldu. 175 elmas vardı, elmaslardan 35'e az yakut ve yakutlardan iki kat fazla zümrüt vardı. Sandıkta kaç tane taş vardı? ;595
Dr. Wertz'in okulunda kız çocuklarının iki katı erkek çocuk var. Her öğretmen için 60 kız ve 5 öğrenci varsa, kaç öğretmen var? ;36
Bailey belli bir miktar parayla başlıyor. Sonra 8 hafta boyunca haftalık 5 dolar alacak. 8 haftanın sonunda, eğer toplamda 100 dolar varsa, Bailey'nin başlangıçta ne kadar parası vardı? ;60
Judy her gün 5 tane dans dersi veriyor, hafta içi ve cumartesi 8 tane. Her sınıfın 15 öğrencisi varsa ve her öğrenci için 15 dolar alıyorsa, 1 haftada ne kadar para kazanır? ;7425
Kelian'ın yemek hazırlamak için iki tarifi var, biri 20 talimat içeren, diğeri ise birincisi kadar talimat içeren. Kelian'ın iki yemek hazırlamak için kaç tane talimat okuması gerekiyor? ;60
Tommy, brownie'leri dilim başına 3 dolar, cheesecake'leri dilim başına 4 dolar satarak yardım için para topluyor. Tommy 43 brownie ve 23 dilim peynirli kek satarsa Tommy ne kadar para kazanır? ;221
Shiela, üç aylık taksit için her biri 150 dolara beş cep telefonu aldı. Her birim için %2 faiz tahsil edilecektir. Shiela 3 ay boyunca her ay ne kadar ödeyecek? ;255
Artie'nin Çiftçiler Pazarı'nda çiçekçi var. Üç çeşit çiçek satıyor: sarımbalı, petunya ve begonya. Genellikle bir kavanoz için 2.74 dolara, petunyalar için 1.87 dolara ve begonyalar için 2.12 dolara satıyor. Artie'nin bugün bozuk parası yok, bu yüzden tüm fiyatlarını en yakın dolara yuvarlatmaya karar verdi. Artie 12 kavanoz kayış, 9 kavanoz petunya ve 17 kavanoz begonya satarsa ne kadar kazanacak? ;88
Luke kumda kumdan kaleler inşa ederek vakit geçiriyor. Sonunda, kum kalesinin her seviyesinin, altındaki seviyenin yarısını alacağını fark eder. Eğer üst katın 16 metrekarelik olduğu 4 katlı bir kum kalesini yaparsa, bir katın ortalama metrekaresi nedir? ;60
Cecilia yeni bir köpek yavrusu aldı. Veterinerine göre, ilk 180 gün boyunca her gün 1 bardak köpek maması yemesi gerekiyor. Sonra, hayatının geri kalanında, yavruya her gün 2 bardak köpek maması vermek zorunda. Eğer bir köpek maması torbasında 110 bardak varsa, Cecilia ilk yılda kaç tane köpek maması kullanır? ;5
Eğer Raymond Sarah'ın yarısını ve Sarah David'in 4 katını yıkarsa, Sarah 400 pound çamaşır yıkarsa Raymond ve David'in çamaşırlarının farkını hesaplayın. ;100
Vincent çiçekleri 3 paket halinde 2,50 dolara veya 2 paket halinde 1 dolara alabilir. Daha iyi fiyatta 18 çiçek satın alarak ne kadar para tasarrufu yapar? ;6
John bir köpek evlat edinir. Köpeği 100 dolarlık bir bakıma götürür. Düzenecek kişi ona yeni müşteri olduğu için %30 indirim teklif ediyor. - Bakım ne kadar? ;70
İki kızın her biri 24 litre suyun 1/6'sını aldı. Sonra bir çocuk 6 litre su aldı. Kaç litre su kaldı? ;10
Charlie'nin 10 tane çıkartması vardı. Alışveriş merkezinde bir mağazadan 21 çıkartma aldı ve doğum gününde 23 çıkartma aldı. Sonra Charlie 9 tane çıkartmayı kız kardeşine verdi ve 28 tanesini bir kart için kullanmış. Charlie'nin kaç tane çıkartması kaldı? ;17
Grace'in ağırlığı 40 kilo. Alex, Grace'in 4 katı ağırlığından 2 kilo daha az ağırlıkta. Kilo olarak toplam ağırlıkları nedir? ;623
Dan 3 gül çalısı dikti. Her gül çalısında 25 gül vardır. Her gülün 8 dikeni var. Toplamda kaç tane diken var? ;600
Bir futbol takımı 22 maç oynadı. Kaybettiklerinden 8 daha fazla kazandılar. Kaç tane kazandılar? ;15
Gene eski t-shirtlerden bir yorgan dikti. Her tatilde aldığı bir gömleği var. Her gömlek kendi yorgan blokudur. Her satır farklı tatil yıllarından gelen bloklardan yapılmıştır. Yılda dört kez tatile gidiyor ve 23 yaşından beri tatile gidiyor. Şimdi 34 yaşında. Toplamda kaç tane yorganı var? ;44
Greg'in hatırlatıcı olarak günde üç kez çalması için bir alarm takımı var. Alarm çalınca Greg kapatana kadar çalmaya devam eder. Bugün ilk kez patladığında dört kez çaldı. İkinci kez, ilk seferden üç kat daha uzun sürdü. Üçüncü sefer, ikinci seferin yarısı kadar çaldı. Alarm toplamda kaç kez çaldı? ;22
Bir şirket, çalışanlarının her birine ayda 600 dolar ödüyor. Şirketin, her çalışanının maaşlarını, beş yıldır şirkette kalanlar için her yıl başlangıç maaşının %10'u artırma politikası var. Sylvie geçen Aralık'ta şirkette 5 yılını tamamladı. Üç yıl daha çalıştıktan sonra yıllık maaşı ne olacak? ;9360
Marilyn'in ilk albümü Harald'ınkinden 10 kat daha fazla satıldı. Eğer 88 bin kopya sattılarsa, Harald kaç kopya sattı? ;8000
Christina doğum günü partisi planlıyor ve davetli misafir başına 75 hediye çantası gerekiyor çünkü katılımcıların dörtte biri gelmiyor. 16 arkadaşını davet etti. Hediye çantaları 2 dolar. Ne kadar harcayacak? ;24
T-Rex Ted, dinozor pikniğine patates salatası getirmeyi planlıyordu. Yetişkin bir dinozorun 10 kilo patates salatası yediğini ve bir çocuğun yetişkinin yarısını yediğini biliyor. Eğer pikniğe 20 yetişkin ve 5 çocuk katılacaksa, Ted'in herkesi doyurmak için yeterli patates salatası alması kaç kiloya mal olur? ;225
Jan'ın evcil hayvan sayısı Marcia'nın üç katı. Marcia'nın Cindy'den iki tane daha evcil hayvanı var. Eğer Cindy'nin dört evcil hayvanı varsa, üçü toplam kaç tane evcil hayvanı var? ;28
Emily'nin Amy, Jackson, Corey ve James adında 4 çocuğu var. Amy Jackson'dan 5 yaş büyük ve Corey'den 2 yaş küçük. James 10 yaşında ve Corey'den 1 yaş küçükse, Jackson kaç yaşında? ;4
Lee 400 metre engelli koşusunu Gerald'ın 400 metre engelli koşusundan iki saniye daha hızlı koşardı. Ama Gerald diyetini değiştirdi, bu da hızını %10 arttırdı. Eğer Lee 400 metre engelleri 38 saniyede koşarsa, Gerald, iyileştirilmiş diyetle, 400 metre engelleri saniyeler içinde ne kadar hızlı koşabilir? ;36
Bir mahallede, tavşanların evcil hayvan sayısı, evcil köpek ve kedilerin toplam sayısından on iki daha azdır. Her bir köpek için iki kedi varsa ve köpek sayısı 60 ise, komşularda toplam kaç evcil hayvan var? ;348
200 5. sınıf öğrencisinden beşte ikisi erkek, kızların üçte ikisi kız izci. Kaç kız kız izcilik takımında değil? ;40
Harry dün gece 9 saat uyudu. Arkadaşı James, Harry'nin uyuduğunun sadece 2/3'ünü uyudu. Harry, James'ten kaç saat daha fazla uyudu? ;3
Freda konserve domatesleri sos haline getirdiğinde, hacimlerinin yarısını kaybederler. Kullandığı her 50 gramlık domates kutusunda üç tane domates var. Freda'nın son domates sosu 32 ons sos yaptı. Freda kaç domates kullandı? ;12
Arabalar otoyolda sıraya girmiş. Trafik sıkışıklığının ilk 15 dakikası boyunca bazı arabalar geçiyor, sonra kalan 15 dakika boyunca 20 araba daha geçiyor. 5 araba trafik sıkışıklığından kaçmak için çıkışa geçiyor. Otoyolda 30 araba varsa, ilk 15 dakika içinde kaç araba trafik sıkışıklığından geçti? ;5
Mary ateşli bir bahçıvan. Dün, en sevdiği bitki bakımından 18 tane yeni bitki aldı. Büyük kır evinin 40 penceresinin her birinde zaten 2 tane tane bitki var. Cömertçe davranarak, yarın her bir kenardan 1 tane saksı bitkisi arkadaşlarına ve ailesine vermeye karar verdi. Mary kaç tane saksı bitkisiyle kalacak? ;58
Jerome'un bir gün ziyaretine gelen 4 arkadaşı vardı. İlk arkadaş Jerome açılmadan önce 20 kez kapıyı çaldı, ikinci arkadaş da Jerome'un ilk arkadaşından 1/4 kat daha fazla. Üçüncü arkadaş, dördüncü arkadaştan 10 kat daha fazla kapı ziline bastı. Dördüncü arkadaş kapı zili 60 kez bastı, kapı zili kaç kez çaldı? ;175
Solo, Bilim ders kitabından 4 sayfa, Sosyal Çalışma ders kitabından 20 sayfa, Tarih ders kitabından 7 sayfa ve Coğrafya ders kitabından 8 sayfa okumalı. Solo Pazartesi günü 15 sayfa okudu. Eğer tüm okumalarını tamamlamak için 4 gün daha varsa, bir günde ortalama kaç sayfa okuması gerekir? ;6
John kahvaltı, öğle yemeği ve akşam yemeği ile bir bardak su içmeyi sever. Sonunda, yatmadan önce bir tane de aldı. John bunu her hafta içi yapar, ama hafta sonları dinlenmeyi ve akşam yemeğinde soda içmeyi sever. John bir haftada kaç bardak su içer? ;26
Bir şehri kaplamak için okyanustan bir sis kıyısı geliyor. Şehrin her 3 milini dolaşmak 10 dakika sürüyor. Şehir okyanus kenarından karşıdaki iç kenarına 42 mil uzanıyorsa, tüm şehri kaplayan sis kıyısı kaç dakika sürer? ;140
Poppy 1000 parçalı bir yapbozu çözüyor. Parçaların dörtte birini tahtaya yerleştirir, sonra annesi kalan parçaların üçte birini yerleştirir. Kaç tane bulmaca parçası yerleştirilmek için kaldı? ;500
Cody, Amir'in yediğinin üç katı kadar kurabiye yiyor. Eğer Amir 5 kurabiye yerse, ikisi birlikte kaç kurabiye yer? ;20
John'un 3 kutu var. Her kutu 5 inç, 6 inç, 4 inç. Duvarlar 5 cm kalınlığında. Tüm 3 kutuların toplam iç hacmi nedir? ;72
Frankie her gece ödevini yaptıktan sonra televizyon izliyor. Pazartesi ve Salı günleri, her gece en sevdiği programın 1 saatlik bölümünü izliyordu. Çarşamba günü, 30 dakikalık bir programın birkaç bölümünü izledi. Perşembe günü, ödevini erken bitirdi ve 1 saatlik bir bölüm ve 30 dakikalık bir program izledi. Cuma günü, hafta sonu geç saatlere kadar kalmak zorunda kaldı, bu yüzden iki saatlik bölüm izledi. Eğer toplamda 7 saat televizyon izlediyse, Çarşamba günü kaç 30 dakikalık bölüm izledi? ;3
Henry yerel bir fırıncılık yarışması için kurabiye yapıyor. Geçen yılkinden iki kat daha fazla kazanmak istiyor. Pişirmeyi bitirdiğinde, aslında niyetinden 15 tane daha fazla kurabiye pişirdiğini fark eder. Soğutmak için dışarı koyarken 5 kurabiyesi düşüyor ve şimdi toplamda 110 kurabiyesi var. Henry geçen yıl kaç tane kurabiye pişirdi? ;50
Yerel bir benzin istasyonu, galonluk benzinini 3 dolara satıyor. Bir uygulama şirketi, bu istasyonda benzin doldurursan, galon başına 20 dolar geri ödeme teklif ediyor. Eğer birisi 10 galon benzin alırsa, geri ödüller sonrası benzinin ne kadarı kalır? ;28
Marcell ve Beatrice, en çok meyve rulolarını kim yiyebilir diye bir yarışma düzenliyorlar, bu yüzden bulabildikleri kadarını açıyorlar. Ne yazık ki, birisi hata yapar ve Beatrice'in iki yuvarlak genişliğinde ve 24 yuvarlak uzunluğunda Marcell'in 3 yuvarlak genişliğinde ve 14 yuvarlak uzunluğunda. Eğer her ikisi de tüm miktarını yedikleri takdirde, ortalama kaç tane yedikleri? ;45
Julia göldeyken teknesinde bir sızıntı çıktı. Tekne kıyıya doğru geri döndüğü her on metre için iki litre su alıyordu. 20 metre kürek çekmesi on altı saniye sürdü. Kıyıya 64 saniye uzaklıktaydık. Julia kıyıya ulaşana kadar tekne ne kadar su içindeydi? ;16
Bir sınıfın, sınıfı kullanan 4 öğretmen arasında paylaşılan bir beyaz tahta vardır. Her öğretmenin günde 2 dersi vardır ve her derste tahtayı kullanır. Eğer tahta her derste 3 kez temizleniyorsa, tahta günde kaç kez temizlenir? ;24
