question;answer_number
Toula foi à padaria e comprou vários tipos de doces. Ela comprou 3 dúzias de donuts que custam US $ 68 por dúzia, 2 dúzias de mini cupcakes que custam US $ 80 por dúzia e 6 dúzias de mini cheesecakes por US $ 55 por dúzia. Quanto foi o custo total? ;694
O Carlos está a plantar uma limão. A árvore vai custar 90 dólares para plantar. Cada ano, ela produz sete limões, que ele pode vender por US$ 1,5 cada. Custa 3 dólares por ano para regar e alimentar a árvore. Quantos anos vai demorar até ele começar a ganhar dinheiro com a limão? ;13
A Melanie é vendedora de porta em porta. Ela vendeu um terço dos seus aspiradores na casa verde, mais dois para a casa vermelha, e metade do que restou na casa laranja. Se a Melanie tem 5 aspiradores, quantos tinha ela no início? ;18
Em uma aula de dança de 20 alunos, 20% se inscreveram em dança contemporânea, 25% dos restantes se inscreveram em dança de jazz e o resto se inscreveu em dança de hip-hop. Qual a percentagem de todos os alunos que se inscreveram em dança hip-hop? ;60
Um comerciante quer fazer uma escolha de compra entre 2 planos de compra: jóias de US$ 5.000 ou aparelhos eletrônicos de US$ 8.000. O seu consultor financeiro especula que o mercado de jóias vai subir 2,5% enquanto o mercado de aparelhos eletrónicos vai subir 1,2% no mesmo mês. Se o comerciante está olhando para maximizar o lucro no final deste mês, fazendo uma escolha, quanto lucro seria este? ;125
Dois comboios partem de San Rafael ao mesmo tempo. Começam a viajar para oeste, ambos a viajar 80 milhas. No dia seguinte, viajam para norte, percorrendo 240 quilómetros. Qual é a distância percorrida por cada comboio nos dois dias? ;230
A Jill recebe 20 dólares por hora para ensinar e 30 dólares para ser treinadora de claque. Se ela trabalha 50 semanas por ano, 35 horas por semana como professora e 15 horas por semana como treinadora, qual é o seu salário anual? ;57500
A Claire faz uma omelete de três ovos todas as manhãs para o pequeno-almoço. Quantas dúzias de ovos ela vai comer em 4 semanas? ;7
A Marissa está a fazer uma caminhada de 12 milhas. Ela levou uma hora para andar os primeiros 4 quilômetros, e outra hora para andar os próximos dois quilômetros. Se ela quer que sua velocidade média seja de 6 milhas por hora, que velocidade (em milhas por hora) ela precisa para percorrer a distância restante? ;6
Tenho 10 litros de bebida laranja que são dois terços de água e eu gostaria de adicioná-lo a 15 litros de bebida de abacaxi que é três quintos de água. Mas, enquanto o despejo, derramo um litro da bebida laranja. Quanta água há nos restantes 24 litros? ;15
O Raymond e a Samantha são primos. O Raymond nasceu seis anos antes da Samantha. Raymond teve um filho aos 23 anos. Se a Samantha tem agora 31 anos, há quantos anos nasceu o filho do Raymond? ;14
O Billy vende DVDs. Ele tem 8 clientes na terça-feira. Os primeiros 3 clientes compram um DVD cada. Os próximos clientes compram dois DVDs cada. Os últimos clientes dele não compram DVDs. Quantos DVDs o Billy vendeu na terça-feira? ;7
Uma vela derrete 2 centímetros a cada hora que queima. Quantos centímetros mais curto será uma vela depois de queimada das 13:00 às 17:00? ;8
O Kyle comprou o livro mais vendido do ano passado por 19,50 dólares. Isto é com um desconto de 25% do preço original. Qual foi o preço original do livro? ;26
Marie pediu uma refeição de frango que custava US$ 12, 5 pacotes de leite que custavam US$ 3 cada, 4 maçãs que custavam US$ 1,50 cada, e algumas caixas de pizza. Marie pagou um total de US$ 50. Quantas caixas de pizza a Marie encomendou se cada caixa custa US$ 8,50? ;2
Mishka comprou 3 pares de shorts, 3 pares de calças e 3 pares de sapatos. Um par de calções custa $16.50. Um par de calças custa US$ 22,50 e um par de sapatos custa US$ 42. Quantos dólares é que a Mishka gastou em todas as peças de roupa? ;243
A Cynthia come uma porção de gelado todas as noites. Ela compra caixas de sorvete com 15 porções de sorvete por caixa, a um custo de R$ 4,00 por caixa. Depois de 60 dias, quanto vai gastar em gelados? ;16
O Henry fez duas paradas durante a viagem de 60 milhas de bicicleta. Ele parou depois de 20 milhas. A segunda paragem foi a 15 milhas antes do fim da viagem. Quantos quilómetros ele percorreu entre a primeira e a segunda paradas? ;25
Gloria estava comprando sapatos quando encontrou um par de botas que se encaixavam no orçamento dela. No entanto, ela tem de escolher entre as botas e dois pares de saltos altos que, juntos, custam cinco dólares a menos que as botas. Se um par de saltos custa 33 dólares e o outro custa o dobro, quantos dólares são as botas? ;104
A idade do Darrell e do Allen está na proporção de 7:11. Se a idade total deles agora for 162, calcule a idade de Allen daqui a 10 anos. ;109
Gunter está a tentar contar as geleias num frasco. Perguntou aos amigos quantos acham que há no frasco. Um diz 80. Outro diz 20 mais do que metade do primeiro. Um terço diz 25% mais do que o primeiro. Qual é a sua estimativa média? ;80
John cuida de 10 cães. Cada cão leva 0,5 horas por dia para andar e cuidar dos seus assuntos. Quantas horas por semana ele passa a cuidar de cães? ;35
A Gretchen tem 110 moedas. Há 30 moedas de ouro a mais do que moedas de prata. Quantas moedas de ouro tem a Gretchen? ;70
A Siobhan tem duas jóias a menos que o Aaron. O Aaron tem cinco jóias a mais do que metade das jóias do Raymond. Se o Raymond tem 40 jóias, quantas jóias tem a Siobhan? ;23
O Mike joga pingue-pongue durante 40 minutos. Nos primeiros 20 minutos, ele marcou 4 pontos. Nos 20 minutos seguintes, ele marcou 25% mais pontos. Quantos pontos ele marcou? ;9
O Terry come dois iogurtes por dia. Estão atualmente à venda a 4 iogurtes por US$ 5. Quanto gasta ele em iogurte durante 30 dias? ;75
John planeja vender todos os seus brinquedos e usar o dinheiro para comprar videogames. Ele tem 13 conjuntos de Lego e vende-os por 15 dólares cada. Ele acaba comprando 8 jogos de vídeo por 20 dólares cada e tem 5 dólares restantes. Quantos conjuntos de Lego ele ainda tem? ;2
O John corre 100 km por semana. Ele corre 3 dias por semana. Ele corre 3 horas no primeiro dia e metade dos outros dois dias. Quão rápido ele corre? ;10
Dana pode correr a uma velocidade quatro vezes mais rápida do que pode andar, mas pode saltar a uma velocidade metade da velocidade que pode correr. Se ela pode saltar a 5 km/h, quantas milhas ela pode viajar em seis horas se ela passa um terço do tempo a correr e dois terços do tempo a andar? ;18
O iPhone do Brandon é quatro vezes mais antigo que o do Ben. O iPhone do Ben é duas vezes mais velho que o iPhone da Suzy. Se o iPhone da Suzy tem um ano, quanto tempo tem o iPhone do Brandon? ;8
O grande dragão, Perg, sentou-se no topo do Monte Farbo, soprando fogo sobre qualquer coisa a uma distância de 300 metros. Polly podia atirar o javelinho de ouro, a única arma conhecida que podia arrastar o dragão, para uma distância de 120 metros, bem ao alcance das chamas do dragão. Mas quando Polly segurava a pedra de safira, podia atirar a javelina três vezes mais longe do que quando não segurava a pedra. Se segurando a pedra preciosa, até onde fora do alcance das chamas do dragão Polly poderia ficar e ainda assim atingir o dragão com o javelino de ouro? ;200
A avó Jones fez 5 tortas de maçã para o almoço do bombeiro. Ela cortou cada torta em 8 pedaços e colocou as cinco tortas na mesa do buffet para os convidados se servirem. No final da noite, depois que os convidados tinham tomado e comido seus pedaços de torta, restavam 14 pedaços de torta. Quantas peças foram levadas pelos convidados? ;26
De acordo com a informação nutricional, um saco de batatas tem 250 calorias por porção. Se um saco de 300g tem 5 porções, quantos gramas você pode comer se o seu alvo diário de calorias é 2000 e você já consumiu 1800 calorias? ;48
O Charlie quer vender velas de cera de abelha. Por cada quilo de cera de abelha, ele pode fazer 10 velas cónicas. Um quilo de cera de abelha e as mechas custam 10 dólares em suprimentos. Se ele vende cada vela por US$ 2,00 cada, qual é o lucro líquido dele se fizer e vender 20 velas? ;20
Meredith é uma blogueira freelancer que escreve sobre temas de saúde e apresenta aos clientes todos os dias como seu trabalho permanente. Um artigo de blog leva uma média de 4 horas para pesquisar e escrever. Na semana passada, ela escreveu 5 artigos na segunda-feira e 2/5 vezes mais artigos na terça-feira do que na segunda-feira. Na quarta-feira, ela escreveu o dobro do número de artigos que escreveu na terça-feira. Calcule o número total de horas que ela passou escrevendo artigos nos três dias. ;104
"A Candice pôs 80 notas na mala antes de ir trabalhar ao café. No caminho, ela parou na loja e comprou um pacote de Post-it; no trabalho, ela colocou um único Post-it em cada uma das 220 xícaras diferentes de café. Se ela tinha 23 notas Post-it restantes no total, quantas notas Post-it estavam no pacote que ela comprou? ";163
O John compra duas vezes mais gravatas vermelhas do que azuis. As gravatas vermelhas custam 50% mais do que as azuis. Ele gastou 200 dólares em gravatas azuis que custam 40 dólares cada. Quanto gastou em gravatas? ;800
Tracy usou um fio de 1,20m para sustentar as tomates no jardim. O fio foi cortado em pedaços de 15 cm de comprimento. Quantas peças ela obteve? ;8
O Richard vive num edifício de apartamentos de 15 andares. Cada andar contém 8 unidades, e 3/4 do edifício está ocupado. Qual é o número total de unidades desocupadas no edifício? ;30
O Lloyd tem uma quinta de ovos. Suas galinhas produzem 252 ovos por dia e ele vende-os por 2 dólares a dúzia. Quanto é que o Lloyd ganha com ovos por semana? ;294
O navio de Tom pode viajar a 10 milhas por hora. Vai navegar da 1h às 4h. Ele então viaja de volta a uma velocidade de 6 mph. Quanto tempo demora a voltar? ;5
O saco de livros do Uriah está a ficar pesado demais para ele. Ele precisa de tirar 15 quilos dela. Os quadrinhos pesam um quilo cada e os brinquedos, um quilo cada. Se ele remove 30 histórias em quadrinhos, quantos brinquedos ele precisa de remover? ;15
Um mecânico cobra taxas diferentes para reparar os pneus de caminhões e carros. Por cada pneu de caminhão que for reparado, o mecânico cobrará US$ 60 e por cada pneu de carro que for reparado, o mecânico cobrará US$ 40. Na quinta-feira, o mecânico repara seis pneus de caminhão e quatro pneus de carro. Na sexta-feira, o mecânico repara 12 carros e não repara nenhum pneu de camião. Quanto mais receita ganhou o mecânico no dia com maior receita? ;40
As irmãs Doubtfire estão dirigindo para casa com 7 gatinhos adotados do abrigo local de animais quando sua mãe liga para informá-los que seus dois gatos domésticos acabaram de ter gatinhos. Ela diz que Patchy, o primeiro gato, teve três vezes mais filhotes adotados, enquanto Trixie, o outro gato, teve 12. Quantos gatinhos tem a família Doubtfire agora? ;40
A Jean tem 30 pirulitos. A Jean come dois pirulitos. Com os pirulitos restantes, Jean quer embalar dois pirulitos num saco. Quantas sacolas pode Jean encher? ;14
Peter planeja ir ao cinema esta semana. Ele sempre recebe um bilhete por 7 dólares e pipocas por 7 dólares. Se ele tem 42 dólares para a semana, quantas vezes pode ir ao cinema? ;3
Uma ponte de madeira não pode carregar mais de 5000 libras. Um camião de entregas cheio de caixas idênticas, cada uma pesando 5 quilos, passará pela ponte. O peso combinado do condutor e do camião vazio é de 1.400 quilos. Qual é o número máximo de caixas que podem ser carregadas no camião sem exceder o limite de peso da ponte? ;83
O Stephen fez um pedido online de mantimentos. A conta final dele foi de 40 dólares. Como isso foi feito por meio de um fornecedor de entregas, eles acrescentaram 25% ao total final e cobraram de ele US$ 3 em taxas de entrega. O Stephen também acrescentou uma gorjeta de 4 dólares. Depois das taxas extras, qual foi o preço final das compras de Stephen? ;57
Um arbusto de framboesa tem 6 grupos de 20 frutos cada e 67 frutos individuais espalhados pelo arbusto. Quantas framboesas há no total? ;187
Uma cesta contém 25 laranjas, das quais 1 é má, 20% é não madura, 2 são azedas e o resto são boas. Quantas laranjas são boas? ;17
A Janet compra um broche para a filha. Ela paga 500 dólares pelo material para fazê-lo e, depois, outros 800 dólares para o joalheiro construí-lo. Depois disso, ela paga 10% para ter seguro. Quanto é que ela pagou? ;1430
Se a Marcy trabalha para a mesma empresa durante 40 anos, ela recebe uma pensão anual de $50.000/ano. A partir de 20 anos, tem direito a 5% do valor da pensão por ano. Se ela sair depois de 30 anos, qual será a sua pensão anual? ;25000
Aleena assinou um serviço de streaming que lhe cobra US$ 140 por mês. Se a empresa de streaming lhe cobrou o valor inicial para o primeiro semestre do ano e depois lhe cobrou 10% menos dinheiro no outro semestre do ano, calcule o valor total que ela pagou pelo serviço de streaming até o final do ano. ;1596
Sophia está pensando em fazer uma viagem de carro e gostaria de saber até onde ela pode ir com um único tanque de gasolina. Ela viajou 160 quilômetros desde a última vez que encheu o tanque, e precisou de colocar 4 galões de gasolina para enchê-lo novamente. O manual do carro dela diz que o tanque tem 12 litros de gasolina. Quantos quilómetros pode a Sophia conduzir com um único tanque de gasolina? ;300
O Jim passa duas horas a ver televisão e depois decide ir para a cama e ler metade do tempo. Ele faz isto 3 vezes por semana. Quantas horas ele passa na TV e lendo em 4 semanas? ;36
Há quatro escolas competindo num torneio de basquetebol. Cada escola enviou uma equipa de basquetebol para raparigas e uma equipa de basquetebol para rapazes, e cada equipa tem 5 jogadores cada. Cada escola também enviou um treinador para cada equipe. No total, quantas pessoas foram enviadas para todas as escolas? ;48
Um caçador de tesouros encontrou um baú enterrado cheio de pedras preciosas. Havia 175 diamantes, 35 rubis a menos que diamantes, e o dobro do número de esmeraldas que os rubis. Quantas pedras estavam no baú? ;595
Há o dobro de rapazes que raparigas na escola do Dr. Wertz. Se há 60 meninas e 5 alunos para cada professor, quantos professores há? ;36
O Bailey começa com uma certa quantia de dinheiro. Depois recebe uma mesada semanal de 5 dólares por 8 semanas. No final das 8 semanas, se ela tem um total de 100 dólares, com quanto dinheiro começou a Bailey? ;60
A Judy dá 5 aulas de dança todos os dias, durante a semana e 8 aulas aos sábados. Se cada turma tem 15 alunos e ela cobra US$ 15,00 por aluno, quanto dinheiro ela ganha em 1 semana? ;7425
Kelian tem duas receitas para preparar pratos, uma com 20 instruções e a segunda com o dobro das instruções da primeira. Quantas instruções tem o Kelian para ler para preparar os dois pratos? ;60
O Tommy está a angariar fundos para a sua caridade, vendendo brownies por 3 dólares a fatia e cheesecakes por 4 dólares a fatia. Se o Tommy vende 43 brownies e 23 fatias de cheesecake, quanto dinheiro o Tommy consegue? ;221
Shiela comprou cinco celulares por US$ 150 cada, para uma parcela de três meses. Será cobrado um juro de 2% por cada unidade. Quanto é que a Shiela vai pagar por mês durante 3 meses? ;255
O Artie tem um estande de flores no Mercado dos Agricultores. Ele vende três tipos de flores: calêndulas, petúnias e begônias. Ele costuma vender calêndulas por US$ 2,74 por pote, petúnias por US$ 1,87 por pote e begônias por US$ 2,12 por pote. O Artie não tem trocos hoje, por isso decidiu arredondar todos os preços ao dólar mais próximo. Se o Artie vender 12 potes de calêndulas, 9 potes de petúnias e 17 potes de begônias, quanto ele vai ganhar? ;88
O Luke está a passar o tempo na praia a construir castelos de areia. Ele eventualmente percebe que cada nível de um castelo de areia terá metade da área quadrada do nível abaixo dele. Se ele faz um castelo de areia de 4 níveis onde o nível superior tem uma área de 16 metros quadrados, qual é a área média de um nível? ;60
A Cecilia acabou de comprar um cachorrinho novo. De acordo com o veterinário, ela tem de dar ao cachorro um copo de comida de cão todos os dias durante os primeiros 180 dias. Depois, tem de dar ao cachorro 2 xícaras de comida de cachorro todos os dias, pelo resto da vida dele. Se um saco de comida para cães contém 110 copos, quantos sacos de comida para cães Cecilia vai usar no primeiro ano? ;5
Se Raymond faz metade da roupa lavada como Sarah, e Sarah faz 4 vezes mais roupa lavada que David, calcular a diferença na quantidade de roupa lavada Raymond e David fazer se Sarah faz 400 quilos de roupa lavada. ;100
Vincent pode comprar flores em pacotes de 3 por R$ 2,50 ou em pacotes de 2 por R$ 1. Quanto dinheiro ele poupa comprando 18 flores ao melhor preço? ;6
O John adota um cão. Ele leva o cão ao peluquero, que custa 100 dólares. O groomer oferece-lhe um desconto de 30% por ser um novo cliente. Quanto custa o cuidado? ;70
Duas meninas receberam 1/6 dos 24 litros de água. Então um rapaz recebeu 6 litros de água. Quantos litros de água sobraram? ;10
O Charlie tinha 10 autocolantes. Ele comprou 21 adesivos de uma loja no centro comercial e recebeu 23 adesivos para o seu aniversário. Então Charlie deu 9 dos adesivos à irmã e usou 28 para decorar um cartão de felicitação. Quantos autocolantes é que o Charlie ainda tem? ;17
A Grace pesa 45 quilos. O Alex pesa um quilo menos que a Grace. Qual é o peso total deles em quilos? ;623
Dan planta três roseiras. Cada arbusto de rosas tem 25 rosas. Cada rosa tem 8 espinhos. Quantos espinhos há no total? ;600
Uma equipa de futebol jogou 22 jogos. Ganharam 8 vezes mais do que perderam. Quantas ganharam? ;15
O Gene está a coser uma colcha de camisetas velhas de recordação. Ele tem uma camisa de cada férias em que esteve. Cada camisa é o seu próprio bloco de colcha. Cada linha é feita de blocos de um ano diferente de férias. Ele vai de férias quatro vezes por ano e tem feito isso desde os 23 anos. Ele tem agora 34 anos. Quantos blocos de colcha ele tem no total? ;44
O Greg tem um alarme programado para tocar três vezes por dia como lembrete. Quando o alarme toca, continua a tocar até o Greg desligá-lo. A primeira vez que disparou hoje, tocou quatro vezes. A segunda vez que tocou, tocou três vezes mais do que a primeira vez. Da terceira vez, tocou pela metade do tempo da segunda vez. Quantas vezes o alarme tocou no total? ;22
Uma empresa paga a cada um de seus empregados 600 dólares por mês. A empresa tem uma política de aumentar os salários de cada um de seus funcionários em 10% do salário inicial a cada ano para aqueles que permaneceram na empresa por cinco anos. Se a Sylvie fez 5 anos na empresa em dezembro passado, qual é o salário anual dela depois de mais três anos de serviço? ;9360
O primeiro disco da Marilyn vendeu 10 vezes mais cópias do que o do Harald. Se venderam 88.000 cópias, quantas cópias vendeu o Harald? ;8000
A Christina está a planear uma festa de aniversário e precisa de 75 sacos de presentes por convidado, porque um quarto dos participantes não aparecem. Convidou 16 amigos. Os sacos de presentes são de 2 dólares cada. Quanto vai gastar? ;24
O T-Rex Ted estava a planear trazer salada de batata para o piquenique de dinossauros. Ele sabe que um dinossauro adulto vai comer 10 quilos de salada de batata, e uma criança vai comer metade do que um adulto. Se haverão 20 adultos e 5 crianças no piquenique, quantos quilos de salada de batata o Ted precisa levar para o piquenique se ele espera ter o suficiente para alimentar todos? ;225
Jan tem três vezes mais animais de estimação que Marcia. A Marcia tem mais dois animais do que a Cindy. Se a Cindy tem quatro animais de estimação, quantos animais de estimação têm os três? ;28
A Emily tem 4 filhos chamados Amy, Jackson, Corey e James. A Amy é 5 anos mais velha que o Jackson e 2 anos mais nova que o Corey. Se o James tem 10 anos e é um ano mais novo que o Corey, quantos anos tem o Jackson? ;4
Lee costumava ser capaz de correr os 400 metros com barreiras dois segundos mais rápido do que Gerald correria os 400 metros com barreiras. Mas o Gerald mudou a dieta, o que melhorou a velocidade dele em 10%. Se Lee corre os 400 metros com barreiras em 38 segundos, com que velocidade pode Gerald, com a sua dieta melhorada, correr os 400 metros com barreiras, em segundos? ;36
Em um bairro, o número de coelhos é doze menos do que o número combinado de cães e gatos. Se há dois gatos para cada cão, e o número de cães é 60, quantos animais de estimação no total estão no bairro? ;348
Dos 200 alunos do 5o ano, 2/5 são meninos e 2/3 das meninas estão nas escoteiras. Quantas raparigas não estão na escuteira? ;40
O Harry dormiu 9 horas ontem à noite. O seu amigo James dormiu apenas 2/3 do que o Harry dormiu. Quantas horas mais dormiu o Harry do que o James? ;3
Quando a Freda cozinha tomates enlatados em molho, perdem metade do volume. Cada lata de tomates de 40 gramas que ela usa contém três tomates. O último lote de molho de tomate da Freda tinha 32 onças de molho. Quantos tomates usou a Freda? ;12
Os carros estão alinhados na auto-estrada. Alguns carros passam nos primeiros 15 minutos do engarrafamento, e mais 20 carros passam nos restantes 15 minutos do engarrafamento. Cinco carros da linha tomam uma saída para não terem de atravessar o engarrafamento. Se originalmente havia 30 carros na auto-estrada, quantos carros atravessaram o engarrafamento nos primeiros 15 minutos? ;5
Mary é uma ávida jardineira. Ontem, ela recebeu 18 novas plantas em vasos do seu viveiro favorito. Ela já tem duas plantas em vasos em cada uma das 40 peitoris de janelas de sua grande casa de campo. Sente-se generosa, decidiu que dará 1 planta em vasos de cada parede para amigos e familiares amanhã. Quantas plantas em vasos Mary vai ficar com? ;58
O Jerome tinha 4 amigos que o visitaram num certo dia. O primeiro amigo tocou no sino 20 vezes antes de Jerome abrir, o segundo amigo tocou no sino 1/4 vezes mais do que o primeiro amigo de Jerome. O terceiro amigo tocou no sino 10 vezes mais do que o quarto amigo. Se o quarto amigo tocou 60 vezes na campainha, quantos toques fez a campainha? ;175
Solo tem que ler 4 páginas do seu livro de ciências, 20 páginas do seu livro de estudos sociais, 7 páginas do seu livro de história e 8 páginas do seu livro de geografia. O Solo leu 15 páginas na segunda-feira. Se ele tem mais 4 dias para terminar toda a leitura, quantas páginas ele precisa ler, em média, em um dia? ;6
O John gosta de tomar um copo de água com o café da manhã, o almoço e o jantar. Finalmente, ele também bebe um antes de ir para a cama. John faz isso todos os dias da semana, mas nos fins de semana ele gosta de relaxar e beber um refrigerante com o jantar. Quantos copos de água John bebe em uma semana? ;26
Um banco de neblina rola do oceano para cobrir uma cidade. Leva 10 minutos a percorrer cada 3 milhas da cidade. Se a cidade tem 42 milhas de frente para o mar até o outro lado do interior, quantos minutos levará para o banco de neblina cobrir toda a cidade? ;140
A Poppy está a resolver um quebra-cabeças de mil peças. Ela coloca um quarto das peças no tabuleiro, depois a mãe coloca um terço das peças restantes. Quantas peças de quebra-cabeça ainda precisam ser colocadas? ;500
O Cody come três vezes mais bolachas do que o Amir. Se Amir come 5 biscoitos, quantos biscoitos eles comem juntos? ;20
O John tem 3 caixas. Cada caixa tem 15 cm por 15 cm por 15 cm. As paredes têm uma polegada de espessura. Qual é o volume interno total de todas as 3 caixas? ;72
O Frankie vê televisão depois de terminar os trabalhos de casa todas as noites. Na segunda e na terça-feira, ele assistia a um episódio de uma hora de seu programa favorito todas as noites. Na quarta-feira, ele assistiu a alguns episódios de um programa de 30 minutos. Na quinta-feira, ele terminou a lição de casa mais cedo e assistiu a um episódio de 1 hora e um programa de 30 minutos. Na sexta-feira, ele ficou acordado até tarde durante o fim de semana, então ele assistiu a dois episódios de uma hora. Se ele assistiu a 7 horas de TV no total, quantos episódios de 30 minutos ele assistiu na quarta-feira? ;3
O Henry está a fazer biscoitos para uma competição local de panificação. Ele quer ganhar o dobro do que fez no ano passado. Quando termina de assar, percebe que fez 15 biscoitos a mais do que pretendia. Ele deixa cair 5 biscoitos enquanto os põe para esfriar, e agora tem um total de 110 biscoitos. Quantos biscoitos o Henry fez no ano passado? ;50
Um posto de gasolina local vende gasolina por US$ 3,00 o galão. Uma empresa de aplicações está a oferecer $20,00 de reembolso por galão se fizer gasolina nesta estação. Se alguém compra 10 galões de gasolina, quanto com o seu gás ser, depois do cashback recompensas? ;28
Marcell e Beatrice estão a fazer um concurso para ver quem consegue comer mais rolos de fruta, então eles desdobram todos os que conseguem encontrar. Infelizmente, alguém comete um erro e a de Beatrice tinha dois rolos de largura e 24 rolos de comprimento enquanto a de Marcell tinha 3 rolos de largura e 14 rolos de comprimento. Se ambos comeram a quantidade inteira, quantos comeram em média? ;45
O barco da Julia teve uma fuga enquanto ela estava no lago. O barco estava a absorver dois litros de água por cada dez pés que remou para a costa. Levou-lhe dezesseis segundos para remar seis metros. A costa estava a 64 segundos de distância. Quanto de água o barco tinha tomado quando a Julia chegou à costa? ;16
Uma sala de aula tem um quadro branco que é compartilhado entre os 4 professores que se revezam para usar a sala de aula. Cada professor tem 2 aulas por dia e usa o quadro em cada aula. Se o quadro branco é limpo 3 vezes por aula, quantas vezes é limpo o quadro branco em um dia? ;24
O Ryan planta duas flores por dia no seu jardim. Depois de 15 dias, quantas flores ele tem se 5 não cresceram? ;25
O telemóvel do Jamal tem seis vezes mais fotografias do que o telemóvel da Brittany. O número máximo de fotografias que o telemóvel da Brittany pode conter é 50 vezes mais do que o número de pássaros na fotografia do Jamal dos patos no zoológico. Se o telemóvel do Jamal pode conter 1800 fotografias, quantos patos podem ser vistos na fotografia do Jamal dos patos no zoológico? ;6
Sasha percebe que os preços da madeira subiram 50% nos últimos meses depois que ela comprou alguma madeira. Como ela tem sobras, decide vendê-las. Ela tem dez tábuas de 2 x 4 x 10 sobrando que custam US$ 10 cada. Ela também tem cinco quadros de 4 x 4 x 10 que comprou por US$ 16 cada. Se ela os vender todos, quanto lucro ela faz? ;90
Katy faz café usando colheres de chá de açúcar e copos de água na proporção de 7:13. Se ela usou um total de 120 colheres de chá de açúcar e copos de água, calcule o número de colheres de chá de açúcar que ela usou. ;42
John compra 2 pares de sapatos para cada um dos seus 3 filhos. Custa 60 dólares cada. Quanto é que ele pagou? ;360
Um funcionário da alfândega do porto principal de despachos SeaSide contou 2 contentores de veículos importados, cada um com 5 veículos dentro. No dia seguinte, mais contentores foram trazidos, e o número total de veículos no porto chegou a 30. Calcular o número de contentores importados no segundo dia, assumindo que todos os contentores contêm 5 veículos. ;4
O salário total de Adrien era 30% maior do que o de Lylah. Quatro anos depois, o salário dele tinha aumentado, e ele estava a ganhar 40% a mais do que ganhava há quatro anos. Se o salário de Adrien e Lylah aumentou simultaneamente, e Adrien ganhou $40.000 quatro anos atrás, calcule o salário total que os dois estavam recebendo quatro anos depois? ;95200
O Miguel usa 2 blocos de papel por semana para desenhar. Se há 30 folhas de papel num bloco de papel, quantas folhas de papel ele usa por mês? ;240
Pediram a Morisette e Kael para trazerem frutas. Morisette trouxe 5 maçãs e 8 laranjas, enquanto Kael trouxe o dobro da quantidade de maçãs e metade do número de laranjas que Morisette. Quantas frutas têm no total? ;27
A Sadie dormiu oito horas na segunda-feira. Nos dois dias seguintes, ela dormiu duas horas a menos, cada, porque tinha de completar algumas tarefas. Se no resto da semana ela dormiu 1 hora a mais do que esses dois dias, quantas horas ela dormiu no total ao longo da semana? ;48
A Rosie consegue correr 10 milhas por hora durante 3 horas. Depois disso, ela corre 8 km/h. Quantos quilómetros ela consegue correr em 7 horas? ;50
