question;answer_number
ຂ້ອຍມີເຄື່ອງດື່ມຫມາກມ່ວງ 10 ລິດ ທີ່ 2/3 ແມ່ນນໍ້າ ແລະຂ້ອຍຢາກເພີ່ມມັນໃສ່ເຄື່ອງດື່ມຫມາກນາວ 15 ລິດ ທີ່ 3/4 ແມ່ນນ້ໍາ. ແຕ່ໃນຂະນະທີ່ຂ້ອຍປ້ອນມັນ, ຂ້ອຍປົນນໍ້າດື່ມຫມາກມ່ວງ 1 ລິດ. ນໍ້າໃນ 24 ລິດທີ່ເຫຼືອມີເທົ່າໃດ? ;15
Raymond ແລະ Samantha ແມ່ນພີ່ນ້ອງພີ່ນ້ອງ. Raymond ເກີດກ່ອນ Samantha 6 ປີ. Raymond ມີລູກຊາຍໃນອາຍຸ 23 ປີ. ຖ້າວ່າ ຊາມັນຕາ ອາຍຸ 31 ປີແລ້ວ ລູກຊາຍຂອງເຣແມນດອນເກີດເມື່ອຫຼາຍປີກ່ອນ? ;14
ບິລລີຂາຍດີວີດີ. ລາວມີລູກຄ້າ 8 ຄົນໃນວັນອັງຄານ. ລູກຄ້າ 3 ຄົນທໍາອິດຂອງເພິ່ນ ຊື້ DVD ແຕ່ລະອັນ. ລູກຄ້າສອງຄົນຕໍ່ໄປຂອງເພິ່ນ ຊື້ DVD ສອງແຜ່ນແຕ່ລະຄົນ. ລູກຄ້າ 3 ຄົນສຸດທ້າຍຂອງລາວ ບໍ່ໄດ້ຊື້ດີວີດີຫຍັງເລີຍ. Billy ຂາຍດີວີດີຫຼາຍປານໃດໃນວັນອັງຄານ? ;7
ແສງໄຟຈະລະລາຍ 2 ຊັງຕີແມັດ ໃນທຸກໆຊົ່ວໂມງທີ່ມັນຖືກເຜົາ. ແສງໄຟຈະສັ້ນລົງຫຼາຍເຊັນຕີແມັດ ຫຼັງຈາກທີ່ມັນຖືກເຜົາໄຫມ້ຕັ້ງແຕ່ 1:00 ໂມງແລງ ຫາ 5:00 ໂມງແລງ? ;8
Kyle ຊື້ປື້ມທີ່ຂາຍດີທີ່ສຸດປີກາຍນີ້ໃນລາຄາ 19.50 ໂດລາ. ນີ້ ແມ່ນ ມີ ການ ຫຼຸດ ລາ ຄາ 25% ຈາກ ລາ ຄາ ຕົ້ນ ສະ ບັບ. ລາຄາຕົ້ນສະບັບຂອງປື້ມນັ້ນແມ່ນເທົ່າໃດ? ;26
ແມຣີ ສັ່ງຊື້ອາຫານໄກ່ຫນຶ່ງລາຄາ 12 ໂດລາ, ນົມ 5 ຊອງລາຄາ 3 ໂດລາ, ຫມາກໂປມ 4 ຊອງລາຄາ 1.50 ໂດລາ ແລະ ປ່ອງຈິບຊາ. Marie ໄດ້ຈ່າຍເງິນທັງຫມົດ 50 ໂດລາ. ຖ້າວ່າປ່ອງຫນຶ່ງມີລາຄາ 8.50 ໂດລາ, ແມຣີສັ່ງຈອງປ່ອງປິຊາຫຼາຍປານໃດ? ;2
Mishka ຊື້ເສື້ອສັ້ນ 3 ຊຸດ, ເສື້ອພັຍ 3 ຊຸດ, ແລະເກີບ 3 ຊຸດ. ສັ້ນໆ 1 ຊຸດ ລາຄາ 16.50 ໂດລາ. ກະທັດຮັດຫນຶ່ງຄູ່ລາຄາ $22.50 ແລະ ເກີບຫນຶ່ງຄູ່ລາຄາ $42. ມິສກາໃຊ້ເງິນໄປຊື້ເຄື່ອງນຸ່ງຫຼາຍປານໃດ? ;243
ຊີນທີຢາ ກິນເຂົ້າຫນົມກ້ອນທຸກຄືນ. ນາງຊື້ກ່ອງຂອງ ice cream ມີ 15 servings ຂອງ ice cream ຕໍ່ກ່ອງໃນຄ່າໃຊ້ຈ່າຍຂອງ $ 4.00 ຕໍ່ກ່ອງ. ຫຼັງຈາກ 60 ມື້, ນາງຈະໃຊ້ຈ່າຍໃນເຂົ້າຫນົມກ້ອນເທົ່າໃດ? ;16
Henry ໄດ້ຢຸດເຊົາສອງຄັ້ງໃນລະຫວ່າງການຂີ່ລົດຖີບ 60 ໄມ. ລາວຢຸດທໍາອິດຫຼັງຈາກ 20 ໄມລ໌. ການຢຸດເຊົາຄັ້ງທີສອງຂອງລາວແມ່ນ 15 ໄມກ່ອນທີ່ການເດີນທາງຈະສິ້ນສຸດລົງ. ລາວໄດ້ເດີນທາງໄປຫຼາຍປານໃດ ລະຫວ່າງບ່ອນຢຸດທໍາອິດ ແລະ ບ່ອນຢຸດທີສອງ? ;25
Gloria ແມ່ນການຊື້ເກີບໃນເວລາທີ່ນາງພົບເຫັນເກີບເກີບທີ່ ເຫມາະ ສົມກັບງົບປະມານຂອງເກີບຂອງນາງ. ແຕ່ວ່າ, ນາງຕ້ອງເລືອກລະຫວ່າງເກີບເກີບແລະເກີບສູງສອງຄູ່ທີ່ລວມກັນມີລາຄາຕ່ ໍາ ກວ່າເກີບເກີບ 5 ໂດລາ. ຖ້າເກີບຕີນສູງຫນຶ່ງມີລາຄາ 33 ໂດລາ ແລະ ເກີບຕີນສູງອີກຫນຶ່ງມີລາຄາສອງເທົ່າ, ເກີບຕີນນັ້ນມີລາຄາເທົ່າໃດ? ;104
ອາຍຸຂອງ Darrell ແລະ Allen ແມ່ນຢູ່ໃນອັດຕາສ່ວນຂອງ 7:11. ຖ້າວ່າອາຍຸທັງສອງຄົນນີ້ລວມກັນແມ່ນ 162 ປີ, ຄິດໄລ່ອາຍຸຂອງ ອາລັນ ໃນ 10 ປີຕໍ່ຈາກນີ້. ;109
Gunter ກໍາລັງພະຍາຍາມນັບຫມາກໂມໃນຈອກ. ລາວຖາມຫມູ່ວ່າ ເຂົາຄິດວ່າ ມີຫຼາຍປານໃດໃນຖັງນັ້ນ. ຄົນນຶ່ງເວົ້າວ່າ 80 ອີກຄົນນຶ່ງເວົ້າວ່າ 20 ກວ່າເຄິ່ງນຶ່ງຂອງຄົນທໍາອິດ. ສ່ວນທີສາມເວົ້າວ່າ 25% ຫຼາຍກວ່າອັນທໍາອິດ. ພວກເຂົາມີຄວາມຄິດໄລ່ສະເລ່ຍເທົ່າໃດ? ;80
ຈອນເບິ່ງແຍງ ຫມາ 10 ໂຕ. ຫມາແຕ່ລະໂຕໃຊ້ເວລາ 0.5 ຊົ່ວໂມງຕໍ່ມື້ ເພື່ອຍ່າງ ແລະ ເບິ່ງແຍງວຽກງານຂອງຕົນ. ລາວໃຊ້ເວລາຫຼາຍປານໃດຕໍ່ອາທິດໃນການເບິ່ງແຍງ ຫມາ? ;35
Gretchen ມີເງິນ 110 ຫຼຽນ. ມີເງິນຄໍາ 30 ຫຼຽນ ຫຼາຍກວ່າເງິນເງິນ. Gretchen ມີເງິນຄໍາຫຼາຍປານໃດ? ;70
Siobhan ມີຫີນກ້ອນນ້ອຍກວ່າ Aaron 2 ຫນ່ວຍ. ອາຣອນມີຫີນຫອມ 5 ຫີນຫຼາຍກວ່າເຄິ່ງຫນຶ່ງຂອງຫີນຫີນຂອງເຣແມນດອນ. ຖ້າວ່າ Raymond ມີເພັດຈໍານວນ 40 ອັນ, Siobhan ມີເພັດຈໍານວນເທົ່າໃດ? ;23
Mike ຫຼິ້ນປິງປົງສໍາລັບ 40 ນາທີ. ໃນ 20 ນາທີທໍາອິດ, ລາວໄດ້ 4 ຄະແນນ. ໃນ 20 ນາທີຕໍ່ມາ, ລາວໄດ້ຄະແນນເພີ່ມຂຶ້ນ 25% ລາວໄດ້ຄະແນນທັງຫມົດເທົ່າໃດ? ;9
Terry ກິນ yogurt 2 ມື້. ໃນປັດຈຸບັນນີ້ ມັນຖືກຂາຍໃນລາຄາ 4 ໂຢເກັດ ໃນລາຄາ 5 ໂດລາ. ລາວໃຊ້ເງິນຫຼາຍປານໃດໃນຢອດໃນໄລຍະ 30 ມື້? ;75
John ມີແຜນທີ່ຈະຂາຍເຄື່ອງຫຼິ້ນທັງຫມົດຂອງລາວ ແລະໃຊ້ເງິນໄປຊື້ເກມວີດີໂອ. ລາວມີເຄື່ອງ Lego 13 ຊຸດ ແລະຂາຍໃຫ້ 15 ໂດລາຕໍ່ຊິ້ນ. ລາວໄດ້ຊື້ເກມວີດີໂອ 8 ລຸ້ນ ໃນລາຄາ 20 ໂດລາ ແຕ່ລະເກມ ແລະ ຍັງເຫຼືອ 5 ໂດລາ. ລາວຍັງມີ Lego ຫຼາຍປານໃດ? ;2
ຈອນແລ່ນ 60 ໄມຕໍ່ອາທິດ. ລາວແລ່ນ 3 ມື້ຕໍ່ອາທິດ. ລາວແລ່ນ 3 ຊົ່ວໂມງໃນມື້ທໍາອິດ ແລະ ເຄິ່ງຫນຶ່ງຂອງສອງມື້ທີ່ລາວແລ່ນ. ລາວແລ່ນໄວເທົ່າໃດ? ;10
ນາງສາມາດແລ່ນໄດ້ໄວ 4 ເທົ່າກວ່າທີ່ນາງສາມາດຍ່າງໄດ້ ແຕ່ນາງສາມາດໂດດໄດ້ໄວເຄິ່ງຫນຶ່ງຂອງຄວາມໄວທີ່ນາງສາມາດແລ່ນໄດ້ ຖ້າຫາກວ່າລາວສາມາດແລ່ນໄດ້ 3 ໄມຕໍ່ຊົ່ວໂມງ, ລາວສາມາດເດີນທາງໄດ້ຫຼາຍປານໃດໃນ 6 ຊົ່ວໂມງ ຖ້າລາວໃຊ້ເວລາ 1/3 ຂອງເວລາແລ່ນ ແລະ 2/3 ຂອງເວລາຍ່າງ? ;18
iPhone ຂອງແບຣນດອນ ມີອາຍຸຫຼາຍກວ່າ iPhone ຂອງແບນ 4 ເທົ່າ. iPhone ຂອງແບນມີອາຍຸຫຼາຍກວ່າ iPhone ຂອງຊູຊີສອງເທົ່າ. ຖ້າວ່າ iPhone ຂອງ Suzy ມີອາຍຸ 1 ປີ, iPhone ຂອງ Brandon ມີອາຍຸເທົ່າໃດ? ;8
ມັງກອນໃຫຍ່ Perg ນັ່ງຢູ່ເທິງພູ Farbo, ສີດໄຟໃສ່ສິ່ງໃດໃນໄລຍະທາງ 1000 ຟຸດ. ໂປລີສາມາດຖິ້ມທາຄໍາ, ເປັນອາວຸດທີ່ຮູ້ຈັກພຽງອັນດຽວ ທີ່ສາມາດຖິ້ມມົນໄດ້, ໄລຍະທາງ 400 ຟຸດ, ພາຍໃນຂອບເຂດຂອງໄຟຂອງມົນ. ແຕ່ເມື່ອ Polly ຖືຫີນຫີນສີທອງ, ນາງສາມາດຖິ້ມກະບອກໄດ້ ໄກກວ່າ 3 ເທົ່າ ເມື່ອບໍ່ຖືຫີນຫີນ. ຖ້າຖືຫີນຫີນຫີນ, Polly ສາມາດຢືນຢູ່ໄກຈາກໄຟຂອງມ້າໄດ້ເທົ່າໃດ ແລະຍັງສາມາດຍິງມ້າດ້ວຍກະບອກຄໍາໄດ້? ;200
ແມ່ເຖົ້າໂຈນສ໌ ໄດ້ເຮັດເຂົ້າຫນົມຫມາກໂປມ 5 ຫນ່ວຍ ສໍາລັບອາຫານທ່ຽງຂອງຄົນດັບເພີງ. ນາງໄດ້ຕັດແຕ່ລະ pie ເປັນ 8 ຊິ້ນແລະວາງ pie ຫ້າອອກກ່ຽວກັບໂຕະ buffet ສໍາລັບແຂກທີ່ຈະຮັບໃຊ້ຕົນເອງ. ໃນຕອນທ້າຍຂອງຕອນບ່າຍ, ຫຼັງຈາກທີ່ແຂກໄດ້ເອົາແລະກິນສິ້ນຂອງ pie ຂອງເຂົາເຈົ້າ, ມີ 14 ຊິ້ນຂອງ pie ທີ່ຍັງເຫຼືອ. ແຂກໄດ້ເອົາຊິ້ນສ່ວນຫຼາຍປານໃດ? ;26
ອີງຕາມຂໍ້ມູນດ້ານໂພຊະນາການ, ຖົງຈິບມີ 250 ແຄລໍຣີຕໍ່ການຮັບປະທານ. ຖ້າຖົງ 300 ກຼາມມີ 5 ສ່ວນ, ທ່ານສາມາດກິນໄດ້ຈັກກຼາມຖ້າເປົ້າ ຫມາຍ ແຄລໍຣີປະ ຈໍາ ວັນຂອງທ່ານແມ່ນ 2000 ແລະທ່ານໄດ້ກິນແຄລໍຣີ 1800 ແລ້ວ? ;48
Charlie ຢາກຂາຍແສງໄຟ beeswax. ສໍາລັບແວ່ນຫອຍແຕ່ລະກິໂລ, ລາວສາມາດເຮັດແວ່ນ 10 ລໍ້. ການສະຫນອງຂອງຜັກດິບແລະຜັກດິບ 1 ກິໂລມີລາຄາ 10 ໂດລາ. ຖ້າລາວຂາຍໂຄມໄຟແຕ່ລະອັນໃນລາຄາ $2.00 ແຕ່ລະອັນ, ຖ້າລາວເຮັດແລະຂາຍໂຄມໄຟ 20 ອັນ, ຜົນກໍາໄລສຸດທິຂອງລາວຈະເປັນຫຍັງ? ;20
Meredith ເປັນນັກຂຽນບລັອກອິດສະຫຼະ ທີ່ຂຽນກ່ຽວກັບຫົວຂໍ້ສຸຂະພາບ ແລະ ສົ່ງຕໍ່ລູກຄ້າທຸກໆມື້ ເປັນວຽກປະຈໍາຂອງນາງ. ບົດຄວາມໃນບລັອກໃຊ້ເວລາສະເລ່ຍ 4 ຊົ່ວໂມງໃນການຄົ້ນຄວ້າ ແລະ ຂຽນ. ອາທິດທີ່ຜ່ານມາ, ນາງໄດ້ຂຽນບົດຄວາມ 5 ບົດໃນວັນຈັນແລະ 2/5 ເທົ່າຂອງບົດຄວາມໃນວັນອັງຄານກ່ວາວັນຈັນ. ໃນ ວັນ ພຸດ, ນາງ ໄດ້ ຂຽນ ບົດ ຄວາມ ສອງ ເທົ່າ ຂອງ ຈໍານວນ ທີ່ ນາງ ໄດ້ ຂຽນ ໃນ ວັນ ອັງຄານ. ຄິດໄລ່ຈໍານວນເວລາທັງຫມົດ ທີ່ນາງໄດ້ໃຊ້ໃນການຂຽນບົດຄວາມໃນສາມມື້. ;104
"ນາງ Candice ໄດ້ເອົາປ້າຍຈົດຫມາຍ 80 ໃບໃສ່ຖົງຂອງນາງ ກ່ອນທີ່ນາງຈະອອກໄປເຮັດວຽກຢູ່ຮ້ານກາເຟ. ໃນທາງໄປ, ນາງໄດ້ຢຸດຢູ່ຮ້ານແລະຊື້ປີ້ Post-it; ໃນບ່ອນເຮັດວຽກ, ນາງໄດ້ວາງປີ້ Post-it ດຽວໃສ່ແຕ່ລະຈອກກາເຟທີ່ແຕກຕ່າງກັນ 220 ຈອກ. ຖ້າຫາກວ່າ ນາງມີປື້ມ Post-it 23 ໃບ ທີ່ຍັງເຫຼືອທັງຫມົດ, ມີປື້ມ Post-it ຫຼາຍປານໃດໃນຊຸດທີ່ນາງຊື້? ";163
ຈອນຊື້ສາຍພົວພັນສີແດງ ຫຼາຍກວ່າສາຍພົວພັນສີຟ້າສອງເທົ່າ. ສາຍພົວພັນສີແດງມີລາຄາສູງກວ່າສາຍພົວພັນສີຟ້າ 50%. ລາວໃຊ້ເງິນ 200 ໂດລາຊື້ສາຍພູກາງສີຟ້າ ທີ່ມີລາຄາ 40 ໂດລາຕໍ່ສາຍ. ລາວໃຊ້ເງິນຫຼາຍປານໃດໃນການຜູກພັນ? ;800
Tracy ໃຊ້ເສັ້ນໄຍທີ່ມີຄວາມຍາວ 4 ຟຸດເພື່ອສະ ຫນັບ ສະ ຫນູນ ພືດ ຫມາກ ໂມທຽມໃນສວນ. ສາຍໄຟໄດ້ຖືກຕັດເປັນຊິ້ນສ່ວນ 6 ນິ້ວ. ນາງໄດ້ເອົາຊິ້ນສ່ວນຫຼາຍປານໃດ? ;8
ຣິຈາດອາໄສຢູ່ໃນອາຄານອາພາດເມັນທີ່ມີ 15 ຊັ້ນ. ແຕ່ລະຊັ້ນມີ 8 ຫນ່ວຍ, ແລະ 3/4 ຂອງອາຄານແມ່ນຖືກຄອບຄອງ. ມີຈໍານວນຫ້ອງພັກທັງຫມົດໃນຕຶກນີ້ເທົ່າໃດ? ;30
