question;answer_number
Billy verkoop DVD's. Hy het 8 kliënte op Dinsdag. Sy eerste 3 kliënte koop elkeen een DVD. Sy volgende 2 kliënte koop elkeen 2 DVD's. Sy laaste 3 kliënte koop nie DVD's nie. Hoeveel DVD's het Billy Dinsdag verkoop? ;7
'n Kers smelt elke uur wat dit brand, met 2 sentimeter. Hoeveel sentimeter korter sal 'n kers wees nadat dit van 13:00 tot 17:00 gebrand het? ;8
Kyle het verlede jaar se topverkoperboek vir $19.50 gekoop. Dit is met 'n 25% afslag van die oorspronklike prys. Wat was die oorspronklike prys van die boek? ;26
Marie het een hoendermaal bestel wat $12, 5 pakkies melk wat $3 elk kos, 4 appels wat $1,50 elk kos en 'n paar bokse pizza. Marie het altesaam $50.50 betaal. Hoeveel bokse pizza het Marie bestel as elke boks $8,50 kos? ;2
Mishka het 3 paar kortbroek, 3 paar broek en 3 paar skoene gekoop. Een kortbroek kos $16.50. Een broek kos $22,50 en een skoen kos $42. Hoeveel dollar het Mishka aan al die klere spandeer? ;243
Cynthia eet elke aand een porsie roomys. Sy koop kartonne roomys met 15 porsies roomys per karton teen 'n koste van $4,00 per karton. Hoeveel sal sy ná 60 dae aan roomys spandeer? ;16
Henry het twee keer by sy fietsrit van 60 myl gestop. Hy het eers ná 20 myl gestop. Sy tweede stop was 15 myl voor die einde van die reis. Hoeveel kilometer het hy tussen sy eerste en tweede stop gereis? ;25
Gloria is skoen inkopies doen toe sy' n paar stewels sien wat by haar skoenbegroting pas. Maar sy moet kies tussen die stewels en twee pare hoë hakke wat altesaam vyf dollar minder kos as die stewels. As een paar hakke $33 kos en die ander twee keer soveel, hoeveel dollar is die stewels? ;104
Darrell en Allen se ouderdomme is in die verhouding van 7:11. As hulle totale ouderdom nou 162 is, bereken Allen se ouderdom oor tien jaar. ;109
Gunter probeer die jellieboon in 'n pot tel. Hy vra sy vriende hoeveel hulle dink in die pot is. Een sê 80. Nog 'n een sê 20 meer as die helfte van die eerste een. 'n Derde sê 25% meer as die eerste een. Wat is hulle gemiddelde skatting? ;80
John sorg vir 10 honde. Elke hond neem.5 uur per dag om te loop en om na hulle sake om te sien. Hoeveel ure per week bestee hy aan die versorging van honde? ;35
Gretchen het 110 muntstukke. Daar is 30 meer goue munte as silwer munte. Hoeveel goue munte het Gretchen? ;70
Siobhan het 2 minder juwele as Aaron. Aaron het 5 meer juwele as die helfte van Raymond se juwele. As Raymond 40 juwele het, hoeveel juwele het Siobhan? ;23
Mike speel vir 40 minute tafeltennis. In die eerste 20 minute, maak hy 4 punte. In die tweede 20 minute, maak hy 25% meer punte. Hoeveel punte het hy in totaal behaal? ;9
Terry eet twee jogurtjies per dag. Hulle word tans teen 4 jogurtjies vir $5,00 verkoop. Hoeveel bestee hy oor 30 dae aan jogurt? ;75
John beplan om al sy speelgoed te verkoop en die geld te gebruik om videospeletjies te koop. Hy het 13 lego-stelle en verkoop hulle vir $15 elk. Hy koop uiteindelik 8 videospeletjies vir $20 elk en het $5 oor. Hoeveel Lego-stelle het hy nog? ;2
John hardloop 60 myl per week. Hy hardloop drie dae per week. Hy hardloop 3 uur die eerste dag en die helfte soveel die ander twee dae wat hy hardloop. Hoe vinnig hardloop hy? ;10
Dana kan vier keer vinniger hardloop as wat sy kan loop, maar sy kan spring teen die helfte van haar spoed. As sy kan spring teen 3 myl per uur, hoeveel myl kan sy reis in ses uur as sy spandeer een derde van die tyd hardloop en twee derdes van die tyd loop? ;18
Brandon se iPhone is vier keer so oud soos Ben se iPhone. Ben se iPhone is twee keer ouer as Suzy se iPhone. As Suzy se iPhone 1 jaar oud is, hoe oud is Brandon se iPhone? ;8
Die groot draak, Perg, het hoog bo-op die berg Farbo gesit en vuur geblaas op enigiets binne 'n afstand van 300 meter. Polly kon die goue spies, die enigste bekende wapen wat die draak kon verslaan, vir 'n afstand van 120 meter gooi, goed binne die bereik van die draak se vlamme. Maar toe Polly die saffier-edelsteen in haar hand gehad het, kon sy die spies drie keer verder gooi as toe sy nie die edelsteen in haar hand gehad het nie. As Polly die edelsteen in haar hand hou, hoe ver buite die bereik van die draak se vlamme kan sy staan en die draak nog steeds met die goue spies slaan? ;200
Ouma Jones het 5 appeltertjies gebak vir die brandweerman se middagete. Sy het elke pastei in 8 stukke gesny en die vyf pasteie op die buffettafel neergesit sodat die gaste hulleself kon bedien. Aan die einde van die aand, nadat die gaste hulle stukkies koek geneem en geëet het, was daar 14 stukkies koek oor. Hoeveel stukke is deur die gaste geneem? ;26
Volgens die voedingsinligting bevat 'n sak skyfies 250 kalorieë per porsie. As 'n sak van 300g 5 porsies bevat, hoeveel gram kan jy eet as jou daaglikse kalorie-teiken 2000 is en jy reeds 1800 kalorieë verbruik het? ;48
Charlie wil byewaskerse verkoop. Vir elke pond byewas kan hy 10 konige kerse maak. Een pond byewas en die pitte kos $10.00 in voorrade. As hy elke kers vir $2 verkoop, wat is sy netto wins as hy 20 kerse maak en verkoop? ;20
Meredith is 'n vryskutblogger wat oor gesondheidsonderwerpe skryf en elke dag aan kliënte voorlê as haar permanente werk. 'n Blogartikel neem gemiddeld 4 uur om daaroor te ondersoek en te skryf. Verlede week het sy Maandag 5 artikels geskryf en Dinsdag 2/5 keer meer artikels as Maandag. Op Woensdag het sy twee keer soveel artikels geskryf as op Dinsdag. Bereken die totale aantal ure wat sy in die drie dae daaraan bestee het om artikels te skryf. ;104
"Candice het 80 post-it-notas in haar beursie gesit voordat sy na haar werk by die koffiewinkel gegaan het. Op pad het sy by die winkel gestop en 'n pakkie Post-it-briewe gekoop; by die werk het sy 'n enkele Post-it-briefie op elk van 220 verskillende koppies koffie gesit. As sy 23 Post-it-briewe oor het, hoeveel Post-it-briewe was daar in die pakkie wat sy gekoop het? ";163
John koop twee keer soveel rooi krae as blou krae. Die rooi bande kos 50% meer as die blou bande. Hy het $200 aan blou dasse bestee wat $40 elk kos. Hoeveel het hy aan bande spandeer? ;800
Tracy het 'n stuk draad van 'n meter lank gebruik om tamatieplante in die tuin te ondersteun. Die draad is in stukke van 15 cm lank gesny. Hoeveel stukke het sy gekry? ;8
Richard woon in 'n woonstelgebou met 15 verdiepings. Elke verdieping bevat 8 eenhede, en 3/4 van die gebou is beset. Wat is die totale aantal leë eenhede in die gebou? ;30
Lloyd het 'n eierplaas. Sy hoenders produseer 252 eiers per dag en hy verkoop hulle vir $2 per dosyn. Hoeveel verdien Lloyd per week op eiers? ;294
Tom se skip kan teen 10 myl per uur ry. Hy vaar van 13:00 tot 16:00. Hy reis dan terug teen 'n snelheid van 6 km/h. Hoe lank neem dit hom om terug te kom? ;5
Uria se boeksak word te swaar vir hom. Hy moet 15 pond daarvan afneem. Sy strokiesprente weeg elk 'n kwart pond en sy speelgoed weeg elk 'n halwe pond. As hy 30 strokiesprente verwyder, hoeveel speelgoed moet hy dan verwyder? ;15
'n Werktuigkundige vra verskillende pryse om die bande van vragmotors en motors te herstel. Vir elke vragmotorband wat herstel word, sal die werktuigkundige $60 hef en vir elke motorband wat herstel word, sal die werktuigkundige $40 hef. Donderdag herstel die werktuigkundige 6 vragmotorbande en 4 motorbande. Op Vrydag herstel die werktuigkundige 12 motorreekse en maak hy nie een vragmotorbandjie reg nie. Hoeveel meer inkomste het die werktuigkundige op die dag met hoër inkomste verdien? ;40
Die Doubtfire-susters ry huis toe met 7 katjies wat uit die plaaslike diere skuiling aangeneem is toe hulle ma hulle bel om hulle in te lig dat hul twee huiskatte pas katjies gehad het. Sy sê dat Patchy, die eerste kat, drie keer soveel katjies as wat daar is, geadopteer het, terwyl Trixie, die ander kat, 12 gehad het. Hoeveel katjies het die Doubtfire-familie nou? ;40
Jean het 30 suikerrietjies. Jean eet 2 van die lekkers. Met die oorblywende suikerrietjies wil Jean twee suikerrietjies in een sak pak. Hoeveel sakke kan Jean vul? ;14
Peter beplan om hierdie week na die fliek te gaan. Hy kry altyd 'n kaartjie vir $7 en popcorn vir $7. As hy 42 dollar vir die week het, hoeveel keer kan hy na die teater gaan? ;3
'n Houtbrug kan nie meer as 5000 pond dra nie. 'n Afleweringsvragmotor vol identiese bokse, wat elkeen 15 pond weeg, sal oor die brug ry. Die gewig van die bestuurder en die leë vragmotor is altesaam 3755 pond. Wat is die maksimum aantal bokse wat op die vragmotor gelaai kan word sonder om die maksimum gewig van die brug te oorskry? ;83
Stephen het 'n aanlynbestelling vir kruideniersware geplaas. Sy finale rekening was $40.00. Omdat dit deur 'n afleweringsverkoper gedoen is, het hulle 'n fooi van 25% by sy finale bedrag gevoeg en hom $3.00 in afleweringskoste gehef. Stephen het ook 'n fooi van $4 bygevoeg. Na die ekstra fooie, wat was die finale prys van Stephen se kruideniersware? ;57
'n Framboosbos het 6 groepe van 20 vrugte elk en 67 individuele vrugte wat oor die bos versprei is. Hoeveel frambose is daar in totaal? ;187
'n Mandjie bevat 25 lemoene waarvan 1 sleg is, 20% onvolwasse, 2 suur en die res goed. Hoeveel lemoene is goed? ;17
Janet koop 'n bros vir haar dogter. Sy betaal $500 vir die materiaal om dit te maak en dan nog $800 vir die juwelier om dit te bou. Daarna betaal sy 10% daarvan om dit te verseker. Hoeveel het sy betaal? ;1430
As Marcy 40 jaar lank vir dieselfde maatskappy werk, ontvang sy 'n jaarlikse pensioen van $50,000 per jaar. Na 20 jaar het sy jaarliks 5% van die waarde van die pensioen. As sy ná 30 jaar ophou, hoeveel sal haar jaarlikse pensioen wees? ;25000
Aleena het 'n intekening op 'n stroomdiens gemaak wat haar $140 per maand kos. As die stroommaatskappy haar die aanvanklike bedrag vir die eerste helfte van die jaar gehef het en haar dan 10% minder geld gehef het vir die ander helfte van die jaar, bereken die totale bedrag wat sy teen die einde van die jaar vir die stroomdiens betaal het. ;1596
Sophia dink daaraan om' n reis in haar motor te neem, en sy wil graag weet hoe ver sy met net een tenk brandstof kan ry. Sy het 100 myl gereis sedert sy haar laaste tenk volgemaak het, en sy moes 4 liter brandstof insit om weer vol te maak. Volgens die gebruikershandleiding van haar motor het haar tenk 12 liter brandstof. Hoeveel kilometer kan Sophia op 'n enkele tenk brandstof ry? ;300
Jim kyk twee uur TV en besluit dan om half so lank in die bed te gaan lê en te lees. Hy doen dit drie keer per week. Hoeveel ure spandeer hy in 4 weke voor die TV en lees? ;36
Daar is vier skole wat aan 'n basketbaltoernooi deelneem. Elke skool het 'n meisies- en 'n seuns- basketbalspan gestuur en elke span het 5 spelers elk. Elke skool het ook 'n afrigter vir elke span gestuur. In totaal, hoeveel mense het al die skole gestuur? ;48
'n Skatjagter het 'n begrafnis gevind wat vol juwele was. Daar was 175 diamante, 35 minder robyne as diamante, en twee keer soveel smaragde as die robyne. Hoeveel van die juwele was daar in die kis? ;595
Daar is twee keer soveel seuns as meisies by dr. Wertz se skool. As daar 60 meisies en 5 studente vir elke onderwyser is, hoeveel onderwysers is daar? ;36
Bailey begin met 'n sekere bedrag geld. Dan ontvang sy 'n weeklikse toelaag van $5 vir 8 weke. Aan die einde van die 8 weke, as sy 'n totaal van $100 het, hoeveel geld het Bailey begin het? ;60
Judy gee 5 danslesse, elke dag, op weeksdae en 8 lesse op Saterdag. As elke klas 15 studente het en sy $15 per student vra, hoeveel geld maak sy in 1 week? ;7425
Kelian het twee resepte vir die voorbereiding van geregte, een met 20 instruksies en die tweede met twee keer soveel instruksies as die eerste. Hoeveel instruksies moet Kelian lees om die twee geregte voor te berei? ;60
Tommy is besig om geld vir sy liefdadigheid te insamel deur brownies vir $3 per snit te verkoop en kaaskoek vir $4 per snit. As Tommy 43 brownies en 23 snye kaaskoek verkoop, hoeveel geld sal Tommy insamel? ;221
Shiela het vyf selfone gekoop vir $150 elk vir 'n paaiement van 3 maande. 'n Rente van 2% sal gehef word vir elke eenheid. Hoeveel sal Shiela elke maand vir 3 maande betaal? ;255
Artie het 'n blommewinkel by die Boere-mark. Hy verkoop drie soorte blomme: goudsbloem, petunia en begonia. Hy verkoop gewoonlik goudsbloem vir $2,74 per pot, petunias vir $1,87 per pot en begonias vir $2,12 per pot. Artie het vandag geen wisselgeld nie, en daarom het hy besluit om al sy pryse tot die naaste dollar af te rond. As Artie 12 potte goudsbloem, 9 potte petunia's en 17 potte begonia's verkoop, hoeveel sal hy dan verdien? ;88
Luke spandeer tyd op die strand om sandkastele te bou. Hy sien uiteindelik dat elke vlak van 'n sandkasteel die helfte van die vierkante meter sal hê as die vlak daaronder. As hy 'n sandkasteel met vier vlakke maak waar die boonste vlak 'n vierkante meter van 16 het, wat is die gemiddelde vierkante meter van 'n vlak? ;60
Cecilia het pas 'n nuwe hondjie gekoop. Volgens haar veearts moet sy die hondjie die eerste 180 dae elke dag 1 koppie hondekos gee. Dan moet sy die hondjie elke dag 2 koppies hondekos gee vir die res van sy lewe. As een sak hondekos 110 koppies bevat, hoeveel sakke sal Cecilia in die eerste jaar gebruik? ;5
As Raymond die helfte soveel wasgoed doen as Sarah, en Sarah vier keer soveel wasgoed doen as David, bereken die verskil in die hoeveelheid wasgoed wat Raymond en David doen as Sarah 400 pond wasgoed doen. ;100
Vincent kan blomme in pakkies van drie vir $2,50 of in pakkies van twee vir $1,50 koop. Hoeveel geld spaar hy deur 18 blomme teen die beter prys te koop? ;6
John neem 'n hond aan. Hy neem die hond na die hondeversorging, wat $100 kos. Die skoonmaker bied hom 'n korting van 30% aan as hy 'n nuwe klant is. Hoeveel kos die versorging? ;70
Twee meisies het elk 1/6 van die 24 liter water gekry. Toe het 'n seun 6 liter water gekry. Hoeveel liter water het oorgebly? ;10
Charlie het 10 plakkers gehad. Hy het 21 plakkers by 'n winkel in die winkelsentrum gekoop en 23 plakkers vir sy verjaardag gekry. Toe het Charlie 9 van die plakkers aan sy suster gegee en 28 gebruik om 'n wenskaartjie te versier. Hoeveel plakkers het Charlie oor? ;17
Grace weeg 125 pond. Alex weeg 2 pond minder as wat Grace vier keer weeg. Wat is hulle totale gewig in pond? ;623
Dan plant drie roosbosse. Elke roosbos het 25 rose. Elke roos het 8 dorings. Hoeveel dorings is daar altesaam? ;600
'n Voetbalspan het 22 wedstryde gespeel. Hulle het 8 meer gewen as wat hulle verloor het. Hoeveel het hulle gewen? ;15
Gene is besig om 'n kombers uit ou t-hemde te naai. Hy het een hemp van elke vakansie wat hy gehad het. Elke hemp is sy eie dekbedblok. Elke ry is van blokke van 'n ander jaar se vakansies gemaak. Hy gaan vier keer per jaar op vakansie en het al sedert hy 23 jaar oud was, vakansie gehou. Hy is nou 34. Hoeveel dekbedblokke het hy in totaal? ;44
Greg het 'n wekker opgestel wat drie keer per dag lui as 'n herinnering. Wanneer die alarm afgaan, bly dit lui totdat Greg dit afskakel. Die eerste keer wat dit vandag afgaan, het dit vier keer geklink. Die tweede keer dat dit afgaan, het dit drie keer so lank geklink as die eerste keer. Die derde keer het dit die helfte so lank as die tweede keer geklink. Hoeveel keer het die alarm in totaal geklink? ;22
'n Maatskappy betaal elkeen van sy werknemers $600 per maand. Die maatskappy het 'n beleid om die salarisse van elkeen van sy werknemers met 10% van die aanvanklike salaris elke jaar te verhoog vir diegene wat al vyf jaar by die maatskappy werk. As Sylvie net verlede Desember 5 jaar by die maatskappy was, wat is haar jaarlikse salaris ná nog drie jaar diens? ;9360
Marilyn se eerste plaat het tien keer soveel eksemplare as Harald s'n verkoop. As hulle altesaam 88 000 eksemplare verkoop het, hoeveel eksemplare het Harald verkoop? ;8000
Christina beplan 'n verjaardagpartytjie en het 75 geskenkpakkies per genooi gas nodig, want 1/4 van die deelnemers kom nie opdaag nie. Sy het 16 vriende genooi. Geskenk sakke is $2 elk. Hoeveel sal sy uitgawes maak? ;24
Ted die T-Rex was van plan om aartappelsalade na die dinosourus-piekniek te bring. Hy weet dat 'n volwasse dinosourus 10 pond aartappelsalade sal eet, en 'n kind sal die helfte soveel eet as 'n volwassene. As daar 20 volwassenes en 5 kinders by die piekniek sal wees, hoeveel pond aartappelsalade moet Ted na die piekniek bring as hy hoop om genoeg te hê om almal te voed? ;225
Jan het drie keer soveel troeteldiere as Marcia. Marcia het twee meer troeteldiere as Cindy. As Cindy vier troeteldiere het, hoeveel troeteldiere het die drie altesaam? ;28
Emily het 4 kinders met die name Amy, Jackson, Corey en James. Amy is 5 jaar ouer as Jackson en 2 jaar jonger as Corey. As James 10 is en een jaar jonger as Corey, hoe oud is Jackson? ;4
Lee kon die 400-meter-hindernisse twee sekondes vinniger as Gerald hardloop. Maar Gerald het sy dieet verander, wat sy spoed met 10% verbeter het. As Lee die 400-meter-hindernisse in 38 sekondes hardloop, hoe vinnig kan Gerald, met sy verbeterde dieet, die 400-meter-hindernisse in sekondes hardloop? ;36
In 'n buurt is die aantal troeteldierhonde twaalf minder as die gesamentlike aantal troeteldierhonde en -katte. As daar twee katte is vir elke hond, en die aantal honde is 60, hoeveel troeteldiere is daar in die buurt? ;348
Van die 200 graad 5 studente is 2/5 seuns en 2/3 meisies in die meisies-verkenners. Hoeveel meisies is nie in die meisie scout? ;40
Harry het gisteraand 9 uur geslaap. Sy vriend James het net 2/3 van wat Harry geslaap het, geslaap. Hoeveel uur het Harry meer geslaap as James? ;3
Wanneer Freda ingemaakte tamaties in sous kook, verloor hulle die helfte van hulle volume. Elke blikkie tamaties wat sy gebruik, bevat drie tamaties. Fredas laaste bondel tamatiesous het 32 ons sous gemaak. Hoeveel tamaties het Freda gebruik? ;12
Daar is motors op die snelweg in 'n ry. Party van die motors ry deur in die eerste 15 minute van die verkeersknoop, en dan ry nog 20 motors deur in die oorblywende 15 minute van die verkeersknoop. 5 motors van die lyn neem 'n uitgang sodat hulle nie deur die verkeersknoop hoef te ry nie. As daar oorspronklik 30 motors op die snelweg was, hoeveel motors het in die eerste 15 minute deur die verkeersknoop gery? ;5
Maria is 'n ywerige tuinier. Gister het sy 18 nuwe potplante van haar gunstelingplantkwekery ontvang. Sy het reeds 2 potplante op elk van die 40 vensterbanke van haar groot landhuis. Sy voel vrygewig en het besluit dat sy môre vir vriende en familie een potplantjie van elke rand sal gee. Hoeveel potplante sal Maria by haar hou? ;58
Jerome het 4 vriende gehad wat hom op 'n sekere dag kom besoek het. Die eerste vriend het 20 keer op die deurklok gedruk voordat Jerome oopgemaak het, die tweede vriend het 1/4 keer meer op die deurklok gedruk as Jerome se eerste vriend. Die derde vriend het tien keer meer as die vierde vriend op die deurklokkie gedruk. As die vierde vriend 60 keer op die deurklokkie gedruk het, hoeveel klokkies het die deurklokkie gemaak? ;175
Solo moet 4 bladsye uit sy Wetenskaphandboek, 20 bladsye uit sy Sosiale Studieshandboek, 7 bladsye uit sy Geskiedenishandboek en 8 bladsye uit sy Aardrykskundehandboek lees. Solo het Maandag 15 bladsye gelees. As hy nog 4 dae het om al sy leeswerk te voltooi, hoeveel bladsye moet hy gemiddeld op een dag lees? ;6
John hou daarvan om 'n glas water by ontbyt, middagete en aandete te drink. Uiteindelik het hy ook een gehad voordat hy gaan slaap het. John doen dit elke weekdag, maar in die naweke hou hy daarvan om te ontspan en eerder 'n koeldrank by die aandete te drink. Hoeveel glase water drink John in 'n week? ;26
'n Misbank kom van die see af om 'n stad te bedek. Dit neem 10 minute om elke 3 myl van die stad te dek. As die stad 42 myl van die see tot die teenoorgestelde binnelandse rand is, hoeveel minute sal dit neem vir die misbank om die hele stad te bedek? ;140
Poppy is besig om 'n legkaart met 1000 stukke op te los. Sy sit 'n kwart van die stukke op die bord, en dan sit haar ma 'n derde van die oorblywende stukke. Hoeveel legkaartstukke moet nog geplaas word? ;500
Cody eet drie keer soveel koekies as wat Amir eet. As Amir 5 koekies eet, hoeveel koekies eet hulle albei saam? ;20
John het drie bokse. Elke boks is 5 duim by 6 duim by 4 duim. Die mure is 1 duim dik. Wat is die totale volume van al drie bokse? ;72
Frankie kyk elke aand TV nadat hy sy huiswerk gedoen het. Op Maandag en Dinsdag het hy elke aand na 'n eenuur lange episode van sy gunstelingprogram gekyk. Woensdag het hy na 'n paar aflewerings van 'n program van 30 minute gekyk. Donderdag het hy vroeg huiswerk gedoen en na 'n eenuur lange episode en 'n 30-minute program gekyk. Op Vrydag moes hy die naweek lank wakker bly, en daarom het hy twee eenuur lange aflewerings gekyk. As hy altesaam 7 uur TV gekyk het, hoeveel aflewerings van 30 minute het hy Woensdag gekyk? ;3
Henry maak koekies vir 'n plaaslike bakkompetisie. Hy wil twee keer soveel maak as wat hy verlede jaar gemaak het. Wanneer hy klaar gebak het, besef hy dat hy eintlik 15 koekies meer gebak het as wat hy bedoel het. Hy laat 5 van sy koekies val terwyl hy hulle uitgooi om af te koel, en nou het hy altesaam 110 koekies. Hoeveel koekies het Henry verlede jaar gebak? ;50
'n Plaaslike benzinetank verkoop gas teen $3.00 per gallon. 'n App-maatskappy bied $0.20 terug per gallon as jy by hierdie stasie vul. As iemand koop 10 liter gas, hoeveel met hul gas wees, na die terugbetaling belonings? ;28
Marcell en Beatrice hou 'n wedstryd om te sien wie die meeste vrugte-rolletjies kan eet, so hulle rol soveel as wat hulle kan uit. Ongelukkig maak iemand 'n fout en Beatrice se was twee rol-up breed en 24 rol-up lank terwyl Marcell se was 3 rol-up breed en 14 rol-up lank. As hulle albei hulle hele hoeveelheid geëet het, hoeveel het hulle gemiddeld geëet? ;45
Julia se boot het 'n lekkasie gehad terwyl sy op die meer was. Die boot het twee liter water opgeneem vir elke tien voet wat sy terug na die kus gery het. Dit het haar sestien sekondes geneem om twintig voet te roei. Die strand was 64 sekondes weg. Hoeveel water het die boot ingesluk teen die tyd dat Julia die strand bereik het? ;16
'n Klaskamer het 'n witbord wat gedeel word tussen die 4 onderwysers wat die klaskamer afwisselend gebruik. Elke onderwyser het 2 lesse per dag en gebruik die witbord in elke les. As die witbord 3 keer per les skoongemaak word, hoeveel keer word die witbord in 'n dag skoongemaak? ;24
Ryan plant 2 blomme per dag in sy tuin. Na 15 dae, hoeveel blomme het hy as 5 nie gegroei het nie? ;25
Jamal se foon kan 6 keer meer foto's as Brittany se foon hou. Die maksimum aantal foto's wat Brittany se foon kan hou, is 50 keer meer as die aantal voëls in Jamal se foto van die eende by die dieretuin. As Jamal se foon 1800 foto's kan hou, hoeveel eende kan gesien word in Jamal se foto van eende by die dieretuin? ;6
Sasha sien dat die pryse van hout die afgelope paar maande met 50% gestyg het nadat sy hout gekoop het. Aangesien sy oorblyfsels het, besluit sy om dit te verkoop. Sy het tien 2 x 4 x 10 planke oor wat haar $10 elk kos. Sy het ook vyf 4 x 4 x 10-borde wat sy vir $16 elk gekoop het. As sy hulle almal verkoop, hoeveel wins maak sy? ;90
