question;answer_number
Henry két megállást tett a 60 mérföldes bicikli túráján. Először 20 mérföld után állt meg. A második megállása 15 mérföld volt az út vége előtt. Hány mérföldet tett meg az első és a második megállás között? ;25
Gloria cipőt vásárol, amikor rábukkan egy pár csizmára, ami megfelel a cipő költségvetésének. De választania kell a csizma és két pár magas sarkú cipő között, amelyek együttesen öt dollárral kevesebbet érnek, mint a csizmák. Ha egy pár magassarkú cipő 33 dollárba kerül, a másik pedig kétszer annyiba, mennyibe kerülnek a csizmák? ;104
Darrell és Allen korának aránya 7:11. Ha a jelenlegi életkoruk összesen 162 év, akkor számítsd ki, hogy Allen 10 év múlva milyen lesz. ;109
Gunter megpróbálja megszámolni a zselébabot egy üvegben. Megkérdezi a barátait, hogy szerintük hányan vannak a korsóban. Az egyik szerint 80. Egy másik szerint 20 az első fele. Egy harmadik azt mondja, 25%-kal több, mint az első. Milyen az átlagos becslésük? ;80
John 10 kutyával foglalkozik. Minden kutya napi 0,5 órát vesz igénybe a sétázásra és a dolgainak elvégzésére. Hány órát tölt hetente kutyákkal? ;35
Gretchennek 110 érme van. 30 aranyérmét több, mint ezüstérmét. Hány aranyérme van Gretchen-nek? ;70
Siobhan-nak 2 ékszere kevesebb, mint Aaron-nak. Aaronnak öt ékszere van, mint Raymondnak. Ha Raymondnak 40 ékszere van, Siobhannak hány ékszere van? ;23
Mike 40 percig pingpongol. Az első 20 percben 4 pontot szerez. A második 20 percben 25%-kal több pontot szerez. Mennyi pontot szerzett? ;9
Terry naponta két joghurtot eszik. Jelenleg 4 joghurt árán árulják 5 dollárért. Mennyit költ joghurtra 30 nap alatt? ;75
John el akarja adni az összes játékát, és a pénzből videojátékokat akar venni. 13 Lego-készlete van, és mindegyiket 15 dollárért árulja. Végül nyolc videojátékot vesz 20 dollárért, és még 5 dollárja van. Hány Lego készlete van még? ;2
John hetente 100 kilométert fut. Hetente háromszor fut. Az első napon 3 órát fut, a másik két napon fele annyi. Milyen gyorsan fut? ;10
Dana négyszer gyorsabban tud futni, mint ahogy jár, de a futásánál csak a felével tud ugrani. Ha 3 mérföldes sebességgel tud ugrani, mennyi mérföldet tud megtenni hat óra alatt, ha az idő egyharmadát futással, és kétharmadát gyaloglással tölti? ;18
Brandon iPhone-ja négyszer olyan régi, mint Bené. Ben iPhone-ja kétszer olyan régi, mint Suzy iPhone-ja. Ha Suzy iPhone-ja 1 éves, Brandon iPhone-ja hány éves? ;8
A nagy sárkány, Perg, a Farbo hegy tetején ült, és tüzet fújta mindenre, ami 300 méterrel a közelében volt. Polly képes volt eldobni az arany lándzsát, az egyetlen ismert fegyvert, ami képes volt a sárkányt szántan elcsábítani, 400 láb távolságra, jócskán a sárkány lángjai hatókörében. De amikor Polly fogta a zafír drágakövet, háromszor messzebbre tudott dobni a lándzsát, mint amikor nem tartotta a drágakövet. Ha a drágakő a kezében van, milyen messze tudott Polly a sárkány lángjaitól elmenekülni, és mégis megütni a sárkányt az arany lándzsával? ;200
Jones nagyi öt almás pitét sütött a tűzoltó ebédjéhez. 8 darabra vágta a pitét, és az asztalon állította az öt pitét, hogy a vendégek maguknak szolgálhassák fel. Az este végén, miután a vendégek elvitték és megették a pitét, 14 darab pité maradt. Hány darabot vittek el a vendégek? ;26
A táplálkozási adatok szerint egy zacskó chips 250 kalóriát tartalmaz egy adagban. Ha egy 300 grammos zacskó 5 adag, hány grammot tud enni, ha a napi kalória cél 2000 és már elfogyasztott 1800 kalóriát? ;48
Charlie méhviaszgyertyát akar eladni. Minden font méhviaszért 10 fonalos gyertyát tud csinálni. Egy font méhviasz és a szellő 10 dollárba kerül. Ha eladja a gyertyát 2 dollárért, akkor mi a nettó nyeresége, ha 20 gyertyát csinál és elad? ;20
Meredith egy szabadúszó blogger, aki egészségügyi témákról ír, és minden nap ügyfeleihez küld be állandó munkájának. Egy blog cikk átlagosan 4 órát vesz igénybe a kutatás és a cikk megírása során. Múlt héten hétfőn öt cikket írt, és kedden kétszer annyi cikket, mint hétfőn. Szerdán kétszer annyi cikket írt, mint kedden. Számold ki, mennyi időt töltött cikkeket írni a három nap alatt. ;104
"Candice 80 post-it jegyzetet tett a táskájába, mielőtt elindult a kávézóba dolgozni. Útközben megállt a boltban, és vásárolt egy csomagot Post-it jegyzeteket; A munkában egy Post-it jegyzetet tett minden 220 különböző csésze kávéra. Ha összesen 23 post-it-jegye maradt, hány Post-it-jegy volt a csomagban, amit megvett? ";163
John kétszer annyi piros nyakkendőt vesz, mint kék. A piros nyakkendő 50%-kal drágább, mint a kék. 200 dollárt költött kék nyakkendőre, ami 40 dollárba került. Mennyit költött nyakkendőre? ;800
Tracy egy négy láb hosszú drótot használt, hogy a paradicsomfák a kertben maradjanak. A huzal 6 hüvelyk hosszú darabokra volt vágva. Hány darabot szerezett? ;8
Richard egy 15 emeletes lakóházban lakik. Minden emelet 8 egységet tartalmaz, és az épület 3/4-e elfoglalt. Mennyi üres lakás van az épületben? ;30
Lloydnak van egy tojásfarmja. A csirkéi naponta 252 tojást termelnek, és egy tucatot 2 dollárért ad el. Mennyit keres Lloyd a tojásokból hetente? ;294
Tom hajója 10 mérföld per órával tud haladni. Délután 1 és 4 között hajózik. Aztán visszafelé 6 mérföld/órával utazik. Mennyi időbe telik, mire visszajön? ;5
Uriah könyveszacsa túl nehéz neki. El kell távolítania tőle 5 kilót. A képregények egynegy kilóval súlya, a játékok pedig fél kilóval. Ha eltávolít 30 képregényet, hány játékot kell eltávolítania? ;15
A szerelő különböző díjat számít fel a teherautók és autók gumiabroncsjainak javítására. Minden megjavított teherautó-gumira a szerelő 60 dollárt, és minden megjavított autógumira pedig 40 dollárt számít fel. Csütörtökön a szerelő 6 teherautó és 4 autó gumiabroncsot javít. Pénteken a szerelő 12 autójavítást tesz, de egyetlen teherautó gumiabroncsot sem javít meg. Mennyi bevételt keresett a szerelő a magasabb bevételű napon? ;40
A Doubtfire nővérek hazafelé vezetnek 7 kiscicával, akiket a helyi állatmenhelyből fogadtak, amikor az anyjuk felhívja őket, hogy tájékoztassa őket arról, hogy két házi macskájuknak épp most lettek kiscicái. Azt mondja, hogy Patchynek, az első macskának háromszor annyi kölyke született, mint a többieknek, míg Trixie-nek tizenkét kölyke született. Hány macskája van most a Doubtfire családnak? ;40
Jean-nek van 30 nyalókája. Jean megeszi a két nyalókát. A maradék nyalókával Jean két nyalót akar egy zacskóba csomagolni. Hány zsákot tud Jean betölteni? ;14
Peter a héten moziba akar menni. Mindig 7 dollárért kap egy jegyet és 7 dollárért popcornot. Ha 42 dollárja van egy hétre, hányszor mehet moziba? ;3
Egy fa híd nem bírja el több mint 5000 fontot. Egy szállító teherautó, ami egyforma dobozokkal van tele, mindegyik 15 fontot nyom, átmegy a hídon. A sofőr és az üres teherautó együttes súlya 3755 font. Mekkora a legnagyobb számú doboz, amelyet a teherautóra lehet rakni, miközben nem haladja meg a híd súlyának határértéket? ;83
Stephen online rendelést tett. A végső számlája 40 dollár volt. Mivel ez egy szállítmányozó cég által történt, 25%-ot tettek hozzá a végső összeghez, és 3 dollárt számítottak fel neki a szállítási díjakért. Stephen 4 dollár borravalót is adott. A többletdíj után, mennyi volt a végső ár Stephen élelmiszer-ár? ;57
Egy málnafa gyümölcsös 6 csoportban 20 gyümölcsből áll, és 67 gyümölcs van szétszórva a bokorban. Hány málna van összesen? ;187
Egy kosárban 25 narancs van, amelyek közül 1 rossz, 20% éretlen, 2 savanyú, a többi pedig jó. Hány narancs jó? ;17
Janet vásárol egy broszt a lányának. 500 dollárt fizet az anyagra, hogy elkészítse, és további 800 dollárt az ékszerésznek, hogy elkészítse. Ezután a 10%-át adja a biztosításért. Mennyit fizetett? ;1430
Ha Marcy 40 évig dolgozik ugyanazon a cégnél, évi 50 ezer dollár nyugdíjat kap. A nyugdíj 20 év elteltével a nyugdíj értékének 5%-ára jogosult. Ha 30 év után kilép, mennyi lesz az éves nyugdíja? ;25000
Aleena egy streaming szolgáltatásra szerződött, ami 140 dollárt fizet havonta. Ha a streaming cég az első félévben a kezdeti összeget számolta fel, majd az év második felében 10%-kal kevesebb pénzt számolt fel, számolja ki az év végéig a streaming szolgáltatásért fizetett teljes összeget. ;1596
Sophia arra gondol, hogy elutazik az autójával, és szeretné tudni, hogy mennyi távolságot tud eljutni egyetlen tartálynyi benzinrel. 160 kilométert tett meg az utolsó töltés óta, és 4 gallon benzin kellett hozzá, hogy újra feltöltse. A gépjárműve használati utasítása szerint 12 gallon benzin van benne. Sophia mennyi mérföldet tud megtenni egy tankolóval? ;300
Jim két órát tévézik, aztán lefekszik és a felét olvasgatja. Hetente háromszor csinálja ezt. Hány órát tölt tévézéssel és olvasással négy hét alatt? ;36
Négy iskola versenyez egy kosárlabda bajnokságon. Minden iskola küldött egy lányok és fiúk kosárlabda csapatát, és minden csapatban 5 játékos van. Minden iskola küldött egy edzőt is a csapatokba. Összesen hány embert küldtek el az összes iskola? ;48
Egy kincsvadász talált egy eltemetett kincsesládát, tele ékszerekkel. 175 gyémánt volt, 35-szer kevesebb rubin, mint gyémánt, és kétszer annyi smaragd, mint rubin. Hány drágakő volt a ládában? ;595
Dr. Wertz iskolájában kétszer annyi fiú van, mint lány. Ha minden tanárra 60 lány és 5 diák, hány tanár van? ;36
Bailey egy bizonyos összeggel kezd. Aztán heti öt dollár juttatást kap nyolc hétig. A 8 hét végén, ha összesen 100 dollárja van, mennyi pénzzel kezdte Bailey? ;60
Judy 5 táncórát tart, minden nap, hétköznap és 8 órát szombaton. Ha minden osztályban 15 diák van, és 15 dollárt kér a diákonként, mennyi pénzt keres egy héten? ;7425
Keliannak két receptje van az ételek elkészítéséhez, az egyik 20 utasítással, a másik pedig kétszer annyi utasítással rendelkezik, mint az első. Hány utasítást kell Kelian-nak elolvasnia, hogy elkészítse a két ételét? ;60
Tommy jótékonysági célra gyűjt pénzt, 3 dollárért ad el sütit, és 4 dollárért sajtos sütit. Ha Tommy 43 sütit és 23 szelet sajtos sütit ad el, mennyit gyűjt össze? ;221
Shiela öt mobiltelefonot vett 150 dollárért, három hónapos részletfizetésért. Minden egységre 2%-os kamatot kell felszámítani. Mennyit fog Shiela fizetni 3 hónapig? ;255
Artie-nak van egy virágcsarnoka a Farmers Market-en. Háromféle virágot árul: aranyköpenyt, petúniát és begóniát. Általában 2,74 dollárért, 1,87 dollárért, 2,12 dollárért árulja a petúniákat. Artie-nak nincs pótlása ma, ezért úgy döntött, hogy a legközelebbi dollárra kerekíti az árakat. Ha Artie elad 12 edényes aranylót, 9 edényes petúniát és 17 edényes begóniát, mennyit fog keresni? ;88
Luke a parton töltötte az idejét, homokvárakat épített. Végül észreveszi, hogy a homokvár minden szintje fele annyi négyzetméternyi területet fog felölelni, mint az alatta lévő szint. Ha egy négy szintet felölelő homokvár épül, ahol a felső szint 16 négyzetméternyi területet foglal magában, akkor mekkora az átlagos négyzetméter egy szintnek? ;60
Cecilia most vett egy új kiskutyát. Az állatorvosa szerint, az első 180 napban minden nap 1 csésze kutyaeledet kell adnia a kiskutyának. Aztán a kiskutyát 2 csésze kutyaeledel kell etetnie minden nap, egész életében. Ha egy zsák kutyakarm 110 csésze, hány zsák kutyakarmot fog Cecilia használni az első évben? ;5
Ha Raymond fél annyi ruhát mos, mint Sarah, és Sarah négyszer annyi ruhát, mint David, számolja ki a különbséget a ruhák Raymond és David mennyisége, ha Sarah 400 font ruhát mos. ;100
Vincent virágot vehet három csomagban 2,50 dollárért, vagy kettő csomagban 1 dollárért. Mennyit takarít meg azzal, hogy 18 virágot vesz a jobb áron? ;6
John örökbe fogad egy kutyát. Elviszi a kutyát a fodrászhoz, ami 100 dollárba kerül. A női ápoló 30%-os kedvezményt ajánl neki, ha új ügyfél. Mennyibe kerül a ápolás? ;70
Két lány kapott 1/6 liter vízből. Aztán egy fiú 6 liter vizet kapott. Hány liter víz maradt? ;10
Charlienak tíz matricája volt. 21 matricát vett egy boltból a plázában, és 23 matricát kapott a születésnapjára. Aztán Charlie 9 matricát adott a húgának, és 28-at használtak egy üdvözlőlap díszítésére. Hány matricája maradt Charliénak? ;17
Grace 80 kiló. Alex 2 fontot nyom, ami négyszerese Grace-nek. Mennyi a kombinált súlyuk fontban? ;623
Dan 3 rózsafacsontot ültet. Minden rózsafa 25 rózsát tartalmaz. Minden rózsának 8 tövise van. Hány tövis van összesen? ;600
Egy focicsapat 22 meccset játszott. Nyolcszor többet nyertek, mint amennyit elvesztettek. Hányat nyertek? ;15
Gene régi ajándék pólókból varr egy köpenyt. Minden egyes nyaralásból van egy pólója. Minden ing a saját díszítőkötője. Minden sor egy-egy különböző év nyaralásából készült. Évente négyszer megy nyaralni, és 23 éves kora óta. Most 34 éves. Hány díszblokkja van összesen? ;44
Gregnek van egy ébresztőórája, ami naponta háromszor csörög, hogy emlékeztesse. Ha a riasztó elindult, addig szól, amíg Greg le nem kapcsolja. Ma először négy alkalommal csörgött. A második alkalommal háromszor annyit csörgött, mint az első. A harmadik alkalommal, a másodiknál fele annyi ideig csengett. Hányszor csörgött a riasztó? ;22
Egy cég minden alkalmazottjának 600 dollárt fizet havonta. A cégnek az a politikája, hogy minden alkalmazottja fizetését az eredeti fizetés 10%-ával emeli meg minden évben azok számára, akik öt éve maradtak a cégnél. Ha Sylvie öt évet töltött a cégnél tavaly decemberben, mennyi az éves fizetése még három év után? ;9360
Marilyn első lemeze tízszer annyi példányt adott el, mint Haraldé. Ha összesen 88000 példányt adtak el, mennyi példányt adtak el Harald? ;8000
Christina szülinapi bulit tervez, és 75 ajándékzsákra van szüksége egy meghívott vendégre, mert a résztvevők negyede nem jön el. 16 barátját hívta meg. Az ajándékzsákok 2 dollárba kerülnek. Mennyit fog költeni? ;24
Ted a T-Rex krumpli salátát akart hozni a dinoszaurusz piknikre. Tudja, hogy egy felnőtt dinoszaurusz 10 font krumpli salátát eszik, és egy gyerek fele annyiat eszik, mint egy felnőtt. Ha 20 felnőtt és 5 gyerek lesz a pikniken, hány font krumpli salátát kell Tednek hoznia a piknikre, ha reméli, hogy elég lesz mindenkit etetni? ;225
Jan-nak háromszor annyi háziállata van, mint Marciának. Marciának két háziállata van, mint Cindynek. Ha Cindynek négy háziállata van, akkor a hárman összesen hány háziállatnak vannak? ;28
Emilynek 4 gyereke van, Amy, Jackson, Corey és James. Amy 5 évvel idősebb Jacksonnál és 2 évvel fiatalabb Coreynél. Ha James 10 éves és 1 évvel fiatalabb Corey-nél, hány éves Jackson? ;4
Lee régen két másodperccel gyorsabban futott 400 méteres akadályfutáson, mint Gerald. De Gerald megváltoztatta az étrendjét, ami 10%-kal javította a sebességét. Ha Lee 38 másodperc alatt fut a 400 méteres akadályfutáson, milyen gyorsan tud Gerald, a javított étrendjével, másodpercek alatt futni a 400 méteres akadályfutáson? ;36
Egy környéken a nyúl háziállatok száma tizenkétvel kevesebb, mint a háziállatok, kutyák és macskák együttes száma. Ha minden kutyára két macska jut, és a kutyák száma 60, akkor hány háziállat van a környéken? ;348
A 200 ötödikes diák közül 2/5 fiú és 2/3 lány a lánykutatókban. Hány lány nincs a cserkészcsapatban? ;40
Harry 9 órát aludt tegnap este. A barátja, James csak kétharmadát aludta Harry alvásának. Hány órát aludt Harry többet, mint James? ;3
Amikor Freda konzerv paradicsomot főz szószba, a térfogatuk fele csökken. Minden 16 uncia adag paradicsom, amit használ, három paradicsomot tartalmaz. Fredának az utolsó adag paradicsomszósza 32 uncia volt. Hány paradicsomot használt Freda? ;12
Autók sorakoznak az autópályán. Néhány autó az első 15 percben halad át a dugóban, majd további 20 autó halad át a dugó fennmaradó 15 percében. 5 autó a vonaltól kijárathoz, hogy ne kelljen áthajtaniuk a dugóban. Ha eredetileg 30 autó volt az autópályán, hányan vezettek át a dugóban az első 15 percben? ;5
Mária lelkes kertész. Tegnap 18 új potos növényt kapott a kedvenc növényi kertjéből. Már két üveges növény van a nagy vidéki házának 40 ablakpárnáján. Nagylelkűségének érzése miatt úgy döntött, hogy minden egyes gerincből 1 cserepes növényt ad a barátainak és a családjának holnap. Hány potos növény marad Mary-vel? ;58
Jerome-nak volt 4 barátja, akik eljöttek meglátogatni egy bizonyos napon. Az első barát húszszor nyomta meg a csengőt, mielőtt Jerome kinyitotta, a második barát negyedszer többször nyomta meg, mint Jerome első barátja. A harmadik barát tízszer többet nyomott a csengőre, mint a negyedik. Ha a negyedik barát 60 alkalommal nyomta meg a csengőt, hány csengőt csengett a csengő? ;175
Solo-nak 4 oldalt kell elolvasnia a tudományok tankönyvéből, 20 oldalt a társadalomtudományok tankönyvéből, 7 oldalt a történelem tankönyvéből és 8 oldalt a földrajz tankönyvéből. Hétfőn 15 oldalt olvastam. Ha még 4 napja van, hogy befejezze az olvasást, hány oldalt kell átlagosan elolvasnia egy nap alatt? ;6
John szeret egy pohár vizet inni reggeli, ebéd és vacsora mellett. Végre, ő is megiszott egyet lefekvés előtt. John minden hétköznap ezt teszi, de a hétvégén inkább pihen, és egy üdítőt iszik vacsorával. Hány pohár vizet iszik John egy héten? ;26
Egy ködfal hullámzik be az óceánból, hogy elfedje a várost. Tíz percbe telik, hogy lefedje a város minden 3 mérföldét. Ha a város 42 mérföldes átmérőjű az óceánparti parttól a másik belföldi partig, hány percbe telik, amíg a köd-part elfedje az egész várost? ;140
Poppy egy 1000 darabból álló kirakós rejtvényt old meg. A lány a darabok negyedét helyezi a táblára, majd az anyja a maradék darabok harmadát. Hány darab van még a kirakósban? ;500
Cody háromszor annyi sütit eszik, mint Amir. Ha Amir megeszi az öt sütit, hány sütit esznek együtt? ;20
Johnnak van 3 doboza. Minden doboz 5 hüvelyk, 6 hüvelyk, 4 hüvelyk. A falak egy centi vastagok. Mennyi a 3 doboz összes belső térfogata? ;72
Frankie minden este tévét néz, miután befejezte a házi feladatát. Hétfőn és kedden minden este egy órás epizódot nézett a kedvenc műsorából. Szerdán nézett egy 30 perces műsort. Csütörtökön korán befejezte a házi feladatot, és megnézett egy egyórás epizódot és egy 30 perces műsort. Pénteken későig kellett ébren maradnia a hétvégén, így két egyórás epizódot nézett. Ha összesen 7 órát nézett tévét, hány 30 perces epizódot nézett meg szerdán? ;3
Henry süteményt süt egy helyi pékszerű versenyhez. Kétszer annyi pénzt akar keresni, mint tavaly. Amikor befejezi a sütést, rájön, hogy 15 sütivel többet sütött, mint amennyit akart. Amikor ki akarja hűteni őket, leereszti öt süteményt, és most összesen 110 süteménye van. Hány sütit sütött Henry tavaly? ;50
Egy helyi benzinkútban 3 dollárért adják el a gallont. Egy app cég 20 dolláros visszatérítést kínál gallononként, ha töltöd a benzinkútomat. Ha valaki 10 gallon benzint vesz, mennyi lesz a benzinnel, a cashback jutalom után? ;28
Marcell és Beatrice versenyezik, hogy ki eszi a legtöbb gyümölcscsomagolást, úgyhogy kinyitják, amennyit csak találnak. Sajnos valaki hibázott, és Beatrice-é két tekercs széles volt és 24 tekercs hosszú, míg Marcellé 3 tekercs széles és 14 tekercs hosszú. Ha mindketten megették az egész mennyiséget, hányat ettek átlagosan? ;45
Julia csónakja kiszivárogott, miközben a tóban volt. A hajó két liter vizet vett fel minden tíz lábnyi visszasiklás után. Tizenhat másodpercbe telt, mire húsz lábat evezett. A part 64 másodpercnyire volt. Mennyi víz volt a hajón, mire Julia partra ért? ;16
Az osztályteremben van egy tábla, amelyet a 4 tanár oszt meg, akik sorban használják az osztálytermet. Minden tanárnak naponta 2 órája van, és minden órában a táblát használja. Ha a táblát 3 alkalommal tisztítják le, hányszor tisztítják meg egy nap alatt? ;24
Ryan naponta két virágot ültet a kertjében. 15 nap után, hány virága van, ha 5 nem nőtt? ;25
Jamal telefonja hatszor annyi fotót tud tartani, mint Brittanyé. Brittany telefonja 50-szer több fotót tud elhelyezni, mint a madarak száma Jamal állatkertbeli kacsák fotóján. Ha Jamal telefonja 1800 fotót tud tartani, hány kacsa látható Jamal fotóján az állatkertben? ;6
Sasha észreveszi, hogy a faanyag ára az elmúlt néhány hónapban 50%-kal emelkedett, miután vásárolt egy kis faanyagot. Mivel maradt neki valami, úgy döntött, eladja. Tíz 2 x 4 x 10 tábla maradt meg, amelyek egyenként 10 dollárba kerültek. Van öt 4 x 4 x 10 tábla is, amit 16 dollárért vett. Ha mindet eladja, mennyi nyereségre tesz szert? ;90
Katy kávéhoz teáskanálnyi cukrot és pohár vizet használ 7:13 arányban. Ha összesen 120 teáskanál cukrot és egy csésze vizet használt, számold ki, hány teáskanál cukrot használt. ;42
John 3 gyermekének 2 pár cipőt vesz. 60 dollárba kerülnek. Mennyit fizetett? ;360
A SeaSide vámhivatalának fő kikötőjében egy vámtiszt 2 konténerben számolt be importált járműveket, amelyek mindegyikében 5 jármű volt. Másnap újabb konténerek érkeztek, így a kikötőben összesen 30 jármű volt. A második napon behozott konténerek számát úgy kell kiszámítani, hogy feltételezzük, hogy az összes konténerekben 5 jármű van. ;4
Adrien teljes fizetése 30 százalékkal magasabb volt, mint Lylahé. Négy évvel később a fizetése megnőtt, és 40%-kal többet keresett, mint négy évvel ezelőtt. Ha Adrien és Lylah fizetése egyszerre nőtt, és Adrien négy évvel ezelőtt 40 000 dollárt keresett, akkor számítsd ki, hogy a két ember összértéke négy évvel később mennyi lett volna? ;95200
Miguel hetente két papírlapot használ a rajzaihoz. Ha egy papírlapra 30 papír van, hány papírlapot használ havonta? ;240
