question;answer_number
ഒരു പുതിയ പ്രോഗ്രാമിന് ആദ്യമാസത്തിൽ 60 ഡൌണ് ലോഡുകളുണ്ടായിരുന്നു. രണ്ടാം മാസത്തെ ഡൌൺലോഡുകളുടെ എണ്ണം ആദ്യ മാസത്തെ ഡൌൺലോഡുകളുടെ മൂന്നിരട്ടിയായിരുന്നു, പക്ഷേ മൂന്നാം മാസത്തിൽ 30% കുറഞ്ഞു. മൂന്നു മാസത്തിനിടെ എത്ര തവണ ഈ പ്രോഗ്രാം ഡൌൺലോഡ് ചെയ്തു? ;366
ടൌല ബേക്കറിയില് പോയി പലതരം പേസ്ട്രികള് വാങ്ങി. അവൾ 3 ഡസൻ ഡൊണട്ട്സ് വാങ്ങി, ഓരോ ഡസനും 68 ഡോളർ, 2 ഡസൻ മിനി കപ്പ്കേക്കുകൾ ഓരോ ഡസനും 80 ഡോളർ, 6 ഡസൻ മിനി ചീസ്കേക്കുകൾ ഓരോ ഡസനും 55 ഡോളർ. ആകെ എത്ര രൂപയാണ് ചെലവായത്? ;694
കാര്ലോസ് ഒരു നാരങ്ങ വൃക്ഷം നടുകയാണ്. ഈ മരത്തിന് 90 ഡോളര് ചിലവാകും. ഓരോ വർഷവും 7 നാരങ്ങകൾ വളരും, അവ ഓരോന്നും 1.5 ഡോളറിന് വിൽക്കാൻ കഴിയും. ഈ മരത്തിന് വെള്ളം കൊടുക്കാനും ഭക്ഷണം കൊടുക്കാനും ഒരു വര് ഷം 3 ഡോളര് ചിലവാകും. എത്ര കൊല്ലം കൂടി കഴിഞ്ഞാൽ അവന് നാരങ്ങാ മരത്തില് നിന്ന് പണം സമ്പാദിക്കാന് തുടങ്ങും? ;13
മെലാനി ഒരു വീടുതോറുമുള്ള വിൽപ്പനക്കാരിയാണ്. അവൾ അവളുടെ വാക്വം ക്ലീനറുകളിൽ മൂന്നിലൊന്ന് ഗ്രീൻ ഹൌസിൽ വിറ്റു, രണ്ടെണ്ണം റെഡ് ഹൌസിൽ, പകുതിയും ഓറഞ്ച് ഹൌസിൽ. മെലാനിയുടെ കയ്യില് അഞ്ചു വാക്വം ക്ലീനര് മാര് ബാക്കിയുണ്ടെങ്കില്, എത്രയാ അവള് തുടങ്ങിയത്? ;18
20 വിദ്യാര് ത്ഥികളുടെ ഒരു നൃത്ത ക്ലാസ്സിൽ 20% പേർ സമകാലിക നൃത്തത്തില്, ബാക്കി 25% ജാസ് നൃത്തത്തില്, ബാക്കിയുള്ളവര് ഹിപ്-ഹോപ് നൃത്തത്തില് ചേര് ന്നു. ഹിപ്പ്-ഹോപ് നൃത്തത്തിൽ എത്ര ശതമാനം വിദ്യാര് ഥികള് ചേര് ന്നു? ;60
ഒരു വ്യാപാരി രണ്ടു വാങ്ങൽ പദ്ധതികൾക്കിടയില് ഒരു വാങ്ങല് നടത്താന് ആഗ്രഹിക്കുന്നു: 5,000 ഡോളര് വിലയുള്ള ആഭരണങ്ങള്, 8,000 ഡോളര് വിലയുള്ള ഇലക്ട്രോണിക് ഉപകരണങ്ങള്. ആഭരണ വിപണി 2.5% ഉയരുമെന്നും അതേ മാസം തന്നെ ഇലക്ട്രോണിക് ഉപകരണ വിപണി 1.2% ഉയരുമെന്നും അദ്ദേഹത്തിന്റെ സാമ്പത്തിക ഉപദേഷ്ടാവ് പ്രവചിക്കുന്നു. ഈ മാസം അവസാനം ഒരു തെരഞ്ഞെടുപ്പ് നടത്തി വ്യാപാരി ലാഭം പരമാവധി വർദ്ധിപ്പിക്കാൻ നോക്കുകയാണെങ്കിൽ, എത്ര ലാഭം ഉണ്ടാകും? ;125
ഒരേ സമയം രണ്ട് ട്രെയിനുകൾ സാന് റാഫേലില് നിന്ന് പുറപ്പെടുന്നു. ഇരുവരും 80 മൈൽ ദൂരം പടിഞ്ഞാറോട്ട് യാത്ര തുടങ്ങി. പിറ്റേന്ന്, അവര് വടക്കോട്ട് യാത്ര ചെയ്തു, 150 മൈല് ദൂരം. ഓരോ ട്രെയിനും രണ്ടു ദിവസത്തിനുള്ളിൽ എത്ര ദൂരം സഞ്ചരിച്ചു? ;230
ജിളിന് മണിക്കൂറിന് 20 ഡോളര് അദ്ധ്യാപനത്തിനും 30 ഡോളര് ചിയര് ലീഡിംഗ് പരിശീലകയ്ക്കും കിട്ടും. ഒരു വർഷം 50 ആഴ്ച ജോലി ചെയ്യുകയാണെങ്കില്, ആഴ്ചയില് 35 മണിക്കൂർ അധ്യാപകനായി, 15 മണിക്കൂർ പരിശീലകനായി, അവളുടെ വാർഷിക ശമ്പളം എത്ര? ;57500
എല്ലാ ദിവസവും രാവിലെ ക്ലെയര് 3 മുട്ട ഓംലെറ്റ് ഉണ്ടാക്കും. നാലാഴ്ച കൊണ്ട് എത്ര ഡസന് മുട്ടകളാ ഇവള് തിന്നുകാണുക? ;7
മാരിസ്സ 12 മൈൽ ദൂരം കാൽനടയാത്ര നടത്തുകയാണ്. ആദ്യത്തെ 4 മൈൽ നടക്കാൻ ഒരു മണിക്കൂറാണ് എടുത്തത്, പിന്നെ അടുത്ത 2 മൈൽ നടക്കാൻ ഒരു മണിക്കൂറാണ് എടുത്തത്. ശരാശരി വേഗത മണിക്കൂറിൽ 4 മൈൽ ആയിരിക്കണമെങ്കിൽ, ബാക്കിയുള്ള ദൂരം നടക്കാൻ എത്ര വേഗത (മൈൽ മണിക്കൂറിൽ) വേണം? ;6
എനിക്ക് 10 ലിറ്റര് ഓറഞ്ച് ഡ്രിങ്ക് ഉണ്ട്, അതിൽ മൂന്നിൽ രണ്ട് വെള്ളമാണ്. ഞാന് അത് 15 ലിറ്റര് പൈനാപ്പിള് ഡ്രിങ്കില് ചേര് ക്കാന് ആഗ്രഹിക്കുന്നു, അതിൽ അഞ്ചിൽ മൂന്ന് വെള്ളമാണ്. പക്ഷെ ഞാന് അത് ഒഴിക്കുമ്പോൾ, ഞാന് ഒരു ലിറ്റര് ഓറഞ്ച് പാനീയം കളയുന്നു. ബാക്കി 24 ലിറ്ററിൽ എത്ര വെള്ളം ഉണ്ട്? ;15
റേമണ്ട്, സാമന്ത എന്നിവർ കസിൻമാരാണ്. സാമന്തയെക്കാൾ ആറു വര് ഷം മുന് പ് റേമണ് ഡ് ജനിച്ചു. റെയ്മണ്ട് 23 വയസ്സുള്ളപ്പോൾ ഒരു മകനെ പ്രസവിച്ചു. സാമന്തയ്ക്ക് 31 വയസ്സായാല്, എത്ര വര് ഷം മുമ്പാണ് റേമന് ഡിന്റെ മകൻ ജനിച്ചത്? ;14
ബില്ലി ഡിവിഡി വിൽക്കുന്നു. ചൊവ്വാഴ്ച അവന് 8 കസ്റ്റമർമാരുണ്ട്. ആദ്യത്തെ മൂന്നു ഉപഭോക്താക്കള് ഓരോ ഡിവിഡി വാങ്ങുന്നു. അടുത്ത രണ്ടു കസ്റ്റമർമാര് രണ്ടു ഡിവിഡി വീതം വാങ്ങുന്നു. അയാളുടെ അവസാനത്തെ 3 കസ്റ്റമർമാര് ഡിവിഡി വാങ്ങാറില്ല. ബില്ലി ചൊവ്വാഴ്ച എത്ര ഡിവിഡികൾ വിറ്റു? ;7
ഒരു മെഴുകുതിരി കത്തിക്കഴിഞ്ഞ ഓരോ മണിക്കൂറിലും 2 സെന്റിമീറ്റർ ഉരുകുന്നു. ഒരു മെഴുകുതിരി എത്ര സെന്റിമീറ്റർ ചെറുതായിരിക്കും ഉച്ചയ്ക്ക് 1:00 മുതൽ 5:00 വരെ കത്തിച്ചാൽ? ;8
കെയ്ല് കഴിഞ്ഞ വര് ഷത്തെ ഏറ്റവും വില് പിച്ച പുസ്തകം 19.50 ഡോളറില് വാങ്ങി. ഇത് യഥാർത്ഥ വിലയിൽ നിന്ന് 25% കുറഞ്ഞ വിലയാണ്. ആ പുസ്തകത്തിന്റെ യഥാർത്ഥ വില എത്രയായിരുന്നു? ;26
ഒരു ചിക്കൻ മാംസം 12 ഡോളർ, 5 പായ്ക്കറ്റ് പാൽ 3 ഡോളർ, 4 ആപ്പിൾ 1.50 ഡോളർ, ചില പെട്ടി പിസ്സ എന്നിവയാണ് മരിയ ഓർഡർ ചെയ്തത്. മറിയ ആകെ 50 ഡോളർ കൊടുത്തു. ഓരോ പെട്ടിക്ക് 8.50 ഡോളർ വിലയുണ്ടെങ്കിൽ എത്ര പെട്ടി പിസ്സയാണ് മറിയ ഓർഡർ ചെയ്തത്? ;2
മിഷ്ക 3 ജോഡി ഷോർട്ട്സും 3 ജോഡി പാന്റും 3 ജോഡി ഷൂസും വാങ്ങി. ഒരു ഷോർട്ട്സ് 16.50 ഡോളർ വില വരും. ഒരു ജോടി പാന്റ്സിന് 22.50 ഡോളറും ഒരു ജോടി ഷൂസിന് 42 ഡോളറും. എത്ര ഡോളർ മിഷ്ക ആ വസ്ത്രങ്ങൾക്കായി ചെലവഴിച്ചു? ;243
സിന് ഥിയ എല്ലാ രാത്രിയും ഒരു ഐസ് ക്രീം കഴിക്കും. 15 ഐസ് ക്രീം കട്ടയും ഒരു കാർട്ടൂൺ ഐസ് ക്രീമും വാങ്ങുന്നതിന്റെ വില 4 ഡോളറാണ്. 60 ദിവസം കഴിഞ്ഞാൽ, അവൾ എത്ര രൂപ ഐസ് ക്രീമിനായി ചെലവഴിക്കും? ;16
ഹെന് റി 60 മൈല് സൈക്കിള് യാത്രയില് രണ്ടു തവണ നിർത്തിയിരുന്നു. 20 മൈലിന് ശേഷം ആദ്യം നിർത്തി. യാത്രയുടെ അവസാനത്തിനു 15 മൈൽ മുമ്പായിരുന്നു രണ്ടാമത്തെ സ്റ്റോപ്പ്. ആദ്യത്തെ സ്റ്റോപ്പിനും രണ്ടാമത്തെ സ്റ്റോപ്പിനും ഇടയില് എത്ര മൈല് യാത്ര ചെയ്തു? ;25
ഗ്ലോറിയ ഷൂസ് വാങ്ങുന്നതിനിടയില് അവളുടെ ബജറ്റിന് അനുയോജ്യമായ ഒരു ജോഡി ബൂട്ട്സ് കണ്ടു. എന്നിരുന്നാലും, അവൾക്ക് ബൂട്ടുകളും രണ്ട് ജോഡി ഹൈഹീലുകളും തമ്മിൽ തിരഞ്ഞെടുക്കേണ്ടിവരും, അവയ്ക്ക് ബൂട്ടുകളെക്കാൾ അഞ്ച് ഡോളർ കുറവാണ്. ഒരു ജോടി ഹീലുകള് ക്ക് 33 ഡോളറും മറ്റേതിന് ഇരട്ടി വിലയും ഉണ്ടെങ്കില്, ബൂട്ട്സിന് എത്ര ഡോളര് വരും? ;104
ഡാരലിന്റെയും അല്ലന്റെയും പ്രായം 7:11 എന്ന അനുപാതത്തിലാണ്. അവരുടെ ആകെ പ്രായം 162 ആണെങ്കിൽ, 10 വർഷത്തിനു ശേഷം അലന്റെ പ്രായം എത്രയായിരിക്കുമെന്ന് കണക്കുകൂട്ടുക. ;109
ഗുംതര് ഒരു പാത്രത്തില് ജെല്ലി ബീൻസ് എണ്ണാന് ശ്രമിക്കുന്നു. അവൻ കൂട്ടുകാരോട് ചോദിച്ചു എത്രയെണ്ണം കുപ്പിയിലുണ്ടെന്ന്. ഒരുത്തന് 80 എന്ന് പറയുന്നു. മറ്റൊരാൾ പറയുന്നത് 20.. ആദ്യ പകുതിയിൽ കൂടുതലാണ്. മൂന്നിലൊരാള് പറയുന്നത് ആദ്യത്തെതിനേക്കാൾ 25% കൂടുതലാണ്. അവരുടെ ശരാശരി ഊഹം എന്താണ്? ;80
ജോണ് പത്തു പട്ടികളെ പരിപാലിക്കുന്നു. ഓരോ നായയും നടക്കാനും അവരുടെ കാര്യങ്ങൾ നോക്കാനും ദിവസേന അര മണിക്കൂർ എടുക്കും. ഒരാഴ്ച എത്ര മണിക്കൂർ അദ്ദേഹം പട്ടികളെ പരിപാലിക്കുന്നുണ്ട്? ;35
ഗ്രെച്ചന് 110 നാണയങ്ങള് ഉണ്ട്. വെള്ളി നാണയങ്ങളേക്കാൾ 30 സ്വർണ്ണ നാണയങ്ങൾ കൂടുതലുണ്ട്. ഗ്രെച്ചന് എത്ര സ്വർണ നാണയങ്ങള് ഉണ്ട്? ;70
ആറോണിനെക്കാളും രണ്ട് ജ്വല്ലറി കുറവാണ് ഷിയോണിന്. ആറോണിന് റെയ്മണ്ടിന്റെ പകുതിയിലധികം ആഭരണങ്ങളുണ്ട്. റേമണ്ടിന് 40 ആഭരണങ്ങളുണ്ടെങ്കില്, ഷിയോബാന് എത്ര ആഭരണങ്ങളുണ്ടാകും? ;23
മൈക്ക് 40 മിനിറ്റ് പിന് ഗ് പോണ് കളിക്കുന്നു. ആദ്യ 20 മിനിറ്റിനുള്ളിൽ, അവന് 4 പോയിന്റു കിട്ടി. രണ്ടാം 20 മിനിറ്റിൽ, അവന് 25% പോയിന്റു കൂടി കിട്ടി. അവന് ആകെ എത്ര പോയിന്റു കിട്ടി? ;9
ടെറി ഒരു ദിവസം രണ്ടു കഞ്ഞി കഴിക്കുന്നു. അവ നിലവിൽ 4 യൊഗര് ട്ട്സ് വിലയ്ക്ക് 5.00 ഡോളറിന് വില്പനയിലാണ്. 30 ദിവസത്തിനുള്ളിൽ എത്ര രൂപയാണ് അദ്ദേഹം പഞ്ചസാരയ്ക്ക് ചെലവഴിക്കുന്നത്? ;75
ജോണ് തന്റെ കളിപ്പാട്ടങ്ങളെല്ലാം വിറ്റ് പണം കൊണ്ട് വീഡിയോ ഗെയിമുകള് വാങ്ങാന് പദ്ധതിയുണ്ട്. അവന് 13 ലെഗോ സെറ്റുകള് ഉണ്ട് അവ ഓരോന്നും 15 ഡോളറിന് വില് ക്കുന്നു. അവസാനം 20 ഡോളറിന് 8 വീഡിയോ ഗെയിമുകൾ വാങ്ങുകയും 5 ഡോളർ അവശേഷിക്കുകയും ചെയ്തു. എത്ര ലെഗോ സെറ്റ് അവനുണ്ട്? ;2
ജോണ് ആഴ്ചയില് 60 മൈല് ഓടുന്നു. ആഴ്ചയില് മൂന്നു ദിവസം ഓടിക്കളിക്കുന്നു. ആദ്യ ദിവസം 3 മണിക്കൂറാണ് ഓടിയത്. അടുത്ത രണ്ടു ദിവസം പകുതിയോളം ഓടി. എത്ര വേഗത്തിലാണ് അവന് ഓടുന്നത്? ;10
ഡാനയ്ക്ക് നടക്കുന്നതിലും നാലിരട്ടി വേഗതയിൽ ഓടാൻ കഴിയും, പക്ഷേ അവൾക്ക് ഓടുന്നതിലും പകുതി വേഗതയിൽ ചാടാനും കഴിയും. മണിക്കൂറിൽ 3 മൈൽ വേഗതയിൽ ചാടാൻ കഴിയുമെങ്കിൽ, ആറ് മണിക്കൂറിൽ എത്ര മൈൽ സഞ്ചരിക്കാനാകും, സമയം മൂന്നിലൊന്ന് ഓടാനും മൂന്നിൽ രണ്ട് സമയം നടക്കാനും ചെലവഴിച്ചാൽ? ;18
ബ്രാൻഡന് റെ ഐഫോണ് ബെന് റെ ഐഫോണിനെക്കാൾ നാലിരട്ടി പഴക്കമുള്ളതാണ്. ബെന്നിന്റെ ഐഫോണ് സുസിയുടെ ഐഫോണിനെക്കാളും ഇരട്ടി പഴക്കമുള്ളതാണ്. സുസിയുടെ ഐഫോണിന് ഒരു വര് ഷം പ്രായമുണ്ടെങ്കില്, ബ്രാന് ഡന് റെ ഐഫോണിന് എത്ര വയസ്സായി? ;8
വലിയ പര് ഗ് എന്ന ഡ്രാഗണ് ഫാര് ബോ പര് വതത്തിന് റെ മുകളില് ഇരുന്നു. 1000 അടി അകലെ ഉള്ള എന്തിനെയും തീയിടുന്നു. പോളിക്ക് സ്വർണത്തോക്ക് എറിയാൻ കഴിഞ്ഞു, ഡ്രാഗണിനെ ചവിട്ടാൻ കഴിയുന്ന ഒരേയൊരു ആയുധം, 400 അടി ദൂരത്തേക്ക്, ഡ്രാഗണിന്റെ തീജ്വാലകളുടെ പരിധിക്കുള്ളിൽ. പക്ഷേ പോളിക്ക് ആ നീലക്കല്ല് പിടിച്ചപ്പോൾ ആ കല്ല് പിടിക്കാതെ ഉള്ളതിനേക്കാൾ മൂന്നിരട്ടി ദൂരം ആ കുന്തം എറിയാൻ കഴിഞ്ഞു. ആ രത്നം കയ്യില് പിടിച്ചിരിക്കുകയാണെങ്കില്, എത്ര ദൂരം വണ്ടിയുടെ തീയുടെ പരിധിയില് നിന്ന് പോളിക്ക് നിലകൊള്ളാന് കഴിയും? ;200
മുത്തശ്ശി ജോൺസ് അഗ്നിശമന സേനാംഗങ്ങളുടെ ഉച്ചഭക്ഷണത്തിനായി 5 ആപ്പിൾ പൈകൾ ഉണ്ടാക്കി. ഓരോ പൈയും എട്ട് കഷണങ്ങളായി മുറിച്ചുകൊണ്ട് ബുഫെ ടേബിളിൽ അതിഥികൾക്കായി അഞ്ച് പൈകൾ വെച്ചു. വൈകുന്നേരം അവസാനിച്ചപ്പോൾ, അതിഥികൾ അവരുടെ പൈ കഷണങ്ങൾ എടുത്ത് തിന്നതിനു ശേഷം, പൈയുടെ 14 കഷണങ്ങൾ അവശേഷിച്ചിരുന്നു. അതിഥികൾ എത്ര കഷണങ്ങൾ എടുത്തു? ;26
പോഷക വിവരങ്ങൾ അനുസരിച്ച് ഒരു ചിപ്പ് ബാഗ് 250 കലോറി അടങ്ങിയിരിക്കുന്നു. 300 ഗ്രാം തൂക്കമുള്ള ഒരു ബാഗിൽ 5 സെര് വിഷങ്ങള് ഉണ്ടെങ്കില്, നിങ്ങളുടെ പ്രതിദിന കലോറി ലക്ഷ്യം 2000 ആണെങ്കില് നിങ്ങള് എത്ര ഗ്രാം കഴിക്കും? നിങ്ങള് ഇതിനകം 1800 കലോറി കഴിച്ചിട്ടുണ്ടെങ്കില്? ;48
ചാര് ലിക്ക് തേനീച്ചക്കൂമ്പ് മെഴുകുതിരികള് വിൽക്കാന് താല്പര്യം ഉണ്ട്. ഓരോ കിലോ തേനീച്ചച്ചച്ചൂളയിലും, അവന് 10 കോണാകൃതിയിലുള്ള മെഴുകുതിരികൾ ഉണ്ടാക്കാം. ഒരു പൌണ്ട് തേനീച്ചക്കൂമ്പും പൈപ്പും 10 ഡോളർ വിലയുള്ളതാണ്. ഓരോ മെഴുകുതിരിയും 2 ഡോളറിന് വിൽക്കുകയാണെങ്കിൽ, 20 മെഴുകുതിരി ഉണ്ടാക്കുകയും വിൽക്കുകയും ചെയ്താൽ അയാൾക്ക് ലഭിക്കുന്ന ലാഭം എത്ര? ;20
മെറിഡിത്ത് ഒരു ഫ്രീലാൻസ് ബ്ലോഗറാണ്. ആരോഗ്യ വിഷയങ്ങളെക്കുറിച്ച് എഴുതുകയും ഓരോ ദിവസവും ക്ലയന്റുകൾക്ക് സമർപ്പിക്കുകയും ചെയ്യുന്നു. ഒരു ബ്ലോഗ് ലേഖനം എഴുതാനും ഗവേഷണം നടത്താനും ശരാശരി 4 മണിക്കൂർ എടുക്കും. കഴിഞ്ഞയാഴ്ച, തിങ്കളാഴ്ച 5 ലേഖനങ്ങളും തിങ്കളാഴ്ചയെക്കാൾ 2/5 മടങ്ങ് ലേഖനങ്ങളും അവൾ എഴുതി. ചൊവ്വാഴ്ച എഴുതിയതിലും ഇരട്ടി ലേഖനങ്ങളാണ് ബുധനാഴ്ച എഴുതിയത്. ആ മൂന്നു ദിവസങ്ങളില് എത്ര മണിക്കൂറുകള് ലേഖനങ്ങള് എഴുതാന് അവൾ ചെലവഴിച്ചു എന്ന് കണക്കുകൂട്ടുക. ;104
"കാന് ഡീസ് 80 പോസ്റ്റിന് നോട്ടുകള് പോര് ച്ച് ഷോപ്പിലെ ജോലിക്ക് പോകുന്നതിന് മുമ്പ് അവളുടെ ബാഗില് വെച്ചു. യാത്രയ്ക്കിടയിൽ, അവൾ കടയിൽ നിന്നു ഒരു പാക്ക് പോസ്റ്റ്-ഇറ്റ് കുറിപ്പുകൾ വാങ്ങി; ജോലിസ്ഥലത്ത്, 220 വ്യത്യസ്ത കപ്പ് കാപ്പികളിൽ ഓരോന്നിലും ഒരു പോസ്റ്റ്-ഇറ്റ് കുറിപ്പ് അവൾ വച്ചു. അവള് ക്ക് 23 പോസ്റ്റിറ്റ് നോട്ടുകള് ബാക്കിയുണ്ടെങ്കില്, എത്ര പോസ്റ്റിറ്റ് നോട്ടുകള് ആണ് അവള് വാങ്ങിയ പാക്കേജില് ഉണ്ടായിരുന്നതെന്ന് പറയാമോ? ";163
നീല നിറമുള്ള ടൈകളേക്കാൾ ഇരട്ടി ചുവന്ന ടൈകളാണ് ജോണ് വാങ്ങുന്നത്. നീല നിറത്തിലുള്ള ടൈയേക്കാൾ 50% വില കൂടുതലാണ് ചുവന്ന ടൈകൾക്ക്. അവന് 200 ഡോളര് നീല നിറത്തിലുള്ള ടൈ വാങ്ങാന് വേണ്ടി ചിലവാക്കി. അവന് എത്ര രൂപയാണ് ടൈക്ക് വാങ്ങാന് ചെലവഴിച്ചത്? ;800
ട്രേസി തോട്ടത്തിലെ തക്കാളി ചെടികളെ താങ്ങാന് 4 അടി നീളമുള്ള ഒരു കമ്പി ഉപയോഗിച്ചു. ആറ് ഇഞ്ച് നീളമുള്ള കഷണങ്ങളായി വയർ മുറിച്ചു. എത്ര കഷണങ്ങൾ അവൾക്ക് കിട്ടി? ;8
റിച്ചാര് ഡ് 15 നിലകളുള്ള ഒരു അപ്പാര് ട്ട്മെന് റ് കെട്ടിടത്തിലാണ് താമസിക്കുന്നത്. ഓരോ നിലയിലും 8 യൂണിറ്റുകൾ ഉണ്ട്, കെട്ടിടത്തിന്റെ 3/4 ഭാഗവും ഉപയോഗിക്കുന്നു. ഈ കെട്ടിടത്തിലെ ആകെ ഒഴിഞ്ഞിരിക്കുന്ന യൂണിറ്റുകളുടെ എണ്ണം എത്ര? ;30
