question;answer_number
Великий дракон, Перг, сидів високо на вершині гори Фарбо, дихаючи вогнем на все, що знаходиться на відстані 1000 футів. Полі могла кинути золотий коп'я, єдину відому зброю, яка могла збити дракона, на відстань 400 футів, в межах досяжності вогню дракона. Але коли Полі тримала в руках сапфір, вона могла кидати коп'ям втричі далі, ніж коли не тримала в руках камінь. Якщо вона тримає камінь, то наскільки далеко від вогню дракона Полі може стояти і все ж побити дракона золотим дзізоном? ;200
Бабуся Джонс приготувала 5 яблучних пірогів для обіду пожежників. Вона розрізала кожний пірог на 8 шматочків і поставила п'ять пірогів на столик для гостей, щоб вони могли послужити собі. Наприкінці вечора, після того як гості взяли і з'їли свої шматочки пірога, залишилося 14 шматочок пірога. Скільки штук забрали гості? ;26
Згідно з інформацією про харчові властивості, пакет чипсів містить 250 калорій на порцію. Якщо 300-грамовий пакет містить 5 порцій, скільки грамів ви можете з'їсти, якщо ваша мета - 2000 калорій на день, і ви вже споживали 1800 калорій? ;48
Чарлі хоче продавати свічки з бджолиного воску. За кожен фунт бджолиного воску він може зробити 10 зігнутих свічок. Кілограм бджолиного воску і вимки коштують 10 доларів. Якщо він продає кожну свічку за 2 долари, який буде його чистий прибуток, якщо він зробить і продасть 20 свічок? ;20
Мередит - блогер фрілансер, яка пише про теми охорони здоров'я і щодня представляє клієнтам свої постійні роботи. Для дослідження та написання статті в блозі в середньому потрібно 4 години. Минулого тижня вона написала 5 статей в понеділок і в 2/5 разів більше статей у вівторок, ніж у понеділок. У середу вона написала вдвічі більше статей, ніж у вівторок. Вирахуйте загальну кількість годин, які вона витратила на написання статей за ці три дні. ;104
"Кендіс поклала 80 листів у сумочку перед тим, як піти на роботу в кав'ярню. По дорозі вона зупинилася в магазині і купила пакет записок Post-it; на роботі вона помістила одну записку Post-it на кожну з 220 різних чашок кави. Якщо у неї залишилося 23 листівки, скільки листівки було в упаковці, яку вона купила? ";163
Джон купує удвічі більше червоних крават, ніж синіх. Червоні краватки коштують на 50% дорожче, ніж сині. Він витратив 200 доларів на сині краватки, які коштували по 40 доларів за штуку. Скільки він витратив на краватки? ;800
Трейсі використовувала камінь довжиною 4 фути, щоб підтримувати томатні рослини в саду. Провід був розрізан на 6-дюймові шматки. Скільки штук вона отримала? ;8
Річард живе в багатоквартирній будівлі з 15 поверхів. Кожен поверх містить 8 квартир, і 3/4 будівлі зайняті. Яка загальна кількість порожніх квартир у будівлі? ;30
У Ллойда є ферма з яйцями. Його кури виводять 252 яйця в день, і він продає їх за 2 долари за десятку. Скільки Ллойд заробляє на яйцях на тиждень? ;294
Корабль Тома може мандрувати зі швидкістю 10 миль на годину. Він плаває з 1 до 4 години вечора. Потім він повертається назад зі швидкістю 6 миль на годину. Скільки часу йому знадобиться, щоб повернутися? ;5
Сумка з книгами Урії стає занадто важкою для нього. Йому потрібно скинути з неї 5 кілограмів. Його комікси важать по 1 кг, а іграшки - по 1 кг. Якщо він видаляє 30 коміксів, скільки іграшок йому потрібно видалити? ;15
Механік платить різні ставки за ремонт шин вантажівок і автомобілів. За кожну поправну шину вантажівки механік буде стягувати 60 доларів, а за кожну поправну шину в автомобілі - 40 доларів. У четвер механік ремонтує 6 шин для вантажівки і 4 для автомобіля. У п'ятницю механік полагоджує 12 автомобілів, але не полагоджує жодної шини вантажівки. Скільки більше прибутку механік заробив в день з більш високим доходом? ;40
Сестри Дуафтфайр їздять додому з 7 кошенятами, прийнятими з місцевого притулку для тварин, коли їхня мати дзвонить, щоб повідомити їм, що їх дві домашні кішки щойно мали кошенят. Вона каже, що у Патчі, першої кішки, було втричі більше вихованців, а у Триксі, іншої кішки, - 12. Скільки кошенят у сім'ї Дубтфайр зараз? ;40
У Жан 30 леденців. Жан з'їдає два леденців. З залишкованими леденцями Жан хоче скласти два леденці в один пакет. Скільки сумків може заповнити Джин? ;14
Пітер планує піти на цей тиждень в кіно. Він завжди отримує квиток за 7 доларів і попкорн за 7 доларів. Якщо у нього 42 долари на тиждень, скільки разів він може ходити в кіно? ;3
Дерев'яний міст не може нести більше 5000 фунтів. Поставка, заповнена однаковими коробками, кожна з яких важить 15 фунтів, пройде через міст. Сукупна вага водія і порожньої вантажівки становить 3755 фунтів. Яка максимальна кількість коробки, яка може бути завантажена на вантажівку, не перевищуючи обмеження ваги мосту? ;83
Стівен замовив в інтернеті продукцію. Його останній рахунок склав $40.00. Оскільки це було через постачальника, вони додали 25% до його кінцевої суми і стягували йому $3.00 за доставку. Стівен також додав $4.00 бакшину. Після додаткових зборів, яка була кінцева ціна продуктів Стівена? ;57
У куста малини є 6 кластерів з 20 плодів кожен і 67 окремих плодів, розкиданих по кустах. Скільки малин в цілому? ;187
Кошик містить 25 апельсинів, з яких 1 поганий, 20% незрілі, 2 кислих, а решта - хороші. Скільки апельсинів є хорошими? ;17
Джанет купує брошурі для своєї дочки. Вона платить 500 доларів за матеріал, щоб зробити його, і ще 800 доларів ювелірному майстру, щоб побудувати його. Після цього вона платить 10% від цього, щоб застрахувати його. Скільки вона заплатила? ;1430
Якщо Марсі працює в тій же компанії 40 років, вона отримує щорічну пенсію в розмірі 50 000 доларів на рік. Після 20 років вона отримує 5% від вартості пенсії на рік. Якщо вона піде після 30 років, яка буде її щорічна пенсія? ;25000
Алена підписалася на стрімінг-сервіс, який стягував у неї 140 доларів на місяць. Якщо потокова компанія стрімінг стріму вказала їй початкову суму за перше півріччя, а потім стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрімінг стрі ;1596
Софія думає про поїздку на своїй машині і хоче дізнатися, як далеко вона може проїхати на одному баці бензину. Вона проїхала 160 кілометрів з моменту останнього заправлення, і їй потрібно було залити 4 галони бензину, щоб заправити його знову. У посібнику її машини написано, що в її баку є 12 галонів бензину. Скільки миль може проїхати Софія на одному баку бензину? ;300
Джим проводить 2 години за телевізором, а потім вирішує лягати спати і читати вдвічі менше. Він робить це 3 рази на тиждень. Скільки годин він проводить перед телевізором і читанням за 4 тижні? ;36
У баскетбольному турнірі змагаються чотири школи. Кожна школа відправила команду з баскетболу для дівчат та хлопців, і кожна команда налічує по 5 гравців. Кожна школа також відправила тренера для кожної команди. Всього, скільки людей всі школи відправили? ;48
Охоронець скарбів знайшов заховану скарбницю, наповнену дорогоцінними каміннями. У них було 175 алмазів, 35 рубів менше, ніж у алмазів, і вдвічі більше смарагдів, ніж рубів. Скільки каменів було в ковдру? ;595
У школі доктора Вертца вдвічі більше хлопчиків, ніж дівчат. Якщо на кожного вчителя 60 дівчат і 5 учнів, то скільки вчителів там? ;36
Бейлі починає з певної суми грошей. Потім вона отримує щотижневе відпущення в розмірі $5 протягом 8 тижнів. В кінці 8 тижнів, якщо у неї є 100 доларів, з скільки грошей Бейлі почала? ;60
Джуді викладає 5 класів танців щодня, в будні і 8 класів в суботу. Якщо в кожному класі 15 учнів, і вона платить $15 за учня, скільки грошей вона заробляє за тиждень? ;7425
У Келіана є два рецепти приготування страв, один з яких містить 20 інструкцій, а другий - удвічі більше. Скільки інструкцій Келіан повинен прочитати, щоб приготувати дві страви? ;60
Томмі збирає кошти для своєї благодійності продаючи броні за 3 долари за шматочок і чизкейк за 4 долари за шматочок. Якщо Томмі продає 43 броні і 23 шматочки чизкейк, скільки грошей Томмі збирає? ;221
Шиела купила п'ять мобільних телефонів по 150 доларів за кожен, що на 3 місяці. За кожну одиницю буде стягуватися 2% відсотки. Скільки Шіела буде платити щомісяця протягом 3 місяців? ;255
Арті має квіточний киоск на фермерському ринку. Він продає три види квітів: наріжки, петунії та бегонії. Він зазвичай продає калькули за 2,74 долара за горщик, петунії за 1,87 долара за горщик і бегонії за 2,12 долара за горщик. Арті не має сьогодні грошових, тому він вирішив округлити ціни до найближчого долара. Якщо Арті продасть 12 горщиків кальмарів, 9 горщиків петуній і 17 горщиків бегоній, скільки він заробить? ;88
Люк проводить час на пляжі, будуючи замку з піску. Зрештою, він помічає, що кожен рівень піщаного замку має половину площі квадратного метра, як рівень нижче. Якщо він робить 4-рівневий піщаний замок, де верхній рівень має площу 16 квадратних футів, яка середня площа рівня? ;60
Сесілія тільки що купила нового щеня. За словами її ветеринара, вона повинна годувати щеня 1 чашка собачого харчування щодня протягом перших 180 днів. Потім вона повинна годувати щеня 2 чашки собачого харчування щодня до кінця його життя. Якщо один пакет корму для собак містить 110 чашок, скільки пакетів корму для собак Сесілія буде використовувати в перший рік? ;5
Якщо Реймонд прає вдвічі менше, ніж Сара, а Сара в 4 рази більше, ніж Девід, обчислить різницю в кількості прання Реймонда і Девіда, якщо Сара прає 400 фунтів прання. ;100
Вінсент може купити квіти в пакетах по три за 2,50 доларів або в пакетах по два за 1 долар. Скільки грошей він заощадить, купуючи 18 квітів за кращою ціною? ;6
Джон усиновляє собаку. Він відводить собаку до доглядача, який коштує 100 доларів. Гример пропонує йому 30% знижки за те, що він новий клієнт. Скільки коштує прикраса? ;70
Двоє дівчат отримали по 1/6 від 24 літрів води. Потім хлопчик отримав 6 літрів води. Скільки літрів води залишилося? ;10
У Чарлі було 10 наклейок. Він купив 21 наклейку в магазині в торговому центрі і отримав 23 наклейки на свій день народження. Потім Чарлі віддав 9 наклейок своїй сестрі, а 28 використав для прикраси вітальні картки. Скільки наклейків залишилося у Чарлі? ;17
Грейс важить 125 фунтів. Алекс важить на 2 фунти менше, ніж у 4 рази більше, ніж Грэйс. Яка їх загальна вага в фунтах? ;623
Ден посадив три трояндові кущі. У кожному трояндовому кусті 25 троянд. Кожна троянда має 8 тернів. Скільки тернів у цілому? ;600
Футбольна команда зіграла 22 ігри. Вони виграли на 8 разів більше, ніж програли. Скільки вони виграли? ;15
Джин шиє ковдру зі старих сувенірних футболок. У нього є одна сорочка з кожного відпустки, на якому він був. Кожна сорочка - це свій власний блок. Кожен ряд складається з блоків з різних років відпусток. Він їде на відпустку чотири рази на рік і відпускає з 23 років. Тепер йому 34. Скільки у нього в цілому блоків для ковдри? ;44
Грег встановив тривогу, щоб вона дзвонила три рази на день, як нагадування. Коли виходить тривога, вона продовжує дзвонити, поки Грег її не вимкне. Коли він зазвучив сьогодні вперше, він дзвонив чотири рази. У другий раз він прозвучав, він прозвучав три рази довше, ніж у перший раз. Третій раз він дзвонив на половину часу, ніж другий раз. Скільки разів заспівав будильник? ;22
Одна компанія платить кожному зі своїх працівників по 600 доларів на місяць. Компанія має політику підвищення заробітної плати кожного зі своїх співробітників на 10% початкової зарплати щороку для тих, хто залишився в компанії протягом п'яти років. Якщо Сильвій пропрацювала в компанії 5 років минулого грудня, яка її річна зарплата після ще трьох років служби? ;9360
Перший альбом Мерілін продався в 10 разів більше, ніж альбом Харальда. Якщо вони продали 88 000 примірників разом, скільки примірників продав Харальд? ;8000
Крістіна планує вечірку і потребує 75 пакетів подарунків на запрошених гостей, тому що 1/4 учасників не прийдуть. Вона запросила 16 друзів. Подарункові сумки коштують по два долари. Скільки вона витратить? ;24
Тед-Террекс планував принести картопляний салат на пікнік з динозаврами. Він знає, що дорослий динозавр з'їде 10 фунтів картопляного салата, а дитина з'їде половину від того, що їсть дорослий. Якщо на пікніку буде 20 дорослих і 5 дітей, скільки кілограмів картопляного салата потрібно Теду, щоб нагодувати всіх? ;225
Ян має утричі більше домашніх тварин, ніж Марсія. Марсія має двох домашніх тварин більше, ніж Сінді. Якщо у Сінді чотири домашніх тварин, скільки у них в цілому? ;28
Емілі має 4 дітей на ім'я Емі, Джексон, Кори і Джеймс. Емі на 5 років старша за Джексона і на 2 роки молодша за Кори. Якщо Джеймсу 10 років і він на рік молодший за Кори, то скільки років Джексону? ;4
Лі встиг пробігти 400-метрову дистанцію з бар'єрами на дві секунди швидше, ніж Джеральд. Але Джеральд змінив свій раціон, що покращило його швидкість на 10%. Якщо Лі пробігає 400-метрову дистанцію з бар'єрами за 38 секунд, то наскільки швидко може Джеральд, з його поліпшеною дієтою, пробігти 400-метрову дистанцію з бар'єрами за секунди? ;36
У сусідстві кількість кроликів у домашніх тварин на дванадцять менше, ніж сукупна кількість домашніх собак і кішок. Якщо на кожного собаку є дві кішки, а кількість собак - 60, то скільки в цілому тварин у сусідстві? ;348
З 200 учнів 5-го класу, 2/5 хлопчиків і 2/3 дівчат є в дівчатах-скаутах. Скільки дівчат не в дівчатах-скаутах? ;40
Гаррі спав 9 годин минулої ночі. Його друг Джеймс спав лише 2/3 того, що спав Гаррі. Скільки годин Гаррі спав більше, ніж Джеймс? ;3
Коли Фреда готує консервовані помідори в соус, вони втрачають половину свого об'єму. У кожній 16-унцовій банку помідорів, яку вона використовує, є три помідори. Останній пакет томатного соусу Фреди склав 32 унції соусу. Скільки помідорів Фреда вжила? ;12
На автостраді вистроїлися автомобілі. Деякі автомобілі проїжджають через них протягом перших 15 хвилин, а потім ще 20 машин проїжджають протягом останніх 15 хвилин. 5 машин з лінії виходять з виходу, щоб їм не довелося їздити через пробки. Якщо спочатку на автомагістралі було 30 автомобілів, то скільки машин проїхало через пробку за перші 15 хвилин? ;5
Мері - завзята садівниця. Вчора вона отримала 18 нових садувок з її улюбленого садовництва. У неї вже є по 2 рослини в горщиках на кожній з 40 віконних виступів у великому сільському будинку. Відчуючи щедрість, вона вирішила, що завтра подарує по 1 рослині з кожної рівнини друзям і родичам. Скільки горщиків рослин залишиться у Мері? ;58
У Джерома було 4 друзів, які прийшли до нього в якийсь день. Перший друг натиснув на дзвінок 20 разів, перш ніж Джером відкрив двері, другий друг натиснув на дзвінок 1/4 більше, ніж перший друг Джерома. Третій друг натиснув на дзвінок в 10 разів частіше, ніж четвертий. Якщо четвертий друг натиснув на дзвінок 60 разів, скільки дзвінок дзвінок зробив? ;175
Соло повинен прочитати 4 сторінки з його підручника з наук, 20 сторінок з його підручника з соціальних досліджень, 7 сторінок з його підручника з історії і 8 сторінок з його підручника з географії. Соло прочитав 15 сторінок у понеділок. Якщо у нього є ще 4 дні, щоб прочитати все, скільки сторінок йому потрібно прочитати в середньому за один день? ;6
Джон любить випити склянку води за сніданком, обіднім і вечерями. Нарешті, він теж випив перед сном. Джон робить це щодня, але у вихідні він любить відпочивати і вживати соду з вечерєю. Скільки склянок води Джон п'є за тиждень? ;26
Світок туману з океану покриває місто. Для того, щоб пройти кожні 3 милі міста, потрібно 10 хвилин. Якщо місто знаходиться на відстані 42 миль від берега океану до протилежного краю внутрішньої частини, скільки хвилин знадобиться, щоб туман покрив увесь місто? ;140
Поппі вирішує головоломку з 1000 частин. Вона кладе чверть фігур на дошку, потім її мама кладе третину з тих, що залишилися. Скільки частин складання застане? ;500
Коді їсть втричі більше печиво, ніж Амір. Якщо Амір їсть 5 печиво, скільки печиво вони з'їдають разом? ;20
У Джона три коробки. Кожна коробка має розміри 5 на 6 на 4 дюйма. Стіни 1 дюйм товсті. Який загальний внутрішній об'єм всіх 3 коробки? ;72
Френкі дивиться телевізор після того, як він закінчує домашнє завдання щовечора. У понеділок і вівторок він дивився по 1 години кожен вечір свій улюблений серіал. У середу він переглянув кілька епізодів 30-хвилинного шоу. У четвер він закінчив домашнє завдання раніше і подивився 1-годинний епізод і 30-хвилинне шоу. У п'ятницю він повинен був допізна просидіти на вихідні, тому переглянув два 1-годинних епізоду. Якщо він дивився телевізор 7 годин, скільки 30-хвилинних епізодів він переглянув у середу? ;3
Генрі готує печиво для місцевого конкурсу пекачів. Він хоче заробити вдвічі більше, ніж минулого року. Коли він закінчив пекти, то зрозумів, що насправді випік 15 печиво більше, ніж мав намір. Він скидає 5 печиво, коли виводить їх на охолодження, і тепер у нього в цілому 110 печиво. Скільки печиво Генрі випікла минулого року? ;50
Місцева бензозаправка продає газ за $3.00 за галон. Компанія з додатків пропонує вам $ 20 на галон, якщо ви заправляєте на цій станції. Якщо хтось купує 10 галонів газу, скільки з їх газом буде, після винагороди за готівку? ;28
Марсель і Беатріче змагаються, хто з'їсть більше фруктових рулонів, тому вони розгорнуть стільки, скільки зможуть знайти. На жаль, хтось помилився, і Беатрісі була шириною 2 рулонів і довжиною 24 рулонів, а Марселю - шириною 3 рулонів і довжиною 14 рулонів. Якщо вони обидва з'їли всю їхню кількість, то скільки вони з'їли в середньому? ;45
Лодка Джулії з'явилася, коли вона була на озері. Корабель набирав два літри води на кожні десять футів, що він греб назад до берега. Їй знадобилося шістнадцять секунд, щоб проплыти двадцять футів. До берега було 64 секунди. Скільки води було на човні до того часу, коли Джулія досягла берега? ;16
У класі є дошка, яку ділять 4 вчителі, які по черзі користуються класою. Кожен вчитель має 2 уроки на день і використовує доску на кожному уроці. Якщо дошка очищається 3 рази на урок, скільки разів дошка очищається за день? ;24
Райан садить 2 квіти в день у своєму саду. Через 15 днів, скільки квітів у нього буде, якщо 5 не виростуть? ;25
Телефон Джамала вміщує у 6 разів більше фотографій, ніж у Бретні. Максимальна кількість фотографій, які може взяти телефон Бретні, в 50 разів перевищує кількість птахів на фотографії Джамала з качками в зоопарку. Якщо телефон Джамала вміщує 1800 фотографій, скільки качок можна побачити на фотографії Джамала з качками в зоопарку? ;6
Саша помітила, що ціни на дерев'яну пиломатериал зросли на 50% за останні кілька місяців після того, як вона купила трохи деревини. Оскільки у неї є залишки, вона вирішує продати їх. У неї залишилося десять досок 2 х 4 х 10, що коштують їй по 10 доларів за штуку. Вона також має п'ять досок 4 х 4 х 10, які купила за 16 доларів за штуку. Якщо вона продасть їх всі, скільки вона заробить? ;90
Кетті готує каву, використовуючи чайні ложки цукру і чашки води в співвідношенні 7:13. Якщо вона в цілому вжила 120 чайних ложек цукру і чашки води, то вирахуйте, скільки чайних ложек цукру вона вжила. ;42
Джон купує по дві пари взуття для кожного з трьох своїх дітей. Кожна коштує 60 доларів. Скільки він заплатив? ;360
Митний офіцер в головному порту SeaSide розрахував 2 контейнери імпортованих транспортних засобів, кожен з яких містив 5 транспортних засобів. Наступного дня привезли ще контейнерів, і загальна кількість автомобілів у порту зросла до 30. Вирахуйте кількість контейнерів, які були імпортовані на другий день, припускаючи, що всі контейнери містять 5 транспортних засобів. ;4
Загальна зарплата Адріена була на 30 відсотків вища, ніж у Лайли. Через чотири роки його зарплата зросла, і він заробляв на 40% більше, ніж чотири роки тому. Якщо зарплата Адріена і Лайли зросла одночасно, а Адрієн заробив $40000 чотири роки тому, обчислить загальну зарплату, яку вони отримали чотири роки потому? ;95200
Мігель використовує 2 паперу на тиждень для свого малюнка. Якщо на папері є 30 аркушів паперу, скільки аркушів паперу він використовує щомісяця? ;240
Морисетт і Каел попросили принести фрукти. Морісетт принесла 5 яблук і 8 апельсинів, а Каел приніс удвічі більше яблук і вдвічі менше апельсинів, ніж Морісетт. Скільки у них фруктів? ;27
Сейді спала 8 годин у понеділок. Наступні два дні вона спала на 2 години менше, кожен, тому що їй довелося завершити деякі завдання. Якщо в інші дні тижня вона спала на 1 годину більше, ніж в ці два дні, скільки годин вона спала в цілому протягом тижня? ;48
Розі може бігати 10 миль на годину протягом 3 годин. Після цього вона бігає на п'ять миль на годину. Скільки миль вона може пробігти за 7 годин? ;50
Дженні допомагає в офісі своєї мами. У неї є купа з 60 листів, які потребують штампів, і купа вже штампованих листів. Вона ставить марки на одну третину листів, які потребують штампів. Якщо зараз в купі вже штампованих листів є 30 листів, то скільки їх було в тій купі, коли Дженні почала писати? ;10
