"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
 No";;
"  
Yes";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
  Ja;"n lekker somer 
Hypothesis:  Ek hoop jy het 'n ellendige somervakansie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
  Ja;"n lekker somer 
Hypothesis:  Ja";"n aangename somer. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 No"
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
 No";;
  Ek het een kind;"n dogter van 18 maande. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
Yes";
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
Yes";;
  En daar is, dink ek;"n molekulêre leidraad dat die biosfeer homself volhardend saam bou in die oorlewende regime vir 'n reeks voortplanting van geslagte. 
Hypothesis:  Die biosfeer verander baie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
Yes";
  En daar is, dink ek;"n molekulêre leidraad dat die biosfeer homself volhardend saam bou in die oorlewende regime vir 'n reeks voortplanting van geslagte. 
Hypothesis:  Die biosfeer verander nooit nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
  Dit is langs 'n studente-slaapkamer wat bekend staan as die Quad;"n skilderagtige Jakobynse herlewingskompleks wat rondom 'n reeks binneplase beplan is. 
Hypothesis:  Die Quad is 'n kapperswinkel. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 No";
  Dit is langs 'n studente-slaapkamer wat bekend staan as die Quad;"n skilderagtige Jakobynse herlewingskompleks wat rondom 'n reeks binneplase beplan is. 
Hypothesis:  Die Quad is 'n studente-slaaphuis. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 No";
"  
No";;
"  
Yes";;
  Die belangrikste gevolgtrekking wat uit ons simulasie getrek kan word, is dat outonome agente wat een of meer outokatalistiese en werk siklusse koppel;"n heeltemal redelike, indien nuwe, vorm van nie-balans, oop chemiese reaksie netwerk is. 
Hypothesis:  Ons kan 'n gevolgtrekking maak uit ons simulasie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
Yes";
  Die belangrikste gevolgtrekking wat uit ons simulasie getrek kan word, is dat outonome agente wat een of meer outokatalistiese en werk siklusse koppel;"n heeltemal redelike, indien nuwe, vorm van nie-balans, oop chemiese reaksie netwerk is. 
Hypothesis:  Ons kan geen gevolgtrekkings maak nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
"  
No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
  In sommige variante oortree 'n jong meisie spesifiek godsdienstige oortuigings deur daarop te staan om op Goeie Vrydag na 'n dans te gaan;"n godsdienstige heilige dag en 'n eerbiedige dag van gebed in Chicano Katolieke huishoudings. 
Hypothesis:  'n Meisie wou op Goeie Vrydag dans. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
  In sommige variante oortree 'n jong meisie spesifiek godsdienstige oortuigings deur daarop te staan om op Goeie Vrydag na 'n dans te gaan;"n godsdienstige heilige dag en 'n eerbiedige dag van gebed in Chicano Katolieke huishoudings. 
Hypothesis:  Die meisie het geweet dat sy niks anders kon doen as om kerk toe te gaan nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
  Dit was nie 'n bikultuur of binasionale posisie nie, maar eerder 'n posisie tussen kulture;"n hangende posisie in die ruimte. 
Hypothesis:  Dit is algemeen bekend dat daar net een kultuur was. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 No";
  Dit was nie 'n bikultuur of binasionale posisie nie, maar eerder 'n posisie tussen kulture;"n hangende posisie in die ruimte. 
Hypothesis:  Daar was twee of meer kulture betrokke, met verskillende posisies. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 Yes";
"  
 No";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
Yes";;
"  
No";;
  Hy het uiteindelik 'n klooster;"n galery en 'n toring bygevoeg. 
Hypothesis:  Hy het drie dinge bygevoeg. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 No";
  Hy het uiteindelik 'n klooster;"n galery en 'n toring bygevoeg. 
Hypothesis:  Hy het nooit iets bygevoeg nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
  Sy het toe Mexican Village geskryf;"n roman wat baie van die Mexikaanse volksgewoontes en tradisies ingesluit het. 
Hypothesis:  Sy het nie veel van Meksikane geweet nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
  Sy het toe Mexican Village geskryf;"n roman wat baie van die Mexikaanse volksgewoontes en tradisies ingesluit het. 
Hypothesis:  Sy het Mexikaanse dorpie geskryf. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
Yes";
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
 Yes";;
"  
No";;
  Die pachuco-taal;"n kombinasie van Engels en Spaans, wat ook cale genoem word, was 'n fassinerende samesmelting wat uit baie taalkundige bronne getrek is. 
Hypothesis:  Die boustene van die pachuco-taal is Engels en Spaans. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
Yes";
  Die pachuco-taal;"n kombinasie van Engels en Spaans, wat ook cale genoem word, was 'n fassinerende samesmelting wat uit baie taalkundige bronne getrek is. 
Hypothesis:  Die pachuco-taal is 'n samesmelting van Duits en Spaans. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 Yes";
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
Yes";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
 No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
Yes";;
  Aan die hoof van die metgesel, Ogle gevind sy vordering geblokkeer deur bloed, wat hom gekonfronteer;"n skielike strengheid in sy gesig en in elke lyn van hom. 
Hypothesis:  Ogle het geen teenstand ondervind terwyl hy vordering gemaak het nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
  Aan die hoof van die metgesel, Ogle gevind sy vordering geblokkeer deur bloed, wat hom gekonfronteer;"n skielike strengheid in sy gesig en in elke lyn van hom. 
Hypothesis:  Ogle se vooruitgang is deur bloed geblokkeer, wat hom streng aangekyk het terwyl hy hom met argumentatiewe bedoeling ontmoet het. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 Yes";
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
Yes";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
  Wolverstone se stem het die ander se selfversekerde opgewondenheid traag en bespotend beantwoord, en terwyl hy gepraat het, het hy na Bloed se kant toe gevorder;"n onverwagte bondgenoot. 
Hypothesis:  Wolverstone het sy mening uitgespreek in 'n toon wat stadig was as hy op pad na Bloed. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 Yes";
  Wolverstone se stem het die ander se selfversekerde opgewondenheid traag en bespotend beantwoord, en terwyl hy gepraat het, het hy na Bloed se kant toe gevorder;"n onverwagte bondgenoot. 
Hypothesis:  Wolverstone het stil gebly terwyl hy van Blood weggeloop het. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 Yes";
"  
No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 Yes";;
  Hy waargeneem haar bleek en gespanne, met gesplete lippe en geskrik oë wat gefokus op hom;"n angstige getuie van hierdie besluit van haar lot. 
Hypothesis:  Sy het geweier om selfs na hom te kyk. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 Yes";
  Hy waargeneem haar bleek en gespanne, met gesplete lippe en geskrik oë wat gefokus op hom;"n angstige getuie van hierdie besluit van haar lot. 
Hypothesis:  Sy het na hom gekyk. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
"  
Yes";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
 No";;
"  
No";;
"  
 No";;
"  
No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
  Daar was hier heel duidelik 'n vae bedreiging;"n opstandige gees wat hy nie kon verstaan nie. 
Hypothesis:  Hy het nie die bedreiging wat hom in die gesig staar, verstaan nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
Yes";
  Daar was hier heel duidelik 'n vae bedreiging;"n opstandige gees wat hy nie kon verstaan nie. 
Hypothesis:  Hy het baie duidelik verstaan, die bedreiging wat voor hom was. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
 No";
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
 No";;
"  
No";;
"  
 No";;
"  
No";;
"  
Yes";;
"  
 No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
 No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
 Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
 No";;
  Hy het 'n stap teruggetrek;"n verwarde, impotente man. 
Hypothesis:  Hy is glad nie geraak nie. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
  Hy het 'n stap teruggetrek;"n verwarde, impotente man. 
Hypothesis:  Hy was geskok en verbaas. 
Does the premise entail the hypothesis?  
Choose between yes or no. 
Answer:  
No";
"  
No";;
"  
Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
"  
 No";;
"  
 No";;
"  
 Yes";;
"  
No";;
"  
No";;
"  
No";;
"  
 Yes";;
"  
No";;
"  
 No";;
"  
 No";;
"  
No";;
"  
No";;
"  
No";;
"  
No";;
